energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
4.57128564,1.59839568,0.79881803,0.08621590,0.08884355,2.49102722,0.03262096,0.10454612,0.00000000
4.57728864,1.50484418,0.75207043,0.08164041,0.08450498,2.35336836,0.03062145,0.09819958,0.00000000
4.58329165,1.41467503,0.70639483,0.07696946,0.08014454,2.21621439,0.02875868,0.09218410,0.00000000
4.58929465,1.32863655,0.66229834,0.07224826,0.07581374,2.08086141,0.02704636,0.08652919,0.00000000
4.59529765,1.24738294,0.62022633,0.06752206,0.07156161,1.94853605,0.02549526,0.08126078,0.00000000
4.60130065,1.17146635,0.58055428,0.06283515,0.06743370,1.82037122,0.02411320,0.07640074,0.00000000
4.60730365,1.10133030,0.54358157,0.05822986,0.06347102,1.69738330,0.02290516,0.07196631,0.00000000
4.61330665,1.03730488,0.50952733,0.05374550,0.05970922,1.58045176,0.02187328,0.06796957,0.00000000
4.61930965,0.97960411,0.47852855,0.04941757,0.05617786,1.47030235,0.02101709,0.06441706,0.00000000
4.62531266,0.92832579,0.45064052,0.04527692,0.05289986,1.36749471,0.02033359,0.06130946,0.00000000
4.63131566,0.88345389,0.42583967,0.04134922,0.04989123,1.27241502,0.01981753,0.05864152,0.00000000
4.63731866,0.84486384,0.40402860,0.03765453,0.04716096,1.18527425,0.01946158,0.05640210,0.00000000
4.64332166,0.81233037,0.38504326,0.03420712,0.04471119,1.10611200,0.01925663,0.05457446,0.00000000
4.64932466,0.78553796,0.36866187,0.03101544,0.04253758,1.03480577,0.01919207,0.05313666,0.00000000
4.65532766,0.76409337,0.35461544,0.02808243,0.04062995,0.97108533,0.01925609,0.05206226,0.00000000
4.66133067,0.74753992,0.34259927,0.02540580,0.03897299,0.91455124,0.01943596,0.05132099,0.00000000
4.66733367,0.73537272,0.33228516,0.02297865,0.03754719,0.86469681,0.01971834,0.05087959,0.00000000
4.67333667,0.72705459,0.32333382,0.02079010,0.03632984,0.82093234,0.02008955,0.05070278,0.00000000
4.67933967,0.72203156,0.31540693,0.01882603,0.03529606,0.78261043,0.02053586,0.05075404,0.00000000
4.68534267,0.71974772,0.30817861,0.01706990,0.03441984,0.74905141,0.02104361,0.05099656,0.00000000
4.69134567,0.71965859,0.30134569,0.01550351,0.03367505,0.71956760,0.02159950,0.05139395,0.00000000
4.69734867,0.72124273,0.29463658,0.01410777,0.03303631,0.69348557,0.02219062,0.05191092,0.00000000
4.70335168,0.72401111,0.28781845,0.01286342,0.03247984,0.67016563,0.02280456,0.05251385,0.00000000
4.70935468,0.72751423,0.28070255,0.01175162,0.03198405,0.64901786,0.02342946,0.05317111,0.00000000
4.71535768,0.73134689,0.27314754,0.01075453,0.03153013,0.62951451,0.02405402,0.05385342,0.00000000
4.72136068,0.73515078,0.26506089,0.00985565,0.03110232,0.61119845,0.02466741,0.05453388,0.00000000
4.72736368,0.73861515,0.25639849,0.00904017,0.03068821,0.59368796,0.02525930,0.05518808,0.00000000
4.73336668,0.74147594,0.24716250,0.00829513,0.03027875,0.57667796,0.02581981,0.05579401,0.00000000
4.73936968,0.74351382,0.23739777,0.00760950,0.02986825,0.55993826,0.02633943,0.05633201,0.00000000
4.74537269,0.74455163,0.22718712,0.00697417,0.02945425,0.54330926,0.02680910,0.05678463,0.00000000
4.75137569,0.74445151,0.21664568,0.00638187,0.02903731,0.52669579,0.02722017,0.05713659,0.00000000
4.75737869,0.74311236,0.20591467,0.00582698,0.02862075,0.51005957,0.02756453,0.05737471,0.00000000
4.76338169,0.74046757,0.19515495,0.00530538,0.02821041,0.49341102,0.02783470,0.05748794,0.00000000
4.76938469,0.73648353,0.18454049,0.00481418,0.02781429,0.47680083,0.02802400,0.05746742,0.00000000
4.77538769,0.73115867,0.17425211,0.00435150,0.02744232,0.46031172,0.02812673,0.05730664,0.00000000
4.78139070,0.72452308,0.16447156,0.00391623,0.02710597,0.44405078,0.02813838,0.05700160,0.00000000
4.78739370,0.71663855,0.15537618,0.00350782,0.02681799,0.42814240,0.02805586,0.05655099,0.00000000
4.79339670,0.70759854,0.14713416,0.00312606,0.02659205,0.41272220,0.02787771,0.05595642,0.00000000
4.79939970,0.69752794,0.13990042,0.00277092,0.02644243,0.39793151,0.02760423,0.05522258,0.00000000
4.80540270,0.68658209,0.13381309,0.00244239,0.02638361,0.38391278,0.02723767,0.05435726,0.00000000
4.81140570,0.67494492,0.12899067,0.00214041,0.02642987,0.37080545,0.02678222,0.05337142,0.00000000
4.81740870,0.66282562,0.12552964,0.00186476,0.02659487,0.35874222,0.02624405,0.05227901,0.00000000
4.82341171,0.65045408,0.12350261,0.00161505,0.02689113,0.34784574,0.02563119,0.05109670,0.00000000
4.82941471,0.63807466,0.12295682,0.00139068,0.02732949,0.33822531,0.02495333,0.04984348,0.00000000
4.83541771,0.62593875,0.12391318,0.00119085,0.02791863,0.32997385,0.02422160,0.04854013,0.00000000
4.84142071,0.61429605,0.12636555,0.00101463,0.02866443,0.32316489,0.02344819,0.04720854,0.00000000
4.84742371,0.60338526,0.13028054,0.00086097,0.02956952,0.31784978,0.02264600,0.04587098,0.00000000
4.85342671,0.59342443,0.13559770,0.00072874,0.03063272,0.31405531,0.02182822,0.04454929,0.00000000
4.85942971,0.58460172,0.14223027,0.00061687,0.03184874,0.31178177,0.02100787,0.04326416,0.00000000
4.86543272,0.57706721,0.15006659,0.00052434,0.03320782,0.31100182,0.02019741,0.04203428,0.00000000
4.87143572,0.57092619,0.15897214,0.00045031,0.03469567,0.31166033,0.01940837,0.04087578,0.00000000
4.87743872,0.56623475,0.16879242,0.00039419,0.03629354,0.31367556,0.01865099,0.03980168,0.00000000
4.88344172,0.56299801,0.17935671,0.00035569,0.03797845,0.31694163,0.01793405,0.03882154,0.00000000
4.88944472,0.56117129,0.19048267,0.00033493,0.03972376,0.32133263,0.01726464,0.03794132,0.00000000
4.89544772,0.56066454,0.20198186,0.00033250,0.04149983,0.32670839,0.01664819,0.03716351,0.00000000
4.90145073,0.56134977,0.21366599,0.00034954,0.04327499,0.33292165,0.01608851,0.03648735,0.00000000
4.90745373,0.56307146,0.22535390,0.00038782,0.04501666,0.33982680,0.01558791,0.03590940,0.00000000
4.91345673,0.56565946,0.23687895,0.00044976,0.04669260,0.34728959,0.01514751,0.03542420,0.00000000
4.91945973,0.56894366,0.24809661,0.00053856,0.04827229,0.35519760,0.01476755,0.03502513,0.00000000
4.92546273,0.57276984,0.25889199,0.00065818,0.04972837,0.36347097,0.01444771,0.03470531,0.00000000
4.93146573,0.57701573,0.26918681,0.00081344,0.05103796,0.37207276,0.01418759,0.03445863,0.00000000
4.93746873,0.58160632,0.27894566,0.00100995,0.05218400,0.38101839,0.01398707,0.03428071,0.00000000
4.94347174,0.58652754,0.28818093,0.00125420,0.05315634,0.39038353,0.01384668,0.03416977,0.00000000
4.94947474,0.59183739,0.29695623,0.00155343,0.05395266,0.40030977,0.01376797,0.03412744,0.00000000
4.95547774,0.59767359,0.30538794,0.00191563,0.05457900,0.41100759,0.01375369,0.03415935,0.00000000
4.96148074,0.60425724,0.31364462,0.00234937,0.05505010,0.42275612,0.01380803,0.03427546,0.00000000
4.96748374,0.61189181,0.32194406,0.00286367,0.05538924,0.43589933,0.01393660,0.03449024,0.00000000
4.97348674,0.62095730,0.33054807,0.00346781,0.05562779,0.45083848,0.01414638,0.03482243,0.00000000
4.97948974,0.63189954,0.33975485,0.00417101,0.05580435,0.46802078,0.01444552,0.03529467,0.00000000
4.98549275,0.64521473,0.34988924,0.00498220,0.05596355,0.48792447,0.01484303,0.03593277,0.00000000
4.99149575,0.66142981,0.36129110,0.00590960,0.05615453,0.51104063,0.01534834,0.03676479,0.00000000
4.99749875,0.68107926,0.37430214,0.00696039,0.05642923,0.53785236,0.01597083,0.03781987,0.00000000
5.00350175,0.70467944,0.38925185,0.00814027,0.05684044,0.56881202,0.01671922,0.03912701,0.00000000
5.00950475,0.73270131,0.40644292,0.00945303,0.05743984,0.60431751,0.01760095,0.04071365,0.00000000
5.01550775,0.76554312,0.42613696,0.01090015,0.05827598,0.64468862,0.01862156,0.04260438,0.00000000
5.02151076,0.80350404,0.44854105,0.01248041,0.05939244,0.69014465,0.01978412,0.04481961,0.00000000
5.02751376,0.84676043,0.47379587,0.01418956,0.06082611,0.74078433,0.02108864,0.04737444,0.00000000
5.03351676,0.89534583,0.50196603,0.01602004,0.06260581,0.79656949,0.02253167,0.05027774,0.00000000
5.03951976,0.94913590,0.53303314,0.01796086,0.06475126,0.85731322,0.02410592,0.05353153,0.00000000
5.04552276,1.00783948,0.56689202,0.01999753,0.06727243,0.92267379,0.02580014,0.05713064,0.00000000
5.05152576,1.07099626,0.60335049,0.02211219,0.07016937,0.99215476,0.02759908,0.06106280,0.00000000
5.05752876,1.13798183,0.64213279,0.02428384,0.07343245,1.06511191,0.02948364,0.06530907,0.00000000
5.06353177,1.20802005,0.68288665,0.02648874,0.07704314,1.14076703,0.03143125,0.06984469,0.00000000
5.06953477,1.28020246,0.72519378,0.02870103,0.08097508,1.21822831,0.03341640,0.07464023,0.00000000
5.07553777,1.35351440,0.76858335,0.03089334,0.08519559,1.29651678,0.03541128,0.07966306,0.00000000
5.08154077,1.42686647,0.81254797,0.03303767,0.08966744,1.37459783,0.03738665,0.08487905,0.00000000
5.08754377,1.49913037,0.85656135,0.03510630,0.09435068,1.45141641,0.03931272,0.09025435,0.00000000
5.09354677,1.56917728,0.90009677,0.03707270,0.09920471,1.52593446,0.04116016,0.09575726,0.00000000
5.09954977,1.63591725,0.94264557,0.03891253,0.10419007,1.59716863,0.04290107,0.10135993,0.00000000
5.10555278,1.69833741,0.98373455,0.04060453,0.10927021,1.66422649,0.04450997,0.10703987,0.00000000
5.11155578,1.75553746,1.02294144,0.04213138,0.11441289,1.72633930,0.04596464,0.11278115,0.00000000
5.11755878,1.80676031,1.05990761,0.04348033,0.11959117,1.78288952,0.04724693,0.11857509,0.00000000
5.12356178,1.85141656,1.09434733,0.04464377,0.12478397,1.83343144,0.04834329,0.12442057,0.00000000
5.12956478,1.88910143,1.12605300,0.04561946,0.12997611,1.87770386,0.04924521,0.13032361,0.00000000
5.13556778,1.91960330,1.15489621,0.04641057,0.13515778,1.91563379,0.04994937,0.13629654,0.00000000
5.14157079,1.94290343,1.18082445,0.04702553,0.14032358,1.94733099,0.05045757,0.14235645,0.00000000
5.14757379,1.95916696,1.20385386,0.04747750,0.14547101,1.97307358,0.05077645,0.14852328,0.00000000
5.15357679,1.96872576,1.22405834,0.04778371,0.15059870,1.99328532,0.05091701,0.15481740,0.00000000
5.15957979,1.97205418,1.24155583,0.04796457,0.15570431,2.00850591,0.05089391,0.16125696,0.00000000
5.16558279,1.96973901,1.25649266,0.04804261,0.16078235,2.01935598,0.05072465,0.16785512,0.00000000
5.17158579,1.96244560,1.26902680,0.04804132,0.16582207,2.02649866,0.05042864,0.17461732,0.00000000
5.17758879,1.95088193,1.27931142,0.04798399,0.17080549,2.03060009,0.05002622,0.18153880,0.00000000
5.18359180,1.93576274,1.28747939,0.04789250,0.17570583,2.03229111,0.04953767,0.18860252,0.00000000
5.18959480,1.91777571,1.29363018,0.04778626,0.18048643,2.03213219,0.04898234,0.19577769,0.00000000
5.19559780,1.89755145,1.29781957,0.04768129,0.18510014,2.03058394,0.04837779,0.20301894,0.00000000
5.20160080,1.87563895,1.30005321,0.04758947,0.18948956,2.02798444,0.04773915,0.21026639,0.00000000
5.20760380,1.85248751,1.30028409,0.04751803,0.19358783,2.02453493,0.04707861,0.21744650,0.00000000
5.21360680,1.82843590,1.29841434,0.04746937,0.19732014,2.02029434,0.04640518,0.22447376,0.00000000
5.21960980,1.80370912,1.29430103,0.04744104,0.20060591,2.01518289,0.04572453,0.23125324,0.00000000
5.22561281,1.77842220,1.28776573,0.04742609,0.20336150,2.00899418,0.04503915,0.23768372,0.00000000
5.23161581,1.75259069,1.27860704,0.04741362,0.20550331,2.00141489,0.04434863,0.24366138,0.00000000
5.23761881,1.72614648,1.26661537,0.04738950,0.20695112,1.99205062,0.04365010,0.24908382,0.00000000
5.24362181,1.69895774,1.25158898,0.04733731,0.20763161,1.98045609,0.04293878,0.25385414,0.00000000
5.24962481,1.67085130,1.23335022,0.04723936,0.20748165,1.96616765,0.04220862,0.25788491,0.00000000
5.25562781,1.64163591,1.21176107,0.04707771,0.20645137,1.94873605,0.04145298,0.26110175,0.00000000
5.26163082,1.61112461,1.18673679,0.04683523,0.20450677,1.92775745,0.04066524,0.26344633,0.00000000
5.26763382,1.57915501,1.15825710,0.04649655,0.20163175,1.90290072,0.03983944,0.26487863,0.00000000
5.27363682,1.54560599,1.12637409,0.04604884,0.19782943,1.87392967,0.03897075,0.26537835,0.00000000
5.27963982,1.51041010,1.09121646,0.04548248,0.19312264,1.84071889,0.03805589,0.26494527,0.00000000
5.28564282,1.47356105,1.05298990,0.04479153,0.18755375,1.80326266,0.03709334,0.26359874,0.00000000
5.29164582,1.43511623,1.01197369,0.04397392,0.18118360,1.76167669,0.03608355,0.26137619,0.00000000
5.29764882,1.39519437,0.96851371,0.04303149,0.17408974,1.71619305,0.03502884,0.25833085,0.00000000
5.30365183,1.35396899,0.92301241,0.04196980,0.16636410,1.66714884,0.03393329,0.25452880,0.00000000
5.30965483,1.31165848,0.87591638,0.04079779,0.15811013,1.61497002,0.03280254,0.25004557,0.00000000
5.31565783,1.26851380,0.82770221,0.03952729,0.14943957,1.56015143,0.03164341,0.24496246,0.00000000
5.32166083,1.22480503,0.77886155,0.03817238,0.14046908,1.50323478,0.03046359,0.23936291,0.00000000
5.32766383,1.18080784,0.72988611,0.03674878,0.13131687,1.44478600,0.02927122,0.23332904,0.00000000
5.33366683,1.13679110,0.68125343,0.03527318,0.12209938,1.38537365,0.02807455,0.22693857,0.00000000
5.33966983,1.09300644,0.63341410,0.03376262,0.11292833,1.32554952,0.02688161,0.22026238,0.00000000
5.34567284,1.04968067,0.58678100,0.03223390,0.10390814,1.26583267,0.02569993,0.21336270,0.00000000
5.35167584,1.00701133,0.54172098,0.03070314,0.09513380,1.20669758,0.02453638,0.20629213,0.00000000
5.35767884,0.96516583,0.49854915,0.02918539,0.08668936,1.14856684,0.02339702,0.19909337,0.00000000
5.36368184,0.92428382,0.45752601,0.02769443,0.07864692,1.09180845,0.02228714,0.19179973,0.00000000
5.36968484,0.88448267,0.41885711,0.02624263,0.07106624,1.03673748,0.02121130,0.18443625,0.00000000
5.37568784,0.84586542,0.38269530,0.02484094,0.06399484,0.98362145,0.02017346,0.17702140,0.00000000
5.38169085,0.80853045,0.34914489,0.02349899,0.05746865,0.93268862,0.01917719,0.16956903,0.00000000
5.38769385,0.77258205,0.31826757,0.02222526,0.05151295,0.88413830,0.01822587,0.16209064,0.00000000
5.39369685,0.73814094,0.29008947,0.02102723,0.04614369,0.83815199,0.01732298,0.15459762,0.00000000
5.39969985,0.70535404,0.26460885,0.01991165,0.04136901,0.79490439,0.01647226,0.14710326,0.00000000
5.40570285,0.67440239,0.24180389,0.01888469,0.03719084,0.75457325,0.01567797,0.13962462,0.00000000
5.41170585,0.64550683,0.22164029,0.01795217,0.03360650,0.71734717,0.01494504,0.13218385,0.00000000
5.41770885,0.61893073,0.20407806,0.01711961,0.03061024,0.68343072,0.01427914,0.12480917,0.00000000
5.42371186,0.59497951,0.18907729,0.01639231,0.02819461,0.65304652,0.01368673,0.11753515,0.00000000
5.42971486,0.57399681,0.17660263,0.01577533,0.02635156,0.62643381,0.01317502,0.11040263,0.00000000
5.43571786,0.55635727,0.16662637,0.01527333,0.02507338,0.60384389,0.01275180,0.10345804,0.00000000
5.44172086,0.54245635,0.15913000,0.01489045,0.02435316,0.58553243,0.01242531,0.09675230,0.00000000
5.44772386,0.53269742,0.15410431,0.01463002,0.02418511,0.57174924,0.01220392,0.09033941,0.00000000
5.45372686,0.52747674,0.15154812,0.01449432,0.02456445,0.56272612,0.01209583,0.08427474,0.00000000
5.45972986,0.52716708,0.15146581,0.01448422,0.02548709,0.55866351,0.01210875,0.07861322,0.00000000
5.46573287,0.53210061,0.15386393,0.01459891,0.02694896,0.55971688,0.01224948,0.07340752,0.00000000
5.47173587,0.54255187,0.15874700,0.01483562,0.02894524,0.56598358,0.01252355,0.06870622,0.00000000
5.47773887,0.55872176,0.16611305,0.01518934,0.03146934,0.57749110,0.01293486,0.06455232,0.00000000
5.48374187,0.58072317,0.17594889,0.01565270,0.03451192,0.59418756,0.01348534,0.06098180,0.00000000
5.48974487,0.60856914,0.18822571,0.01621583,0.03805975,0.61593495,0.01417468,0.05802265,0.00000000
5.49574787,0.64216409,0.20289511,0.01686641,0.04209473,0.64250581,0.01500011,0.05569415,0.00000000
5.50175088,0.68129879,0.21988597,0.01758982,0.04659306,0.67358370,0.01595625,0.05400655,0.00000000
5.50775388,0.72564940,0.23910217,0.01836930,0.05152453,0.70876755,0.01703509,0.05296108,0.00000000
5.51375688,0.77478093,0.26042168,0.01918637,0.05685214,0.74757996,0.01822603,0.05255034,0.00000000
5.51975988,0.82815503,0.28369678,0.02002125,0.06253203,0.78947919,0.01951604,0.05275886,0.00000000
5.52576288,0.88514229,0.30875567,0.02085339,0.06851374,0.83387441,0.02088988,0.05356408,0.00000000
5.53176588,0.94503844,0.33540546,0.02166208,0.07474081,0.88014365,0.02233047,0.05493734,0.00000000
5.53776888,1.00708406,0.36343626,0.02242710,0.08115184,0.92765356,0.02381928,0.05684511,0.00000000
5.54377189,1.07048722,0.39262639,0.02312935,0.08768176,0.97578021,0.02533685,0.05925015,0.00000000
5.54977489,1.13444791,0.42274828,0.02375153,0.09426355,1.02392985,0.02686330,0.06211278,0.00000000
5.55577789,1.19818348,0.45357496,0.02427872,0.10083003,1.07155869,0.02837889,0.06539194,0.00000000
5.56178089,1.26095392,0.48488652,0.02469890,0.10731597,1.11819057,0.02986461,0.06904617,0.00000000
5.56778389,1.32208575,0.51647644,0.02500339,0.11366013,1.16343171,0.03130269,0.07303440,0.00000000
5.57378689,1.38099347,0.54815715,0.02518716,0.11980731,1.20698164,0.03267711,0.07731651,0.00000000
5.57978989,1.43719759,0.57976469,0.02524901,0.12571023,1.24863969,0.03397403,0.08185367,0.00000000
5.58579290,1.49033810,0.61116194,0.02519160,0.13133115,1.28830665,0.03518217,0.08660839,0.00000000
5.59179590,1.54018289,0.64224037,0.02502135,0.13664306,1.32598133,0.03629298,0.09154443,0.00000000
5.59779890,1.58663059,0.67292005,0.02474814,0.14163052,1.36175218,0.03730084,0.09662646,0.00000000
5.60380190,1.62970755,0.70314781,0.02438499,0.14628985,1.39578437,0.03820302,0.10181961,0.00000000
5.60980490,1.66955920,0.73289388,0.02394752,0.15062881,1.42830274,0.03899964,0.10708891,0.00000000
5.61580790,1.70643611,0.76214681,0.02345336,0.15466576,1.45957175,0.03969340,0.11239877,0.00000000
5.62181091,1.74067561,0.79090736,0.02292152,0.15842811,1.48987321,0.04028933,0.11771246,0.00000000
5.62781391,1.77267969,0.81918140,0.02237168,0.16195044,1.51948308,0.04079439,0.12299177,0.00000000
5.63381691,1.80289055,0.84697255,0.02182351,0.16527210,1.54864854,0.04121704,0.12819681,0.00000000
5.63981991,1.83176500,0.87427491,0.02129598,0.16843449,1.57756663,0.04156678,0.13328613,0.00000000
5.64582291,1.85974899,0.90106630,0.02080675,0.17147824,1.60636544,0.04185369,0.13821704,0.00000000
5.65182591,1.88725370,0.92730278,0.02037162,0.17444031,1.63508919,0.04208798,0.14294627,0.00000000
5.65782891,1.91463423,0.95291449,0.02000407,0.17735127,1.66368768,0.04227954,0.14743092,0.00000000
5.66383192,1.94217211,0.97780338,0.01971490,0.18023277,1.69201107,0.04243763,0.15162966,0.00000000
5.66983492,1.97006224,1.00184297,0.01951201,0.18309557,1.71980998,0.04257056,0.15550403,0.00000000
5.67583792,1.99840479,1.02488009,0.01940028,0.18593797,1.74674117,0.04268549,0.15902004,0.00000000
5.68184092,2.02720243,1.04673868,0.01938154,0.18874502,1.77237847,0.04278826,0.16214959,0.00000000
5.68784392,2.05636240,1.06722534,0.01945471,0.19148834,1.79622828,0.04288338,0.16487196,0.00000000
5.69384692,2.08570348,1.08613623,0.01961593,0.19412667,1.81774910,0.04297399,0.16717502,0.00000000
5.69984992,2.11496667,1.10326508,0.01985892,0.19660718,1.83637376,0.04306194,0.16905618,0.00000000
5.70585293,2.14382920,1.11841155,0.02017525,0.19886736,1.85153348,0.04314790,0.17052297,0.00000000
5.71185593,2.17192039,1.13138955,0.02055472,0.20083754,1.86268241,0.04323149,0.17159311,0.00000000
5.71785893,2.19883865,1.14203504,0.02098582,0.20244379,1.86932132,0.04331146,0.17229419,0.00000000
5.72386193,2.22416829,1.15021259,0.02145608,0.20361112,1.87101941,0.04338580,0.17266272,0.00000000
5.72986493,2.24749531,1.15582058,0.02195250,0.20426684,1.86743309,0.04345188,0.17274278,0.00000000
5.73586793,2.26842124,1.15879451,0.02246193,0.20434385,1.85832078,0.04350663,0.17258415,0.00000000
5.74187094,2.28657450,1.15910847,0.02297141,0.20378371,1.84355324,0.04354657,0.17224013,0.00000000
5.74787394,2.30161879,1.15677448,0.02346848,0.20253940,1.82311879,0.04356792,0.17176509,0.00000000
