energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-1.92396198,7.66344466,0.07819772,0.13158793,0.74017318,2.54247882,0.87455727,2.60890634,0.06924892,1.90446896
-1.91795898,7.75577198,0.08385309,0.13262487,0.74117166,2.56488772,0.89881788,2.64952857,0.06960311,1.91979778
-1.91195598,7.82733028,0.08976480,0.13304906,0.74041228,2.57375256,0.92165547,2.68848212,0.06993378,1.92954448
-1.90595298,7.87602933,0.09587518,0.13284401,0.73768114,2.56890987,0.94272941,2.72461602,0.07021766,1.93319604
-1.89994997,7.90023937,0.10211823,0.13200488,0.73280977,2.55047096,0.96171520,2.75685514,0.07043125,1.93035621
-1.89394697,7.89879856,0.10841983,0.13053875,0.72567956,2.51880903,0.97830899,2.78420870,0.07055121,1.92075380
-1.88794397,7.87100589,0.11469826,0.12846448,0.71622418,2.47453809,0.99223167,2.80577641,0.07055475,1.90424681
-1.88194097,7.81660216,0.12086521,0.12581221,0.70443022,2.41848499,1.00323286,2.82075296,0.07042012,1.88082264
-1.87593797,7.73574168,0.12682706,0.12262255,0.69033605,2.35165629,1.01109466,2.82843169,0.07012704,1.85059481
-1.86993497,7.62895811,0.13248666,0.11894548,0.67402931,2.27520165,1.01563550,2.82820811,0.06965719,1.81379683
-1.86393197,7.49712710,0.13774547,0.11483904,0.65564326,2.19037568,1.01671392,2.81958388,0.06899473,1.77077366
-1.85792896,7.34142849,0.14250595,0.11036786,0.63535215,2.09849986,1.01423252,2.80217168,0.06812677,1.72197153
-1.85192596,7.16331025,0.14667427,0.10560169,0.61336609,2.00092622,1.00814181,2.77570085,0.06704388,1.66792652
-1.84592296,6.96445559,0.15016302,0.10061385,0.58992554,1.89900417,0.99844400,2.74002404,0.06574051,1.60925251
-1.83991996,6.74675408,0.15289404,0.09547979,0.56529569,1.79405132,0.98519644,2.69512401,0.06421534,1.54662883
-1.83391696,6.51227690,0.15480104,0.09027578,0.53976089,1.68732935,0.96851456,2.64112045,0.06247159,1.48078786
-1.82791396,6.26325578,0.15583201,0.08507767,0.51361916,1.58002496,0.94857410,2.57827572,0.06051719,1.41250290
-1.82191096,6.00206485,0.15595120,0.07995995,0.48717702,1.47323627,0.92561213,2.50699884,0.05836481,1.34257614
-1.81590795,5.73120382,0.15514070,0.07499492,0.46074454,1.36796438,0.89992696,2.42784696,0.05603176,1.27182703
-1.80990495,5.45328159,0.15340138,0.07025206,0.43463053,1.26510962,0.87187636,2.34152350,0.05353980,1.20108075
-1.80390195,5.17099860,0.15075325,0.06579761,0.40913811,1.16547199,0.84187426,2.24887243,0.05091474,1.13115696
-1.79789895,4.88712704,0.14723515,0.06169429,0.38456032,1.06975514,0.81038558,2.15086844,0.04818595,1.06285859
-1.79189595,4.60448803,0.14290381,0.05800120,0.36117593,0.97857302,0.77791937,2.04860280,0.04538579,0.99696080
-1.78589295,4.32592547,0.13783234,0.05477371,0.33924542,0.89245860,0.74502040,1.94326519,0.04254891,0.93420010
-1.77988994,4.05427659,0.13210815,0.05206361,0.31900701,0.81187396,0.71225919,1.83612201,0.03971157,0.87526374
-1.77388694,3.79233970,0.12583048,0.04991909,0.30067300,0.73722095,0.68022107,1.72849174,0.03691084,0.82077952
-1.76788394,3.54283997,0.11910758,0.04838491,0.28442617,0.66885208,0.64949435,1.62171841,0.03418395,0.77130629
-1.76188094,3.30839441,0.11205370,0.04750249,0.27041664,0.60708103,0.62065820,1.51714404,0.03156758,0.72732531
-1.75587794,3.09147726,0.10478607,0.04730991,0.25875911,0.55219237,0.59427064,1.41608126,0.02909721,0.68923284
-1.74987494,2.89438714,0.09742187,0.04784201,0.24953054,0.50445016,0.57085691,1.31978693,0.02680669,0.65733424
-1.74387194,2.71921709,0.09007539,0.04913026,0.24276860,0.46410521,0.55089890,1.22943803,0.02472772,0.63183972
-1.73786893,2.56782853,0.08285557,0.05120267,0.23847083,0.43140052,0.53482573,1.14611028,0.02288958,0.61286218
-1.73186593,2.44182979,0.07586374,0.05408361,0.23659459,0.40657498,0.52300593,1.07076030,0.02131888,0.60041702
-1.72586293,2.34255965,0.06919188,0.05779352,0.23705805,0.38986480,0.51574134,1.00421164,0.02003943,0.59442428
-1.71985993,2.27107579,0.06292128,0.06234858,0.23974202,0.38150275,0.51326284,0.94714484,0.01907218,0.59471283
-1.71385693,2.22814797,0.05712167,0.06776031,0.24449282,0.38171499,0.51572806,0.90009150,0.01843517,0.60102670
-1.70785393,2.21425525,0.05185074,0.07403507,0.25112599,0.39071535,0.52322080,0.86343203,0.01814356,0.61303325
-1.70185093,2.22958662,0.04715409,0.08117360,0.25943087,0.40869727,0.53575222,0.83739681,0.01820967,0.63033284
-1.69584792,2.27404412,0.04306552,0.08917046,0.26917580,0.43582337,0.55326353,0.82207026,0.01864296,0.65246980
-1.68984492,2.34724770,0.03960761,0.09801353,0.28011396,0.47221287,0.57562998,0.81739722,0.01945005,0.67894409
-1.68384192,2.44854119,0.03679248,0.10768346,0.29198937,0.51792751,0.60266593,0.82319122,0.02063470,0.70922334
-1.67783892,2.57699883,0.03462279,0.11815330,0.30454315,0.57295614,0.63413072,0.83914408,0.02219769,0.74275480
-1.67183592,2.73143241,0.03309280,0.12938813,0.31751961,0.63719895,0.66973515,0.86483650,0.02413681,0.77897674
-1.66583292,2.91039894,0.03218945,0.14134488,0.33067196,0.71045207,0.70914839,0.89974934,0.02644670,0.81732892
-1.65982991,3.11220954,0.03189352,0.15397235,0.34376763,0.79239330,0.75200516,0.94327536,0.02911881,0.85726195
-1.65382691,3.33494029,0.03218067,0.16721141,0.35659277,0.88257017,0.79791299,0.99473137,0.03214129,0.89824522
-1.64782391,3.57644584,0.03302249,0.18099552,0.36895606,0.98039115,0.84645956,1.05337083,0.03549899,0.93977331
-1.64182091,3.83437710,0.03438746,0.19525152,0.38069150,1.08512087,0.89722003,1.11839680,0.03917352,0.98137099
-1.63581791,4.10620380,0.03624182,0.20990065,0.39166037,1.19588032,0.94976426,1.18897547,0.04314341,1.02259680
-1.62981491,4.38924302,0.03855035,0.22485998,0.40175229,1.31165243,1.00366391,1.26425016,0.04738432,1.06304557
-1.62381191,4.68069405,0.04127705,0.24004398,0.41088536,1.43129355,1.05849936,1.34335591,0.05186939,1.10234991
-1.61780890,4.97767977,0.04438579,0.25536640,0.41900568,1.55355075,1.11386628,1.42543430,0.05656976,1.14018134
-1.61180590,5.27729432,0.04784082,0.27074221,0.42608620,1.67708484,1.16938182,1.50964857,0.06145508,1.17625097
-1.60580290,5.57665586,0.05160715,0.28608966,0.43212518,1.80049837,1.22469021,1.59519841,0.06649414,1.21031040
-1.59979990,5.87296313,0.05565097,0.30133224,0.43714432,1.92236778,1.27946747,1.68133406,0.07165559,1.24215284
-1.59379690,6.16355366,0.05993986,0.31640050,0.44118680,2.04127845,1.33342525,1.76736921,0.07690856,1.27161465
-1.58779390,6.44596117,0.06444291,0.33123356,0.44431527,2.15586127,1.38631331,1.85269199,0.08222337,1.29857744
-1.58179090,6.71796946,0.06913084,0.34578023,0.44660986,2.26482907,1.43792063,1.93677345,0.08757211,1.32297051
-1.57578789,6.97766007,0.07397583,0.35999965,0.44816634,2.36701126,1.48807489,2.01917302,0.09292903,1.34477358
-1.56978489,7.22345076,0.07895147,0.37386141,0.44909444,2.46138509,1.53664031,2.09954043,0.09827094,1.36401941
-1.56378189,7.45412275,0.08403240,0.38734496,0.44951614,2.54710208,1.58351376,2.17761381,0.10357730,1.38079600
-1.55777889,7.66883471,0.08919403,0.40043857,0.44956407,2.62350821,1.62861937,2.25321394,0.10883016,1.39524794
-1.55177589,7.86712241,0.09441211,0.41313770,0.44937981,2.69015725,1.67190181,2.32623469,0.11401397,1.40757648
-1.54577289,8.04888373,0.09966228,0.42544281,0.44911205,2.74681638,1.71331858,2.39663012,0.11911506,1.41803784
-1.53976988,8.21434962,0.10491964,0.43735704,0.44891445,2.79346417,1.75283185,2.46439881,0.12412116,1.42693966
-1.53376688,8.36404252,0.11015833,0.44888349,0.44894319,2.83028125,1.79040024,2.52956641,0.12902065,1.43463505
-1.52776388,8.49872423,0.11535116,0.46002266,0.44935417,2.85763422,1.82597129,2.59216710,0.13380181,1.44151449
-1.52176088,8.61933649,0.12046939,0.47076995,0.45029979,2.87605404,1.85947497,2.65222542,0.13845210,1.44799540
-1.51575788,8.72693725,0.12548260,0.48111356,0.45192532,2.88621018,1.89081896,2.70973924,0.14295743,1.45450980
-1.50975488,8.82263643,0.13035870,0.49103287,0.45436503,2.88888195,1.91988595,2.76466515,0.14730157,1.46149033
-1.50375188,8.90753456,0.13506413,0.50049738,0.45773817,2.88492876,1.94653333,2.81690700,0.15146576,1.46935519
-1.49774887,8.98266753,0.13956425,0.50946647,0.46214479,2.87526073,1.97059532,2.86630837,0.15542848,1.47849271
-1.49174587,9.04896025,0.14382381,0.51788970,0.46766183,2.86081108,1.99188752,2.91264944,0.15916548,1.48924605
-1.48574287,9.10719123,0.14780759,0.52570795,0.47433945,2.84251150,2.01021358,2.95564824,0.16265008,1.50189889
-1.47973987,9.15796923,0.15148116,0.53285511,0.48219790,2.82127137,2.02537350,2.99496636,0.16585370,1.51666277
-1.47373687,9.20172254,0.15481165,0.53926030,0.49122508,2.79796137,2.03717308,3.03021852,0.16874661,1.53366660
-1.46773387,9.23870030,0.15776854,0.54485036,0.50137486,2.77340166,2.04543369,3.06098535,0.17129891,1.55294890
-1.46173087,9.26898474,0.16032443,0.54955263,0.51256640,2.74835460,2.05000178,3.08682862,0.17348165,1.57445319
-1.45572786,9.29251259,0.16245572,0.55329764,0.52468450,2.72352147,2.05075728,3.10730789,0.17526799,1.59802669
-1.44972486,9.30910339,0.16414318,0.55602163,0.53758083,2.69954269,2.04762033,3.12199758,0.17663450,1.62342236
-1.44372186,9.31849236,0.16537237,0.55766875,0.55107641,2.67700070,2.04055581,3.13050345,0.17756233,1.65030435
-1.43771886,9.32036535,0.16613385,0.55819285,0.56496479,2.65642463,2.02957537,3.13247778,0.17803830,1.67825648
-1.43171586,9.31439374,0.16642337,0.55755867,0.57901629,2.63829597,2.01473670,3.12763236,0.17805596,1.70679348
-1.42571286,9.30026728,0.16624170,0.55574252,0.59298282,2.62305446,1.99614038,3.11574896,0.17761629,1.73537456
-1.41970985,9.27772356,0.16559453,0.55273249,0.60660337,2.61110361,1.97392437,3.09668686,0.17672835,1.76341884
-1.41370685,9.24657300,0.16449210,0.54852805,0.61960987,2.60281528,1.94825671,3.07038752,0.17540961,1.79032208
-1.40770385,9.20671915,0.16294883,0.54313942,0.63173332,2.59853320,1.91932707,3.03687642,0.17368604,1.81547412
-1.40170085,9.15817411,0.16098291,0.53658654,0.64271004,2.59857522,1.88733784,2.99626238,0.17159197,1.83827668
-1.39569785,9.10106957,0.15861588,0.52889807,0.65228787,2.60323440,1.85249548,2.94873477,0.16916974,1.85816083
-1.38969485,9.03566403,0.15587217,0.52011020,0.66023217,2.61277919,1.81500273,2.89455913,0.16646914,1.87460377
-1.38369185,8.96234700,0.15277879,0.51026574,0.66633153,2.62745284,1.77505249,2.83407158,0.16354657,1.88714449
-1.37768884,8.88164086,0.14936496,0.49941324,0.67040304,2.64747255,1.73282355,2.76767248,0.16046419,1.89539799
-1.37168584,8.79420089,0.14566189,0.48760646,0.67229710,2.67302849,1.68847870,2.69581969,0.15728874,1.89906760
-1.36568284,8.70081409,0.14170252,0.47490409,0.67190152,2.70428304,1.64216498,2.61902173,0.15409038,1.89795524
-1.35967984,8.60239655,0.13752134,0.46136964,0.66914502,2.74137041,1.59401634,2.53783090,0.15094135,1.89196932
-1.35367684,8.49998959,0.13315422,0.44707161,0.66399988,2.78439673,1.54415793,2.45283649,0.14791456,1.88113007
-1.34767384,8.39475389,0.12863820,0.43208369,0.65648376,2.83344053,1.49271199,2.36465790,0.14508214,1.86557203
-1.34167084,8.28796134,0.12401124,0.41648507,0.64666058,2.88855350,1.43980450,2.27393772,0.14251389,1.84554371
-1.33566783,8.18098376,0.11931189,0.40036063,0.63464040,2.94976140,1.38557197,2.18133453,0.14027577,1.82140420
-1.32966483,8.07527771,0.11457898,0.38380088,0.62057819,3.01706461,1.33016792,2.08751531,0.13842834,1.79361670
-1.32366183,7.97236509,0.10985107,0.36690183,0.60467165,3.09043831,1.27376823,1.99314741,0.13702528,1.76273904
-1.31765883,7.87380882,0.10516597,0.34976434,0.58715771,3.16983171,1.21657504,1.89889003,0.13611191,1.72941121
-1.31165583,7.78118376,0.10056010,0.33249328,0.56830816,3.25516621,1.15881876,1.80538527,0.13572393,1.69434020
-1.30565283,7.69604292,0.09606788,0.31519626,0.54842409,3.34633227,1.10075798,1.71324890,0.13588614,1.65828237
-1.29964982,7.61987972,0.09172106,0.29798209,0.52782944,3.44318483,1.04267724,1.62306116,0.13661151,1.62202367
-1.29364682,7.55408709,0.08754807,0.28095898,0.50686375,3.54553732,0.98488283,1.53535777,0.13790038,1.58635841
-1.28764382,7.49991501,0.08357351,0.26423257,0.48587424,3.65315449,0.92769676,1.45062159,0.13973996,1.55206691
-1.28164082,7.45842775,0.07981765,0.24790388,0.46520749,3.76574417,0.87144945,1.36927529,0.14210414,1.51989288
-1.27563782,7.43046291,0.07629611,0.23206737,0.44520090,3.88294871,0.81647139,1.29167541,0.14495360,1.49052111
-1.26963482,7.41659407,0.07301971,0.21680902,0.42617426,4.00433642,0.76308453,1.21810797,0.14823632,1.46455634
-1.26363182,7.41709904,0.06999444,0.20220482,0.40842168,4.12939391,0.71159367,1.14878615,0.15188836,1.44250391
-1.25762881,7.43193566,0.06722168,0.18831946,0.39220414,4.25752007,0.66227854,1.08384989,0.15583507,1.42475314
-1.25162581,7.46072681,0.06469852,0.17520549,0.37774301,4.38802265,0.61538688,1.02336765,0.15999255,1.41156379
-1.24562281,7.50275615,0.06241832,0.16290287,0.36521466,4.52011823,0.57112891,0.96734020,0.16426946,1.40305649
-1.23961981,7.55697566,0.06037132,0.15143901,0.35474648,4.65293651,0.52967344,0.91570622,0.16856900,1.39920745
-1.23361681,7.62202570,0.05854539,0.14082914,0.34641446,4.78552966,0.49114568,0.86834952,0.17279118,1.39984770
-1.22761381,7.69626772,0.05692688,0.13107722,0.34024237,4.91688710,0.45562683,0.82510747,0.17683516,1.40466721
-1.22161081,7.77782929,0.05550136,0.12217700,0.33620264,5.04595628,0.42315537,0.78578031,0.18060163,1.41322371
-1.21560780,7.86466051,0.05425446,0.11411348,0.33421892,5.17166914,0.39372971,0.75014088,0.18399531,1.42495604
-1.20960480,7.95460031,0.05317258,0.10686446,0.33417019,5.29297402,0.36731223,0.71794432,0.18692721,1.43920172
-1.20360180,8.04545052,0.05224348,0.10040222,0.33589625,5.40887211,0.34383415,0.68893747,0.18931692,1.45521810
-1.19759880,8.13505513,0.05145680,0.09469518,0.33920448,5.51845730,0.32320097,0.66286751,0.19109456,1.47220642
-1.19159580,8.22138176,0.05080435,0.08970953,0.34387745,5.62095766,0.30529832,0.63948955,0.19220258,1.48933790
-1.18559280,8.30260190,0.05028028,0.08541070,0.34968116,5.71577668,0.28999760,0.61857304,0.19259714,1.50578096
-1.17958979,8.37716632,0.04988110,0.08176460,0.35637353,5.80253210,0.27716148,0.59990685,0.19224926,1.52072854
-1.17358679,8.44387221,0.04960546,0.07873878,0.36371286,5.88108967,0.26664880,0.58330278,0.19114547,1.53342436
-1.16758379,8.50191844,0.04945390,0.07630321,0.37146579,5.95158991,0.25831873,0.56859783,0.18928812,1.54318736
-1.16158079,8.55094597,0.04942840,0.07443088,0.37941454,6.01446514,0.25203429,0.55565492,0.18669522,1.54943314
-1.15557779,8.59106074,0.04953187,0.07309819,0.38736316,6.07044541,0.24766495,0.54436255,0.18339996,1.55169165
-1.14957479,8.62283747,0.04976760,0.07228510,0.39514244,6.12055143,0.24508843,0.53463323,0.17944968,1.54962053
-1.14357179,8.64730323,0.05013865,0.07197509,0.40261341,6.16607414,0.24419190,0.52640118,0.17490463,1.54301349
-1.13756878,8.66590105,0.05064732,0.07215506,0.40966936,6.20854058,0.24487246,0.51961928,0.16983630,1.53180362
-1.13156578,8.68043461,0.05129461,0.07281504,0.41623628,6.24966698,0.24703723,0.51425562,0.16432546,1.51606147
-1.12556278,8.69299634,0.05207983,0.07394791,0.42227185,6.29130050,0.25060310,0.51028984,0.15846010,1.49598820
-1.11955978,8.70588196,0.05300021,0.07554909,0.42776309,6.33535208,0.25549637,0.50770949,0.15233313,1.47190424
-1.11355678,8.72149564,0.05405078,0.07761625,0.43272294,6.38372324,0.26165231,0.50650653,0.14604001,1.44423404
-1.10755378,8.74225013,0.05522422,0.08014911,0.43718591,6.43823034,0.26901482,0.50667429,0.13967650,1.41348780
-1.10155078,8.77046705,0.05651101,0.08314925,0.44120324,6.50053015,0.27753627,0.50820480,0.13333642,1.38024104
-1.09554777,8.80828206,0.05789956,0.08662004,0.44483777,6.57205036,0.28717748,0.51108681,0.12710960,1.34511302
-1.08954477,8.85755976,0.05937657,0.09056663,0.44815886,6.65392877,0.29790784,0.51530440,0.12108012,1.30874509
-1.08354177,8.91982230,0.06092736,0.09499601,0.45123764,6.74696436,0.30970563,0.52083624,0.11532475,1.27177973
-1.07753877,8.99619501,0.06253641,0.09991710,0.45414291,6.85158256,0.32255819,0.52765544,0.10991184,1.23484132
-1.07153577,9.08737117,0.06418783,0.10534077,0.45693765,6.96781670,0.33646211,0.53572994,0.10490049,1.19851927
-1.06553277,9.19359681,0.06586581,0.11127993,0.45967657,7.09530601,0.35142304,0.54502332,0.10034013,1.16335399
-1.05952976,9.31467537,0.06755517,0.11774943,0.46240446,7.23331008,0.36745520,0.55549580,0.09627040,1.12982604
-1.05352676,9.44999054,0.06924167,0.12476583,0.46515547,7.38073843,0.38458020,0.56710538,0.09272143,1.09834865
-1.04752376,9.59854472,0.07091242,0.13234697,0.46795322,7.53619297,0.40282541,0.57980888,0.08971431,1.06926340
-1.04152076,9.75900948,0.07255602,0.14051135,0.47081148,7.69802040,0.42222145,0.59356261,0.08726188,1.04283893
-1.03551776,9.92978412,0.07416272,0.14927720,0.47373540,7.86437119,0.44279906,0.60832276,0.08536958,1.01927214
-1.02951476,10.10905772,0.07572438,0.15866128,0.47672289,8.03326138,0.46458527,0.62404511,0.08403645,0.99869149
-1.02351176,10.29487056,0.07723437,0.16867746,0.47976613,8.20263354,0.48759905,0.64068417,0.08325613,0.98116186
-1.01750875,10.48517092,0.07868739,0.17933500,0.48285286,8.37041366,0.51184656,0.65819166,0.08301777,0.96669026
-1.01150575,10.67786414,0.08007918,0.19063667,0.48596737,8.53456093,0.53731627,0.67651433,0.08330690,0.95523203
-1.00550275,10.87085179,0.08140629,0.20257678,0.48909102,8.69310849,0.56397423,0.69559139,0.08410609,0.94669702
-0.99949975,11.06205955,0.08266573,0.21513911,0.49220231,8.84419394,0.59175978,0.71535143,0.08539550,0.94095539
-0.99349675,11.24945422,0.08385480,0.22829502,0.49527644,8.98607926,0.62058201,0.73570935,0.08715316,0.93784284
-0.98749375,11.43105065,0.08497084,0.24200166,0.49828446,9.11716082,0.65031728,0.75656336,0.08935515,0.93716517
-0.98149075,11.60491088,0.08601120,0.25620064,0.50119217,9.23597093,0.68080816,0.77779239,0.09197554,0.93870226
-0.97548774,11.76913822,0.08697324,0.27081701,0.50395883,9.34117299,0.71186381,0.79925420,0.09498632,0.94221151
-0.96948474,11.92186976,0.08785450,0.28575897,0.50653605,9.43155284,0.74326213,0.82078444,0.09835711,0.94743110
-0.96348174,12.06127045,0.08865290,0.30091812,0.50886693,9.50600877,0.77475368,0.84219688,0.10205500,0.95408321
-0.95747874,12.18553231,0.08936717,0.31617053,0.51088579,9.56354316,0.80606724,0.86328500,0.10604429,0.96187767
-0.95147574,12.29288119,0.08999724,0.33137861,0.51251847,9.60325762,0.83691706,0.88382496,0.11028643,0.97051612
-0.94547274,12.38159323,0.09054470,0.34639368,0.51368363,9.62435365,0.86701129,0.90357999,0.11474001,0.97969700
-0.93946973,12.45002179,0.09101332,0.36105940,0.51429483,9.62613968,0.89606158,0.92230616,0.11936098,0.98912150
-0.93346673,12.49663471,0.09140941,0.37521576,0.51426362,9.60804476,0.92379311,0.93975919,0.12410303,0.99850046
-0.92746373,12.52006084,0.09174221,0.38870369,0.51350345,9.56963835,0.94995487,0.95570214,0.12891818,1.00756217
-0.92146073,12.51914318,0.09202409,0.40137002,0.51193432,9.51065485,0.97432957,0.96991361,0.13375755,1.01606076
-0.91545773,12.49299588,0.09227053,0.41307256,0.50948795,9.43102093,0.99674271,0.98219605,0.13857224,1.02378498
-0.90945473,12.44106119,0.09250005,0.42368531,0.50611326,9.33088335,1.01707039,0.99238374,0.14331437,1.03056694
-0.90345173,12.36316238,0.09273379,0.43310322,0.50178177,9.21063459,1.03524546,1.00035004,0.14793815,1.03629027
-0.89744872,12.25954868,0.09299502,0.44124666,0.49649270,9.07093382,1.05126166,1.00601354,0.15240089,1.04089725
-0.89144572,12.13092871,0.09330837,0.44806511,0.49027745,8.91272083,1.06517558,1.00934272,0.15666400,1.04439444
-0.88544272,11.97848928,0.09369897,0.45354000,0.48320311,8.73722107,1.07710638,1.01035901,0.16069372,1.04685633
-0.87943972,11.80389760,0.09419149,0.45768661,0.47537479,8.54594061,1.08723309,1.00913786,0.16446177,1.04842666
