energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.59979990,0.28749682,0.15241394,0.01351164,0.01422356,0.00000000,0.05842534,0.02473859,0.04568497
1.60580290,0.29752895,0.15563891,0.01450307,0.01450904,0.00000000,0.06120720,0.02523512,0.04952485
1.61180590,0.30664803,0.15787480,0.01560086,0.01469396,0.00000000,0.06402655,0.02555675,0.05368937
1.61780890,0.31466899,0.15906957,0.01678190,0.01477438,0.00000000,0.06682422,0.02569661,0.05810812
1.62381191,0.32143594,0.15919452,0.01802256,0.01474855,0.00000000,0.06954424,0.02565170,0.06270682
1.62981491,0.32682307,0.15824490,0.01929871,0.01461705,0.00000000,0.07213389,0.02542297,0.06740748
1.63581791,0.33073491,0.15623970,0.02058573,0.01438268,0.00000000,0.07454388,0.02501534,0.07212882
1.64182091,0.33310585,0.15322054,0.02185873,0.01405044,0.00000000,0.07672851,0.02443749,0.07678704
1.64782391,0.33389912,0.14924996,0.02309277,0.01362732,0.00000000,0.07864593,0.02370155,0.08129700
1.65382691,0.33310525,0.14440892,0.02426325,0.01312202,0.00000001,0.08025847,0.02282269,0.08557361
1.65982991,0.33074017,0.13879384,0.02534631,0.01254473,0.00000001,0.08153297,0.02181861,0.08953358
1.66583292,0.32684298,0.13251319,0.02631932,0.01190672,0.00000002,0.08244121,0.02070892,0.09309728
1.67183592,0.32147354,0.12568389,0.02716139,0.01122002,0.00000003,0.08296035,0.01951453,0.09619075
1.67783892,0.31471007,0.11842755,0.02785394,0.01049703,0.00000004,0.08307339,0.01825699,0.09874774
1.68384192,0.30664653,0.11086690,0.02838114,0.00975014,0.00000006,0.08276953,0.01695786,0.10071162
1.68984492,0.29739029,0.10312230,0.02873040,0.00899141,0.00000010,0.08204454,0.01563810,0.10203713
1.69584792,0.28705967,0.09530871,0.02889277,0.00823228,0.00000014,0.08090097,0.01431757,0.10269178
1.70185093,0.27578172,0.08753303,0.02886317,0.00748325,0.00000021,0.07934831,0.01301452,0.10265702
1.70785393,0.26369007,0.07989200,0.02864059,0.00675372,0.00000032,0.07740287,0.01174527,0.10192878
1.71385693,0.25092288,0.07247058,0.02822814,0.00605184,0.00000046,0.07508758,0.01052392,0.10051771
1.71985993,0.23762090,0.06534096,0.02763288,0.00538439,0.00000068,0.07243160,0.00936220,0.09844881
1.72586293,0.22392562,0.05856211,0.02686566,0.00475679,0.00000098,0.06946966,0.00826941,0.09576065
1.73186593,0.20997751,0.05217977,0.02594071,0.00417307,0.00000141,0.06624131,0.00725245,0.09250407
1.73786893,0.19591431,0.04622697,0.02487519,0.00363598,0.00000201,0.06279002,0.00631589,0.08874053
1.74387194,0.18186943,0.04072487,0.02368863,0.00314710,0.00000285,0.05916205,0.00546224,0.08454012
1.74987494,0.16797047,0.03568390,0.02240232,0.00270697,0.00000401,0.05540540,0.00469209,0.07997937
1.75587794,0.15433788,0.03110519,0.02103862,0.00231527,0.00000560,0.05156858,0.00400445,0.07513887
1.76188094,0.14108381,0.02698202,0.01962033,0.00197102,0.00000777,0.04769948,0.00339700,0.07010095
1.76788394,0.12831116,0.02330143,0.01817005,0.00167273,0.00001071,0.04384426,0.00286645,0.06494739
1.77388694,0.11611299,0.02004582,0.01670955,0.00141867,0.00001464,0.04004632,0.00240882,0.05975730
1.77988994,0.10457216,0.01719447,0.01525927,0.00120703,0.00001988,0.03634546,0.00201976,0.05460527
1.78589295,0.09376136,0.01472499,0.01383788,0.00103611,0.00002679,0.03277714,0.00169479,0.04955980
1.79189595,0.08374355,0.01261471,0.01246191,0.00090452,0.00003585,0.02937202,0.00142962,0.04468214
1.79789895,0.07457266,0.01084179,0.01114554,0.00081132,0.00004763,0.02615556,0.00122035,0.04002546
1.80390195,0.06629479,0.00938636,0.00990044,0.00075623,0.00006283,0.02314794,0.00106365,0.03563442
1.80990495,0.05894957,0.00823135,0.00873575,0.00073970,0.00008228,0.02036412,0.00095698,0.03154509
1.81590795,0.05257189,0.00736328,0.00765813,0.00076308,0.00010698,0.01781406,0.00089868,0.02778521
1.82191096,0.04719374,0.00677282,0.00667186,0.00082869,0.00013810,0.01550308,0.00088812,0.02437475
1.82791396,0.04284612,0.00645520,0.00577911,0.00093990,0.00017699,0.01343238,0.00092572,0.02132662
1.83391696,0.03956092,0.00641055,0.00498013,0.00110121,0.00022521,0.01159958,0.00101306,0.01864765
1.83991996,0.03737265,0.00664395,0.00427355,0.00131822,0.00028451,0.00999935,0.00115281,0.01633956
1.84592296,0.03631986,0.00716540,0.00365668,0.00159763,0.00035684,0.00862403,0.00134879,0.01440005
1.85192596,0.03644619,0.00798965,0.00312577,0.00194720,0.00044435,0.00746429,0.00160581,0.01282380
1.85792896,0.03780082,0.00913571,0.00267635,0.00237563,0.00054937,0.00650964,0.00192965,0.01160340
1.86393197,0.04043837,0.01062636,0.00230345,0.00289241,0.00067434,0.00574900,0.00232686,0.01073018
1.86993497,0.04441809,0.01248729,0.00200182,0.00350763,0.00082182,0.00517107,0.00280458,0.01019488
1.87593797,0.04980225,0.01474613,0.00176615,0.00423168,0.00099439,0.00476473,0.00337032,0.00998806
1.88194097,0.05665380,0.01743131,0.00159122,0.00507501,0.00119462,0.00451921,0.00403164,0.01010045
1.88794397,0.06503328,0.02057064,0.00147196,0.00604768,0.00142493,0.00442429,0.00479586,0.01052299
1.89394697,0.07499506,0.02418980,0.00140359,0.00715902,0.00168755,0.00447029,0.00566965,0.01124672
1.89994997,0.08658302,0.02831070,0.00138161,0.00841715,0.00198438,0.00464806,0.00665868,0.01226257
1.90595298,0.09982581,0.03294978,0.00140182,0.00982858,0.00231689,0.00494887,0.00776719,0.01356090
1.91195598,0.11473202,0.03811621,0.00146029,0.01139770,0.00268600,0.00536424,0.00899753,0.01513106
1.91795898,0.13128529,0.04381033,0.00155332,0.01312642,0.00309200,0.00588572,0.01034982,0.01696085
1.92396198,0.14943991,0.05002209,0.00167740,0.01501381,0.00353443,0.00650473,0.01182154,0.01903598
1.92996498,0.16911698,0.05672982,0.00182914,0.01705582,0.00401202,0.00721228,0.01340720,0.02133958
1.93596798,0.19020161,0.06389938,0.00200524,0.01924518,0.00452264,0.00799884,0.01509815,0.02385186
1.94197099,0.21254138,0.07148372,0.00220240,0.02157139,0.00506326,0.00885417,0.01688238,0.02654983
1.94797399,0.23594634,0.07942294,0.00241733,0.02402093,0.00563000,0.00976723,0.01874457,0.02940731
1.95397699,0.26019077,0.08764508,0.00264674,0.02657768,0.00621819,0.01072622,0.02066614,0.03239508
1.95997999,0.28501691,0.09606746,0.00288730,0.02922348,0.00682248,0.01171859,0.02262556,0.03548136
1.96598299,0.31014055,0.10459870,0.00313572,0.03193904,0.00743701,0.01273124,0.02459879,0.03863250
1.97198599,0.33525870,0.11314142,0.00338878,0.03470491,0.00805559,0.01375077,0.02655978,0.04181388
1.97798899,0.36005890,0.12159558,0.00364340,0.03750275,0.00867199,0.01476378,0.02848124,0.04499118
1.98399200,0.38423010,0.12986219,0.00389677,0.04031665,0.00928021,0.01575728,0.03033544,0.04813169
1.98999500,0.40747462,0.13784750,0.00414639,0.04313463,0.00987480,0.01671916,0.03209514,0.05120584
1.99599800,0.42952071,0.14546734,0.00439024,0.04595008,0.01045118,0.01763861,0.03373455,0.05418882
2.00200100,0.45013522,0.15265148,0.00462690,0.04876319,0.01100595,0.01850667,0.03523030,0.05706211
2.00800400,0.46913554,0.15934767,0.00485560,0.05158225,0.01153722,0.01931666,0.03656244,0.05981499
2.01400700,0.48640040,0.16552535,0.00507638,0.05442469,0.01204484,0.02006460,0.03771523,0.06244579
2.02001001,0.50187867,0.17117861,0.00529010,0.05731778,0.01253068,0.02074952,0.03867798,0.06496292
2.02601301,0.51559567,0.17632821,0.00549854,0.06029894,0.01299866,0.02137373,0.03944551,0.06738545
2.03201601,0.52765639,0.18102258,0.00570437,0.06341557,0.01345494,0.02194286,0.04001861,0.06974330
2.03801901,0.53824528,0.18533758,0.00591110,0.06672430,0.01390775,0.02246585,0.04040410,0.07207685
2.04402201,0.54762227,0.18937491,0.00612303,0.07028964,0.01436736,0.02295475,0.04061470,0.07443608
2.05002501,0.55611503,0.19325922,0.00634507,0.07418208,0.01484574,0.02342427,0.04066868,0.07687908
2.05602801,0.56410756,0.19713388,0.00658262,0.07847556,0.01535630,0.02389134,0.04058917,0.07947004
2.06203102,0.57202532,0.20115559,0.00684129,0.08324440,0.01591337,0.02437437,0.04040331,0.08227675
2.06803402,0.58031766,0.20548792,0.00712669,0.08855982,0.01653173,0.02489248,0.04014116,0.08536764
2.07403702,0.58943785,0.21029416,0.00744414,0.09448612,0.01722603,0.02546457,0.03983449,0.08880854
2.08004002,0.59982198,0.21572961,0.00779834,0.10107667,0.01801015,0.02610840,0.03951544,0.09265925
2.08604302,0.61186729,0.22193381,0.00819312,0.10836991,0.01889661,0.02683962,0.03921512,0.09697006
2.09204602,0.62591124,0.22902295,0.00863111,0.11638553,0.01989596,0.02767081,0.03896234,0.10177841
2.09804902,0.64221218,0.23708290,0.00911352,0.12512105,0.02101625,0.02861065,0.03878229,0.10710586
2.10405203,0.66093271,0.24616322,0.00963989,0.13454903,0.02226254,0.02966320,0.03869542,0.11295551
2.11005503,0.68212661,0.25627248,0.01020795,0.14461505,0.02363655,0.03082728,0.03871660,0.11931008
2.11605803,0.70573020,0.26737515,0.01081350,0.15523662,0.02513648,0.03209618,0.03885438,0.12613071
2.12206103,0.73155853,0.27939027,0.01145043,0.16630325,0.02675686,0.03345750,0.03911063,0.13335664
2.12806403,0.75930707,0.29219212,0.01211074,0.17767765,0.02848868,0.03489327,0.03948048,0.14090587
2.13406703,0.78855862,0.30561279,0.01278473,0.18919823,0.03031959,0.03638039,0.03995253,0.14867664
2.14007004,0.81879573,0.31944671,0.01346124,0.20068269,0.03223431,0.03789122,0.04050934,0.15655000
2.14607304,0.84941776,0.33345696,0.01412790,0.21193280,0.03421510,0.03939450,0.04112826,0.16439310
2.15207604,0.87976223,0.34738306,0.01477159,0.22274014,0.03624244,0.04085645,0.04178246,0.17206327
2.15807904,0.90912941,0.36094995,0.01537884,0.23289256,0.03829568,0.04224204,0.04244210,0.17941270
2.16408204,0.93680904,0.37387782,0.01593627,0.24218117,0.04035383,0.04351639,0.04307575,0.18629337
2.17008504,0.96210806,0.38589222,0.01643113,0.25040751,0.04239632,0.04464625,0.04365178,0.19256228
2.17608804,0.98437792,0.39673410,0.01685176,0.25739066,0.04440370,0.04560147,0.04413978,0.19808646
2.18209105,1.00304040,0.40616930,0.01718804,0.26297389,0.04635834,0.04635644,0.04451196,0.20274776
2.18809405,1.01761046,0.41399698,0.01743182,0.26703059,0.04824500,0.04689142,0.04474438,0.20644697
2.19409705,1.02771540,0.42005675,0.01757725,0.26946918,0.05005127,0.04719372,0.04481803,0.20910733
2.20010005,1.03310906,0.42423410,0.01762106,0.27023675,0.05176786,0.04725865,0.04471973,0.21067700
2.20610305,1.03368089,0.42646389,0.01756269,0.26932136,0.05338879,0.04709024,0.04444271,0.21113060
2.21210605,1.02945914,0.42673196,0.01740445,0.26675276,0.05491138,0.04670167,0.04398694,0.21046963
2.21810905,1.02060843,0.42507461,0.01715141,0.26260153,0.05633611,0.04611547,0.04335928,0.20872185
2.22411206,1.00742179,0.42157625,0.01681129,0.25697681,0.05766637,0.04536334,0.04257322,0.20593954
2.23011506,0.99030775,0.41636529,0.01639428,0.25002256,0.05890808,0.04448571,0.04164845,0.20219694
2.23611806,0.96977318,0.40960857,0.01591267,0.24191270,0.06006925,0.04353111,0.04061022,0.19758689
2.24212106,0.94640291,0.40150466,0.01538053,0.23284523,0.06115951,0.04255510,0.03948844,0.19221682
2.24812406,0.92083701,0.39227638,0.01481326,0.22303568,0.06218955,0.04161917,0.03831673,0.18620452
2.25412706,0.89374711,0.38216285,0.01422714,0.21271020,0.06317070,0.04078927,0.03713130,0.17967356
2.26013007,0.86581252,0.37141153,0.01363882,0.20209849,0.06411437,0.04013427,0.03596979,0.17274898
2.26613307,0.83769747,0.36027051,0.01306489,0.19142699,0.06503170,0.03972426,0.03487007,0.16555309
2.27213607,0.81003016,0.34898131,0.01252140,0.18091247,0.06593313,0.03962869,0.03386916,0.15820179
2.27813907,0.78338456,0.33777243,0.01202339,0.17075624,0.06682812,0.03991452,0.03300206,0.15080147
2.28414207,0.75826521,0.32685390,0.01158457,0.16113930,0.06772490,0.04064422,0.03230075,0.14344656
2.29014507,0.73509568,0.31641272,0.01121692,0.15221830,0.06863022,0.04187387,0.03179332,0.13621783
2.29614807,0.71421051,0.30660937,0.01093040,0.14412261,0.06954917,0.04365122,0.03150311,0.12918143
2.30215108,0.69585084,0.29757537,0.01073275,0.13695232,0.07048505,0.04601381,0.03144807,0.12238863
2.30815408,0.68016327,0.28941170,0.01062932,0.13077732,0.07143916,0.04898726,0.03164025,0.11587627
2.31415708,0.66720183,0.28218819,0.01062292,0.12563723,0.07241071,0.05258368,0.03208534,0.10966764
2.32016008,0.65693244,0.27594349,0.01071379,0.12154216,0.07339659,0.05680034,0.03278247,0.10377392
2.32616308,0.64923950,0.27068588,0.01089961,0.11847426,0.07439129,0.06161858,0.03372408,0.09819588
2.33216608,0.64393419,0.26639450,0.01117555,0.11638979,0.07538667,0.06700311,0.03489593,0.09292572
2.33816908,0.64076378,0.26302112,0.01153439,0.11522173,0.07637189,0.07290172,0.03627735,0.08794912
2.34417209,0.63942194,0.26049226,0.01196667,0.11488273,0.07733332,0.07924543,0.03784149,0.08324707
2.35017509,0.63955929,0.25871176,0.01246094,0.11526835,0.07825452,0.08594920,0.03955588,0.07879772
2.35617809,0.64079424,0.25756366,0.01300397,0.11626047,0.07911631,0.09291314,0.04138305,0.07457792
2.36218109,0.64272379,0.25691537,0.01358111,0.11773085,0.07989701,0.10002430,0.04328132,0.07056462
2.36818409,0.64493411,0.25662126,0.01417663,0.11954465,0.08057272,0.10715902,0.04520575,0.06673589
2.37418709,0.64701085,0.25652642,0.01477407,0.12156398,0.08111782,0.11418575,0.04710919,0.06307173
2.38019010,0.64854905,0.25647075,0.01535670,0.12365140,0.08150558,0.12096838,0.04894347,0.05955461
2.38619310,0.64916264,0.25629322,0.01590790,0.12567321,0.08170890,0.12736981,0.05066060,0.05616972
2.39219610,0.64849331,0.25583625,0.01641164,0.12750263,0.08170122,0.13325584,0.05221414,0.05290509
2.39819910,0.64621875,0.25495009,0.01685287,0.12902273,0.08145738,0.13849909,0.05356042,0.04975146
2.40420210,0.64206005,0.25349711,0.01721796,0.13012902,0.08095471,0.14298288,0.05465981,0.04670209
2.41020510,0.63578813,0.25135577,0.01749507,0.13073171,0.08017394,0.14660483,0.05547789,0.04375247
2.41620810,0.62722900,0.24842422,0.01767444,0.13075760,0.07910017,0.14928016,0.05598644,0.04089996
2.42221111,0.61626771,0.24462335,0.01774873,0.13015141,0.07772366,0.15094433,0.05616433,0.03814345
2.42821411,0.60285071,0.23989909,0.01771311,0.12887669,0.07604053,0.15155514,0.05599805,0.03548299
2.43421711,0.58698667,0.23422394,0.01756546,0.12691612,0.07405320,0.15109395,0.05548216,0.03291951
2.44022011,0.56874545,0.22759760,0.01730633,0.12427132,0.07177063,0.14956623,0.05461934,0.03045447
2.44622311,0.54825538,0.22004664,0.01693892,0.12096202,0.06920835,0.14700109,0.05342023,0.02808971
2.45222611,0.52569876,0.21162330,0.01646887,0.11702484,0.06638811,0.14345015,0.05190301,0.02582714
2.45822911,0.50130588,0.20240336,0.01590411,0.11251147,0.06333745,0.13898554,0.05009266,0.02366867
2.46423212,0.47534753,0.19248328,0.01525447,0.10748653,0.06008890,0.13369730,0.04802011,0.02161608
2.47023512,0.44812648,0.18197663,0.01453140,0.10202507,0.05667908,0.12769015,0.04572113,0.01967087
2.47623812,0.41996823,0.17101014,0.01374755,0.09620991,0.05314764,0.12108000,0.04323515,0.01783426
2.48224112,0.39121128,0.15971936,0.01291636,0.09012880,0.04953603,0.11399013,0.04060397,0.01610709
2.48824412,0.36219751,0.14824430,0.01205163,0.08387170,0.04588636,0.10654731,0.03787049,0.01448985
2.49424712,0.33326286,0.13672511,0.01116715,0.07752804,0.04224015,0.09887813,0.03507745,0.01298262
2.50025013,0.30472887,0.12529811,0.01027631,0.07118431,0.03863723,0.09110545,0.03226628,0.01158509
2.50625313,0.27689528,0.11409222,0.00939178,0.06492190,0.03511476,0.08334534,0.02947607,0.01029661
2.51225613,0.25003388,0.10322596,0.00852523,0.05881531,0.03170630,0.07570444,0.02674272,0.00911616
2.51825913,0.22438404,0.09280514,0.00768714,0.05293078,0.02844120,0.06827791,0.02409829,0.00804249
2.52426213,0.20014973,0.08292127,0.00688663,0.04732538,0.02534409,0.06114795,0.02157051,0.00707413
2.53026513,0.17749827,0.07365072,0.00613142,0.04204647,0.02243460,0.05438296,0.01918253,0.00620955
2.53626813,0.15656054,0.06505451,0.00542780,0.03713166,0.01972730,0.04803723,0.01695287,0.00544721
2.54227114,0.13743276,0.05717888,0.00478066,0.03260910,0.01723179,0.04215122,0.01489554,0.00478575
2.54827414,0.12017942,0.05005637,0.00419364,0.02849814,0.01495296,0.03675222,0.01302033,0.00422414
2.55427714,0.10483724,0.04370733,0.00366923,0.02481022,0.01289140,0.03185550,0.01133320,0.00376179
2.56028014,0.09141982,0.03814183,0.00320894,0.02154998,0.01104389,0.02746565,0.00983680,0.00339879
2.56628314,0.07992278,0.03336183,0.00281353,0.01871651,0.00940399,0.02357817,0.00853103,0.00313600
2.57228614,0.07032899,0.02936328,0.00248316,0.01630461,0.00796260,0.02018118,0.00741366,0.00297523
2.57828914,0.06261365,0.02613839,0.00221762,0.01430607,0.00670862,0.01725702,0.00648088,0.00291934
2.58429215,0.05674903,0.02367756,0.00201649,0.01271089,0.00562955,0.01478400,0.00572789,0.00297232
2.59029515,0.05270845,0.02197121,0.00187931,0.01150828,0.00471198,0.01273781,0.00514938,0.00313936
2.59629815,0.05046955,0.02101115,0.00180569,0.01068759,0.00394217,0.01109287,0.00473998,0.00342677
2.60230115,0.05001650,0.02079167,0.00179544,0.01023897,0.00330643,0.00982348,0.00449456,0.00384192
2.60830415,0.05134115,0.02131003,0.00184855,0.01015379,0.00279147,0.00890463,0.00440847,0.00439310
2.61430715,0.05444302,0.02256664,0.00196530,0.01042484,0.00238469,0.00831267,0.00447765,0.00508923
2.62031016,0.05932812,0.02456465,0.00214612,0.01104631,0.00207438,0.00802566,0.00469865,0.00593958
2.62631316,0.06600676,0.02730914,0.00239161,0.01201345,0.00184984,0.00802356,0.00506852,0.00695334
2.63231616,0.07449019,0.03080587,0.00270236,0.01332209,0.00170142,0.00828809,0.00558460,0.00813918
2.63831916,0.08478654,0.03505971,0.00307886,0.01496797,0.00162053,0.00880255,0.00624428,0.00950467
2.64432216,0.09689598,0.04007277,0.00352128,0.01694588,0.00159964,0.00955140,0.00704464,0.01105577
2.65032516,0.11080549,0.04584234,0.00402935,0.01924875,0.00163214,0.01051975,0.00798204,0.01279616
2.65632816,0.12648351,0.05235888,0.00460211,0.02186667,0.00171228,0.01169278,0.00905175,0.01472669
2.66233117,0.14387467,0.05960390,0.00523777,0.02478593,0.00183504,0.01305514,0.01024751,0.01684482
2.66833417,0.16289501,0.06754823,0.00593353,0.02798815,0.00199603,0.01459040,0.01156117,0.01914408
2.67433717,0.18342805,0.07615047,0.00668541,0.03144949,0.00219136,0.01628048,0.01298233,0.02161372
2.68034017,0.20532189,0.08535597,0.00748821,0.03514014,0.00241757,0.01810522,0.01449811,0.02423843
2.68634317,0.22838773,0.09509634,0.00833539,0.03902403,0.00267149,0.02004212,0.01609297,0.02699823
2.69234617,0.25240010,0.10528967,0.00921915,0.04305879,0.00295025,0.02206616,0.01774872,0.02986860
2.69834917,0.27709876,0.11584140,0.01013041,0.04719613,0.00325118,0.02414988,0.01944455,0.03282073
2.70435218,0.30219264,0.12664598,0.01105903,0.05138253,0.00357182,0.02626355,0.02115731,0.03582211
2.71035518,0.32736562,0.13758928,0.01199394,0.05556032,0.00390997,0.02837566,0.02286188,0.03883724
2.71635818,0.35228417,0.14855164,0.01292345,0.05966909,0.00426365,0.03045349,0.02453167,0.04182860
2.72236118,0.37660658,0.15941156,0.01383553,0.06364748,0.00463118,0.03246394,0.02613928,0.04475778
2.72836418,0.39999354,0.17004981,0.01471818,0.06743520,0.00501125,0.03437446,0.02765722,0.04758683
2.73436718,0.42211963,0.18035386,0.01555979,0.07097529,0.00540297,0.03615412,0.02905875,0.05027958
2.74037019,0.44268528,0.19022239,0.01634957,0.07421653,0.00580590,0.03777471,0.03031871,0.05280317
2.74637319,0.46142865,0.19956961,0.01707789,0.07711591,0.00622016,0.03921197,0.03141447,0.05512944
2.75237619,0.47813698,0.20832935,0.01773665,0.07964097,0.00664642,0.04044666,0.03232666,0.05723634
2.75837919,0.49265672,0.21645847,0.01831957,0.08177205,0.00708593,0.04146566,0.03304006,0.05910910
2.76438219,0.50490198,0.22393956,0.01882249,0.08350431,0.00754053,0.04226289,0.03354419,0.06074131
2.77038519,0.51486098,0.23078269,0.01924346,0.08484927,0.00801255,0.04284007,0.03383386,0.06213564
2.77638819,0.52259984,0.23702612,0.01958285,0.08583598,0.00850481,0.04320723,0.03390954,0.06330430
