energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
4.94347174,0.54898647,0.19604378,0.05813861,0.23071931,0.14093400,0.00114366,0.08469397,0.17890744,0.00000000
4.94947474,0.50982960,0.17145543,0.05437779,0.20526908,0.13476811,0.00097214,0.08143502,0.17282779,0.00000000
4.95547774,0.47515145,0.14991604,0.05097827,0.18310517,0.12925506,0.00082062,0.07860056,0.16753114,0.00000000
4.96148074,0.44465645,0.13119323,0.04790963,0.16409284,0.12434622,0.00068793,0.07616896,0.16295472,0.00000000
4.96748374,0.41804872,0.11504507,0.04514168,0.14807801,0.11999920,0.00057270,0.07412321,0.15905010,0.00000000
4.97348674,0.39504632,0.10122836,0.04264599,0.13489565,0.11618027,0.00047346,0.07245221,0.15578556,0.00000000
4.97948974,0.37539216,0.08950559,0.04039694,0.12437686,0.11286599,0.00038870,0.07115145,0.15314714,0.00000000
4.98549275,0.35886102,0.07965029,0.03837256,0.11635440,0.11004377,0.00031690,0.07022305,0.15113822,0.00000000
4.99149575,0.34526301,0.07145095,0.03655491,0.11066642,0.10771154,0.00025656,0.06967520,0.14977798,0.00000000
4.99749875,0.33444321,0.06471353,0.03493014,0.10715861,0.10587651,0.00020626,0.06952094,0.14909844,0.00000000
5.00350175,0.32627818,0.05926265,0.03348823,0.10568474,0.10455305,0.00016467,0.06977658,0.14914058,0.00000000
5.00950475,0.32066963,0.05494169,0.03222248,0.10610581,0.10376004,0.00013054,0.07045950,0.14994961,0.00000000
5.01550775,0.31753599,0.05161199,0.03112876,0.10828802,0.10351763,0.00010277,0.07158584,0.15156963,0.00000000
5.02151076,0.31680244,0.04915127,0.03020457,0.11209997,0.10384379,0.00008033,0.07316790,0.15403804,0.00000000
5.02751376,0.31839037,0.04745166,0.02944816,0.11740919,0.10475074,0.00006236,0.07521164,0.15738002,0.00000000
5.03351676,0.32220679,0.04641732,0.02885747,0.12407860,0.10624158,0.00004807,0.07771425,0.16160332,0.00000000
5.03951976,0.32813451,0.04596209,0.02842924,0.13196300,0.10830726,0.00003679,0.08066207,0.16669367,0.00000000
5.04552276,0.33602378,0.04600712,0.02815816,0.14090607,0.11092404,0.00002796,0.08402887,0.17261118,0.00000000
5.05152576,0.34568589,0.04647873,0.02803625,0.15073804,0.11405177,0.00002110,0.08777476,0.17928779,0.00000000
5.05752876,0.35688909,0.04730659,0.02805238,0.16127434,0.11763280,0.00001581,0.09184561,0.18662608,0.00000000
5.06353177,0.36935731,0.04842232,0.02819197,0.17231530,0.12159199,0.00001177,0.09617328,0.19449954,0.00000000
5.06953477,0.38277156,0.04975854,0.02843707,0.18364713,0.12583745,0.00000869,0.10067645,0.20275416,0.00000000
5.07553777,0.39677427,0.05124831,0.02876648,0.19504406,0.13026231,0.00000638,0.10526221,0.21121162,0.00000000
5.08154077,0.41097611,0.05282513,0.02915620,0.20627168,0.13474730,0.00000465,0.10982828,0.21967369,0.00000000
5.08754377,0.42496527,0.05442326,0.02958004,0.21709134,0.13916404,0.00000336,0.11426576,0.22792779,0.00000000
5.09354677,0.43831848,0.05597845,0.03001036,0.22726543,0.14337893,0.00000241,0.11846240,0.23575351,0.00000000
5.09954977,0.45061343,0.05742889,0.03041896,0.23656325,0.14725743,0.00000172,0.12230611,0.24292973,0.00000000
5.10555278,0.46144194,0.05871645,0.03077796,0.24476726,0.15066862,0.00000122,0.12568862,0.24924200,0.00000000
5.11155578,0.47042312,0.05978788,0.03106081,0.25167932,0.15348961,0.00000086,0.12850920,0.25449000,0.00000000
5.11755878,0.47721602,0.06059615,0.03124311,0.25712672,0.15560994,0.00000060,0.13067812,0.25849451,0.00000000
5.12356178,0.48153107,0.06110160,0.03130354,0.26096748,0.15693533,0.00000041,0.13211976,0.26110374,0.00000000
5.12956478,0.48313970,0.06127299,0.03122449,0.26309489,0.15739103,0.00000029,0.13277525,0.26219866,0.00000000
5.13556778,0.48188184,0.06108825,0.03099265,0.26344084,0.15692434,0.00000019,0.13260451,0.26169709,0.00000000
5.14157079,0.47767073,0.06053500,0.03059940,0.26197791,0.15550623,0.00000013,0.13158753,0.25955638,0.00000000
5.14757379,0.47049508,0.05961071,0.03004101,0.25872000,0.15313214,0.00000009,0.12972492,0.25577454,0.00000000
5.15357679,0.46041830,0.05832257,0.02931862,0.25372150,0.14982179,0.00000006,0.12703768,0.25038989,0.00000000
5.15957979,0.44757500,0.05668692,0.02843807,0.24707507,0.14561804,0.00000004,0.12356622,0.24347913,0.00000000
5.16558279,0.43216494,0.05472852,0.02740954,0.23890806,0.14058501,0.00000003,0.11936867,0.23515409,0.00000000
5.17158579,0.41444483,0.05247944,0.02624703,0.22937787,0.13480535,0.00000002,0.11451859,0.22555725,0.00000000
5.17758879,0.39471828,0.04997777,0.02496776,0.21866632,0.12837709,0.00000001,0.10910225,0.21485630,0.00000000
5.18359180,0.37332454,0.04726618,0.02359142,0.20697343,0.12140987,0.00000001,0.10321547,0.20323801,0.00000000
5.18959480,0.35062653,0.04439041,0.02213942,0.19451083,0.11402115,0.00000000,0.09696036,0.19090179,0.00000000
5.19559780,0.32699867,0.04139769,0.02063411,0.18149508,0.10633217,0.00000000,0.09044197,0.17805302,0.00000000
5.20160080,0.30281513,0.03833527,0.01909801,0.16814129,0.09846418,0.00000000,0.08376507,0.16489674,0.00000000
5.20760380,0.27843884,0.03524902,0.01755312,0.15465710,0.09053482,0.00000000,0.07703111,0.15163163,0.00000000
5.21360680,0.25421179,0.03218219,0.01602025,0.14123750,0.08265500,0.00000000,0.07033559,0.13844483,0.00000000
5.21960980,0.23044693,0.02917439,0.01451852,0.12806034,0.07492623,0.00000000,0.06376584,0.12550749,0.00000000
5.22561281,0.20742172,0.02626080,0.01306495,0.11528295,0.06743850,0.00000000,0.05739926,0.11297130,0.00000000
5.23161581,0.18537366,0.02347157,0.01167410,0.10303974,0.06026886,0.00000000,0.05130208,0.10096610,0.00000000
5.23761881,0.16449766,0.02083151,0.01035798,0.09144082,0.05348055,0.00000000,0.04552871,0.08959844,0.00000000
5.24362181,0.14494522,0.01836001,0.00912588,0.08057163,0.04712270,0.00000000,0.04012150,0.07895117,0.00000000
5.24962481,0.12682526,0.01607113,0.00798450,0.07049343,0.04123060,0.00000000,0.03511100,0.06908391,0.00000000
5.25562781,0.11020640,0.01397393,0.00693804,0.06124467,0.03582645,0.00000000,0.03051661,0.06003428,0.00000000
5.26163082,0.09512038,0.01207290,0.00598842,0.05284288,0.03092049,0.00000000,0.02634754,0.05181982,0.00000000
5.26763382,0.08156644,0.01036853,0.00513552,0.04528709,0.02651233,0.00000000,0.02260408,0.04444037,0.00000000
5.27363682,0.06951618,0.00885797,0.00437755,0.03856061,0.02259263,0.00000000,0.01927893,0.03788072,0.00000000
5.27963982,0.05891891,0.00753569,0.00371131,0.03263397,0.01914478,0.00000000,0.01635870,0.03211354,0.00000000
5.28564282,0.04970697,0.00639424,0.00313255,0.02746779,0.01614661,0.00000000,0.01382544,0.02710230,0.00000000
5.29164582,0.04180094,0.00542488,0.00263631,0.02301575,0.01357213,0.00000000,0.01165805,0.02280411,0.00000000
5.29764882,0.03511446,0.00461822,0.00221721,0.01922720,0.01139305,0.00000000,0.00983368,0.01917237,0.00000000
5.30365183,0.02955871,0.00396483,0.00186973,0.01604962,0.00958024,0.00000000,0.00832896,0.01615916,0.00000000
5.30965483,0.02504612,0.00345574,0.00158843,0.01343067,0.00810496,0.00000000,0.00712105,0.01371736,0.00000000
5.31565783,0.02149361,0.00308281,0.00136819,0.01131998,0.00693988,0.00000000,0.00618855,0.01180234,0.00000000
5.32166083,0.01882499,0.00283908,0.00120433,0.00967047,0.00605987,0.00000000,0.00551215,0.01037332,0.00000000
5.32766383,0.01697279,0.00271897,0.00109272,0.00843940,0.00544260,0.00000000,0.00507515,0.00939433,0.00000000
5.33366683,0.01587932,0.00271843,0.00102986,0.00758900,0.00506890,0.00000000,0.00486374,0.00883480,0.00000000
5.33966983,0.01549716,0.00283490,0.00101293,0.00708676,0.00492287,0.00000000,0.00486708,0.00866983,0.00000000
5.34567284,0.01578900,0.00306730,0.00103973,0.00690553,0.00499193,0.00000000,0.00507729,0.00888008,0.00000000
5.35167584,0.01672700,0.00341583,0.00110865,0.00702320,0.00526651,0.00000000,0.00548915,0.00945139,0.00000000
5.35767884,0.01829164,0.00388173,0.00121862,0.00742227,0.00573977,0.00000000,0.00609975,0.01037415,0.00000000
5.36368184,0.02047014,0.00446698,0.00136899,0.00808919,0.00640709,0.00000000,0.00690799,0.01164243,0.00000000
5.36968484,0.02325467,0.00517392,0.00155939,0.00901356,0.00726547,0.00000000,0.00791398,0.01325291,0.00000000
5.37568784,0.02664015,0.00600480,0.00178960,0.01018720,0.00831286,0.00000000,0.00911833,0.01520374,0.00000000
5.38169085,0.03062206,0.00696135,0.00205941,0.01160318,0.00954747,0.00000000,0.01052146,0.01749323,0.00000000
5.38769385,0.03519401,0.00804430,0.00236845,0.01325482,0.01096702,0.00000000,0.01212279,0.02011853,0.00000000
5.39369685,0.04034551,0.00925286,0.00271604,0.01513468,0.01256799,0.00000000,0.01392000,0.02307439,0.00000000
5.39969985,0.04605967,0.01058430,0.00310103,0.01723365,0.01434494,0.00000001,0.01590833,0.02635185,0.00000000
5.40570285,0.05231133,0.01203353,0.00352168,0.01954006,0.01628992,0.00000001,0.01807995,0.02993721,0.00000000
5.41170585,0.05906534,0.01359273,0.00397553,0.02203900,0.01839187,0.00000001,0.02042337,0.03381109,0.00000000
5.41770885,0.06627533,0.01525111,0.00445933,0.02471175,0.02063633,0.00000001,0.02292313,0.03794776,0.00000000
5.42371186,0.07388307,0.01699474,0.00496898,0.02753548,0.02300516,0.00000001,0.02555950,0.04231476,0.00000000
5.42971486,0.08181825,0.01880650,0.00549952,0.03048306,0.02547648,0.00000001,0.02830853,0.04687288,0.00000000
5.43571786,0.08999900,0.02066624,0.00604516,0.03352326,0.02802487,0.00000001,0.03114218,0.05157643,0.00000000
5.44172086,0.09833307,0.02255100,0.00659933,0.03662110,0.03062170,0.00000001,0.03402879,0.05637399,0.00000000
5.44772386,0.10671962,0.02443539,0.00715483,0.03973850,0.03323569,0.00000001,0.03693368,0.06120941,0.00000000
5.45372686,0.11505163,0.02629218,0.00770396,0.04283512,0.03583368,0.00000001,0.03982004,0.06602327,0.00000000
5.45972986,0.12321889,0.02809296,0.00823873,0.04586950,0.03838154,0.00000001,0.04264991,0.07075459,0.00000000
5.46573287,0.13111137,0.02980888,0.00875110,0.04880025,0.04084522,0.00000001,0.04538542,0.07534275,0.00000000
5.47173587,0.13862292,0.03141154,0.00923319,0.05158741,0.04319194,0.00000001,0.04799002,0.07972966,0.00000000
5.47773887,0.14565505,0.03287389,0.00967756,0.05419391,0.04539129,0.00000002,0.05042984,0.08386187,0.00000000
5.48374187,0.15212071,0.03417108,0.01007748,0.05658689,0.04741648,0.00000002,0.05267496,0.08769273,0.00000000
5.48974487,0.15794768,0.03528139,0.01042714,0.05873901,0.04924535,0.00000002,0.05470058,0.09118432,0.00000000
5.49574787,0.16308163,0.03618694,0.01072190,0.06062960,0.05086132,0.00000002,0.05648812,0.09430911,0.00000000
5.50175088,0.16748844,0.03687438,0.01095846,0.06224547,0.05225412,0.00000002,0.05802597,0.09705121,0.00000000
5.50775388,0.17115572,0.03733537,0.01113497,0.06358154,0.05342025,0.00000002,0.05931004,0.09940721,0.00000000
5.51375688,0.17409347,0.03756695,0.01125111,0.06464107,0.05436317,0.00000002,0.06034396,0.10138633,0.00000000
5.51975988,0.17633364,0.03757160,0.01130812,0.06543550,0.05509314,0.00000002,0.06113892,0.10301013,0.00000000
5.52576288,0.17792870,0.03735716,0.01130874,0.06598394,0.05562680,0.00000002,0.06171316,0.10431147,0.00000000
5.53176588,0.17894924,0.03693658,0.01125706,0.06631227,0.05598634,0.00000002,0.06209112,0.10533299,0.00000000
5.53776888,0.17948062,0.03632736,0.01115836,0.06645189,0.05619854,0.00000002,0.06230228,0.10612497,0.00000000
5.54377189,0.17961891,0.03555098,0.01101893,0.06643826,0.05629337,0.00000002,0.06237968,0.10674286,0.00000000
5.54977489,0.17946619,0.03463204,0.01084572,0.06630911,0.05630263,0.00000001,0.06235831,0.10724435,0.00000000
5.55577789,0.17912562,0.03359744,0.01064611,0.06610259,0.05625831,0.00000001,0.06227337,0.10768639,0.00000000
5.56178089,0.17869638,0.03247546,0.01042759,0.06585541,0.05619108,0.00000001,0.06215844,0.10812211,0.00000000
5.56778389,0.17826880,0.03129483,0.01019745,0.06560096,0.05612871,0.00000001,0.06204384,0.10859788,0.00000000
5.57378689,0.17792001,0.03008389,0.00996250,0.06536768,0.05609472,0.00000001,0.06195495,0.10915072,0.00000000
5.57978989,0.17771022,0.02886988,0.00972887,0.06517760,0.05610727,0.00000001,0.06191102,0.10980611,0.00000000
5.58579290,0.17767997,0.02767826,0.00950172,0.06504531,0.05617827,0.00000001,0.06192406,0.11057636,0.00000000
5.59179590,0.17784845,0.02653232,0.00928519,0.06497717,0.05631290,0.00000001,0.06199824,0.11145973,0.00000000
5.59779890,0.17821301,0.02545292,0.00908225,0.06497108,0.05650943,0.00000001,0.06212965,0.11244016,0.00000000
5.60380190,0.17874981,0.02445846,0.00889474,0.06501664,0.05675955,0.00000001,0.06230650,0.11348782,0.00000000
5.60980490,0.17941576,0.02356499,0.00872335,0.06509569,0.05704890,0.00000001,0.06250967,0.11456041,0.00000000
5.61580790,0.18015148,0.02278659,0.00856780,0.06518333,0.05735809,0.00000001,0.06271368,0.11560507,0.00000000
5.62181091,0.18088522,0.02213584,0.00842693,0.06524924,0.05766397,0.00000001,0.06288802,0.11656087,0.00000000
5.62781391,0.18153745,0.02162446,0.00829896,0.06525927,0.05794105,0.00000000,0.06299865,0.11736179,0.00000000
5.63381691,0.18202598,0.02126401,0.00818167,0.06517721,0.05816319,0.00000000,0.06300972,0.11793990,0.00000000
5.63981991,0.18227125,0.02106660,0.00807270,0.06496669,0.05830526,0.00000000,0.06288541,0.11822876,0.00000000
5.64582291,0.18220147,0.02104569,0.00796975,0.06459303,0.05834475,0.00000000,0.06259165,0.11816667,0.00000000
5.65182591,0.18175747,0.02121669,0.00787084,0.06402500,0.05826334,0.00000000,0.06209783,0.11769976,0.00000000
5.65782891,0.18089684,0.02159753,0.00777449,0.06323643,0.05804816,0.00000000,0.06137828,0.11678470,0.00000000
5.66383192,0.17959726,0.02220905,0.00767995,0.06220753,0.05769282,0.00000000,0.06041354,0.11539084,0.00000000
5.66983492,0.17785874,0.02307522,0.00758724,0.06092588,0.05719813,0.00000000,0.05919123,0.11350184,0.00000000
5.67583792,0.17570480,0.02422310,0.00749729,0.05938712,0.05657232,0.00000000,0.05770668,0.11111658,0.00000000
5.68184092,0.17318238,0.02568264,0.00741191,0.05759528,0.05583104,0.00000000,0.05596308,0.10824932,0.00000000
5.68784392,0.17036057,0.02748618,0.00733376,0.05556268,0.05499681,0.00000000,0.05397143,0.10492931,0.00000000
5.69384692,0.16732828,0.02966777,0.00726624,0.05330962,0.05409819,0.00000000,0.05174998,0.10119962,0.00000000
5.69984992,0.16419094,0.03226237,0.00721336,0.05086368,0.05316862,0.00000000,0.04932351,0.09711552,0.00000000
5.70585293,0.16106633,0.03530484,0.00717950,0.04825885,0.05224494,0.00000000,0.04672231,0.09274235,0.00000000
5.71185593,0.15807998,0.03882891,0.00716927,0.04553449,0.05136579,0.00000000,0.04398101,0.08815307,0.00000000
5.71785893,0.15536023,0.04286613,0.00718721,0.04273423,0.05056986,0.00000000,0.04113726,0.08342568,0.00000000
5.72386193,0.15303323,0.04744497,0.00723756,0.03990475,0.04989413,0.00000000,0.03823044,0.07864051,0.00000000
5.72986493,0.15121822,0.05258996,0.00732407,0.03709476,0.04937218,0.00000000,0.03530034,0.07387765,0.00000000
5.73586793,0.15002329,0.05832123,0.00744973,0.03435396,0.04903264,0.00000000,0.03238592,0.06921456,0.00000000
5.74187094,0.14954188,0.06465426,0.00761664,0.03173224,0.04889791,0.00000000,0.02952428,0.06472402,0.00000000
5.74787394,0.14985011,0.07160005,0.00782588,0.02927897,0.04898311,0.00000000,0.02674970,0.06047241,0.00000000
5.75387694,0.15100515,0.07916569,0.00807740,0.02704257,0.04929545,0.00000000,0.02409298,0.05651848,0.00000000
5.75987994,0.15304472,0.08735532,0.00837004,0.02507024,0.04983389,0.00000000,0.02158089,0.05291255,0.00000000
5.76588294,0.15598755,0.09617154,0.00870155,0.02340783,0.05058926,0.00000000,0.01923595,0.04969617,0.00000000
5.77188594,0.15983500,0.10561705,0.00906866,0.02209988,0.05154474,0.00000000,0.01707625,0.04690219,0.00000000
5.77788894,0.16457343,0.11569660,0.00946730,0.02118974,0.05267664,0.00000000,0.01511560,0.04455524,0.00000000
5.78389195,0.17017738,0.12641896,0.00989271,0.02071971,0.05395557,0.00000000,0.01336375,0.04267242,0.00000000
5.78989495,0.17661315,0.13779879,0.01033972,0.02073112,0.05534779,0.00000000,0.01182667,0.04126432,0.00000000
5.79589795,0.18384257,0.14985834,0.01080298,0.02126437,0.05681679,0.00000000,0.01050705,0.04033601,0.00000000
5.80190095,0.19182676,0.16262850,0.01127720,0.02235873,0.05832488,0.00000000,0.00940468,0.03988820,0.00000000
5.80790395,0.20052942,0.17614928,0.01175742,0.02405202,0.05983487,0.00000000,0.00851696,0.03991821,0.00000000
5.81390695,0.20991949,0.19046941,0.01223920,0.02637991,0.06131160,0.00000000,0.00783929,0.04042083,0.00000000
5.81990995,0.21997291,0.20564478,0.01271878,0.02937505,0.06272335,0.00000000,0.00736548,0.04138897,0.00000000
5.82591296,0.23067331,0.22173596,0.01319323,0.03306582,0.06404294,0.00000000,0.00708804,0.04281401,0.00000000
5.83191596,0.24201143,0.23880433,0.01366050,0.03747487,0.06524862,0.00000000,0.00699845,0.04468590,0.00000000
5.83791896,0.25398331,0.25690723,0.01411940,0.04261743,0.06632455,0.00000000,0.00708728,0.04699286,0.00000000
5.84392196,0.26658732,0.27609209,0.01456954,0.04849933,0.06726094,0.00000000,0.00734427,0.04972091,0.00000000
5.84992496,0.27982000,0.29638971,0.01501117,0.05511513,0.06805385,0.00000000,0.00775835,0.05285304,0.00000000
5.85592796,0.29367116,0.31780717,0.01544497,0.06244606,0.06870464,0.00000000,0.00831755,0.05636831,0.00000000
5.86193097,0.30811840,0.34032057,0.01587185,0.07045830,0.06921910,0.00000000,0.00900895,0.06024079,0.00000000
5.86793397,0.32312142,0.36386820,0.01629262,0.07910134,0.06960637,0.00000000,0.00981853,0.06443845,0.00000000
5.87393697,0.33861668,0.38834442,0.01670775,0.08830690,0.06987773,0.00000000,0.01073110,0.06892226,0.00000000
5.87993997,0.35451253,0.41359496,0.01711704,0.09798826,0.07004523,0.00000000,0.01173019,0.07364535,0.00000000
5.88594297,0.37068564,0.43941393,0.01751945,0.10804027,0.07012045,0.00000000,0.01279806,0.07855258,0.00000000
5.89194597,0.38697869,0.46554291,0.01791281,0.11834008,0.07011326,0.00000000,0.01391568,0.08358035,0.00000000
5.89794897,0.40319990,0.49167257,0.01829378,0.12874866,0.07003077,0.00000000,0.01506291,0.08865697,0.00000000
5.90395198,0.41912455,0.51744690,0.01865770,0.13911307,0.06987661,0.00000000,0.01621861,0.09370343,0.00000000
5.90995498,0.43449845,0.54247001,0.01899869,0.14926953,0.06965040,0.00000000,0.01736099,0.09863463,0.00000000
5.91595798,0.44904355,0.56631557,0.01930976,0.15904720,0.06934757,0.00000000,0.01846797,0.10336114,0.00000000
5.92196098,0.46246532,0.58853847,0.01958295,0.16827253,0.06895955,0.00000000,0.01951755,0.10779133,0.00000000
5.92796398,0.47446180,0.60868828,0.01980969,0.17677407,0.06847425,0.00000000,0.02048837,0.11183382,0.00000000
5.93396698,0.48473376,0.62632401,0.01998110,0.18438748,0.06787677,0.00000000,0.02136020,0.11540019,0.00000000
5.93996998,0.49299556,0.64102952,0.02008836,0.19096067,0.06715040,0.00000000,0.02211448,0.11840779,0.00000000
5.94597299,0.49898628,0.65242876,0.02012316,0.19635863,0.06627778,0.00000000,0.02273483,0.12078250,0.00000000
5.95197599,0.50248021,0.66020015,0.02007808,0.20046799,0.06524209,0.00000000,0.02320757,0.12246136,0.00000000
5.95797899,0.50329660,0.66408942,0.01994697,0.20320082,0.06402827,0.00000000,0.02352207,0.12339485,0.00000000
5.96398199,0.50130770,0.66392015,0.01972530,0.20449772,0.06262418,0.00000000,0.02367113,0.12354877,0.00000000
5.96998499,0.49644500,0.65960151,0.01941044,0.20432985,0.06102160,0.00000000,0.02365116,0.12290563,0.00000000
5.97598799,0.48870309,0.65113285,0.01900185,0.20270000,0.05921705,0.00000000,0.02346231,0.12146536,0.00000000
5.98199100,0.47814110,0.63860481,0.01850116,0.19964242,0.05721227,0.00000000,0.02310842,0.11924545,0.00000000
5.98799400,0.46488155,0.62219694,0.01791221,0.19522160,0.05501457,0.00000000,0.02259684,0.11628040,0.00000000
5.99399700,0.44910667,0.60217196,0.01724093,0.18952998,0.05263676,0.00000000,0.02193823,0.11262059,0.00000000
6.00000000,0.43105251,0.57886699,0.01649519,0.18268470,0.05009689,0.00000000,0.02114610,0.10833050,0.00000000
