energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-1.92996498,3.12957794,0.20812061,0.29994910,0.00634111,0.12283657,0.43652441,2.37918947,0.01765435,0.31373311
-1.92396198,3.16686318,0.21514124,0.30377390,0.00657244,0.12481099,0.43804068,2.40306357,0.01838416,0.31963207
-1.91795898,3.20291630,0.22273575,0.30817670,0.00685431,0.12663702,0.43872322,2.42462617,0.01923739,0.32586434
-1.91195598,3.23735761,0.23081222,0.31310163,0.00718387,0.12830486,0.43854177,2.44362472,0.02021256,0.33239511
-1.90595298,3.26980769,0.23927248,0.31849202,0.00755867,0.12980396,0.43749249,2.45980415,0.02130630,0.33919464
-1.89994997,3.29989795,0.24801439,0.32429046,0.00797680,0.13112354,0.43559683,2.47291663,0.02251323,0.34623828
-1.89394697,3.32728117,0.25693388,0.33043868,0.00843685,0.13225314,0.43289949,2.48273235,0.02382589,0.35350592
-1.88794397,3.35164138,0.26592675,0.33687693,0.00893794,0.13318318,0.42946542,2.48905071,0.02523461,0.36098087
-1.88194097,3.37270247,0.27489017,0.34354322,0.00947965,0.13390549,0.42537607,2.49171099,0.02672754,0.36864832
-1.87593797,3.39023464,0.28372380,0.35037236,0.01006200,0.13441375,0.42072501,2.49060181,0.02829058,0.37649326
-1.86993497,3.40405853,0.29233051,0.35729493,0.01068524,0.13470384,0.41561326,2.48566866,0.02990750,0.38449820
-1.86393197,3.41404664,0.30061677,0.36423623,0.01134977,0.13477400,0.41014438,2.47691896,0.03156007,0.39264059
-1.85792896,3.42012190,0.30849279,0.37111550,0.01205592,0.13462486,0.40441972,2.46442429,0.03322820,0.40089025
-1.85192596,3.42225375,0.31587233,0.37784530,0.01280377,0.13425936,0.39853391,2.44831974,0.03489026,0.40920699
-1.84592296,3.42045200,0.32267251,0.38433128,0.01359294,0.13368247,0.39257095,2.42880026,0.03652340,0.41753842
-1.83991996,3.41475911,0.32881356,0.39047241,0.01442234,0.13290080,0.38660094,2.40611446,0.03810395,0.42581838
-1.83391696,3.40524156,0.33421863,0.39616171,0.01529001,0.13192217,0.38067765,2.38055628,0.03960789,0.43396585
-1.82791396,3.39198113,0.33881392,0.40128751,0.01619291,0.13075510,0.37483711,2.35245506,0.04101138,0.44188481
-1.82191096,3.37506689,0.34252897,0.40573529,0.01712679,0.12940832,0.36909711,2.32216462,0.04229128,0.44946477
-1.81590795,3.35458858,0.34529738,0.40939001,0.01808608,0.12789029,0.36345770,2.29005233,0.04342575,0.45658232
-1.80990495,3.33063202,0.34705785,0.41213891,0.01906384,0.12620882,0.35790266,2.25648841,0.04439482,0.46310356
-1.80390195,3.30327704,0.34775561,0.41387468,0.02005177,0.12437083,0.35240177,2.22183648,0.04518091,0.46888735
-1.79789895,3.27259794,0.34734413,0.41449887,0.02104028,0.12238215,0.34691376,2.18644549,0.04576938,0.47378931
-1.79189595,3.23866672,0.34578702,0.41392536,0.02201864,0.12024753,0.34138979,2.15064366,0.04614895,0.47766642
-1.78589295,3.20155863,0.34306008,0.41208379,0.02297518,0.11797081,0.33577724,2.11473429,0.04631208,0.48038197
-1.77988994,3.16135973,0.33915328,0.40892276,0.02389751,0.11555511,0.33002358,2.07899379,0.04625525,0.48181071
-1.77388694,3.11817563,0.33407263,0.40441255,0.02477287,0.11300324,0.32408014,2.04367142,0.04597912,0.48184387
-1.76788394,3.07214096,0.32784160,0.39854739,0.02558844,0.11031813,0.31790564,2.00899079,0.04548859,0.48039390
-1.76188094,3.02342846,0.32050231,0.39134690,0.02633168,0.10750331,0.31146914,1.97515258,0.04479273,0.47739854
-1.75587794,2.97225712,0.31211600,0.38285687,0.02699071,0.10456337,0.30475247,1.94233800,0.04390461,0.47282423
-1.74987494,2.91889851,0.30276296,0.37314908,0.02755462,0.10150446,0.29775185,1.91071277,0.04284096,0.46666846
-1.74387194,2.86368073,0.29254186,0.36232027,0.02801385,0.09833461,0.29047885,1.88043092,0.04162184,0.45896104
-1.73786893,2.80698951,0.28156837,0.35049026,0.02836042,0.09506410,0.28296042,1.85163819,0.04027008,0.44976420
-1.73186593,2.74926628,0.26997323,0.33779925,0.02858817,0.09170553,0.27523824,1.82447465,0.03881079,0.43917157
-1.72586293,2.69100302,0.25789982,0.32440443,0.02869293,0.08827394,0.26736732,1.79907641,0.03727066,0.42730593
-1.71985993,2.63273426,0.24550130,0.31047596,0.02867263,0.08478663,0.25941400,1.77557622,0.03567739,0.41431598
-1.71385693,2.57502634,0.23293756,0.29619264,0.02852735,0.08126299,0.25145349,1.75410293,0.03405900,0.40037219
-1.70785393,2.51846472,0.22037196,0.28173723,0.02825921,0.07772406,0.24356701,1.73478010,0.03244315,0.38566198
-1.70185093,2.46363975,0.20796819,0.26729176,0.02787238,0.07419215,0.23583881,1.71772373,0.03085656,0.37038436
-1.69584792,2.41113184,0.19588721,0.25303297,0.02737283,0.07069021,0.22835310,1.70303943,0.02932444,0.35474443
-1.68984492,2.36149661,0.18428461,0.23912799,0.02676818,0.06724131,0.22119110,1.69081940,0.02786994,0.33894769
-1.68384192,2.31525086,0.17330816,0.22573048,0.02606741,0.06386800,0.21442835,1.68113940,0.02651376,0.32319477
-1.67783892,2.27286011,0.16309594,0.21297733,0.02528064,0.06059173,0.20813236,1.67405613,0.02527375,0.30767639
-1.67183592,2.23472809,0.15377492,0.20098598,0.02441880,0.05743231,0.20236065,1.66960519,0.02416472,0.29256899
-1.66583292,2.20118884,0.14545989,0.18985249,0.02349335,0.05440745,0.19715931,1.66779993,0.02319823,0.27803114
-1.65982991,2.17250157,0.13825294,0.17965032,0.02251599,0.05153234,0.19256208,1.66863125,0.02238251,0.26420065
-1.65382691,2.14884849,0.13224317,0.17042984,0.02149842,0.04881939,0.18858987,1.67206857,0.02172251,0.25119262
-1.64782391,2.13033548,0.12750675,0.16221859,0.02045203,0.04627806,0.18525086,1.67806173,0.02121995,0.23909838
-1.64182091,2.11699552,0.12410712,0.15502209,0.01938777,0.04391482,0.18254096,1.68654401,0.02087349,0.22798525
-1.63581791,2.10879437,0.12209524,0.14882534,0.01831591,0.04173316,0.18044464,1.69743588,0.02067896,0.21789704
-1.62981491,2.10563824,0.12150984,0.14359469,0.01724592,0.03973374,0.17893607,1.71064930,0.02062960,0.20885532
-1.62381191,2.10738272,0.12237759,0.13928007,0.01618637,0.03791465,0.17798049,1.72609233,0.02071634,0.20086114
-1.61780890,2.11384245,0.12471309,0.13581758,0.01514485,0.03627163,0.17753564,1.74367370,0.02092811,0.19389730
-1.61180590,2.12480098,0.12851875,0.13313208,0.01412795,0.03479845,0.17755330,1.76330696,0.02125216,0.18793075
-1.60580290,2.14002014,0.13378438,0.13113998,0.01314125,0.03348722,0.17798073,1.78491385,0.02167435,0.18291533
-1.59979990,2.15924836,0.14048677,0.12975185,0.01218936,0.03232875,0.17876210,1.80842675,0.02217945,0.17879435
-1.59379690,2.18222761,0.14858910,0.12887500,0.01127596,0.03131290,0.17983975,1.83378974,0.02275143,0.17550323
-1.58779390,2.20869848,0.15804031,0.12841580,0.01040383,0.03042889,0.18115530,1.86095820,0.02337372,0.17297188
-1.58179090,2.23840331,0.16877468,0.12828187,0.00957500,0.02966556,0.18265057,1.88989686,0.02402947,0.17112682
-1.57578789,2.27108711,0.18071139,0.12838387,0.00879076,0.02901165,0.18426842,1.92057623,0.02470173,0.16989306
-1.56978489,2.30649653,0.19375450,0.12863711,0.00805179,0.02845594,0.18595329,1.95296755,0.02537376,0.16919557
-1.56378189,2.34437691,0.20779316,0.12896282,0.00735822,0.02798750,0.18765179,1.98703633,0.02602914,0.16896048
-1.55777889,2.38446772,0.22270229,0.12928916,0.00670972,0.02759572,0.18931306,2.02273496,0.02665207,0.16911592
-1.55177589,2.42649691,0.23834362,0.12955196,0.00610560,0.02727051,0.19088916,2.05999455,0.02722752,0.16959265
-1.54577289,2.47017448,0.25456725,0.12969520,0.00554484,0.02700231,0.19233534,2.09871652,0.02774145,0.17032433
-1.53976988,2.51518603,0.27121347,0.12967132,0.00502618,0.02678220,0.19361044,2.13876438,0.02818106,0.17124777
-1.53376688,2.56118652,0.28811514,0.12944130,0.00454817,0.02660201,0.19467716,2.17995625,0.02853495,0.17230293
-1.52776388,2.60779515,0.30510008,0.12897463,0.00410921,0.02645433,0.19550247,2.22205846,0.02879340,0.17343294
-1.52176088,2.65459154,0.32199387,0.12824908,0.00370759,0.02633267,0.19605799,2.26478088,0.02894854,0.17458407
-1.51575788,2.70111392,0.33862253,0.12725044,0.00334156,0.02623151,0.19632043,2.30777427,0.02899457,0.17570581
-1.50975488,2.74685947,0.35481522,0.12597214,0.00300928,0.02614648,0.19627197,2.35062999,0.02892796,0.17675099
-1.50375188,2.79128725,0.37040677,0.12441474,0.00270894,0.02607442,0.19590068,2.39288241,0.02874756,0.17767603
-1.49774887,2.83382370,0.38523996,0.12258550,0.00243871,0.02601360,0.19520087,2.43401398,0.02845478,0.17844134
-1.49174587,2.87387088,0.39916750,0.12049779,0.00219678,0.02596383,0.19417329,2.47346320,0.02805366,0.17901188
-1.48574287,2.91081715,0.41205367,0.11817049,0.00198139,0.02592658,0.19282534,2.51063514,0.02755089,0.17935777
-1.47973987,2.94405029,0.42377560,0.11562745,0.00179081,0.02590521,0.19117107,2.54491444,0.02695586,0.17945516
-1.47373687,2.97297242,0.43422424,0.11289683,0.00162339,0.02590503,0.18923104,2.57568035,0.02628059,0.17928702
-1.46773387,2.99701654,0.44330513,0.11001050,0.00147753,0.02593348,0.18703209,2.60232330,0.02553966,0.17884413
-1.46173087,3.01566392,0.45093886,0.10700351,0.00135173,0.02600022,0.18460690,2.62426256,0.02475010,0.17812594
-1.45572786,3.02846186,0.45706149,0.10391347,0.00124455,0.02611726,0.18199347,2.64096424,0.02393126,0.17714155
-1.44972486,3.03504106,0.46162493,0.10078010,0.00115467,0.02629899,0.17923451,2.65195895,0.02310467,0.17591045
-1.44372186,3.03513207,0.46459734,0.09764473,0.00108086,0.02656228,0.17637670,2.65685857,0.02229390,0.17446323
-1.43771886,3.02857998,0.46596356,0.09454994,0.00102198,0.02692649,0.17347000,2.65537131,0.02152440,0.17284202
-1.43171586,3.01535683,0.46572571,0.09153922,0.00097704,0.02741348,0.17056691,2.64731450,0.02082335,0.17110084
-1.42571286,2.99557112,0.46390384,0.08865668,0.00094514,0.02804760,0.16772173,2.63262465,0.02021958,0.16930549
-1.41970985,2.96947399,0.46053662,0.08594689,0.00092552,0.02885560,0.16498994,2.61136421,0.01974342,0.16753327
-1.41370685,2.93746158,0.45568205,0.08345464,0.00091757,0.02986651,0.16242760,2.58372486,0.01942664,0.16587232
-1.40770385,2.90007349,0.44941797,0.08122482,0.00092079,0.03111149,0.16009085,2.55002700,0.01930227,0.16442055
-1.40170085,2.85798695,0.44184242,0.07930223,0.00093488,0.03262356,0.15803547,2.51071566,0.01940451,0.16328418
-1.39569785,2.81200696,0.43307359,0.07773137,0.00095966,0.03443727,0.15631647,2.46635263,0.01976857,0.16257597
-1.38969485,2.76305229,0.42324931,0.07655617,0.00099514,0.03658827,0.15498773,2.41760537,0.02043038,0.16241287
-1.38369185,2.71213785,0.41252594,0.07581955,0.00104151,0.03911274,0.15410163,2.36523275,0.02142629,0.16291349
-1.37768884,2.66035355,0.40107664,0.07556298,0.00109911,0.04204675,0.15370859,2.31006835,0.02279266,0.16419503
-1.37168584,2.60884032,0.38908890,0.07582571,0.00116847,0.04542539,0.15385653,2.25300165,0.02456524,0.16636996
-1.36568284,2.55876371,0.37676137,0.07664400,0.00125026,0.04928190,0.15459022,2.19495773,0.02677852,0.16954251
-1.35967984,2.51128584,0.36429999,0.07805006,0.00134532,0.05364653,0.15595043,2.13687606,0.02946480,0.17380487
-1.35367684,2.46753628,0.35191361,0.08007092,0.00145459,0.05854541,0.15797290,2.07968899,0.03265327,0.17923341
-1.34767384,2.42858265,0.33980900,0.08272711,0.00157913,0.06399926,0.16068715,2.02430037,0.03636879,0.18588488
-1.34167084,2.39540168,0.32818570,0.08603133,0.00172002,0.07002203,0.16411510,1.97156496,0.04063069,0.19379287
-1.33566783,2.36885147,0.31723066,0.08998698,0.00187836,0.07661960,0.16826955,1.92226891,0.04545144,0.20296452
-1.32966483,2.34964577,0.30711297,0.09458687,0.00205522,0.08378842,0.17315257,1.87711195,0.05083525,0.21337781
-1.32366183,2.33833100,0.29797894,0.09981192,0.00225152,0.09151431,0.17875399,1.83669145,0.05677685,0.22497938
-1.31765883,2.33526669,0.28994767,0.10563016,0.00246806,0.09977138,0.18504980,1.80148870,0.06326021,0.23768324
-1.31165583,2.34061011,0.28310727,0.11199595,0.00270535,0.10852117,0.19200093,1.77185786,0.07025755,0.25137036
-1.30565283,2.35430563,0.27751215,0.11884961,0.00296365,0.11771206,0.19955224,1.74801761,0.07772856,0.26588932
-1.29964982,2.37607941,0.27318114,0.12611745,0.00324284,0.12727899,0.20763190,1.73004578,0.08561995,0.28105799
-1.29364682,2.40543981,0.27009691,0.13371229,0.00354241,0.13714362,0.21615142,1.71787727,0.09386537,0.29666648
-1.28764382,2.44168376,0.26820650,0.14153458,0.00386143,0.14721485,0.22500611,1.71130519,0.10238579,0.31248110
-1.28164082,2.48390939,0.26742313,0.14947393,0.00419851,0.15738979,0.23407636,1.70998552,0.11109035,0.32824941
-1.27563782,2.53103476,0.26762919,0.15741127,0.00455183,0.16755517,0.24322953,1.71344516,0.11987766,0.34370625
-1.26963482,2.58182243,0.26868024,0.16522141,0.00491914,0.17758923,0.25232259,1.72109356,0.12863759,0.35858052
-1.26363182,2.63490950,0.27041011,0.17277607,0.00529788,0.18736396,0.26120542,1.73223751,0.13725353,0.37260244
-1.25762881,2.68884245,0.27263668,0.17994718,0.00568514,0.19674772,0.26972468,1.74609923,0.14560498,0.38551119
-1.25162581,2.74211575,0.27516836,0.18661037,0.00607789,0.20560819,0.27772825,1.76183711,0.15357042,0.39706258
-1.24562281,2.79321334,0.27781080,0.19264854,0.00647300,0.21381546,0.28506992,1.77856883,0.16103046,0.40703631
-1.23961981,2.84065163,0.28037387,0.19795533,0.00686741,0.22124534,0.29161435,1.79539625,0.16787100,0.41524280
-1.23361681,2.88302266,0.28267834,0.20243839,0.00725830,0.22778262,0.29724199,1.81143139,0.17398633,0.42152910
-1.22761381,2.91903596,0.28456231,0.20602226,0.00764316,0.23332429,0.30185382,1.82582269,0.17928211,0.42578373
-1.22161081,2.94755775,0.28588690,0.20865076,0.00802003,0.23778252,0.30537572,1.83778077,0.18367802,0.42794024
-1.21560780,2.96764594,0.28654114,0.21028881,0.00838752,0.24108744,0.30776225,1.84660281,0.18711002,0.42797931
-1.20960480,2.97857979,0.28644582,0.21092356,0.00874501,0.24318944,0.30899968,1.85169464,0.18953205,0.42592946
-1.20360180,2.97988302,0.28555612,0.21056481,0.00909263,0.24406102,0.30910814,1.85258977,0.19091726,0.42186613
-1.19759880,2.97133954,0.28386304,0.20924475,0.00943133,0.24369809,0.30814281,1.84896460,0.19125857,0.41590945
-1.19159580,2.95300124,0.28139345,0.20701687,0.00976288,0.24212069,0.30619399,1.84064923,0.19056857,0.40822059
-1.18559280,2.92518740,0.27820879,0.20395437,0.01008977,0.23937297,0.30338605,1.82763332,0.18887887,0.39899703
-1.17958979,2.88847600,0.27440258,0.20014788,0.01041511,0.23552266,0.29987535,1.81006686,0.18623889,0.38846695
-1.17358679,2.84368685,0.27009671,0.19570271,0.01074245,0.23065974,0.29584702,1.78825557,0.18271410,0.37688284
-1.16758379,2.79185752,0.26543676,0.19073576,0.01107563,0.22489459,0.29151077,1.76265124,0.17838387,0.36451480
-1.16158079,2.73421273,0.26058648,0.18537222,0.01141846,0.21835551,0.28709589,1.73383714,0.17333909,0.35164365
-1.15557779,2.67212824,0.25572170,0.17974202,0.01177453,0.21118580,0.28284545,1.70250905,0.16767945,0.33855411
-1.14957479,2.60709057,0.25102383,0.17397648,0.01214689,0.20354038,0.27900996,1.66945257,0.16151075,0.32552831
-1.14357179,2.54065385,0.24667337,0.16820486,0.01253783,0.19558211,0.27584064,1.63551739,0.15494219,0.31283981
-1.13756878,2.47439517,0.24284342,0.16255129,0.01294857,0.18747798,0.27358255,1.60158947,0.14808374,0.30074818
-1.13156578,2.40986977,0.23969378,0.15713187,0.01337911,0.17939515,0.27246762,1.56856202,0.14104369,0.28949441
-1.12556278,2.34856762,0.23736550,0.15205220,0.01382801,0.17149713,0.27270807,1.53730619,0.13392652,0.27929702
-1.11955978,2.29187243,0.23597637,0.14740526,0.01429235,0.16394008,0.27449006,1.50864260,0.12683092,0.27034909
-1.11355678,2.24102438,0.23561740,0.14326966,0.01476764,0.15686943,0.27796813,1.48331443,0.11984826,0.26281598
-1.10755378,2.19708768,0.23635032,0.13970846,0.01524792,0.15041693,0.28326037,1.46196311,0.11306121,0.25683391
-1.10155078,2.16092362,0.23820640,0.13676825,0.01572583,0.14469811,0.29044451,1.44510735,0.10654281,0.25250924
-1.09554777,2.13317006,0.24118642,0.13447877,0.01619286,0.13981038,0.29955525,1.43312614,0.10035569,0.24991839
-1.08954477,2.11422767,0.24526182,0.13285288,0.01663957,0.13583171,0.31058276,1.42624647,0.09455166,0.24910837
-1.08354177,2.10425341,0.25037700,0.13188695,0.01705595,0.13281988,0.32347244,1.42453591,0.08917144,0.25009778
-1.07753877,2.10316128,0.25645264,0.13156153,0.01743175,0.13081248,0.33812608,1.42790061,0.08424466,0.25287827
-1.07153577,2.11063032,0.26338980,0.13184247,0.01775689,0.12982738,0.35440440,1.43608859,0.07978995,0.25741637
-1.06553277,2.12611942,0.27107467,0.13268228,0.01802183,0.12986381,0.37213071,1.44869836,0.07581531,0.26365556
-1.05952976,2.14888861,0.27938375,0.13402171,0.01821797,0.13090396,0.39109588,1.46519250,0.07231851,0.27151861
-1.05352676,2.17802592,0.28818909,0.13579166,0.01833798,0.13291490,0.41106416,1.48491587,0.06928774,0.28090998
-1.04752376,2.21247899,0.29736353,0.13791520,0.01837607,0.13585080,0.43177986,1.50711771,0.06670230,0.29171830
-1.04152076,2.25109017,0.30678545,0.14030977,0.01832827,0.13965534,0.45297445,1.53097679,0.06453349,0.30381887
-1.03551776,2.29263406,0.31634299,0.14288943,0.01819255,0.14426422,0.47437390,1.55562889,0.06274563,0.31707595
-1.02951476,2.33585591,0.32593739,0.14556708,0.01796892,0.14960749,0.49570598,1.58019530,0.06129717,0.33134494
-1.02351176,2.37950961,0.33548542,0.14825677,0.01765939,0.15561189,0.51670704,1.60381154,0.06014200,0.34647431
-1.01750875,2.42239385,0.34492065,0.15087572,0.01726794,0.16220281,0.53712825,1.62565491,0.05923077,0.36230718
-1.01150575,2.46338513,0.35419360,0.15334623,0.01680033,0.16930604,0.55674079,1.64497007,0.05851240,0.37868263
-1.00550275,2.50146658,0.36327080,0.15559740,0.01626390,0.17684912,0.57533997,1.66109147,0.05793556,0.39543664
-0.99949975,2.53575147,0.37213282,0.15756643,0.01566729,0.18476234,0.59274804,1.67346205,0.05745021,0.41240274
-0.99349675,2.56550094,0.38077140,0.15919972,0.01502019,0.19297939,0.60881579,1.68164728,0.05700911,0.42941241
-0.98749375,2.59013555,0.38918602,0.16045350,0.01433296,0.20143773,0.62342268,1.68534442,0.05656921,0.44629529
-0.98149075,2.60924051,0.39738003,0.16129420,0.01361638,0.21007861,0.63647594,1.68438664,0.05609301,0.46287939
-0.97548774,2.62256498,0.40535678,0.16169839,0.01288126,0.21884701,0.64790856,1.67874219,0.05554960,0.47899132
-0.96948474,2.63001603,0.41311599,0.16165251,0.01213824,0.22769139,0.65767651,1.66850891,0.05491564,0.49445679
-0.96348174,2.63164797,0.42065074,0.16115222,0.01139746,0.23656351,0.66575544,1.65390455,0.05417593,0.50910140
-0.95747874,2.62764818,0.42794527,0.16020165,0.01066838,0.24541821,0.67213716,1.63525378,0.05332380,0.52275195
-0.95147574,2.61832035,0.43497398,0.15881241,0.00995962,0.25421340,0.67682619,1.61297248,0.05236116,0.53523825
-0.94547274,2.60406655,0.44170164,0.15700259,0.00927879,0.26291018,0.67983659,1.58755045,0.05129826,0.54639557
-0.93946973,2.58536891,0.44808502,0.15479575,0.00863242,0.27147317,0.68118939,1.55953329,0.05015312,0.55606762
-0.93346673,2.56277201,0.45407586,0.15221989,0.00802596,0.27987097,0.68091072,1.52950434,0.04895076,0.56411005
-0.92746373,2.53686669,0.45962507,0.14930659,0.00746370,0.28807688,0.67903069,1.49806751,0.04772210,0.57039445
-0.92146073,2.50827574,0.46468802,0.14609025,0.00694887,0.29606953,0.67558313,1.46583147,0.04650277,0.57481239
-0.91545773,2.47764178,0.46923049,0.14260746,0.00648365,0.30383370,0.67060607,1.43339577,0.04533169,0.57727968
-0.90945473,2.44561735,0.47323506,0.13889650,0.00606927,0.31136088,0.66414282,1.40133907,0.04424961,0.57774023
-0.90345173,2.41285676,0.47670735,0.13499704,0.00570608,0.31864976,0.65624349,1.37020959,0.04329761,0.57616952
-0.89744872,2.38000961,0.47968174,0.13094985,0.00539368,0.32570632,0.64696682,1.34051764,0.04251561,0.57257731
-0.89144572,2.34771510,0.48222608,0.12679664,0.00513098,0.33254361,0.63638187,1.31273006,0.04194092,0.56700942
-0.88544272,2.31659670,0.48444497,0.12257987,0.00491634,0.33918112,0.62456962,1.28726617,0.04160700,0.55954828
-0.87943972,2.28725650,0.48648110,0.11834263,0.00474763,0.34564357,0.61162410,1.26449486,0.04154226,0.55031235
-0.87343672,2.26026870,0.48851459,0.11412833,0.00462238,0.35195937,0.59765288,1.24473249,0.04176909,0.53945412
-0.86743372,2.23617189,0.49075988,0.10998039,0.00453779,0.35815859,0.58277701,1.22824105,0.04230313,0.52715686
