energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-1.74387194,1.15458264,0.11426895,0.00084309,0.11422714,0.09477265,0.92043982,0.08456244,0.00000000
-1.73786893,1.15365581,0.11654706,0.00094863,0.11397069,0.09404930,0.91445530,0.08455199,0.00000000
-1.73186593,1.15349073,0.11877954,0.00105991,0.11360194,0.09372829,0.90863724,0.08519082,0.00000000
-1.72586293,1.15474315,0.12098990,0.00117593,0.11319960,0.09388312,0.90357469,0.08647991,0.00000000
-1.71985993,1.15806499,0.12319404,0.00129548,0.11284167,0.09459124,0.89986472,0.08842323,0.00000000
-1.71385693,1.16407472,0.12539847,0.00141713,0.11260250,0.09593089,0.89808783,0.09102584,0.00000000
-1.70785393,1.17332901,0.12759902,0.00153928,0.11254988,0.09797776,0.89878396,0.09429183,0.00000000
-1.70185093,1.18629682,0.12978017,0.00166017,0.11274256,0.10080156,0.90243010,0.09822236,0.00000000
-1.69584792,1.20333688,0.13191500,0.00177792,0.11322810,0.10446253,0.90942035,0.10281364,0.00000000
-1.68984492,1.22467943,0.13396575,0.00189059,0.11404119,0.10900809,0.92004894,0.10805527,0.00000000
-1.68384192,1.25041277,0.13588514,0.00199623,0.11520244,0.11446971,0.93449690,0.11392865,0.00000000
-1.67783892,1.28047492,0.13761811,0.00209292,0.11671782,0.12086015,0.95282261,0.12040583,0.00000000
-1.67183592,1.31465070,0.13910417,0.00217884,0.11857849,0.12817108,0.97495636,0.12744863,0.00000000
-1.66583292,1.35257388,0.14028006,0.00225233,0.12076122,0.13637134,1.00069908,0.13500824,0.00000000
-1.65982991,1.39373448,0.14108259,0.00231195,0.12322930,0.14540579,1.02972505,0.14302526,0.00000000
-1.65382691,1.43749055,0.14145166,0.00235650,0.12593378,0.15519494,1.06158837,0.15143019,0.00000000
-1.64782391,1.48308419,0.14133301,0.00238511,0.12881515,0.16563540,1.09573305,0.16014446,0.00000000
-1.64182091,1.52966104,0.14068089,0.00239721,0.13180521,0.17660111,1.13150613,0.16908198,0.00000000
-1.63581791,1.57629275,0.13946025,0.00239259,0.13482926,0.18794556,1.16817367,0.17815111,0.00000000
-1.62981491,1.62200172,0.13764844,0.00237140,0.13780827,0.19950480,1.20493909,0.18725719,0.00000000
-1.62381191,1.66578740,0.13523644,0.00233414,0.14066130,0.21110128,1.24096339,0.19630540,0.00000000
-1.61780890,1.70665357,0.13222935,0.00228161,0.14330777,0.22254843,1.27538674,0.20520398,0.00000000
-1.61180590,1.74363570,0.12864636,0.00221496,0.14566977,0.23365587,1.30735100,0.21386762,0.00000000
-1.60580290,1.77582780,0.12452006,0.00213556,0.14767421,0.24423499,1.33602252,0.22222094,0.00000000
-1.59979990,1.80240804,0.11989531,0.00204500,0.14925484,0.25410478,1.36061472,0.23020194,0.00000000
-1.59379690,1.82266225,0.11482753,0.00194504,0.15035406,0.26309772,1.38040971,0.23776504,0.00000000
-1.58779390,1.83600471,0.10938075,0.00183753,0.15092450,0.27106529,1.39477846,0.24488382,0.00000000
-1.58179090,1.84199551,0.10362534,0.00172438,0.15093022,0.27788308,1.40319867,0.25155294,0.00000000
-1.57578789,1.84035366,0.09763569,0.00160747,0.15034771,0.28345508,1.40526998,0.25778937,0.00000000
-1.56978489,1.83096565,0.09148787,0.00148865,0.14916650,0.28771696,1.40072565,0.26363248,0.00000000
-1.56378189,1.81388878,0.08525731,0.00136963,0.14738928,0.29063821,1.38944041,0.26914310,0.00000000
-1.55777889,1.78934903,0.07901681,0.00125200,0.14503184,0.29222289,1.37143407,0.27440136,0.00000000
-1.55177589,1.75773353,0.07283471,0.00113718,0.14212239,0.29250906,1.34687052,0.27950326,0.00000000
-1.54577289,1.71957745,0.06677338,0.00102637,0.13870066,0.29156669,1.31605224,0.28455620,0.00000000
-1.53976988,1.67554596,0.06088817,0.00092059,0.13481657,0.28949434,1.27941033,0.28967338,0.00000000
-1.53376688,1.62641166,0.05522654,0.00082065,0.13052856,0.28641450,1.23749035,0.29496746,0.00000000
-1.52776388,1.57302843,0.04982770,0.00072712,0.12590172,0.28246809,1.19093461,0.30054370,0.00000000
-1.52176088,1.51630261,0.04472246,0.00064042,0.12100565,0.27780808,1.14046152,0.30649278,0.00000000
-1.51575788,1.45716281,0.03993345,0.00056075,0.11591227,0.27259277,1.08684281,0.31288397,0.00000000
-1.50975488,1.39652945,0.03547550,0.00048817,0.11069354,0.26697897,1.03087965,0.31975866,0.00000000
-1.50375188,1.33528557,0.03135631,0.00042258,0.10541928,0.26111544,0.97337853,0.32712500,0.00000000
-1.49774887,1.27424996,0.02757713,0.00036377,0.10015514,0.25513693,0.91512807,0.33495376,0.00000000
-1.49174587,1.21415385,0.02413367,0.00031145,0.09496080,0.24915904,0.85687748,0.34317584,0.00000000
-1.48574287,1.15562218,0.02101693,0.00026524,0.08988846,0.24327430,0.79931770,0.35168165,0.00000000
-1.47973987,1.09916010,0.01821416,0.00022471,0.08498174,0.23754950,0.74306577,0.36032250,0.00000000
-1.47373687,1.04514521,0.01570965,0.00018940,0.08027493,0.23202447,0.68865297,0.36891394,0.00000000
-1.46773387,0.99382567,0.01348558,0.00015885,0.07579272,0.22671225,0.63651703,0.37724124,0.00000000
-1.46173087,0.94532409,0.01152279,0.00013258,0.07155033,0.22160072,0.58699850,0.38506645,0.00000000
-1.45572786,0.89964669,0.00980137,0.00011012,0.06755399,0.21665541,0.54034105,0.39213706,0.00000000
-1.44972486,0.85669708,0.00830131,0.00009104,0.06380186,0.21182339,0.49669559,0.39819569,0.00000000
-1.44372186,0.81629373,0.00700293,0.00007491,0.06028516,0.20703802,0.45612747,0.40299045,0.00000000
-1.43771886,0.77819005,0.00588734,0.00006137,0.05698956,0.20222411,0.41862638,0.40628536,0.00000000
-1.43171586,0.74209602,0.00493673,0.00005005,0.05389668,0.19730339,0.38411817,0.40787047,0.00000000
-1.42571286,0.70770008,0.00413466,0.00004063,0.05098572,0.19219987,0.35247784,0.40757101,0.00000000
-1.41970985,0.67469032,0.00346630,0.00003285,0.04823493,0.18684483,0.32354308,0.40525525,0.00000000
-1.41370685,0.64277388,0.00291850,0.00002644,0.04562316,0.18118119,0.29712769,0.40084064,0.00000000
-1.40770385,0.61169379,0.00248002,0.00002119,0.04313108,0.17516713,0.27303412,0.39429792,0.00000000
-1.40170085,0.58124255,0.00214154,0.00001691,0.04074230,0.16877866,0.25106497,0.38565310,0.00000000
-1.39569785,0.55127220,0.00189574,0.00001345,0.03844425,0.16201127,0.23103274,0.37498715,0.00000000
-1.38969485,0.52170056,0.00173733,0.00001065,0.03622872,0.15488045,0.21276784,0.36243361,0.00000000
-1.38369185,0.49251364,0.00166308,0.00000840,0.03409222,0.14742125,0.19612462,0.34817416,0.00000000
-1.37768884,0.46376468,0.00167175,0.00000661,0.03203603,0.13968693,0.18098537,0.33243244,0.00000000
-1.37168584,0.43556993,0.00176411,0.00000520,0.03006607,0.13174681,0.16726254,0.31546659,0.00000000
-1.36568284,0.40810184,0.00194280,0.00000408,0.02819251,0.12368351,0.15489916,0.29756075,0.00000000
-1.35967984,0.38158022,0.00221225,0.00000321,0.02642925,0.11558983,0.14386773,0.27901606,0.00000000
-1.35367684,0.35626189,0.00257854,0.00000255,0.02479328,0.10756534,0.13416793,0.26014153,0.00000000
-1.34767384,0.33242959,0.00304914,0.00000204,0.02330394,0.09971291,0.12582323,0.24124520,0.00000000
-1.34167084,0.31038056,0.00363272,0.00000167,0.02198210,0.09213542,0.11887680,0.22262599,0.00000000
-1.33566783,0.29041532,0.00433874,0.00000141,0.02084941,0.08493272,0.11338693,0.20456647,0.00000000
-1.32966483,0.27282719,0.00517717,0.00000124,0.01992743,0.07819892,0.10942214,0.18732679,0.00000000
-1.32366183,0.25789259,0.00615796,0.00000114,0.01923697,0.07202018,0.10705616,0.17113998,0.00000000
-1.31765883,0.24586272,0.00729057,0.00000111,0.01879730,0.06647302,0.10636307,0.15620859,0.00000000
-1.31165583,0.23695634,0.00858343,0.00000114,0.01862554,0.06162312,0.10741254,0.14270274,0.00000000
-1.30565283,0.23135410,0.01004331,0.00000122,0.01873616,0.05752461,0.11026540,0.13075945,0.00000000
-1.29964982,0.22919414,0.01167474,0.00000135,0.01914041,0.05421989,0.11496963,0.12048319,0.00000000
-1.29364682,0.23056905,0.01347938,0.00000153,0.01984600,0.05173982,0.12155677,0.11194734,0.00000000
-1.28764382,0.23552416,0.01545540,0.00000176,0.02085679,0.05010424,0.13003892,0.10519659,0.00000000
-1.28164082,0.24405695,0.01759702,0.00000205,0.02217259,0.04932286,0.14040632,0.10024987,0.00000000
-1.27563782,0.25611768,0.01989399,0.00000242,0.02378909,0.04939620,0.15262560,0.09710362,0.00000000
-1.26963482,0.27161100,0.02233127,0.00000286,0.02569781,0.05031680,0.16663875,0.09573537,0.00000000
-1.26363182,0.29039858,0.02488889,0.00000341,0.02788629,0.05207038,0.18236289,0.09610720,0.00000000
-1.25762881,0.31230260,0.02754187,0.00000409,0.03033826,0.05463700,0.19969078,0.09816911,0.00000000
-1.25162581,0.33711009,0.03026045,0.00000492,0.03303401,0.05799220,0.21849219,0.10186201,0.00000000
-1.24562281,0.36457800,0.03301046,0.00000595,0.03595083,0.06210793,0.23861601,0.10712034,0.00000000
-1.23961981,0.39443876,0.03575388,0.00000723,0.03906353,0.06695339,0.25989311,0.11387414,0.00000000
-1.23361681,0.42640639,0.03844969,0.00000883,0.04234507,0.07249561,0.28213987,0.12205053,0.00000000
-1.22761381,0.46018282,0.04105483,0.00001081,0.04576726,0.07869984,0.30516212,0.13157461,0.00000000
-1.22161081,0.49546421,0.04352529,0.00001330,0.04930151,0.08552963,0.32875954,0.14236966,0.00000000
-1.21560780,0.53194715,0.04581746,0.00001639,0.05291956,0.09294676,0.35273015,0.15435684,0.00000000
-1.20960480,0.56933436,0.04788933,0.00002024,0.05659423,0.10091084,0.37687481,0.16745419,0.00000000
-1.20360180,0.60733977,0.04970193,0.00002501,0.06030015,0.10937871,0.40100134,0.18157524,0.00000000
-1.19759880,0.64569266,0.05122055,0.00003091,0.06401439,0.11830369,0.42492833,0.19662722,0.00000000
-1.19159580,0.68414080,0.05241595,0.00003817,0.06771698,0.12763458,0.44848821,0.21250893,0.00000000
-1.18559280,0.72245234,0.05326537,0.00004707,0.07139135,0.13731475,0.47152954,0.22910859,0.00000000
-1.17958979,0.76041651,0.05375336,0.00005791,0.07502459,0.14728106,0.49391842,0.24630170,0.00000000
-1.17358679,0.79784307,0.05387234,0.00007106,0.07860761,0.15746301,0.51553903,0.26394917,0.00000000
-1.16758379,0.83456067,0.05362290,0.00008690,0.08213508,0.16778193,0.53629314,0.28189589,0.00000000
-1.16158079,0.87041428,0.05301376,0.00010590,0.08560528,0.17815062,0.55609892,0.29996988,0.00000000
-1.15557779,0.90526185,0.05206152,0.00012853,0.08901976,0.18847316,0.57488901,0.31798231,0.00000000
-1.14957479,0.93897069,0.05079007,0.00015533,0.09238288,0.19864531,0.59260800,0.33572838,0.00000000
-1.14357179,0.97141356,0.04922974,0.00018690,0.09570129,0.20855534,0.60920971,0.35298920,0.00000000
-1.13756878,1.00246508,0.04741629,0.00022385,0.09898323,0.21808534,0.62465424,0.36953485,0.00000000
-1.13156578,1.03199850,0.04538972,0.00026686,0.10223787,0.22711317,0.63890522,0.38512828,0.00000000
-1.12556278,1.05988327,0.04319295,0.00031662,0.10547446,0.23551476,0.65192730,0.39953036,0.00000000
-1.11955978,1.08598336,0.04087046,0.00037387,0.10870164,0.24316695,0.66368412,0.41250551,0.00000000
-1.11355678,1.11015666,0.03846698,0.00043937,0.11192657,0.24995054,0.67413685,0.42382812,0.00000000
-1.10755378,1.13225527,0.03602622,0.00051389,0.11515416,0.25575362,0.68324333,0.43328903,0.00000000
-1.10155078,1.15212681,0.03358968,0.00059821,0.11838633,0.26047489,0.69095796,0.44070224,0.00000000
-1.09554777,1.16961652,0.03119565,0.00069310,0.12162131,0.26402685,0.69723214,0.44591112,0.00000000
-1.08954477,1.18457000,0.02887845,0.00079929,0.12485296,0.26633876,0.70201527,0.44879405,0.00000000
-1.08354177,1.19683656,0.02666772,0.00091751,0.12807024,0.26735913,0.70525630,0.44926906,0.00000000
-1.07753877,1.20627266,0.02458807,0.00104840,0.13125678,0.26705763,0.70690551,0.44729734,0.00000000
-1.07153577,1.21274564,0.02265886,0.00119253,0.13439053,0.26542635,0.70691657,0.44288519,0.00000000
-1.06553277,1.21613719,0.02089419,0.00135036,0.13744369,0.26248033,0.70524871,0.43608457,0.00000000
-1.05952976,1.21634675,0.01930305,0.00152221,0.14038269,0.25825724,0.70186879,0.42699197,0.00000000
-1.05352676,1.21329450,0.01788960,0.00170826,0.14316853,0.25281643,0.69675336,0.41574577,0.00000000
-1.04752376,1.20692397,0.01665367,0.00190846,0.14575725,0.24623713,0.68989038,0.40252213,0.00000000
-1.04152076,1.19720436,0.01559115,0.00212254,0.14810076,0.23861615,0.68128086,0.38752971,0.00000000
-1.03551776,1.18413224,0.01469463,0.00234997,0.15014781,0.23006500,0.67094005,0.37100335,0.00000000
-1.02951476,1.16773309,0.01395397,0.00258991,0.15184533,0.22070666,0.65889845,0.35319707,0.00000000
-1.02351176,1.14806227,0.01335684,0.00284121,0.15313989,0.21067220,0.64520243,0.33437677,0.00000000
-1.01750875,1.12520574,0.01288930,0.00310233,0.15397940,0.20009722,0.62991455,0.31481284,0.00000000
-1.01150575,1.09928035,0.01253632,0.00337139,0.15431495,0.18911853,0.61311355,0.29477304,0.00000000
-1.00550275,1.07043376,0.01228226,0.00364613,0.15410261,0.17787088,0.59489409,0.27451602,0.00000000
-0.99949975,1.03884394,0.01211128,0.00392389,0.15330530,0.16648417,0.57536608,0.25428548,0.00000000
-0.99349675,1.00471822,0.01200766,0.00420168,0.15189451,0.15508095,0.55465377,0.23430546,0.00000000
-0.98749375,0.96829178,0.01195617,0.00447617,0.14985179,0.14377444,0.53289455,0.21477655,0.00000000
-0.98149075,0.92982567,0.01194227,0.00474376,0.14717003,0.13266704,0.51023738,0.19587335,0.00000000
-0.97548774,0.88960415,0.01195233,0.00500065,0.14385426,0.12184930,0.48684105,0.17774299,0.00000000
-0.96948474,0.84793155,0.01197381,0.00524291,0.13992220,0.11139938,0.46287214,0.16050470,0.00000000
-0.96348174,0.80512857,0.01199540,0.00546655,0.13540420,0.10138295,0.43850283,0.14425039,0.00000000
-0.95747874,0.76152803,0.01200710,0.00566767,0.13034286,0.09185344,0.41390852,0.12904601,0.00000000
-0.95147574,0.71747037,0.01200036,0.00584257,0.12479210,0.08285264,0.38926547,0.11493363,0.00000000
-0.94547274,0.67329887,0.01196812,0.00598781,0.11881591,0.07441151,0.36474838,0.10193400,0.00000000
-0.93946973,0.62935482,0.01190492,0.00610040,0.11248665,0.06655124,0.34052809,0.09004946,0.00000000
-0.93346673,0.58597280,0.01180689,0.00617783,0.10588314,0.05928440,0.31676949,0.07926708,0.00000000
-0.92746373,0.54347631,0.01167186,0.00621824,0.09908856,0.05261615,0.29362968,0.06956183,0.00000000
-0.92146073,0.50217379,0.01149931,0.00622044,0.09218825,0.04654556,0.27125637,0.06089967,0.00000000
-0.91545773,0.46235532,0.01129043,0.00618398,0.08526747,0.04106681,0.24978678,0.05324058,0.00000000
-0.90945473,0.42428998,0.01104806,0.00610920,0.07840936,0.03617048,0.22934684,0.04654122,0.00000000
-0.90345173,0.38822404,0.01077667,0.00599725,0.07169300,0.03184462,0.21005078,0.04075743,0.00000000
-0.89744872,0.35437989,0.01048226,0.00585000,0.06519175,0.02807588,0.19200115,0.03584630,0.00000000
-0.89144572,0.32295575,0.01017227,0.00567007,0.05897191,0.02485046,0.17528912,0.03176800,0.00000000
-0.88544272,0.29412598,0.00985543,0.00546071,0.05309171,0.02215490,0.15999502,0.02848716,0.00000000
-0.87943972,0.26804199,0.00954159,0.00522574,0.04760062,0.01997681,0.14618910,0.02597393,0.00000000
-0.87343672,0.24483352,0.00924153,0.00496941,0.04253904,0.01830544,0.13393238,0.02420468,0.00000000
-0.86743372,0.22461001,0.00896669,0.00469627,0.03793828,0.01713202,0.12327738,0.02316236,0.00000000
-0.86143072,0.20746210,0.00872897,0.00441107,0.03382084,0.01645003,0.11426893,0.02283648,0.00000000
-0.85542771,0.19346290,0.00854042,0.00411863,0.03020084,0.01625524,0.10694461,0.02322288,0.00000000
-0.84942471,0.18266899,0.00841297,0.00382367,0.02708472,0.01654558,0.10133507,0.02432304,0.00000000
-0.84342171,0.17512087,0.00835812,0.00353071,0.02447196,0.01732089,0.09746402,0.02614324,0.00000000
-0.83741871,0.17084307,0.00838669,0.00324397,0.02235591,0.01858238,0.09534791,0.02869340,0.00000000
-0.83141571,0.16984365,0.00850851,0.00296728,0.02072461,0.02033214,0.09499539,0.03198576,0.00000000
-0.82541271,0.17211317,0.00873219,0.00270400,0.01956155,0.02257234,0.09640643,0.03603329,0.00000000
-0.81940970,0.17762347,0.00906492,0.00245697,0.01884638,0.02530444,0.09957144,0.04084810,0.00000000
-0.81340670,0.18632598,0.00951229,0.00222847,0.01855554,0.02852830,0.10447024,0.04643966,0.00000000
-0.80740370,0.19815029,0.01007820,0.00202023,0.01866279,0.03224135,0.11107113,0.05281309,0.00000000
-0.80140070,0.21300270,0.01076480,0.00183341,0.01913962,0.03643766,0.11933027,0.05996754,0.00000000
-0.79539770,0.23076542,0.01157261,0.00166865,0.01995564,0.04110726,0.12919141,0.06789460,0.00000000
-0.78939470,0.25129644,0.01250058,0.00152608,0.02107885,0.04623544,0.14058611,0.07657707,0.00000000
-0.78339170,0.27443044,0.01354642,0.00140542,0.02247593,0.05180240,0.15343473,0.08598790,0.00000000
-0.77738869,0.29998081,0.01470685,0.00130595,0.02411249,0.05778294,0.16764808,0.09608955,0.00000000
-0.77138569,0.32774315,0.01597815,0.00122667,0.02595336,0.06414658,0.18313006,0.10683372,0.00000000
-0.76538269,0.35750002,0.01735660,0.00116629,0.02796289,0.07085788,0.19978097,0.11816156,0.00000000
-0.75937969,0.38902724,0.01883915,0.00112333,0.03010540,0.07787704,0.21750181,0.13000429,0.00000000
-0.75337669,0.42210140,0.02042409,0.00109619,0.03234559,0.08516081,0.23619917,0.14228429,0.00000000
-0.74737369,0.45650839,0.02211171,0.00108318,0.03464911,0.09266369,0.25579068,0.15491673,0.00000000
-0.74137069,0.49205273,0.02390502,0.00108260,0.03698317,0.10033927,0.27621083,0.16781143,0.00000000
-0.73536768,0.52856723,0.02581040,0.00109279,0.03931721,0.10814184,0.29741676,0.18087523,0.00000000
-0.72936468,0.56592242,0.02783817,0.00111216,0.04162361,0.11602804,0.31939376,0.19401448,0.00000000
-0.72336168,0.60403536,0.03000300,0.00113923,0.04387837,0.12395856,0.34216017,0.20713779,0.00000000
-0.71735868,0.64287723,0.03232419,0.00117268,0.04606184,0.13189984,0.36577123,0.22015884,0.00000000
-0.71135568,0.68247904,0.03482567,0.00121133,0.04815930,0.13982557,0.39032165,0.23299907,0.00000000
-0.70535268,0.72293527,0.03753586,0.00125423,0.05016146,0.14771810,0.41594652,0.24559029,0.00000000
-0.69934967,0.76440470,0.04048710,0.00130059,0.05206490,0.15556948,0.44282038,0.25787702,0.00000000
-0.69334667,0.80710840,0.04371492,0.00134985,0.05387221,0.16338223,0.47115429,0.26981845,0.00000000
-0.68734367,0.85132461,0.04725700,0.00140165,0.05559206,0.17116979,0.50119083,0.28138995,0.00000000
-0.68134067,0.89738055,0.05115179,0.00145586,0.05723901,0.17895645,0.53319708,0.29258413,0.00000000
-0.67533767,0.94564133,0.05543700,0.00151253,0.05883308,0.18677700,0.56745582,0.30341126,0.00000000
-0.66933467,0.99649626,0.06014785,0.00157193,0.06039919,0.19467585,0.60425508,0.31389913,0.00000000
-0.66333167,1.05034308,0.06531525,0.00163453,0.06196632,0.20270590,0.64387664,0.32409225,0.00000000
-0.65732866,1.10757069,0.07096389,0.00170096,0.06356650,0.21092688,0.68658367,0.33405048,0.00000000
-0.65132566,1.16854105,0.07711043,0.00177203,0.06523368,0.21940352,0.73260828,0.34384701,0.00000000
-0.64532266,1.23357099,0.08376186,0.00184872,0.06700247,0.22820335,0.78213932,0.35356576,0.00000000
-0.63931966,1.30291472,0.09091400,0.00193213,0.06890673,0.23739438,0.83531109,0.36329836,0.00000000
-0.63331666,1.37674776,0.09855046,0.00202350,0.07097823,0.24704250,0.89219333,0.37314056,0.00000000
-0.62731366,1.45515288,0.10664180,0.00212415,0.07324524,0.25720892,0.95278313,0.38318839,0.00000000
-0.62131066,1.53810867,0.11514534,0.00223551,0.07573119,0.26794753,1.01699877,0.39353401,0.00000000
-0.61530765,1.62548110,0.12400523,0.00235903,0.07845348,0.27930223,1.08467607,0.40426146,0.00000000
-0.60930465,1.71701834,0.13315315,0.00249619,0.08142232,0.29130445,1.15556700,0.41544241,0.00000000
-0.60330165,1.81234900,0.14250941,0.00264843,0.08463992,0.30397080,1.22934081,0.42713203,0.00000000
-0.59729865,1.91098361,0.15198442,0.00281714,0.08809973,0.31730082,1.30558732,0.43936518,0.00000000
-0.59129565,2.01231930,0.16148060,0.00300358,0.09178609,0.33127518,1.38382226,0.45215308,0.00000000
-0.58529265,2.11564735,0.17089451,0.00320882,0.09567406,0.34585402,1.46349420,0.46548048,0.00000000
-0.57928964,2.22016318,0.18011916,0.00343369,0.09972958,0.36097587,1.54399293,0.47930375,0.00000000
-0.57328664,2.32497852,0.18904643,0.00367873,0.10390990,0.37655683,1.62465866,0.49354970,0.00000000
-0.56728364,2.42913522,0.19756948,0.00394407,0.10816442,0.39249049,1.70479188,0.50811548,0.00000000
