energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
1.54577289,6.11840891,0.07039071,1.49804729,2.13353869,0.26403986,0.26673581,1.99880655,0.25855652,1.44042389
1.55177589,6.05297012,0.06798854,1.51366150,2.10368412,0.26339858,0.25960503,1.96110458,0.25403067,1.42466007
1.55777889,6.01535643,0.06590910,1.53157507,2.08074195,0.26332500,0.25374811,1.93486635,0.25113308,1.41669022
1.56378189,6.00737354,0.06416326,1.55184223,2.06542561,0.26385274,0.24927032,1.92087787,0.24996158,1.41693684
1.56978489,6.03003842,0.06275144,1.57441818,2.05823563,0.26499551,0.24623785,1.91961099,0.25057107,1.42560504
1.57578789,6.08355513,0.06166398,1.59915473,2.05944909,0.26674620,0.24467607,1.93121552,0.25297235,1.44267744
1.58179090,6.16731310,0.06088169,1.62579839,2.06911472,0.26907643,0.24456888,1.95552087,0.25713231,1.46791553
1.58779390,6.27990785,0.06037678,1.65399136,2.08705374,0.27193677,0.24585948,1.99204660,0.26297540,1.50086755
1.59379690,6.41918328,0.06011408,1.68327589,2.11286647,0.27525745,0.24845217,2.04002140,0.27038640,1.54088239
1.59979990,6.58229449,0.06005240,1.71310233,2.14594481,0.27894980,0.25221545,2.09840962,0.27921416,1.58712906
1.60580290,6.76578906,0.06014606,1.74284120,2.18549025,0.28290824,0.25698602,2.16594422,0.28927644,1.63862114
1.61180590,6.96570502,0.06034657,1.77179910,2.23053725,0.28701300,0.26257376,2.24116516,0.30036536,1.69424543
1.61780890,7.17768261,0.06060426,1.79923850,2.27998156,0.29113334,0.26876738,2.32246191,0.31225362,1.75279391
1.62381191,7.39708702,0.06086995,1.82440079,2.33261279,0.29513137,0.27534069,2.40811893,0.32470093,1.81299824
1.62981491,7.61913890,0.06109649,1.84653214,2.38715049,0.29886617,0.28205913,2.49636279,0.33746086,1.87356561
1.63581791,7.83904918,0.06124016,1.86491106,2.44228293,0.30219833,0.28868656,2.58540993,0.35028751,1.93321532
1.64182091,8.05215446,0.06126194,1.87887684,2.49670729,0.30499450,0.29499188,2.67351364,0.36294222,1.99071474
1.64782391,8.25404930,0.06112845,1.88785736,2.54917027,0.30713192,0.30075552,2.75900936,0.37519987,2.04491397
1.65382691,8.44071163,0.06081277,1.89139535,2.59850754,0.30850284,0.30577536,2.84035714,0.38685465,2.09477816
1.65982991,8.60861736,0.06029489,1.88917148,2.64368097,0.30901839,0.30987211,2.91618028,0.39772535,2.13941657
1.66583292,8.75484084,0.05956200,1.88102336,2.68381200,0.30861201,0.31289383,2.98529920,0.40765978,2.17810758
1.67183592,8.87713759,0.05860843,1.86695913,2.71820996,0.30724215,0.31471963,3.04675962,0.41653832,2.21031894
1.67783892,8.97400651,0.05743541,1.84716503,2.74639409,0.30489407,0.31526225,3.09985432,0.42427653,2.23572243
1.68384192,9.04472884,0.05605062,1.82200619,2.76810822,0.30158085,0.31446962,3.14413769,0.43082664,2.25420257
1.68984492,9.08938227,0.05446753,1.79202047,2.78332731,0.29734330,0.31232534,3.17943247,0.43617792,2.26585886
1.69584792,9.10882865,0.05270463,1.75790529,2.79225532,0.29224896,0.30884797,3.20582831,0.44035587,2.27100133
1.70185093,9.10467530,0.05078453,1.72049790,2.79531413,0.28639010,0.30408931,3.22367194,0.44342022,2.27013923
1.70785393,9.07921021,0.04873298,1.68074971,2.79312384,0.27988085,0.29813177,3.23354879,0.44546176,2.26396319
1.71385693,9.03531270,0.04657791,1.63969570,2.78647478,0.27285350,0.29108476,3.23625660,0.44659812,2.25332101
1.71985993,8.97634210,0.04434841,1.59841996,2.77629225,0.26545420,0.28308045,3.23277137,0.44696855,2.23918776
1.72586293,8.90600778,0.04207382,1.55801884,2.76359523,0.25783810,0.27426892,3.22420668,0.44672782,2.22263098
1.73186593,8.82822499,0.03978285,1.51956318,2.74945059,0.25016419,0.26481296,3.21176770,0.44603960,2.20477201
1.73786893,8.74696145,0.03750275,1.48406098,2.73492463,0.24259009,0.25488272,3.19670117,0.44506933,2.18674473
1.74387194,8.66608061,0.03525870,1.45242223,2.72103401,0.23526680,0.24465027,3.18024343,0.44397702,2.16965298
1.74987494,8.58918740,0.03307317,1.42542705,2.70869818,0.22833381,0.23428441,3.16356831,0.44291020,2.15452843
1.75587794,8.51948289,0.03096558,1.40369856,2.69869534,0.22191460,0.22394588,3.14773705,0.44199721,2.14229013
1.76188094,8.45963373,0.02895194,1.38768139,2.69162404,0.21611281,0.21378295,3.13365231,0.44134136,2.13370766
1.76788394,8.41166197,0.02704474,1.37762679,2.68787216,0.21100910,0.20392782,3.12201838,0.44101599,2.12936912
1.77388694,8.37686014,0.02525287,1.37358460,2.68759489,0.20665891,0.19449360,3.11330935,0.44106071,2.12965542
1.77988994,8.35573523,0.02358174,1.37540255,2.69070258,0.20309108,0.18557223,3.10774670,0.44147921,2.13472203
1.78589295,8.34798436,0.02203345,1.38273268,2.69685942,0.20030751,0.17723310,3.10528753,0.44223840,2.14448893
1.79189595,8.35250315,0.02060707,1.39504454,2.70549287,0.19828369,0.16952262,3.10562396,0.44326928,2.15863937
1.79789895,8.36742658,0.01929899,1.41164457,2.71581362,0.19697016,0.16246454,3.10819387,0.44446933,2.17662758
1.80390195,8.39020059,0.01810334,1.43170070,2.72684518,0.19629483,0.15606099,3.11220248,0.44570634,2.19769519
1.80990495,8.41768124,0.01701240,1.45427123,2.73746170,0.19616598,0.15029424,3.11665400,0.44682360,2.22089583
1.81590795,8.44625700,0.01601712,1.47833673,2.74643242,0.19647584,0.14512889,3.12039167,0.44764614,2.24512685
1.82191096,8.47198885,0.01510750,1.50283357,2.75247059,0.19710461,0.14051462,3.12214468,0.44798777,2.26916712
1.82791396,8.49076183,0.01427310,1.52668795,2.75428466,0.19792475,0.13638913,3.12057954,0.44765863,2.29171917
1.83391696,8.49844169,0.01350341,1.54884894,2.75062951,0.19880534,0.13268129,3.11435391,0.44647285,2.31145418
1.83991996,8.49102982,0.01278827,1.56831951,2.74035521,0.19961635,0.12931433,3.10217025,0.44425603,2.32705793
1.84592296,8.46481013,0.01211809,1.58418432,2.72245150,0.20023275,0.12620893,3.08282721,0.44085227,2.33727594
1.85192596,8.41648204,0.01148420,1.59563352,2.69608581,0.20053813,0.12328619,3.05526645,0.43613028,2.34095617
1.85792896,8.34327455,0.01087899,1.60198188,2.66063363,0.20042795,0.12047021,3.01861315,0.42998858,2.33708740
1.86393197,8.24303758,0.01029604,1.60268276,2.61569999,0.19981215,0.11769045,2.97220867,0.42235935,2.32483232
1.86993497,8.11430762,0.00973019,1.59733674,2.56113148,0.19861714,0.11488368,2.91563430,0.41321098,2.30355381
1.87593797,7.95634646,0.00917752,1.58569511,2.49701876,0.19678714,0.11199543,2.84872551,0.40254919,2.27283389
1.88194097,7.76915262,0.00863536,1.56765830,2.42368984,0.19428481,0.10898110,2.77157641,0.39041678,2.23248473
1.88794397,7.55344667,0.00810213,1.54326979,2.34169488,0.19109135,0.10580661,2.68453488,0.37689199,2.18255163
1.89394697,7.31063231,0.00757728,1.51270620,2.25178375,0.18720592,0.10244866,2.58818892,0.36208569,2.12330819
1.89994997,7.04273644,0.00706112,1.47626411,2.15487756,0.18264459,0.09889457,2.48334525,0.34613759,2.05524413
1.90595298,6.75233177,0.00655463,1.43434454,2.05203589,0.17743888,0.09514189,2.37100148,0.32921154,1.97904664
1.91195598,6.44244613,0.00605935,1.38743586,1.94442132,0.17163392,0.09119764,2.25231333,0.31149034,1.89557620
1.91795898,6.11646302,0.00557716,1.33609580,1.83326288,0.16528644,0.08707734,2.12855841,0.29317016,1.80583808
1.92396198,5.77801764,0.00511018,1.28093351,1.71982010,0.15846258,0.08280395,2.00109832,0.27445488,1.71095085
1.92996498,5.43089273,0.00466059,1.22259198,1.60534895,0.15123563,0.07840659,1.87134045,0.25555054,1.61211316
1.93596798,5.07891800,0.00423052,1.16173170,1.49107095,0.14368385,0.07391929,1.74070109,0.23666011,1.51057021
1.94197099,4.72587659,0.00382197,1.09901561,1.37814631,0.13588831,0.06937967,1.61057096,0.21797879,1.40758108
1.94797399,4.37542113,0.00343669,1.03509588,1.26765181,0.12793099,0.06482767,1.48228440,0.19968992,1.30438807
1.95397699,4.03100161,0.00307619,0.97060250,1.16056369,0.11989295,0.06030435,1.35709290,0.18196159,1.20218900
1.95997999,3.69580624,0.00274166,0.90613388,1.05774573,0.11185278,0.05585081,1.23614350,0.16494407,1.10211319
1.96598299,3.37271608,0.00243395,0.84224928,0.95994234,0.10388532,0.05150723,1.12046253,0.14876807,1.00520173
1.97198599,3.06427334,0.00215363,0.77946306,0.86777612,0.09606051,0.04731196,1.01094449,0.13354364,0.91239217
1.97798899,2.77266281,0.00190094,0.71824057,0.78174964,0.08844260,0.04330092,0.90834600,0.11935998,0.82450791
1.98399200,2.49970521,0.00167588,0.65899548,0.70225044,0.08108947,0.03950696,0.81328441,0.10628578,0.74225192
1.98999500,2.24686114,0.00147820,0.60208833,0.62955867,0.07405221,0.03595954,0.72624044,0.09437009,0.66620461
1.99599800,2.01524359,0.00130745,0.54782621,0.56385660,0.06737491,0.03268436,0.64756413,0.08364372,0.59682525
2.00200100,1.80563730,0.00116303,0.49646323,0.50523906,0.06109451,0.02970327,0.57748343,0.07412085,0.53445636
2.00800400,1.61852268,0.00104421,0.44820172,0.45372424,0.05524088,0.02703412,0.51611438,0.06580089,0.47933034
2.01400700,1.45410248,0.00095018,0.40319402,0.40926412,0.04983695,0.02469082,0.46347228,0.05867036,0.43157762
2.02001001,1.31232921,0.00088005,0.36154464,0.37175398,0.04489891,0.02268334,0.41948294,0.05270476,0.39123562
2.02601301,1.19293180,0.00083290,0.32331284,0.34104059,0.04043657,0.02101777,0.38399343,0.04787029,0.35825785
2.03201601,1.09544010,0.00080776,0.28851537,0.31692878,0.03645363,0.01969644,0.35678162,0.04412537,0.33252249
2.03801901,1.01920622,0.00080364,0.25712953,0.29918628,0.03294806,0.01871798,0.33756430,0.04142192,0.31384017
2.04402201,0.96342219,0.00081948,0.22909627,0.28754677,0.02991250,0.01807734,0.32600352,0.03970631,0.30196047
2.05002501,0.92713374,0.00085420,0.20432345,0.28171128,0.02733461,0.01776590,0.32171109,0.03892011,0.29657712
2.05602801,0.90925025,0.00090663,0.18268919,0.28134828,0.02519747,0.01777145,0.32425143,0.03900047,0.29733177
2.06203102,0.90855175,0.00097550,0.16404526,0.28609264,0.02347998,0.01807819,0.33314294,0.03988033,0.30381661
2.06803402,0.92369341,0.00105944,0.14822045,0.29554403,0.02215720,0.01866680,0.34785832,0.04148849,0.31557612
2.07403702,0.95320905,0.00115694,0.13502403,0.30926519,0.02120078,0.01951439,0.36782443,0.04374951,0.33210826
2.08004002,0.99551461,0.00126634,0.12424917,0.32678054,0.02057933,0.02059466,0.39242219,0.04658362,0.35286561
2.08604302,1.04891309,0.00138580,0.11567636,0.34757574,0.02025886,0.02187792,0.42098707,0.04990672,0.37725711
2.09204602,1.11160211,0.00151332,0.10907677,0.37109841,0.02020320,0.02333141,0.45281088,0.05363043,0.40465061
2.09804902,1.18168534,0.00164673,0.10421562,0.39676075,0.02037446,0.02491949,0.48714533,0.05766242,0.43437697
2.10405203,1.25718862,0.00178369,0.10085553,0.42394393,0.02073357,0.02660412,0.52320771,0.06190698,0.46573592
2.11005503,1.33608130,0.00192174,0.09875974,0.45200478,0.02124078,0.02834537,0.56018899,0.06626579,0.49800398
2.11605803,1.41630313,0.00205833,0.09769531,0.48028455,0.02185629,0.03010202,0.59726448,0.07063913,0.53044444
2.12206103,1.49579633,0.00219085,0.09743625,0.50811970,0.02254083,0.03183236,0.63360692,0.07492729,0.56231955
2.12806403,1.57254235,0.00231669,0.09776645,0.53485447,0.02325633,0.03349501,0.66840162,0.07903222,0.59290446
2.13406703,1.64460204,0.00243331,0.09848249,0.55985478,0.02396652,0.03504981,0.70086343,0.08285948,0.62150267
2.14007004,1.71015807,0.00253829,0.09939623,0.58252294,0.02463766,0.03645879,0.73025465,0.08632022,0.64746240
2.14607304,1.76755779,0.00262939,0.10033712,0.60231258,0.02523906,0.03768709,0.75590333,0.08933323,0.67019326
2.15207604,1.81535461,0.00270466,0.10115414,0.61874305,0.02574375,0.03870388,0.77722104,0.09182699,0.68918251
2.15807904,1.85234608,0.00276243,0.10171747,0.63141275,0.02612892,0.03948316,0.79371925,0.09374146,0.70401019
2.16408204,1.87760682,0.00280141,0.10191956,0.64001059,0.02637635,0.04000447,0.80502366,0.09502967,0.71436232
2.17008504,1.89051441,0.00282069,0.10167585,0.64432507,0.02647274,0.04025345,0.81088544,0.09565898,0.72004158
2.17608804,1.89076708,0.00281984,0.10092491,0.64425042,0.02640988,0.04022216,0.81118905,0.09561187,0.72097490
2.18209105,1.87839200,0.00279882,0.09962803,0.63978961,0.02618466,0.03990925,0.80595599,0.09488628,0.71721754
2.18809405,1.85374360,0.00275807,0.09776831,0.63105379,0.02579904,0.03931991,0.79534430,0.09349546,0.70895330
2.19409705,1.81749191,0.00269844,0.09534927,0.61825838,0.02525978,0.03846558,0.77964376,0.09146733,0.69649092
2.20010005,1.77060112,0.00262116,0.09239291,0.60171581,0.02457807,0.03736347,0.75926692,0.08884328,0.68025671
2.20610305,1.71429928,0.00252783,0.08893748,0.58182517,0.02376908,0.03603588,0.73473624,0.08567669,0.66078358
2.21210605,1.65004032,0.00242033,0.08503484,0.55905940,0.02285136,0.03450941,0.70666808,0.08203091,0.63869692
2.21810905,1.57945990,0.00230077,0.08074767,0.53395034,0.02184617,0.03281403,0.67575395,0.07797713,0.61469791
2.22411206,1.50432672,0.00217141,0.07614656,0.50707241,0.02077678,0.03098205,0.64273994,0.07359198,0.58954474
2.23011506,1.42649133,0.00203462,0.07130703,0.47902546,0.01966772,0.02904709,0.60840506,0.06895507,0.56403239
2.23611806,1.34783402,0.00189275,0.06630669,0.45041757,0.01854406,0.02704306,0.57353930,0.06414661,0.53897163
2.24212106,1.27021369,0.00174813,0.06122264,0.42184827,0.01743063,0.02500321,0.53892221,0.05924511,0.51516792
2.24812406,1.19541925,0.00160297,0.05612901,0.39389284,0.01635137,0.02295921,0.50530261,0.05432532,0.49340059
2.25412706,1.12512476,0.00145931,0.05109496,0.36708809,0.01532873,0.02094044,0.47338007,0.04945641,0.47440300
2.26013007,1.06084952,0.00131898,0.04618302,0.34191995,0.01438308,0.01897330,0.44378857,0.04470061,0.45884398
2.26613307,1.00392377,0.00118359,0.04144780,0.31881324,0.01353227,0.01708082,0.41708268,0.04011202,0.44731094
2.27213607,0.95546062,0.00105447,0.03693522,0.29812357,0.01279124,0.01528227,0.39372647,0.03573600,0.44029494
2.27813907,0.91633437,0.00093269,0.03268200,0.28013162,0.01217177,0.01359309,0.37408523,0.03160876,0.43817797
2.28414207,0.88716535,0.00081904,0.02871570,0.26503959,0.01168224,0.01202479,0.35842004,0.02775741,0.44122258
2.29014507,0.86831120,0.00071408,0.02505490,0.25296982,0.01132760,0.01058516,0.34688494,0.02420030,0.44956410
2.29614807,0.85986443,0.00061810,0.02170986,0.24396539,0.01110928,0.00927845,0.33952688,0.02094751,0.46320565
2.30215108,0.86165594,0.00053118,0.01868321,0.23799255,0.01102533,0.00810571,0.33628793,0.01800172,0.48201593
2.30815408,0.87326432,0.00045320,0.01597097,0.23494477,0.01107051,0.00706519,0.33700992,0.01535910,0.50573021
2.31415708,0.89403064,0.00038390,0.01356355,0.23464820,0.01123654,0.00615276,0.34144106,0.01301030,0.53395446
2.32016008,0.92307843,0.00032286,0.01144687,0.23686846,0.01151235,0.00536240,0.34924454,0.01094155,0.56617281
2.32616308,0.95933849,0.00026957,0.00960346,0.24131840,0.01188442,0.00468663,0.36000886,0.00913568,0.60175853
2.33216608,1.00157839,0.00022346,0.00801349,0.24766690,0.01233720,0.00411698,0.37325976,0.00757307,0.63998834
2.33816908,1.04843602,0.00018391,0.00665579,0.25554839,0.01285349,0.00364442,0.38847351,0.00623267,0.68006007
2.34417209,1.09845679,0.00015027,0.00550874,0.26457286,0.01341499,0.00325976,0.40509143,0.00509267,0.72111353
2.35017509,1.15013391,0.00012190,0.00455102,0.27433644,0.01400276,0.00295398,0.42253523,0.00413130,0.76225399
2.35617809,1.20195076,0.00009818,0.00376237,0.28443211,0.01459776,0.00271857,0.44022311,0.00332735,0.80257803
2.36218109,1.25242459,0.00007851,0.00312408,0.29446035,0.01518144,0.00254578,0.45758602,0.00266060,0.84120088
2.36818409,1.30015022,0.00006233,0.00261954,0.30403967,0.01573622,0.00242886,0.47408384,0.00211218,0.87728455
2.37418709,1.34384272,0.00004912,0.00223460,0.31281650,0.01624608,0.00236218,0.48922104,0.00166476,0.91006581
2.38019010,1.38237751,0.00003844,0.00195793,0.32047439,0.01669703,0.00234143,0.50256122,0.00130270,0.93888293
2.38619310,1.41482664,0.00002986,0.00178126,0.32674204,0.01707757,0.00236369,0.51374022,0.00101206,0.96320033
2.39219610,1.44048984,0.00002304,0.00169968,0.33140012,0.01737910,0.00242747,0.52247725,0.00078061,0.98262988
2.39819910,1.45891918,0.00001764,0.00171182,0.33428639,0.01759620,0.00253275,0.52858357,0.00059778,0.99694808
2.40420210,1.46993625,0.00001341,0.00182011,0.33529912,0.01772690,0.00268095,0.53196851,0.00045447,1.00610832
2.41020510,1.47364106,0.00001012,0.00203099,0.33439861,0.01777280,0.00287492,0.53264242,0.00034304,1.01024750
2.41620810,1.47041224,0.00000759,0.00235515,0.33160667,0.01773910,0.00311880,0.53071650,0.00025708,1.00968663
2.42221111,1.46089835,0.00000565,0.00280775,0.32700419,0.01763452,0.00341799,0.52639937,0.00019127,1.00492535
2.42821411,1.44600061,0.00000417,0.00340873,0.32072675,0.01747118,0.00377893,0.51999067,0.00014129,0.99663046
2.43421711,1.42684757,0.00000306,0.00418298,0.31295862,0.01726425,0.00420899,0.51187166,0.00010361,0.98561870
2.44022011,1.40476265,0.00000223,0.00516061,0.30392517,0.01703168,0.00471625,0.50249342,0.00007544,0.97283469
2.44622311,1.38122595,0.00000161,0.00637711,0.29388418,0.01679374,0.00530928,0.49236295,0.00005453,0.95932452
2.45222611,1.35783147,0.00000116,0.00787351,0.28311634,0.01657254,0.00599690,0.48202772,0.00003914,0.94620637
2.45822911,1.33624163,0.00000082,0.00969632,0.27191524,0.01639155,0.00678794,0.47205934,0.00002789,0.93463893
2.46423212,1.31814061,0.00000058,0.01189754,0.26057744,0.01627499,0.00769093,0.46303684,0.00001973,0.92578906
2.47023512,1.30518810,0.00000041,0.01453432,0.24939271,0.01624735,0.00871389,0.45553021,0.00001386,0.92079969
2.47623812,1.29897515,0.00000029,0.01766856,0.23863512,0.01633284,0.00986400,0.45008477,0.00000966,0.92075915
2.48224112,1.30098336,0.00000020,0.02136625,0.22855503,0.01655482,0.01114741,0.44720685,0.00000669,0.92667287
2.48824412,1.31254856,0.00000014,0.02569657,0.21937233,0.01693541,0.01256895,0.44735115,0.00000460,0.93943831
2.49424712,1.33482994,0.00000009,0.03073072,0.21127116,0.01749494,0.01413194,0.45091012,0.00000314,0.95982374
2.50025013,1.36878501,0.00000006,0.03654049,0.20439617,0.01825164,0.01583801,0.45820557,0.00000213,0.98845129
2.50625313,1.41515090,0.00000004,0.04319655,0.19885027,0.01922123,0.01768696,0.46948256,0.00000143,1.02578454
2.51225613,1.47443174,0.00000003,0.05076649,0.19469407,0.02041666,0.01967664,0.48490561,0.00000096,1.07212050
2.51825913,1.54689200,0.00000002,0.05931255,0.19194668,0.02184779,0.02180289,0.50455702,0.00000063,1.12758604
2.52426213,1.63255526,0.00000001,0.06888929,0.19058786,0.02352122,0.02405954,0.52843725,0.00000042,1.19213816
2.53026513,1.73120770,0.00000001,0.07954095,0.19056124,0.02544010,0.02643838,0.55646696,0.00000027,1.26556777
2.53626813,1.84240560,0.00000001,0.09129885,0.19177854,0.02760393,0.02892920,0.58849051,0.00000018,1.34750640
2.54227114,1.96548597,0.00000000,0.10417875,0.19412433,0.03000852,0.03151988,0.62428061,0.00000012,1.43743509
2.54827414,2.09957967,0.00000000,0.11817829,0.19746124,0.03264583,0.03419649,0.66354375,0.00000007,1.53469508
2.55427714,2.24362604,0.00000000,0.13327467,0.20163542,0.03550390,0.03694332,0.70592620,0.00000005,1.63849948
2.56028014,2.39638864,0.00000000,0.14942257,0.20648184,0.03856690,0.03974304,0.75102024,0.00000003,1.74794556
2.56628314,2.55647154,0.00000000,0.16655254,0.21182943,0.04181502,0.04257681,0.79837052,0.00000002,1.86202730
2.57228614,2.72233585,0.00000000,0.18456989,0.21750580,0.04522459,0.04542436,0.84748037,0.00000001,1.97964777
2.57828914,2.89231647,0.00000000,0.20335412,0.22334140,0.04876812,0.04826415,0.89781792,0.00000001,2.09963140
2.58429215,3.06463893,0.00000000,0.22275913,0.22917314,0.05241448,0.05107343,0.94882220,0.00000001,2.22073604
2.59029515,3.23743679,0.00000000,0.24261406,0.23484731,0.05612910,0.05382844,0.99990900,0.00000001,2.34166497
2.59629815,3.40876976,0.00000000,0.26272502,0.24022183,0.05987424,0.05650452,1.05047693,0.00000000,2.46107915
2.60230115,3.57664293,0.00000000,0.28287754,0.24516789,0.06360939,0.05907630,1.09991338,0.00000000,2.57760989
2.60830415,3.73902770,0.00000000,0.30283979,0.24957096,0.06729170,0.06151792,1.14760095,0.00000000,2.68987242
