energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.44972486,0.39211495,0.29671626,0.01070806,0.16551529,0.00240600,0.03778511,0.02669503,0.01208984,0.07624350
1.45572786,0.40628581,0.31423370,0.01090407,0.17288365,0.00236872,0.03914777,0.02634857,0.01258858,0.07613693
1.46173087,0.42168593,0.33269845,0.01114845,0.18033598,0.00234987,0.04041463,0.02626125,0.01312020,0.07631738
1.46773387,0.43780613,0.35168545,0.01142705,0.18768687,0.00234626,0.04155529,0.02639035,0.01366891,0.07670105
1.47373687,0.45411957,0.37074564,0.01172526,0.19474945,0.00235451,0.04254147,0.02669086,0.01421839,0.07720309
1.47973987,0.47009565,0.38941731,0.01202842,0.20134021,0.00237119,0.04334781,0.02711674,0.01475229,0.07774018
1.48574287,0.48521409,0.40723819,0.01232221,0.20728384,0.00239289,0.04395249,0.02762217,0.01525461,0.07823286
1.49174587,0.49897872,0.42375790,0.01259302,0.21241791,0.00241633,0.04433779,0.02816275,0.01571013,0.07860763
1.49774887,0.51093071,0.43855055,0.01282831,0.21659728,0.00243843,0.04449057,0.02869660,0.01610482,0.07879877
1.50375188,0.52066085,0.45122678,0.01301692,0.21969807,0.00245637,0.04440248,0.02918540,0.01642620,0.07874977
1.50975488,0.52782046,0.46144507,0.01314932,0.22162117,0.00246772,0.04407020,0.02959528,0.01666370,0.07841453
1.51575788,0.53213070,0.46892172,0.01321789,0.22229502,0.00247038,0.04349540,0.02989760,0.01680895,0.07775807
1.52176088,0.53338984,0.47343920,0.01321704,0.22167772,0.00246273,0.04268464,0.03006962,0.01685598,0.07675705
1.52776388,0.53147848,0.47485248,0.01314336,0.21975839,0.00244358,0.04164912,0.03009496,0.01680143,0.07539982
1.53376688,0.52636230,0.47309306,0.01299569,0.21655759,0.00241219,0.04040433,0.02996397,0.01664459,0.07368617
1.53976988,0.51809247,0.46817068,0.01277510,0.21212702,0.00236829,0.03896953,0.02967394,0.01638745,0.07162686
1.54577289,0.50680377,0.46017240,0.01248485,0.20654840,0.00231207,0.03736729,0.02922907,0.01603467,0.06924274
1.55177589,0.49271041,0.44925945,0.01213028,0.19993163,0.00224410,0.03562279,0.02864050,0.01559339,0.06656383
1.55777889,0.47609990,0.43566172,0.01171868,0.19241231,0.00216536,0.03376322,0.02792599,0.01507311,0.06362803
1.56378189,0.45732527,0.41967033,0.01125908,0.18414878,0.00207715,0.03181712,0.02710968,0.01448543,0.06047986
1.56978489,0.43679602,0.40162868,0.01076206,0.17531880,0.00198107,0.02981372,0.02622169,0.01384379,0.05716901
1.57578789,0.41496810,0.38192218,0.01023949,0.16611599,0.00187893,0.02778228,0.02529767,0.01316313,0.05374896
1.58179090,0.39233355,0.36096749,0.00970433,0.15674625,0.00177273,0.02575156,0.02437832,0.01245965,0.05027554
1.58779390,0.36941002,0.33920129,0.00917035,0.14742415,0.00166460,0.02374927,0.02350887,0.01175043,0.04680565
1.59379690,0.34673063,0.31706943,0.00865191,0.13836960,0.00155671,0.02180163,0.02273862,0.01105315,0.04339600
1.59979990,0.32483445,0.29501659,0.00816376,0.12980469,0.00145127,0.01993300,0.02212035,0.01038581,0.04010204
1.60580290,0.30425778,0.27347684,0.00772082,0.12195084,0.00135047,0.01816563,0.02170985,0.00976644,0.03697706
1.61180590,0.28552634,0.25286542,0.00733801,0.11502630,0.00125640,0.01651942,0.02156533,0.00921291,0.03407138
1.61780890,0.26914848,0.23357171,0.00703003,0.10924387,0.00117109,0.01501185,0.02174681,0.00874269,0.03143180
1.62381191,0.25560916,0.21595366,0.00681127,0.10480883,0.00109641,0.01365788,0.02231549,0.00837264,0.02910108
1.62981491,0.24536468,0.20033335,0.00669560,0.10191700,0.00103410,0.01247000,0.02333295,0.00811891,0.02711766
1.63581791,0.23883782,0.18699390,0.00669624,0.10075281,0.00098572,0.01145823,0.02486025,0.00799672,0.02551538
1.64182091,0.23641319,0.17617714,0.00682556,0.10148720,0.00095266,0.01063021,0.02695683,0.00802019,0.02432331
1.64782391,0.23843254,0.16808225,0.00709491,0.10427537,0.00093610,0.00999131,0.02967930,0.00820224,0.02356562
1.65382691,0.24518969,0.16286474,0.00751440,0.10925410,0.00093700,0.00954466,0.03307991,0.00855429,0.02326141
1.65982991,0.25692504,0.16063588,0.00809266,0.11653879,0.00095611,0.00929122,0.03720492,0.00908615,0.02342454
1.66583292,0.27381940,0.16146211,0.00883653,0.12622001,0.00099394,0.00922986,0.04209273,0.00980572,0.02406344
1.67183592,0.29598733,0.16536451,0.00975083,0.13835983,0.00105072,0.00935731,0.04777191,0.01071873,0.02518077
1.67783892,0.32347005,0.17231816,0.01083797,0.15298774,0.00112644,0.00966822,0.05425906,0.01182846,0.02677320
1.68384192,0.35622812,0.18225137,0.01209767,0.17009658,0.00122077,0.01015504,0.06155678,0.01313546,0.02883096
1.68984492,0.39413445,0.19504498,0.01352667,0.18963856,0.00133310,0.01080802,0.06965165,0.01463724,0.03133755
1.69584792,0.43696801,0.21053175,0.01511838,0.21152164,0.00146248,0.01161518,0.07851244,0.01632803,0.03426937
1.70185093,0.48440880,0.22849615,0.01686273,0.23560662,0.00160764,0.01256219,0.08808868,0.01819855,0.03759547
1.70785393,0.53603479,0.24867475,0.01874594,0.26170511,0.00176696,0.01363247,0.09830962,0.02023585,0.04127738
1.71385693,0.59132126,0.27075745,0.02075052,0.28957887,0.00193851,0.01480712,0.10908389,0.02242327,0.04526915
1.71985993,0.64964322,0.29438992,0.02285531,0.31894052,0.00212002,0.01606513,0.12029965,0.02474045,0.04951758
1.72586293,0.71028125,0.31917734,0.02503562,0.34945612,0.00230892,0.01738349,0.13182571,0.02716353,0.05396265
1.73186593,0.77243098,0.34468965,0.02726361,0.38074938,0.00250241,0.01873749,0.14351326,0.02966542,0.05853825
1.73786893,0.83521641,0.37046840,0.02950873,0.41240793,0.00269742,0.02010108,0.15519857,0.03221623,0.06317324
1.74387194,0.89770678,0.39603512,0.03173833,0.44399124,0.00289078,0.02144731,0.16670635,0.03478381,0.06779269
1.74987494,0.95893674,0.42090123,0.03391834,0.47504014,0.00307919,0.02274888,0.17785387,0.03733445,0.07231941
1.75587794,1.01792913,0.44457899,0.03601418,0.50508772,0.00325935,0.02397871,0.18845562,0.03983363,0.07667569
1.76188094,1.07371959,0.46659341,0.03799156,0.53367102,0.00342805,0.02511062,0.19832844,0.04224680,0.08078521
1.76788394,1.12538213,0.48649453,0.03981749,0.56034325,0.00358222,0.02612000,0.20729673,0.04454033,0.08457493
1.77388694,1.17205444,0.50386964,0.04146116,0.58468587,0.00371902,0.02698445,0.21519779,0.04668226,0.08797710
1.77988994,1.21296192,0.51835486,0.04289484,0.60632008,0.00383595,0.02768444,0.22188679,0.04864321,0.09093109
1.78589295,1.24743928,0.52964565,0.04409471,0.62491713,0.00393090,0.02820385,0.22724136,0.05039701,0.09338508
1.79189595,1.27494877,0.53750562,0.04504151,0.64020706,0.00400221,0.02853050,0.23116547,0.05192143,0.09529750
1.79789895,1.29509409,0.54177335,0.04572106,0.65198535,0.00404871,0.02865644,0.23359235,0.05319858,0.09663807
1.80390195,1.30762943,0.54236665,0.04612466,0.66011729,0.00406976,0.02857825,0.23448653,0.05421527,0.09738861
1.80990495,1.31246321,0.53928437,0.04624919,0.66453987,0.00406527,0.02829703,0.23384473,0.05496316,0.09754330
1.81590795,1.30965648,0.53260533,0.04609712,0.66526112,0.00403563,0.02781838,0.23169553,0.05543879,0.09710856
1.82191096,1.29941603,0.52248462,0.04567624,0.66235701,0.00398179,0.02715215,0.22809806,0.05564336,0.09610258
1.82791396,1.28208286,0.50914736,0.04499928,0.65596623,0.00390511,0.02631206,0.22313958,0.05558247,0.09455440
1.83391696,1.25811656,0.49288034,0.04408331,0.64628300,0.00380737,0.02531520,0.21693212,0.05526568,0.09250268
1.83991996,1.22807648,0.47402172,0.04294911,0.63354855,0.00369067,0.02418144,0.20960851,0.05470604,0.08999422
1.84592296,1.19260082,0.45294957,0.04162035,0.61804160,0.00355738,0.02293274,0.20131773,0.05391952,0.08708229
1.85192596,1.15238453,0.43006957,0.04012278,0.60006837,0.00341003,0.02159245,0.19222012,0.05292442,0.08382488
1.85792896,1.10815720,0.40580248,0.03848343,0.57995263,0.00325125,0.02018458,0.18248233,0.05174089,0.08028286
1.86393197,1.06066185,0.38057196,0.03672978,0.55802625,0.00308370,0.01873305,0.17227257,0.05039031,0.07651831
1.86993497,1.01063553,0.35479312,0.03488906,0.53462056,0.00290995,0.01726108,0.16175606,0.04889492,0.07259284
1.87593797,0.95879223,0.32886237,0.03298753,0.51005887,0.00273250,0.01579058,0.15109106,0.04727739,0.06856625
1.88194097,0.90580876,0.30314869,0.03105001,0.48465035,0.00255365,0.01434164,0.14042543,0.04556052,0.06449524
1.88794397,0.85231379,0.27798666,0.02909939,0.45868526,0.00237549,0.01293211,0.12989396,0.04376697,0.06043255
1.89394697,0.79887996,0.25367137,0.02715637,0.43243165,0.00219989,0.01157739,0.11961641,0.04191912,0.05642615
1.89994997,0.74601911,0.23045515,0.02523921,0.40613339,0.00202846,0.01029015,0.10969618,0.04003894,0.05251887
1.90595298,0.69418026,0.20854599,0.02336370,0.38000928,0.00186254,0.00908036,0.10021983,0.03814786,0.04874811
1.91195598,0.64374980,0.18810767,0.02154312,0.35425324,0.00170322,0.00795526,0.09125707,0.03626668,0.04514581
1.91795898,0.59505366,0.16926111,0.01978840,0.32903510,0.00155135,0.00691952,0.08286135,0.03441553,0.04173854
1.92396198,0.54836073,0.15208695,0.01810817,0.30450198,0.00140753,0.00597541,0.07507079,0.03261370,0.03854776
1.92996498,0.50388708,0.13662879,0.01650903,0.28077983,0.00127219,0.00512306,0.06790946,0.03087949,0.03559008
1.93596798,0.46180067,0.12289708,0.01499575,0.25797518,0.00114555,0.00436076,0.06138886,0.02923006,0.03287759
1.94197099,0.42222594,0.11087322,0.01357144,0.23617666,0.00102770,0.00368525,0.05550942,0.02768114,0.03041822
1.94797399,0.38524827,0.10051367,0.01223784,0.21545648,0.00091856,0.00309203,0.05026202,0.02624681,0.02821603
1.95397699,0.35091784,0.09175398,0.01099546,0.19587157,0.00081800,0.00257571,0.04562952,0.02493916,0.02627152
1.95997999,0.31925306,0.08451248,0.00984380,0.17746456,0.00072576,0.00213024,0.04158808,0.02376799,0.02458187
1.96598299,0.29024338,0.07869363,0.00878151,0.16026442,0.00064154,0.00174923,0.03810834,0.02274054,0.02314115
1.97198599,0.26385167,0.07419095,0.00780653,0.14428709,0.00056498,0.00142616,0.03515652,0.02186118,0.02194049
1.97798899,0.24001623,0.07088960,0.00691619,0.12953583,0.00049570,0.00115458,0.03269534,0.02113120,0.02096823
1.98399200,0.21865253,0.06866850,0.00610732,0.11600175,0.00043329,0.00092824,0.03068473,0.02054868,0.02021012
1.98999500,0.19965498,0.06740228,0.00537633,0.10366420,0.00037733,0.00074127,0.02908255,0.02010838,0.01964945
1.99599800,0.18289877,0.06696295,0.00471930,0.09249143,0.00032738,0.00058823,0.02784516,0.01980183,0.01926729
2.00200100,0.16824192,0.06722142,0.00413202,0.08244138,0.00028303,0.00046421,0.02692797,0.01961746,0.01904271
2.00800400,0.15552767,0.06804906,0.00361007,0.07346268,0.00024385,0.00036481,0.02628596,0.01954087,0.01895313
2.01400700,0.14458724,0.06931924,0.00314888,0.06549584,0.00020943,0.00028623,0.02587423,0.01955519,0.01897466
2.02001001,0.13524295,0.07090894,0.00274377,0.05847471,0.00017938,0.00022522,0.02564852,0.01964158,0.01908255
2.02601301,0.12731178,0.07270053,0.00239004,0.05232807,0.00015332,0.00017911,0.02556582,0.01977979,0.01925169
2.03201601,0.12060908,0.07458362,0.00208301,0.04698139,0.00013088,0.00014578,0.02558499,0.01994881,0.01945715
2.03801901,0.11495261,0.07645709,0.00181811,0.04235868,0.00011174,0.00012366,0.02566737,0.02012752,0.01967471
2.04402201,0.11016656,0.07823121,0.00159088,0.03838431,0.00009560,0.00011173,0.02577748,0.02029544,0.01988154
2.05002501,0.10608556,0.07982972,0.00139712,0.03498492,0.00008218,0.00010949,0.02588363,0.02043340,0.02005667
2.05602801,0.10255850,0.08119206,0.00123286,0.03209113,0.00007125,0.00011704,0.02595856,0.02052422,0.02018161
2.06203102,0.09945206,0.08227535,0.00109445,0.02963920,0.00006263,0.00013502,0.02598003,0.02055329,0.02024081
2.06803402,0.09665383,0.08305637,0.00097860,0.02757250,0.00005617,0.00016469,0.02593128,0.02050915,0.02022209
2.07403702,0.09407489,0.08353325,0.00088242,0.02584275,0.00005179,0.00020798,0.02580147,0.02038388,0.02011698
2.08004002,0.09165194,0.08372692,0.00080341,0.02441111,0.00004944,0.00026753,0.02558598,0.02017341,0.01992094
2.08604302,0.08934868,0.08368226,0.00073954,0.02324900,0.00004917,0.00034675,0.02528658,0.01987775,0.01963348
2.09204602,0.08715671,0.08346880,0.00068919,0.02233867,0.00005106,0.00044993,0.02491148,0.01950107,0.01925816
2.09804902,0.08509569,0.08318113,0.00065122,0.02167356,0.00005528,0.00058228,0.02447528,0.01905159,0.01880250
2.10405203,0.08321296,0.08293875,0.00062492,0.02125847,0.00006207,0.00075002,0.02399870,0.01854148,0.01827777
2.11005503,0.08158255,0.08288551,0.00061003,0.02110942,0.00007175,0.00096044,0.02350828,0.01798656,0.01769863
2.11605803,0.08030362,0.08318849,0.00060668,0.02125338,0.00008472,0.00122198,0.02303593,0.01740595,0.01708278
2.12206103,0.07949837,0.08403638,0.00061541,0.02172770,0.00010144,0.00154420,0.02261830,0.01682162,0.01645050
2.12806403,0.07930949,0.08563723,0.00063712,0.02257935,0.00012246,0.00193781,0.02229611,0.01625788,0.01582408
2.13406703,0.07989703,0.08821556,0.00067300,0.02386398,0.00014841,0.00241460,0.02211338,0.01574085,0.01522728
2.14007004,0.08143489,0.09200877,0.00072455,0.02564459,0.00017996,0.00298736,0.02211653,0.01529786,0.01468477
2.14607304,0.08410676,0.09726292,0.00079346,0.02799011,0.00021785,0.00366963,0.02235336,0.01495685,0.01422150
2.15207604,0.08810165,0.10422756,0.00088158,0.03097359,0.00026285,0.00447556,0.02287202,0.01474575,0.01386208
2.15807904,0.09360893,0.11314993,0.00099087,0.03467017,0.00031574,0.00541949,0.02371981,0.01469185,0.01363023
2.16408204,0.10081290,0.12426828,0.00112328,0.03915479,0.00037729,0.00651562,0.02494196,0.01482119,0.01354815
2.17008504,0.10988706,0.13780449,0.00128069,0.04449958,0.00044825,0.00777751,0.02658024,0.01515795,0.01363598
2.17608804,0.12098789,0.15395596,0.00146482,0.05077112,0.00052929,0.00921753,0.02867162,0.01572386,0.01391123
2.18209105,0.13424853,0.17288711,0.00167714,0.05802746,0.00062099,0.01084623,0.03124681,0.01653759,0.01438829
2.18809405,0.14977231,0.19472045,0.00191874,0.06631509,0.00072376,0.01267175,0.03432882,0.01761428,0.01507794
2.19409705,0.16762635,0.21952774,0.00219027,0.07566589,0.00083789,0.01469910,0.03793150,0.01896497,0.01598691
2.20010005,0.18783554,0.24732140,0.00249183,0.08609417,0.00096340,0.01692952,0.04205819,0.02059622,0.01711751
2.20610305,0.21037700,0.27804668,0.00282288,0.09759407,0.00110010,0.01935985,0.04670052,0.02250966,0.01846728
2.21210605,0.23517557,0.31157495,0.00318216,0.11013719,0.00124752,0.02198201,0.05183733,0.02470180,0.02002882
2.21810905,0.26210029,0.34769863,0.00356766,0.12367094,0.00140488,0.02478255,0.05743394,0.02716380,0.02178962
2.22411206,0.29096249,0.38612820,0.00397656,0.13811744,0.00157111,0.02774235,0.06344166,0.02988142,0.02373205
2.23011506,0.32151559,0.42649161,0.00440523,0.15337327,0.00174479,0.03083656,0.06979782,0.03283515,0.02583349
2.23611806,0.35345676,0.46833656,0.00484924,0.16931017,0.00192423,0.03403465,0.07642610,0.03600044,0.02806659
2.24212106,0.38643079,0.51113588,0.00530344,0.18577664,0.00210743,0.03730075,0.08323749,0.03934811,0.03039969
2.24812406,0.42003609,0.55429599,0.00576200,0.20260054,0.00229212,0.04059422,0.09013170,0.04284493,0.03279740
2.25412706,0.45383269,0.59716857,0.00621856,0.21959264,0.00247586,0.04387043,0.09699909,0.04645434,0.03522132
2.26013007,0.48735230,0.63906514,0.00666637,0.23655101,0.00265602,0.04708175,0.10372307,0.05013728,0.03763091
2.26613307,0.52010987,0.67927419,0.00709843,0.25326611,0.00282989,0.05017876,0.11018298,0.05385316,0.03998448
2.27213607,0.55161643,0.71708032,0.00750771,0.26952634,0.00299474,0.05311157,0.11625725,0.05756082,0.04224026
2.27813907,0.58139270,0.75178473,0.00788737,0.28512389,0.00314793,0.05583128,0.12182683,0.06121962,0.04435754
2.28414207,0.60898274,0.78272615,0.00823089,0.29986057,0.00328695,0.05829141,0.12677873,0.06479035,0.04629775
2.29014507,0.63396727,0.80930150,0.00853235,0.31355338,0.00340949,0.06044938,0.13100948,0.06823622,0.04802564
2.29614807,0.65597583,0.83098518,0.00878657,0.32603941,0.00351356,0.06226786,0.13442844,0.07152358,0.04951021
2.30215108,0.67469735,0.84734625,0.00898929,0.33718009,0.00359751,0.06371592,0.13696076,0.07462254,0.05072564
2.30815408,0.68988853,0.85806259,0.00913730,0.34686429,0.00366013,0.06477011,0.13854989,0.07750743,0.05165195
2.31415708,0.70137972,0.86293143,0.00922853,0.35501032,0.00370060,0.06541507,0.13915939,0.08015695,0.05227555
2.32016008,0.70907789,0.86187567,0.00926209,0.36156669,0.00371860,0.06564404,0.13877421,0.08255418,0.05258948
2.32616308,0.71296682,0.85494579,0.00923833,0.36651153,0.00371427,0.06545894,0.13740112,0.08468634,0.05259349
2.33216608,0.71310423,0.84231714,0.00915873,0.36985097,0.00368817,0.06487014,0.13506838,0.08654436,0.05229378
2.33816908,0.70961645,0.82428288,0.00902590,0.37161634,0.00364132,0.06389601,0.13182470,0.08812237,0.05170263
2.34417209,0.70269064,0.80124280,0.00884340,0.37186062,0.00357507,0.06256209,0.12773748,0.08941703,0.05083777
2.35017509,0.69256529,0.77368885,0.00861565,0.37065429,0.00349111,0.06090007,0.12289040,0.09042684,0.04972160
2.35617809,0.67951937,0.74218776,0.00834771,0.36808086,0.00339137,0.05894663,0.11738060,0.09115151,0.04838027
2.36218109,0.66386097,0.70736189,0.00804514,0.36423242,0.00327796,0.05674210,0.11131542,0.09159138,0.04684278
2.36818409,0.64591583,0.66986912,0.00771381,0.35920542,0.00315311,0.05432912,0.10480899,0.09174697,0.04513993
2.37418709,0.62601651,0.63038267,0.00735968,0.35309704,0.00301907,0.05175127,0.09797871,0.09161875,0.04330343
2.38019010,0.60449263,0.58957175,0.00698864,0.34600215,0.00287806,0.04905181,0.09094191,0.09120702,0.04136499
2.38619310,0.58166262,0.54808388,0.00660640,0.33801122,0.00273223,0.04627253,0.08381269,0.09051212,0.03935559
2.39219610,0.55782738,0.50652948,0.00621828,0.32920910,0.00258360,0.04345275,0.07669916,0.08953471,0.03730491
2.39819910,0.53326576,0.46546922,0.00582920,0.31967466,0.00243401,0.04062856,0.06970106,0.08827634,0.03524084
2.40420210,0.50823220,0.42540457,0.00544351,0.30948135,0.00228511,0.03783222,0.06290805,0.08674010,0.03318927
2.41020510,0.48295614,0.38677151,0.00506504,0.29869836,0.00213836,0.03509182,0.05639836,0.08493134,0.03117398
2.41620810,0.45764323,0.34993754,0.00469702,0.28739241,0.00199501,0.03243110,0.05023822,0.08285850,0.02921677
2.42221111,0.43247786,0.31520173,0.00434212,0.27562977,0.00185613,0.02986956,0.04448167,0.08053385,0.02733771
2.42821411,0.40762676,0.28279753,0.00400251,0.26347846,0.00172258,0.02742259,0.03917095,0.07797416,0.02555546
2.43421711,0.38324323,0.25289787,0.00367985,0.25101033,0.00159510,0.02510185,0.03433732,0.07520127,0.02388777
2.44022011,0.35947174,0.22562214,0.00337542,0.23830286,0.00147429,0.02291571,0.03000225,0.07224241,0.02235199
2.44622311,0.33645232,0.20104449,0.00309013,0.22544057,0.00136065,0.02086970,0.02617884,0.06913040,0.02096565
2.45222611,0.31432468,0.17920291,0.00282465,0.21251585,0.00125461,0.01896714,0.02287349,0.06590358,0.01974694
2.45822911,0.29323160,0.16010861,0.00257945,0.19962922,0.00115657,0.01720954,0.02008756,0.06260554,0.01871528
2.46423212,0.27332162,0.14375527,0.00235487,0.18688903,0.00106689,0.01559721,0.01781916,0.05928458,0.01789166
2.47023512,0.25475066,0.13012757,0.00215118,0.17441054,0.00098595,0.01412966,0.01606471,0.05599307,0.01729902
2.47623812,0.23768278,0.11920894,0.00196865,0.16231450,0.00091415,0.01280599,0.01482043,0.05278659,0.01696243
2.48224112,0.22228985,0.11098799,0.00180754,0.15072539,0.00085192,0.01162526,0.01408363,0.04972296,0.01690907
2.48824412,0.20875039,0.10546355,0.00166817,0.13976931,0.00079972,0.01058670,0.01385368,0.04686117,0.01716816
2.49424712,0.19724746,0.10264818,0.00155093,0.12957175,0.00075803,0.00968991,0.01413269,0.04426032,0.01777062
2.50025013,0.18796588,0.10257003,0.00145625,0.12025528,0.00072740,0.00893499,0.01492591,0.04197846,0.01874854
2.50625313,0.18108871,0.10527306,0.00138462,0.11193730,0.00070837,0.00832256,0.01624173,0.04007151,0.02013453
2.51225613,0.17679331,0.11081564,0.00133658,0.10472787,0.00070147,0.00785374,0.01809141,0.03859222,0.02196077
