energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
1.44972486,2.69015671,0.09893254,0.23025619,0.19623772,0.74251119,0.05732959,0.11460639,0.26604038,1.51008721
1.45572786,2.67838142,0.09441420,0.22684022,0.18886354,0.72514666,0.05507463,0.11119825,0.26083987,1.52986117
1.46173087,2.66624193,0.08990156,0.22255764,0.18168664,0.70671633,0.05274223,0.10783784,0.25570553,1.55072178
1.46773387,2.65380998,0.08543951,0.21743475,0.17467043,0.68731574,0.05034203,0.10450987,0.25061772,1.57258012
1.47373687,2.64121782,0.08106831,0.21151815,0.16778958,0.66706813,0.04788682,0.10120786,0.24557501,1.59536443
1.47973987,2.62862603,0.07682295,0.20487199,0.16102924,0.64611781,0.04539204,0.09793283,0.24059126,1.61899849
1.48574287,2.61619007,0.07273268,0.19757475,0.15438380,0.62462301,0.04287520,0.09469187,0.23569212,1.64337945
1.49174587,2.60402794,0.06882079,0.18971584,0.14785553,0.60274871,0.04035522,0.09149657,0.23091124,1.66835698
1.49774887,2.59219153,0.06510455,0.18139207,0.14145296,0.58065989,0.03785177,0.08836144,0.22628637,1.69371534
1.50375188,2.58064374,0.06159534,0.17270428,0.13518946,0.55851555,0.03538449,0.08530253,0.22185589,1.71916008
1.50975488,2.56924320,0.05829898,0.16375415,0.12908182,0.53646387,0.03297240,0.08233614,0.21765567,1.74431054
1.51575788,2.55773777,0.05521622,0.15464138,0.12314917,0.51463866,0.03063328,0.07947786,0.21371685,1.76869910
1.52176088,2.54576760,0.05234344,0.14546137,0.11741207,0.49315734,0.02838321,0.07674199,0.21006431,1.79177756
1.52776388,2.53287764,0.04967336,0.13630330,0.11189203,0.47212038,0.02623620,0.07414122,0.20671620,1.81293063
1.53376688,2.51853905,0.04719597,0.12724879,0.10661126,0.45161210,0.02420394,0.07168666,0.20368437,1.83149613
1.53976988,2.50217827,0.04489947,0.11837100,0.10159272,0.43170281,0.02229575,0.06938825,0.20097566,1.84679067
1.54577289,2.48321201,0.04277122,0.10973420,0.09686047,0.41245190,0.02051860,0.06725537,0.19859396,1.85813974
1.55177589,2.46108599,0.04079872,0.10139378,0.09244013,0.39391168,0.01887725,0.06529768,0.19654286,1.86491032
1.55777889,2.43531512,0.03897045,0.09339653,0.08835947,0.37613156,0.01737452,0.06352608,0.19482856,1.86654424
1.56378189,2.40552250,0.03727675,0.08578119,0.08464895,0.35916233,0.01601161,0.06195366,0.19346289,1.86259029
1.56978489,2.37147481,0.03571043,0.07857922,0.08134232,0.34306006,0.01478847,0.06059660,0.19246617,1.85273321
1.57578789,2.33311187,0.03426730,0.07181559,0.07847690,0.32788947,0.01370420,0.05947499,0.19186959,1.83681778
1.58179090,2.29056838,0.03294650,0.06550970,0.07609379,0.31372636,0.01275745,0.05861327,0.19171693,1.81486649
1.58779390,2.24418644,0.03175061,0.05967623,0.07423766,0.30065902,0.01194675,0.05804045,0.19206542,1.78708967
1.59379690,2.19451775,0.03068558,0.05432595,0.07295631,0.28878832,0.01127086,0.05779001,0.19298551,1.75388745
1.59979990,2.14231524,0.02976040,0.04946646,0.07229987,0.27822662,0.01072894,0.05789926,0.19455971,1.71584313
1.60580290,2.08851433,0.02898665,0.04510281,0.07231963,0.26909527,0.01032079,0.05840847,0.19688012,1.67370828
1.61180590,2.03420443,0.02837779,0.04123806,0.07306656,0.26152103,0.01004684,0.05935946,0.20004505,1.62838018
1.61780890,1.98059222,0.02794837,0.03787368,0.07458957,0.25563138,0.00990818,0.06079393,0.20415467,1.58087262
1.62381191,1.92895819,0.02771303,0.03500988,0.07693353,0.25154895,0.00990639,0.06275143,0.20930586,1.53228148
1.62981491,1.88060863,0.02768557,0.03264594,0.08013716,0.24938542,0.01004339,0.06526713,0.21558664,1.48374665
1.63581791,1.83682522,0.02787781,0.03078036,0.08423089,0.24923515,0.01032114,0.06836950,0.22307029,1.43641213
1.64182091,1.79881475,0.02829861,0.02941103,0.08923475,0.25116882,0.01074129,0.07207789,0.23180955,1.39138605
1.64782391,1.76766113,0.02895286,0.02853539,0.09515647,0.25522742,0.01130485,0.07640031,0.24183127,1.34970249
1.65382691,1.74428195,0.02984066,0.02815053,0.10198984,0.26141704,0.01201178,0.08133133,0.25313173,1.31228664
1.65982991,1.72939162,0.03095656,0.02825331,0.10971343,0.26970456,0.01286056,0.08685046,0.26567290,1.27992485
1.66583292,1.72347254,0.03228909,0.02884049,0.11828986,0.28001471,0.01384787,0.09292085,0.27938004,1.25324063
1.67183592,1.72675569,0.03382044,0.02990878,0.12766555,0.29222857,0.01496822,0.09948861,0.29414071,1.23267750
1.67783892,1.73921130,0.03552644,0.03145498,0.13777114,0.30618377,0.01621365,0.10648282,0.30980529,1.21848926
1.68384192,1.76054997,0.03737679,0.03347604,0.14852249,0.32167644,0.01757359,0.11381610,0.32618925,1.21073763
1.68984492,1.79023394,0.03933558,0.03596910,0.15982234,0.33846489,0.01903469,0.12138597,0.34307694,1.20929737
1.69584792,1.82749805,0.04136200,0.03893149,0.17156255,0.35627497,0.02058089,0.12907690,0.36022694,1.21386808
1.70185093,1.87137924,0.04341142,0.04236071,0.18362685,0.37480695,0.02219344,0.13676299,0.37737869,1.22399219
1.70785393,1.92075317,0.04543656,0.04625425,0.19589401,0.39374363,0.02385124,0.14431120,0.39426021,1.23907795
1.71385693,1.97437639,0.04738890,0.05060944,0.20824122,0.41275947,0.02553109,0.15158509,0.41059659,1.25842633
1.71985993,2.03093199,0.04922017,0.05542313,0.22054770,0.43153022,0.02720825,0.15844880,0.42611879,1.28126066
1.72586293,2.08907698,0.05088394,0.06069131,0.23269815,0.44974278,0.02885693,0.16477126,0.44057251,1.30675752
1.73186593,2.14748920,0.05233714,0.06640867,0.24458604,0.46710478,0.03045099,0.17043034,0.45372662,1.33407782
1.73786893,2.20491187,0.05354157,0.07256804,0.25611648,0.48335346,0.03196467,0.17531679,0.46538083,1.36239661
1.74387194,2.26019415,0.05446521,0.07915982,0.26720861,0.49826355,0.03337334,0.17933785,0.47537218,1.39093076
1.74987494,2.31232599,0.05508343,0.08617134,0.27779722,0.51165366,0.03465433,0.18242031,0.48358019,1.41896336
1.75587794,2.36046624,0.05537980,0.09358626,0.28783376,0.52339103,0.03578768,0.18451285,0.48993027,1.44586423
1.76188094,2.40396300,0.05534678,0.10138394,0.29728645,0.53339432,0.03675691,0.18558776,0.49439539,1.47110585
1.76788394,2.44236581,0.05498600,0.10953897,0.30613966,0.54163456,0.03754973,0.18564164,0.49699595,1.49427455
1.77388694,2.47542960,0.05430822,0.11802075,0.31439250,0.54813397,0.03815858,0.18469539,0.49779782,1.51507656
1.77988994,2.50311047,0.05333298,0.12679317,0.32205676,0.55296300,0.03858114,0.18279328,0.49690869,1.53333934
1.78589295,2.52555418,0.05208800,0.13581452,0.32915436,0.55623566,0.03882067,0.18000128,0.49447302,1.54900809
1.79189595,2.54307790,0.05060823,0.14503758,0.33571431,0.55810342,0.03888613,0.17640466,0.49066579,1.56213814
1.79789895,2.55614664,0.04893472,0.15440980,0.34176955,0.55874804,0.03879227,0.17210501,0.48568544,1.57288360
1.80390195,2.56534536,0.04711335,0.16387384,0.34735375,0.55837361,0.03855935,0.16721693,0.47974623,1.58148299
1.80990495,2.57134830,0.04519339,0.17336805,0.35249820,0.55719827,0.03821288,0.16186431,0.47307053,1.58824255
1.81590795,2.57488682,0.04322605,0.18282735,0.35722911,0.55544594,0.03778304,0.15617659,0.46588133,1.59351798
1.82191096,2.57671707,0.04126307,0.19218402,0.36156529,0.55333834,0.03730400,0.15028505,0.45839523,1.59769538
1.82791396,2.57758875,0.03935532,0.20136864,0.36551643,0.55108770,0.03681308,0.14431930,0.45081630,1.60117205
1.83391696,2.57821603,0.03755153,0.21031113,0.36908207,0.54889034,0.03634978,0.13840402,0.44333086,1.60433792
1.83991996,2.57925148,0.03589727,0.21894166,0.37225119,0.54692123,0.03595470,0.13265614,0.43610355,1.60755822
1.84592296,2.58126385,0.03443396,0.22719159,0.37500250,0.54532981,0.03566840,0.12718251,0.42927450,1.61115780
1.85192596,2.58471997,0.03319817,0.23499437,0.37730537,0.54423692,0.03553021,0.12207800,0.42295779,1.61540777
1.85792896,2.58997135,0.03222113,0.24228621,0.37912135,0.54373295,0.03557699,0.11742422,0.41724109,1.62051460
1.86393197,2.59724540,0.03152836,0.24900682,0.38040611,0.54387712,0.03584199,0.11328862,0.41218638,1.62661209
1.86993497,2.60664134,0.03113954,0.25509993,0.38111179,0.54469771,0.03635368,0.10972417,0.40783147,1.63375627
1.87593797,2.61813062,0.03106845,0.26051375,0.38118948,0.54619327,0.03713474,0.10676936,0.40419239,1.64192345
1.88194097,2.63156159,0.03132311,0.26520139,0.38059188,0.54833450,0.03820114,0.10444862,0.40126619,1.65101119
1.88794397,2.64666805,0.03190594,0.26912125,0.37927593,0.55106677,0.03956141,0.10277301,0.39903418,1.66084237
1.89394697,2.66308129,0.03281400,0.27223733,0.37720522,0.55431319,0.04121608,0.10174112,0.39746517,1.67117197
1.89994997,2.68034523,0.03403925,0.27451964,0.37435220,0.55797792,0.04315734,0.10134017,0.39651887,1.68169642
1.90595298,2.69793403,0.03556880,0.27594464,0.37070013,0.56194985,0.04536897,0.10154718,0.39614902,1.69206525
1.91195598,2.71527186,0.03738521,0.27649573,0.36624452,0.56610640,0.04782651,0.10233027,0.39630633,1.70189460
1.91795898,2.73175410,0.03946672,0.27616381,0.36099428,0.57031748,0.05049771,0.10364992,0.39694109,1.71078223
1.92396198,2.74676967,0.04178745,0.27494786,0.35497238,0.57444946,0.05334322,0.10546033,0.39800541,1.71832362
1.92996498,2.75972368,0.04431768,0.27285568,0.34821606,0.57836913,0.05631762,0.10771067,0.39945510,1.72412850
1.93596798,2.77005998,0.04702409,0.26990446,0.34077665,0.58194769,0.05937062,0.11034638,0.40125120,1.72783751
1.94197099,2.77728300,0.04987001,0.26612146,0.33271905,0.58506449,0.06244853,0.11331042,0.40336117,1.72913830
1.94797399,2.78097816,0.05281577,0.26154451,0.32412079,0.58761074,0.06549587,0.11654449,0.40575970,1.72778053
1.95397699,2.78083037,0.05581915,0.25622238,0.31507086,0.58949283,0.06845719,0.11999016,0.40842933,1.72358934
1.95997999,2.77664003,0.05883578,0.25021500,0.30566827,0.59063544,0.07127887,0.12359003,0.41136070,1.71647674
1.96598299,2.76833580,0.06181987,0.24359331,0.29602042,0.59098414,0.07391104,0.12728873,0.41455266,1.70645045
1.97198599,2.75598392,0.06472483,0.23643895,0.28624137,0.59050752,0.07630939,0.13103389,0.41801200,1.69361985
1.97798899,2.73979343,0.06750416,0.22884357,0.27645002,0.58919870,0.07843689,0.13477703,0.42175309,1.67819876
1.98399200,2.72011714,0.07011232,0.22090778,0.26676822,0.58707619,0.08026537,0.13847429,0.42579717,1.66050483
1.98999500,2.69744817,0.07250579,0.21273980,0.25731894,0.58418398,0.08177679,0.14208703,0.43017146,1.64095554
1.99599800,2.67241189,0.07464405,0.20445385,0.24822447,0.58059091,0.08296430,0.14558235,0.43490798,1.62006071
2.00200100,2.64575376,0.07649068,0.19616817,0.23960472,0.57638921,0.08383298,0.14893341,0.44004224,1.59841197
2.00800400,2.61832295,0.07801435,0.18800291,0.23157558,0.57169237,0.08440014,0.15211958,0.44561163,1.57666916
2.01400700,2.59105255,0.07918979,0.18007783,0.22424747,0.56663227,0.08469533,0.15512648,0.45165372,1.55554439
2.02001001,2.56493685,0.07999859,0.17250989,0.21772394,0.56135574,0.08475996,0.15794588,0.45820446,1.53578406
2.02601301,2.54100643,0.08042992,0.16541093,0.21210050,0.55602071,0.08464652,0.16057545,0.46529630,1.51814953
2.03201601,2.52030182,0.08048093,0.15888530,0.20746352,0.55079197,0.08441746,0.16301843,0.47295638,1.50339702
2.03801901,2.50384670,0.08015711,0.15302771,0.20388923,0.54583683,0.08414378,0.16528321,0.48120491,1.49225751
2.04402201,2.49262133,0.07947221,0.14792126,0.20144292,0.54132072,0.08390332,0.16738288,0.49005361,1.48541702
2.05002501,2.48753710,0.07844809,0.14363579,0.20017810,0.53740302,0.08377880,0.16933473,0.49950460,1.48349823
2.05602801,2.48941289,0.07711421,0.14022643,0.20013585,0.53423309,0.08385571,0.17115974,0.50954949,1.48704363
2.06203102,2.49895382,0.07550695,0.13773255,0.20134410,0.53194678,0.08422000,0.17288212,0.52016890,1.49650083
2.06803402,2.51673281,0.07366869,0.13617713,0.20381700,0.53066338,0.08495580,0.17452875,0.53133237,1.51221025
2.07403702,2.54317530,0.07164672,0.13556630,0.20755428,0.53048309,0.08614299,0.17612877,0.54299860,1.53439552
2.08004002,2.57854732,0.06949204,0.13588940,0.21254060,0.53148506,0.08785485,0.17771306,0.55511606,1.56315658
2.08604302,2.62294681,0.06725795,0.13711931,0.21874494,0.53372598,0.09015580,0.17931372,0.56762380,1.59846548
2.09204602,2.67629829,0.06499877,0.13921298,0.22611996,0.53723910,0.09309920,0.18096356,0.58045252,1.64016494
2.09804902,2.73835052,0.06276831,0.14211241,0.23460144,0.54203373,0.09672540,0.18269546,0.59352571,1.68796928
2.10405203,2.80867717,0.06061857,0.14574568,0.24410786,0.54809508,0.10105994,0.18454173,0.60676076,1.74146776
2.11005503,2.88668007,0.05859840,0.15002833,0.25454009,0.55538440,0.10611210,0.18653328,0.62007011,1.80012991
2.11605803,2.97159503,0.05675229,0.15486480,0.26578129,0.56383937,0.11187371,0.18869877,0.63336210,1.86331278
2.12206103,3.06249996,0.05511927,0.16015011,0.27769715,0.57337460,0.11831836,0.19106369,0.64654185,1.93026984
2.12806403,3.15832532,0.05373201,0.16577157,0.29013646,0.58388242,0.12540108,0.19364921,0.65951170,2.00016139
2.13406703,3.25786674,0.05261611,0.17161068,0.30293221,0.59523365,0.13305836,0.19647120,0.67217166,2.07206634
2.14007004,3.35980004,0.05178952,0.17754506,0.31590306,0.60727870,0.14120880,0.19953907,0.68441958,2.14499534
2.14607304,3.46269846,0.05126221,0.18345046,0.32885547,0.61984882,0.14975420,0.20285472,0.69615123,2.21790509
2.15207604,3.56505243,0.05103608,0.18920283,0.34158637,0.63275752,0.15858114,0.20641161,0.70726036,2.28971390
2.15807904,3.66529178,0.05110500,0.19468040,0.35388638,0.64580248,0.16756319,0.21019399,0.71763879,2.35931841
2.16408204,3.76181033,0.05145513,0.19976579,0.36554353,0.65876773,0.17656349,0.21417631,0.72717667,2.42561133
2.17008504,3.85299294,0.05206538,0.20434806,0.37634749,0.67142628,0.18543778,0.21832298,0.73576291,2.48750021
2.17608804,3.93724454,0.05290807,0.20832469,0.38609409,0.68354328,0.19403787,0.22258848,0.74328598,2.54392696
2.18209105,4.01302095,0.05394976,0.21160351,0.39459006,0.69487964,0.20221528,0.22691780,0.74963498,2.59388792
2.18809405,4.07886078,0.05515224,0.21410444,0.40165786,0.70519613,0.20982514,0.23124732,0.75470115,2.63645402
2.19409705,4.13341791,0.05647357,0.21576099,0.40714032,0.71425795,0.21673004,0.23550617,0.75837983,2.67079078
2.20010005,4.17549352,0.05786931,0.21652155,0.41090504,0.72183970,0.22280387,0.23961788,0.76057271,2.69617751
2.20610305,4.20406681,0.05929374,0.21635043,0.41284822,0.72773058,0.22793544,0.24350258,0.76119045,2.71202515
2.21210605,4.21832348,0.06070121,0.21522845,0.41289796,0.73173975,0.23203167,0.24707940,0.76015563,2.71789219
2.21810905,4.21768075,0.06204742,0.21315327,0.41101664,0.73370171,0.23502043,0.25026918,0.75740576,2.71349811
2.22411206,4.20180809,0.06329070,0.21013931,0.40720247,0.73348143,0.23685270,0.25299745,0.75289644,2.69873357
2.23011506,4.17064255,0.06439331,0.20621721,0.40149004,0.73097918,0.23750415,0.25519732,0.74660436,2.67366699
2.23611806,4.12439797,0.06532252,0.20143301,0.39394978,0.72613475,0.23697590,0.25681251,0.73853009,2.63854702
2.24212106,4.06356744,0.06605172,0.19584690,0.38468656,0.71893092,0.23529463,0.25780013,0.72870054,2.59380048
2.24812406,3.98891849,0.06656128,0.18953169,0.37383719,0.70939605,0.23251179,0.25813315,0.71717077,2.54002578
2.25412706,3.90148083,0.06683930,0.18257101,0.36156712,0.69760558,0.22870219,0.25780257,0.70402529,2.47798152
2.26013007,3.80252684,0.06688207,0.17505725,0.34806645,0.68368229,0.22396178,0.25681893,0.68937841,2.40857074
2.26613307,3.69354496,0.06669443,0.16708943,0.33354526,0.66779537,0.21840486,0.25521330,0.67337384,2.33282085
2.27213607,3.57620672,0.06628977,0.15877093,0.31822863,0.65015811,0.21216075,0.25303751,0.65618323,2.25185993
2.27813907,3.45232827,0.06568988,0.15020729,0.30235138,0.63102423,0.20537005,0.25036359,0.63800382,2.16689002
2.28414207,3.32382745,0.06492447,0.14150404,0.28615279,0.61068308,0.19818056,0.24728248,0.61905504,2.07915811
2.29014507,3.19267777,0.06403047,0.13276466,0.26987146,0.58945354,0.19074317,0.24390190,0.59957427,1.98992591
2.29614807,3.06086073,0.06305114,0.12408876,0.25374045,0.56767702,0.18320757,0.24034349,0.57981174,1.90043916
2.30215108,2.93031792,0.06203490,0.11557050,0.23798283,0.54570957,0.17571827,0.23673932,0.56002480,1.81189772
2.30815408,2.80290468,0.06103405,0.10729727,0.22280785,0.52391350,0.16841074,0.23322783,0.54047167,1.72542725
2.31415708,2.68034671,0.06010330,0.09934865,0.20840764,0.50264869,0.16140799,0.22994937,0.52140502,1.64205359
2.32016008,2.56420111,0.05929823,0.09179570,0.19495466,0.48226390,0.15481769,0.22704158,0.50306540,1.56268064
2.32616308,2.45582328,0.05867375,0.08470057,0.18259979,0.46308833,0.14872975,0.22463466,0.48567501,1.48807250
2.33216608,2.35634060,0.05828249,0.07811632,0.17147118,0.44542387,0.14321464,0.22284685,0.46943187,1.41884042
2.33816908,2.26663392,0.05817334,0.07208706,0.16167371,0.42953812,0.13832240,0.22178033,0.45450480,1.35543499
2.34417209,2.18732721,0.05839006,0.06664828,0.15328910,0.41565859,0.13408226,0.22151754,0.44102921,1.29814376
2.35017509,2.11878573,0.05897007,0.06182738,0.14637650,0.40396812,0.13050308,0.22211836,0.42910406,1.24709426
2.35617809,2.06112256,0.05994347,0.05764429,0.14097363,0.39460178,0.12757435,0.22361802,0.41879008,1.20226212
2.36218109,2.01421294,0.06133226,0.05411221,0.13709819,0.38764529,0.12526792,0.22602600,0.41010922,1.16348399
2.36818409,1.97771579,0.06314989,0.05123835,0.13474956,0.38313490,0.12354008,0.22932591,0.40304548,1.13047449
2.37418709,1.95110125,0.06540099,0.04902465,0.13391074,0.38105879,0.12233427,0.23347628,0.39754702,1.10284659
2.38019010,1.93368306,0.06808149,0.04746845,0.13455021,0.38135976,0.12158395,0.23841237,0.39352940,1.08013434
2.38619310,1.92465420,0.07117889,0.04656307,0.13662394,0.38393911,0.12121572,0.24404877,0.39088000,1.06181718
2.39219610,1.92312440,0.07467283,0.04629822,0.14007719,0.38866149,0.12115253,0.25028267,0.38946316,1.04734476
2.39819910,1.92815787,0.07853586,0.04666034,0.14484620,0.39536037,0.12131675,0.25699775,0.38912608,1.03616124
2.40420210,1.93880969,0.08273435,0.04763270,0.15085971,0.40384406,0.12163311,0.26406833,0.38970504,1.02772829
2.41020510,1.95415955,0.08722951,0.04919543,0.15804017,0.41390173,0.12203128,0.27136376,0.39103185,1.02154578
2.41620810,1.97334148,0.09197849,0.05132541,0.16630478,0.42530951,0.12244816,0.27875277,0.39294008,1.01716955
2.42221111,1.99556870,0.09693550,0.05399601,0.17556622,0.43783613,0.12282953,0.28610749,0.39527107,1.01422564
2.42821411,2.02015263,0.10205289,0.05717682,0.18573317,0.45124812,0.12313139,0.29330724,0.39787925,1.01242060
2.43421711,2.04651582,0.10728214,0.06083333,0.19671066,0.46531435,0.12332058,0.30024167,0.40063673,1.01154753
2.44022011,2.07419839,0.11257481,0.06492661,0.20840018,0.47980979,0.12337499,0.30681331,0.40343693,1.01148784
2.44622311,2.10285821,0.11788326,0.06941310,0.22069973,0.49451853,0.12328322,0.31293945,0.40619715,1.01220887
2.45222611,2.13226509,0.12316133,0.07424443,0.23350377,0.50923597,0.12304381,0.31855320,0.40885995,1.01375734
2.45822911,2.16228960,0.12836482,0.07936742,0.24670315,0.52377031,0.12266405,0.32360388,0.41139335,1.01624939
2.46423212,2.19288732,0.13345180,0.08472428,0.26018510,0.53794342,0.12215852,0.32805678,0.41378984,1.01985725
2.47023512,2.22407925,0.13838283,0.09025294,0.27383322,0.55159118,0.12154746,0.33189218,0.41606427,1.02479348
2.47623812,2.25592975,0.14312107,0.09588758,0.28752769,0.56456337,0.12085497,0.33510393,0.41825067,1.03129327
2.48224112,2.28852269,0.14763220,0.10155941,0.30114552,0.57672335,0.12010721,0.33769763,0.42039823,1.03959549
2.48824412,2.32193728,0.15188440,0.10719754,0.31456099,0.58794763,0.11933071,0.33968847,0.42256649,1.04992338
2.49424712,2.35622441,0.15584819,0.11273008,0.32764631,0.59812529,0.11855075,0.34109895,0.42482010,1.06246550
2.50025013,2.39138467,0.15949624,0.11808529,0.34027242,0.60715760,0.11779003,0.34195651,0.42722328,1.07735779
2.50625313,2.42734905,0.16280328,0.12319291,0.35230993,0.61495766,0.11706749,0.34229129,0.42983422,1.09466752
2.51225613,2.46396297,0.16574589,0.12798538,0.36363034,0.62145023,0.11639752,0.34213394,0.43269975,1.11437966
