energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-2.81840920,2.49246874,-2.15771714,1.14906750,-0.99973799,1.18314544,-0.85822167,0.03693816,-0.02932312,1.03410057,-1.04387822,0.24950912,-0.22644549,0.00000000,-0.00000000
-2.81240620,2.49948311,-2.16869558,1.16749470,-1.01641737,1.19050039,-0.87171757,0.03721325,-0.02992634,1.03131961,-1.03947122,0.25185306,-0.22721959,0.00000000,-0.00000000
-2.80640320,2.50147279,-2.17918852,1.18400369,-1.03381755,1.19531039,-0.88617265,0.03735982,-0.03050022,1.02648129,-1.03374726,0.25383387,-0.22818603,0.00000000,-0.00000000
-2.80040020,2.49843839,-2.18900614,1.19829685,-1.05162900,1.19757029,-0.90141807,0.03738011,-0.03103815,1.01962635,-1.02673880,0.25537676,-0.22929623,0.00000000,-0.00000000
-2.79439720,2.49051818,-2.19793680,1.21011792,-1.06951782,1.19734443,-0.91724547,0.03728000,-0.03153417,1.01085298,-1.01849434,0.25641857,-0.23049388,0.00000000,-0.00000000
-2.78839420,2.47798512,-2.20575642,1.21925693,-1.08713338,1.19476424,-0.93341348,0.03706882,-0.03198314,1.00031602,-1.00907983,0.25690983,-0.23171648,0.00000000,-0.00000000
-2.78239120,2.46123922,-2.21223945,1.22555387,-1.10411717,1.19002339,-0.94965586,0.03675917,-0.03238088,0.98822434,-0.99857989,0.25681633,-0.23289732,0.00000000,-0.00000000
-2.77638819,2.44079565,-2.21717094,1.22890115,-1.12011241,1.18337057,-0.96569115,0.03636650,-0.03272428,0.97483645,-0.98709882,0.25612009,-0.23396746,0.00000000,-0.00000000
-2.77038519,2.41726904,-2.22035925,1.22924471,-1.13477424,1.17510054,-0.98123327,0.03590867,-0.03301150,0.96045467,-0.97476131,0.25481978,-0.23485801,0.00000000,-0.00000000
-2.76438219,2.39135490,-2.22164880,1.22658395,-1.14778012,1.16554354,-0.99600270,0.03540545,-0.03324197,0.94541780,-0.96171280,0.25293053,-0.23550231,0.00000000,-0.00000000
-2.75837919,2.36380844,-2.22093227,1.22097032,-1.15884006,1.15505385,-1.00973779,0.03487788,-0.03341654,0.93009274,-0.94811938,0.25048321,-0.23583820,0.00000000,-0.00000000
-2.75237619,2.33542190,-2.21816155,1.21250467,-1.16770607,1.14399761,-1.02220556,0.03434768,-0.03353750,0.91486509,-0.93416729,0.24752313,-0.23581009,0.00000000,-0.00000000
-2.74637319,2.30700066,-2.21335677,1.20133352,-1.17418062,1.13274062,-1.03321148,0.03383660,-0.03360857,0.90012900,-0.92006172,0.24410826,-0.23537091,0.00000000,-0.00000000
-2.74037019,2.27933909,-2.20661284,1.18764412,-1.17812341,1.12163627,-1.04260782,0.03336572,-0.03363490,0.88627644,-0.90602501,0.24030710,-0.23448367,0.00000000,-0.00000000
-2.73436718,2.25319644,-2.19810282,1.17165856,-1.17945624,1.11101414,-1.05029996,0.03295486,-0.03362303,0.87368610,-0.89229403,0.23619615,-0.23312284,0.00000000,-0.00000000
-2.72836418,2.22927347,-2.18807767,1.15362698,-1.17816550,1.10116943,-1.05625045,0.03262194,-0.03358068,0.86271219,-0.87911668,0.23185713,-0.23127520,0.00000000,-0.00000000
-2.72236118,2.20819034,-2.17686212,1.13382006,-1.17430210,1.09235358,-1.06048040,0.03238241,-0.03351669,0.85367320,-0.86674745,0.22737413,-0.22894032,0.00000000,-0.00000000
-2.71635818,2.19046615,-2.16484644,1.11252104,-1.16797876,1.08476623,-1.06306822,0.03224876,-0.03344074,0.84684112,-0.85544201,0.22283062,-0.22613063,0.00000000,-0.00000000
-2.71035518,2.17650080,-2.15247423,1.09001741,-1.15936458,1.07854869,-1.06414561,0.03223010,-0.03336311,0.84243116,-0.84545083,0.21830660,-0.22287098,0.00000000,-0.00000000
-2.70435218,2.16655947,-2.14022649,1.06659266,-1.14867715,1.07377915,-1.06389097,0.03233183,-0.03329437,0.84059256,-0.83701197,0.21387586,-0.21919779,0.00000000,-0.00000000
-2.69834917,2.16076044,-2.12860261,1.04251830,-1.13617251,1.07046962,-1.06252066,0.03255535,-0.03324501,0.84140056,-0.83034309,0.20960358,-0.21515786,0.00000000,-0.00000000
-2.69234617,2.15906671,-2.11809892,1.01804659,-1.12213334,1.06856479,-1.06027827,0.03289799,-0.03322514,0.84485016,-0.82563310,0.20554418,-0.21080680,0.00000000,-0.00000000
-2.68634317,2.16128184,-2.10918579,0.99340405,-1.10685605,1.06794296,-1.05742274,0.03335298,-0.03324402,0.85085185,-0.82303360,0.20173974,-0.20620725,0.00000000,-0.00000000
-2.68034017,2.16705055,-2.10228448,0.96878643,-1.09063730,1.06841881,-1.05421565,0.03390955,-0.03330976,0.85922981,-0.82265062,0.19821879,-0.20142688,0.00000000,-0.00000000
-2.67433717,2.17586442,-2.09774478,0.94435500,-1.07376081,1.06974842,-1.05090854,0.03455315,-0.03342892,0.86972276,-0.82453700,0.19499580,-0.19653641,0.00000000,-0.00000000
-2.66833417,2.18707301,-2.09582471,0.92023465,-1.05648502,1.07163616,-1.04773081,0.03526584,-0.03360618,0.88198779,-0.82868593,0.19207119,-0.19160748,0.00000000,-0.00000000
-2.66233117,2.19990028,-2.09667351,0.89651382,-1.03903233,1.07374361,-1.04487881,0.03602674,-0.03384411,0.89560726,-0.83502608,0.18943193,-0.18671079,0.00000000,-0.00000000
-2.65632816,2.21346645,-2.10031873,0.87324633,-1.02158056,1.07570029,-1.04250664,0.03681264,-0.03414297,0.91009883,-0.84341876,0.18705283,-0.18191426,0.00000000,-0.00000000
-2.65032516,2.22681474,-2.10665852,0.85045504,-1.00425700,1.07711591,-1.04071917,0.03759862,-0.03450055,0.92492841,-0.85365738,0.18489826,-0.17728150,0.00000000,-0.00000000
-2.64432216,2.23894245,-2.11545943,0.82813730,-0.98713547,1.07759402,-1.03956755,0.03835892,-0.03491219,0.93952581,-0.86546954,0.18292448,-0.17287050,0.00000000,-0.00000000
-2.63831916,2.24883561,-2.12636021,0.80627184,-0.97023649,1.07674655,-1.03904735,0.03906766,-0.03537087,0.95330271,-0.87852182,0.18108233,-0.16873264,0.00000000,-0.00000000
-2.63231616,2.25550596,-2.13888146,0.78482684,-0.95353063,1.07420889,-1.03909936,0.03969977,-0.03586733,0.96567224,-0.89242733,0.17932025,-0.16491195,0.00000000,-0.00000000
-2.62631316,2.25802908,-2.15244081,0.76376882,-0.93694473,1.06965497,-1.03961301,0.04023181,-0.03639035,0.97606965,-0.90675572,0.17758749,-0.16144477,0.00000000,-0.00000000
-2.62031016,2.25558218,-2.16637308,0.74307181,-0.92037075,1.06281179,-1.04043209,0.04064287,-0.03692713,0.98397308,-0.92104553,0.17583732,-0.15835952,0.00000000,-0.00000000
-2.61430715,2.24748003,-2.17995442,0.72272645,-0.90367675,1.05347291,-1.04136245,0.04091531,-0.03746366,0.98892380,-0.93481829,0.17403026,-0.15567684,0.00000000,-0.00000000
-2.60830415,2.23320750,-2.19242946,0.70274840,-0.88671934,1.04151023,-1.04218124,0.04103549,-0.03798523,0.99054486,-0.94759388,0.17213698,-0.15340990,0.00000000,-0.00000000
-2.60230115,2.21244720,-2.20304015,0.68318570,-0.86935704,1.02688361,-1.04264727,0.04099438,-0.03847690,0.98855751,-0.95890663,0.17014084,-0.15156482,0.00000000,-0.00000000
-2.59629815,2.18510103,-2.21105516,0.66412461,-0.85146374,1.00964792,-1.04251193,0.04078800,-0.03892404,0.98279451,-0.96832130,0.16804002,-0.15014136,0.00000000,-0.00000000
-2.59029515,2.15130431,-2.21579843,0.64569357,-0.83294170,0.98995697,-1.04153020,0.04041775,-0.03931287,0.97320967,-0.97544842,0.16584892,-0.14913357,0.00000000,-0.00000000
-2.58429215,2.11143205,-2.21667583,0.62806507,-0.81373336,0.96806431,-1.03947139,0.03989052,-0.03963087,0.95988340,-0.97995836,0.16359895,-0.14853068,0.00000000,-0.00000000
-2.57828914,2.06609654,-2.21319880,0.61145522,-0.79383140,0.94432047,-1.03612904,0.03921867,-0.03986735,0.94302363,-0.98159338,0.16133858,-0.14831794,0.00000000,-0.00000000
-2.57228614,2.01613659,-2.20500424,0.59612092,-0.77328666,0.91916707,-1.03132990,0.03841980,-0.04001372,0.92296230,-0.98017748,0.15913260,-0.14847764,0.00000000,-0.00000000
-2.56628314,1.96259836,-2.19186981,0.58235489,-0.75221346,0.89312747,-1.02494146,0.03751633,-0.04006393,0.90014743,-0.97562336,0.15706066,-0.14899010,0.00000000,-0.00000000
-2.56028014,1.90670880,-2.17372455,0.57047852,-0.73079222,0.86679475,-1.01687818,0.03653499,-0.04001463,0.87513108,-0.96793655,0.15521506,-0.14983484,0.00000000,-0.00000000
-2.55427714,1.84984257,-2.15065439,0.56083299,-0.70926916,0.84081710,-1.00710604,0.03550610,-0.03986542,0.84855374,-0.95721651,0.15369800,-0.15099166,0.00000000,-0.00000000
-2.54827414,1.79348370,-2.12290269,0.55376898,-0.68795324,0.81588132,-0.99564559,0.03446274,-0.03961888,0.82112578,-0.94365468,0.15261826,-0.15244187,0.00000000,-0.00000000
-2.54227114,1.73918368,-2.09086616,0.54963537,-0.66721041,0.79269498,-0.98257340,0.03343990,-0.03928064,0.79360674,-0.92752981,0.15208756,-0.15416948,0.00000000,-0.00000000
-2.53626813,1.68851747,-2.05508630,0.54876757,-0.64745543,0.77196800,-0.96802207,0.03247349,-0.03885926,0.76678321,-0.90920073,0.15221660,-0.15616231,0.00000000,-0.00000000
-2.53026513,1.64303916,-2.01623710,0.55147586,-0.62914161,0.75439406,-0.95217882,0.03159939,-0.03836616,0.74144633,-0.88909694,0.15311117,-0.15841312,0.00000000,-0.00000000
-2.52426213,1.60423896,-1.97510946,0.55803422,-0.61274880,0.74063287,-0.93528280,0.03085248,-0.03781535,0.71836951,-0.86770749,0.15486824,-0.16092051,0.00000000,-0.00000000
-2.51825913,1.57350285,-1.93259284,0.56867033,-0.59877014,0.73129341,-0.91762126,0.03026569,-0.03722326,0.69828737,-0.84556844,0.15757235,-0.16368962,0.00000000,-0.00000000
-2.51225613,1.55207645,-1.88965500,0.58355687,-0.58769793,0.72691913,-0.89952460,0.02986917,-0.03660831,0.68187640,-0.82324952,0.16129239,-0.16673261,0.00000000,-0.00000000
-2.50625313,1.54103395,-1.84732009,0.60280466,-0.58000919,0.72797503,-0.88136053,0.02968949,-0.03599068,0.66973803,-0.80134032,0.16607887,-0.17006874,0.00000000,-0.00000000
-2.50025013,1.54125291,-1.80664596,0.62645778,-0.57615125,0.73483734,-0.86352738,0.02974902,-0.03539180,0.66238448,-0.78043633,0.17196180,-0.17372409,0.00000000,-0.00000000
-2.49424712,1.55339550,-1.76870095,0.65449076,-0.57652794,0.74778561,-0.84644666,0.03006533,-0.03483399,0.66022761,-0.76112537,0.17894922,-0.17773086,0.00000000,-0.00000000
-2.48824412,1.57789625,-1.73454081,0.68680800,-0.58148673,0.76699752,-0.83055508,0.03065082,-0.03433994,0.66357109,-0.74397453,0.18702641,-0.18212618,0.00000000,-0.00000000
-2.48224112,1.61495618,-1.70518611,0.72324513,-0.59130717,0.79254613,-0.81629601,0.03151243,-0.03393226,0.67260559,-0.72951796,0.19615584,-0.18695056,0.00000000,-0.00000000
-2.47623812,1.66454304,-1.68160055,0.76357227,-0.60619108,0.82439966,-0.80411072,0.03265149,-0.03363296,0.68740720,-0.71824572,0.20627768,-0.19224596,0.00000000,-0.00000000
-2.47023512,1.72639707,-1.66467061,0.80749896,-0.62625481,0.86242331,-0.79442937,0.03406371,-0.03346292,0.70793859,-0.71059383,0.21731102,-0.19805343,0.00000000,-0.00000000
-2.46423212,1.80004158,-1.65518685,0.85468019,-0.65152357,0.90638319,-0.78766215,0.03573933,-0.03344142,0.73405276,-0.70693566,0.22915551,-0.20441071,0.00000000,-0.00000000
-2.45822911,1.88479749,-1.65382737,0.90472347,-0.68192838,0.95595172,-0.78419057,0.03766327,-0.03358562,0.76549890,-0.70757473,0.24169349,-0.21134955,0.00000000,-0.00000000
-2.45222611,1.97980115,-1.66114346,0.95719636,-0.71730549,1.01071448,-0.78435928,0.03981556,-0.03391008,0.80193019,-0.71273909,0.25479240,-0.21889318,0.00000000,-0.00000000
-2.44622311,2.08402460,-1.67754815,1.01163420,-0.75739828,1.07017822,-0.78846856,0.04217167,-0.03442637,0.84291283,-0.72257717,0.26830743,-0.22705383,0.00000000,-0.00000000
-2.44022011,2.19629733,-1.70330751,1.06754760,-0.80186184,1.13377962,-0.79676766,0.04470307,-0.03514263,0.88793623,-0.73715533,0.28208426,-0.23583062,0.00000000,-0.00000000
-2.43421711,2.31532924,-1.73853520,1.12442960,-0.85026976,1.20089483,-0.80944925,0.04737775,-0.03606333,0.93642388,-0.75645686,0.29596183,-0.24520778,0.00000000,-0.00000000
-2.42821411,2.43973390,-1.78319015,1.18176212,-0.90212312,1.27084960,-0.82664502,0.05016084,-0.03718897,0.98774450,-0.78038267,0.30977503,-0.25515340,0.00000000,-0.00000000
-2.42221111,2.56805193,-1.83707753,1.23902170,-0.95686128,1.34292975,-0.84842263,0.05301525,-0.03851598,1.04122341,-0.80875343,0.32335732,-0.26561876,0.00000000,-0.00000000
-2.41620810,2.69877406,-1.89985278,1.29568445,-1.01387402,1.41639212,-0.87478397,0.05590230,-0.04003663,1.09615375,-0.84131319,0.33654311,-0.27653820,0.00000000,-0.00000000
-2.41020510,2.83036378,-1.97102857,1.35123029,-1.07251467,1.49047591,-0.90566474,0.05878242,-0.04173910,1.15180750,-0.87773422,0.34917002,-0.28782965,0.00000000,-0.00000000
-2.40420210,2.96127929,-2.04998442,1.40514653,-1.13211373,1.56441417,-0.94093530,0.06161578,-0.04360759,1.20744608,-0.91762314,0.36108092,-0.29939576,0.00000000,-0.00000000
-2.39819910,3.08999491,-2.13597837,1.45693109,-1.19199234,1.63744570,-0.98040262,0.06436291,-0.04562261,1.26233064,-0.96052797,0.37212577,-0.31112548,0.00000000,-0.00000000
-2.39219610,3.21502170,-2.22816048,1.50609539,-1.25147531,1.70882695,-1.02381322,0.06698537,-0.04776126,1.31573181,-1.00594596,0.38216332,-0.32289613,0.00000000,-0.00000000
-2.38619310,3.33492740,-2.32558757,1.55216733,-1.30990306,1.77784404,-1.07085694,0.06944626,-0.04999767,1.36693909,-1.05333206,0.39106266,-0.33457583,0.00000000,-0.00000000
-2.38019010,3.44835557,-2.42723854,1.59469438,-1.36664229,1.84382446,-1.12117119,0.07171078,-0.05230348,1.41526974,-1.10210777,0.39870465,-0.34602611,0.00000000,-0.00000000
-2.37418709,3.55404380,-2.53203011,1.63324711,-1.42109488,1.90614842,-1.17434584,0.07374675,-0.05464833,1.46007729,-1.15167006,0.40498328,-0.35710468,0.00000000,-0.00000000
-2.36818409,3.65084080,-2.63883227,1.66742318,-1.47270496,1.96425936,-1.22992819,0.07552501,-0.05700047,1.50075971,-1.20140042,0.40980692,-0.36766826,0.00000000,-0.00000000
-2.36218109,3.73772216,-2.74648335,1.69685188,-1.52096413,2.01767334,-1.28742829,0.07701981,-0.05932735,1.53676702,-1.25067360,0.41309955,-0.37757521,0.00000000,-0.00000000
-2.35617809,3.81380445,-2.85380445,1.72119925,-1.56541476,2.06598695,-1.34632438,0.07820918,-0.06159616,1.56760865,-1.29886613,0.41480190,-0.38668818,0.00000000,-0.00000000
-2.35017509,3.87835724,-2.95961310,1.74017359,-1.60565159,2.10888327,-1.40606844,0.07907515,-0.06377446,1.59286022,-1.34536445,0.41487245,-0.39487641,0.00000000,-0.00000000
-2.34417209,3.93081272,-3.06273631,1.75353123,-1.64132199,2.14613565,-1.46609201,0.07960401,-0.06583072,1.61216971,-1.38957257,0.41328844,-0.40201792,0.00000000,-0.00000000
-2.33816908,3.97077241,-3.16202312,1.76108233,-1.67212505,2.17760891,-1.52581243,0.07978647,-0.06773482,1.62526301,-1.43091933,0.41004654,-0.40800134,0.00000000,-0.00000000
-2.33216608,3.99801073,-3.25635681,1.76269645,-1.69781007,2.20325778,-1.58463940,0.07961774,-0.06945856,1.63194860,-1.46886524,0.40516348,-0.41272758,0.00000000,-0.00000000
-2.32616308,4.01247502,-3.34466717,1.75830746,-1.71817471,2.22312254,-1.64198228,0.07909760,-0.07097606,1.63212121,-1.50290893,0.39867630,-0.41611121,0.00000000,-0.00000000
-2.32016008,4.01428182,-3.42594296,1.74791753,-1.73306323,2.23732185,-1.69725811,0.07823034,-0.07226416,1.62576423,-1.53259324,0.39064237,-0.41808163,0.00000000,-0.00000000
-2.31415708,4.00370940,-3.49924482,1.73160001,-1.74236513,2.24604307,-1.74990038,0.07702471,-0.07330270,1.61295081,-1.55751100,0.38113900,-0.41858412,0.00000000,-0.00000000
-2.30815408,3.98118654,-3.56371870,1.70950064,-1.74601445,2.24953025,-1.79936866,0.07549379,-0.07407480,1.59384337,-1.57731057,0.37026271,-0.41758058,0.00000000,-0.00000000
-2.30215108,3.94727791,-3.61860982,1.68183724,-1.74398976,2.24807047,-1.84515891,0.07365471,-0.07456707,1.56869133,-1.59170094,0.35812809,-0.41505022,0.00000000,-0.00000000
-2.29614807,3.90266639,-3.66327690,1.64889746,-1.73631502,2.24197911,-1.88681433,0.07152844,-0.07476976,1.53782716,-1.60045657,0.34486622,-0.41098999,0.00000000,-0.00000000
-2.29014507,3.84813290,-3.69720633,1.61103472,-1.72306105,2.23158465,-1.92393632,0.06913939,-0.07467685,1.50166045,-1.60342165,0.33062269,-0.40541497,0.00000000,-0.00000000
-2.28414207,3.78453453,-3.72002576,1.56866239,-1.70434745,2.21721398,-1.95619527,0.06651504,-0.07428610,1.46067033,-1.60051381,0.31555539,-0.39835835,0.00000000,-0.00000000
-2.27813907,3.71278178,-3.73151631,1.52224629,-1.68034472,2.19917880,-1.98334054,0.06368545,-0.07359904,1.41539599,-1.59172689,0.29983178,-0.38987140,0.00000000,-0.00000000
-2.27213607,3.63381571,-3.73162281,1.47229582,-1.65127610,2.17776402,-2.00520909,0.06068277,-0.07262093,1.36642585,-1.57713286,0.28362613,-0.38002302,0.00000000,-0.00000000
-2.26613307,3.54858600,-3.72046096,1.41935401,-1.61741882,2.15321864,-2.02173215,0.05754066,-0.07136063,1.31438543,-1.55688237,0.26711648,-0.36889910,0.00000000,-0.00000000
-2.26013007,3.45803070,-3.69832085,1.36398687,-1.57910432,2.12574982,-2.03293925,0.05429371,-0.06983047,1.25992428,-1.53120395,0.25048155,-0.35660146,0.00000000,-0.00000000
-2.25412706,3.36305857,-3.66566583,1.30677239,-1.53671707,2.09552025,-2.03895922,0.05097683,-0.06804604,1.20370252,-1.50040160,0.23389772,-0.34324658,0.00000000,-0.00000000
-2.24812406,3.26453447,-3.62312636,1.24828963,-1.49069174,2.06264919,-2.04001759,0.04762470,-0.06602590,1.14637721,-1.46485058,0.21753608,-0.32896387,0.00000000,-0.00000000
-2.24212106,3.16326841,-3.57148830,1.18910833,-1.44150846,2.02721688,-2.03643019,0.04427111,-0.06379132,1.08858920,-1.42499155,0.20155970,-0.31389370,0.00000000,-0.00000000
-2.23611806,3.06000847,-3.51167562,1.12977923,-1.38968622,1.98927222,-2.02859291,0.04094849,-0.06136590,1.03095088,-1.38132279,0.18612119,-0.29818510,0.00000000,-0.00000000
-2.23011506,2.95543766,-3.44472776,1.07082561,-1.33577433,1.94884308,-2.01696775,0.03768733,-0.05877521,0.97403510,-1.33439085,0.17136055,-0.28199325,0.00000000,-0.00000000
-2.22411206,2.85017447,-3.37177211,1.01273602,-1.28034230,1.90594872,-2.00206557,0.03451581,-0.05604633,0.91836592,-1.28477969,0.15740351,-0.26547674,0.00000000,-0.00000000
-2.21810905,2.74477695,-3.29399265,0.95595862,-1.22396835,1.86061339,-1.98442620,0.03145938,-0.05320742,0.86441123,-1.23309865,0.14436020,-0.24879484,0.00000000,-0.00000000
-2.21210605,2.63974950,-3.21259576,0.90089688,-1.16722708,1.81288043,-1.96459680,0.02854051,-0.05028728,0.81257754,-1.17996956,0.13232428,-0.23210467,0.00000000,-0.00000000
-2.20610305,2.53555196,-3.12877468,0.84790695,-1.11067676,1.76282582,-1.94310940,0.02577848,-0.04731482,0.76320714,-1.12601345,0.12137252,-0.21555856,0.00000000,-0.00000000
-2.20010005,2.43261000,-3.04367428,0.79729628,-1.05484689,1.71057047,-1.92045887,0.02318926,-0.04431867,0.71657747,-1.07183732,0.11156478,-0.19930153,0.00000000,-0.00000000
-2.19409705,2.33132623,-2.95835766,0.74932366,-1.00022648,1.65629048,-1.89708244,0.02078550,-0.04132668,0.67290274,-1.01802138,0.10294432,-0.18346906,0.00000000,-0.00000000
-2.18809405,2.23209106,-2.87377632,0.70420026,-0.94725378,1.60022463,-1.87334201,0.01857659,-0.03836552,0.63233740,-0.96510730,0.09553853,-0.16818525,0.00000000,-0.00000000
-2.18209105,2.13529260,-2.79074533,0.66209155,-0.89630783,1.54267889,-1.84951019,0.01656876,-0.03546033,0.59498149,-0.91358794,0.08935984,-0.15356135,0.00000000,-0.00000000
-2.17608804,2.04132510,-2.70992477,0.62311989,-0.84770229,1.48402743,-1.82576110,0.01476531,-0.03263438,0.56088709,-0.86389875,0.08440693,-0.13969472,0.00000000,-0.00000000
-2.17008504,1.95059519,-2.63180845,0.58736755,-0.80168176,1.42471029,-1.80216639,0.01316677,-0.02990879,0.53006588,-0.81641136,0.08066601,-0.12666828,0.00000000,-0.00000000
-2.16408204,1.86352582,-2.55672027,0.55487991,-0.75842079,1.36522771,-1.77869691,0.01177127,-0.02730233,0.50249712,-0.77142937,0.07811226,-0.11455037,0.00000000,-0.00000000
-2.15807904,1.78055751,-2.48481868,0.52566882,-0.71802561,1.30613148,-1.75523005,0.01057471,-0.02483131,0.47813568,-0.72918661,0.07671131,-0.10339503,0.00000000,-0.00000000
-2.15207604,1.70214704,-2.41610853,0.49971572,-0.68053828,1.24801383,-1.73156228,0.00957115,-0.02250943,0.45691981,-0.68984762,0.07642068,-0.09324269,0.00000000,-0.00000000
-2.14607304,1.62876355,-2.35045989,0.47697476,-0.64594307,1.19149424,-1.70742637,0.00875303,-0.02034782,0.43877823,-0.65351048,0.07719122,-0.08412107,0.00000000,-0.00000000
-2.14007004,1.56088245,-2.28763252,0.45737556,-0.61417471,1.13720511,-1.68251224,0.00811147,-0.01835504,0.42363624,-0.62021152,0.07896838,-0.07604644,0.00000000,-0.00000000
-2.13406703,1.49897747,-2.22730463,0.44082577,-0.58512787,1.08577657,-1.65649031,0.00763654,-0.01653714,0.41142068,-0.58993182,0.08169345,-0.06902488,0.00000000,-0.00000000
-2.12806403,1.44351114,-2.16910427,0.42721340,-0.55866750,1.03782144,-1.62903607,0.00731745,-0.01489779,0.40206354,-0.56260486,0.08530463,-0.06305373,0.00000000,-0.00000000
-2.12206103,1.39492438,-2.11264154,0.41640889,-0.53463924,0.99392070,-1.59985428,0.00714278,-0.01343845,0.39550423,-0.53812526,0.08973794,-0.05812297,0.00000000,-0.00000000
-2.11605803,1.35362550,-2.05753991,0.40826713,-0.51287962,0.95460996,-1.56870175,0.00710064,-0.01215845,0.39169048,-0.51635775,0.09492799,-0.05421648,0.00000000,-0.00000000
-2.11005503,1.31997915,-2.00346488,0.40262933,-0.49322527,0.92036753,-1.53540711,0.00717885,-0.01105523,0.39057792,-0.49714634,0.10080859,-0.05131327,0.00000000,-0.00000000
-2.10405203,1.29429561,-1.95014874,0.39932490,-0.47552091,0.89160410,-1.49988675,0.00736504,-0.01012448,0.39212855,-0.48032301,0.10731320,-0.04938840,0.00000000,-0.00000000
