energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
1.47973987,1.83938698,0.52750978,0.57623283,0.03878863,0.21196040,0.35055070,0.44300715,0.08662043,0.42524335
1.48574287,1.78812942,0.51272834,0.55405830,0.03511333,0.21558281,0.34892879,0.43352785,0.08501269,0.40920125
1.49174587,1.74530924,0.49974281,0.53341426,0.03158643,0.22065075,0.34874698,0.42710234,0.08391414,0.39494425
1.49774887,1.71143919,0.48876201,0.51461914,0.02823653,0.22710598,0.35001888,0.42371695,0.08333098,0.38269084
1.50375188,1.68678651,0.47993238,0.49792152,0.02508701,0.23485692,0.35271189,0.42329263,0.08325580,0.37260826
1.50975488,1.67137964,0.47333932,0.48349691,0.02215596,0.24378191,0.35674869,0.42569112,0.08366815,0.36481218
1.51575788,1.66502325,0.46901097,0.47144753,0.01945640,0.25373349,0.36201057,0.43072281,0.08453541,0.35936823
1.52176088,1.66732097,0.46692412,0.46180499,0.01699662,0.26454346,0.36834228,0.43815596,0.08581410,0.35629516
1.52776388,1.67770436,0.46701183,0.45453547,0.01478059,0.27602867,0.37555844,0.44772685,0.08745153,0.35556942
1.53376688,1.69546678,0.46917225,0.44954719,0.01280861,0.28799711,0.38345106,0.45915050,0.08938767,0.35713074
1.53976988,1.71980045,0.47327804,0.44669959,0.01107788,0.30025426,0.39179782,0.47213152,0.09155723,0.36088856
1.54577289,1.74983480,0.47918589,0.44581371,0.00958326,0.31260933,0.40037088,0.48637463,0.09389189,0.36672868
1.55177589,1.78467435,0.48674558,0.44668322,0.00831794,0.32488113,0.40894566,0.50159439,0.09632249,0.37451993
1.55777889,1.82343439,0.49580803,0.44908550,0.00727409,0.33690340,0.41730928,0.51752389,0.09878123,0.38412042
1.56378189,1.86527277,0.50623198,0.45279223,0.00644355,0.34852925,0.42526825,0.53392184,0.10120368,0.39538308
1.56978489,1.90941652,0.51788890,0.45757911,0.00581836,0.35963456,0.43265508,0.55057799,0.10353061,0.40816029
1.57578789,1.95518224,0.53066606,0.46323408,0.00539130,0.37012033,0.43933357,0.56731658,0.10570953,0.42230734
1.58179090,2.00198964,0.54446757,0.46956406,0.00515621,0.37991365,0.44520259,0.58399783,0.10769584,0.43768465
1.58779390,2.04936779,0.55921347,0.47639969,0.00510838,0.38896742,0.45019811,0.60051727,0.10945368,0.45415879
1.59379690,2.09695445,0.57483711,0.48359821,0.00524466,0.39725889,0.45429368,0.61680332,0.11095633,0.47160229
1.59979990,2.14448872,0.59128108,0.49104448,0.00556362,0.40478699,0.45749922,0.63281303,0.11218622,0.48989247
1.60580290,2.19179799,0.60849193,0.49865018,0.00606547,0.41156871,0.45985832,0.64852648,0.11313459,0.50890943
1.61180590,2.23878035,0.62641442,0.50635152,0.00675198,0.41763476,0.46144430,0.66394007,0.11380072,0.52853347
1.61780890,2.28538373,0.64498537,0.51410573,0.00762628,0.42302469,0.46235518,0.67905919,0.11419097,0.54864230
1.62381191,2.33158330,0.66412799,0.52188661,0.00869251,0.42778184,0.46270797,0.69389068,0.11431755,0.56910824
1.62981491,2.37735871,0.68374674,0.52967968,0.00995552,0.43194838,0.46263248,0.70843554,0.11419712,0.58979579
1.63581791,2.42267258,0.70372350,0.53747708,0.01142036,0.43556071,0.46226497,0.72268236,0.11384932,0.61055981
1.64182091,2.46745180,0.72391496,0.54527276,0.01309181,0.43864557,0.46174205,0.73660183,0.11329538,0.63124449
1.64782391,2.51157250,0.74415186,0.55305818,0.01497387,0.44121700,0.46119490,0.75014269,0.11255677,0.65168335
1.65382691,2.55484999,0.76423985,0.56081880,0.01706913,0.44327436,0.46074420,0.76322939,0.11165403,0.67170031
1.65982991,2.59703391,0.78396221,0.56853159,0.01937825,0.44480154,0.46049583,0.77576155,0.11060584,0.69111190
1.66583292,2.63780901,0.80308415,0.57616355,0.02189933,0.44576745,0.46053747,0.78761545,0.10942840,0.70973044
1.67183592,2.67680147,0.82135868,0.58367143,0.02462740,0.44612763,0.46093633,0.79864722,0.10813506,0.72736818
1.67783892,2.71359022,0.83853352,0.59100245,0.02755393,0.44582705,0.46173767,0.80869787,0.10673628,0.74384218
1.68384192,2.74772259,0.85435894,0.59809602,0.03066636,0.44480376,0.46296448,0.81759964,0.10523991,0.75897957
1.68984492,2.77873333,0.86859588,0.60488626,0.03394777,0.44299335,0.46461800,0.82518353,0.10365174,0.77262307
1.69584792,2.80616577,0.88102412,0.61130508,0.03737672,0.44033382,0.46667901,0.83128743,0.10197620,0.78463630
1.70185093,2.82959384,0.89144992,0.61728556,0.04092709,0.43677066,0.46910983,0.83576452,0.10021728,0.79490875
1.70785393,2.84864378,0.89971291,0.62276551,0.04456819,0.43226180,0.47185694,0.83849144,0.09837952,0.80335997
1.71385693,2.86301409,0.90569161,0.62769082,0.04826500,0.42678209,0.47485388,0.83937566,0.09646895,0.80994284
1.71985993,2.87249276,0.90930763,0.63201848,0.05197860,0.42032723,0.47802456,0.83836186,0.09449400,0.81464571
1.72586293,2.87697077,0.91052805,0.63571909,0.05566677,0.41291668,0.48128661,0.83543669,0.09246624,0.81749330
1.73186593,2.87645120,0.90936610,0.63877870,0.05928476,0.40459555,0.48455486,0.83063185,0.09040091,0.81854621
1.73786893,2.87105343,0.90587995,0.64119992,0.06278625,0.39543530,0.48774466,0.82402518,0.08831719,0.81789931
1.74387194,2.86101250,0.90016988,0.64300225,0.06612443,0.38553322,0.49077510,0.81573972,0.08623819,0.81567875
1.74987494,2.84667346,0.89237378,0.64422173,0.06925320,0.37501066,0.49357193,0.80594077,0.08419066,0.81203813
1.75587794,2.82848144,0.88266143,0.64490990,0.07212846,0.36401020,0.49607022,0.79483110,0.08220435,0.80715369
1.76188094,2.80696780,0.87122775,0.64513221,0.07470939,0.35269175,0.49821661,0.78264457,0.08031123,0.80121901
1.76788394,2.78273335,0.85828534,0.64496596,0.07695974,0.34122800,0.49997120,0.76963836,0.07854440,0.79443940
1.77388694,2.75642939,0.84405681,0.64449807,0.07884904,0.32979914,0.50130896,0.75608442,0.07693689,0.78702611
1.77988994,2.72873770,0.82876715,0.64382260,0.08035367,0.31858743,0.50222073,0.74226030,0.07552047,0.77919092
1.78589295,2.70035034,0.81263650,0.64303831,0.08145780,0.30777160,0.50271373,0.72844000,0.07432434,0.77114095
1.79189595,2.67195016,0.79587370,0.64224631,0.08215402,0.29752150,0.50281154,0.71488517,0.07337401,0.76307422
1.79789895,2.64419289,0.77867092,0.64154796,0.08244382,0.28799317,0.50255377,0.70183706,0.07269024,0.75517580
1.80390195,2.61769139,0.76119939,0.64104291,0.08233769,0.27932448,0.50199506,0.68950961,0.07228832,0.74761483
1.80990495,2.59300251,0.74360660,0.64082750,0.08185497,0.27163162,0.50120387,0.67808392,0.07217746,0.74054240
1.81590795,2.57061683,0.72601486,0.64099333,0.08102337,0.26500641,0.50026071,0.66770420,0.07236060,0.73409014
1.82191096,2.55095150,0.70852130,0.64162617,0.07987818,0.25951458,0.49925612,0.65847550,0.07283441,0.72836965
1.82791396,2.53434583,0.69119916,0.64280487,0.07846123,0.25519498,0.49828828,0.65046304,0.07358966,0.72347255
1.83391696,2.52105966,0.67410027,0.64460052,0.07681961,0.25205977,0.49746041,0.64369309,0.07461178,0.71947109
1.83991996,2.51127400,0.65725845,0.64707557,0.07500416,0.25009536,0.49687790,0.63815534,0.07588166,0.71641919
1.84592296,2.50509357,0.64069362,0.65028292,0.07306785,0.24926421,0.49664542,0.63380640,0.07737657,0.71435381
1.85192596,2.50255077,0.62441630,0.65426499,0.07106408,0.24950708,0.49686387,0.63057430,0.07907125,0.71329650
1.85792896,2.50361063,0.60843230,0.65905266,0.06904494,0.25074592,0.49762735,0.62836357,0.08093884,0.71325505
1.86393197,2.50817629,0.59274711,0.66466422,0.06705958,0.25288688,0.49902026,0.62706066,0.08295195,0.71422525
1.86993497,2.51609471,0.57736996,0.67110415,0.06515262,0.25582362,0.50111450,0.62653937,0.08508347,0.71619253
1.87593797,2.52716231,0.56231707,0.67836208,0.06336281,0.25944056,0.50396691,0.62666608,0.08730726,0.71913366
1.88194097,2.54113036,0.54761412,0.68641178,0.06172185,0.26361605,0.50761705,0.62730451,0.08959865,0.72301833
1.88794397,2.55771010,0.53329761,0.69521033,0.06025355,0.26822532,0.51208531,0.62831979,0.09193468,0.72781065
1.89394697,2.57657753,0.51941516,0.70469773,0.05897322,0.27314319,0.51737148,0.62958183,0.09429410,0.73347060
1.89994997,2.59737803,0.50602467,0.71479675,0.05788742,0.27824640,0.52345388,0.63096790,0.09665726,0.73995540
1.90595298,2.61973086,0.49319249,0.72541344,0.05699406,0.28341564,0.53028897,0.63236433,0.09900566,0.74722077
1.91195598,2.64323375,0.48099057,0.73643802,0.05628271,0.28853718,0.53781162,0.63366752,0.10132151,0.75522203
1.91795898,2.66746763,0.46949291,0.74774647,0.05573536,0.29350423,0.54593591,0.63478430,0.10358716,0.76391507
1.92396198,2.69200164,0.45877150,0.75920252,0.05532733,0.29821790,0.55455661,0.63563172,0.10578454,0.77325703
1.92996498,2.71639848,0.44889192,0.77066025,0.05502841,0.30258799,0.56355117,0.63613645,0.10789458,0.78320674
1.93596798,2.74021999,0.43990894,0.78196693,0.05480424,0.30653345,0.57278227,0.63623399,0.10989685,0.79372474
1.94197099,2.76303285,0.43186232,0.79296620,0.05461774,0.30998276,0.58210068,0.63586770,0.11176929,0.80477283
1.94797399,2.78441432,0.42477320,0.80350129,0.05443063,0.31287407,0.59134862,0.63498782,0.11348812,0.81631318
1.95397699,2.80395764,0.41864105,0.81341816,0.05420492,0.31515524,0.60036316,0.63355065,0.11502800,0.82830688
1.95997999,2.82127700,0.41344163,0.82256842,0.05390436,0.31678383,0.60897975,0.63151778,0.11636239,0.84071189
1.96598299,2.83601162,0.40912583,0.83081178,0.05349573,0.31772689,0.61703571,0.62885554,0.11746409,0.85348063
1.97198599,2.84782893,0.40561968,0.83801811,0.05295002,0.31796080,0.62437342,0.62553462,0.11830599,0.86655706
1.97798899,2.85642645,0.40282542,0.84406879,0.05224337,0.31747092,0.63084331,0.62152977,0.11886193,0.87987349
1.98399200,2.86153253,0.40062350,0.84885752,0.05135774,0.31625118,0.63630637,0.61681972,0.11910761,0.89334737
1.98999500,2.86290572,0.39887572,0.85229052,0.05028139,0.31430358,0.64063613,0.61138702,0.11902154,0.90687808
1.99599800,2.86033311,0.39742893,0.85428613,0.04900906,0.31163757,0.64372024,0.60521799,0.11858598,0.92034421
2.00200100,2.85362780,0.39611958,0.85477414,0.04754189,0.30826941,0.64546145,0.59830266,0.11778771,0.93360133
2.00800400,2.84262575,0.39477849,0.85369474,0.04588715,0.30422132,0.64577812,0.59063456,0.11661870,0.94648062
2.01400700,2.82718257,0.39323597,0.85099745,0.04405769,0.29952067,0.64460433,0.58221062,0.11507660,0.95878868
2.02001001,2.80717061,0.39132688,0.84664014,0.04207127,0.29419910,0.64188966,0.57303089,0.11316498,0.97030844
2.02601301,2.78247681,0.38889548,0.84058831,0.03994969,0.28829160,0.63759869,0.56309833,0.11089336,0.98080155
2.03201601,2.75300159,0.38579992,0.83281475,0.03771794,0.28183569,0.63171047,0.55241865,0.10827704,0.99001212
2.03801901,2.71865938,0.38191616,0.82329975,0.03540313,0.27487056,0.62421790,0.54100020,0.10533668,0.99767191
2.04402201,2.67938061,0.37714123,0.81203184,0.03303359,0.26743645,0.61512719,0.52885397,0.10209777,1.00350669
2.05002501,2.63511550,0.37139574,0.79900909,0.03063786,0.25957404,0.60445746,0.51599383,0.09858983,1.00724379
2.05602801,2.58583940,0.36462557,0.78424086,0.02824385,0.25132410,0.59224054,0.50243685,0.09484568,1.00862033
2.06203102,2.53155946,0.35680271,0.76774998,0.02587805,0.24272720,0.57852092,0.48820392,0.09090049,1.00739194
2.06803402,2.47232220,0.34792531,0.74957508,0.02356485,0.23382371,0.56335581,0.47332047,0.08679092,1.00334154
2.07403702,2.40822146,0.33801692,0.72977290,0.02132604,0.22465384,0.54681543,0.45781736,0.08255425,0.99628781
2.08004002,2.33940616,0.32712505,0.70842043,0.01918041,0.21525789,0.52898314,0.44173179,0.07822759,0.98609286
2.08604302,2.26608717,0.31531912,0.68561658,0.01714351,0.20567652,0.50995564,0.42510827,0.07384714,0.97266876
2.09204602,2.18854267,0.30268786,0.66148323,0.01522753,0.19595109,0.48984293,0.40799941,0.06944758,0.95598273
2.09804902,2.10712159,0.28933633,0.63616550,0.01344136,0.18612401,0.46876800,0.39046658,0.06506160,0.93606042
2.10405203,2.02224434,0.27538268,0.60983101,0.01179066,0.17623898,0.44686617,0.37258028,0.06071952,0.91298750
2.11005503,1.93440096,0.26095473,0.58266827,0.01027808,0.16634115,0.42428404,0.35442009,0.05644904,0.88690908
2.11605803,1.84414611,0.24618653,0.55488404,0.00890361,0.15647714,0.40117796,0.33607434,0.05227506,0.85802726
2.12206103,1.75209135,0.23121496,0.52669972,0.00766484,0.14669489,0.37771209,0.31763923,0.04821964,0.82659680
2.12806403,1.65889467,0.21617659,0.49834705,0.00655734,0.13704333,0.35405601,0.29921762,0.04430203,0.79291910
2.13406703,1.56524779,0.20120464,0.47006316,0.00557510,0.12757191,0.33038204,0.28091738,0.04053869,0.75733483
2.14007004,1.47186180,0.18642650,0.44208521,0.00471081,0.11832990,0.30686226,0.26284943,0.03694347,0.72021544
2.14607304,1.37945185,0.17196144,0.41464497,0.00395632,0.10936568,0.28366546,0.24512559,0.03352770,0.68195410
2.15207604,1.28872153,0.15791889,0.38796347,0.00330290,0.10072589,0.26095408,0.22785625,0.03030039,0.64295626
2.15807904,1.20034779,0.14439717,0.36224614,0.00274158,0.09245460,0.23888122,0.21114813,0.02726843,0.60363035
2.16408204,1.11496721,0.13148268,0.33767851,0.00226341,0.08459251,0.21758805,0.19510205,0.02443676,0.56437900
2.17008504,1.03316413,0.11924955,0.31442284,0.00185968,0.07717628,0.19720147,0.17981110,0.02180861,0.52559103
2.17608804,0.95546135,0.10775982,0.29261568,0.00152211,0.07023796,0.17783241,0.16535900,0.01938571,0.48763453
2.18209105,0.88231374,0.09706400,0.27236668,0.00124299,0.06380467,0.15957451,0.15181905,0.01716855,0.45085123
2.18809405,0.81410499,0.08720197,0.25375843,0.00101527,0.05789848,0.14250359,0.13925349,0.01515663,0.41555229
2.19409705,0.75114767,0.07820430,0.23684756,0.00083267,0.05253652,0.12667757,0.12771333,0.01334876,0.38201560
2.20010005,0.69368632,0.07009379,0.22166685,0.00068974,0.04773134,0.11213702,0.11723881,0.01174336,0.35048441
2.20610305,0.64190333,0.06288716,0.20822825,0.00058180,0.04349147,0.09890631,0.10786022,0.01033880,0.32116743
2.21210605,0.59592714,0.05659690,0.19652668,0.00050505,0.03982218,0.08699510,0.09959912,0.00913372,0.29424005
2.21810905,0.55584220,0.05123315,0.18654424,0.00045650,0.03672637,0.07640029,0.09246988,0.00812743,0.26984650
2.22411206,0.52169983,0.04680551,0.17825474,0.00043393,0.03420551,0.06710811,0.08648129,0.00732022,0.24810278
2.23011506,0.49352932,0.04332470,0.17162806,0.00043592,0.03226058,0.05909643,0.08163835,0.00671373,0.22909993
2.23611806,0.47134852,0.04080407,0.16663428,0.00046171,0.03089303,0.05233699,0.07794373,0.00631128,0.21290747
2.24212106,0.45517297,0.03926072,0.16324717,0.00051126,0.03010547,0.04679760,0.07539919,0.00611810,0.19957670
2.24812406,0.44502302,0.03871633,0.16144679,0.00058507,0.02990226,0.04244406,0.07400644,0.00614156,0.18914346
2.25412706,0.44092832,0.03919757,0.16122116,0.00068422,0.03028980,0.03924178,0.07376766,0.00639131,0.18163038
2.26013007,0.44292911,0.04073591,0.16256667,0.00081020,0.03127651,0.03715708,0.07468538,0.00687926,0.17704811
2.26613307,0.45107416,0.04336710,0.16548733,0.00096490,0.03287249,0.03615794,0.07676179,0.00761953,0.17539573
2.27213607,0.46541527,0.04712995,0.16999274,0.00115044,0.03508885,0.03621442,0.07999745,0.00862817,0.17666007
2.27813907,0.48599829,0.05206470,0.17609488,0.00136913,0.03793662,0.03729850,0.08438941,0.00992278,0.18081405
2.28414207,0.51285125,0.05821077,0.18380390,0.00162330,0.04142545,0.03938353,0.08992894,0.01152196,0.18781411
2.29014507,0.54596996,0.06560411,0.19312314,0.00191518,0.04556199,0.04244323,0.09659876,0.01344462,0.19759693
2.29614807,0.58530191,0.07427415,0.20404355,0.00224680,0.05034805,0.04645037,0.10437018,0.01570910,0.21007568
2.30215108,0.63072928,0.08424045,0.21653793,0.00261977,0.05577872,0.05137512,0.11320013,0.01833216,0.22513602
2.30815408,0.68205220,0.09550914,0.23055533,0.00303521,0.06184040,0.05718327,0.12302840,0.02132784,0.24263229
2.31415708,0.73897320,0.10806941,0.24601594,0.00349355,0.06850896,0.06383431,0.13377521,0.02470630,0.26238409
2.32016008,0.80108403,0.12189003,0.26280688,0.00399441,0.07574812,0.07127961,0.14533943,0.02847249,0.28417380
2.32616308,0.86785588,0.13691632,0.28077912,0.00453645,0.08350810,0.07946073,0.15759746,0.03262496,0.30774510
2.33216608,0.93863383,0.15306747,0.29974597,0.00511728,0.09172478,0.08830798,0.17040311,0.03715463,0.33280307
2.33816908,1.01263643,0.17023464,0.31948324,0.00573339,0.10031926,0.09773939,0.18358850,0.04204373,0.35901576
2.34417209,1.08896088,0.18827989,0.33973122,0.00638006,0.10919817,0.10766014,0.19696605,0.04726493,0.38601770
2.35017509,1.16659397,0.20703599,0.36019849,0.00705135,0.11825445,0.11796257,0.21033155,0.05278075,0.41341505
2.35617809,1.24442891,0.22630749,0.38056768,0.00774017,0.12736893,0.12852681,0.22346839,0.05854318,0.44079258
2.36218109,1.32128764,0.24587281,0.40050268,0.00843831,0.13641249,0.13922202,0.23615266,0.06449382,0.46772217
2.36818409,1.39594792,0.26548762,0.41965739,0.00913660,0.14524887,0.14990830,0.24815901,0.07056430,0.49377262
2.37418709,1.46717427,0.28488928,0.43768541,0.00982503,0.15373795,0.16043926,0.25926713,0.07667717,0.51852031
2.38019010,1.53375173,0.30380243,0.45425041,0.01049305,0.16173953,0.17066504,0.26926844,0.08274727,0.54156044
2.38619310,1.59452080,0.32194540,0.46903659,0.01112973,0.16911728,0.18043585,0.27797281,0.08868337,0.56251821
2.39219610,1.64841228,0.33903737,0.48175893,0.01172413,0.17574289,0.18960582,0.28521491,0.09439038,0.58105952
2.39819910,1.69448045,0.35480603,0.49217254,0.01226553,0.18150015,0.19803702,0.29085995,0.09977168,0.59690072
2.40420210,1.73193294,0.36899524,0.50008085,0.01274381,0.18628876,0.20560346,0.29480849,0.10473180,0.60981687
2.41020510,1.76015616,0.38137274,0.50534213,0.01314974,0.19002774,0.21219495,0.29700013,0.10917915,0.61964819
2.41620810,1.77873484,0.39173724,0.50787415,0.01347525,0.19265830,0.21772058,0.29741580,0.11302885,0.62630440
2.42221111,1.78746495,0.39992478,0.50765657,0.01371373,0.19414591,0.22211169,0.29607855,0.11620534,0.62976658
2.42821411,1.78635936,0.40581397,0.50473126,0.01386024,0.19448166,0.22532416,0.29305291,0.11864489,0.63008676
2.43421711,1.77564584,0.40932998,0.49920020,0.01391168,0.19368260,0.22733988,0.28844261,0.12029768,0.62738489
2.44022011,1.75575763,0.41044690,0.49122134,0.01386689,0.19179127,0.22816739,0.28238694,0.12112950,0.62184362
2.44622311,1.72731689,0.40918851,0.48100250,0.01372672,0.18887417,0.22784146,0.27505579,0.12112295,0.61370097
2.45222611,1.69111179,0.40562732,0.46879363,0.01349396,0.18501952,0.22642181,0.26664373,0.12027799,0.60324123
2.45822911,1.64806833,0.39988194,0.45487778,0.01317331,0.18033410,0.22399088,0.25736316,0.11861198,0.59078453
2.46423212,1.59921798,0.39211284,0.43956124,0.01277115,0.17493958,0.22065072,0.24743706,0.11615910,0.57667552
2.47023512,1.54566262,0.38251673,0.42316317,0.01229538,0.16896827,0.21651924,0.23709152,0.11296914,0.56127147
2.47623812,1.48853826,0.37131976,0.40600529,0.01175515,0.16255862,0.21172585,0.22654840,0.10910583,0.54493059
2.48224112,1.42897887,0.35876986,0.38840194,0.01116056,0.15585062,0.20640672,0.21601833,0.10464475,0.52800062
2.48824412,1.36808194,0.34512853,0.37065091,0.01052235,0.14898123,0.20069989,0.20569452,0.09967081,0.51080840
2.49424712,1.30687686,0.33066247,0.35302538,0.00985157,0.14208015,0.19474044,0.19574731,0.09427566,0.49365071
2.50025013,1.24629743,0.31563535,0.33576721,0.00915929,0.13526595,0.18865588,0.18631993,0.08855478,0.47678651
2.50625313,1.18715917,0.30030010,0.31908176,0.00845628,0.12864290,0.18256202,0.17752538,0.08260480,0.46043109
2.51225613,1.13014235,0.28489199,0.30313439,0.00775273,0.12229834,0.17655945,0.16944462,0.07652079,0.44475197
2.51825913,1.07578089,0.26962277,0.28804855,0.00705808,0.11630099,0.17073082,0.16212599,0.07039381,0.42986690
2.52426213,1.02445736,0.25467612,0.27390566,0.00638074,0.11069997,0.16513893,0.15558592,0.06430882,0.41584371
2.53026513,0.97640403,0.24020436,0.26074637,0.00572805,0.10552465,0.15982581,0.14981075,0.05834286,0.40270211
2.53626813,0.93170933,0.22632675,0.24857333,0.00510613,0.10078535,0.15481275,0.14475957,0.05256373,0.39041711
2.54227114,0.89032951,0.21312910,0.23735507,0.00451983,0.09647469,0.15010115,0.14036790,0.04702904,0.37892406
