energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
4.63131566,2.62522675,0.04582393,0.34555996,1.56226101,0.00682243,0.79269480,0.00810370,0.16856873,0.50364854
4.63731866,2.66134160,0.04787327,0.33648466,1.55831259,0.00700287,0.77702566,0.00833133,0.17254285,0.50819101
4.64332166,2.69363480,0.04998161,0.32597495,1.55061030,0.00718075,0.75837795,0.00855286,0.17653344,0.51165093
4.64932466,2.72241939,0.05212393,0.31425522,1.53971403,0.00735614,0.73719404,0.00876749,0.18054365,0.51409891
4.65532766,2.74789104,0.05427198,0.30155692,1.52615216,0.00752863,0.71392513,0.00897393,0.18456484,0.51559034
4.66133067,2.77010025,0.05639432,0.28811100,1.51039548,0.00769724,0.68901567,0.00917029,0.18857449,0.51616067
4.66733367,2.78893469,0.05845658,0.27414106,1.49283617,0.00786039,0.66288936,0.00935414,0.19253494,0.51582243
4.67333667,2.80411308,0.06042204,0.25985734,1.47377279,0.00801591,0.63593751,0.00952247,0.19639311,0.51456414
4.67933967,2.81519118,0.06225229,0.24545186,1.45340198,0.00816108,0.60851012,0.00967186,0.20008106,0.51235124
4.68534267,2.82157943,0.06390821,0.23109477,1.43181709,0.00829272,0.58090984,0.00979851,0.20351762,0.50912891
4.69134567,2.82257153,0.06535107,0.21693211,1.40901355,0.00840727,0.55338894,0.00989842,0.20661090,0.50482655
4.69734867,2.81738218,0.06654371,0.20308473,1.38490049,0.00850095,0.52614916,0.00996759,0.20926159,0.49936372
4.70335168,2.80519171,0.06745183,0.18964849,1.35931761,0.00856993,0.49934413,0.01000212,0.21136687,0.49265706
4.70935468,2.78519507,0.06804517,0.17669543,1.33205607,0.00861049,0.47308400,0.00999848,0.21282481,0.48462775
4.71535768,2.75665217,0.06829875,0.16427589,1.30288208,0.00861917,0.44744167,0.00995365,0.21353887,0.47520901
4.72136068,2.71893668,0.06819381,0.15242113,1.27156164,0.00859298,0.42246030,0.00986528,0.21342244,0.46435318
4.72736368,2.67158047,0.06771866,0.14114650,1.23788487,0.00852955,0.39816128,0.00973185,0.21240301,0.45203797
4.73336668,2.61431126,0.06686925,0.13045469,1.20168872,0.00842721,0.37455233,0.00955278,0.21042587,0.43827141
4.73936968,2.54708129,0.06564944,0.12033901,1.16287662,0.00828518,0.35163521,0.00932847,0.20745706,0.42309531
4.74537269,2.47008579,0.06407102,0.11078648,1.12143424,0.00810356,0.32941257,0.00906034,0.20348550,0.40658705
4.75137569,2.38377031,0.06215340,0.10178057,1.07744064,0.00788337,0.30789380,0.00875084,0.19852415,0.38885953
4.75737869,2.28882686,0.05992304,0.09330354,1.03107445,0.00762660,0.28709962,0.00840335,0.19261011,0.37005950
4.76338169,2.18617934,0.05741263,0.08533832,0.98261506,0.00733606,0.26706528,0.00802209,0.18580380,0.35036420
4.76938469,2.07695942,0.05466001,0.07786982,0.93243899,0.00701540,0.24784254,0.00761202,0.17818716,0.32997678
4.77538769,1.96247451,0.05170703,0.07088588,0.88101205,0.00666892,0.22950034,0.00717865,0.16986107,0.30912061
4.78139070,1.84416961,0.04859821,0.06437770,0.82887787,0.00630147,0.21212446,0.00672788,0.16094211,0.28803294
4.78739370,1.72358532,0.04537945,0.05833993,0.77664371,0.00591832,0.19581631,0.00626582,0.15155876,0.26695817
4.79339670,1.60231426,0.04209664,0.05277047,0.72496436,0.00552494,0.18069098,0.00579861,0.14184744,0.24614119
4.79939970,1.48195780,0.03879448,0.04767004,0.67452511,0.00512690,0.16687489,0.00533226,0.13194839,0.22582105
4.80540270,1.36408527,0.03551533,0.04304160,0.62602445,0.00472968,0.15450305,0.00487248,0.12200163,0.20622517
4.81140570,1.25019707,0.03229820,0.03888972,0.58015742,0.00433855,0.14371621,0.00442454,0.11214326,0.18756446
4.81740870,1.14169302,0.02917807,0.03521986,0.53759992,0.00395845,0.13465789,0.00399321,0.10250215,0.17002930
4.82341171,1.03984663,0.02618520,0.03203772,0.49899457,0.00359387,0.12747137,0.00358262,0.09319717,0.15378662
4.82941471,0.94578577,0.02334485,0.02934857,0.46493829,0.00324879,0.12229668,0.00319627,0.08433496,0.13897796
4.83541771,0.86047959,0.02067711,0.02715669,0.43597153,0.00292663,0.11926751,0.00283697,0.07600848,0.12571850
4.84142071,0.78473147,0.01819690,0.02546477,0.41256922,0.00263020,0.11850803,0.00250687,0.06829599,0.11409692
4.84742371,0.71917707,0.01591419,0.02427344,0.39513330,0.00236173,0.12012954,0.00220750,0.06126084,0.10417606
4.85342671,0.66428687,0.01383439,0.02358075,0.38398637,0.00212286,0.12422692,0.00193981,0.05495163,0.09599398
4.85942971,0.62037203,0.01195874,0.02338175,0.37936645,0.00191464,0.13087486,0.00170422,0.04940288,0.08956552
4.86543272,0.58759260,0.01028491,0.02366797,0.38142250,0.00173766,0.14012381,0.00150073,0.04463608,0.08488397
4.87143572,0.56596711,0.00880757,0.02442704,0.39021057,0.00159200,0.15199585,0.00132899,0.04066095,0.08192287
4.87743872,0.55538274,0.00751898,0.02564219,0.40569053,0.00147735,0.16648043,0.00118837,0.03747683,0.08063769
4.88344172,0.55560533,0.00640962,0.02729190,0.42772336,0.00139305,0.18353018,0.00107805,0.03507416,0.08096743
4.88944472,0.56628876,0.00546873,0.02934947,0.45606925,0.00133812,0.20305709,0.00099707,0.03343589,0.08283601
4.89544772,0.58698352,0.00468483,0.03178277,0.49038664,0.00131134,0.22492914,0.00094445,0.03253878,0.08615344
4.90145073,0.61714438,0.00404619,0.03455404,0.53023269,0.00131130,0.24896778,0.00091916,0.03235457,0.09081685
4.90745373,0.65613727,0.00354120,0.03761985,0.57506541,0.00133641,0.27494641,0.00092022,0.03285089,0.09671142
4.91345673,0.70324579,0.00315870,0.04093119,0.62424799,0.00138495,0.30259023,0.00094670,0.03399207,0.10371122
4.91945973,0.75767754,0.00288817,0.04443388,0.67705560,0.00145508,0.33157762,0.00099774,0.03573960,0.11168008
4.92546273,0.81857107,0.00271999,0.04806905,0.73268503,0.00154490,0.36154318,0.00107256,0.03805254,0.12047265
4.93146573,0.88500350,0.00264545,0.05177401,0.79026726,0.00165243,0.39208262,0.00117042,0.04088767,0.12993555
4.93746873,0.95599960,0.00265688,0.05548326,0.84888306,0.00177561,0.42275944,0.00129068,0.04419961,0.13990889
4.94347174,1.03054243,0.00274768,0.05912975,0.90758137,0.00191237,0.45311327,0.00143269,0.04794077,0.15022797
4.94947474,1.10758575,0.00291227,0.06264639,0.96540016,0.00206058,0.48266981,0.00159585,0.05206141,0.16072543
4.95547774,1.18606839,0.00314613,0.06596760,1.02138922,0.00221811,0.51095195,0.00177953,0.05650960,0.17123356
4.96148074,1.26493026,0.00344573,0.06903109,1.07463414,0.00238280,0.53749176,0.00198309,0.06123134,0.18158705
4.96748374,1.34312986,0.00380858,0.07177953,1.12428062,0.00255252,0.56184295,0.00220583,0.06617078,0.19162576
4.97348674,1.41966282,0.00423319,0.07416232,1.16955813,0.00272516,0.58359322,0.00244699,0.07127055,0.20119778
4.97948974,1.49358089,0.00471912,0.07613715,1.20980207,0.00289866,0.60237610,0.00270573,0.07647230,0.21016240
4.98549275,1.56401073,0.00526705,0.07767141,1.24447320,0.00307104,0.61788172,0.00298115,0.08171736,0.21839305
4.99149575,1.63017190,0.00587886,0.07874339,1.27317370,0.00324042,0.62986615,0.00327224,0.08694759,0.22577999
4.99749875,1.69139315,0.00655773,0.07934311,1.29565895,0.00340506,0.63815878,0.00357792,0.09210637,0.23223275
5.00350175,1.74712655,0.00730832,0.07947295,1.31184456,0.00356338,0.64266768,0.00389700,0.09713972,0.23768213
5.00950475,1.79695866,0.00813691,0.07914779,1.32180822,0.00371396,0.64338242,0.00422825,0.10199745,0.24208169
5.01550775,1.84061849,0.00905155,0.07839496,1.32578646,0.00385561,0.64037469,0.00457031,0.10663435,0.24540877
5.02151076,1.87798165,0.01006228,0.07725376,1.32416631,0.00398735,0.63379638,0.00492178,0.11101139,0.24766485
5.02751376,1.90907078,0.01118123,0.07577475,1.31747258,0.00410846,0.62387557,0.00528114,0.11509683,0.24887545
5.03351676,1.93405210,0.01242279,0.07401879,1.30635114,0.00421843,0.61091048,0.00564679,0.11886710,0.24908932
5.03951976,1.95322837,0.01380363,0.07205596,1.29154941,0.00431704,0.59526191,0.00601701,0.12230766,0.24837730
5.04552276,1.96702869,0.01534278,0.06996432,1.27389478,0.00440428,0.57734443,0.00638998,0.12541352,0.24683062
5.05152576,1.97599548,0.01706150,0.06782863,1.25427233,0.00448040,0.55761682,0.00676371,0.12818954,0.24455889
5.05752876,1.98076956,0.01898314,0.06573918,1.23360271,0.00454586,0.53657216,0.00713609,0.13065046,0.24168787
5.06353177,1.98207380,0.02113289,0.06379058,1.21282140,0.00460131,0.51472802,0.00750481,0.13282069,0.23835701
5.06953477,1.98069631,0.02353734,0.06208078,1.19286016,0.00464761,0.49261705,0.00786742,0.13473378,0.23471706
5.07553777,1.97747374,0.02622402,0.06071009,1.17463138,0.00468575,0.47077836,0.00822129,0.13643167,0.23092754
5.08154077,1.97327544,0.02922073,0.05978048,1.15901590,0.00471686,0.44974972,0.00856363,0.13796375,0.22715447
5.08754377,1.96898902,0.03255477,0.05939483,1.14685435,0.00474220,0.43006093,0.00889157,0.13938563,0.22356818
5.09354677,1.96550756,0.03625211,0.05965632,1.13894207,0.00476309,0.41222808,0.00920214,0.14075793,0.22034125
5.09954977,1.96371878,0.04033639,0.06066782,1.13602721,0.00478094,0.39674890,0.00949239,0.14214481,0.21764674
5.10555278,1.96449603,0.04482792,0.06253120,1.13881137,0.00479723,0.38409890,0.00975944,0.14361250,0.21565643
5.11155578,1.96869090,0.04974264,0.06534643,1.14795194,0.00481346,0.37472802,0.01000058,0.14522779,0.21453932
5.11755878,1.97712694,0.05509102,0.06921050,1.16406530,0.00483117,0.36905774,0.01021339,0.14705651,0.21445995
5.12356178,1.99059393,0.06087708,0.07421603,1.18772963,0.00485191,0.36747816,0.01039586,0.14916195,0.21557689
5.12956478,2.00984213,0.06709752,0.08044951,1.21948642,0.00487726,0.37034494,0.01054643,0.15160342,0.21804093
5.13556778,2.03557552,0.07374089,0.08798910,1.25983965,0.00490875,0.37797578,0.01066417,0.15443471,0.22199312
5.14157079,2.06844365,0.08078707,0.09690214,1.30925177,0.00494791,0.39064630,0.01074882,0.15770264,0.22756255
5.14757379,2.10903139,0.08820689,0.10724218,1.36813612,0.00499618,0.40858532,0.01080084,0.16144566,0.23486376
5.15357679,2.15784626,0.09596211,0.11904577,1.43684521,0.00505492,0.43196939,0.01082147,0.16569245,0.24399393
5.15957979,2.21530335,0.10400558,0.13232910,1.51565518,0.00512533,0.46091676,0.01081271,0.17046060,0.25502966
5.16558279,2.28170785,0.11228184,0.14708455,1.60474682,0.00520845,0.49548097,0.01077731,0.17575543,0.26802363
5.17158579,2.35723588,0.12072790,0.16327740,1.70418383,0.00530506,0.53564441,0.01071865,0.18156883,0.28300114
5.17758879,2.44191433,0.12927440,0.18084289,1.81388959,0.00541563,0.58131208,0.01064068,0.18787841,0.29995670
5.18359180,2.53560092,0.13784698,0.19968382,1.93362372,0.00554029,0.63230605,0.01054776,0.19464677,0.31885085
5.18959480,2.63796561,0.14636790,0.21966892,2.06296000,0.00567877,0.68836106,0.01044451,0.20182115,0.33960747
5.19559780,2.74847493,0.15475774,0.24063218,2.20126738,0.00583032,0.74912165,0.01033564,0.20933339,0.36211166
5.20160080,2.86638060,0.16293723,0.26237331,2.34769562,0.00599371,0.81414121,0.01022574,0.21710042,0.38620861
5.20760380,2.99071387,0.17082904,0.28465944,2.50116721,0.00616722,0.88288336,0.01011911,0.22502509,0.41170335
5.21360680,3.12028659,0.17835953,0.30722816,2.66037667,0.00634860,0.95472578,0.01001957,0.23299771,0.43836184
5.21960980,3.25370012,0.18546025,0.32979185,2.82379831,0.00653514,1.02896668,0.00993036,0.24089801,0.46591321
5.22561281,3.38936240,0.19206934,0.35204333,2.98970297,0.00672367,1.10483397,0.00985391,0.24859769,0.49405347
5.23161581,3.52551335,0.19813247,0.37366253,3.15618369,0.00691064,1.18149682,0.00979184,0.25596350,0.52245035
5.23761881,3.66025829,0.20360365,0.39432416,3.32119016,0.00709224,1.25807965,0.00974486,0.26286077,0.55074955
5.24362181,3.79160841,0.20844553,0.41370602,3.48257081,0.00726446,1.33367791,0.00971272,0.26915727,0.57858186
5.24962481,3.91752731,0.21262952,0.43149759,3.63812147,0.00742322,1.40737542,0.00969430,0.27472730,0.60557125
5.25562781,4.03598180,0.21613549,0.44740867,3.78563880,0.00756455,1.47826265,0.00968762,0.27945589,0.63134355
5.26163082,4.14499543,0.21895126,0.46117767,3.92297668,0.00768464,1.54545543,0.00968992,0.28324295,0.65553538
5.26763382,4.24270245,0.22107196,0.47257911,4.04810338,0.00778004,1.60811359,0.00969785,0.28600711,0.67780313
5.27363682,4.32740043,0.22249921,0.48143023,4.15915744,0.00784779,1.66545884,0.00970753,0.28768924,0.69783163
5.27963982,4.39759955,0.22324030,0.48759616,4.25450011,0.00788547,1.71679162,0.00971478,0.28825534,0.71534223
5.28564282,4.45206657,0.22330746,0.49099371,4.33276243,0.00789134,1.76150621,0.00971528,0.28769880,0.73009997
5.29164582,4.48986210,0.22271723,0.49159346,4.39288525,0.00786442,1.79910392,0.00970470,0.28604184,0.74191965
5.29764882,4.51036982,0.22149004,0.48942010,4.43415076,0.00780449,1.82920397,0.00967893,0.28333600,0.75067063
5.30365183,4.51331672,0.21965006,0.48455126,4.45620454,0.00771214,1.85155171,0.00963420,0.27966184,0.75628013
5.30965483,4.49878380,0.21722530,0.47711453,4.45906741,0.00758876,1.86602419,0.00956724,0.27512765,0.75873501
5.31565783,4.46720706,0.21424795,0.46728331,4.44313681,0.00743646,1.87263273,0.00947539,0.26986723,0.75808195
5.32166083,4.41936882,0.21075501,0.45527130,4.40917780,0.00725805,1.87152265,0.00935672,0.26403700,0.75442605
5.32766383,4.35637999,0.20678905,0.44132615,4.35830411,0.00705695,1.86296982,0.00921008,0.25781228,0.74792789
5.33366683,4.27965385,0.20239915,0.42572253,4.29195000,0.00683705,1.84737446,0.00903516,0.25138312,0.73879915
5.33966983,4.19087241,0.19764182,0.40875477,4.21183382,0.00660263,1.82525190,0.00883252,0.24494962,0.72729696
5.34567284,4.09194647,0.19258189,0.39072952,4.11991465,0.00635823,1.79722065,0.00860355,0.23871712,0.71371704
5.35167584,3.98497058,0.18729328,0.37195871,4.01834328,0.00610850,1.76398801,0.00835052,0.23289121,0.69838603
5.35767884,3.87217447,0.18185946,0.35275283,3.90940907,0.00585809,1.72633337,0.00807641,0.22767294,0.68165298
5.36368184,3.75587214,0.17637364,0.33341500,3.79548435,0.00561156,1.68508974,0.00778497,0.22325420,0.66388052
5.36968484,3.63841028,0.17093855,0.31423576,3.67896793,0.00537320,1.64112387,0.00748053,0.21981355,0.64543579
5.37568784,3.52211734,0.16566580,0.29548882,3.56222934,0.00514701,1.59531563,0.00716794,0.21751254,0.62668152
5.38169085,3.40925460,0.16067472,0.27742762,3.44755546,0.00493657,1.54853709,0.00685249,0.21649260,0.60796745
5.38769385,3.30197062,0.15609079,0.26028301,3.33710092,0.00474497,1.50163217,0.00653971,0.21687258,0.58962251
5.39369685,3.20226006,0.15204356,0.24426160,3.23284368,0.00457482,1.45539749,0.00623532,0.21874703,0.57194789
5.39969985,3.11192792,0.14866413,0.22954514,3.13654694,0.00442814,1.41056497,0.00594509,0.22218500,0.55521129
5.40570285,3.03255988,0.14608226,0.21629042,3.04972816,0.00430642,1.36778708,0.00567467,0.22722960,0.53964250
5.41170585,2.96549924,0.14442318,0.20462986,2.97363605,0.00421058,1.32762506,0.00542953,0.23389802,0.52543053
5.41770885,2.91183062,0.14380409,0.19467256,2.90923570,0.00414099,1.29054058,0.00521480,0.24218206,0.51272219
5.42371186,2.87237053,0.14433064,0.18650559,2.85720189,0.00409754,1.25689118,0.00503520,0.25204897,0.50162230
5.42971486,2.84766424,0.14609317,0.18019556,2.81792043,0.00407960,1.22692945,0.00489491,0.26344261,0.49219527
5.43571786,2.83798864,0.14916323,0.17579011,2.79149674,0.00408614,1.20080594,0.00479750,0.27628470,0.48446809
5.44172086,2.84336015,0.15359007,0.17331948,2.77777105,0.00411575,1.17857540,0.00474584,0.29047611,0.47843423
5.44772386,2.86354688,0.15939755,0.17279782,2.77633896,0.00416670,1.16020591,0.00474203,0.30589814,0.47405852
5.45372686,2.89808401,0.16658144,0.17422427,2.78657627,0.00423698,1.14559031,0.00478739,0.32241369,0.47128240
5.45972986,2.94629140,0.17510724,0.17758377,2.80766677,0.00432438,1.13455913,0.00488235,0.33986832,0.47002937
5.46573287,3.00729252,0.18490864,0.18284750,2.83863168,0.00442651,1.12689428,0.00502647,0.35809116,0.47021022
5.47173587,3.08003384,0.19588682,0.18997299,2.87835952,0.00454087,1.12234267,0.00521842,0.37689588,0.47172783
5.47773887,3.16330409,0.20791055,0.19890388,2.92563535,0.00466489,1.12062903,0.00545596,0.39608150,0.47448118
5.48374187,3.25575292,0.22081727,0.20956940,2.97916838,0.00479596,1.12146723,0.00573597,0.41543347,0.47836839
5.48974487,3.35590877,0.23441517,0.22188365,3.03761748,0.00493144,1.12456960,0.00605451,0.43472486,0.48328871
5.49574787,3.46219599,0.24848626,0.23574463,3.09961380,0.00506876,1.12965387,0.00640681,0.45371801,0.48914333
5.50175088,3.57295132,0.26279049,0.25103332,3.16378074,0.00520534,1.13644753,0.00678740,0.47216657,0.49583509
5.50775388,3.68644027,0.27707075,0.26761272,3.22875082,0.00533872,1.14468959,0.00719013,0.48981814,0.50326719
5.51375688,3.80087363,0.29105874,0.28532710,3.29318012,0.00546649,1.15413000,0.00760835,0.50641752,0.51134114
5.51975988,3.91442480,0.30448146,0.30400154,3.35576023,0.00558636,1.16452704,0.00803494,0.52171064,0.51995402
5.52576288,4.02524832,0.31706825,0.32344180,3.41522852,0.00569616,1.17564310,0.00846250,0.53544904,0.52899562
5.53176588,4.13149992,0.32855799,0.34343476,3.47037704,0.00579386,1.18723962,0.00888346,0.54739494,0.53834546
5.53776888,4.23135851,0.33870633,0.36374943,3.52006055,0.00587758,1.19907160,0.00929028,0.55732667,0.54787022
5.54377189,4.32304998,0.34729263,0.38413863,3.56320433,0.00594563,1.21088267,0.00967551,0.56504433,0.55742180
5.54977489,4.40487285,0.35412633,0.40434138,3.59881194,0.00599650,1.22240104,0.01003204,0.57037541,0.56683625
5.55577789,4.47522543,0.35905250,0.42408611,3.62597337,0.00602891,1.23333711,0.01035320,0.57318012,0.57593372
5.56178089,4.53263389,0.36195637,0.44309454,3.64387368,0.00604181,1.24338322,0.01063292,0.57335631,0.58451975
5.56778389,4.57578079,0.36276660,0.46108638,3.65180220,0.00603441,1.25221573,0.01086587,0.57084345,0.59238772
5.57378689,4.60353313,0.36145727,0.47778457,3.64916219,0.00600618,1.25949977,0.01104753,0.56562577,0.59932267
5.57978989,4.61496911,0.35804834,0.49292113,3.63548080,0.00595687,1.26489655,0.01117436,0.55773418,0.60510619
5.58579290,4.60940275,0.35260481,0.50624344,3.61041896,0.00588656,1.26807315,0.01124380,0.54724681,0.60952242
5.59179590,4.58640543,0.34523445,0.51752065,3.57378089,0.00579560,1.26871433,0.01125435,0.53428830,0.61236472
5.59779890,4.54582348,0.33608436,0.52655016,3.52552269,0.00568467,1.26653598,0.01120561,0.51902765,0.61344294
5.60380190,4.48779108,0.32533643,0.53316392,3.46575967,0.00555475,1.26129953,0.01109822,0.50167482,0.61259075
5.60980490,4.41273771,0.31320200,0.53723424,3.39477161,0.00540712,1.25282647,0.01093389,0.48247609,0.60967284
5.61580790,4.32138972,0.29991597,0.53867882,3.31300580,0.00524333,1.24101239,0.01071530,0.46170853,0.60459158
5.62181091,4.21476549,0.28573049,0.53746502,3.22107703,0.00506522,1.22583952,0.01044603,0.43967364,0.59729281
5.62781391,4.09416398,0.27090864,0.53361272,3.11976433,0.00487486,1.20738710,0.01013049,0.41669049,0.58777039
5.63381691,3.96114656,0.25571819,0.52719599,3.01000405,0.00467452,1.18583867,0.00977377,0.39308861,0.57606934
5.63981991,3.81751232,0.24042576,0.51834310,2.89287902,0.00446666,1.16148588,0.00938154,0.36920088,0.56228732
5.64582291,3.66526697,0.22529139,0.50723498,2.76960371,0.00425386,1.13472807,0.00895989,0.34535663,0.54657428
5.65182591,3.50658596,0.21056377,0.49410199,2.64150556,0.00403881,1.10606758,0.00851520,0.32187515,0.52913029
5.65782891,3.34377244,0.19647612,0.47921897,2.51000251,0.00382423,1.07610041,0.00805403,0.29905985,0.51020152
5.66383192,3.17921079,0.18324271,0.46289885,2.37657748,0.00361285,1.04550253,0.00758293,0.27719301,0.49007453
5.66983492,3.01531699,0.17105607,0.44548480,2.24275004,0.00340733,1.01501211,0.00710833,0.25653148,0.46906897
5.67583792,2.85448674,0.16008485,0.42734123,2.11004632,0.00321024,0.98540812,0.00663641,0.23730304,0.44752909
5.68184092,2.69904293,0.15047209,0.40884398,1.97996804,0.00302397,0.95748624,0.00617300,0.21970369,0.42581422
5.68784392,2.55118368,0.14233410,0.39036989,1.85396154,0.00285073,0.93203270,0.00572346,0.20389567,0.40428863
5.69384692,2.41293266,0.13575960,0.37228628,1.73338816,0.00269247,0.90979739,0.00529258,0.19000625,0.38331128
