energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-1.54577289,2.82229207,0.39861819,1.20180516,0.02652374,0.08643982,0.29870516,1.24849045,0.06951320,0.19437348
-1.53976988,2.81711912,0.39569008,1.21601560,0.02677542,0.08678662,0.30116016,1.22682817,0.07114659,0.19187298
-1.53376688,2.81236711,0.39272399,1.23000100,0.02711446,0.08673879,0.30357921,1.20637122,0.07262089,0.18952705
-1.52776388,2.80651860,0.38953573,1.24295256,0.02751869,0.08628696,0.30580705,1.18658281,0.07389495,0.18722782
-1.52176088,2.79811533,0.38595554,1.25408418,0.02796621,0.08543123,0.30769534,1.16694312,0.07493045,0.18487298
-1.51575788,2.78581294,0.38183452,1.26266048,0.02843618,0.08418132,0.30910827,1.14697046,0.07569326,0.18236942
-1.50975488,2.76843112,0.37705021,1.26802327,0.02890958,0.08255634,0.30992801,1.12624034,0.07615480,0.17963642
-1.50375188,2.74499743,0.37151079,1.26961555,0.02936994,0.08058438,0.31005965,1.10440159,0.07629310,0.17660832
-1.49774887,2.71478301,0.36515814,1.26700196,0.02980379,0.07830171,0.30943549,1.08118907,0.07609376,0.17323646
-1.49174587,2.67732884,0.35796941,1.25988470,0.03020115,0.07575190,0.30801837,1.05643269,0.07555061,0.16949044
-1.48574287,2.63246137,0.34995721,1.24811433,0.03055572,0.07298462,0.30580389,1.03006222,0.07466612,0.16535866
-1.47973987,2.58029696,0.34116826,1.23169466,0.03086493,0.07005446,0.30282126,1.00210801,0.07345142,0.16084806
-1.47373687,2.52123469,0.33168089,1.21078172,0.03112983,0.06701955,0.29913287,0.97269750,0.07192611,0.15598323
-1.46773387,2.45593801,0.32160109,1.18567650,0.03135479,0.06394019,0.29483229,0.94204774,0.07011768,0.15080476
-1.46173087,2.38530587,0.31105771,1.15681196,0.03154700,0.06087750,0.29004088,0.91045431,0.06806063,0.14536711
-1.45572786,2.31043455,0.30019666,1.12473470,0.03171589,0.05789210,0.28490309,0.87827720,0.06579543,0.13973592
-1.44972486,2.23257185,0.28917466,1.09008210,0.03187239,0.05504287,0.27958052,0.84592409,0.06336711,0.13398499
-1.44372186,2.15306569,0.27815255,1.05355609,0.03202811,0.05238582,0.27424515,0.81383201,0.06082381,0.12819307
-1.43771886,2.07330938,0.26728871,1.01589454,0.03219454,0.04997313,0.26907187,0.78244809,0.05821519,0.12244047
-1.43171586,1.99468590,0.25673265,0.97784171,0.03238214,0.04785225,0.26423077,0.75221020,0.05559080,0.11680581
-1.42571286,1.91851380,0.24661913,0.94011901,0.03259962,0.04606529,0.25987944,0.72352843,0.05299847,0.11136296
-1.41970985,1.84599697,0.23706314,0.90339753,0.03285320,0.04464842,0.25615578,0.69676815,0.05048287,0.10617820
-1.41370685,1.77818043,0.22815576,0.86827332,0.03314607,0.04363156,0.25317157,0.67223543,0.04808410,0.10130795
-1.40770385,1.71591414,0.21996126,0.83524669,0.03347799,0.04303818,0.25100716,0.65016533,0.04583666,0.09679686
-1.40170085,1.65982604,0.21251539,0.80470626,0.03384502,0.04288522,0.24970753,0.63071358,0.04376848,0.09267662
-1.39569785,1.61030552,0.20582496,0.77691842,0.03423957,0.04318324,0.24928000,0.61395194,0.04190041,0.08896523
-1.38969485,1.56749755,0.19986871,0.75202248,0.03465056,0.04393665,0.24969360,0.59986734,0.04024584,0.08566705
-1.38369185,1.53130763,0.19459941,0.73003153,0.03506376,0.04514404,0.25088021,0.58836470,0.03881073,0.08277326
-1.37768884,1.50141679,0.18994698,0.71083889,0.03546242,0.04679869,0.25273748,0.57927322,0.03759384,0.08026300
-1.37168584,1.47730581,0.18582249,0.69422947,0.03582792,0.04888912,0.25513320,0.57235574,0.03658727,0.07810493
-1.36568284,1.45828700,0.18212292,0.67989552,0.03614057,0.05139969,0.25791120,0.56732063,0.03577718,0.07625916
-1.35967984,1.44354200,0.17873624,0.66745572,0.03638056,0.05431137,0.26089821,0.56383555,0.03514470,0.07467948
-1.35367684,1.43216359,0.17554679,0.65647665,0.03652883,0.05760243,0.26391157,0.56154251,0.03466698,0.07331573
-1.34767384,1.42319936,0.17244052,0.64649554,0.03656797,0.06124917,0.26676727,0.56007326,0.03431834,0.07211624
-1.34167084,1.41569525,0.16930994,0.63704321,0.03648305,0.06522677,0.26928808,0.55906461,0.03407135,0.07103014
-1.33566783,1.40873704,0.16605858,0.62766614,0.03626232,0.06950991,0.27131127,0.55817275,0.03389804,0.07000965
-1.32966483,1.40148795,0.16260474,0.61794660,0.03589785,0.07407357,0.27269559,0.55708610,0.03377092,0.06901188
-1.32366183,1.39322078,0.15888439,0.60752020,0.03538587,0.07889357,0.27332727,0.55553617,0.03366395,0.06800051
-1.31765883,1.38334363,0.15485313,0.59609004,0.03472706,0.08394714,0.27312475,0.55330602,0.03355342,0.06694694
-1.31165583,1.37141822,0.15048727,0.58343714,0.03392653,0.08921330,0.27204186,0.55023617,0.03341857,0.06583103
-1.30565283,1.35717044,0.14578384,0.56942680,0.03299373,0.09467319,0.27006950,0.54622773,0.03324215,0.06464145
-1.29964982,1.34049320,0.14075976,0.55401096,0.03194211,0.10031013,0.26723568,0.54124284,0.03301071,0.06337552
-1.29364682,1.32144185,0.13545017,0.53722662,0.03078858,0.10610954,0.26360405,0.53530257,0.03271483,0.06203873
-1.28764382,1.30022286,0.12990606,0.51919086,0.02955298,0.11205876,0.25927095,0.52848251,0.03234909,0.06064380
-1.28164082,1.27717672,0.12419143,0.50009271,0.02825734,0.11814650,0.25436129,0.52090634,0.03191192,0.05920954
-1.27563782,1.25275627,0.11837997,0.48018273,0.02692509,0.12436227,0.24902340,0.51273794,0.03140539,0.05775943
-1.26963482,1.22750165,0.11255164,0.45976084,0.02558033,0.13069552,0.24342325,0.50417230,0.03083480,0.05632006
-1.26363182,1.20201332,0.10678919,0.43916310,0.02424701,0.13713468,0.23773814,0.49542576,0.03020826,0.05491953
-1.25762881,1.17692447,0.10117481,0.41874831,0.02294824,0.14366607,0.23215042,0.48672610,0.02953620,0.05358584
-1.25162581,1.15287407,0.09578705,0.39888482,0.02170565,0.15027277,0.22684134,0.47830284,0.02883086,0.05234544
-1.24562281,1.13048179,0.09069816,0.37993839,0.02053881,0.15693345,0.22198533,0.47037805,0.02810578,0.05122183
-1.23961981,1.11032564,0.08597191,0.36226137,0.01946482,0.16362134,0.21774492,0.46315824,0.02737526,0.05023453
-1.23361681,1.09292316,0.08166192,0.34618358,0.01849805,0.17030328,0.21426655,0.45682732,0.02665393,0.04939819
-1.22761381,1.07871671,0.07781061,0.33200514,0.01764990,0.17693905,0.21167718,0.45154095,0.02595630,0.04872207
-1.22161081,1.06806305,0.07444866,0.31999129,0.01692876,0.18348097,0.21008200,0.44742236,0.02529640,0.04820983
-1.21560780,1.06122731,0.07159512,0.31036908,0.01634013,0.18987391,0.20956291,0.44455975,0.02468747,0.04785955
-1.20960480,1.05838120,0.06925787,0.30332592,0.01588667,0.19605568,0.21017805,0.44300505,0.02414170,0.04766415
-1.20360180,1.05960513,0.06743463,0.29900956,0.01556853,0.20195789,0.21196199,0.44277414,0.02367005,0.04761203
-1.19759880,1.06489357,0.06611425,0.29752936,0.01538353,0.20750731,0.21492655,0.44384829,0.02328213,0.04768791
-1.19159580,1.07416328,0.06527831,0.29895840,0.01532756,0.21262763,0.21906220,0.44617664,0.02298611,0.04787388
-1.18559280,1.08726357,0.06490277,0.30333621,0.01539484,0.21724164,0.22433959,0.44967958,0.02278872,0.04815054
-1.17958979,1.10398784,0.06495982,0.31067168,0.01557824,0.22127380,0.23071141,0.45425271,0.02269526,0.04849825
-1.17358679,1.12408593,0.06541963,0.32094598,0.01586959,0.22465292,0.23811416,0.45977124,0.02270969,0.04889835
-1.16758379,1.14727641,0.06625199,0.33411531,0.01625990,0.22731513,0.24646991,0.46609462,0.02283467,0.04933429
-1.16158079,1.17325845,0.06742790,0.35011321,0.01673954,0.22920671,0.25568785,0.47307118,0.02307172,0.04979274
-1.15557779,1.20172280,0.06892077,0.36885258,0.01729846,0.23028684,0.26566581,0.48054267,0.02342135,0.05026447
-1.14957479,1.23236149,0.07070753,0.39022724,0.01792622,0.23053011,0.27629149,0.48834854,0.02388322,0.05074506
-1.14357179,1.26487630,0.07276936,0.41411322,0.01861213,0.22992852,0.28744375,0.49633000,0.02445631,0.05123541
-1.13756878,1.29898567,0.07509216,0.44036993,0.01934524,0.22849313,0.29899383,0.50433363,0.02513909,0.05174195
-1.13156578,1.33443041,0.07766673,0.46884120,0.02011441,0.22625497,0.31080676,0.51221473,0.02592972,0.05227667
-1.12556278,1.37097801,0.08048865,0.49935662,0.02090833,0.22326542,0.32274296,0.51984037,0.02682621,0.05285686
-1.11955978,1.40842614,0.08355792,0.53173304,0.02171555,0.21959588,0.33466025,0.52709213,0.02782663,0.05350460
-1.11355678,1.44660517,0.08687836,0.56577656,0.02252457,0.21533674,0.34641624,0.53386865,0.02892928,0.05424605
-1.10755378,1.48538020,0.09045679,0.60128501,0.02332393,0.21059582,0.35787129,0.54008804,0.03013287,0.05511055
-1.10155078,1.52465263,0.09430204,0.63805095,0.02410232,0.20549619,0.36889194,0.54569017,0.03143663,0.05612954
-1.09554777,1.56436149,0.09842388,0.67586505,0.02484883,0.20017357,0.37935481,0.55063885,0.03284051,0.05733534
-1.08954477,1.60448452,0.10283183,0.71451993,0.02555310,0.19477335,0.38915093,0.55492390,0.03434520,0.05875993
-1.08354177,1.64503902,0.10753389,0.75381417,0.02620563,0.18944742,0.39819027,0.55856307,0.03595226,0.06043361
-1.07753877,1.68608235,0.11253540,0.79355635,0.02679802,0.18435086,0.40640638,0.56160372,0.03766412,0.06238366
-1.07153577,1.72771203,0.11783782,0.83356886,0.02732325,0.17963862,0.41376076,0.56412413,0.03948401,0.06463319
-1.06553277,1.77006519,0.12343775,0.87369142,0.02777596,0.17546237,0.42024698,0.56623428,0.04141593,0.06719992
-1.05952976,1.81331705,0.12932602,0.91378389,0.02815274,0.17196745,0.42589393,0.56807604,0.04346448,0.07009524
-1.05352676,1.85767847,0.13548701,0.95372844,0.02845224,0.16929018,0.43076830,0.56982246,0.04563466,0.07332342
-1.04752376,1.90339218,0.14189827,0.99343079,0.02867541,0.16755539,0.43497584,0.57167613,0.04793157,0.07688099
-1.04152076,1.95072752,0.14853041,1.03282053,0.02882555,0.16687437,0.43866127,0.57386634,0.05036011,0.08075647
-1.03551776,1.99997376,0.15534726,1.07185051,0.02890830,0.16734306,0.44200676,0.57664509,0.05292460,0.08493031
-1.02951476,2.05143180,0.16230644,1.11049531,0.02893154,0.16904060,0.44522880,0.58028177,0.05562830,0.08937509
-1.02351176,2.10540436,0.16936026,1.14874886,0.02890526,0.17202816,0.44857354,0.58505649,0.05847299,0.09405610
-1.01750875,2.16218477,0.17645690,1.18662134,0.02884128,0.17634802,0.45231065,0.59125228,0.06145842,0.09893209
-1.01150575,2.22204448,0.18354192,1.22413556,0.02875290,0.18202283,0.45672575,0.59914611,0.06458186,0.10395629
-1.00550275,2.28521968,0.19055997,1.26132277,0.02865452,0.18905502,0.46211174,0.60899901,0.06783755,0.10907770
-0.99949975,2.35189719,0.19745669,1.29821824,0.02856116,0.19742641,0.46875911,0.62104560,0.07121626,0.11424243
-0.99349675,2.42220014,0.20418068,1.33485665,0.02848794,0.20709784,0.47694582,0.63548326,0.07470486,0.11939527
-0.98749375,2.49617376,0.21068535,1.37126743,0.02844960,0.21800897,0.48692669,0.65246142,0.07828597,0.12448121
-0.98149075,2.57377199,0.21693078,1.40747013,0.02845990,0.23007821,0.49892313,0.67207140,0.08193770,0.12944695
-0.97548774,2.65484516,0.22288521,1.44347002,0.02853116,0.24320279,0.51311321,0.69433720,0.08563354,0.13424242
-0.96948474,2.73912968,0.22852627,1.47925394,0.02867372,0.25725911,0.52962273,0.71920772,0.08934235,0.13882201
-0.96348174,2.82624011,0.23384174,1.51478664,0.02889550,0.27210328,0.54851752,0.74655094,0.09302853,0.14314571
-0.95747874,2.91566432,0.23882987,1.55000763,0.02920166,0.28757218,0.56979745,0.77615045,0.09665237,0.14717998
-0.95147574,3.00676247,0.24349915,1.58482882,0.02959423,0.30348486,0.59339230,0.80770464,0.10017061,0.15089836
-0.94547274,3.09877014,0.24786764,1.61913305,0.03007199,0.31964452,0.61915995,0.84082891,0.10353715,0.15428178
-0.93946973,3.19080634,0.25196171,1.65277373,0.03063031,0.33584110,0.64688695,0.87506104,0.10670401,0.15731863
-0.93346673,3.28188654,0.25581449,1.68557580,0.03126120,0.35185446,0.67629159,0.90986983,0.10962242,0.16000456
-0.92746373,3.37094088,0.25946386,1.71733810,0.03195347,0.36745823,0.70702957,0.94466684,0.11224411,0.16234203
-0.92146073,3.45683762,0.26295033,1.74783736,0.03269294,0.38242428,0.73870213,0.97882106,0.11452267,0.16433974
-0.91545773,3.53841129,0.26631474,1.77683380,0.03346292,0.39652771,0.77086649,1.01167611,0.11641511,0.16601185
-0.90945473,3.61449502,0.26959609,1.80407833,0.03424460,0.40955229,0.80304822,1.04256946,0.11788329,0.16737720
-0.90345173,3.68395616,0.27282939,1.82932125,0.03501774,0.42129615,0.83475533,1.07085295,0.11889546,0.16845840
-0.89744872,3.74573393,0.27604398,1.85232222,0.03576131,0.43157759,0.86549343,1.09591394,0.11942761,0.16928106
-0.89144572,3.79887775,0.27926206,1.87286113,0.03645422,0.44024072,0.89478150,1.11719613,0.11946474,0.16987300
-0.88544272,3.84258473,0.28249780,1.89074952,0.03707613,0.44716079,0.92216767,1.13421935,0.11900182,0.17026361
-0.87943972,3.87623454,0.28575692,1.90584198,0.03760815,0.45224882,0.94724435,1.14659729,0.11804453,0.17048327
-0.87343672,3.89942018,0.28903679,1.91804707,0.03803363,0.45545551,0.96966221,1.15405254,0.11660961,0.17056296
-0.86743372,3.91197291,0.29232705,1.92733710,0.03833881,0.45677399,0.98914225,1.15642804,0.11472489,0.17053402
-0.86143072,3.91398023,0.29561070,1.93375627,0.03851336,0.45624142,1.00548564,1.15369465,0.11242888,0.17042793
-0.85542771,3.90579557,0.29886561,1.93742679,0.03855087,0.45393925,1.01858089,1.14595422,0.10976999,0.17027634
-0.84942471,3.88803923,0.30206633,1.93855237,0.03844906,0.44999196,1.02840791,1.13343808,0.10680535,0.17011106
-0.84342171,3.86159003,0.30518612,1.93741903,0.03821000,0.44456456,1.03503903,1.11650102,0.10359932,0.16996418
-0.83741871,3.82756802,0.30819905,1.93439289,0.03783997,0.43785857,1.03863679,1.09561092,0.10022169,0.16986818
-0.83141571,3.78730858,0.31108214,1.92991508,0.03734926,0.43010684,1.03944867,1.07133448,0.09674562,0.16985602
-0.82541271,3.74232898,0.31381730,1.92449380,0.03675174,0.42156728,1.03779905,1.04431966,0.09324552,0.16996125
-0.81940970,3.69428863,0.31639311,1.91869391,0.03606434,0.41251578,1.03407869,1.01527556,0.08979480,0.17021795
-0.81340670,3.64494446,0.31880620,1.91312420,0.03530632,0.40323854,1.02873222,0.98495057,0.08646370,0.17066069
-0.80740370,3.59610321,0.32106226,1.90842312,0.03449848,0.39402405,1.02224413,0.95410965,0.08331721,0.17132427
-0.80140070,3.54957241,0.32317657,1.90524310,0.03366235,0.38515515,1.01512380,0.92351164,0.08041321,0.17224346
-0.79539770,3.50711166,0.32517402,1.90423431,0.03281929,0.37690128,1.00789014,0.89388745,0.07780089,0.17345245
-0.78939470,3.47038598,0.32708858,1.90602818,0.03198966,0.36951131,1.00105636,0.86591982,0.07551946,0.17498433
-0.78339170,3.44092260,0.32896233,1.91122118,0.03119199,0.36320709,0.99511528,0.84022540,0.07359728,0.17687030
-0.77738869,3.42007251,0.33084383,1.92035948,0.03044237,0.35817796,0.99052569,0.81733957,0.07205134,0.17913885
-0.77138569,3.40897767,0.33278624,1.93392463,0.02975380,0.35457639,0.98770016,0.79770445,0.07088715,0.18181480
-0.76538269,3.40854459,0.33484487,1.95232079,0.02913583,0.35251470,0.98699436,0.78166024,0.07009902,0.18491826
-0.75937969,3.41942478,0.33707459,1.97586372,0.02859431,0.35206313,0.98869836,0.76944004,0.06967066,0.18846361
-0.75337669,3.44200220,0.33952698,2.00477164,0.02813134,0.35324907,0.99302984,0.76116800,0.06957615,0.19245833
-0.74737369,3.47638771,0.34224742,2.03915836,0.02774533,0.35605744,1.00012941,0.75686077,0.06978111,0.19690208
-0.74137069,3.52242028,0.34527236,2.07902855,0.02743134,0.36043226,1.01005796,0.75643179,0.07024415,0.20178568
-0.73536768,3.57967466,0.34862663,2.12427547,0.02718148,0.36627916,1.02279611,0.75969822,0.07091838,0.20709034
-0.72936468,3.64747497,0.35232126,2.17468103,0.02698541,0.37346875,1.03824559,0.76639012,0.07175307,0.21278704
-0.72336168,3.72491374,0.35635169,2.22991836,0.02683109,0.38184080,1.05623260,0.77616134,0.07269530,0.21883619
-0.71735868,3.81087571,0.36069660,2.28955681,0.02670534,0.39120887,1.07651286,0.78860188,0.07369157,0.22518753
-0.71135568,3.90406573,0.36531739,2.35306930,0.02659470,0.40136551,1.09877834,0.80325106,0.07468932,0.23178040
-0.70535268,4.00304017,0.37015840,2.41984202,0.02648604,0.41208763,1.12266548,0.81961135,0.07563838,0.23854427
-0.69934967,4.10624083,0.37514794,2.48918614,0.02636728,0.42314211,1.14776461,0.83716225,0.07649214,0.24539975
-0.69334667,4.21203089,0.38019996,2.56035148,0.02622796,0.43429131,1.17363052,0.85537406,0.07720868,0.25225984
-0.68734367,4.31873176,0.38521659,2.63254170,0.02605976,0.44529858,1.19979368,0.87372104,0.07775155,0.25903153
-0.68134067,4.42466020,0.39009109,2.70493066,0.02585686,0.45593348,1.22577217,0.89169384,0.07809046,0.26561779
-0.67533767,4.52816472,0.39471152,2.77667956,0.02561616,0.46597670,1.25108359,0.90881079,0.07820164,0.27191961
-0.66933467,4.62766036,0.39896455,2.84695428,0.02533743,0.47522451,1.27525704,0.92462803,0.07806811,0.27783843
-0.66333167,4.72166115,0.40273967,2.91494248,0.02502328,0.48349285,1.29784452,0.93874812,0.07767966,0.28327848
-0.65732866,4.80880918,0.40593320,2.97986991,0.02467892,0.49062070,1.31843162,0.95082711,0.07703271,0.28814926
-0.65132566,4.88789986,0.40845230,3.04101542,0.02431198,0.49647293,1.33664712,0.96057995,0.07612994,0.29236790
-0.64532266,4.95790246,0.41021858,3.09772420,0.02393205,0.50094252,1.35217114,0.96778420,0.07497987,0.29586135
-0.63931966,5.01797575,0.41117118,3.14941894,0.02355027,0.50395200,1.36474174,0.97228197,0.07359621,0.29856838
-0.63331666,5.06747825,0.41126928,3.19560854,0.02317874,0.50545428,1.37415977,0.97398029,0.07199726,0.30044125
-0.62731366,5.10597299,0.41049392,3.23589425,0.02283005,0.50543275,1.38029170,0.97284974,0.07020508,0.30144702
-0.62131066,5.13322707,0.40884899,3.26997317,0.02251664,0.50390073,1.38307059,0.96892167,0.06824476,0.30156849
-0.61530765,5.14920602,0.40636148,3.29763911,0.02225029,0.50090028,1.38249514,0.96228411,0.06614358,0.30080467
-0.60930465,5.15406359,0.40308096,3.31878111,0.02204158,0.49650037,1.37862690,0.95307647,0.06393019,0.29917086
-0.60330165,5.14812759,0.39907831,3.33337971,0.02189947,0.49079463,1.37158583,0.94148330,0.06163384,0.29669827
-0.59729865,5.13188230,0.39444388,3.34150146,0.02183090,0.48389854,1.36154445,0.92772734,0.05928364,0.29343333
-0.59129565,5.10594852,0.38928506,3.34329198,0.02184048,0.47594635,1.34872080,0.91206207,0.05690788,0.28943650
-0.58529265,5.07106187,0.38372352,3.33896795,0.02193033,0.46708766,1.33337050,0.89476395,0.05453344,0.28478091
-0.57928964,5.02805030,0.37789211,3.32880856,0.02209992,0.45748385,1.31577830,0.87612468,0.05218525,0.27955067
-0.57328664,4.97781145,0.37193162,3.31314667,0.02234613,0.44730443,1.29624920,0.85644352,0.04988591,0.27383898
-0.56728364,4.92129081,0.36598753,3.29236011,0.02266331,0.43672338,1.27509978,0.83602007,0.04765542,0.26774614
-0.56128064,4.85946091,0.36020682,3.26686331,0.02304347,0.42591561,1.25264957,0.81514743,0.04551093,0.26137748
-0.55527764,4.79330232,0.35473484,3.23709953,0.02347658,0.41505353,1.22921319,0.79410615,0.04346671,0.25484120
-0.54927464,4.72378668,0.34971254,3.20353376,0.02395089,0.40430393,1.20509300,0.77315886,0.04153416,0.24824628
-0.54327164,4.65186179,0.34527374,3.16664631,0.02445334,0.39382511,1.18057274,0.75254578,0.03972193,0.24170046
-0.53726863,4.57843906,0.34154282,3.12692715,0.02497000,0.38376434,1.15591226,0.73248112,0.03803615,0.23530824
-0.53126563,4.50438312,0.33863253,3.08487066,0.02548654,0.37425569,1.13134324,0.71315050,0.03648062,0.22916904
-0.52526263,4.43050332,0.33664207,3.04097097,0.02598870,0.36541825,1.10706617,0.69470916,0.03505721,0.22337548
-0.51925963,4.35754713,0.33565541,2.99571748,0.02646276,0.35735473,1.08324855,0.67728127,0.03376614,0.21801174
-0.51325663,4.28619488,0.33573966,2.94959035,0.02689599,0.35015041,1.06002421,0.66095996,0.03260633,0.21315218
-0.50725363,4.21705573,0.33694374,2.90305605,0.02727706,0.34387251,1.03749381,0.64580827,0.03157573,0.20886000
-0.50125063,4.15066443,0.33929705,2.85656249,0.02759635,0.33856988,1.01572643,0.63186076,0.03067161,0.20518615
-0.49524762,4.08747876,0.34280838,2.81053393,0.02784630,0.33427299,0.99476206,0.61912576,0.02989078,0.20216841
-0.48924462,4.02787729,0.34746490,2.76536545,0.02802159,0.33099424,0.97461497,0.60758817,0.02922982,0.19983060
-0.48324162,3.97215754,0.35323137,2.72141718,0.02811926,0.32872856,0.95527776,0.59721255,0.02868513,0.19818213
