energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-1.47373687,2.40370570,0.24338657,1.21464931,0.00119570,0.14818739,0.12624376,1.00805772,0.02281073,0.13751997
-1.46773387,2.45139947,0.24471246,1.23704287,0.00122019,0.15118981,0.12752056,1.03272853,0.02254451,0.14119661
-1.46173087,2.51011758,0.24695476,1.26641309,0.00125310,0.15418760,0.12958381,1.06122001,0.02240886,0.14517375
-1.45572786,2.57869766,0.25009398,1.30235916,0.00129325,0.15711618,0.13237440,1.09279042,0.02240307,0.14937463
-1.44972486,2.65572334,0.25408495,1.34431350,0.00133931,0.15990893,0.13581912,1.12661832,0.02252355,0.15371502
-1.44372186,2.73956548,0.25885904,1.39155649,0.00138980,0.16249917,0.13983334,1.16182744,0.02276397,0.15810573
-1.43771886,2.82842764,0.26432720,1.44323481,0.00144315,0.16482204,0.14432376,1.19751216,0.02311553,0.16245519
-1.43171586,2.92039462,0.27038352,1.49838283,0.00149775,0.16681624,0.14919123,1.23276281,0.02356717,0.16667206
-1.42571286,3.01348258,0.27690932,1.55594673,0.00155196,0.16842569,0.15433355,1.26669007,0.02410590,0.17066771
-1.41970985,3.10568978,0.28377742,1.61481069,0.00160419,0.16960086,0.15964825,1.29844793,0.02471717,0.17435854
-1.41370685,3.19504663,0.29085659,1.67382447,0.00165293,0.17030004,0.16503510,1.32725460,0.02538520,0.17766813
-1.40770385,3.27966379,0.29801588,1.73183191,0.00169681,0.17049021,0.17039860,1.35241103,0.02609338,0.18052908
-1.40170085,3.35777750,0.30512869,1.78769951,0.00173461,0.17014771,0.17565007,1.37331660,0.02682471,0.18288452
-1.39569785,3.42779079,0.31207643,1.84034432,0.00176532,0.16925870,0.18070959,1.38948177,0.02756221,0.18468932
-1.38969485,3.48830993,0.31875165,1.88876053,0.00178815,0.16781928,0.18550751,1.40053750,0.02828928,0.18591086
-1.38369185,3.53817492,0.32506048,1.93204377,0.00180259,0.16583543,0.18998568,1.40624136,0.02899016,0.18652948
-1.37768884,3.57648361,0.33092432,1.96941262,0.00180841,0.16332268,0.19409827,1.40648025,0.02965025,0.18653855
-1.37168584,3.60260855,0.33628078,2.00022652,0.00180569,0.16030558,0.19781214,1.40126991,0.03025640,0.18594408
-1.36568284,3.61620644,0.34108382,2.02399954,0.00179482,0.15681703,0.20110686,1.39075112,0.03079722,0.18476412
-1.35967984,3.61721982,0.34530317,2.04040965,0.00177655,0.15289740,0.20397426,1.37518312,0.03126324,0.18302774
-1.35367684,3.60587108,0.34892303,2.04930313,0.00175194,0.14859351,0.20641762,1.35493417,0.03164705,0.18077373
-1.34767384,3.58264921,0.35194032,2.05069418,0.00172243,0.14395752,0.20845042,1.33046979,0.03194330,0.17804920
-1.34167084,3.54828976,0.35436250,2.04475977,0.00168981,0.13904577,0.21009490,1.30233897,0.03214873,0.17490783
-1.33566783,3.50374897,0.35620513,2.03183012,0.00165621,0.13391749,0.21138024,1.27115883,0.03226202,0.17140814
-1.32966483,3.45017300,0.35748948,2.01237530,0.00162415,0.12863357,0.21234066,1.23759819,0.03228365,0.16761168
-1.32366183,3.38886369,0.35824019,1.98698873,0.00159652,0.12325526,0.21301342,1.20236047,0.03221572,0.16358120
-1.31765883,3.32124202,0.35848329,1.95636822,0.00157656,0.11784299,0.21343686,1.16616655,0.03206161,0.15937895
-1.31165583,3.24881087,0.35824467,1.92129562,0.00156791,0.11245515,0.21364855,1.12973801,0.03182582,0.15506511
-1.30565283,3.17311828,0.35754908,1.88261582,0.00157458,0.10714708,0.21368372,1.09378119,0.03151363,0.15069640
-1.29964982,3.09572266,0.35641979,1.84121601,0.00160094,0.10197007,0.21357391,1.05897258,0.03113086,0.14632491
-1.29364682,3.01816084,0.35487886,1.79800590,0.00165171,0.09697055,0.21334616,1.02594577,0.03068364,0.14199724
-1.28764382,2.94191991,0.35294804,1.75389965,0.00173196,0.09218948,0.21302240,0.99528028,0.03017824,0.13775386
-1.28164082,2.86841336,0.35065019,1.70979968,0.00184702,0.08766177,0.21261950,0.96749250,0.02962089,0.13362881
-1.27563782,2.79896163,0.34801105,1.66658285,0.00200248,0.08341604,0.21214956,0.94302859,0.02901773,0.12964965
-1.26963482,2.73477717,0.34506123,1.62508896,0.00220407,0.07947443,0.21162070,0.92225959,0.02837471,0.12583764
-1.26363182,2.67695351,0.34183826,1.58611136,0.00245759,0.07585263,0.21103809,0.90547840,0.02769765,0.12220813
-1.25762881,2.62645773,0.33838838,1.55038950,0.00276875,0.07256006,0.21040522,0.89289856,0.02699226,0.11877118
-1.25162581,2.58412570,0.33476794,1.51860300,0.00314304,0.06960018,0.20972525,0.88465446,0.02626419,0.11553220
-1.24562281,2.55065920,0.33104426,1.49136673,0.00358554,0.06697088,0.20900242,0.88080290,0.02551912,0.11249277
-1.23961981,2.52662412,0.32729565,1.46922654,0.00410071,0.06466505,0.20824326,0.88132552,0.02476286,0.10965133
-1.23361681,2.51244898,0.32361071,1.45265512,0.00469217,0.06267109,0.20745764,0.88613195,0.02400139,0.10700398
-1.22761381,2.50842338,0.32008659,1.44204789,0.00536247,0.06097357,0.20665945,0.89506349,0.02324091,0.10454513
-1.22161081,2.51469585,0.31682646,1.43771843,0.00611281,0.05955384,0.20586701,0.90789703,0.02248784,0.10226804
-1.21560780,2.53127119,0.31393614,1.43989375,0.00694285,0.05839061,0.20510291,0.92434932,0.02174879,0.10016528
-1.20960480,2.55800740,0.31152005,1.44870922,0.00785044,0.05746057,0.20439358,0.94408136,0.02103046,0.09822903
-1.20360180,2.59461260,0.30967668,1.46420371,0.00883147,0.05673891,0.20376837,0.96670308,0.02033957,0.09645123
-1.19759880,2.64064261,0.30849384,1.48631507,0.00987969,0.05619981,0.20325833,0.99177834,0.01968259,0.09482368
-1.19159580,2.69549985,0.30804389,1.51487660,0.01098666,0.05581685,0.20289466,1.01883041,0.01906567,0.09333797
-1.18559280,2.75843448,0.30837928,1.54961492,0.01214169,0.05556341,0.20270702,1.04734799,0.01849431,0.09198536
-1.17958979,2.82854842,0.30952869,1.59014985,0.01333194,0.05541299,0.20272178,1.07679198,0.01797325,0.09075668
-1.17358679,2.90480294,0.31149387,1.63599658,0.01454254,0.05533944,0.20296021,1.10660289,0.01750618,0.08964215
-1.16758379,2.98603054,0.31424761,1.68657065,0.01575685,0.05531728,0.20343688,1.13620923,0.01709558,0.08863123
-1.16158079,3.07095104,0.31773283,1.74119589,0.01695676,0.05532182,0.20415825,1.16503644,0.01674259,0.08771260
-1.15557779,3.15819221,0.32186288,1.79911534,0.01812314,0.05532947,0.20512164,1.19251658,0.01644691,0.08687407
-1.14957479,3.24631458,0.32652325,1.85950519,0.01923627,0.05531783,0.20631446,1.21809846,0.01620675,0.08610271
-1.14357179,3.33383988,0.33157438,1.92149129,0.02027644,0.05526597,0.20771401,1.24125786,0.01601891,0.08538502
-1.13756878,3.41928239,0.33685569,1.98416802,0.02122447,0.05515459,0.20928763,1.26150780,0.01587884,0.08470718
-1.13156578,3.50118229,0.34219059,2.04661887,0.02206231,0.05496626,0.21099335,1.27840824,0.01578085,0.08405537
-1.12556278,3.57813987,0.34739213,2.10793814,0.02277363,0.05468562,0.21278102,1.29157514,0.01571835,0.08341624
-1.11955978,3.64884949,0.35226928,2.16725306,0.02334437,0.05429964,0.21459373,1.30068839,0.01568414,0.08277736
-1.11355678,3.71213214,0.35663331,2.22374576,0.02376320,0.05379781,0.21636973,1.30549838,0.01567076,0.08212775
-1.10755378,3.76696541,0.36030413,2.27667412,0.02402189,0.05317237,0.21804453,1.30583109,0.01567087,0.08145836
-1.10155078,3.81251008,0.36311634,2.32539114,0.02411566,0.05241850,0.21955322,1.30159135,0.01567762,0.08076261
-1.09554777,3.84813212,0.36492465,2.36936203,0.02404333,0.05153447,0.22083296,1.29276433,0.01568503,0.08003684
-1.08954477,3.87341982,0.36560846,2.40817862,0.02380735,0.05052174,0.22182543,1.27941523,0.01568830,0.07928070
-1.08354177,3.88819519,0.36507555,2.44157046,0.02341376,0.04938503,0.22247925,1.26168723,0.01568415,0.07849741
-1.07753877,3.89251945,0.36326459,2.46941250,0.02287196,0.04813228,0.22275222,1.23979772,0.01567101,0.07769403
-1.07153577,3.88669243,0.36014655,2.49172880,0.02219441,0.04677461,0.22261329,1.21403315,0.01564919,0.07688144
-1.06553277,3.87124586,0.35572491,2.50869233,0.02139622,0.04532610,0.22204420,1.18474259,0.01562091,0.07607428
-1.05952976,3.84693058,0.35003473,2.52062043,0.02049463,0.04380360,0.22104065,1.15233019,0.01559030,0.07529072
-1.05352676,3.81469807,0.34314070,2.52796621,0.01950850,0.04222641,0.21961304,1.11724688,0.01556324,0.07455207
-1.04752376,3.77567646,0.33513425,2.53130569,0.01845772,0.04061586,0.21778660,1.07998140,0.01554712,0.07388220
-1.04152076,3.73114170,0.32612992,2.53132095,0.01736263,0.03899491,0.21560098,1.04105091,0.01555056,0.07330684
-1.03551776,3.68248424,0.31626109,2.52877946,0.01624345,0.03738763,0.21310921,1.00099139,0.01558298,0.07285278
-1.02951476,3.63117202,0.30567535,2.52451002,0.01511977,0.03581869,0.21037618,0.96034794,0.01565417,0.07254687
-1.02351176,3.57871060,0.29452967,2.51937572,0.01401009,0.03431277,0.20747645,0.91966518,0.01577378,0.07241500
-1.01750875,3.52660124,0.28298553,2.51424468,0.01293147,0.03289402,0.20449174,0.87947778,0.01595083,0.07248097
-1.01150575,3.47629806,0.27120420,2.50995925,0.01189922,0.03158553,0.20150789,0.84030145,0.01619322,0.07276534
-1.00550275,3.42916551,0.25934234,2.50730465,0.01092669,0.03040876,0.19861174,0.80262426,0.01650718,0.07328437
-0.99949975,3.38643725,0.24754807,2.50697812,0.01002521,0.02938310,0.19588770,0.76689867,0.01689694,0.07404893
-0.99349675,3.34917807,0.23595754,2.50955971,0.00920406,0.02852547,0.19341444,0.73353424,0.01736429,0.07506356
-0.98749375,3.31825001,0.22469219,2.51548598,0.00847055,0.02784994,0.19126177,0.70289124,0.01790837,0.07632573
-0.98149075,3.29428420,0.21385666,2.52502777,0.00783015,0.02736752,0.18948773,0.67527522,0.01852543,0.07782527
-0.97548774,3.27765959,0.20353744,2.53827326,0.00728671,0.02708598,0.18813625,0.65093285,0.01920885,0.07954407
-0.96948474,3.26848985,0.19380222,2.55511739,0.00684272,0.02700982,0.18723534,0.63004884,0.01994915,0.08145601
-0.96348174,3.26661919,0.18469990,2.57525841,0.00649952,0.02714033,0.18679596,0.61274437,0.02073419,0.08352736
-0.95747874,3.27162764,0.17626124,2.59820226,0.00625766,0.02747574,0.18681167,0.59907680,0.02154943,0.08571727
-0.95147574,3.28284617,0.16850013,2.62327498,0.00611710,0.02801145,0.18725909,0.58904088,0.02237838,0.08797879
-0.94547274,3.29938128,0.16141528,2.64964315,0.00607747,0.02874044,0.18809906,0.58257128,0.02320304,0.09026008
-0.93946973,3.32014848,0.15499228,2.67634178,0.00613829,0.02965361,0.18927864,0.57954650,0.02400451,0.09250591
-0.93346673,3.34391359,0.14920600,2.70230893,0.00629913,0.03074028,0.19073371,0.57979387,0.02476356,0.09465939
-0.92746373,3.36934035,0.14402315,2.72642578,0.00655967,0.03198869,0.19239215,0.58309565,0.02546129,0.09666386
-0.92146073,3.39504265,0.13940481,2.74756061,0.00691979,0.03338652,0.19417735,0.58919596,0.02607984,0.09846488
-0.91545773,3.41963914,0.13530906,2.76461488,0.00737948,0.03492138,0.19601202,0.59780827,0.02660292,0.10001219
-0.90945473,3.44180811,0.13169340,2.77656960,0.00793882,0.03658126,0.19782207,0.60862332,0.02701649,0.10126166
-0.90345173,3.46034036,0.12851690,2.78252969,0.00859774,0.03835503,0.19954025,0.62131720,0.02730925,0.10217700
-0.89744872,3.47418780,0.12574217,2.78176469,0.00935591,0.04023272,0.20110962,0.63555936,0.02747308,0.10273130
-0.89144572,3.48250578,0.12333691,2.77374365,0.01021245,0.04220590,0.20248651,0.65102041,0.02750338,0.10290828
-0.88544272,3.48468738,0.12127509,2.75816283,0.01116568,0.04426778,0.20364285,0.66737946,0.02739927,0.10270309
-0.87943972,3.48038842,0.11953777,2.73496477,0.01221284,0.04641344,0.20456791,0.68433091,0.02716374,0.10212283
-0.87343672,3.46954200,0.11811348,2.70434794,0.01334989,0.04863981,0.20526918,0.70159060,0.02680360,0.10118655
-0.86743372,3.45236234,0.11699827,2.66676643,0.01457122,0.05094570,0.20577254,0.71890117,0.02632930,0.09992492
-0.86143072,3.42933780,0.11619538,2.62291975,0.01586950,0.05333163,0.20612158,0.73603650,0.02575474,0.09837942
-0.85542771,3.40121346,0.11571463,2.57373303,0.01723563,0.05579977,0.20637629,0.75280539,0.02509684,0.09660123
-0.84942471,3.36896423,0.11557160,2.52032854,0.01865862,0.05835372,0.20661092,0.76905409,0.02437513,0.09464973
-0.84342171,3.33375964,0.11578656,2.46398971,0.02012573,0.06099826,0.20691139,0.78466797,0.02361120,0.09259080
-0.83741871,3.29692172,0.11638329,2.40611902,0.02162261,0.06373916,0.20737219,0.79957201,0.02282811,0.09049488
-0.83141571,3.25987770,0.11738786,2.34819155,0.02313356,0.06658292,0.20809289,0.81373018,0.02204982,0.08843498
-0.82541271,3.22410924,0.11882737,2.29170590,0.02464184,0.06953643,0.20917452,0.82714370,0.02130048,0.08648457
-0.81940970,3.19110011,0.12072863,2.23813440,0.02613017,0.07260674,0.21071577,0.83984808,0.02060386,0.08471555
-0.81340670,3.16228396,0.12311705,2.18887438,0.02758110,0.07580071,0.21280930,0.85190902,0.01998272,0.08319627
-0.80740370,3.13899403,0.12601544,2.14520229,0.02897760,0.07912464,0.21553810,0.86341718,0.01945824,0.08198979
-0.80140070,3.12241635,0.12944299,2.10823218,0.03030356,0.08258394,0.21897216,0.87448189,0.01904943,0.08115218
-0.79539770,3.11354793,0.13341437,2.07888001,0.03154423,0.08618266,0.22316548,0.88522411,0.01877277,0.08073122
-0.78939470,3.11316114,0.13793887,2.05783494,0.03268672,0.08992306,0.22815349,0.89576867,0.01864167,0.08076523
-0.78339170,3.12177557,0.14301969,2.04553847,0.03372037,0.09380511,0.23395090,0.90623622,0.01866625,0.08128229
-0.77738869,3.13963808,0.14865339,2.04217202,0.03463696,0.09782603,0.24055022,0.91673518,0.01885304,0.08229962
-0.77138569,3.16671187,0.15482932,2.04765349,0.03543092,0.10197975,0.24792079,0.92735409,0.01920478,0.08382338
-0.76538269,3.20267497,0.16152936,2.06164263,0.03609931,0.10625649,0.25600848,0.93815479,0.01972041,0.08584864
-0.75937969,3.24692825,0.16872762,2.08355508,0.03664177,0.11064235,0.26473606,0.94916677,0.02039503,0.08835972
-0.75337669,3.29861302,0.17639040,2.11258461,0.03706027,0.11511903,0.27400433,0.96038313,0.02122002,0.09133073
-0.74737369,3.35663756,0.18447624,2.14773263,0.03735878,0.11966367,0.28369382,0.97175842,0.02218322,0.09472638
-0.74137069,3.41971202,0.19293622,2.18784397,0.03754290,0.12424890,0.29366731,0.98320858,0.02326922,0.09850298
-0.73536768,3.48639047,0.20171434,2.23164766,0.03761938,0.12884302,0.30377288,0.99461313,0.02445973,0.10260971
-0.72936468,3.55511876,0.21074820,2.27780102,0.03759560,0.13341050,0.31384761,1.00581951,0.02573402,0.10698995
-0.72336168,3.62428651,0.21996984,2.32493567,0.03747917,0.13791262,0.32372175,1.01664948,0.02706944,0.11158283
-0.71735868,3.69228116,0.22930674,2.37170348,0.03727739,0.14230836,0.33322326,1.02690730,0.02844202,0.11632476
-0.71135568,3.75754221,0.23868312,2.41682081,0.03699696,0.14655549,0.34218264,1.03638920,0.02982708,0.12115114
-0.70535268,3.81861330,0.24802127,2.45910931,0.03664365,0.15061182,0.35043783,1.04489375,0.03119989,0.12599790
-0.69934967,3.87419010,0.25724310,2.49753179,0.03622212,0.15443652,0.35783898,1.05223246,0.03253634,0.13080311
-0.69334667,3.92316197,0.26627177,2.53122160,0.03573587,0.15799151,0.36425309,1.05824011,0.03381363,0.13550837
-0.68734367,3.96464576,0.27503335,2.55950480,0.03518730,0.16124278,0.36956802,1.06278413,0.03501087,0.14006014
-0.68134067,3.99801034,0.28345850,2.58191409,0.03457781,0.16416164,0.37369613,1.06577257,0.03610963,0.14441075
-0.67533767,4.02289091,0.29148405,2.59819438,0.03390811,0.16672574,0.37657692,1.06716018,0.03709450,0.14851931
-0.66933467,4.03919274,0.29905450,2.60830005,0.03317845,0.16891984,0.37817900,1.06695226,0.03795340,0.15235220
-0.66333167,4.04708446,0.30612334,2.61238428,0.03238906,0.17073636,0.37850091,1.06520610,0.03867792,0.15588342
-0.65732866,4.04698138,0.31265419,2.61078146,0.03154045,0.17217542,0.37757107,1.06202991,0.03926343,0.15909457
-0.65132566,4.03952008,0.31862161,2.60398357,0.03063377,0.17324472,0.37544660,1.05757941,0.03970910,0.16197464
-0.64532266,4.02552566,0.32401174,2.59261224,0.02967114,0.17395890,0.37221117,1.05205215,0.04001777,0.16451950
-0.63931966,4.00597345,0.32882257,2.57738770,0.02865585,0.17433867,0.36797199,1.04568011,0.04019568,0.16673123
-0.63331666,3.98194708,0.33306385,2.55909640,0.02759257,0.17440961,0.36285600,1.03872076,0.04025208,0.16861728
-0.62731366,3.95459499,0.33675686,2.53855869,0.02648739,0.17420077,0.35700536,1.03144722,0.04019872,0.17018955
-0.62131066,3.92508732,0.33993363,2.51659813,0.02534780,0.17374310,0.35057261,1.02413793,0.04004932,0.17146339
-0.61530765,3.89457484,0.34263610,2.49401348,0.02418256,0.17306784,0.34371554,1.01706629,0.03981889,0.17245660
-0.60930465,3.86415167,0.34491486,2.47155435,0.02300153,0.17220492,0.33659195,1.01049082,0.03952306,0.17318854
-0.60330165,3.83482273,0.34682767,2.44990133,0.02181537,0.17118153,0.32935466,1.00464606,0.03917747,0.17367922
-0.59729865,3.80747701,0.34843789,2.42965067,0.02063523,0.17002077,0.32214688,0.99973463,0.03879711,0.17394865
-0.59129565,3.78286700,0.34981258,2.41130394,0.01947241,0.16874068,0.31509802,0.99592064,0.03839575,0.17401619
-0.58529265,3.76159452,0.35102065,2.39526221,0.01833801,0.16735354,0.30832030,0.99332462,0.03798552,0.17390018
-0.57928964,3.74410272,0.35213087,2.38182456,0.01724259,0.16586547,0.30190602,0.99201991,0.03757649,0.17361766
-0.57328664,3.73067404,0.35320991,2.37119027,0.01619585,0.16427652,0.29592581,0.99203078,0.03717647,0.17318424
-0.56728364,3.72143329,0.35432046,2.36346411,0.01520642,0.16258098,0.29042772,0.99333190,0.03679092,0.17261415
-0.56128064,3.71635547,0.35551952,2.35866407,0.01428163,0.16076814,0.28543726,0.99584941,0.03642294,0.17192037
-0.55527764,3.71527733,0.35685682,2.35673077,0.01342739,0.15882329,0.28095828,0.99946327,0.03607344,0.17111487
-0.54927464,3.71791209,0.35837357,2.35753802,0.01264817,0.15672896,0.27697469,1.00401081,0.03574145,0.17020892
-0.54327164,3.72386644,0.36010147,2.36090384,0.01194694,0.15446636,0.27345282,1.00929152,0.03542441,0.16921341
-0.53726863,3.73265924,0.36206209,2.36660155,0.01132532,0.15201689,0.27034439,1.01507267,0.03511867,0.16813922
-0.53126563,3.74374114,0.36426663,2.37437048,0.01078363,0.14936366,0.26758993,1.02109594,0.03481995,0.16699756
-0.52526263,3.75651461,0.36671597,2.38392598,0.01032105,0.14649299,0.26512233,1.02708463,0.03452380,0.16580023
-0.51925963,3.77035373,0.36940117,2.39496849,0.00993580,0.14339569,0.26287059,1.03275150,0.03422609,0.16455988
-0.51325663,3.78462318,0.37230417,2.40719144,0.00962530,0.14006820,0.26076340,1.03780689,0.03392346,0.16329013
-0.50725363,3.79869601,0.37539881,2.42028786,0.00938634,0.13651342,0.25873251,1.04196705,0.03361364,0.16200564
-0.50125063,3.81196948,0.37865195,2.43395559,0.00921520,0.13274120,0.25671568,1.04496233,0.03329573,0.16072195
-0.49524762,3.82387872,0.38202475,2.44790099,0.00910780,0.12876858,0.25465907,1.04654499,0.03297033,0.15945534
-0.48924462,3.83390763,0.38547382,2.46184115,0.00905978,0.12461960,0.25251911,1.04649638,0.03263963,0.15822246
-0.48324162,3.84159673,0.38895244,2.47550461,0.00906653,0.12032476,0.25026357,1.04463324,0.03230729,0.15703983
-0.47723862,3.84654784,0.39241142,2.48863064,0.00912325,0.11592022,0.24787202,1.04081275,0.03197827,0.15592326
-0.47123562,3.84842535,0.39579992,2.50096727,0.00922490,0.11144670,0.24533559,1.03493628,0.03165853,0.15488715
-0.46523262,3.84695431,0.39906588,2.51226828,0.00936623,0.10694808,0.24265607,1.02695143,0.03135468,0.15394372
-0.45922961,3.84191562,0.40215625,2.52228949,0.00954172,0.10246996,0.23984452,1.01685256,0.03107354,0.15310220
-0.45322661,3.83313872,0.40501700,2.53078472,0.00974555,0.09805807,0.23691934,1.00467947,0.03082167,0.15236802
-0.44722361,3.82049260,0.40759294,2.53750184,0.00997160,0.09375664,0.23390423,0.99051455,0.03060491,0.15174208
-0.44122061,3.80387576,0.40982747,2.54217956,0.01021345,0.08960691,0.23082581,0.97447846,0.03042797,0.15122012
-0.43521761,3.78320627,0.41166232,2.54454528,0.01046441,0.08564570,0.22771137,0.95672450,0.03029399,0.15079223
-0.42921461,3.75841260,0.41303746,2.54431463,0.01071761,0.08190427,0.22458680,0.93743214,0.03020428,0.15044260
-0.42321161,3.72942641,0.41389119,2.54119307,0.01096607,0.07840738,0.22147470,0.91679998,0.03015809,0.15014953
-0.41720860,3.69617794,0.41416056,2.53487974,0.01120288,0.07517264,0.21839306,0.89503850,0.03015250,0.14988566
-0.41120560,3.65859468,0.41378227,2.52507393,0.01142136,0.07221026,0.21535427,0.87236303,0.03018245,0.14961862
