energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.18809405,1.08326549,0.30897925,0.59700232,0.14639121,0.33067741,0.00654496,0.01683285,0.16055444,0.00000000
-2.18209105,1.09071425,0.31961375,0.58606181,0.14902754,0.34111965,0.00653804,0.01744328,0.16652315,0.00000000
-2.17608804,1.10652291,0.33197512,0.58065002,0.15282619,0.35395636,0.00649576,0.01821437,0.17352282,0.00000000
-2.17008504,1.12979585,0.34571003,0.58032636,0.15763416,0.36887337,0.00641876,0.01912916,0.18137132,0.00000000
-2.16408204,1.15957192,0.36044625,0.58460568,0.16328716,0.38554204,0.00630848,0.02016951,0.18987176,0.00000000
-2.15807904,1.19485389,0.37580265,0.59297415,0.16961468,0.40362928,0.00616705,0.02131653,0.19881696,0.00000000
-2.15207604,1.23463679,0.39139935,0.60490440,0.17644498,0.42280701,0.00599728,0.02255106,0.20799434,0.00000000
-2.14607304,1.27793425,0.40686769,0.61986956,0.18360980,0.44276066,0.00580254,0.02385399,0.21719082,0.00000000
-2.14007004,1.32380179,0.42185962,0.63735576,0.19094867,0.46319664,0.00558661,0.02520666,0.22619784,0.00000000
-2.13406703,1.37135650,0.43605614,0.65687258,0.19831255,0.48384818,0.00535362,0.02659115,0.23481620,0.00000000
-2.12806403,1.41979221,0.44917463,0.67796135,0.20556695,0.50447950,0.00510786,0.02799048,0.24286064,0.00000000
-2.12206103,1.46839004,0.46097458,0.70020095,0.21259413,0.52488810,0.00485365,0.02938878,0.25016398,0.00000000
-2.11605803,1.51652379,0.47126170,0.72321126,0.21929452,0.54490511,0.00459525,0.03077140,0.25658073,0.00000000
-2.11005503,1.56366058,0.47989017,0.74665411,0.22558726,0.56439374,0.00433670,0.03212492,0.26198996,0.00000000
-2.10405203,1.60935679,0.48676305,0.77023210,0.23140998,0.58324604,0.00408172,0.03343711,0.26629744,0.00000000
-2.09804902,1.65325014,0.49183086,0.79368556,0.23671768,0.60137815,0.00383366,0.03469685,0.26943689,0.00000000
-2.09204602,1.69504858,0.49508853,0.81678807,0.24148110,0.61872455,0.00359538,0.03589400,0.27137041,0.00000000
-2.08604302,1.73451706,0.49657092,0.83934103,0.24568446,0.63523167,0.00336926,0.03701929,0.27208801,0.00000000
-2.08004002,1.77146339,0.49634722,0.86116782,0.24932297,0.65085130,0.00315714,0.03806414,0.27160639,0.00000000
-2.07403702,1.80572430,0.49451461,0.88210819,0.25240011,0.66553453,0.00296036,0.03902056,0.26996690,0.00000000
-2.06803402,1.83715295,0.49119154,0.90201329,0.25492499,0.67922652,0.00277974,0.03988106,0.26723305,0.00000000
-2.06203102,1.86560886,0.48651104,0.92074188,0.25690995,0.69186255,0.00261565,0.04063858,0.26348743,0.00000000
-2.05602801,1.89095103,0.48061439,0.93815799,0.25836850,0.70336593,0.00246806,0.04128654,0.25882835,0.00000000
-2.05002501,1.91303503,0.47364553,0.95413041,0.25931384,0.71364760,0.00233662,0.04181891,0.25336636,0.00000000
-2.04402201,1.93171393,0.46574638,0.96853378,0.25975792,0.72260788,0.00222072,0.04223032,0.24722070,0.00000000
-2.03801901,1.94684330,0.45705324,0.98125152,0.25971114,0.73013999,0.00211960,0.04251631,0.24051589,0.00000000
-2.03201601,1.95828957,0.44769443,0.99217999,0.25918266,0.73613533,0.00203243,0.04267348,0.23337855,0.00000000
-2.02601301,1.96594100,0.43778905,1.00123374,0.25818120,0.74048998,0.00195839,0.04269984,0.22593451,0.00000000
-2.02001001,1.96972031,0.42744674,1.00835119,0.25671637,0.74311200,0.00189678,0.04259499,0.21830631,0.00000000
-2.01400700,1.96959772,0.41676838,1.01350017,0.25480010,0.74392904,0.00184711,0.04236039,0.21061105,0.00000000
-2.00800400,1.96560303,0.40584742,1.01668274,0.25244832,0.74289546,0.00180913,0.04199958,0.20295865,0.00000000
-2.00200100,1.95783565,0.39477152,1.01793878,0.24968248,0.73999865,0.00178293,0.04151824,0.19545046,0.00000000
-1.99599800,1.94647137,0.38362442,1.01734772,0.24653088,0.73526379,0.00176899,0.04092432,0.18817823,0.00000000
-1.98999500,1.93176504,0.37248756,1.01502825,0.24302955,0.72875672,0.00176822,0.04022790,0.18122332,0.00000000
-1.98399200,1.91404867,0.36144147,1.01113566,0.23922269,0.72058470,0.00178195,0.03944111,0.17465619,0.00000000
-1.97798899,1.89372456,0.35056659,1.00585690,0.23516250,0.71089476,0.00181198,0.03857785,0.16853603,0.00000000
-1.97198599,1.87125403,0.33994350,0.99940359,0.23090843,0.69986983,0.00186052,0.03765343,0.16291060,0.00000000
-1.96598299,1.84714186,0.32965258,0.99200326,0.22652588,0.68772276,0.00193021,0.03668420,0.15781616,0.00000000
-1.95997999,1.82191769,0.31977299,0.98388936,0.22208433,0.67468859,0.00202400,0.03568703,0.15327755,0.00000000
-1.95397699,1.79611537,0.31038124,0.97529077,0.21765517,0.66101557,0.00214515,0.03467883,0.14930837,0.00000000
-1.94797399,1.77025155,0.30154939,0.96642143,0.21330927,0.64695539,0.00229708,0.03367600,0.14591126,0.00000000
-1.94197099,1.74480493,0.29334296,0.95747078,0.20911438,0.63275337,0.00248330,0.03269399,0.14307837,0.00000000
-1.93596798,1.72019751,0.28581896,0.94859577,0.20513269,0.61863901,0.00270725,0.03174679,0.14079191,0.00000000
-1.92996498,1.69677890,0.27902401,0.93991480,0.20141855,0.60481757,0.00297219,0.03084660,0.13902493,0.00000000
-1.92396198,1.67481478,0.27299272,0.93150429,0.19801660,0.59146314,0.00328103,0.03000347,0.13774219,0.00000000
-1.91795898,1.65447995,0.26774658,0.92339770,0.19496030,0.57871349,0.00363613,0.02922513,0.13690122,0.00000000
-1.91195598,1.63585646,0.26329332,0.91558749,0.19227104,0.56666693,0.00403923,0.02851684,0.13645354,0.00000000
-1.90595298,1.61893655,0.25962679,0.90802938,0.18995778,0.55538132,0.00449118,0.02788143,0.13634596,0.00000000
-1.89994997,1.60363024,0.25672739,0.90064900,0.18801728,0.54487511,0.00499185,0.02731931,0.13652196,0.00000000
-1.89394697,1.58977658,0.25456298,0.89335004,0.18643477,0.53513016,0.00553998,0.02682864,0.13692310,0.00000000
-1.88794397,1.57715800,0.25309019,0.88602363,0.18518517,0.52609624,0.00613304,0.02640558,0.13749042,0.00000000
-1.88194097,1.56551635,0.25225602,0.87855802,0.18423458,0.51769663,0.00676717,0.02604455,0.13816576,0.00000000
-1.87593797,1.55456984,0.25199961,0.87084801,0.18354203,0.50983446,0.00743714,0.02573850,0.13889296,0.00000000
-1.86993497,1.54402952,0.25225415,0.86280357,0.18306141,0.50239951,0.00813631,0.02547929,0.13961892,0.00000000
-1.86393197,1.53361456,0.25294868,0.85435689,0.18274335,0.49527479,0.00885671,0.02525796,0.14029446,0.00000000
-1.85792896,1.52306535,0.25400982,0.84546768,0.18253705,0.48834280,0.00958913,0.02506509,0.14087500,0.00000000
-1.85192596,1.51215390,0.25536335,0.83612630,0.18239205,0.48149094,0.01032325,0.02489107,0.14132099,0.00000000
-1.84592296,1.50069125,0.25693552,0.82635474,0.18225965,0.47461610,0.01104788,0.02472641,0.14159825,0.00000000
-1.83991996,1.48853174,0.25865423,0.81620538,0.18209418,0.46762803,0.01175120,0.02456191,0.14167801,0.00000000
-1.83391696,1.47557423,0.26044992,0.80575787,0.18185397,0.46045165,0.01242104,0.02438898,0.14153688,0.00000000
-1.82791396,1.46176068,0.26225633,0.79511440,0.18150203,0.45302827,0.01304522,0.02419969,0.14115669,0.00000000
-1.82191096,1.44707263,0.26401116,0.78439377,0.18100655,0.44531577,0.01361190,0.02398705,0.14052425,0.00000000
-1.81590795,1.43152598,0.26565652,0.77372483,0.18034114,0.43728802,0.01410991,0.02374500,0.13963106,0.00000000
-1.80990495,1.41516486,0.26713946,0.76323963,0.17948485,0.42893357,0.01452915,0.02346860,0.13847300,0.00000000
-1.80390195,1.39805509,0.26841242,0.75306692,0.17842211,0.42025395,0.01486084,0.02315402,0.13705004,0.00000000
-1.79789895,1.38027792,0.26943366,0.74332625,0.17714256,0.41126175,0.01509789,0.02279866,0.13536595,0.00000000
-1.79189595,1.36192427,0.27016773,0.73412312,0.17564072,0.40197851,0.01523506,0.02240105,0.13342806,0.00000000
-1.78589295,1.34309002,0.27058596,0.72554532,0.17391574,0.39243285,0.01526921,0.02196096,0.13124696,0.00000000
-1.77988994,1.32387240,0.27066686,0.71766063,0.17197100,0.38265875,0.01519935,0.02147929,0.12883638,0.00000000
-1.77388694,1.30436759,0.27039652,0.71051585,0.16981375,0.37269403,0.01502670,0.02095803,0.12621286,0.00000000
-1.76788394,1.28466940,0.26976889,0.70413710,0.16745478,0.36257929,0.01475465,0.02040019,0.12339558,0.00000000
-1.76188094,1.26486896,0.26878589,0.69853116,0.16490795,0.35235701,0.01438863,0.01980970,0.12040606,0.00000000
-1.75587794,1.24505507,0.26745737,0.69368777,0.16218985,0.34207106,0.01393592,0.01919128,0.11726787,0.00000000
-1.74987494,1.22531499,0.26580086,0.68958236,0.15931933,0.33176630,0.01340543,0.01855032,0.11400624,0.00000000
-1.74387194,1.20573538,0.26384106,0.68617922,0.15631706,0.32148845,0.01280736,0.01789268,0.11064765,0.00000000
-1.73786893,1.18640309,0.26160905,0.68343469,0.15320504,0.31128387,0.01215291,0.01722459,0.10721938,0.00000000
-1.73186593,1.16740561,0.25914138,0.68130012,0.15000612,0.30119948,0.01145393,0.01655246,0.10374895,0.00000000
-1.72586293,1.14883102,0.25647882,0.67972454,0.14674342,0.29128246,0.01072253,0.01588271,0.10026364,0.00000000
-1.71985993,1.13076735,0.25366509,0.67865679,0.14343986,0.28157988,0.00997078,0.01522163,0.09678989,0.00000000
-1.71385693,1.11330131,0.25074534,0.67804719,0.14011760,0.27213814,0.00921035,0.01457524,0.09335280,0.00000000
-1.70785393,1.09651657,0.24776470,0.67784861,0.13679754,0.26300223,0.00845225,0.01394915,0.08997562,0.00000000
-1.70185093,1.08049160,0.24476682,0.67801703,0.13349887,0.25421479,0.00770660,0.01334848,0.08667932,0.00000000
-1.69584792,1.06529724,0.24179250,0.67851178,0.13023868,0.24581502,0.00698239,0.01277776,0.08348225,0.00000000
-1.68984492,1.05099427,0.23887847,0.67929534,0.12703168,0.23783752,0.00628739,0.01224091,0.08039989,0.00000000
-1.68384192,1.03763112,0.23605641,0.68033305,0.12388992,0.23031112,0.00562805,0.01174116,0.07744470,0.00000000
-1.67783892,1.02524186,0.23335222,0.68159265,0.12082277,0.22325762,0.00500945,0.01128108,0.07462612,0.00000000
-1.67183592,1.01384468,0.23078548,0.68304386,0.11783686,0.21669086,0.00443535,0.01086259,0.07195063,0.00000000
-1.66583292,1.00344085,0.22836929,0.68465788,0.11493622,0.21061574,0.00390824,0.01048696,0.06942197,0.00000000
-1.65982991,0.99401436,0.22611029,0.68640705,0.11212252,0.20502769,0.00342941,0.01015488,0.06704138,0.00000000
-1.65382691,0.98553209,0.22400896,0.68826453,0.10939533,0.19991240,0.00299911,0.00986649,0.06480803,0.00000000
-1.64782391,0.97794452,0.22206003,0.69020392,0.10675248,0.19524585,0.00261666,0.00962142,0.06271931,0.00000000
-1.64182091,0.97118691,0.22025316,0.69219894,0.10419049,0.19099484,0.00228062,0.00941885,0.06077137,0.00000000
-1.63581791,0.96518095,0.21857358,0.69422300,0.10170499,0.18711786,0.00198895,0.00925756,0.05895946,0.00000000
-1.62981491,0.95983656,0.21700289,0.69624872,0.09929109,0.18356635,0.00173916,0.00913593,0.05727841,0.00000000
-1.62381191,0.95505402,0.21551979,0.69824729,0.09694380,0.18028635,0.00152843,0.00905201,0.05572296,0.00000000
-1.61780890,0.95072631,0.21410083,0.70018787,0.09465835,0.17722046,0.00135382,0.00900350,0.05428815,0.00000000
-1.61180590,0.94674148,0.21272114,0.70203693,0.09243052,0.17431003,0.00121229,0.00898782,0.05296958,0.00000000
-1.60580290,0.94298537,0.21135509,0.70375781,0.09025679,0.17149752,0.00110090,0.00900209,0.05176364,0.00000000
-1.59979990,0.93934448,0.20997694,0.70531050,0.08813462,0.16872900,0.00101685,0.00904316,0.05066776,0.00000000
-1.59379690,0.93570921,0.20856150,0.70665191,0.08606247,0.16595659,0.00095755,0.00910766,0.04968053,0.00000000
-1.58779390,0.93197747,0.20708480,0.70773665,0.08403999,0.16314083,0.00092070,0.00919202,0.04880188,0.00000000
-1.58179090,0.92805883,0.20552480,0.70851867,0.08206802,0.16025287,0.00090431,0.00929253,0.04803318,0.00000000
-1.57578789,0.92387902,0.20386220,0.70895363,0.08014871,0.15727634,0.00090676,0.00940545,0.04737736,0.00000000
-1.56978489,0.91938504,0.20208130,0.70900216,0.07828558,0.15420894,0.00092676,0.00952707,0.04683906,0.00000000
-1.56378189,0.91455051,0.20017096,0.70863393,0.07648362,0.15106352,0.00096340,0.00965386,0.04642473,0.00000000
-1.55777889,0.90938124,0.19812566,0.70783238,0.07474935,0.14786874,0.00101612,0.00978256,0.04614280,0.00000000
-1.55177589,0.90392074,0.19594652,0.70659994,0.07309104,0.14466918,0.00108468,0.00991039,0.04600373,0.00000000
-1.54577289,0.89825521,0.19364238,0.70496332,0.07151873,0.14152492,0.00116914,0.01003516,0.04602015,0.00000000
-1.53976988,0.89251776,0.19123067,0.70297860,0.07004443,0.13851055,0.00126984,0.01015545,0.04620685,0.00000000
-1.53376688,0.88689144,0.18873828,0.70073566,0.06868213,0.13571365,0.00138729,0.01027072,0.04658076,0.00000000
-1.52776388,0.88161040,0.18620198,0.69836150,0.06744786,0.13323279,0.00152215,0.01038149,0.04716078,0.00000000
-1.52176088,0.87695921,0.18366865,0.69602200,0.06635956,0.13117500,0.00167517,0.01048937,0.04796752,0.00000000
-1.51575788,0.87326957,0.18119502,0.69392187,0.06543694,0.12965287,0.00184706,0.01059718,0.04902288,0.00000000
-1.50975488,0.87091453,0.17884699,0.69230237,0.06470113,0.12878137,0.00203844,0.01070890,0.05034947,0.00000000
-1.50375188,0.87029997,0.17669841,0.69143675,0.06417426,0.12867434,0.00224976,0.01082970,0.05196989,0.00000000
-1.49774887,0.87185353,0.17482939,0.69162333,0.06387882,0.12944091,0.00248116,0.01096577,0.05390588,0.00000000
-1.49174587,0.87601105,0.17332411,0.69317646,0.06383696,0.13118186,0.00273245,0.01112421,0.05617727,0.00000000
-1.48574287,0.88320127,0.17226830,0.69641546,0.06406969,0.13398607,0.00300296,0.01131285,0.05880098,0.00000000
-1.47973987,0.89382900,0.17174627,0.70165226,0.06459593,0.13792718,0.00329151,0.01153992,0.06178988,0.00000000
-1.47373687,0.90825779,0.17183786,0.70917800,0.06543162,0.14306045,0.00359636,0.01181385,0.06515166,0.00000000
-1.46773387,0.92679268,0.17261526,0.71924955,0.06658882,0.14942020,0.00391515,0.01214286,0.06888789,0.00000000
-1.46173087,0.94966406,0.17413992,0.73207641,0.06807487,0.15701755,0.00424491,0.01253469,0.07299313,0.00000000
-1.45572786,0.97701338,0.17645969,0.74780890,0.06989167,0.16583892,0.00458207,0.01299620,0.07745427,0.00000000
-1.44972486,1.00888158,0.17960637,0.76652826,0.07203517,0.17584508,0.00492251,0.01353308,0.08225015,0.00000000
-1.44372186,1.04520093,0.18359375,0.78823924,0.07449504,0.18697093,0.00526163,0.01414952,0.08735148,0.00000000
-1.43771886,1.08579089,0.18841625,0.81286579,0.07725460,0.19912603,0.00559448,0.01484794,0.09272111,0.00000000
-1.43171586,1.13035828,0.19404827,0.84025004,0.08029104,0.21219590,0.00591584,0.01562879,0.09831464,0.00000000
-1.42571286,1.17850202,0.20044429,0.87015487,0.08357582,0.22604406,0.00622045,0.01649041,0.10408140,0.00000000
-1.41970985,1.22972237,0.20753973,0.90226996,0.08707548,0.24051481,0.00650310,0.01742893,0.10996572,0.00000000
-1.41370685,1.28343441,0.21525248,0.93622119,0.09075250,0.25543666,0.00675887,0.01843831,0.11590850,0.00000000
-1.40770385,1.33898524,0.22348518,0.97158289,0.09456655,0.27062648,0.00698329,0.01951042,0.12184900,0.00000000
-1.40170085,1.39567438,0.23212799,1.00789259,0.09847572,0.28589408,0.00717250,0.02063521,0.12772681,0.00000000
-1.39569785,1.45277647,0.24106195,1.04466744,0.10243798,0.30104736,0.00732342,0.02180101,0.13348380,0.00000000
-1.38969485,1.50956550,0.25016254,1.08142171,0.10641265,0.31589770,0.00743388,0.02299480,0.13906612,0.00000000
-1.38369185,1.56533951,0.25930359,1.11768458,0.11036182,0.33026565,0.00750274,0.02420269,0.14442609,0.00000000
-1.37768884,1.61944504,0.26836118,1.15301746,0.11425180,0.34398671,0.00752989,0.02541030,0.14952387,0.00000000
-1.37168584,1.67130022,0.27721755,1.18703015,0.11805438,0.35691695,0.00751634,0.02660326,0.15432889,0.00000000
-1.36568284,1.72041590,0.28576480,1.21939532,0.12174803,0.36893859,0.00746416,0.02776775,0.15882096,0.00000000
-1.35967984,1.76641401,0.29390834,1.24986067,0.12531888,0.37996503,0.00737641,0.02889096,0.16299106,0.00000000
-1.35367684,1.80904263,0.30157001,1.27825857,0.12876153,0.38994548,0.00725706,0.02996156,0.16684168,0.00000000
-1.34767384,1.84818746,0.30869069,1.30451285,0.13207966,0.39886875,0.00711081,0.03097017,0.17038688,0.00000000
-1.34167084,1.88387922,0.31523252,1.32864267,0.13528646,0.40676629,0.00694293,0.03190972,0.17365185,0.00000000
-1.33566783,1.91629707,0.32118056,1.35076361,0.13840478,0.41371400,0.00675907,0.03277573,0.17667231,0.00000000
-1.32966483,1.94576788,0.32654388,1.37108592,0.14146716,0.41983298,0.00656504,0.03356655,0.17949339,0.00000000
-1.32366183,1.97276153,0.33135617,1.38991036,0.14451557,0.42528882,0.00636663,0.03428348,0.18216844,0.00000000
-1.31765883,1.99788236,0.33567563,1.40762169,0.14760100,0.43028948,0.00616938,0.03493074,0.18475754,0.00000000
-1.31165583,2.02185692,0.33958447,1.42468022,0.15078276,0.43508157,0.00597840,0.03551541,0.18732587,0.00000000
-1.30565283,2.04551843,0.34318763,1.44161166,0.15412764,0.43994507,0.00579823,0.03604724,0.18994201,0.00000000
-1.29964982,2.06978802,0.34661106,1.45899548,0.15770872,0.44518652,0.00563271,0.03653831,0.19267612,0.00000000
-1.29364682,2.09565325,0.34999932,1.47745199,0.16160401,0.45113065,0.00548491,0.03700271,0.19559816,0.00000000
-1.28764382,2.12414397,0.35351262,1.49762835,0.16589479,0.45811075,0.00535705,0.03745607,0.19877612,0.00000000
-1.28164082,2.15630611,0.35732330,1.52018362,0.17066364,0.46645788,0.00525054,0.03791503,0.20227421,0.00000000
-1.27563782,2.19317357,0.36161178,1.54577286,0.17599224,0.47648931,0.00516599,0.03839674,0.20615122,0.00000000
-1.26963482,2.23573868,0.36656199,1.57503060,0.18195891,0.48849638,0.00510331,0.03891829,0.21045884,0.00000000
-1.26363182,2.28492186,0.37235634,1.60855350,0.18863588,0.50273247,0.00506179,0.03949612,0.21524011,0.00000000
-1.25762881,2.34154089,0.37917040,1.64688262,0.19608641,0.51940120,0.00504027,0.04014552,0.22052801,0.00000000
-1.25162581,2.40628054,0.38716735,1.69048535,0.20436180,0.53864563,0.00503724,0.04088008,0.22634404,0.00000000
-1.24562281,2.47966343,0.39649226,1.73973743,0.21349838,0.56053879,0.00505103,0.04171124,0.23269707,0.00000000
-1.23961981,2.56202284,0.40726647,1.79490534,0.22351457,0.58507603,0.00507993,0.04264789,0.23958226,0.00000000
-1.23361681,2.65347859,0.41958227,1.85612971,0.23440818,0.61216967,0.00512234,0.04369601,0.24698023,0.00000000
-1.22761381,2.75391684,0.43349789,1.92341024,0.24615403,0.64164629,0.00517690,0.04485846,0.25485643,0.00000000
-1.22161081,2.86297492,0.44903316,1.99659284,0.25870211,0.67324682,0.00524258,0.04613475,0.26316085,0.00000000
-1.21560780,2.98003208,0.46616603,2.07535972,0.27197630,0.70662979,0.00531870,0.04752100,0.27182800,0.00000000
-1.20960480,3.10420701,0.48482998,2.15922322,0.28587386,0.74137755,0.00540499,0.04900992,0.28077731,0.00000000
-1.20360180,3.23436290,0.50491259,2.24752386,0.30026578,0.77700548,0.00550158,0.05059093,0.28991395,0.00000000
-1.19759880,3.36912033,0.52625539,2.33943350,0.31499800,0.81297391,0.00560893,0.05225037,0.29913002,0.00000000
-1.19159580,3.50687849,0.54865501,2.43396384,0.32989368,0.84870235,0.00572775,0.05397175,0.30830630,0.00000000
-1.18559280,3.64584425,0.57186572,2.52998067,0.34475624,0.88358553,0.00585889,0.05573617,0.31731431,0.00000000
-1.17958979,3.78406908,0.59560329,2.62622381,0.35937352,0.91701068,0.00600321,0.05752274,0.32601891,0.00000000
-1.17358679,3.91949264,0.61955018,2.72133269,0.37352254,0.94837539,0.00616144,0.05930912,0.33428120,0.00000000
-1.16758379,4.04999225,0.64336186,2.81387700,0.38697506,0.97710526,0.00633403,0.06107210,0.34196171,0.00000000
-1.16158079,4.17343666,0.66667423,2.90239161,0.39950356,1.00267085,0.00652099,0.06278821,0.34892385,0.00000000
-1.15557779,4.28774256,0.68911180,2.98541501,0.41088757,1.02460302,0.00672178,0.06443440,0.35503740,0.00000000
-1.14957479,4.39093189,0.71029649,3.06152974,0.42091995,1.04250626,0.00693520,0.06598869,0.36018203,0.00000000
-1.14357179,4.48118803,0.72985679,3.12940364,0.42941311,1.05606942,0.00715930,0.06743077,0.36425070,0.00000000
-1.13756878,4.55690883,0.74743696,3.18783033,0.43620472,1.06507358,0.00739139,0.06874265,0.36715273,0.00000000
-1.13156578,4.61675456,0.76270605,3.23576732,0.44116279,1.06939664,0.00762800,0.06990917,0.36881656,0.00000000
-1.12556278,4.65968884,0.77536646,3.27237025,0.44418992,1.06901479,0.00786495,0.07091844,0.36919200,0.00000000
