energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.91795898,3.78032634,0.65761584,0.08691106,3.36132267,2.74496251,0.00704748,0.63837896,0.03069528,0.26269870
-1.91195598,3.86216184,0.67361400,0.08822997,3.43890145,2.81212484,0.00648661,0.64791602,0.03193516,0.26429404
-1.90595298,3.93826752,0.68976844,0.08952153,3.50717764,2.87419890,0.00598529,0.65681334,0.03323959,0.26558661
-1.89994997,4.00683118,0.70555405,0.09072361,3.56512174,2.93006452,0.00553573,0.66465773,0.03457658,0.26644371
-1.89394697,4.06620102,0.72046076,0.09177791,3.61188250,2.97870695,0.00513059,0.67106881,0.03591336,0.26674919
-1.88794397,4.11491196,0.73400403,0.09263121,3.64679661,3.01923046,0.00476313,0.67570725,0.03721696,0.26640579
-1.88194097,4.15170606,0.74573439,0.09323641,3.66939286,3.05086845,0.00442735,0.67828147,0.03845487,0.26533662
-1.87593797,4.17554763,0.75524629,0.09355337,3.67939148,3.07299067,0.00411807,0.67855293,0.03959566,0.26348616
-1.86993497,4.18563348,0.76218583,0.09354965,3.67669962,3.08510809,0.00383093,0.67633982,0.04060968,0.26082051
-1.86393197,4.18139934,0.76625756,0.09320100,3.66140414,3.08687602,0.00356239,0.67151946,0.04146975,0.25732725
-1.85792896,4.16252297,0.76723013,0.09249173,3.63376269,3.07809599,0.00330970,0.66402924,0.04215176,0.25301479
-1.85192596,4.12892456,0.76494064,0.09141483,3.59419385,3.05871675,0.00307078,0.65386633,0.04263532,0.24791147
-1.84592296,4.08076478,0.75929773,0.08997201,3.54326717,3.02883466,0.00284419,0.64108624,0.04290425,0.24206428
-1.83991996,4.01844063,0.75028318,0.08817355,3.48169338,2.98869340,0.00262899,0.62580013,0.04294706,0.23553743
-1.83391696,3.94257908,0.73795188,0.08603793,3.41031499,2.93868294,0.00242469,0.60817126,0.04275724,0.22841076
-1.82791396,3.85402819,0.72243032,0.08359132,3.33009714,2.87933735,0.00223111,0.58841030,0.04233346,0.22077793
-1.82191096,3.75384540,0.70391325,0.08086697,3.24211827,2.81133104,0.00204830,0.56676995,0.04167960,0.21274454
-1.81590795,3.64328251,0.68265882,0.07790437,3.14756013,2.73547288,0.00187651,0.54353864,0.04080465,0.20442613
-1.80990495,3.52376696,0.65898200,0.07474826,3.04769641,2.65269768,0.00171606,0.51903366,0.03972243,0.19594598
-1.80390195,3.39687910,0.63324669,0.07144762,2.94387940,2.56405455,0.00156729,0.49359380,0.03845115,0.18743283
-1.79789895,3.26432518,0.60585636,0.06805445,2.83752403,2.47069183,0.00143058,0.46757151,0.03701288,0.17901845
-1.79189595,3.12790624,0.57724382,0.06462249,2.73008879,2.37383842,0.00130624,0.44132503,0.03543281,0.17083510
-1.78589295,2.98948304,0.54786015,0.06120597,2.62305346,2.27478153,0.00119451,0.41521032,0.03373856,0.16301282
-1.77988994,2.85093784,0.51816331,0.05785824,2.51789339,2.17484118,0.00109557,0.38957337,0.03195925,0.15567674
-1.77388694,2.71413359,0.48860657,0.05463053,2.41605101,2.07534207,0.00100946,0.36474272,0.03012469,0.14894422
-1.76788394,2.58087185,0.45962741,0.05157066,2.31890486,1.97758341,0.00093616,0.34102267,0.02826451,0.14292217
-1.76188094,2.45285065,0.43163700,0.04872197,2.22773720,1.88280784,0.00087552,0.31868719,0.02640732,0.13770435
-1.75587794,2.33162365,0.40501070,0.04612226,2.14370135,1.79217049,0.00082729,0.29797475,0.02457995,0.13336887
-1.74987494,2.21856218,0.38007984,0.04380300,2.06778992,1.70670931,0.00079108,0.27908416,0.02280680,0.12997601
-1.74387194,2.11482156,0.35712507,0.04178862,2.00080551,1.62731803,0.00076644,0.26217162,0.02110928,0.12756632
-1.73786893,2.02131315,0.33637137,0.04009614,1.94333522,1.55472274,0.00075277,0.24734887,0.01950537,0.12615923
-1.73186593,1.93868322,0.31798494,0.03873486,1.89573028,1.48946328,0.00074938,0.23468262,0.01800941,0.12575209
-1.72586293,1.86729969,0.30207184,0.03770642,1.85809227,1.43188031,0.00075548,0.22419523,0.01663189,0.12631986
-1.71985993,1.80724752,0.28867865,0.03700501,1.83026657,1.38210860,0.00077017,0.21586645,0.01537952,0.12781541
-1.71385693,1.75833287,0.27779467,0.03661776,1.81184414,1.34007718,0.00079248,0.20963632,0.01425533,0.13017046
-1.70785393,1.72009625,0.26935596,0.03652544,1.80217162,1.30551627,0.00082132,0.20540903,0.01325895,0.13329723
-1.70185093,1.69183424,0.26325066,0.03670324,1.80037002,1.27797092,0.00085558,0.20305764,0.01238696,0.13709062
-1.69584792,1.67262909,0.25932556,0.03712177,1.80536148,1.25682090,0.00089405,0.20242943,0.01163336,0.14143111
-1.68984492,1.66138508,0.25739367,0.03774809,1.81590321,1.24130611,0.00093551,0.20335184,0.01098998,0.14618809
-1.68384192,1.65687054,0.25724243,0.03854695,1.83062764,1.23055658,0.00097873,0.20563871,0.01044713,0.15122361
-1.67783892,1.65776375,0.25864229,0.03948196,1.84808711,1.22362588,0.00102246,0.20909669,0.00999403,0.15639647
-1.67183592,1.66270118,0.26135549,0.04051684,1.86680152,1.21952657,0.00106550,0.21353162,0.00961941,0.16156637
-1.66583292,1.67032613,0.26514454,0.04161660,1.88530690,1.21726650,0.00110674,0.21875464,0.00931199,0.16659820
-1.65982991,1.67933612,0.26978037,0.04274864,1.90220312,1.21588432,0.00114512,0.22458798,0.00906093,0.17136605
-1.65382691,1.68852703,0.27504972,0.04388380,1.91619857,1.21448302,0.00117973,0.23087005,0.00885622,0.17575696
-1.64782391,1.69683251,0.28076167,0.04499714,1.92615020,1.21226013,0.00120983,0.23745993,0.00868902,0.17967429
-1.64182091,1.70335728,0.28675298,0.04606869,1.93109707,1.20853354,0.00123483,0.24424085,0.00855191,0.18304036
-1.63581791,1.70740293,0.29289232,0.04708388,1.93028638,1.20276200,0.00125440,0.25112279,0.00843904,0.18579858
-1.62981491,1.70848573,0.29908296,0.04803382,1.92319078,1.19455970,0.00126840,0.25804393,0.00834621,0.18791466
-1.62381191,1.70634560,0.30526420,0.04891532,1.90951652,1.18370454,0.00127698,0.26497102,0.00827090,0.18937715
-1.61780890,1.70094643,0.31141120,0.04973076,1.88920243,1.17013993,0.00128059,0.27189860,0.00821221,0.19019701
-1.61180590,1.69246784,0.31753351,0.05048762,1.86240987,1.15397046,0.00127993,0.27884712,0.00817070,0.19040652
-1.60580290,1.68128901,0.32367220,0.05119792,1.82950462,1.13545164,0.00127604,0.28585998,0.00814828,0.19005735
-1.59979990,1.66796552,0.32989577,0.05187746,1.79103165,1.11497460,0.00127026,0.29299972,0.00814794,0.18921803
-1.59379690,1.65320037,0.33629506,0.05254488,1.74768422,1.09304643,0.00126426,0.30034332,0.00817356,0.18797085
-1.58779390,1.63781045,0.34297725,0.05322070,1.70026903,1.07026724,0.00126001,0.30797698,0.00822967,0.18640836
-1.58179090,1.62269018,0.35005929,0.05392622,1.64966903,1.04730490,0.00125978,0.31599045,0.00832118,0.18462966
-1.57578789,1.60877355,0.35766100,0.05468246,1.59680568,1.02486863,0.00126614,0.32447121,0.00845316,0.18273652
-1.56978489,1.59699636,0.36589804,0.05550912,1.54260243,1.00368243,0.00128192,0.33349872,0.00863070,0.18082967
-1.56378189,1.58825994,0.37487511,0.05642359,1.48795090,0.98445939,0.00131022,0.34313902,0.00885867,0.17900517
-1.55777889,1.58339769,0.38467960,0.05744014,1.43368102,0.96787764,0.00135434,0.35343979,0.00914163,0.17735123
-1.55177589,1.58314552,0.39537595,0.05856916,1.38053626,0.95455880,0.00141772,0.36442624,0.00948375,0.17594545
-1.54577289,1.58811712,0.40700095,0.05981668,1.32915456,0.94504940,0.00150396,0.37609795,0.00988877,0.17485263
-1.53976988,1.59878454,0.41956012,0.06118398,1.28005539,0.93980574,0.00161670,0.38842671,0.01035996,0.17412309
-1.53376688,1.61546465,0.43302538,0.06266754,1.23363291,0.93918232,0.00175956,0.40135560,0.01090021,0.17379179
-1.52776388,1.63831139,0.44733406,0.06425902,1.19015502,0.94342414,0.00193605,0.41479931,0.01151201,0.17387793
-1.52176088,1.66731387,0.46238920,0.06594558,1.14976777,0.95266251,0.00214952,0.42864558,0.01219760,0.17438526
-1.51575788,1.70229992,0.47806126,0.06771031,1.11250423,0.96691455,0.00240297,0.44275782,0.01295900,0.17530288
-1.50975488,1.74294456,0.49419109,0.06953282,1.07829722,0.98608585,0.00269900,0.45697879,0.01379807,0.17660659
-1.50375188,1.78878289,0.51059395,0.07138996,1.04699457,1.00997608,0.00303969,0.47113504,0.01471662,0.17826058
-1.49774887,1.83922652,0.52706459,0.07325659,1.01837615,1.03828717,0.00342644,0.48504206,0.01571640,0.18021948
-1.49174587,1.89358282,0.54338294,0.07510644,0.99217158,1.07063362,0.00385984,0.49850978,0.01679914,0.18243049
-1.48574287,1.95107610,0.55932035,0.07691295,0.96807774,1.10655446,0.00433960,0.51134834,0.01796646,0.18483575
-1.47973987,2.01086995,0.57464605,0.07865008,0.94577528,1.14552649,0.00486442,0.52337361,0.01921984,0.18737457
-1.47373687,2.07208982,0.58913355,0.08029305,0.92494362,1.18697828,0.00543189,0.53441252,0.02056047,0.18998559
-1.46773387,2.13384515,0.60256676,0.08181896,0.90527385,1.23030451,0.00603843,0.54430776,0.02198908,0.19260883
-1.46173087,2.19525033,0.61474556,0.08320738,0.88647924,1.27488015,0.00667928,0.55292179,0.02350576,0.19518738
-1.45572786,2.25544382,0.62549068,0.08444067,0.86830344,1.32007421,0.00734851,0.56013991,0.02510969,0.19766887
-1.44972486,2.31360507,0.63464764,0.08550430,0.85052609,1.36526250,0.00803904,0.56587242,0.02679889,0.20000670
-1.44372186,2.36896874,0.64208976,0.08638689,0.83296619,1.40983912,0.00874277,0.57005579,0.02856997,0.20216081
-1.43771886,2.42083603,0.64772003,0.08708026,0.81548344,1.45322647,0.00945070,0.57265273,0.03041785,0.20409829
-1.43171586,2.46858305,0.65147197,0.08757925,0.79797777,1.49488349,0.01015315,0.57365146,0.03233554,0.20579364
-1.42571286,2.51166626,0.65330951,0.08788149,0.78038754,1.53431199,0.01083997,0.57306410,0.03431392,0.20722890
-1.41970985,2.54962511,0.65322589,0.08798713,0.76268661,1.57106113,0.01150084,0.57092438,0.03634161,0.20839352
-1.41370685,2.58208236,0.65124188,0.08789848,0.74488085,1.60472998,0.01212557,0.56728496,0.03840486,0.20928415
-1.40770385,2.60874230,0.64740335,0.08761966,0.72700420,1.63496858,0.01270444,0.56221431,0.04048760,0.20990443
-1.40170085,2.62938757,0.64177843,0.08715626,0.70911475,1.66147744,0.01322856,0.55579363,0.04257150,0.21026473
-1.39569785,2.64387503,0.63445453,0.08651508,0.69129098,1.68400613,0.01369017,0.54811371,0.04463618,0.21038190
-1.38969485,2.65213128,0.62553530,0.08570381,0.67362832,1.70235114,0.01408301,0.53927216,0.04665952,0.21027925
-1.38369185,2.65414835,0.61513773,0.08473094,0.65623623,1.71635361,0.01440262,0.52937093,0.04861805,0.20998640
-1.37768884,2.64998010,0.60338962,0.08360560,0.63923586,1.72589712,0.01464660,0.51851433,0.05048746,0.20953944
-1.37168584,2.63973952,0.59042741,0.08233760,0.62275809,1.73090613,0.01481481,0.50680754,0.05224317,0.20898103
-1.36568284,2.62359730,0.57639446,0.08093743,0.60694217,1.73134509,0.01490950,0.49435577,0.05386100,0.20836054
-1.35967984,2.60178161,0.56143987,0.07941639,0.59193465,1.72721860,0.01493542,0.48126379,0.05531786,0.20773422
-1.35367684,2.57457888,0.54571772,0.07778676,0.57788850,1.71857242,0.01489982,0.46763601,0.05659243,0.20716522
-1.34767384,2.54233545,0.52938667,0.07606191,0.56496228,1.70549543,0.01481231,0.45357695,0.05766589,0.20672343
-1.34167084,2.50545940,0.51260989,0.07425652,0.55331913,1.68812203,0.01468474,0.43919195,0.05852258,0.20648510
-1.33566783,2.46442214,0.49555512,0.07238668,0.54312537,1.66663477,0.01453095,0.42458799,0.05915057,0.20653207
-1.32966483,2.41975900,0.47839474,0.07046998,0.53454856,1.64126673,0.01436646,0.40987465,0.05954216,0.20695064
-1.32366183,2.37206820,0.46130570,0.06852555,0.52775486,1.61230296,0.01420805,0.39516491,0.05969419,0.20782993
-1.31765883,2.32200757,0.44446921,0.06657396,0.52290551,1.58008070,0.01407334,0.38057579,0.05960831,0.20925980
-1.31165583,2.27028853,0.42807004,0.06463709,0.52015255,1.54498768,0.01398033,0.36622877,0.05929095,0.21132826
-1.30565283,2.21766691,0.41229534,0.06273787,0.51963355,1.50745829,0.01394682,0.35224984,0.05875322,0.21411852
-1.29964982,2.16493057,0.39733298,0.06089996,0.52146563,1.46796731,0.01398991,0.33876923,0.05801057,0.21770553
-1.29364682,2.11288381,0.38336931,0.05914729,0.52573886,1.42702111,0.01412542,0.32592074,0.05708234,0.22215246
-1.28764382,2.06232895,0.37058644,0.05750361,0.53250930,1.38514652,0.01436738,0.31384068,0.05599109,0.22750689
-1.28164082,2.01404568,0.35915909,0.05599193,0.54179199,1.34287764,0.01472748,0.30266651,0.05476188,0.23379718
-1.27563782,1.96876889,0.34925104,0.05463397,0.55355423,1.30074111,0.01521461,0.29253511,0.05342139,0.24102904
-1.26963482,1.92716605,0.34101140,0.05344954,0.56770961,1.25924048,0.01583444,0.28358079,0.05199702,0.24918254
-1.26363182,1.88981504,0.33457075,0.05245604,0.58411319,1.21884044,0.01658905,0.27593302,0.05051597,0.25820977
-1.25762881,1.85718373,0.33003736,0.05166791,0.60255822,1.17995175,0.01747666,0.26971405,0.04900431,0.26803332
-1.25162581,1.82961228,0.32749366,0.05109619,0.62277474,1.14291771,0.01849150,0.26503637,0.04748617,0.27854572
-1.24562281,1.80729919,0.32699302,0.05074813,0.64443048,1.10800287,0.01962369,0.26200003,0.04598297,0.28960997
-1.23961981,1.79029185,0.32855712,0.05062691,0.66713413,1.07538475,0.02085936,0.26069006,0.04451281,0.30106125
-1.23361681,1.77848243,0.33217391,0.05073148,0.69044114,1.04514897,0.02218077,0.26117381,0.04309002,0.31270978
-1.22761381,1.77160913,0.33779632,0.05105647,0.71386202,1.01728823,0.02356669,0.26349842,0.04172486,0.32434483
-1.22161081,1.76926319,0.34534181,0.05159223,0.73687302,0.99170516,0.02499280,0.26768850,0.04042343,0.33573976
-1.21560780,1.77090118,0.35469270,0.05232501,0.75892878,0.96821892,0.02643222,0.27374390,0.03918774,0.34665796
-1.20960480,1.77586227,0.36569745,0.05323715,0.77947663,0.94657529,0.02785624,0.28163790,0.03801598,0.35685940
-1.20360180,1.78338964,0.37817274,0.05430748,0.79797199,0.92645977,0.02923500,0.29131566,0.03690288,0.36610768
-1.19759880,1.79265513,0.39190633,0.05551172,0.81389426,0.90751286,0.03053837,0.30269318,0.03584031,0.37417714
-1.19159580,1.80278599,0.40666069,0.05682295,0.82676251,0.88934692,0.03173673,0.31565672,0.03481787,0.38085984
-1.18559280,1.81289267,0.42217723,0.05821220,0.83615039,0.87156368,0.03280192,0.33006279,0.03382361,0.38597208
-1.17958979,1.82209633,0.43818102,0.05964893,0.84169948,0.85377153,0.03370802,0.34573884,0.03284475,0.38936022
-1.17358679,1.82955507,0.45438595,0.06110173,0.84313065,0.83560184,0.03443215,0.36248456,0.03186842,0.39090545
-1.16758379,1.83448772,0.47050010,0.06253883,0.84025278,0.81672354,0.03495520,0.38007393,0.03088238,0.39052739
-1.16158079,1.83619438,0.48623117,0.06392872,0.83296853,0.79685529,0.03526237,0.39825798,0.02987556,0.38818641
-1.15557779,1.83407313,0.50129198,0.06524074,0.82127698,0.77577493,0.03534365,0.41676826,0.02883868,0.38388445
-1.14957479,1.82763226,0.51540570,0.06644555,0.80527286,0.75332577,0.03519409,0.43532098,0.02776459,0.37766445
-1.14357179,1.81649801,0.52831084,0.06751565,0.78514268,0.72941969,0.03481389,0.45362174,0.02664858,0.36960836
-1.13756878,1.80041775,0.53976582,0.06842584,0.76115776,0.70403707,0.03420840,0.47137076,0.02548855,0.35983388
-1.13156578,1.77925886,0.54955306,0.06915356,0.73366464,0.67722387,0.03338783,0.48826857,0.02428499,0.34849014
-1.12556278,1.75300381,0.55748251,0.06967924,0.70307327,0.64908601,0.03236684,0.50402186,0.02304094,0.33575242
-1.11955978,1.72174195,0.56339456,0.06998654,0.66984358,0.61978171,0.03116410,0.51834958,0.02176170,0.32181631
-1.11355678,1.68565872,0.56716234,0.07006262,0.63447093,0.58951226,0.02980151,0.53098896,0.02045461,0.30689142
-1.10755378,1.64502314,0.56869336,0.06989819,0.59747123,0.55851171,0.02830357,0.54170129,0.01912862,0.29119506
-1.10155078,1.60017417,0.56793046,0.06948769,0.55936613,0.52703620,0.02669653,0.55027746,0.01779387,0.27494607
-1.09554777,1.55150681,0.56485223,0.06882926,0.52066908,0.49535329,0.02500758,0.55654290,0.01646131,0.25835899
-1.08954477,1.49945855,0.55947270,0.06792477,0.48187249,0.46373194,0.02326407,0.56036194,0.01514215,0.24163894
-1.08354177,1.44449661,0.55184062,0.06677969,0.44343666,0.43243354,0.02149275,0.56164128,0.01384753,0.22497716
-1.07753877,1.38710657,0.54203801,0.06540306,0.40578066,0.40170407,0.01971907,0.56033268,0.01258807,0.20854746
-1.07153577,1.32778241,0.53017837,0.06380721,0.36927527,0.37176799,0.01796661,0.55643447,0.01137356,0.19250365
-1.06553277,1.26701829,0.51640434,0.06200765,0.33423822,0.34282363,0.01625661,0.54999205,0.01021267,0.17697783
-1.05952976,1.20530189,0.50088490,0.06002274,0.30093164,0.31504023,0.01460759,0.54109724,0.00911274,0.16207961
-1.05352676,1.14310936,0.48381222,0.05787339,0.26956155,0.28855666,0.01303511,0.52988636,0.00807966,0.14789624
-1.04752376,1.08090143,0.46539805,0.05558274,0.24027929,0.26348148,0.01155170,0.51653720,0.00711780,0.13449332
-1.04152076,1.01912062,0.44586987,0.05317572,0.21318448,0.23989430,0.01016683,0.50126487,0.00622997,0.12191629
-1.03551776,0.95818918,0.42546662,0.05067863,0.18832947,0.21784809,0.00888703,0.48431651,0.00541753,0.11019224
-1.02951476,0.89850741,0.40443430,0.04811866,0.16572458,0.19737239,0.00771605,0.46596516,0.00468045,0.09933210
-1.02351176,0.84045220,0.38302131,0.04552340,0.14534424,0.17847687,0.00665519,0.44650284,0.00401748,0.08933303
-1.01750875,0.78437555,0.36147380,0.04292029,0.12713335,0.16115530,0.00570355,0.42623305,0.00342630,0.08018083
-1.01150575,0.73060294,0.34003094,0.04033613,0.11101376,0.14538955,0.00485841,0.40546293,0.00290372,0.07185234
-1.00550275,0.67943152,0.31892036,0.03779653,0.09689067,0.13115347,0.00411559,0.38449532,0.00244585,0.06431765
-0.99949975,0.63112808,0.29835385,0.03532544,0.08465852,0.11841649,0.00346979,0.36362102,0.00204833,0.05754217
-0.99349675,0.58592700,0.27852343,0.03294465,0.07420646,0.10714688,0.00291496,0.34311146,0.00170648,0.05148838
-0.98749375,0.54402816,0.25959791,0.03067344,0.06542311,0.09731454,0.00244461,0.32321205,0.00141546,0.04611734
-0.98149075,0.50559519,0.24172007,0.02852816,0.05820062,0.08889325,0.00205210,0.30413652,0.00117045,0.04138996
-0.97548774,0.47075396,0.22500457,0.02652206,0.05243787,0.08186237,0.00173086,0.28606232,0.00096677,0.03726791
-0.96948474,0.43959174,0.20953663,0.02466505,0.04804301,0.07620806,0.00147463,0.26912739,0.00079993,0.03371435
-0.96348174,0.41215696,0.19537159,0.02296367,0.04493502,0.07192378,0.00127758,0.25342830,0.00066578,0.03069438
-0.95747874,0.38845979,0.18253533,0.02142110,0.04304474,0.06901040,0.00113440,0.23901983,0.00056051,0.02817534
-0.95147574,0.36847339,0.17102545,0.02003727,0.04231492,0.06747560,0.00104044,0.22591605,0.00048069,0.02612693
-0.94547274,0.35213599,0.16081334,0.01880913,0.04269981,0.06733282,0.00099165,0.21409272,0.00042331,0.02452111
-0.93946973,0.33935351,0.15184685,0.01773087,0.04416400,0.06859967,0.00098461,0.20349096,0.00038572,0.02333204
-0.93346673,0.33000274,0.14405360,0.01679436,0.04668073,0.07129581,0.00101646,0.19402195,0.00036569,0.02253573
-0.92746373,0.32393463,0.13734463,0.01598950,0.05022971,0.07544035,0.00108487,0.18557251,0.00036128,0.02210983
-0.92146073,0.32097779,0.13161837,0.01530470,0.05479457,0.08104889,0.00118789,0.17801118,0.00037089,0.02203316
-0.91545773,0.32094175,0.12676472,0.01472733,0.06035988,0.08813015,0.00132388,0.17119467,0.00039315,0.02228532
-0.90945473,0.32361988,0.12266896,0.01424416,0.06690808,0.09668243,0.00149138,0.16497427,0.00042691,0.02284621
-0.90345173,0.32879186,0.11921552,0.01384182,0.07441618,0.10668983,0.00168897,0.15920205,0.00047117,0.02369554
-0.89744872,0.33622555,0.11629136,0.01350711,0.08285260,0.11811866,0.00191517,0.15373655,0.00052503,0.02481238
-0.89144572,0.34567828,0.11378886,0.01322741,0.09217407,0.13091396,0.00216828,0.14844777,0.00058765,0.02617463
-0.88544272,0.35689767,0.11160816,0.01299090,0.10232296,0.14499646,0.00244633,0.14322132,0.00065822,0.02775864
-0.87943972,0.36962207,0.10965895,0.01278680,0.11322499,0.16026020,0.00274693,0.13796151,0.00073588,0.02953882
-0.87343672,0.38358081,0.10786157,0.01260546,0.12478764,0.17657103,0.00306722,0.13259351,0.00081975,0.03148737
-0.86743372,0.39849461,0.10614761,0.01243846,0.13689934,0.19376614,0.00340383,0.12706437,0.00090889,0.03357412
-0.86143072,0.41407634,0.10445995,0.01227865,0.14942954,0.21165486,0.00375287,0.12134305,0.00100228,0.03576655
-0.85542771,0.43003246,0.10275239,0.01212006,0.16222983,0.23002086,0.00410992,0.11541958,0.00109883,0.03802992
