energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
1.25762881,0.60252781,0.64251661,0.00916253,0.00144588,0.01250706,0.06981182,0.00000000,0.06379265,0.46774717
1.26363182,0.60943799,0.64929574,0.00927345,0.00145824,0.01355030,0.06903016,0.00000000,0.06588655,0.47046421
1.26963482,0.61443583,0.65182800,0.00934504,0.00146015,0.01464902,0.06796545,0.00000000,0.06780274,0.47201821
1.27563782,0.61755567,0.65010905,0.00937774,0.00145157,0.01580269,0.06663516,0.00000000,0.06954021,0.47244809
1.28164082,0.61887021,0.64423062,0.00937288,0.00143267,0.01700984,0.06506475,0.00000000,0.07110223,0.47181162
1.28764382,0.61848786,0.63437812,0.00933261,0.00140387,0.01826790,0.06328788,0.00000000,0.07249596,0.47018329
1.29364682,0.61654888,0.62082536,0.00925992,0.00136577,0.01957318,0.06134648,0.00000000,0.07373194,0.46765155
1.29964982,0.61322077,0.60392641,0.00915848,0.00131916,0.02092085,0.05929068,0.00000000,0.07482347,0.46431574
1.30565283,0.60869314,0.58410541,0.00903259,0.00126500,0.02230501,0.05717854,0.00000000,0.07578607,0.46028272
1.31165583,0.60317252,0.56184454,0.00888708,0.00120436,0.02371891,0.05507565,0.00000000,0.07663691,0.45566367
1.31765883,0.59687747,0.53767108,0.00872717,0.00113840,0.02515525,0.05305462,0.00000000,0.07739438,0.45057121
1.32366183,0.59003437,0.51214392,0.00855842,0.00106833,0.02660656,0.05119444,0.00000000,0.07807781,0.44511715
1.32966483,0.58287417,0.48584036,0.00838657,0.00099539,0.02806576,0.04957972,0.00000000,0.07870733,0.43941099
1.33566783,0.57563029,0.45934362,0.00821756,0.00092079,0.02952669,0.04829985,0.00000000,0.07930389,0.43355936
1.34167084,0.56853778,0.43323151,0.00805736,0.00084568,0.03098481,0.04744801,0.00000000,0.07988952,0.42766639
1.34767384,0.56183354,0.40806669,0.00791201,0.00077116,0.03243787,0.04712014,0.00000000,0.08048766,0.42183506
1.35367684,0.55575764,0.38438851,0.00778753,0.00069818,0.03388656,0.04741368,0.00000000,0.08112358,0.41616918
1.35967984,0.55055517,0.36270672,0.00768992,0.00062762,0.03533515,0.04842620,0.00000000,0.08182491,0.41077599
1.36568284,0.54647840,0.34349677,0.00762517,0.00056020,0.03679200,0.05025381,0.00000000,0.08262204,0.40576899
1.37168584,0.54378871,0.32719656,0.00759919,0.00049650,0.03826993,0.05298938,0.00000000,0.08354849,0.40127055
1.37768884,0.54275773,0.31420435,0.00761783,0.00043697,0.03978640,0.05672048,0.00000000,0.08464102,0.39741409
1.38369185,0.54366736,0.30487746,0.00768680,0.00038194,0.04136351,0.06152712,0.00000000,0.08593950,0.39434539
1.38969485,0.54680809,0.29953146,0.00781166,0.00033157,0.04302773,0.06747925,0.00000000,0.08748656,0.39222268
1.39569785,0.55247548,0.29843928,0.00799769,0.00028594,0.04480937,0.07463401,0.00000000,0.08932676,0.39121534
1.40170085,0.56096448,0.30183026,0.00824983,0.00024503,0.04674181,0.08303297,0.00000000,0.09150557,0.39150096
1.40770385,0.57256172,0.30988860,0.00857252,0.00020871,0.04886050,0.09269919,0.00000000,0.09406789,0.39326084
1.41370685,0.58753585,0.32275134,0.00896953,0.00017680,0.05120179,0.10363445,0.00000000,0.09705642,0.39667393
1.41970985,0.60612644,0.34050565,0.00944386,0.00014904,0.05380148,0.11581664,0.00000000,0.10050975,0.40190945
1.42571286,0.62853173,0.36318579,0.00999751,0.00012517,0.05669346,0.12919757,0.00000000,0.10446038,0.40911853
1.43171586,0.65489618,0.39076968,0.01063132,0.00010486,0.05990813,0.14370120,0.00000000,0.10893282,0.41842536
1.43771886,0.68529826,0.42317570,0.01134486,0.00008781,0.06347095,0.15922275,0.00000000,0.11394167,0.42991821
1.44372186,0.71973958,0.46025983,0.01213625,0.00007369,0.06740112,0.17562844,0.00000000,0.11949016,0.44364111
1.44972486,0.75813592,0.50181372,0.01300210,0.00006219,0.07171035,0.19275640,0.00000000,0.12556892,0.45958647
1.45572786,0.80031099,0.54756402,0.01393747,0.00005301,0.07640197,0.21041848,0.00000000,0.13215525,0.47768947
1.46173087,0.84599345,0.59717324,0.01493588,0.00004587,0.08147022,0.22840325,0.00000000,0.13921300,0.49782437
1.46773387,0.89481766,0.65024256,0.01598940,0.00004052,0.08689997,0.24648004,0.00000000,0.14669297,0.51980338
1.47373687,0.94632829,0.70631657,0.01708878,0.00003673,0.09266670,0.26440398,0.00000000,0.15453387,0.54337806
1.47973987,0.99998882,0.76489002,0.01822363,0.00003430,0.09873688,0.28192191,0.00000000,0.16266389,0.56824352
1.48574287,1.05519363,0.82541638,0.01938267,0.00003305,0.10506863,0.29877893,0.00000000,0.17100269,0.59404517
1.49174587,1.11128315,0.88731792,0.02055403,0.00003283,0.11161266,0.31472536,0.00000000,0.17946376,0.62038784
1.49774887,1.16756134,0.94999691,0.02172551,0.00003352,0.11831349,0.32952379,0.00000000,0.18795701,0.64684686
1.50375188,1.22331476,1.01284728,0.02288495,0.00003499,0.12511080,0.34295596,0.00000000,0.19639145,0.67298053
1.50975488,1.27783200,1.07526629,0.02402048,0.00003716,0.13194084,0.35482911,0.00000000,0.20467774,0.69834345
1.51575788,1.33042277,1.13666545,0.02512083,0.00003995,0.13873797,0.36498149,0.00000000,0.21273057,0.72249993
1.52176088,1.38043541,1.19648021,0.02617553,0.00004328,0.14543604,0.37328675,0.00000000,0.22047062,0.74503686
1.52776388,1.42727216,1.25417785,0.02717514,0.00004710,0.15196978,0.37965708,0.00000000,0.22782608,0.76557544
1.53376688,1.47040134,1.30926330,0.02811133,0.00005136,0.15827595,0.38404489,0.00000000,0.23473362,0.78378116
1.53976988,1.50936613,1.36128253,0.02897694,0.00005598,0.16429437,0.38644286,0.00000000,0.24113879,0.79937154
1.54577289,1.54378951,1.40982373,0.02976598,0.00006093,0.16996874,0.38688262,0.00000000,0.24699583,0.81212156
1.55177589,1.57337564,1.45451636,0.03047355,0.00006612,0.17524728,0.38543191,0.00000000,0.25226707,0.82186630
1.55777889,1.59790780,1.49502836,0.03109572,0.00007152,0.18008323,0.38219056,0.00000000,0.25692188,0.82850118
1.56378189,1.61724348,1.53106230,0.03162938,0.00007704,0.18443515,0.37728543,0.00000000,0.26093537,0.83197971
1.56978489,1.63130732,1.56235085,0.03207206,0.00008261,0.18826717,0.37086471,0.00000000,0.26428700,0.83230932
1.57578789,1.64008272,1.58865249,0.03242181,0.00008815,0.19154924,0.36309177,0.00000000,0.26695922,0.82954549
1.58179090,1.64360292,1.60974801,0.03267697,0.00009358,0.19425725,0.35413896,0.00000000,0.26893635,0.82378487
1.58779390,1.64194245,1.62543841,0.03283612,0.00009881,0.19637331,0.34418170,0.00000000,0.27020374,0.81515785
1.59379690,1.63520970,1.63554481,0.03289800,0.00010375,0.19788594,0.33339313,0.00000000,0.27074744,0.80382115
1.59979990,1.62354107,1.63991046,0.03286148,0.00010831,0.19879046,0.32193940,0.00000000,0.27055428,0.78995083
1.60580290,1.60709720,1.63840513,0.03272561,0.00011241,0.19908930,0.30997608,0.00000000,0.26961254,0.77373626
1.61180590,1.58606129,1.63093156,0.03248974,0.00011596,0.19879238,0.29764543,0.00000000,0.26791306,0.75537522
1.61780890,1.56063958,1.61743367,0.03215362,0.00011888,0.19791744,0.28507486,0.00000000,0.26545078,0.73507026
1.62381191,1.53106350,1.59790592,0.03171765,0.00012112,0.19649034,0.27237632,0.00000000,0.26222657,0.71302656
1.62981491,1.49759313,1.57240315,0.03118298,0.00012263,0.19454515,0.25964662,0.00000000,0.25824915,0.68945088
1.63581791,1.46052131,1.54104997,0.03055182,0.00012335,0.19212409,0.24696854,0.00000000,0.25353709,0.66455173
1.64182091,1.42017768,1.50404897,0.02982750,0.00012329,0.18927720,0.23441242,0.00000000,0.24812055,0.63854026
1.64782391,1.37693198,1.46168681,0.02901472,0.00012242,0.18606179,0.22203826,0.00000000,0.24204272,0.61163164
1.65382691,1.33119607,1.41433770,0.02811957,0.00012076,0.18254145,0.20989779,0.00000000,0.23536075,0.58404661
1.65982991,1.28342402,1.36246350,0.02714955,0.00011835,0.17878495,0.19803670,0.00000000,0.22814613,0.55601278
1.66583292,1.23411002,1.30661035,0.02611359,0.00011523,0.17486468,0.18649657,0.00000000,0.22048442,0.52776556
1.67183592,1.18378392,1.24740166,0.02502185,0.00011147,0.17085502,0.17531647,0.00000000,0.21247430,0.49954826
1.67783892,1.13300450,1.18552761,0.02388559,0.00010714,0.16683046,0.16453426,0.00000000,0.20422595,0.47161146
1.68384192,1.08235062,1.12173161,0.02271690,0.00010233,0.16286373,0.15418731,0.00000000,0.19585890,0.44421139
1.68984492,1.03241068,1.05679427,0.02152842,0.00009713,0.15902389,0.14431289,0.00000000,0.18749936,0.41760745
1.69584792,0.98377090,0.99151564,0.02033298,0.00009166,0.15537458,0.13494804,0.00000000,0.17927715,0.39205889
1.70185093,0.93700306,0.92669651,0.01914331,0.00008602,0.15197254,0.12612922,0.00000000,0.17132246,0.36782083
1.70785393,0.89265216,0.86311967,0.01797166,0.00008031,0.14886630,0.11789149,0.00000000,0.16376246,0.34513977
1.71385693,0.85122479,0.80153186,0.01682951,0.00007465,0.14609537,0.11026775,0.00000000,0.15671801,0.32424886
1.71985993,0.81317849,0.74262729,0.01572728,0.00006914,0.14368969,0.10328765,0.00000000,0.15030053,0.30536308
1.72586293,0.77891270,0.68703320,0.01467413,0.00006387,0.14166953,0.09697670,0.00000000,0.14460910,0.28867458
1.73186593,0.74876144,0.63529801,0.01367773,0.00005893,0.14004576,0.09135531,0.00000000,0.13972802,0.27434838
1.73786893,0.72298787,0.58788226,0.01274424,0.00005440,0.13882037,0.08643804,0.00000000,0.13572476,0.26251857
1.74387194,0.70178085,0.54515262,0.01187819,0.00005036,0.13798732,0.08223302,0.00000000,0.13264829,0.25328512
1.74987494,0.68525327,0.50737867,0.01108250,0.00004687,0.13753345,0.07874150,0.00000000,0.13052807,0.24671144
1.75587794,0.67344202,0.47473255,0.01035863,0.00004398,0.13743955,0.07595769,0.00000000,0.12937332,0.24282278
1.76188094,0.66630945,0.44729098,0.00970657,0.00004175,0.13768134,0.07386875,0.00000000,0.12917291,0.24160545
1.76788394,0.66374595,0.42503944,0.00912509,0.00004022,0.13823038,0.07245500,0.00000000,0.12989560,0.24300696
1.77388694,0.66557361,0.40787813,0.00861188,0.00003945,0.13905478,0.07169026,0.00000000,0.13149080,0.24693700
1.77988994,0.67155053,0.39562919,0.00816372,0.00003947,0.14011977,0.07154236,0.00000000,0.13388965,0.25326938
1.78589295,0.68137600,0.38804507,0.00777668,0.00004036,0.14138802,0.07197382,0.00000000,0.13700655,0.26184486
1.79189595,0.69469624,0.38481750,0.00744630,0.00004220,0.14281973,0.07294259,0.00000000,0.14074105,0.27247483
1.79789895,0.71111081,0.38558699,0.00716780,0.00004510,0.14437262,0.07440290,0.00000000,0.14498011,0.28494583
1.80390195,0.73017971,0.38995262,0.00693619,0.00004920,0.14600181,0.07630628,0.00000000,0.14960070,0.29902479
1.80990495,0.75143141,0.39748188,0.00674642,0.00005473,0.14765966,0.07860255,0.00000000,0.15447268,0.31446504
1.81590795,0.77437153,0.40772059,0.00659354,0.00006195,0.14929568,0.08124101,0.00000000,0.15946203,0.33101273
1.82191096,0.79849259,0.42020269,0.00647276,0.00007123,0.15085665,0.08417158,0.00000000,0.16443424,0.34841370
1.82791396,0.82328453,0.43445994,0.00637955,0.00008306,0.15228686,0.08734612,0.00000000,0.16925789,0.36642048
1.83391696,0.84824595,0.45003127,0.00630972,0.00009806,0.15352870,0.09071963,0.00000000,0.17380828,0.38479917
1.83991996,0.87289587,0.46647179,0.00625950,0.00011703,0.15452355,0.09425160,0.00000000,0.17797106,0.40333600
1.84592296,0.89678567,0.48336128,0.00622553,0.00014099,0.15521295,0.09790714,0.00000000,0.18164562,0.42184317
1.85192596,0.91951081,0.50031193,0.00620496,0.00017117,0.15554005,0.10165820,0.00000000,0.18474832,0.44016379
1.85792896,0.94072179,0.51697522,0.00619547,0.00020913,0.15545134,0.10548446,0.00000000,0.18721516,0.45817558
1.86393197,0.96013398,0.53304761,0.00619528,0.00025672,0.15489843,0.10937419,0.00000000,0.18900402,0.47579311
1.86993497,0.97753559,0.54827503,0.00620318,0.00031618,0.15383996,0.11332471,0.00000000,0.19009616,0.49296843
1.87593797,0.99279345,0.56245579,0.00621854,0.00039014,0.15224339,0.11734266,0.00000000,0.19049705,0.50968998
1.88194097,1.00585623,0.57544191,0.00624133,0.00048168,0.15008660,0.12144385,0.00000000,0.19023630,0.52597975
1.88794397,1.01675465,0.58713881,0.00627205,0.00059435,0.14735926,0.12565283,0.00000000,0.18936678,0.54188883
1.89394697,1.02559868,0.59750324,0.00631178,0.00073219,0.14406375,0.13000202,0.00000000,0.18796295,0.55749148
1.89994997,1.03257166,0.60653975,0.00636205,0.00089970,0.14021562,0.13453054,0.00000000,0.18611827,0.57287802
1.90595298,1.03792158,0.61429563,0.00642489,0.00110190,0.13584360,0.13928263,0.00000000,0.18394201,0.58814687
1.91195598,1.04194979,0.62085472,0.00650266,0.00134420,0.13098906,0.14430583,0.00000000,0.18155541,0.60339620
1.91795898,1.04499760,0.62633034,0.00659800,0.00163242,0.12570499,0.14964888,0.00000000,0.17908733,0.61871553
1.92396198,1.04743144,0.63085758,0.00671377,0.00197264,0.12005444,0.15535946,0.00000000,0.17666963,0.63417773
1.92996498,1.04962707,0.63458551,0.00685286,0.00237112,0.11410875,0.16148176,0.00000000,0.17443246,0.64983199
1.93596798,1.05195364,0.63766938,0.00701810,0.00283411,0.10794529,0.16805409,0.00000000,0.17249948,0.66569783
1.94197099,1.05475818,0.64026334,0.00721217,0.00336767,0.10164516,0.17510644,0.00000000,0.17098340,0.68176074
1.94797399,1.05835124,0.64251386,0.00743740,0.00397749,0.09529078,0.18265828,0.00000000,0.16998179,0.69796940
1.95397699,1.06299413,0.64455396,0.00769567,0.00466856,0.08896347,0.19071638,0.00000000,0.16957350,0.71423479
1.95997999,1.06888821,0.64649860,0.00798831,0.00544498,0.08274125,0.19927305,0.00000000,0.16981567,0.73043103
1.96598299,1.07616668,0.64844106,0.00831592,0.00630964,0.07669684,0.20830464,0.00000000,0.17074143,0.74639798
1.97198599,1.08488899,0.65045042,0.00867833,0.00726392,0.07089597,0.21777037,0.00000000,0.17235851,0.76194535
1.97798899,1.09503796,0.65257006,0.00907449,0.00830745,0.06539607,0.22761174,0.00000000,0.17464859,0.77685815
1.98399200,1.10651978,0.65481714,0.00950240,0.00943778,0.06024533,0.23775225,0.00000000,0.17756757,0.79090313
1.98999500,1.11916659,0.65718279,0.00995910,0.01065024,0.05548219,0.24809781,0.00000000,0.18104668,0.80383600
1.99599800,1.13274166,0.65963306,0.01044063,0.01193770,0.05113523,0.25853758,0.00000000,0.18499438,0.81540908
2.00200100,1.14694692,0.66211040,0.01094210,0.01329051,0.04722337,0.26894546,0.00000000,0.18929899,0.82537902
2.00800400,1.16143248,0.66453568,0.01145775,0.01469646,0.04375647,0.27918213,0.00000000,0.19383207,0.83351445
2.01400700,1.17580802,0.66681055,0.01198100,0.01614080,0.04073616,0.28909767,0.00000000,0.19845226,0.83960329
2.02001001,1.18965556,0.66882028,0.01250467,0.01760648,0.03815683,0.29853470,0.00000000,0.20300959,0.84345942
2.02601301,1.20254335,0.67043693,0.01302107,0.01907436,0.03600687,0.30733201,0.00000000,0.20735017,0.84492879
2.03201601,1.21404047,0.67152295,0.01352225,0.02052356,0.03426990,0.31532862,0.00000000,0.21132090,0.84389456
2.03801901,1.22373166,0.67193512,0.01400022,0.02193198,0.03292604,0.32236808,0.00000000,0.21477425,0.84028145
2.04402201,1.23123208,0.67152894,0.01444716,0.02327676,0.03195319,0.32830299,0.00000000,0.21757291,0.83405899
2.05002501,1.23620129,0.67016330,0.01485572,0.02453495,0.03132812,0.33299950,0.00000000,0.21959404,0.82524379
2.05602801,1.23835611,0.66770540,0.01521921,0.02568411,0.03102750,0.33634163,0.00000000,0.22073306,0.81390065
2.06203102,1.23748187,0.66403589,0.01553189,0.02670300,0.03102874,0.33823536,0.00000000,0.22090686,0.80014252
2.06803402,1.23344141,0.65905383,0.01578913,0.02757224,0.03131062,0.33861205,0.00000000,0.22005625,0.78412920
2.07403702,1.22618145,0.65268150,0.01598764,0.02827491,0.03185369,0.33743131,0.00000000,0.21814758,0.76606484
2.08004002,1.21573602,0.64486865,0.01612555,0.02879715,0.03264045,0.33468294,0.00000000,0.21517346,0.74619411
2.08604302,1.20222650,0.63559598,0.01620252,0.02912859,0.03365535,0.33038798,0.00000000,0.21115265,0.72479714
2.09204602,1.18585819,0.62487760,0.01621975,0.02926270,0.03488447,0.32459869,0.00000000,0.20612891,0.70218326
2.09804902,1.16691345,0.61276230,0.01617993,0.02919704,0.03631512,0.31739743,0.00000000,0.20016917,0.67868362
2.10405203,1.14574141,0.59933338,0.01608713,0.02893334,0.03793518,0.30889455,0.00000000,0.19336080,0.65464286
2.11005503,1.12274476,0.58470697,0.01594664,0.02847745,0.03973241,0.29922520,0.00000000,0.18580835,0.63041003
2.11605803,1.09836392,0.56902884,0.01576476,0.02783907,0.04169360,0.28854534,0.00000000,0.17762974,0.60632904
2.12206103,1.07305951,0.55246989,0.01554849,0.02703151,0.04380372,0.27702700,0.00000000,0.16895217,0.58272898
2.12806403,1.04729355,0.53522019,0.01530530,0.02607118,0.04604519,0.26485298,0.00000000,0.15990786,0.55991461
2.13406703,1.02151066,0.51748227,0.01504276,0.02497703,0.04839709,0.25221137,0.00000000,0.15062980,0.53815741
2.14007004,0.99611985,0.49946359,0.01476823,0.02376997,0.05083466,0.23928987,0.00000000,0.14124782,0.51768760
2.14607304,0.97147793,0.48136883,0.01448859,0.02247220,0.05332894,0.22627042,0.00000000,0.13188487,0.49868742
2.15207604,0.94787547,0.46339235,0.01420992,0.02110650,0.05584667,0.21332414,0.00000000,0.12265391,0.48128609
2.15807904,0.92552585,0.44571114,0.01393732,0.01969563,0.05835044,0.20060696,0.00000000,0.11365534,0.46555655
2.16408204,0.90455811,0.42847883,0.01367467,0.01826167,0.06079918,0.18825594,0.00000000,0.10497509,0.45151432
2.17008504,0.88501389,0.41182093,0.01342454,0.01682548,0.06314890,0.17638661,0.00000000,0.09668343,0.43911847
2.17608804,0.86684869,0.39583156,0.01318816,0.01540625,0.06535372,0.16509113,0.00000000,0.08883442,0.42827469
2.18209105,0.84993728,0.38057199,0.01296541,0.01402112,0.06736714,0.15443761,0.00000000,0.08146609,0.41884038
2.18809405,0.83408305,0.36607088,0.01275489,0.01268489,0.06914351,0.14447030,0.00000000,0.07460115,0.41063161
2.19409705,0.81903079,0.35232626,0.01255411,0.01140990,0.07063958,0.13521076,0.00000000,0.06824818,0.40343150
2.20010005,0.80448214,0.33930913,0.01235965,0.01020595,0.07181617,0.12665978,0.00000000,0.06240335,0.39699986
2.20610305,0.79011307,0.32696843,0.01216741,0.00908032,0.07263977,0.11880003,0.00000000,0.05705227,0.39108354
2.21210605,0.77559238,0.31523709,0.01197287,0.00803791,0.07308402,0.11159919,0.00000000,0.05217216,0.38542715
2.21810905,0.76060040,0.30403885,0.01177139,0.00708146,0.07313104,0.10501345,0.00000000,0.04773397,0.37978362
2.22411206,0.74484692,0.29329552,0.01155845,0.00621172,0.07277252,0.09899117,0.00000000,0.04370454,0.37392431
2.23011506,0.72808768,0.28293418,0.01132998,0.00542780,0.07201046,0.09347654,0.00000000,0.04004864,0.36764816
2.23611806,0.71013856,0.27289414,0.01108253,0.00472744,0.07085762,0.08841319,0.00000000,0.03673077,0.36078957
2.24212106,0.69088702,0.26313323,0.01081354,0.00410732,0.06933756,0.08374743,0.00000000,0.03371675,0.35322492
2.24812406,0.67030044,0.25363315,0.01052144,0.00356338,0.06748434,0.07943120,0.00000000,0.03097503,0.34487726
2.25412706,0.64843092,0.24440375,0.01020584,0.00309108,0.06534185,0.07542458,0.00000000,0.02847770,0.33571935
2.26013007,0.62541682,0.23548595,0.00986754,0.00268570,0.06296283,0.07169779,0.00000000,0.02620123,0.32577484
2.26613307,0.60148083,0.22695336,0.00950853,0.00234251,0.06040759,0.06823268,0.00000000,0.02412691,0.31511773
2.27213607,0.57692501,0.21891238,0.00913202,0.00205700,0.05774255,0.06502375,0.00000000,0.02224102,0.30387022
2.27813907,0.55212309,0.21150097,0.00874230,0.00182502,0.05503850,0.06207860,0.00000000,0.02053488,0.29219913
2.28414207,0.52751038,0.20488600,0.00834461,0.00164286,0.05236891,0.05941799,0.00000000,0.01900460,0.28031096
2.29014507,0.50357188,0.19925935,0.00794505,0.00150735,0.04980803,0.05707538,0.00000000,0.01765076,0.26844611
2.29614807,0.48082892,0.19483283,0.00755032,0.00141588,0.04742915,0.05509619,0.00000000,0.01647799,0.25687211
2.30215108,0.45982486,0.19183212,0.00716758,0.00136640,0.04530275,0.05353658,0.00000000,0.01549439,0.24587640
2.30815408,0.44111034,0.19048973,0.00680422,0.00135736,0.04349493,0.05246200,0.00000000,0.01471104,0.23575871
2.31415708,0.42522826,0.19103736,0.00646763,0.00138767,0.04206578,0.05194543,0.00000000,0.01414136,0.22682327
2.32016008,0.41269899,0.19369765,0.00616503,0.00145662,0.04106806,0.05206538,0.00000000,0.01380046,0.21937094
