energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-1.76788394,1.30725161,0.16046664,0.49062600,0.01105382,0.15413219,0.21063383,0.45473614,0.25326008,0.00000000
-1.76188094,1.31479534,0.15911882,0.49573503,0.01129661,0.15719051,0.21023908,0.45438954,0.25217792,0.00000000
-1.75587794,1.32731658,0.15866585,0.50302768,0.01151434,0.16047154,0.21005411,0.45617676,0.25228070,0.00000000
-1.74987494,1.34497868,0.15911700,0.51257940,0.01170205,0.16396837,0.21006715,0.46017407,0.25363257,0.00000000
-1.74387194,1.36793181,0.16048409,0.52447237,0.01185726,0.16767108,0.21027444,0.46643980,0.25628452,0.00000000
-1.73786893,1.39630198,0.16277951,0.53879150,0.01198011,0.17156644,0.21067943,0.47500845,0.26027245,0.00000000
-1.73186593,1.43017934,0.16601418,0.55561961,0.01207336,0.17563749,0.21129165,0.48588533,0.26561515,0.00000000
-1.72586293,1.46960593,0.17019532,0.57503205,0.01214230,0.17986300,0.21212529,0.49904165,0.27231226,0.00000000
-1.71985993,1.51456336,0.17532424,0.59709067,0.01219458,0.18421679,0.21319752,0.51441053,0.28034205,0.00000000
-1.71385693,1.56496079,0.18139419,0.62183747,0.01224000,0.18866709,0.21452657,0.53188374,0.28965949,0.00000000
-1.70785393,1.62062388,0.18838828,0.64928808,0.01229012,0.19317600,0.21612971,0.55130979,0.30019432,0.00000000
-1.70185093,1.68128534,0.19627757,0.67942537,0.01235786,0.19769898,0.21802114,0.57249314,0.31184973,0.00000000
-1.69584792,1.74657770,0.20501955,0.71219356,0.01245705,0.20218475,0.22020989,0.59519487,0.32450143,0.00000000
-1.68984492,1.81602903,0.21455685,0.74749312,0.01260188,0.20657543,0.22269795,0.61913493,0.33799751,0.00000000
-1.68384192,1.88906214,0.22481655,0.78517678,0.01280633,0.21080706,0.22547853,0.64399582,0.35215919,0.00000000
-1.67783892,1.96499762,0.23570989,0.82504701,0.01308359,0.21481065,0.22853478,0.66942792,0.36678259,0.00000000
-1.67183592,2.04306116,0.24713260,0.86685516,0.01344550,0.21851359,0.23183889,0.69505616,0.38164151,0.00000000
-1.66583292,2.12239502,0.25896588,0.91030239,0.01390195,0.22184160,0.23535163,0.72048808,0.39649137,0.00000000
-1.65982991,2.20207367,0.27107794,0.95504265,0.01446044,0.22472094,0.23902257,0.74532288,0.41107422,0.00000000
-1.65382691,2.28112313,0.28332612,1.00068754,0.01512556,0.22708107,0.24279069,0.76916130,0.42512471,0.00000000
-1.64782391,2.35854352,0.29555969,1.04681306,0.01589867,0.22885735,0.24658561,0.79161594,0.43837681,0.00000000
-1.64182091,2.43333391,0.30762297,1.09296808,0.01677765,0.22999390,0.25032932,0.81232165,0.45057115,0.00000000
-1.63581791,2.50451892,0.31935900,1.13868421,0.01775674,0.23044633,0.25393829,0.83094574,0.46146266,0.00000000
-1.62981491,2.57117565,0.33061343,1.18348691,0.01882655,0.23018427,0.25732593,0.84719746,0.47082822,0.00000000
-1.62381191,2.63246037,0.34123860,1.22690725,0.01997420,0.22919345,0.26040534,0.86083654,0.47847394,0.00000000
-1.61780890,2.68763363,0.35109765,1.26849415,0.02118355,0.22747735,0.26309212,0.87168049,0.48424193,0.00000000
-1.61180590,2.73608300,0.36006859,1.30782644,0.02243568,0.22505824,0.26530725,0.87961028,0.48801602,0.00000000
-1.60580290,2.77734263,0.36804808,1.34452457,0.02370932,0.22197748,0.26697983,0.88457442,0.48972640,0.00000000
-1.59979990,2.81110867,0.37495484,1.37826127,0.02498159,0.21829519,0.26804967,0.88659110,0.48935282,0.00000000
-1.59379690,2.83725029,0.38073267,1.40877106,0.02622864,0.21408914,0.26846948,0.88574845,0.48692632,0.00000000
-1.58779390,2.85581557,0.38535278,1.43585794,0.02742653,0.20945298,0.26820678,0.88220289,0.48252918,0.00000000
-1.58179090,2.86703223,0.38881548,1.45940123,0.02855194,0.20449383,0.26724529,0.87617566,0.47629346,0.00000000
-1.57578789,2.87130292,0.39115108,1.47935917,0.02958311,0.19932940,0.26558579,0.86794749,0.46839769,0.00000000
-1.56978489,2.86919532,0.39242000,1.49576999,0.03050051,0.19408458,0.26324649,0.85785178,0.45906228,0.00000000
-1.56378189,2.86142711,0.39271201,1.50875061,0.03128762,0.18888792,0.26026283,0.84626627,0.44854350,0.00000000
-1.55777889,2.84884623,0.39214453,1.51849263,0.03193148,0.18386778,0.25668670,0.83360346,0.43712634,0.00000000
-1.55177589,2.83240700,0.39086019,1.52525580,0.03242319,0.17914869,0.25258519,0.82030006,0.42511659,0.00000000
-1.54577289,2.81314249,0.38902346,1.52935913,0.03275822,0.17484768,0.24803880,0.80680563,0.41283218,0.00000000
-1.53976988,2.79213419,0.38681649,1.53116974,0.03293652,0.17107101,0.24313925,0.79357077,0.40059428,0.00000000
-1.53376688,2.77047956,0.38443437,1.53108989,0.03296251,0.16791122,0.23798704,0.78103506,0.38871833,0.00000000
-1.52776388,2.74925844,0.38207972,1.52954246,0.03284483,0.16544469,0.23268858,0.76961504,0.37750521,0.00000000
-1.52176088,2.72949949,0.37995684,1.52695550,0.03259600,0.16372977,0.22735332,0.75969269,0.36723300,0.00000000
-1.51575788,2.71214757,0.37826567,1.52374626,0.03223181,0.16280552,0.22209079,0.75160457,0.35814932,0.00000000
-1.50975488,2.69803315,0.37719552,1.52030542,0.03177075,0.16269100,0.21700768,0.74563202,0.35046462,0.00000000
-1.50375188,2.68784503,0.37691901,1.51698210,0.03123321,0.16338535,0.21220511,0.74199281,0.34434664,0.00000000
-1.49774887,2.68210727,0.37758626,1.51407026,0.03064069,0.16486831,0.20777619,0.74083447,0.33991603,0.00000000
-1.49174587,2.68116134,0.37931963,1.51179721,0.03001502,0.16710145,0.20380397,0.74222960,0.33724335,0.00000000
-1.48574287,2.68515438,0.38220915,1.51031465,0.02937756,0.17002980,0.20035975,0.74617351,0.33634762,0.00000000
-1.47973987,2.69403416,0.38630895,1.50969290,0.02874849,0.17358400,0.19750202,0.75258417,0.33719626,0.00000000
-1.47373687,2.70755126,0.39163473,1.50991847,0.02814621,0.17768276,0.19527583,0.76130478,0.33970665,0.00000000
-1.46773387,2.72526841,0.39816252,1.51089535,0.02758686,0.18223553,0.19371279,0.77210879,0.34374913,0.00000000
-1.46173087,2.74657707,0.40582871,1.51244999,0.02708395,0.18714539,0.19283153,0.78470735,0.34915137,0.00000000
-1.45572786,2.77072057,0.41453157,1.51433981,0.02664816,0.19231196,0.19263866,0.79875901,0.35570410,0.00000000
-1.44972486,2.79682301,0.42413405,1.51626495,0.02628736,0.19763421,0.19313020,0.81388127,0.36316792,0.00000000
-1.44372186,2.82392294,0.43446794,1.51788276,0.02600665,0.20301319,0.19429318,0.82966356,0.37128091,0.00000000
-1.43771886,2.85101016,0.44533914,1.51882436,0.02580862,0.20835446,0.19610755,0.84568123,0.37976702,0.00000000
-1.43171586,2.87706433,0.45653391,1.51871241,0.02569368,0.21357028,0.19854811,0.86150984,0.38834471,0.00000000
-1.42571286,2.90109339,0.46782586,1.51717934,0.02566046,0.21858130,0.20158634,0.87673930,0.39673560,0.00000000
-1.41970985,2.92217025,0.47898327,1.51388500,0.02570627,0.22331799,0.20519209,0.89098705,0.40467290,0.00000000
-1.41370685,2.93946582,0.48977662,1.50853287,0.02582752,0.22772147,0.20933488,0.90390987,0.41190918,0.00000000
-1.40770385,2.95227707,0.49998577,1.50088403,0.02602016,0.23174399,0.21398487,0.91521370,0.41822324,0.00000000
-1.40170085,2.96004867,0.50940665,1.49076809,0.02628009,0.23534892,0.21911329,0.92466105,0.42342578,0.00000000
-1.39569785,2.96238731,0.51785707,1.47809064,0.02660338,0.23851032,0.22469240,0.93207579,0.42736375,0.00000000
-1.38969485,2.95906828,0.52518143,1.46283686,0.02698656,0.24121219,0.23069496,0.93734502,0.42992314,0.00000000
-1.38369185,2.95003412,0.53125414,1.44507116,0.02742669,0.24344735,0.23709324,0.94041815,0.43103013,0.00000000
-1.37768884,2.93538586,0.53598163,1.42493306,0.02792137,0.24521620,0.24385773,0.94130339,0.43065073,0.00000000
-1.37168584,2.91536758,0.53930299,1.40262968,0.02846872,0.24652523,0.25095556,0.94006177,0.42878887,0.00000000
-1.36568284,2.89034565,0.54118913,1.37842535,0.02906721,0.24738560,0.25834896,0.93679938,0.42548315,0.00000000
-1.35967984,2.86078406,0.54164082,1.35262926,0.02971551,0.24781170,0.26599375,0.93165825,0.42080254,0.00000000
-1.35367684,2.82721765,0.54068564,1.32558185,0.03041231,0.24781992,0.27383817,0.92480646,0.41484119,0.00000000
-1.34767384,2.79022509,0.53837418,1.29764095,0.03115611,0.24742758,0.28182218,0.91642824,0.40771278,0.00000000
-1.34167084,2.75040323,0.53477580,1.26916849,0.03194514,0.24665220,0.28987734,0.90671458,0.39954468,0.00000000
-1.33566783,2.70834457,0.52997417,1.24051870,0.03277721,0.24551105,0.29792744,0.89585490,0.39047228,0.00000000
-1.32966483,2.66461899,0.52406306,1.21202836,0.03364981,0.24402108,0.30588989,0.88403032,0.38063370,0.00000000
-1.32366183,2.61976069,0.51714243,1.18400956,0.03456010,0.24219914,0.31367785,0.87140872,0.37016526,0.00000000
-1.31765883,2.57426082,0.50931527,1.15674532,0.03550518,0.24006252,0.32120313,0.85814187,0.35919778,0.00000000
-1.31165583,2.52856565,0.50068512,1.13048800,0.03648228,0.23762977,0.32837961,0.84436454,0.34785387,0.00000000
-1.30565283,2.48307993,0.49135451,1.10546027,0.03748912,0.23492157,0.33512708,0.83019549,0.33624630,0.00000000
-1.29964982,2.43817441,0.48142422,1.08185824,0.03852425,0.23196174,0.34137518,0.81573998,0.32447726,0.00000000
-1.29364682,2.39419626,0.47099331,1.05985613,0.03958744,0.22877820,0.34706731,0.80109347,0.31263866,0.00000000
-1.28764382,2.35148099,0.46015978,1.03961178,0.04067996,0.22540373,0.35216406,0.78634589,0.30081304,0.00000000
-1.28164082,2.31036422,0.44902160,1.02127214,0.04180487,0.22187651,0.35664599,0.77158607,0.28907505,0.00000000
-1.27563782,2.27119179,0.43767793,1.00497820,0.04296720,0.21824034,0.36051553,0.75690572,0.27749332,0.00000000
-1.26963482,2.23432680,0.42623032,0.99086836,0.04417396,0.21454441,0.36379763,0.74240248,0.26613230,0.00000000
-1.26363182,2.20015253,0.41478352,0.97908010,0.04543405,0.21084270,0.36653932,0.72818174,0.25505405,0.00000000
-1.25762881,2.16907044,0.40344585,0.96974928,0.04675798,0.20719293,0.36880776,0.71435688,0.24431973,0.00000000
-1.25162581,2.14149314,0.39232893,0.96300712,0.04815742,0.20365512,0.37068718,0.70104778,0.23399049,0.00000000
-1.24562281,2.11783232,0.38154665,0.95897488,0.04964469,0.20028984,0.37227456,0.68837785,0.22412801,0.00000000
-1.23961981,2.09848245,0.37121340,0.95775673,0.05123197,0.19715619,0.37367432,0.67646938,0.21479423,0.00000000
-1.23361681,2.08380128,0.36144164,0.95943103,0.05293061,0.19430974,0.37499249,0.66543793,0.20605065,0.00000000
-1.22761381,2.07408842,0.35233893,0.96404105,0.05475021,0.19180039,0.37633039,0.65538589,0.19795699,0.00000000
-1.22161081,2.06956369,0.34400454,0.97158568,0.05669784,0.18967047,0.37777844,0.64639583,0.19056952,0.00000000
-1.21560780,2.07034693,0.33652595,0.98201103,0.05877725,0.18795306,0.37941040,0.63852417,0.18393907,0.00000000
-1.20960480,2.07644080,0.32997548,0.99520369,0.06098812,0.18667070,0.38127836,0.63179563,0.17810890,0.00000000
-1.20360180,2.08771814,0.32440722,1.01098649,0.06332555,0.18583461,0.38340895,0.62619897,0.17311269,0.00000000
-1.19759880,2.10391504,0.31985457,1.02911705,0.06577967,0.18544438,0.38580079,0.62168443,0.16897266,0.00000000
-1.19159580,2.12463040,0.31632854,1.04928980,0.06833543,0.18548824,0.38842371,0.61816305,0.16569810,0.00000000
-1.18559280,2.14933237,0.31381696,1.07114134,0.07097265,0.18594384,0.39121945,0.61550810,0.16328432,0.00000000
-1.17958979,2.17737157,0.31228469,1.09425925,0.07366626,0.18677958,0.39410407,0.61355857,0.16171218,0.00000000
-1.17358679,2.20800056,0.31167478,1.11819393,0.07638677,0.18795616,0.39697191,0.61212455,0.16094817,0.00000000
-1.16758379,2.24039860,0.31191064,1.14247289,0.07910088,0.18942861,0.39970082,0.61099427,0.16094508,0.00000000
-1.16158079,2.27370033,0.31289892,1.16661688,0.08177235,0.19114835,0.40215840,0.60994238,0.16164325,0.00000000
-1.15557779,2.30702699,0.31453312,1.19015700,0.08436289,0.19306529,0.40420893,0.60873906,0.16297220,0.00000000
-1.14957479,2.33951828,0.31669757,1.21265181,0.08683324,0.19512988,0.40572061,0.60715939,0.16485273,0.00000000
-1.14357179,2.37036343,0.31927158,1.23370363,0.08914417,0.19729487,0.40657263,0.60499256,0.16719921,0.00000000
-1.13756878,2.39882963,0.32213362,1.25297309,0.09125762,0.19951680,0.40666184,0.60205032,0.16992203,0.00000000
-1.13156578,2.42428664,0.32516511,1.27019132,0.09313768,0.20175709,0.40590853,0.59817444,0.17293002,0.00000000
-1.12556278,2.44622630,0.32825387,1.28516894,0.09475158,0.20398272,0.40426113,0.59324260,0.17613283,0.00000000
-1.11955978,2.46427630,0.33129682,1.29780178,0.09607052,0.20616652,0.40169958,0.58717269,0.17944301,0.00000000
-1.11355678,2.47820780,0.33420207,1.30807277,0.09707040,0.20828701,0.39823729,0.57992526,0.18277785,0.00000000
-1.10755378,2.48793681,0.33689020,1.31605034,0.09773240,0.21032805,0.39392155,0.57150419,0.18606094,0.00000000
-1.10155078,2.49351976,0.33929473,1.32188328,0.09804338,0.21227810,0.38883263,0.56195558,0.18922323,0.00000000
-1.09554777,2.49514390,0.34136203,1.32579264,0.09799616,0.21412947,0.38308140,0.55136514,0.19220385,0.00000000
-1.08954477,2.49311340,0.34305055,1.32806096,0.09758963,0.21587749,0.37680595,0.53985428,0.19495055,0.00000000
-1.08354177,2.48783227,0.34432968,1.32901980,0.09682867,0.21751976,0.37016723,0.52757516,0.19741988,0.00000000
-1.07753877,2.47978509,0.34517832,1.32903584,0.09572398,0.21905552,0.36334403,0.51470511,0.19957705,0.00000000
-1.07153577,2.46951692,0.34558338,1.32849662,0.09429179,0.22048534,0.35652762,0.50144074,0.20139577,0.00000000
-1.06553277,2.45761313,0.34553834,1.32779625,0.09255336,0.22181092,0.34991620,0.48799189,0.20285783,0.00000000
-1.05952976,2.44468040,0.34504204,1.32732201,0.09053450,0.22303532,0.34370944,0.47457593,0.20395276,0.00000000
-1.05352676,2.43132927,0.34409778,1.32744200,0.08826491,0.22416330,0.33810332,0.46141241,0.20467742,0.00000000
-1.04752376,2.41815901,0.34271288,1.32849454,0.08577750,0.22520194,0.33328534,0.44871829,0.20503564,0.00000000
-1.04152076,2.40574499,0.34089861,1.33077943,0.08310765,0.22616132,0.32943037,0.43670390,0.20503794,0.00000000
-1.03551776,2.39462862,0.33867059,1.33455125,0.08029239,0.22705522,0.32669693,0.42556956,0.20470126,0.00000000
-1.02951476,2.38530980,0.33604954,1.34001486,0.07736962,0.22790180,0.32522415,0.41550288,0.20404879,0.00000000
-1.02351176,2.37824173,0.33306232,1.34732289,0.07437728,0.22872400,0.32512930,0.40667674,0.20310974,0.00000000
-1.01750875,2.37382765,0.32974320,1.35657542,0.07135253,0.22954974,0.32650585,0.39924770,0.20191913,0.00000000
-1.01150575,2.37241919,0.32613502,1.36782131,0.06833102,0.23041166,0.32942195,0.39335497,0.20051753,0.00000000
-1.00550275,2.37431605,0.32229046,1.38106136,0.06534615,0.23134661,0.33391944,0.38911962,0.19895064,0.00000000
-0.99949975,2.37976658,0.31827292,1.39625279,0.06242840,0.23239457,0.34001317,0.38664398,0.19726883,0.00000000
-0.99349675,2.38896901,0.31415713,1.41331507,0.05960483,0.23359729,0.34769073,0.38601131,0.19552645,0.00000000
-0.98749375,2.40207313,0.31002933,1.43213657,0.05689856,0.23499652,0.35691250,0.38728538,0.19378100,0.00000000
-0.98149075,2.41918235,0.30598690,1.45258203,0.05432852,0.23663205,0.36761208,0.39051022,0.19209219,0.00000000
-0.97548774,2.44035588,0.30213746,1.47450043,0.05190914,0.23853959,0.37969711,0.39570980,0.19052080,0.00000000
-0.96948474,2.46561119,0.29859747,1.49773306,0.04965037,0.24074867,0.39305058,0.40288779,0.18912746,0.00000000
-0.96348174,2.49492657,0.29549019,1.52212137,0.04755774,0.24328070,0.40753250,0.41202735,0.18797137,0.00000000
-0.95747874,2.52824385,0.29294325,1.54751444,0.04563251,0.24614728,0.42298221,0.42309104,0.18710898,0.00000000
-0.95147574,2.56547120,0.29108579,1.57377566,0.04387210,0.24934901,0.43922114,0.43602079,0.18659273,0.00000000
-0.94547274,2.60648602,0.29004525,1.60078831,0.04227044,0.25287478,0.45605619,0.45073818,0.18646981,0.00000000
-0.93946973,2.65113766,0.28994398,1.62845972,0.04081858,0.25670169,0.47328348,0.46714482,0.18678113,0.00000000
-0.93346673,2.69925000,0.29089574,1.65672377,0.03950531,0.26079564,0.49069270,0.48512304,0.18756033,0.00000000
-0.92746373,2.75062370,0.29300221,1.68554154,0.03831776,0.26511254,0.50807170,0.50453689,0.18883311,0.00000000
-0.92146073,2.80503792,0.29634966,1.71489994,0.03724212,0.26960015,0.52521126,0.52523342,0.19061664,0.00000000
-0.91545773,2.86225149,0.30100579,1.74480825,0.03626431,0.27420053,0.54191005,0.54704429,0.19291927,0.00000000
-0.90945473,2.92200338,0.30701704,1.77529276,0.03537055,0.27885276,0.55797934,0.56978767,0.19574040,0.00000000
-0.90345173,2.98401268,0.31440618,1.80638969,0.03454795,0.28349612,0.57324746,0.59327058,0.19907064,0.00000000
-0.89744872,3.04797783,0.32317060,1.83813657,0.03378497,0.28807329,0.58756381,0.61729136,0.20289201,0.00000000
-0.89144572,3.11357569,0.33328107,1.87056275,0.03307171,0.29253357,0.60080226,0.64164263,0.20717850,0.00000000
-0.88544272,3.18046037,0.34468119,1.90367942,0.03240019,0.29683590,0.61286370,0.66611436,0.21189660,0.00000000
-0.87943972,3.24826232,0.35728753,1.93746966,0.03176442,0.30095153,0.62367783,0.69049732,0.21700615,0.00000000
-0.87343672,3.31658795,0.37099048,1.97187939,0.03116036,0.30486620,0.63320396,0.71458665,0.22246109,0.00000000
-0.86743372,3.38502016,0.38565575,2.00680944,0.03058581,0.30858176,0.64143094,0.73818556,0.22821050,0.00000000
-0.86143072,3.45311997,0.40112656,2.04210969,0.03004010,0.31211714,0.64837614,0.76110915,0.23419952,0.00000000
-0.85542771,3.52042968,0.41722643,2.07757532,0.02952377,0.31550850,0.65408355,0.78318815,0.24037042,0.00000000
-0.84942471,3.58647747,0.43376250,2.11294586,0.02903823,0.31880880,0.65862120,0.80427251,0.24666361,0.00000000
-0.84342171,3.65078360,0.45052922,2.14790688,0.02858525,0.32208654,0.66207789,0.82423474,0.25301869,0.00000000
-0.83741871,3.71286799,0.46731247,2.18209468,0.02816659,0.32542386,0.66455949,0.84297277,0.25937536,0.00000000
-0.83141571,3.77225898,0.48389376,2.21510352,0.02778358,0.32891410,0.66618481,0.86041226,0.26567439,0.00000000
-0.82541271,3.82850286,0.50005451,2.24649537,0.02743674,0.33265873,0.66708140,0.87650822,0.27185836,0.00000000
-0.81940970,3.88117377,0.51558031,2.27581165,0.02712554,0.33676398,0.66738126,0.89124572,0.27787240,0.00000000
-0.81340670,3.92988341,0.53026489,2.30258647,0.02684815,0.34133717,0.66721660,0.90463963,0.28366472,0.00000000
-0.80740370,3.97429019,0.54391387,2.32636085,0.02660137,0.34648285,0.66671596,0.91673342,0.28918703,0.00000000
-0.80140070,4.01410717,0.55634802,2.34669738,0.02638063,0.35229893,0.66600054,0.92759680,0.29439486,0.00000000
-0.79539770,4.04910855,0.56740616,2.36319460,0.02618007,0.35887295,0.66518101,0.93732236,0.29924773,0.00000000
-0.78939470,4.07913444,0.57694749,2.37550078,0.02599272,0.36627853,0.66435484,0.94602131,0.30370914,0.00000000
-0.78339170,4.10409367,0.58485340,2.38332645,0.02581082,0.37457221,0.66360414,0.95381836,0.30774663,0.00000000
-0.77738869,4.12396469,0.59102881,2.38645545,0.02562609,0.38379070,0.66299408,0.96084600,0.31133167,0.00000000
-0.77138569,4.13879467,0.59540301,2.38475407,0.02543012,0.39394876,0.66257193,0.96723842,0.31443954,0.00000000
-0.76538269,4.14869703,0.59793011,2.37817817,0.02521475,0.40503757,0.66236670,0.97312532,0.31704930,0.00000000
-0.75937969,4.15384768,0.59858904,2.36677820,0.02497247,0.41702393,0.66238934,0.97862592,0.31914375,0.00000000
-0.75337669,4.15448036,0.59738327,2.35070192,0.02469670,0.42985002,0.66263352,0.98384338,0.32070948,0.00000000
-0.74737369,4.15088142,0.59434031,2.33019499,0.02438217,0.44343400,0.66307691,0.98886006,0.32173701,0.00000000
-0.74137069,4.14338436,0.58951093,2.30559939,0.02402511,0.45767117,0.66368288,0.99373367,0.32222106,0.00000000
-0.73536768,4.13236439,0.58296820,2.27734975,0.02362342,0.47243587,0.66440260,0.99849459,0.32216082,0.00000000
-0.72936468,4.11823313,0.57480640,2.24596775,0.02317678,0.48758394,0.66517737,1.00314454,0.32156037,0.00000000
-0.72336168,4.10143367,0.56513974,2.21205455,0.02268660,0.50295564,0.66594115,1.00765646,0.32042908,0.00000000
-0.71735868,4.08243562,0.55410100,2.17628146,0.02215599,0.51837892,0.66662318,1.01197585,0.31878200,0.00000000
-0.71135568,4.06173040,0.54183990,2.13937888,0.02158958,0.53367304,0.66715054,1.01602319,0.31664020,0.00000000
-0.70535268,4.03982620,0.52852136,2.10212362,0.02099334,0.54865220,0.66745060,1.01969757,0.31403095,0.00000000
