energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-1.85192596,2.60885478,0.39719451,0.00000000,0.00187939,0.38816812,0.59609972,1.49961163,0.07998849,0.59303399
-1.84592296,2.62712965,0.39598476,0.00000000,0.00206019,0.39577874,0.59235750,1.49588473,0.08382319,0.59855501
-1.83991996,2.63816780,0.39368211,0.00000000,0.00225400,0.40259956,0.58615116,1.48770344,0.08753548,0.60217403
-1.83391696,2.64203520,0.39035170,0.00000000,0.00245932,0.40865257,0.57762054,1.47523487,0.09107009,0.60393486
-1.82791396,2.63891502,0.38607825,0.00000000,0.00267432,0.41397217,0.56694805,1.45871357,0.09437208,0.60392097
-1.82191096,2.62910049,0.38096191,0.00000000,0.00289687,0.41860302,0.55435387,1.43843417,0.09738825,0.60225472
-1.81590795,2.61298487,0.37511391,0.00000000,0.00312452,0.42259767,0.54008999,1.41474257,0.10006862,0.59909533
-1.80990495,2.59104882,0.36865240,0.00000000,0.00335449,0.42601397,0.52443334,1.38802580,0.10236780,0.59463562
-1.80390195,2.56384559,0.36169827,0.00000000,0.00358372,0.42891230,0.50767830,1.35870088,0.10424633,0.58909746
-1.79789895,2.53198437,0.35437138,0.00000000,0.00380893,0.43135294,0.49012872,1.32720327,0.10567174,0.58272596
-1.79189595,2.49611245,0.34678705,0.00000000,0.00402665,0.43339345,0.47208986,1.29397509,0.10661955,0.57578265
-1.78589295,2.45689662,0.33905292,0.00000000,0.00423332,0.43508629,0.45386033,1.25945367,0.10707388,0.56853771
-1.77988994,2.41500456,0.33126642,0.00000000,0.00442535,0.43647675,0.43572455,1.22406079,0.10702784,0.56126147
-1.77388694,2.37108660,0.32351263,0.00000000,0.00459927,0.43760125,0.41794572,1.18819289,0.10648365,0.55421559
-1.76788394,2.32575866,0.31586273,0.00000000,0.00475177,0.43848601,0.40075972,1.15221258,0.10545247,0.54764408
-1.76188094,2.27958673,0.30837308,0.00000000,0.00487986,0.43914616,0.38436996,1.11644169,0.10395386,0.54176456
-1.75587794,2.23307335,0.30108479,0.00000000,0.00498095,0.43958527,0.36894341,1.08115595,0.10201513,0.53676018
-1.74987494,2.18664665,0.29402387,0.00000000,0.00505294,0.43979534,0.35460786,1.04658145,0.09967035,0.53277242
-1.74387194,2.14065205,0.28720197,0.00000000,0.00509432,0.43975710,0.34145049,1.01289280,0.09695930,0.52989522
-1.73786893,2.09534698,0.28061755,0.00000000,0.00510423,0.43944076,0.32951770,0.98021302,0.09392619,0.52817061
-1.73186593,2.05089863,0.27425756,0.00000000,0.00508255,0.43880694,0.31881613,0.94861497,0.09061841,0.52758623
-1.72586293,2.00738492,0.26809945,0.00000000,0.00502987,0.43780800,0.30931494,0.91812424,0.08708522,0.52807474
-1.71985993,1.96479839,0.26211362,0.00000000,0.00494760,0.43638948,0.30094906,0.88872327,0.08337646,0.52951531
-1.71385693,1.92305305,0.25626597,0.00000000,0.00483789,0.43449178,0.29362326,0.86035646,0.07954139,0.53173718
-1.70785393,1.88199385,0.25052075,0.00000000,0.00470364,0.43205196,0.28721711,0.83293616,0.07562762,0.53452515
-1.70185093,1.84140842,0.24484342,0.00000000,0.00454846,0.42900564,0.28159030,0.80634916,0.07168018,0.53762690
-1.69584792,1.80104075,0.23920355,0.00000000,0.00437665,0.42528901,0.27658850,0.78046362,0.06774080,0.54076179
-1.68984492,1.76060631,0.23357755,0.00000000,0.00419307,0.42084084,0.27204917,0.75513615,0.06384734,0.54363089
-1.68384192,1.71980810,0.22795127,0.00000000,0.00400317,0.41560458,0.26780759,0.73021874,0.06003341,0.54592779
-1.67783892,1.67835304,0.22232229,0.00000000,0.00381281,0.40953035,0.26370248,0.70556564,0.05632819,0.54734976
-1.67183592,1.63596826,0.21670182,0.00000000,0.00362830,0.40257699,0.25958135,0.68103970,0.05275641,0.54760889
-1.66583292,1.59241659,0.21111621,0.00000000,0.00345624,0.39471388,0.25530535,0.65651826,0.04933849,0.54644268
-1.65982991,1.54751075,0.20560787,0.00000000,0.00330354,0.38592273,0.25075346,0.63189830,0.04609075,0.54362363
-1.65382691,1.50112571,0.20023566,0.00000000,0.00317731,0.37619907,0.24582589,0.60710089,0.04302584,0.53896760
-1.64782391,1.45320883,0.19507469,0.00000000,0.00308485,0.36555353,0.24044675,0.58207475,0.04015310,0.53234045
-1.64182091,1.40378733,0.19021542,0.00000000,0.00303360,0.35401271,0.23456576,0.55679887,0.03747912,0.52366286
-1.63581791,1.35297288,0.18576218,0.00000000,0.00303112,0.34161981,0.22815920,0.53128423,0.03500816,0.51291303
-1.62981491,1.30096316,0.18183109,0.00000000,0.00308504,0.32843470,0.22122991,0.50557454,0.03274270,0.50012736
-1.62381191,1.24804033,0.17854733,0.00000000,0.00320307,0.31453364,0.21380649,0.47974616,0.03068391,0.48539902
-1.61780890,1.19456657,0.17604202,0.00000000,0.00339293,0.30000846,0.20594184,0.45390703,0.02883206,0.46887465
-1.61180590,1.14097695,0.17444862,0.00000000,0.00366234,0.28496543,0.19771094,0.42819498,0.02718693,0.45074921
-1.60580290,1.08776992,0.17389914,0.00000000,0.00401900,0.26952358,0.18920829,0.40277537,0.02574812,0.43125952
-1.59979990,1.03549601,0.17452008,0.00000000,0.00447048,0.25381271,0.18054480,0.37783819,0.02451531,0.41067659
-1.59379690,0.98474511,0.17642859,0.00000000,0.00502423,0.23797119,0.17184458,0.35359484,0.02348846,0.38929722
-1.58779390,0.93613319,0.17972863,0.00000000,0.00568743,0.22214340,0.16324158,0.33027471,0.02266799,0.36743523
-1.58179090,0.89028877,0.18450762,0.00000000,0.00646698,0.20647724,0.15487636,0.30812168,0.02205486,0.34541269
-1.57578789,0.84783993,0.19083358,0.00000000,0.00736935,0.19112145,0.14689293,0.28739068,0.02165062,0.32355153
-1.56978489,0.80940233,0.19875296,0.00000000,0.00840051,0.17622317,0.13943600,0.26834439,0.02145751,0.30216576
-1.56378189,0.77556859,0.20828924,0.00000000,0.00956580,0.16192552,0.13264851,0.25125013,0.02147845,0.28155462
-1.55777889,0.74689940,0.21944244,0.00000000,0.01086986,0.14836549,0.12666955,0.23637697,0.02171707,0.26199687
-1.55177589,0.72391648,0.23218953,0.00000000,0.01231647,0.13567209,0.12163277,0.22399304,0.02217772,0.24374626
-1.54577289,0.70709734,0.24648578,0.00000000,0.01390851,0.12396477,0.11766510,0.21436290,0.02286549,0.22702822
-1.53976988,0.69687168,0.26226688,0.00000000,0.01564781,0.11335215,0.11488579,0.20774492,0.02378621,0.21203779
-1.53376688,0.69361912,0.27945179,0.00000000,0.01753509,0.10393103,0.11340567,0.20438852,0.02494641,0.19893866
-1.52776388,0.69766774,0.29794607,0.00000000,0.01956986,0.09578560,0.11332656,0.20453103,0.02635330,0.18786310
-1.52176088,0.70929293,0.31764552,0.00000000,0.02175036,0.08898686,0.11474060,0.20839410,0.02801459,0.17891270
-1.51575788,0.72871591,0.33843980,0.00000000,0.02407345,0.08359210,0.11772945,0.21617945,0.02993838,0.17215957
-1.50975488,0.75610144,0.36021575,0.00000000,0.02653459,0.07964449,0.12236325,0.22806387,0.03213279,0.16764782
-1.50375188,0.79155400,0.38286021,0.00000000,0.02912767,0.07717255,0.12869910,0.24419336,0.03460565,0.16539512
-1.49774887,0.83511230,0.40626197,0.00000000,0.03184501,0.07618960,0.13677922,0.26467649,0.03736389,0.16539409
-1.49174587,0.88674166,0.43031277,0.00000000,0.03467717,0.07669313,0.14662858,0.28957696,0.04041295,0.16761337
-1.48574287,0.94632440,0.45490707,0.00000000,0.03761292,0.07866400,0.15825208,0.31890568,0.04375597,0.17199830
-1.47973987,1.01364845,0.47994071,0.00000000,0.04063907,0.08206559,0.17163138,0.35261248,0.04739286,0.17847115
-1.47373687,1.08839465,0.50530838,0.00000000,0.04374036,0.08684292,0.18672157,0.39057804,0.05131941,0.18693091
-1.46773387,1.17012352,0.53090006,0.00000000,0.04689933,0.09292182,0.20344772,0.43260620,0.05552616,0.19725276
-1.46173087,1.25826243,0.55659681,0.00000000,0.05009624,0.10020819,0.22170169,0.47841747,0.05999749,0.20928727
-1.45572786,1.35209443,0.58226605,0.00000000,0.05330896,0.10858760,0.24133945,0.52764406,0.06471060,0.22285973
-1.44972486,1.45074978,0.60775696,0.00000000,0.05651294,0.11792526,0.26217906,0.57982709,0.06963479,0.23776960
-1.44372186,1.55320165,0.63289626,0.00000000,0.05968124,0.12806645,0.28399984,0.63441643,0.07473083,0.25379045
-1.43771886,1.65826705,0.65748500,0.00000000,0.06278461,0.13883765,0.30654268,0.69077375,0.07995065,0.27067062
-1.43171586,1.76461402,0.68129664,0.00000000,0.06579171,0.15004833,0.32951197,0.74817891,0.08523745,0.28813481
-1.42571286,1.87077580,0.70407693,0.00000000,0.06866939,0.16149349,0.35257909,0.80584005,0.09052605,0.30588670
-1.41970985,1.97517244,0.72554581,0.00000000,0.07138311,0.17295702,0.37538770,0.86290726,0.09574381,0.32361280
-1.41370685,2.07613967,0.74540145,0.00000000,0.07389745,0.18421576,0.39756063,0.91848978,0.10081185,0.34098748
-1.40770385,2.17196460,0.76332655,0.00000000,0.07617681,0.19504418,0.41870830,0.97167619,0.10564681,0.35767917
-1.40170085,2.26092739,0.77899658,0.00000000,0.07818611,0.20521968,0.43843846,1.02155706,0.11016283,0.37335755
-1.39569785,2.34134726,0.79208985,0.00000000,0.07989169,0.21452809,0.45636689,1.06724933,0.11427398,0.38770156
-1.38969485,2.41163126,0.80229882,0.00000000,0.08126216,0.22276937,0.47212862,1.10792140,0.11789680,0.40040787
-1.38369185,2.47032362,0.80934225,0.00000000,0.08226938,0.22976323,0.48538921,1.14281798,0.12095297,0.41119945
-1.37768884,2.51615349,0.81297730,0.00000000,0.08288939,0.23535431,0.49585563,1.17128354,0.12337199,0.41983395
-1.37168584,2.54807873,0.81301124,0.00000000,0.08310326,0.23941676,0.50328617,1.19278342,0.12509368,0.42611139
-1.36568284,2.56532354,0.80931182,0.00000000,0.08289791,0.24185812,0.50749893,1.20692139,0.12607046,0.42988073
-1.35967984,2.56740812,0.80181581,0.00000000,0.08226675,0.24262199,0.50837845,1.21345302,0.12626916,0.43104519
-1.35367684,2.55416861,0.79053520,0.00000000,0.08121016,0.24168971,0.50588016,1.21229407,0.12567246,0.42956576
-1.34767384,2.52576622,0.77556058,0.00000000,0.07973579,0.23908068,0.50003241,1.20352348,0.12427971,0.42546289
-1.34167084,2.48268514,0.75706161,0.00000000,0.07785864,0.23485147,0.49093598,1.18738076,0.12210718,0.41881619
-1.33566783,2.42571909,0.73528435,0.00000000,0.07560084,0.22909368,0.47876104,1.16425801,0.11918765,0.40976214
-1.32966483,2.35594718,0.71054572,0.00000000,0.07299128,0.22193065,0.46374177,1.13468677,0.11556948,0.39848988
-1.32366183,2.27470028,0.68322527,0.00000000,0.07006498,0.21351319,0.44616884,1.09932051,0.11131508,0.38523540
-1.31765883,2.18351950,0.65375476,0.00000000,0.06686224,0.20401456,0.42638020,1.05891341,0.10649892,0.37027417
-1.31165583,2.08410879,0.62260603,0.00000000,0.06342766,0.19362490,0.40475046,1.01429670,0.10120519,0.35391288
-1.30565283,1.97828393,0.59027780,0.00000000,0.05980903,0.18254529,0.38167951,0.96635338,0.09552513,0.33648032
-1.29964982,1.86792022,0.55728210,0.00000000,0.05605610,0.17098191,0.35758081,0.91599265,0.08955438,0.31831811
-1.29364682,1.75490121,0.52413085,0.00000000,0.05221938,0.15914027,0.33286987,0.86412516,0.08339013,0.29977149
-1.28764382,1.64107063,0.49132330,0.00000000,0.04834896,0.14722001,0.30795328,0.81163995,0.07712852,0.28118052
-1.28164082,1.52818927,0.45933472,0.00000000,0.04449334,0.13541014,0.28321890,0.75938404,0.07086223,0.26287221
-1.27563782,1.41789837,0.42860686,0.00000000,0.04069845,0.12388526,0.25902730,0.70814543,0.06467835,0.24515351
-1.26963482,1.31169053,0.39954031,0.00000000,0.03700684,0.11280247,0.23570484,0.65863974,0.05865667,0.22830562
-1.26363182,1.21088860,0.37248897,0.00000000,0.03345692,0.10229926,0.21353844,0.61150095,0.05286834,0.21257954
-1.25762881,1.11663284,0.34775663,0.00000000,0.03008257,0.09249234,0.19277214,0.56727607,0.04737505,0.19819293
-1.25162581,1.02987579,0.32559545,0.00000000,0.02691284,0.08347732,0.17360535,0.52642360,0.04222858,0.18532828
-1.24562281,0.95138433,0.30620627,0.00000000,0.02397187,0.07532915,0.15619269,0.48931543,0.03747077,0.17413215
-1.23961981,0.88174779,0.28974035,0.00000000,0.02127904,0.06810338,0.14064525,0.45624161,0.03313391,0.16471550
-1.23361681,0.82139099,0.27630218,0.00000000,0.01884920,0.06183784,0.12703306,0.42741731,0.02924135,0.15715478
-1.22761381,0.77059088,0.26595315,0.00000000,0.01669313,0.05655487,0.11538843,0.40299143,0.02580841,0.15149374
-1.22161081,0.72949544,0.25871552,0.00000000,0.01481800,0.05226385,0.10571011,0.38305610,0.02284343,0.14774561
-1.21560780,0.69814343,0.25457665,0.00000000,0.01322794,0.04896384,0.09796774,0.36765643,0.02034885,0.14589567
-1.20960480,0.67648412,0.25349291,0.00000000,0.01192467,0.04664634,0.09210662,0.35679992,0.01832242,0.14590391
-1.20360180,0.66439562,0.25539336,0.00000000,0.01090801,0.04529795,0.08805245,0.35046512,0.01675816,0.14770779
-1.19759880,0.66170140,0.26018284,0.00000000,0.01017644,0.04490290,0.08571596,0.34860904,0.01564743,0.15122497
-1.19159580,0.66818417,0.26774463,0.00000000,0.00972754,0.04544534,0.08499717,0.35117315,0.01497965,0.15635592
-1.18559280,0.68359681,0.27794236,0.00000000,0.00955834,0.04691133,0.08578941,0.35808772,0.01474293,0.16298655
-1.17958979,0.70767038,0.29062159,0.00000000,0.00966555,0.04929047,0.08798277,0.36927451,0.01492445,0.17099064
-1.17358679,0.74011891,0.30561082,0.00000000,0.01004566,0.05257717,0.09146715,0.38464782,0.01551069,0.18023232
-1.16758379,0.78064146,0.32272229,0.00000000,0.01069495,0.05677140,0.09613480,0.40411403,0.01648736,0.19056840
-1.16158079,0.82892153,0.34175249,0.00000000,0.01160933,0.06187913,0.10188232,0.42756979,0.01783922,0.20185073
-1.15557779,0.88462423,0.36248268,0.00000000,0.01278411,0.06791212,0.10861220,0.45489908,0.01954976,0.21392850
-1.14957479,0.94739166,0.38467949,0.00000000,0.01421363,0.07488736,0.11623389,0.48596942,0.02160069,0.22665054
-1.14357179,1.01683691,0.40809564,0.00000000,0.01589092,0.08282592,0.12466432,0.52062747,0.02397149,0.23986747
-1.13756878,1.09253722,0.43247096,0.00000000,0.01780716,0.09175133,0.13382804,0.55869429,0.02663883,0.25343386
-1.13156578,1.17402665,0.45753369,0.00000000,0.01995131,0.10168753,0.14365688,0.59996058,0.02957606,0.26721014
-1.12556278,1.26078877,0.48300223,0.00000000,0.02230960,0.11265630,0.15408921,0.64418218,0.03275283,0.28106436
-1.11955978,1.35224989,0.50858715,0.00000000,0.02486514,0.12467437,0.16506879,0.69107594,0.03613476,0.29487366
-1.11355678,1.44777319,0.53399371,0.00000000,0.02759763,0.13775018,0.17654334,0.74031652,0.03968332,0.30852536
-1.10755378,1.54665410,0.55892463,0.00000000,0.03048310,0.15188051,0.18846270,0.79153402,0.04335587,0.32191781
-1.10155078,1.64811756,0.58308329,0.00000000,0.03349382,0.16704698,0.20077689,0.84431286,0.04710591,0.33496067
-1.09554777,1.75131720,0.60617712,0.00000000,0.03659837,0.18321262,0.21343396,0.89819205,0.05088358,0.34757492
-1.08954477,1.85533705,0.62792133,0.00000000,0.03976180,0.20031877,0.22637782,0.95266699,0.05463626,0.35969238
-1.08354177,1.95919582,0.64804268,0.00000000,0.04294599,0.21828238,0.23954610,1.00719289,0.05830955,0.37125491
-1.07753877,2.06185415,0.66628349,0.00000000,0.04611018,0.23699391,0.25286826,1.06118987,0.06184819,0.38221326
-1.07153577,2.16222466,0.68240554,0.00000000,0.04921161,0.25631604,0.26626397,1.11404982,0.06519729,0.39252569
-1.06553277,2.25918507,0.69619394,0.00000000,0.05220631,0.27608344,0.27964192,1.16514484,0.06830358,0.40215642
-1.05952976,2.35159405,0.70746084,0.00000000,0.05504998,0.29610351,0.29289913,1.21383721,0.07111666,0.41107402
-1.05352676,2.43830968,0.71604883,0.00000000,0.05769901,0.31615838,0.30592095,1.25949061,0.07359033,0.41924981
-1.04752376,2.51821011,0.72183395,0.00000000,0.06011146,0.33600820,0.31858167,1.30148245,0.07568373,0.42665633
-1.04152076,2.59021582,0.72472827,0.00000000,0.06224812,0.35539558,0.33074590,1.33921687,0.07736255,0.43326613
-1.03551776,2.65331308,0.72468183,0.00000000,0.06407356,0.37405117,0.34227060,1.37213799,0.07859986,0.43905066
-1.02951476,2.70657770,0.72168395,0.00000000,0.06555705,0.39170034,0.35300787,1.39974323,0.07937697,0.44397970
-1.02351176,2.74919845,0.71576384,0.00000000,0.06667346,0.40807058,0.36280823,1.42159593,0.07968390,0.44802097
-1.01750875,2.78049926,0.70699039,0.00000000,0.06740403,0.42289947,0.37152450,1.43733715,0.07951971,0.45114034
-1.01150575,2.79995951,0.69547131,0.00000000,0.06773692,0.43594296,0.37901596,1.44669599,0.07889259,0.45330231
-1.00550275,2.80723161,0.68135138,0.00000000,0.06766768,0.44698345,0.38515268,1.44949821,0.07781963,0.45447108
-0.99949975,2.80215512,0.66481011,0.00000000,0.06719948,0.45583764,0.38981999,1.44567276,0.07632644,0.45461182
-0.99349675,2.78476705,0.64605877,0.00000000,0.06634316,0.46236340,0.39292260,1.43525591,0.07444656,0.45369250
-0.98749375,2.75530758,0.62533682,0.00000000,0.06511705,0.46646577,0.39438854,1.41839298,0.07222067,0.45168588
-0.98149075,2.71422132,0.60290808,0.00000000,0.06354665,0.46810154,0.39417248,1.39533733,0.06969565,0.44857176
-0.97548774,2.66215350,0.57905647,0.00000000,0.06166413,0.46728218,0.39225845,1.36644688,0.06692354,0.44433944
-0.96948474,2.59994156,0.55408175,0.00000000,0.05950760,0.46407519,0.38866176,1.33217804,0.06396048,0.43899007
-0.96348174,2.52860204,0.52829518,0.00000000,0.05712034,0.45860351,0.38343006,1.29307733,0.06086552,0.43253905
-0.95747874,2.44931316,0.50201532,0.00000000,0.05454986,0.45104320,0.37664349,1.24977092,0.05769950,0.42501817
-0.95147574,2.36339360,0.47556400,0.00000000,0.05184688,0.44161926,0.36841388,1.20295234,0.05452396,0.41647743
-0.94547274,2.27227798,0.44926257,0.00000000,0.04906432,0.43059997,0.35888310,1.15336877,0.05140001,0.40698636
-0.93946973,2.17748957,0.42342847,0.00000000,0.04625622,0.41828970,0.34822044,1.10180620,0.04838741,0.39663491
-0.93346673,2.08061108,0.39837210,0.00000000,0.04347665,0.40502059,0.33661934,1.04907389,0.04554355,0.38553352
-0.92746373,1.98325405,0.37439399,0.00000000,0.04077872,0.39114346,0.32429337,0.99598848,0.04292272,0.37381259
-0.92146073,1.88702757,0.35178220,0.00000000,0.03821358,0.37701809,0.31147171,0.94335806,0.04057526,0.36162104
-0.91545773,1.79350711,0.33080997,0.00000000,0.03582948,0.36300334,0.29839416,0.89196671,0.03854696,0.34912414
-0.90945473,1.70420387,0.31173342,0.00000000,0.03367097,0.34944748,0.28530596,0.84255949,0.03687842,0.33650056
-0.90345173,1.62053553,0.29478935,0.00000000,0.03177814,0.33667889,0.27245246,0.79582855,0.03560457,0.32393858
-0.89744872,1.54379878,0.28019294,0.00000000,0.03018590,0.32499758,0.26007382,0.75240026,0.03475423,0.31163180
-0.89144572,1.47514422,0.26813545,0.00000000,0.02892343,0.31466780,0.24839984,0.71282378,0.03434970,0.29977423
-0.88544272,1.41555420,0.25878178,0.00000000,0.02801368,0.30591174,0.23764514,0.67756123,0.03440648,0.28855509
-0.87943972,1.36582391,0.25226787,0.00000000,0.02747293,0.29890482,0.22800471,0.64697959,0.03493301,0.27815346
-0.87343672,1.32654625,0.24869811,0.00000000,0.02731048,0.29377243,0.21964995,0.62134450,0.03593054,0.26873294
-0.86743372,1.29810086,0.24814270,0.00000000,0.02752842,0.29058823,0.21272532,0.60081609,0.03739304,0.26043658
-0.86143072,1.28064756,0.25063508,0.00000000,0.02812150,0.28937415,0.20734565,0.58544708,0.03930721,0.25338235
-0.85542771,1.27412457,0.25616969,0.00000000,0.02907709,0.29010190,0.20359415,0.57518300,0.04165267,0.24765922
-0.84942471,1.27825157,0.26470006,0.00000000,0.03037533,0.29269587,0.20152113,0.56986487,0.04440218,0.24332407
-0.84342171,1.29253786,0.27613749,0.00000000,0.03198933,0.29703745,0.20114362,0.56923418,0.04752210,0.24039973
-0.83741871,1.31629546,0.29035056,0.00000000,0.03388560,0.30297032,0.20244559,0.57294029,0.05097291,0.23887393
-0.83141571,1.34865707,0.30716554,0.00000000,0.03602463,0.31030674,0.20537905,0.58055002,0.05470999,0.23869960
-0.82541271,1.38859862,0.32636787,0.00000000,0.03836161,0.31883429,0.20986586,0.59155946,0.05868442,0.23979620
-0.81940970,1.43496584,0.34770496,0.00000000,0.04084738,0.32832310,0.21580016,0.60540771,0.06284403,0.24205229
-0.81340670,1.48650443,0.37089019,0.00000000,0.04342952,0.33853301,0.22305154,0.62149216,0.06713453,0.24532909
-0.80740370,1.54189285,0.39560826,0.00000000,0.04605363,0.34922054,0.23146864,0.63918513,0.07150072,0.24946503
-0.80140070,1.59977701,0.42152178,0.00000000,0.04866474,0.36014542,0.24088326,0.65785128,0.07588774,0.25428103
-0.79539770,1.65880581,0.44827902,0.00000000,0.05120879,0.37107631,0.25111483,0.67686528,0.08024241,0.25958640
-0.78939470,1.71766631,0.47552253,0.00000000,0.05363421,0.38179580,0.26197508,0.69562937,0.08451442,0.26518506
