energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
4.67933967,0.49141910,0.12085267,0.05024356,0.56034646,0.00078643,0.02959744,0.01206297,0.05600877,0.02536470
4.68534267,0.47637700,0.11644061,0.04868026,0.54471614,0.00078528,0.02988063,0.01205322,0.05483660,0.02486615
4.69134567,0.46071212,0.11229598,0.04700011,0.52806551,0.00078488,0.03017490,0.01221445,0.05341512,0.02448209
4.69734867,0.44486067,0.10851988,0.04524572,0.51092241,0.00078597,0.03050507,0.01257575,0.05177535,0.02425394
4.70335168,0.42929569,0.10523041,0.04346323,0.49384929,0.00078945,0.03090148,0.01316807,0.04995460,0.02422499
4.70935468,0.41451547,0.10255991,0.04170117,0.47742966,0.00079632,0.03139908,0.01402361,0.04799546,0.02443948
4.71535768,0.40103128,0.10065181,0.04000939,0.46225378,0.00080772,0.03203617,0.01517507,0.04594463,0.02494160
4.72136068,0.38935453,0.09965727,0.03843784,0.44890384,0.00082485,0.03285302,0.01665484,0.04385160,0.02577444
4.72736368,0.37998382,0.09973159,0.03703537,0.43793896,0.00084894,0.03389023,0.01849404,0.04176735,0.02697880
4.73336668,0.37339208,0.10103037,0.03584864,0.42988040,0.00088123,0.03518702,0.02072146,0.03974304,0.02859194
4.73936968,0.37001389,0.10370568,0.03492094,0.42519717,0.00092289,0.03677939,0.02336240,0.03782865,0.03064633
4.74537269,0.37023354,0.10790199,0.03429116,0.42429249,0.00097503,0.03869831,0.02643751,0.03607179,0.03316832
4.75137569,0.37437373,0.11375217,0.03399285,0.42749136,0.00103862,0.04096789,0.02996152,0.03451657,0.03617683
4.75737869,0.38268545,0.12137340,0.03405329,0.43502960,0.00111445,0.04360376,0.03394198,0.03320261,0.03968213
4.76338169,0.39533915,0.13086324,0.03449280,0.44704465,0.00120311,0.04661154,0.03837814,0.03216416,0.04368463
4.76938469,0.41241747,0.14229585,0.03532409,0.46356859,0.00130493,0.04998569,0.04325981,0.03142950,0.04817395
4.77538769,0.43390990,0.15571842,0.03655180,0.48452349,0.00141996,0.05370854,0.04856651,0.03102034,0.05312806
4.78139070,0.45970939,0.17114811,0.03817223,0.50971951,0.00154798,0.05774985,0.05426681,0.03095157,0.05851281
4.78739370,0.48961142,0.18856932,0.04017321,0.53885596,0.00168843,0.06206670,0.06031790,0.03123106,0.06428167
4.79339670,0.52331544,0.20793171,0.04253420,0.57152545,0.00184044,0.06660389,0.06666566,0.03185970,0.07037599
4.79939970,0.56042894,0.22914891,0.04522654,0.60722119,0.00200282,0.07129485,0.07324495,0.03283151,0.07672549
4.80540270,0.60047413,0.25209799,0.04821401,0.64534743,0.00217408,0.07606294,0.07998041,0.03413401,0.08324936
4.81140570,0.64289719,0.27661990,0.05145345,0.68523292,0.00235247,0.08082330,0.08678773,0.03574859,0.08985765
4.81740870,0.68707990,0.30252082,0.05489569,0.72614701,0.00253600,0.08548510,0.09357517,0.03765108,0.09645316
4.82341171,0.73235342,0.32957438,0.05848662,0.76731804,0.00272245,0.08995403,0.10024567,0.03981235,0.10293366
4.82941471,0.77801380,0.35752487,0.06216835,0.80795345,0.00290948,0.09413518,0.10669908,0.04219901,0.10919445
4.83541771,0.82333872,0.38609120,0.06588062,0.84726099,0.00309466,0.09793595,0.11283479,0.04477413,0.11513114
4.84142071,0.86760502,0.41497162,0.06956211,0.88447028,0.00327552,0.10126909,0.11855442,0.04749803,0.12064250
4.84742371,0.91010632,0.44384896,0.07315197,0.91885388,0.00344962,0.10405560,0.12376457,0.05032903,0.12563344
4.85342671,0.95017012,0.47239632,0.07659117,0.94974728,0.00361460,0.10622739,0.12837953,0.05322427,0.13001776
4.85942971,0.98717379,0.50028293,0.07982395,0.97656676,0.00376826,0.10772969,0.13232371,0.05614040,0.13372077
4.86543272,1.02055889,0.52718013,0.08279901,0.99882474,0.00390857,0.10852296,0.13553389,0.05903438,0.13668153
4.87143572,1.04984335,0.55276718,0.08547068,1.01614193,0.00403375,0.10858431,0.13796098,0.06186408,0.13885467
4.87743872,1.07463116,0.57673687,0.08779985,1.02825579,0.00414230,0.10790838,0.13957135,0.06458900,0.14021176
4.88344172,1.09461919,0.59880067,0.08975472,1.03502527,0.00423300,0.10650752,0.14034761,0.06717085,0.14074202
4.88944472,1.10960130,0.61869353,0.09131130,1.03643163,0.00430496,0.10441148,0.14028887,0.06957404,0.14045258
4.89544772,1.11946957,0.63617803,0.09245377,1.03257552,0.00435760,0.10166638,0.13941042,0.07176628,0.13936808
4.90145073,1.12421289,0.65104814,0.09317450,1.02367062,0.00439067,0.09833329,0.13774287,0.07371896,0.13752976
4.90745373,1.12391325,0.66313228,0.09347402,1.01003437,0.00440421,0.09448620,0.13533090,0.07540763,0.13499408
4.91345673,1.11874005,0.67229598,0.09336064,0.99207614,0.00439857,0.09020973,0.13223156,0.07681233,0.13183094
4.91945973,1.10894279,0.67844395,0.09285009,0.97028377,0.00437437,0.08559654,0.12851224,0.07791800,0.12812153
4.92546273,1.09484277,0.68152170,0.09196490,0.94520883,0.00433249,0.08074461,0.12424854,0.07871470,0.12395608
4.93146573,1.07682394,0.68151666,0.09073375,0.91745146,0.00427400,0.07575443,0.11952198,0.07919790,0.11943137
4.93746873,1.05532354,0.67845879,0.08919073,0.88764524,0.00420020,0.07072635,0.11441775,0.07936862,0.11464832
4.94347174,1.03082261,0.67242070,0.08737457,0.85644262,0.00411255,0.06575804,0.10902255,0.07923357,0.10970962
4.94947474,1.00383665,0.66351709,0.08532780,0.82450124,0.00401263,0.06094217,0.10342260,0.07880509,0.10471751
4.95547774,0.97490668,0.65190366,0.08309594,0.79247147,0.00390216,0.05636444,0.09770197,0.07810104,0.09977174
4.96148074,0.94459048,0.63777517,0.08072666,0.76098520,0.00378295,0.05210187,0.09194109,0.07714454,0.09496779
4.96748374,0.91345421,0.62136279,0.07826890,0.73064608,0.00365685,0.04822158,0.08621561,0.07596355,0.09039538
4.97348674,0.88206418,0.60293058,0.07577205,0.70202087,0.00352578,0.04477974,0.08059563,0.07459031,0.08613717
4.97948974,0.85097886,0.58277100,0.07328504,0.67563215,0.00339165,0.04182100,0.07514510,0.07306058,0.08226777
4.98549275,0.82074083,0.56119972,0.07085549,0.65195193,0.00325635,0.03937819,0.06992158,0.07141282,0.07885297
4.99149575,0.79186876,0.53854947,0.06852883,0.63139626,0.00312175,0.03747228,0.06497618,0.06968709,0.07594919
4.99749875,0.76484947,0.51516333,0.06634745,0.61432060,0.00298962,0.03611260,0.06035368,0.06792401,0.07360313
5.00350175,0.74013006,0.49138745,0.06434980,0.60101597,0.00286165,0.03529728,0.05609280,0.06616354,0.07185159
5.00950475,0.71811026,0.46756352,0.06256962,0.59170596,0.00273936,0.03501386,0.05222650,0.06444377,0.07072145
5.01550775,0.69913540,0.44402118,0.06103521,0.58654447,0.00262416,0.03524001,0.04878237,0.06279976,0.07022983
5.02151076,0.68349004,0.42107074,0.05976874,0.58561462,0.00251722,0.03594448,0.04578301,0.06126249,0.07038435
5.02751376,0.67139289,0.39899645,0.05878579,0.58892881,0.00241952,0.03708806,0.04324639,0.05985786,0.07118360
5.03351676,0.66299305,0.37805059,0.05809496,0.59643012,0.00233182,0.03862468,0.04118613,0.05860599,0.07261774
5.03951976,0.65836816,0.35844872,0.05769772,0.60799539,0.00225460,0.04050267,0.03961183,0.05752069,0.07466932
5.04552276,0.65752452,0.34036625,0.05758847,0.62344005,0.00218814,0.04266601,0.03852923,0.05660925,0.07731417
5.05152576,0.66039958,0.32393645,0.05775479,0.64252464,0.00213244,0.04505573,0.03794042,0.05587248,0.08052262
5.05752876,0.66686660,0.30925010,0.05817803,0.66496322,0.00208731,0.04761136,0.03784401,0.05530502,0.08426075
5.06353177,0.67674170,0.29635668,0.05883395,0.69043336,0.00205230,0.05027243,0.03823524,0.05489602,0.08849182
5.06953477,0.68979295,0.28526706,0.05969379,0.71858750,0.00202684,0.05298000,0.03910615,0.05462996,0.09317782
5.07553777,0.70575120,0.27595755,0.06072530,0.74906517,0.00201018,0.05567810,0.04044577,0.05448775,0.09828108
5.08154077,0.72432223,0.26837515,0.06189410,0.78150577,0.00200147,0.05831523,0.04224030,0.05444792,0.10376576
5.08754377,0.74519965,0.26244352,0.06316500,0.81556106,0.00199982,0.06084561,0.04447339,0.05448796,0.10959937
5.09354677,0.76807791,0.25806964,0.06450337,0.85090684,0.00200430,0.06323036,0.04712641,0.05458554,0.11575405
5.09954977,0.79266474,0.25515059,0.06587652,0.88725314,0.00201405,0.06543837,0.05017882,0.05471980,0.12220752
5.10555278,0.81869231,0.25358016,0.06725494,0.92435222,0.00202823,0.06744694,0.05360856,0.05487242,0.12894382
5.11155578,0.84592653,0.25325501,0.06861337,0.96200386,0.00204615,0.06924212,0.05739244,0.05502850,0.13595351
5.11755878,0.87417391,0.25408003,0.06993167,1.00005747,0.00206722,0.07081861,0.06150648,0.05517718,0.14323344
5.12356178,0.90328538,0.25597256,0.07119544,1.03841083,0.00209100,0.07217941,0.06592632,0.05531204,0.15078597
5.12956478,0.93315706,0.25886540,0.07239628,1.07700526,0.00211721,0.07333507,0.07062750,0.05543108,0.15861777
5.13556778,0.96372758,0.26270836,0.07353183,1.11581742,0.00214573,0.07430255,0.07558558,0.05553652,0.16673795
5.14157079,0.99497212,0.26746833,0.07460540,1.15484821,0.00217656,0.07510392,0.08077625,0.05563424,0.17515592
5.14757379,1.02689345,0.27312791,0.07562537,1.19410911,0.00220982,0.07576472,0.08617522,0.05573304,0.18387881
5.15357679,1.05951039,0.27968264,0.07660423,1.23360691,0.00224570,0.07631230,0.09175796,0.05584366,0.19290859
5.15957979,1.09284428,0.28713705,0.07755743,1.27332772,0.00228445,0.07677395,0.09749923,0.05597770,0.20223925
5.16558279,1.12690422,0.29549977,0.07850212,1.31322115,0.00232630,0.07717526,0.10337257,0.05614651,0.21185386
5.17158579,1.16167204,0.30477801,0.07945563,1.35318588,0.00237147,0.07753850,0.10934953,0.05636013,0.22172200
5.17758879,1.19708780,0.31497174,0.08043407,1.39305754,0.00242007,0.07788121,0.11539889,0.05662621,0.23179754
5.18359180,1.23303694,0.32606799,0.08145089,1.43259993,0.00247207,0.07821522,0.12148585,0.05694929,0.24201699
5.18959480,1.26933983,0.33803567,0.08251559,1.47150028,0.00252732,0.07854592,0.12757123,0.05733016,0.25229857
5.19559780,1.30574464,0.35082124,0.08363264,1.50936933,0.00258547,0.07887202,0.13361078,0.05776554,0.26254219
5.20160080,1.34192427,0.36434565,0.08480067,1.54574634,0.00264597,0.07918564,0.13955474,0.05824808,0.27263024
5.20760380,1.37747769,0.37850287,0.08601198,1.58010933,0.00270808,0.07947293,0.14534759,0.05876663,0.28242947
5.21360680,1.41193613,0.39316013,0.08725241,1.61189014,0.00277085,0.07971499,0.15092819,0.05930684,0.29179373
5.21960980,1.44477400,0.40816023,0.08850160,1.64049393,0.00283321,0.07988914,0.15623034,0.05985200,0.30056769
5.22561281,1.47542442,0.42332563,0.08973368,1.66532224,0.00289391,0.07997046,0.16118363,0.06038408,0.30859127
5.23161581,1.50329872,0.43846464,0.09091824,1.68579858,0.00295164,0.07993346,0.16571491,0.06088501,0.31570474
5.23761881,1.52780929,0.45337918,0.09202173,1.70139536,0.00300505,0.07975383,0.16975001,0.06133796,0.32175429
5.24362181,1.54839467,0.46787396,0.09300908,1.71166083,0.00305283,0.07941017,0.17321592,0.06172872,0.32659765
5.24962481,1.56454575,0.48176668,0.09384553,1.71624462,0.00309374,0.07888556,0.17604315,0.06204692,0.33010985
5.25562781,1.57583191,0.49489862,0.09449859,1.71492049,0.00312672,0.07816889,0.17816841,0.06228720,0.33218848
5.26163082,1.58192556,0.50714523,0.09494001,1.70760512,0.00315090,0.07725592,0.17953719,0.06245017,0.33275849
5.26763382,1.58262394,0.51842591,0.09514760,1.69437174,0.00316571,0.07615002,0.18010637,0.06254302,0.33177614
5.27363682,1.57786686,0.52871247,0.09510699,1.67545784,0.00317088,0.07486237,0.17984655,0.06257989,0.32923188
5.27963982,1.56774927,0.53803579,0.09481297,1.65126636,0.00316651,0.07341193,0.17874398,0.06258189,0.32515219
5.28564282,1.55252794,0.54648986,0.09427056,1.62236013,0.00315305,0.07182485,0.17680208,0.06257673,0.31959996
5.29164582,1.53262152,0.55423310,0.09349559,1.58944950,0.00313137,0.07013363,0.17404232,0.06259804,0.31267365
5.29764882,1.50860375,0.56148646,0.09251481,1.55337379,0.00310265,0.06837587,0.17050438,0.06268427,0.30450507
5.30365183,1.48118995,0.56852824,0.09136550,1.51507707,0.00306847,0.06659277,0.16624570,0.06287740,0.29525593
5.30965483,1.45121702,0.57568559,0.09009455,1.47557922,0.00303067,0.06482751,0.16134019,0.06322135,0.28511321
5.31565783,1.41961784,0.58332298,0.08875708,1.43594367,0.00299132,0.06312342,0.15587633,0.06376015,0.27428356
5.32166083,1.38739085,0.59182792,0.08741458,1.39724285,0.00295269,0.06152224,0.14995468,0.06453611,0.26298709
5.32766383,1.35556618,0.60159443,0.08613273,1.36052302,0.00291710,0.06006238,0.14368476,0.06558788,0.25145048
5.33366683,1.32516967,0.61300509,0.08497888,1.32676973,0.00288689,0.05877738,0.13718168,0.06694860,0.23989999
5.33966983,1.29718617,0.62641219,0.08401942,1.29687545,0.00286430,0.05769453,0.13056244,0.06864412,0.22855454
5.34567284,1.27252392,0.64211908,0.08331701,1.27161043,0.00285136,0.05683381,0.12394223,0.07069152,0.21761898
5.35167584,1.25198113,0.66036231,0.08292796,1.25159814,0.00284987,0.05620713,0.11743077,0.07309780,0.20727809
5.35767884,1.23621649,0.68129579,0.08289969,1.23729589,0.00286125,0.05581793,0.11112895,0.07585897,0.19769121
5.36368184,1.22572455,0.70497734,0.08326850,1.22898145,0.00288652,0.05566110,0.10512582,0.07895953,0.18898800
5.36968484,1.22081712,0.73135873,0.08405777,1.22674596,0.00292623,0.05572328,0.09949611,0.08237225,0.18126518
5.37568784,1.22161130,0.76027959,0.08527655,1.23049318,0.00298042,0.05598340,0.09429836,0.08605850,0.17458456
5.38169085,1.22802467,0.79146558,0.08691873,1.23994494,0.00304860,0.05641362,0.08957375,0.08996889,0.16897230
5.38769385,1.23977762,0.82453116,0.08896274,1.25465242,0.00312979,0.05698044,0.08534554,0.09404436,0.16441941
5.39369685,1.25640281,0.85898691,0.09137190,1.27401251,0.00322248,0.05764592,0.08161933,0.09821762,0.16088346
5.39969985,1.27726112,0.89425125,0.09409527,1.29728857,0.00332472,0.05836919,0.07838391,0.10241485,0.15829137
5.40570285,1.30156360,0.92966606,0.09706910,1.32363464,0.00343413,0.05910783,0.07561270,0.10655772,0.15654320
5.41170585,1.32839821,0.96451588,0.10021877,1.35212206,0.00354802,0.05981937,0.07326581,0.11056549,0.15551673
5.41770885,1.35676059,0.99804966,0.10346114,1.38176760,0.00366344,0.06046267,0.07129237,0.11435728,0.15507258
5.42371186,1.38558731,1.02950442,0.10670721,1.41156189,0.00377729,0.06099916,0.06963330,0.11785433,0.15505990
5.42971486,1.41379063,1.05812983,0.10986504,1.44049754,0.00388640,0.06139401,0.06822415,0.12098212,0.15532206
5.43571786,1.44029333,1.08321269,0.11284274,1.46759574,0.00398766,0.06161700,0.06699808,0.12367249,0.15570245
5.44172086,1.46406241,1.10410042,0.11555155,1.49193091,0.00407809,0.06164323,0.06588873,0.12586539,0.15605003
5.44772386,1.48414064,1.12022258,0.11790865,1.51265270,0.00415494,0.06145362,0.06483290,0.12751051,0.15622445
5.45372686,1.49967491,1.13110969,0.11983994,1.52900490,0.00421579,0.06103516,0.06377300,0.12856846,0.15610060
5.45972986,1.50994053,1.13640860,0.12128237,1.54034103,0.00425861,0.06038094,0.06265918,0.12901174,0.15557250
5.46573287,1.51436102,1.13589397,0.12218593,1.54613641,0.00428182,0.05949000,0.06145097,0.12882523,0.15455635
5.47173587,1.51252286,1.12947545,0.12251528,1.54599675,0.00428436,0.05836703,0.06011859,0.12800645,0.15299273
5.47773887,1.50418503,1.11720055,0.12225074,1.53966330,0.00426565,0.05702191,0.05864375,0.12656531,0.15084795
5.48374187,1.48928333,1.09925312,0.12138894,1.52701475,0.00422570,0.05546916,0.05702000,0.12452373,0.14811446
5.48974487,1.46792977,1.07594774,0.11994287,1.50806608,0.00416501,0.05372734,0.05525274,0.12191481,0.14481047
5.49574787,1.44040715,1.04772040,0.11794148,1.48296466,0.00408463,0.05181835,0.05335872,0.11878184,0.14097881
5.50175088,1.40715945,1.01511595,0.11542888,1.45198383,0.00398604,0.04976683,0.05136536,0.11517707,0.13668511
5.50775388,1.36877847,0.97877297,0.11246310,1.41551429,0.00387121,0.04759953,0.04930966,0.11116037,0.13201539
5.51375688,1.32598735,0.93940661,0.10911450,1.37405357,0.00374243,0.04534467,0.04723697,0.10679772,0.12707326
5.51975988,1.27962154,0.89779014,0.10546394,1.32819375,0.00360233,0.04303148,0.04519961,0.10215973,0.12197678
5.52576288,1.23060779,0.85473578,0.10160075,1.27860786,0.00345379,0.04068970,0.04325532,0.09732002,0.11685503
5.53176588,1.17994188,0.81107546,0.09762048,1.22603492,0.00329983,0.03834922,0.04146580,0.09235375,0.11184469
5.53776888,1.12866528,0.76764198,0.09362262,1.17126416,0.00314358,0.03603971,0.03989505,0.08733609,0.10708652
5.54377189,1.07784162,0.72525095,0.08970824,1.11511835,0.00298818,0.03379040,0.03860791,0.08234082,0.10272188
5.54977489,1.02853295,0.68468392,0.08597766,1.05843665,0.00283674,0.03162984,0.03766852,0.07743897,0.09888940
5.55577789,0.98177650,0.64667292,0.08252813,1.00205721,0.00269221,0.02958571,0.03713887,0.07269766,0.09572176
5.56178089,0.93856197,0.61188652,0.07945163,0.94679973,0.00255740,0.02768468,0.03707742,0.06817888,0.09334263
5.56778389,0.89980983,0.58091750,0.07683272,0.89344834,0.00243485,0.02595219,0.03753774,0.06393857,0.09186385
5.57378689,0.86635079,0.55427231,0.07474657,0.84273508,0.00232681,0.02441235,0.03856720,0.06002573,0.09138270
5.57978989,0.83890676,0.53236210,0.07325713,0.79532433,0.00223518,0.02308767,0.04020573,0.05648164,0.09197947
5.58579290,0.81807355,0.51549556,0.07241550,0.75179864,0.00216150,0.02199885,0.04248459,0.05333928,0.09371518
5.59179590,0.80430574,0.50387349,0.07225848,0.71264611,0.00210686,0.02116449,0.04542524,0.05062282,0.09662961
5.59779890,0.79790393,0.49758513,0.07280740,0.67824998,0.00207195,0.02060078,0.04903822,0.04834736,0.10073955
5.60380190,0.79900483,0.49660632,0.07406723,0.64888044,0.00205698,0.02032110,0.05332223,0.04651871,0.10603740
5.60980490,0.80757459,0.50079974,0.07602602,0.62468919,0.00206170,0.02033560,0.05826323,0.04513343,0.11249017
5.61580790,0.82340571,0.50991706,0.07865466,0.60570692,0.00208542,0.02065081,0.06383384,0.04417898,0.12003887
5.62181091,0.84611788,0.52360345,0.08190706,0.59184380,0.00212697,0.02126913,0.06999292,0.04363412,0.12859855
5.62781391,0.87516312,0.54140431,0.08572076,0.58289324,0.00218480,0.02218845,0.07668546,0.04346945,0.13805881
5.63381691,0.90983539,0.56277443,0.09001794,0.57853877,0.00225692,0.02340169,0.08384284,0.04364816,0.14828504
5.63981991,0.94928471,0.58708961,0.09470694,0.57836403,0.00234102,0.02489655,0.09138349,0.04412696,0.15912036
5.64582291,0.99253585,0.61366059,0.09968415,0.58186566,0.00243450,0.02665520,0.09921397,0.04485715,0.17038828
5.65182591,1.03851128,0.64174919,0.10483637,0.58846881,0.00253450,0.02865419,0.10723061,0.04578597,0.18189613
5.65782891,1.08605800,0.67058646,0.11004354,0.59754477,0.00263804,0.03086456,0.11532151,0.04685790,0.19343912
5.66383192,1.13397760,0.69939234,0.11518173,0.60843040,0.00274202,0.03325196,0.12336911,0.04801620,0.20480513
5.66983492,1.18105889,0.72739640,0.12012639,0.62044862,0.00284334,0.03577719,0.13125306,0.04920445,0.21577989
5.67583792,1.22611201,0.75385913,0.12475573,0.63292954,0.00293900,0.03839672,0.13885359,0.05036813,0.22615262
5.68184092,1.26800299,0.77809296,0.12895411,0.64523129,0.00302614,0.04106363,0.14605499,0.05145612,0.23572185
5.68784392,1.30568759,0.79948246,0.13261531,0.65676013,0.00310215,0.04372855,0.15274930,0.05242223,0.24430116
5.69384692,1.33824321,0.81750281,0.13564555,0.66698899,0.00316475,0.04634091,0.15884000,0.05322644,0.25172479
5.69984992,1.36489756,0.83173593,0.13796625,0.67547386,0.00321200,0.04885026,0.16424556,0.05383611,0.25785275
5.70585293,1.38505310,0.84188356,0.13951623,0.68186745,0.00324242,0.05120771,0.16890263,0.05422690,0.26257525
5.71185593,1.39830608,0.84777664,0.14025345,0.68592958,0.00325497,0.05336734,0.17276883,0.05438342,0.26581633
5.71785893,1.40445942,0.84938067,0.14015606,0.68753396,0.00324914,0.05528769,0.17582493,0.05429966,0.26753640
5.72386193,1.40352878,0.84679660,0.13922288,0.68667101,0.00322487,0.05693304,0.17807629,0.05397911,0.26773368
5.72986493,1.39574158,0.84025715,0.13747309,0.68344667,0.00318263,0.05827463,0.17955343,0.05343452,0.26644433
5.73586793,1.38152868,0.83011872,0.13494537,0.67807719,0.00312332,0.05929161,0.18031176,0.05268747,0.26374138
5.74187094,1.36150917,0.81684889,0.13169630,0.67087998,0.00304829,0.05997172,0.18043028,0.05176755,0.25973236
