energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.15207604,3.44319202,1.08482845,1.85509882,0.09976591,1.49332810,0.01666384,0.06041813,0.00730709,0.10936016
-2.14607304,3.52944225,1.10381287,1.89163057,0.10266285,1.54206427,0.01685028,0.06154038,0.00751534,0.11510911
-2.14007004,3.61165055,1.11992050,1.92507606,0.10557197,1.58980114,0.01702095,0.06265343,0.00774261,0.12089752
-2.13406703,3.68893317,1.13288572,1.95494490,0.10844580,1.63619206,0.01717280,0.06375916,0.00798858,0.12665565
-2.12806403,3.76055992,1.14254949,1.98089492,0.11123763,1.68090258,0.01730200,0.06486154,0.00825266,0.13231325
-2.12206103,3.82596840,1.14886295,2.00273861,0.11390267,1.72361636,0.01740404,0.06596654,0.00853394,0.13780122
-2.11605803,3.88477203,1.15188678,2.02044338,0.11639924,1.76404096,0.01747394,0.06708186,0.00883110,0.14305312
-2.11005503,3.93676207,1.15178669,2.03412574,0.11868976,1.80191331,0.01750645,0.06821667,0.00914241,0.14800685
-2.10405203,3.98190414,1.14882536,2.04404007,0.12074176,1.83700506,0.01749634,0.06938135,0.00946568,0.15260602
-2.09804902,4.02032970,1.14335130,2.05056281,0.12252867,1.86912743,0.01743868,0.07058711,0.00979828,0.15680130
-2.09204602,4.05232340,1.13578524,2.05417286,0.12403049,1.89813573,0.01732910,0.07184576,0.01013711,0.16055157
-2.08604302,4.07830704,1.12660486,2.05542945,0.12523432,1.92393326,0.01716408,0.07316937,0.01047871,0.16382474
-2.08004002,4.09882107,1.11632834,2.05494856,0.12613464,1.94647451,0.01694121,0.07457003,0.01081926,0.16659841
-2.07403702,4.11450432,1.10549759,2.05337885,0.12673344,1.96576737,0.01665942,0.07605970,0.01115469,0.16886014
-2.06803402,4.12607284,1.09466170,2.05137827,0.12704010,1.98187433,0.01631907,0.07764998,0.01148077,0.17060745
-2.06203102,4.13429829,1.08436115,2.04959211,0.12707103,1.99491233,0.01592212,0.07935196,0.01179319,0.17184748
-2.05602801,4.13998641,1.07511323,2.04863317,0.12684918,2.00505107,0.01547212,0.08117615,0.01208768,0.17259636
-2.05002501,4.14395597,1.06739903,2.04906465,0.12640321,2.01250982,0.01497418,0.08313226,0.01236015,0.17287829
-2.04402201,4.14701831,1.06165212,2.05138586,0.12576655,2.01755238,0.01443485,0.08522902,0.01260678,0.17272441
-2.03801901,4.14995770,1.05824919,2.05602108,0.12497630,2.02048043,0.01386196,0.08747395,0.01282409,0.17217143
-2.03201601,4.15351265,1.05750246,2.06331136,0.12407191,2.02162515,0.01326439,0.08987303,0.01300910,0.17126020
-2.02601301,4.15835819,1.05965416,2.07350914,0.12309384,2.02133747,0.01265181,0.09243026,0.01315934,0.17003417
-2.02001001,4.16508932,1.06487260,2.08677546,0.12208218,2.01997706,0.01203435,0.09514714,0.01327295,0.16853794
-2.01400700,4.17420584,1.07325016,2.10317938,0.12107521,2.01790056,0.01142233,0.09802210,0.01334866,0.16681576
-2.00800400,4.18609882,1.08480271,2.12269932,0.12010809,2.01544943,0.01082592,0.10104979,0.01338587,0.16491034
-2.00200100,4.20103906,1.09947069,2.14522608,0.11921165,2.01293807,0.01025481,0.10422043,0.01338457,0.16286168
-1.99599800,4.21916802,1.11712154,2.17056714,0.11841135,2.01064255,0.00971799,0.10751910,0.01334535,0.16070630
-1.98999500,4.24049165,1.13755352,2.19845227,0.11772646,2.00879076,0.00922345,0.11092512,0.01326934,0.15847659
-1.98399200,4.26487764,1.16050088,2.22854011,0.11716950,2.00755435,0.00877804,0.11441159,0.01315811,0.15620052
-1.97798899,4.29205652,1.18564018,2.26042575,0.11674600,2.00704299,0.00838727,0.11794508,0.01301365,0.15390158
-1.97198599,4.32162698,1.21259785,2.29364928,0.11645449,2.00730133,0.00805525,0.12148558,0.01283823,0.15159895
-1.96598299,4.35306561,1.24095877,2.32770526,0.11628689,2.00830883,0.00778467,0.12498672,0.01263432,0.14930792
-1.95997999,4.38574109,1.27027579,2.36205312,0.11622906,2.00998271,0.00757675,0.12839638,0.01240455,0.14704044
-1.95397699,4.41893264,1.30008002,2.39612836,0.11626179,2.01218371,0.00743137,0.13165755,0.01215157,0.14480576
-1.94797399,4.45185234,1.32989151,2.42935459,0.11636182,2.01472467,0.00734712,0.13470962,0.01187803,0.14261123
-1.94197099,4.48367054,1.35923035,2.46115615,0.11650319,2.01738134,0.00732148,0.13748994,0.01158650,0.14046299
-1.93596798,4.51354372,1.38762756,2.49097108,0.11665858,2.01990507,0.00735091,0.13993562,0.01127945,0.13836670
-1.92996498,4.54064344,1.41463568,2.51826423,0.11680081,2.02203650,0.00743107,0.14198561,0.01095920,0.13632810
-1.92396198,4.56418550,1.43983860,2.54254010,0.11690423,2.02351985,0.00755699,0.14358285,0.01062796,0.13435353
-1.91795898,4.58345786,1.46286037,2.56335499,0.11694606,2.02411670,0.00772318,0.14467638,0.01028781,0.13245026
-1.91195598,4.59784619,1.48337273,2.58032823,0.11690760,2.02361892,0.00792384,0.14522347,0.00994071,0.13062662
-1.90595298,4.60685590,1.50110103,2.59315180,0.11677520,2.02185971,0.00815297,0.14519145,0.00958857,0.12889205
-1.89994997,4.61012974,1.51582858,2.60159836,0.11654104,2.01872251,0.00840450,0.14455933,0.00923327,0.12725693
-1.89394697,4.60746005,1.52739913,2.60552707,0.11620358,2.01414705,0.00867236,0.14331896,0.00887668,0.12573229
-1.88794397,4.59879541,1.53571768,2.60488712,0.11576781,2.00813256,0.00895054,0.14147578,0.00852074,0.12432946
-1.88194097,4.58424125,1.54074962,2.59971892,0.11524507,2.00073773,0.00923319,0.13904907,0.00816746,0.12305959
-1.87593797,4.56405468,1.54251833,2.59015275,0.11465278,1.99207774,0.00951459,0.13607165,0.00781898,0.12193317
-1.86993497,4.53863388,1.54110161,2.57640506,0.11401374,1.98231852,0.00978920,0.13258907,0.00747754,0.12095957
-1.86393197,4.50850260,1.53662699,2.55877257,0.11335534,1.97166847,0.01005167,0.12865839,0.00714552,0.12014660
-1.85792896,4.47429066,1.52926641,2.53762432,0.11270851,1.96036841,0.01029685,0.12434642,0.00682543,0.11950013
-1.85192596,4.43671140,1.51923041,2.51339199,0.11210665,1.94868010,0.01051980,0.11972773,0.00651985,0.11902386
-1.84592296,4.39653701,1.50676205,2.48655878,0.11158435,1.93687403,0.01071582,0.11488233,0.00623145,0.11871918
-1.83991996,4.35457297,1.49213096,2.45764732,0.11117622,1.92521714,0.01088050,0.10989333,0.00596291,0.11858511
-1.83391696,4.31163241,1.47562740,2.42720659,0.11091569,1.91396097,0.01100976,0.10484439,0.00571688,0.11861843
-1.82791396,4.26851139,1.45755668,2.39579863,0.11083386,1.90333092,0.01109991,0.09981749,0.00549594,0.11881390
-1.82191096,4.22596592,1.43823380,2.36398490,0.11095854,1.89351683,0.01114774,0.09489067,0.00530251,0.11916454
-1.81590795,4.18469132,1.41797838,2.33231295,0.11131331,1.88466553,0.01115064,0.09013619,0.00513887,0.11966204
-1.80990495,4.14530446,1.39710989,2.30130331,0.11191686,1.87687538,0.01110664,0.08561896,0.00500704,0.12029721
-1.80390195,4.10832926,1.37594296,2.27143725,0.11278240,1.87019304,0.01101454,0.08139543,0.00490880,0.12106038
-1.79789895,4.07418570,1.35478288,2.24314532,0.11391730,1.86461260,0.01087397,0.07751282,0.00484568,0.12194190
-1.79189595,4.04318259,1.33392111,2.21679715,0.11532288,1.86007689,0.01068551,0.07400891,0.00481888,0.12293253
-1.78589295,4.01551396,1.31363089,2.19269273,0.11699437,1.85648100,0.01045068,0.07091216,0.00482939,0.12402382
-1.77988994,3.99125940,1.29416289,2.17105538,0.11892099,1.85367779,0.01017201,0.06824228,0.00487793,0.12520841
-1.77388694,3.97038794,1.27574098,2.15202678,0.12108621,1.85148517,0.00985304,0.06601109,0.00496503,0.12648023
-1.76788394,3.95276564,1.25855832,2.13566423,0.12346811,1.84969492,0.00949826,0.06422377,0.00509108,0.12783467
-1.76188094,3.93816656,1.24277378,2.12194035,0.12603987,1.84808276,0.00911308,0.06288021,0.00525641,0.12926866
-1.75587794,3.92628682,1.22850904,2.11074535,0.12877030,1.84641923,0.00870369,0.06197656,0.00546134,0.13078062
-1.74987494,3.91676145,1.21584639,2.10189207,0.13162450,1.84448120,0.00827702,0.06150688,0.00570630,0.13237050
-1.74387194,3.90918348,1.20482758,2.09512350,0.13456457,1.84206337,0.00784052,0.06146462,0.00599187,0.13403958
-1.73786893,3.90312474,1.19545370,2.09012280,0.13755039,1.83898958,0.00740204,0.06184414,0.00631891,0.13579042
-1.73186593,3.89815744,1.18768639,2.08652554,0.14054042,1.83512328,0.00696965,0.06264195,0.00668856,0.13762671
-1.72586293,3.89387598,1.18145026,2.08393361,0.14349249,1.83037676,0.00655147,0.06385776,0.00710237,0.13955308
-1.71985993,3.88991771,1.17663662,2.08193045,0.14636473,1.82471876,0.00615549,0.06549516,0.00756228,0.14157499
-1.71385693,3.88598194,1.17310836,2.08009680,0.14911633,1.81817986,0.00578939,0.06756204,0.00807063,0.14369857
-1.70785393,3.88184598,1.17070583,2.07802650,0.15170844,1.81085549,0.00546040,0.07007051,0.00863015,0.14593046
-1.70185093,3.87737738,1.16925344,2.07534149,0.15410487,1.80290593,0.00517511,0.07303656,0.00924392,0.14827763
-1.69584792,3.87254152,1.16856680,2.07170530,0.15627290,1.79455345,0.00493938,0.07647924,0.00991521,0.15074720
-1.68984492,3.86740389,1.16845986,2.06683453,0.15818383,1.78607618,0.00475818,0.08041947,0.01064740,0.15334620
-1.68384192,3.86212661,1.16875191,2.06050768,0.15981358,1.77779886,0.00463552,0.08487855,0.01144378,0.15608128
-1.67783892,3.85695907,1.16927392,2.05257094,0.16114306,1.77008081,0.00457437,0.08987638,0.01230735,0.15895838
-1.67183592,3.85222292,1.16987395,2.04294065,0.16215845,1.76330110,0.00457655,0.09542946,0.01324057,0.16198228
-1.66583292,3.84829180,1.17042143,2.03160246,0.16285131,1.75784187,0.00464272,0.10154874,0.01424509,0.16515608
-1.65982991,3.84556675,1.17080984,2.01860712,0.16321854,1.75407006,0.00477236,0.10823746,0.01532151,0.16848068
-1.65382691,3.84444826,1.17095801,2.00406333,0.16326217,1.75231855,0.00496371,0.11548905,0.01646903,0.17195406
-1.64782391,3.84530651,1.17080973,1.98812801,0.16298904,1.75286742,0.00521384,0.12328517,0.01768528,0.17557071
-1.64182091,3.84845124,1.17033175,1.97099453,0.16241026,1.75592628,0.00551864,0.13159413,0.01896598,0.17932085
-1.63581791,3.85410284,1.16951052,1.95287970,0.16154066,1.76161861,0.00587288,0.14036955,0.02030484,0.18318986
-1.62981491,3.86236656,1.16834772,1.93401010,0.16039811,1.76996885,0.00627031,0.14954965,0.02169333,0.18715773
-1.62381191,3.87321126,1.16685499,1.91460867,0.15900281,1.78089315,0.00670373,0.15905703,0.02312070,0.19119860
-1.61780890,3.88645418,1.16504826,1.89488226,0.15737660,1.79419434,0.00716517,0.16879906,0.02457396,0.19528066
-1.61180590,3.90175305,1.16294216,1.87501081,0.15554229,1.80956161,0.00764601,0.17866902,0.02603798,0.19936613
-1.60580290,3.91860635,1.16054479,1.85513883,0.15352312,1.82657527,0.00813720,0.18854787,0.02749577,0.20341164
-1.59979990,3.93636220,1.15785356,1.83536959,0.15134231,1.84471651,0.00862946,0.19830668,0.02892872,0.20736896
-1.59379690,3.95423607,1.15485217,1.81576246,0.14902279,1.86338210,0.00911351,0.20780970,0.03031708,0.21118608
-1.58779390,3.97133684,1.15150936,1.79633349,0.14658709,1.88190353,0.00958034,0.21691797,0.03164042,0.21480859
-1.58179090,3.98670048,1.14777937,1.77705916,0.14405745,1.89957014,0.01002145,0.22549340,0.03287824,0.21818153
-1.57578789,3.99933004,1.14360444,1.75788325,0.14145610,1.91565510,0.01042912,0.23340303,0.03401058,0.22125145
-1.56978489,4.00824052,1.13891918,1.73872641,0.13880568,1.92944358,0.01079667,0.24052356,0.03501868,0.22396872
-1.56378189,4.01250644,1.13365673,1.71949778,0.13612982,1.94026172,0.01111870,0.24674577,0.03588567,0.22629003
-1.55777889,4.01131019,1.12775635,1.70010827,0.13345381,1.94750532,0.01139125,0.25197870,0.03659719,0.22818084
-1.55177589,4.00398882,1.12117211,1.68048454,0.13080528,1.95066703,0.01161203,0.25615350,0.03714196,0.22961784
-1.54577289,3.99007686,1.11388207,1.66058290,0.12821485,1.94936071,0.01178052,0.25922655,0.03751232,0.23059107
-1.53976988,3.96934319,1.10589746,1.64040246,0.12571669,1.94334205,0.01189804,0.26118197,0.03770461,0.23110574
-1.53376688,3.94181966,1.09727110,1.61999646,0.12334887,1.93252422,0.01196772,0.26203312,0.03771939,0.23118354
-1.52776388,3.90781994,1.08810462,1.59948119,0.12115356,1.91698800,0.01199452,0.26182315,0.03756162,0.23086332
-1.52176088,3.86794712,1.07855360,1.57904187,0.11917682,1.89698562,0.01198506,0.26062443,0.03724055,0.23020106
-1.51575788,3.82308927,1.06883041,1.55893473,0.11746818,1.87293810,0.01194742,0.25853689,0.03676955,0.22926902
-1.50975488,3.77440247,1.05920405,1.53948519,0.11607977,1.84542599,0.01189097,0.25568526,0.03616573,0.22815420
-1.50375188,3.72328146,1.04999692,1.52108177,0.11506518,1.81517367,0.01182598,0.25221528,0.03544939,0.22695584
-1.49774887,3.67131874,1.04157818,1.50416583,0.11447785,1.78302775,0.01176338,0.24828901,0.03464341,0.22578225
-1.49174587,3.62025309,1.03435393,1.48921732,0.11436928,1.74993027,0.01171428,0.24407937,0.03377247,0.22474701
-1.48574287,3.57190950,1.02875435,1.47673701,0.11478688,1.71688751,0.01168966,0.23976409,0.03286221,0.22396460
-1.47973987,3.52813240,1.02521816,1.46722579,0.11577173,1.68493575,0.01169993,0.23551935,0.03193835,0.22354566
-1.47373687,3.49071485,1.02417497,1.46116183,0.11735623,1.65510498,0.01175452,0.23151333,0.03102580,0.22359214
-1.46773387,3.46132632,1.02602633,1.45897655,0.11956171,1.62838208,0.01186150,0.22789992,0.03014780,0.22419248
-1.46173087,3.44144203,1.03112611,1.46103050,0.12239632,1.60567469,0.01202726,0.22481283,0.02932508,0.22541705
-1.45572786,3.43227665,1.03976117,1.46759012,0.12585307,1.58777726,0.01225619,0.22236040,0.02857523,0.22731412
-1.44972486,3.43472534,1.05213323,1.47880663,0.12990832,1.57534051,0.01255044,0.22062132,0.02791202,0.22990658
-1.44372186,3.44931461,1.06834281,1.49469812,0.13452071,1.56884541,0.01290978,0.21964144,0.02734504,0.23318945
-1.43771886,3.47616532,1.08837607,1.51513573,0.13963075,1.56858287,0.01333145,0.21943180,0.02687939,0.23712855
-1.43171586,3.51496973,1.11209530,1.53983494,0.14516094,1.57463970,0.01381022,0.21996804,0.02651562,0.24166027
-1.42571286,3.56498387,1.13923364,1.56835248,0.15101673,1.58689172,0.01433844,0.22119123,0.02624976,0.24669250
-1.41970985,3.62503598,1.16939447,1.60008939,0.15708805,1.60500406,0.01490618,0.22300999,0.02607365,0.25210692
-1.41370685,3.69355110,1.20205570,1.63430040,0.16325167,1.62843893,0.01550155,0.22530401,0.02597528,0.25776222
-1.40770385,3.76859132,1.23657904,1.67010955,0.16937404,1.65647052,0.01611096,0.22792867,0.02593944,0.26349855
-1.40170085,3.84791034,1.27222387,1.70653156,0.17531483,1.68820655,0.01671955,0.23072065,0.02594832,0.26914278
-1.39569785,3.92902058,1.30816566,1.74249843,0.18093077,1.72261584,0.01731161,0.23350436,0.02598232,0.27451433
-1.38969485,4.00927043,1.34351790,1.77689028,0.18607989,1.75856073,0.01787111,0.23609871,0.02602089,0.27943160
-1.38369185,4.08592872,1.37735713,1.80856924,0.19062579,1.79483344,0.01838213,0.23832426,0.02604330,0.28371846
-1.37768884,4.15627330,1.40875002,1.83641521,0.19444190,1.83019485,0.01882946,0.24001005,0.02602955,0.28721063
-1.37168584,4.21768033,1.43678141,1.85936197,0.19741556,1.86341446,0.01919900,0.24100028,0.02596108,0.28976173
-1.36568284,4.26771080,1.46058235,1.87643216,0.19945164,1.89331000,0.01947829,0.24116009,0.02582153,0.29124868
-1.35967984,4.30419098,1.47935715,1.88676984,0.20047569,1.91878535,0.01965685,0.24038060,0.02559728,0.29157631
-1.35367684,4.32528382,1.49240813,1.88966913,0.20043631,1.93886538,0.01972653,0.23858284,0.02527795,0.29068081
-1.34767384,4.32954859,1.49915750,1.88459794,0.19930688,1.95272657,0.01968177,0.23572032,0.02485672,0.28853220
-1.34167084,4.31598658,1.49916531,1.87121564,0.19708639,1.95972234,0.01951974,0.23178047,0.02433057,0.28513544
-1.33566783,4.28407149,1.49214296,1.84938428,0.19379939,1.95940226,0.01924040,0.22678463,0.02370022,0.28053031
-1.32966483,4.23376362,1.47796178,1.81917275,0.18949514,1.95152475,0.01884647,0.22078679,0.02297015,0.27479007
-1.32366183,4.16550757,1.45665656,1.78085399,0.18424600,1.93606273,0.01834326,0.21387114,0.02214830,0.26801899
-1.31765883,4.08021429,1.42842383,1.73489542,0.17814503,1.91320240,0.01773853,0.20614859,0.02124579,0.26034883
-1.31165583,3.97922830,1.39361531,1.68194320,0.17130308,1.88333531,0.01704211,0.19775246,0.02027647,0.25193453
-1.30565283,3.86428212,1.35272675,1.62280105,0.16384540,1.84704421,0.01626558,0.18883353,0.01925648,0.24294920
-1.29964982,3.73743974,1.30638268,1.55840471,0.15590794,1.80508334,0.01542190,0.17955470,0.01820366,0.23357871
-1.29364682,3.60103201,1.25531792,1.48979307,0.14763351,1.75835409,0.01452493,0.17008551,0.01713710,0.22401608
-1.28764382,3.45758621,1.20035644,1.41807732,0.13916796,1.70787696,0.01358905,0.16059671,0.01607651,0.21445583
-1.28164082,3.30975287,1.14238848,1.34440922,0.13065642,1.65476091,0.01262869,0.15125518,0.01504176,0.20508861
-1.27563782,3.16023234,1.08234673,1.26994976,0.12223990,1.60017128,0.01165799,0.14221922,0.01405239,0.19609614
-1.26963482,3.01170362,1.02118241,1.19583929,0.11405214,1.54529725,0.01069041,0.13363455,0.01312713,0.18764676
-1.26363182,2.86675768,0.95984193,1.12317008,0.10621695,1.49132005,0.00973846,0.12563096,0.01228356,0.17989161
-1.25762881,2.72783715,0.89924499,1.05296200,0.09884600,1.43938273,0.00881342,0.11831975,0.01153779,0.17296162
-1.25162581,2.59718386,0.84026447,0.98614205,0.09203713,1.39056243,0.00792522,0.11179199,0.01090412,0.16696524
-1.24562281,2.47679518,0.78370874,0.92352793,0.08587309,1.34584587,0.00708233,0.10611755,0.01039488,0.16198702
-1.23961981,2.36839000,0.73030668,0.86581607,0.08042086,1.30610853,0.00629169,0.10134490,0.01002024,0.15808703
-1.23361681,2.27338442,0.68069564,0.81357388,0.07573130,1.27209796,0.00555879,0.09750157,0.00978806,0.15530104
-1.22761381,2.19287725,0.63541251,0.76723621,0.07183931,1.24442154,0.00488770,0.09459517,0.00970383,0.15364140
-1.22161081,2.12764473,0.59488784,0.72710572,0.06876424,1.22353856,0.00428126,0.09261500,0.00977058,0.15309856
-1.21560780,2.07814400,0.55944296,0.69335675,0.06651063,1.20975689,0.00374120,0.09153393,0.00998887,0.15364313
-1.20960480,2.04452448,0.52929000,0.66604216,0.06506928,1.20323370,0.00326837,0.09131067,0.01035681,0.15522836
-1.20360180,2.02664616,0.50453456,0.64510282,0.06441836,1.20398027,0.00286296,0.09189217,0.01087008,0.15779294
-1.19759880,2.02410382,0.48518076,0.63037906,0.06452484,1.21187034,0.00252471,0.09321618,0.01152204,0.16126407
-1.19159580,2.03625617,0.47113838,0.62162372,0.06534596,1.22665157,0.00225315,0.09521382,0.01230382,0.16556052
-1.18559280,2.06225877,0.46223176,0.61851618,0.06683080,1.24795974,0.00204780,0.09781211,0.01320454,0.17059584
-1.17958979,2.10109983,0.45821018,0.62067712,0.06892200,1.27533502,0.00190840,0.10093652,0.01421149,0.17628136
-1.17358679,2.15163770,0.45875922,0.62768334,0.07155746,1.30823987,0.00183506,0.10451327,0.01531047,0.18252908
-1.16758379,2.21263928,0.46351292,0.63908260,0.07467213,1.34607797,0.00182847,0.10847155,0.01648605,0.18925425
-1.16158079,2.28281828,0.47206624,0.65440781,0.07819978,1.38821362,0.00188993,0.11274557,0.01772207,0.19637770
-1.15557779,2.36087254,0.48398760,0.67319058,0.08207477,1.43399108,0.00202156,0.11727638,0.01900200,0.20382769
-1.14957479,2.44551953,0.49883104,0.69497368,0.08623382,1.48275339,0.00222625,0.12201335,0.02030945,0.21154144
-1.14357179,2.53552918,0.51614777,0.71932221,0.09061763,1.53386003,0.00250773,0.12691556,0.02162869,0.21946609
-1.13756878,2.62975333,0.53549687,0.74583337,0.09517246,1.58670311,0.00287054,0.13195265,0.02294510,0.22755927
-1.13156578,2.72715115,0.55645477,0.77414452,0.09985148,1.64072163,0.00331996,0.13710549,0.02424569,0.23578914
-1.12556278,2.82680971,0.57862337,0.80393946,0.10461597,1.69541338,0.00386188,0.14236632,0.02551950,0.24413396
-1.11955978,2.92795930,0.60163677,0.83495274,0.10943622,1.75034436,0.00450268,0.14773860,0.02675798,0.25258122
-1.11355678,3.02998306,0.62516620,0.86697198,0.11429216,1.80515519,0.00524900,0.15323626,0.02795519,0.26112635
-1.10755378,3.13242042,0.64892348,0.89983810,0.11917359,1.85956472,0.00610751,0.15888256,0.02910801,0.26977105
-1.10155078,3.23496446,0.67266272,0.93344349,0.12408010,1.91337040,0.00708463,0.16470849,0.03021608,0.27852135
-1.09554777,3.33745293,0.69618041,0.96772808,0.12902054,1.96644566,0.00818624,0.17075070,0.03128171,0.28738541
-1.08954477,3.43985334,0.71931418,1.00267358,0.13401215,2.01873425,0.00941729,0.17704900,0.03230953,0.29637118
