energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
4.39719860,0.20600805,0.23526878,0.02527427,0.01681300,0.00199628,0.37758314,0.00607797,0.01388594,0.01212799
4.40320160,0.22244838,0.25043413,0.02747851,0.01816989,0.00248429,0.40420565,0.00643098,0.01577298,0.01322757
4.40920460,0.24012279,0.26547857,0.02978773,0.01961203,0.00307048,0.43299700,0.00676868,0.01805258,0.01452252
4.41520760,0.25905977,0.28037425,0.03220561,0.02113751,0.00376894,0.46389458,0.00708854,0.02074970,0.01602676
4.42121061,0.27929293,0.29512263,0.03473714,0.02274401,0.00459453,0.49682631,0.00738870,0.02388693,0.01775476
4.42721361,0.30086021,0.30975680,0.03738855,0.02442867,0.00556264,0.53170921,0.00766807,0.02748363,0.01972127
4.43321661,0.32380214,0.32434226,0.04016725,0.02618794,0.00668882,0.56844670,0.00792640,0.03155491,0.02194108
4.43921961,0.34815965,0.33897626,0.04308161,0.02801740,0.00798848,0.60692511,0.00816430,0.03611063,0.02442857
4.44522261,0.37397116,0.35378554,0.04614075,0.02991156,0.00947639,0.64700961,0.00838323,0.04115438,0.02719736
4.45122561,0.40126946,0.36892251,0.04935431,0.03186366,0.01116626,0.68853988,0.00858548,0.04668251,0.03025983
4.45722861,0.43007843,0.38456012,0.05273214,0.03386554,0.01307022,0.73132616,0.00877409,0.05268325,0.03362668
4.46323162,0.46041000,0.40088552,0.05628404,0.03590750,0.01519829,0.77514596,0.00895278,0.05913601,0.03730655
4.46923462,0.49226154,0.41809288,0.06001961,0.03797828,0.01755794,0.81974204,0.00912578,0.06601089,0.04130562
4.47523762,0.52561396,0.43637577,0.06394801,0.04006509,0.02015356,0.86482204,0.00929776,0.07326845,0.04562741
4.48124062,0.56043073,0.45591939,0.06807796,0.04215374,0.02298609,0.91006011,0.00947364,0.08085979,0.05027254
4.48724362,0.59665802,0.47689317,0.07241770,0.04422894,0.02605269,0.95510074,0.00965846,0.08872692,0.05523873
4.49324662,0.63422590,0.49944401,0.07697513,0.04627457,0.02934654,0.99956492,0.00985724,0.09680359,0.06052091
4.49924962,0.67305068,0.52369054,0.08175794,0.04827419,0.03285670,1.04305842,0.01007484,0.10501633,0.06611138
4.50525263,0.71303818,0.54971867,0.08677387,0.05021154,0.03656818,1.08518208,0.01031585,0.11328593,0.07200010
4.51125563,0.75408767,0.57757845,0.09203085,0.05207109,0.04046211,1.12554345,0.01058446,0.12152912,0.07817513
4.51725863,0.79609613,0.60728244,0.09753725,0.05383861,0.04451601,1.16376943,0.01088442,0.12966053,0.08462299
4.52326163,0.83896241,0.63880537,0.10330193,0.05550176,0.04870428,1.19951896,0.01121893,0.13759478,0.09132904
4.52926463,0.88259090,0.67208504,0.10933412,0.05705054,0.05299865,1.23249525,0.01159059,0.14524864,0.09827786
4.53526763,0.92689402,0.70702404,0.11564320,0.05847772,0.05736885,1.26245645,0.01200138,0.15254315,0.10545337
4.54127064,0.97179339,0.74349213,0.12223814,0.05977907,0.06178320,1.28922432,0.01245256,0.15940563,0.11283893
4.54727364,1.01721906,0.78132882,0.12912675,0.06095346,0.06620931,1.31269002,0.01294468,0.16577147,0.12041714
4.55327664,1.06310676,0.82034578,0.13631451,0.06200280,0.07061466,1.33281664,0.01347752,0.17158553,0.12816941
4.55927964,1.10939297,0.86032897,0.14380332,0.06293173,0.07496720,1.34963810,0.01405002,0.17680329,0.13607535
4.56528264,1.15600799,0.90103994,0.15158992,0.06374718,0.07923578,1.36325445,0.01466025,0.18139146,0.14411191
4.57128564,1.20286727,0.94221657,0.15966412,0.06445778,0.08339058,1.37382354,0.01530532,0.18532815,0.15225229
4.57728864,1.24986151,0.98357298,0.16800712,0.06507309,0.08740328,1.38154974,0.01598136,0.18860260,0.16046486
4.58329165,1.29684615,1.02479881,0.17658972,0.06560281,0.09124725,1.38667007,0.01668341,0.19121451,0.16871192
4.58929465,1.34363112,1.06555834,0.18537085,0.06605585,0.09489750,1.38943871,0.01740545,0.19317288,0.17694863
4.59529765,1.38997163,1.10548950,0.19429634,0.06643958,0.09833069,1.39011085,0.01814029,0.19449467,0.18512206
4.60130065,1.43556090,1.14420350,0.20329818,0.06675898,0.10152491,1.38892675,0.01887965,0.19520316,0.19317057
4.60730365,1.48002578,1.18128545,0.21229435,0.06701608,0.10445957,1.38609715,0.01961416,0.19532626,0.20102359
4.61330665,1.52292584,1.21629639,0.22118927,0.06720947,0.10711527,1.38179090,0.02033350,0.19489479,0.20860184
4.61930965,1.56375654,1.24877721,0.22987505,0.06733406,0.10947364,1.37612567,0.02102650,0.19394092,0.21581822
4.62531266,1.60195683,1.27825471,0.23823336,0.06738111,0.11151740,1.36916222,0.02168137,0.19249676,0.22257909
4.63131566,1.63692112,1.30424994,0.24613816,0.06733850,0.11323034,1.36090274,0.02228596,0.19059325,0.22878635
4.63731866,1.66801534,1.32628875,0.25345890,0.06719119,0.11459760,1.35129327,0.02282803,0.18825943,0.23433989
4.64332166,1.69459661,1.34391428,0.26006438,0.06692198,0.11560591,1.34023003,0.02329562,0.18552204,0.23914052
4.64932466,1.71603563,1.35670109,0.26582686,0.06651240,0.11624402,1.32756930,0.02367743,0.18240548,0.24309331
4.65532766,1.73174072,1.36427012,0.27062641,0.06594372,0.11650314,1.31314012,0.02396315,0.17893211,0.24611094
4.66133067,1.74118224,1.36630391,0.27435513,0.06519812,0.11637750,1.29675909,0.02414389,0.17512293,0.24811721
4.66733367,1.74391629,1.36256122,0.27692125,0.06425974,0.11586487,1.27824623,0.02421249,0.17099834,0.24905030
4.67333667,1.73960613,1.35289010,0.27825256,0.06311577,0.11496700,1.25744100,0.02416383,0.16657914,0.24886563
4.67933967,1.72804038,1.33723881,0.27829944,0.06175738,0.11369005,1.23421752,0.02399512,0.16188759,0.24753827
4.68534267,1.70914682,1.31566370,0.27703684,0.06018051,0.11204490,1.20849807,0.02370602,0.15694841,0.24506469
4.69134567,1.68300117,1.28833360,0.27446556,0.05838639,0.11004726,1.18026419,0.02329874,0.15178966,0.24146371
4.69734867,1.64983027,1.25553030,0.27061245,0.05638188,0.10771763,1.14956482,0.02277808,0.14644347,0.23677668
4.70335168,1.61000956,1.21764509,0.26552967,0.05417951,0.10508116,1.11652112,0.02215131,0.14094658,0.23106682
4.70935468,1.56405508,1.17517136,0.25929311,0.05179726,0.10216725,1.08132788,0.02142799,0.13534055,0.22441780
4.71535768,1.51261040,1.12869359,0.25199989,0.04925814,0.09900906,1.04425157,0.02061977,0.12967172,0.21693156
4.72136068,1.45642930,1.07887337,0.24376528,0.04658950,0.09564288,1.00562532,0.01973999,0.12399099,0.20872559
4.72736368,1.39635505,1.02643296,0.23471912,0.04382223,0.09210740,0.96584129,0.01880342,0.11835325,0.19992974
4.73336668,1.33329740,0.97213733,0.22500188,0.04098977,0.08844300,0.92534078,0.01782575,0.11281664,0.19068271
4.73936968,1.26820845,0.91677542,0.21476064,0.03812710,0.08469091,0.88460288,0.01682329,0.10744163,0.18112846
4.74537269,1.20205834,0.86114151,0.20414511,0.03526968,0.08089251,0.84413205,0.01581245,0.10229002,0.17141259
4.75137569,1.13581189,0.80601750,0.19330393,0.03245245,0.07708862,0.80444532,0.01480946,0.09742375,0.16167893
4.75737869,1.07040693,0.75215656,0.18238124,0.02970884,0.07331886,0.76605950,0.01382991,0.09290372,0.15206643
4.76338169,1.00673504,0.70026902,0.17151378,0.02706998,0.06962116,0.72947879,0.01288851,0.08878861,0.14270637
4.76938469,0.94562507,0.65101051,0.16082849,0.02456398,0.06603131,0.69518321,0.01199879,0.08513358,0.13372011
4.77538769,0.88782972,0.60497269,0.15044067,0.02221539,0.06258260,0.66361789,0.01117288,0.08198914,0.12521721
4.78139070,0.83401516,0.56267661,0.14045267,0.02004483,0.05930555,0.63518340,0.01042141,0.07939992,0.11729408
4.78739370,0.78475355,0.52456841,0.13095307,0.01806880,0.05622775,0.61022726,0.00975332,0.07740356,0.11003307
4.79339670,0.74051829,0.49101723,0.12201636,0.01629957,0.05337363,0.58903646,0.00917589,0.07602962,0.10350194
4.79939970,0.70168144,0.46231494,0.11370293,0.01474529,0.05076437,0.57183110,0.00869466,0.07529854,0.09775365
4.80540270,0.66851316,0.43867720,0.10605938,0.01341016,0.04841777,0.55875911,0.00831348,0.07522075,0.09282650
4.81140570,0.64118256,0.42024555,0.09911907,0.01229469,0.04634810,0.54989208,0.00803453,0.07579580,0.08874437
4.81740870,0.61975983,0.40709009,0.09290278,0.01139607,0.04456598,0.54522225,0.00785839,0.07701171,0.08551722
4.82341171,0.60421919,0.39921240,0.08741949,0.01070848,0.04307822,0.54466076,0.00778414,0.07884450,0.08314167
4.82941471,0.59444263,0.39654848,0.08266714,0.01022352,0.04188769,0.54803731,0.00780937,0.08125791,0.08160160
4.83541771,0.59022425,0.39897148,0.07863348,0.00993057,0.04099315,0.55510140,0.00793034,0.08420342,0.08086889
4.84142071,0.59127524,0.40629428,0.07529684,0.00981717,0.04038916,0.56552528,0.00814201,0.08762057,0.08090418
4.84742371,0.59722956,0.41827179,0.07262698,0.00986930,0.04006599,0.57890884,0.00843816,0.09143769,0.08165773
4.85342671,0.60765042,0.43460326,0.07058586,0.01007175,0.04000965,0.59478651,0.00881150,0.09557292,0.08307028
4.85942971,0.62203770,0.45493469,0.06912847,0.01040834,0.04020191,0.61263612,0.00925371,0.09993567,0.08507413
4.86543272,0.63983649,0.47886157,0.06820377,0.01086215,0.04062055,0.63188993,0.00975563,0.10442845,0.08759427
4.87143572,0.66044676,0.50593242,0.06775557,0.01141576,0.04123963,0.65194739,0.01030735,0.10894903,0.09054967
4.87743872,0.68323437,0.53565310,0.06772360,0.01205143,0.04202992,0.67218960,0.01089837,0.11339295,0.09385477
4.88344172,0.70754326,0.56749247,0.06804464,0.01275127,0.04295942,0.69199496,0.01151774,0.11765614,0.09742112
4.88944472,0.73270877,0.60088938,0.06865374,0.01349744,0.04399411,0.71075576,0.01215431,0.12163787,0.10115921
4.89544772,0.75807207,0.63526128,0.06948554,0.01427235,0.04509864,0.72789493,0.01279688,0.12524356,0.10498040
4.90145073,0.78299520,0.67001441,0.07047569,0.01505886,0.04623731,0.74288265,0.01343447,0.12838764,0.10879902
4.90745373,0.80687660,0.70455564,0.07156233,0.01584049,0.04737491,0.75525198,0.01405656,0.13099625,0.11253454
4.91345673,0.82916665,0.73830566,0.07268753,0.01660170,0.04847783,0.76461320,0.01465335,0.13300955,0.11611377
4.91945973,0.84938288,0.77071341,0.07379884,0.01732816,0.04951497,0.77066612,0.01521605,0.13438381,0.11947298
4.92546273,0.86712416,0.80127123,0.07485070,0.01800702,0.05045880,0.77320999,0.01573712,0.13509292,0.12255996
4.93146573,0.88208375,0.82953040,0.07580576,0.01862719,0.05128629,0.77215074,0.01621054,0.13512945,0.12533585
4.93746873,0.89406042,0.85511630,0.07663611,0.01917968,0.05197973,0.76750516,0.01663205,0.13450512,0.12777672
4.94347174,0.90296735,0.87774281,0.07732427,0.01965785,0.05252753,0.75940200,0.01699934,0.13325066,0.12987482
4.94947474,0.90883836,0.89722502,0.07786399,0.02005764,0.05292474,0.74808000,0.01731223,0.13141515,0.13163938
4.95547774,0.91183121,0.91348974,0.07826077,0.02037786,0.05317354,0.73388289,0.01757276,0.12906474,0.13309694
4.96148074,0.91222747,0.92658312,0.07853205,0.02062027,0.05328343,0.71725164,0.01778523,0.12628090,0.13429114
4.96748374,0.91042902,0.93667471,0.07870710,0.02078971,0.05327124,0.69871417,0.01795621,0.12315816,0.13528197
4.97348674,0.90695079,0.94405754,0.07882661,0.02089411,0.05316092,0.67887295,0.01809439,0.11980156,0.13614436
4.97948974,0.90241001,0.94914386,0.07894181,0.02094439,0.05298310,0.65839079,0.01821043,0.11632371,0.13696620
4.98549275,0.89751173,0.95245625,0.07911330,0.02095426,0.05277441,0.63797522,0.01831668,0.11284167,0.13784584
4.99149575,0.89303115,0.95461414,0.07940957,0.02093995,0.05257656,0.61836179,0.01842688,0.10947376,0.13888896
4.99749875,0.88979270,0.95631597,0.07990511,0.02091981,0.05243530,0.60029680,0.01855567,0.10633627,0.14020506
5.00350175,0.88864663,0.95831720,0.08067827,0.02091379,0.05239905,0.58451947,0.01871823,0.10354029,0.14190357
5.00950475,0.89044338,0.96140496,0.08180887,0.02094289,0.05251751,0.57174424,0.01892966,0.10118856,0.14408971
5.01550775,0.89600655,0.96637000,0.08337557,0.02102845,0.05284007,0.56264311,0.01920451,0.09937268,0.14686022
5.02151076,0.90610504,0.97397681,0.08545318,0.02119142,0.05341417,0.55782848,0.01955616,0.09817049,0.15029916
5.02751376,0.92142528,0.98493324,0.08810985,0.02145162,0.05428363,0.55783672,0.01999628,0.09764378,0.15447391
5.03351676,0.94254442,0.99986042,0.09140425,0.02182697,0.05548698,0.56311262,0.02053432,0.09783646,0.15943152
5.03951976,0.96990528,1.01926450,0.09538297,0.02233267,0.05705585,0.57399516,0.02117701,0.09877310,0.16519556
5.04552276,1.00379408,1.04351123,0.10007799,0.02298053,0.05901353,0.59070478,0.02192795,0.10045797,0.17176374
5.05152576,1.04432179,1.07280452,0.10550450,0.02377833,0.06137364,0.61333255,0.02278729,0.10287459,0.17910620
5.05752876,1.09140993,1.10717007,0.11165908,0.02472924,0.06413910,0.64183164,0.02375150,0.10598578,0.18716477
5.06353177,1.14478153,1.14644481,0.11851834,0.02583150,0.06730128,0.67601143,0.02481328,0.10973430,0.19585321
5.06953477,1.20395794,1.19027285,0.12603807,0.02707807,0.07083954,0.71553472,0.02596158,0.11404399,0.20505841
5.07553777,1.26826178,1.23810833,0.13415303,0.02845669,0.07472105,0.75991836,0.02718174,0.11882146,0.21464261
5.08154077,1.33682632,1.28922523,0.14277728,0.02994989,0.07890104,0.80853769,0.02845576,0.12395828,0.22444654
5.08754377,1.40861144,1.34273401,0.15180526,0.03153538,0.08332337,0.86063496,0.02976273,0.12933364,0.23429345
5.09354677,1.48242564,1.39760465,0.16111353,0.03318655,0.08792148,0.91533196,0.03107930,0.13481737,0.24399377
5.09954977,1.55695392,1.45269526,0.17056310,0.03487315,0.09261974,0.97164674,0.03238030,0.14027333,0.25335042
5.10555278,1.63079064,1.50678542,0.18000241,0.03656216,0.09733510,1.02851435,0.03363942,0.14556299,0.26216445
5.11155578,1.70247643,1.55861296,0.18927085,0.03821876,0.10197903,1.08481108,0.03482990,0.15054915,0.27024079
5.11755878,1.77053801,1.60691283,0.19820268,0.03980747,0.10645974,1.13938177,0.03592535,0.15509964,0.27739402
5.12356178,1.83352964,1.65045667,0.20663136,0.04129321,0.11068457,1.19106939,0.03690042,0.15909096,0.28345386
5.12956478,1.89007463,1.68809149,0.21439398,0.04264257,0.11456242,1.23874588,0.03773159,0.16241164,0.28827011
5.13556778,1.93890556,1.71877607,0.22133577,0.04382481,0.11800630,1.28134338,0.03839783,0.16496524,0.29171702
5.14157079,1.97890161,1.74161353,0.22731457,0.04481300,0.12093576,1.31788453,0.03888118,0.16667293,0.29369686
5.14757379,2.00912161,1.75587905,0.23220486,0.04558486,0.12327919,1.34751073,0.03916726,0.16747550,0.29414249
5.15357679,2.02883156,1.76104152,0.23590152,0.04612352,0.12497590,1.36950728,0.03924569,0.16733474,0.29301900
5.15957979,2.03752540,1.75677836,0.23832291,0.04641805,0.12597786,1.38332419,0.03911034,0.16623414,0.29032426
5.16558279,2.03493849,1.74298315,0.23941327,0.04646377,0.12625111,1.38859192,0.03875943,0.16417897,0.28608844
5.17158579,2.02105290,1.71976572,0.23914430,0.04626229,0.12577675,1.38513122,0.03819562,0.16119559,0.28037257
5.17758879,1.99609467,1.68744498,0.23751592,0.04582134,0.12455139,1.37295668,0.03742579,0.15733015,0.27326613
5.18359180,1.96052297,1.64653482,0.23455599,0.04515436,0.12258722,1.35227388,0.03646083,0.15264674,0.26488389
5.18959480,1.91501183,1.59772392,0.23031930,0.04427985,0.11991151,1.32347011,0.03531527,0.14722498,0.25536208
5.19559780,1.86042508,1.54185033,0.22488551,0.04322059,0.11656576,1.28709929,0.03400683,0.14115723,0.24485405
5.20160080,1.79778584,1.47987208,0.21835648,0.04200264,0.11260428,1.24386160,0.03255586,0.13454557,0.23352566
5.20760380,1.72824168,1.41283505,0.21085283,0.04065434,0.10809255,1.19457892,0.03098476,0.12749856,0.22155044
5.21360680,1.65302710,1.34183956,0.20251003,0.03920515,0.10310524,1.14016701,0.02931734,0.12012799,0.20910489
5.21960980,1.57342490,1.26800695,0.19347416,0.03768464,0.09772397,1.08160583,0.02757823,0.11254575,0.19636390
5.22561281,1.49072787,1.19244749,0.18389744,0.03612137,0.09203502,1.01990914,0.02579221,0.10486088,0.18349654
5.23161581,1.40620263,1.11623084,0.17393387,0.03454201,0.08612702,0.95609476,0.02398364,0.09717694,0.17066231
5.23761881,1.32105660,1.04036011,0.16373500,0.03297050,0.08008864,0.89115657,0.02217596,0.08958975,0.15800802
5.24362181,1.23640964,0.96575015,0.15344606,0.03142745,0.07400650,0.82603935,0.02039120,0.08218563,0.14566521
5.24962481,1.15327093,0.89321077,0.14320261,0.02992969,0.06796322,0.76161724,0.01864960,0.07504000,0.13374837
5.25562781,1.07252193,0.82343520,0.13312777,0.02849000,0.06203585,0.69867652,0.01696932,0.06821664,0.12235376
5.26163082,0.99490548,0.75699368,0.12333015,0.02711709,0.05629450,0.63790297,0.01536624,0.06176725,0.11155900
5.26763382,0.92102123,0.69433212,0.11390245,0.02581572,0.05080141,0.57987405,0.01385388,0.05573162,0.10142323
5.27363682,0.85132679,0.63577532,0.10492081,0.02458702,0.04561031,0.52505561,0.01244330,0.05013807,0.09198785
5.27963982,0.78614427,0.58153419,0.09644478,0.02342890,0.04076616,0.47380306,0.01114323,0.04500435,0.08327783
5.28564282,0.72567117,0.53171621,0.08851798,0.02233666,0.03630513,0.42636616,0.00996016,0.04033869,0.07530328
5.29164582,0.66999479,0.48633827,0.08116914,0.02130353,0.03225496,0.38289709,0.00889848,0.03614117,0.06806139
5.29764882,0.61910892,0.44534107,0.07441368,0.02032141,0.02863543,0.34346083,0.00796072,0.03240507,0.06153851
5.30365183,0.57293198,0.40860415,0.06825549,0.01938143,0.02545906,0.30804728,0.00714778,0.02911836,0.05571233
5.30965483,0.53132518,0.37596080,0.06268886,0.01847465,0.02273189,0.27658406,0.00645914,0.02626509,0.05055398
5.31565783,0.49410999,0.34721207,0.05770046,0.01759257,0.02045434,0.24894964,0.00589312,0.02382670,0.04602997
5.32166083,0.46108399,0.32213929,0.05327124,0.01672762,0.01862199,0.22498580,0.00544705,0.02178321,0.04210408
5.32766383,0.43203433,0.30051475,0.04937819,0.01587349,0.01722640,0.20450908,0.00511749,0.02011414,0.03873878
5.33366683,0.40674851,0.28211001,0.04599581,0.01502546,0.01625578,0.18732080,0.00490034,0.01879932,0.03589655
5.33966983,0.38502195,0.26670197,0.04309727,0.01418050,0.01569551,0.17321526,0.00479097,0.01781934,0.03354078
5.34567284,0.36666262,0.25407654,0.04065537,0.01333731,0.01552860,0.16198615,0.00478424,0.01715588,0.03163632
5.35167584,0.35149258,0.24403011,0.03864302,0.01249633,0.01573596,0.15343099,0.00487459,0.01679173,0.03014989
5.35767884,0.33934690,0.23636917,0.03703356,0.01165956,0.01629653,0.14735381,0.00505595,0.01671069,0.02905003
5.36368184,0.33007034,0.23090830,0.03580072,0.01083041,0.01718732,0.14356632,0.00532177,0.01689722,0.02830699
5.36968484,0.32351247,0.22746713,0.03491845,0.01001344,0.01838339,0.14188774,0.00566495,0.01733602,0.02789238
5.37568784,0.31952170,0.22586665,0.03436052,0.00921416,0.01985771,0.14214371,0.00607776,0.01801149,0.02777872
5.38169085,0.31793897,0.22592534,0.03410012,0.00843877,0.02158105,0.14416471,0.00655181,0.01890718,0.02793899
5.38769385,0.31859181,0.22745558,0.03410939,0.00769393,0.02352194,0.14778423,0.00707803,0.02000520,0.02834615
5.39369685,0.32128915,0.23026080,0.03435903,0.00698659,0.02564664,0.15283721,0.00764663,0.02128576,0.02897281
5.39969985,0.32581763,0.23413355,0.03481801,0.00632383,0.02791924,0.15915900,0.00824718,0.02272672,0.02979094
5.40570285,0.33193964,0.23885487,0.03545343,0.00571283,0.03030195,0.16658510,0.00886864,0.02430337,0.03077182
5.41170585,0.33939343,0.24419500,0.03623056,0.00516077,0.03275544,0.17495203,0.00949951,0.02598827,0.03188615
5.41770885,0.34789537,0.24991550,0.03711312,0.00467495,0.03523947,0.18409921,0.01012799,0.02775138,0.03310438
5.42371186,0.35714444,0.25577269,0.03806366,0.00426284,0.03771363,0.19387219,0.01074221,0.02956033,0.03439721
5.42971486,0.36682866,0.26152230,0.03904424,0.00393223,0.04013821,0.20412689,0.01133045,0.03138084,0.03573631
5.43571786,0.37663326,0.26692499,0.04001724,0.00369142,0.04247529,0.21473489,0.01188147,0.03317745,0.03709520
5.44172086,0.38625019,0.27175253,0.04094623,0.00354943,0.04468982,0.22558957,0.01238476,0.03491425,0.03845019
5.44772386,0.39538845,0.27579420,0.04179698,0.00351619,0.04675076,0.23661256,0.01283091,0.03655588,0.03978147
5.45372686,0.40378472,0.27886319,0.04253847,0.00360277,0.04863230,0.24776045,0.01321182,0.03806850,0.04107414
5.45972986,0.41121368,0.28080239,0.04314386,0.00382151,0.05031485,0.25903111,0.01352107,0.03942087,0.04231918
