energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.95997999,1.32230127,1.22156102,0.23596434,0.32397365,0.05978553,0.02642994,0.12859603,0.01008059,0.70232156
-1.95397699,1.30377401,1.20941617,0.23165757,0.31524848,0.05941156,0.02603783,0.12464275,0.00935724,0.69508628
-1.94797399,1.28087554,1.19200126,0.22663574,0.30564004,0.05879974,0.02551973,0.12071211,0.00883093,0.68476060
-1.94197099,1.25374202,1.16951319,0.22091786,0.29511072,0.05796105,0.02488095,0.11677140,0.00849454,0.67147332
-1.93596798,1.22267824,1.14229599,0.21455174,0.28366855,0.05691408,0.02413085,0.11280601,0.00834354,0.65544224
-1.92996498,1.18814109,1.11082441,0.20761135,0.27136424,0.05568401,0.02328261,0.10881829,0.00837618,0.63696509
-1.92396198,1.15071712,1.07568233,0.20019322,0.25828665,0.05430146,0.02235267,0.10482574,0.00859353,0.61640740
-1.91795898,1.11109533,1.03753728,0.19241196,0.24455696,0.05280105,0.02136023,0.10085856,0.00899937,0.59418801
-1.91195598,1.07003683,0.99711234,0.18439520,0.23032199,0.05121991,0.02032660,0.09695695,0.00959998,0.57076285
-1.90595298,1.02834270,0.95515686,0.17627815,0.21574695,0.04959611,0.01927448,0.09316803,0.01040377,0.54660793
-1.89994997,0.98682184,0.91241746,0.16819815,0.20100804,0.04796715,0.01822730,0.08954283,0.01142085,0.52220213
-1.89394697,0.94626008,0.86961069,0.16028941,0.18628529,0.04636851,0.01720848,0.08613329,0.01266244,0.49801086
-1.88794397,0.90739204,0.82739858,0.15267818,0.17175595,0.04483244,0.01624074,0.08298952,0.01414021,0.47447093
-1.88194097,0.87087670,0.78636800,0.14547852,0.15758861,0.04338688,0.01534552,0.08015749,0.01586555,0.45197748
-1.87593797,0.83727759,0.74701468,0.13878887,0.14393841,0.04205470,0.01454232,0.07767697,0.01784872,0.43087328
-1.86993497,0.80704818,0.70973227,0.13268945,0.13094335,0.04085316,0.01384830,0.07558021,0.02009798,0.41144066
-1.86393197,0.78052254,0.67480662,0.12724064,0.11872186,0.03979365,0.01327778,0.07389096,0.02261869,0.39389632
-1.85792896,0.75791162,0.64241518,0.12248217,0.10737164,0.03888175,0.01284198,0.07262415,0.02541236,0.37838895
-1.85192596,0.73930440,0.61263111,0.11843324,0.09696960,0.03811752,0.01254874,0.07178606,0.02847581,0.36499949
-1.84592296,0.72467392,0.58543148,0.11509344,0.08757302,0.03749595,0.01240241,0.07137496,0.03180033,0.35374386
-1.83991996,0.71388721,0.56070890,0.11244428,0.07922158,0.03700768,0.01240377,0.07138227,0.03537090,0.34457778
-1.83391696,0.70671857,0.53828555,0.11045133,0.07194026,0.03663984,0.01255009,0.07179398,0.03916569,0.33740333
-1.82791396,0.70286532,0.51792892,0.10906677,0.06574280,0.03637691,0.01283522,0.07259252,0.04315562,0.33207681
-1.82191096,0.70196531,0.49936812,0.10823214,0.06063560,0.03620175,0.01324982,0.07375872,0.04730421,0.32841752
-1.81590795,0.70361532,0.48231011,0.10788136,0.05662189,0.03609650,0.01378161,0.07527401,0.05156764,0.32621702
-1.80990495,0.70738970,0.46645500,0.10794367,0.05370586,0.03604357,0.01441574,0.07712266,0.05589517,0.32524853
-1.80390195,0.71285858,0.45150986,0.10834654,0.05189672,0.03602646,0.01513515,0.07929401,0.06022983,0.32527620
-1.79789895,0.71960512,0.43720051,0.10901838,0.05121237,0.03603054,0.01592108,0.08178459,0.06450937,0.32606379
-1.79189595,0.72724128,0.42328113,0.10989098,0.05168266,0.03604369,0.01675354,0.08460006,0.06866757,0.32738285
-1.78589295,0.73542178,0.40954137,0.11090173,0.05335194,0.03605681,0.01761189,0.08775690,0.07263581,0.32901990
-1.77988994,0.74385582,0.39581105,0.11199534,0.05628094,0.03606418,0.01847535,0.09128368,0.07634482,0.33078270
-1.77388694,0.75231648,0.38196262,0.11312530,0.06054766,0.03606369,0.01932356,0.09522197,0.07972663,0.33250544
-1.76788394,0.76064741,0.36791144,0.11425487,0.06624738,0.03605689,0.02013717,0.09962661,0.08271665,0.33405274
-1.76188094,0.76876672,0.35361431,0.11535765,0.07349151,0.03604894,0.02089830,0.10456545,0.08525566,0.33532249
-1.75587794,0.77666798,0.33906653,0.11641775,0.08240530,0.03604832,0.02159101,0.11011833,0.08729180,0.33624749
-1.74987494,0.78441825,0.32429787,0.11742951,0.09312450,0.03606655,0.02220169,0.11637531,0.08878244,0.33679587
-1.74387194,0.79215316,0.30936767,0.11839687,0.10579068,0.03611764,0.02271936,0.12343420,0.08969565,0.33697030
-1.73786893,0.80006903,0.29435966,0.11933233,0.12054559,0.03621756,0.02313584,0.13139711,0.09001157,0.33680608
-1.73186593,0.80841233,0.27937646,0.12025560,0.13752440,0.03638348,0.02344589,0.14036646,0.08972315,0.33636815
-1.72586293,0.81746672,0.26453429,0.12119195,0.15684817,0.03663305,0.02364719,0.15044010,0.08883671,0.33574709
-1.71985993,0.82753793,0.24995788,0.12217038,0.17861561,0.03698358,0.02374018,0.16170593,0.08737185,0.33505433
-1.71385693,0.83893716,0.23577591,0.12322159,0.20289450,0.03745113,0.02372788,0.17423615,0.08536106,0.33441666
-1.70785393,0.85196352,0.22211687,0.12437597,0.22971312,0.03804972,0.02361559,0.18808122,0.08284880,0.33397024
-1.70185093,0.86688623,0.20910562,0.12566153,0.25905201,0.03879047,0.02341048,0.20326394,0.07989026,0.33385441
-1.69584792,0.88392737,0.19686049,0.12710208,0.29083649,0.03968084,0.02312121,0.21977387,0.07654974,0.33420548
-1.68984492,0.90324601,0.18549104,0.12871551,0.32493043,0.04072400,0.02275745,0.23756236,0.07289882,0.33515079
-1.68384192,0.92492457,0.17509643,0.13051244,0.36113168,0.04191828,0.02232949,0.25653865,0.06901428,0.33680328
-1.67783892,0.94895812,0.16576429,0.13249532,0.39916947,0.04325682,0.02184774,0.27656716,0.06497603,0.33925686
-1.67183592,0.97524737,0.15757021,0.13465783,0.43870433,0.04472742,0.02132241,0.29746643,0.06086494,0.34258269
-1.66583292,1.00359581,0.15057759,0.13698486,0.47933056,0.04631263,0.02076316,0.31900976,0.05676078,0.34682662
-1.65982991,1.03371139,0.14483798,0.13945299,0.52058157,0.04798996,0.02017884,0.34092784,0.05274030,0.35200790
-1.65382691,1.06521288,0.14039178,0.14203135,0.56193809,0.04973251,0.01957733,0.36291342,0.04887551,0.35811908
-1.64782391,1.09764077,0.13726917,0.14468301,0.60283906,0.05150964,0.01896546,0.38462790,0.04523218,0.36512724
-1.64182091,1.13047235,0.13549144,0.14736664,0.64269501,0.05328795,0.01834896,0.40570980,0.04186867,0.37297637
-1.63581791,1.16314043,0.13507247,0.15003853,0.68090353,0.05503244,0.01773252,0.42578485,0.03883493,0.38159073
-1.62981491,1.19505494,0.13602041,0.15265469,0.71686633,0.05670774,0.01711992,0.44447735,0.03617193,0.39087904
-1.62381191,1.22562642,0.13833955,0.15517305,0.75000704,0.05827952,0.01651418,0.46142235,0.03391123,0.40073927
-1.61780890,1.25429037,0.14203239,0.15755566,0.77978941,0.05971584,0.01591774,0.47627826,0.03207492,0.41106378
-1.61180590,1.28053145,0.14710174,0.15977060,0.80573478,0.06098855,0.01533264,0.48873924,0.03067569,0.42174447
-1.60580290,1.30390636,0.15355311,0.16179375,0.82743825,0.06207458,0.01476080,0.49854688,0.02971717,0.43267793
-1.59979990,1.32406444,0.16139711,0.16361021,0.84458288,0.06295708,0.01420410,0.50550064,0.02919443,0.44377012
-1.59379690,1.34076513,0.17065205,0.16521529,0.85695109,0.06362642,0.01366467,0.50946661,0.02909462,0.45494064
-1.58779390,1.35389164,0.18134663,0.16661520,0.86443300,0.06408093,0.01314494,0.51038399,0.02939773,0.46612636
-1.58179090,1.36346020,0.19352271,0.16782721,0.86703113,0.06432738,0.01264785,0.50826925,0.03007747,0.47728442
-1.57578789,1.36962475,0.20723813,0.16887954,0.86486141,0.06438120,0.01217688,0.50321746,0.03110225,0.48839449
-1.56978489,1.37267694,0.22256945,0.16981082,0.85815037,0.06426642,0.01173618,0.49540099,0.03243617,0.49946048
-1.56378189,1.37304149,0.23961449,0.17066931,0.84722879,0.06401524,0.01133058,0.48506537,0.03404011,0.51051148
-1.55777889,1.37126734,0.25849460,0.17151180,0.83252198,0.06366748,0.01096566,0.47252258,0.03587286,0.52160222
-1.55177589,1.36801485,0.27935629,0.17240236,0.81453722,0.06326959,0.01064777,0.45814215,0.03789223,0.53281293
-1.54577289,1.36403966,0.30237220,0.17341097,0.79384892,0.06287358,0.01038407,0.44234014,0.04005620,0.54424871
-1.53976988,1.36017367,0.32774090,0.17461190,0.77108206,0.06253565,0.01018253,0.42556678,0.04232398,0.55603828
-1.53376688,1.35730373,0.35568548,0.17608217,0.74689453,0.06231474,0.01005195,0.40829295,0.04465710,0.56833220
-1.52776388,1.35634861,0.38645052,0.17789981,0.72195916,0.06227087,0.01000196,0.39099628,0.04702030,0.58130037
-1.52176088,1.35823465,0.42029722,0.18014204,0.69694585,0.06246348,0.01004301,0.37414707,0.04938239,0.59512874
-1.51575788,1.36387072,0.45749651,0.18288345,0.67250453,0.06294969,0.01018631,0.35819488,0.05171691,0.61001512
-1.50975488,1.37412270,0.49832012,0.18619391,0.64924922,0.06378252,0.01044376,0.34355586,0.05400261,0.62616401
-1.50375188,1.38978819,0.54302944,0.19013655,0.62774375,0.06500925,0.01082777,0.33060150,0.05622373,0.64378032
-1.49774887,1.41157158,0.59186249,0.19476549,0.60848926,0.06666974,0.01135112,0.31964900,0.05837004,0.66306198
-1.49174587,1.44006024,0.64501908,0.20012360,0.59191384,0.06879497,0.01202663,0.31095343,0.06043668,0.68419151
-1.48574287,1.47570207,0.70264479,0.20624009,0.57836417,0.07140567,0.01286681,0.30470212,0.06242372,0.70732677
-1.47973987,1.51878523,0.76481420,0.21312826,0.56809956,0.07451123,0.01388348,0.30101110,0.06433557,0.73259091
-1.47373687,1.56942055,0.83151417,0.22078328,0.56128801,0.07810876,0.01508718,0.29992381,0.06618016,0.76006217
-1.46773387,1.62752740,0.90262790,0.22918023,0.55800457,0.08218256,0.01648664,0.30141203,0.06796803,0.78976375
-1.46173087,1.69282374,0.97792086,0.23827250,0.55823177,0.08670379,0.01808813,0.30537893,0.06971129,0.82165443
-1.45572786,1.76482113,1.05702928,0.24799069,0.56186209,0.09163061,0.01989479,0.31166415,0.07142253,0.85562039
-1.44972486,1.84282534,1.13945238,0.25824212,0.56870243,0.09690863,0.02190602,0.32005064,0.07311385,0.89146893
-1.44372186,1.92594319,1.22454896,0.26891116,0.57848045,0.10247176,0.02411680,0.33027314,0.07479588,0.92892462
-1.43771886,2.01309598,1.31153914,0.27986029,0.59085267,0.10824354,0.02651716,0.34202803,0.07647695,0.96762844
-1.43171586,2.10303965,1.39951179,0.29093222,0.60541422,0.11413874,0.02909175,0.35498413,0.07816251,1.00714017
-1.42571286,2.19439167,1.48743782,0.30195282,0.62171009,0.12006536,0.03181957,0.36879424,0.07985469,1.04694451
-1.41970985,2.28566412,1.57418936,0.31273505,0.63924766,0.12592701,0.03467382,0.38310705,0.08155217,1.08646083
-1.41370685,2.37530223,1.65856456,0.32308360,0.65751023,0.13162540,0.03762203,0.39757890,0.08325024,1.12505648
-1.40770385,2.46172731,1.73931722,0.33280030,0.67597137,0.13706309,0.04062640,0.41188523,0.08494114,1.16206348
-1.40170085,2.54338269,1.81519057,0.34168995,0.69410955,0.14214628,0.04364437,0.42573111,0.08661460,1.19679784
-1.39569785,2.61878097,1.88495375,0.34956650,0.71142285,0.14678756,0.04662944,0.43886060,0.08825855,1.22858106
-1.38969485,2.68655082,1.94743983,0.35625914,0.72744314,0.15090855,0.04953219,0.45106460,0.08985997,1.25676274
-1.38369185,2.74548139,2.00158367,0.36161822,0.74174947,0.15444229,0.05230154,0.46218685,0.09140576,1.28074359
-1.37768884,2.79456249,2.04645807,0.36552060,0.75397996,0.15733526,0.05488610,0.47212788,0.09288372,1.29999757
-1.37168584,2.83301858,2.08130658,0.36787425,0.76384207,0.15954905,0.05723568,0.48084668,0.09428335,1.31409236
-1.36568284,2.86033526,2.10557146,0.36862185,0.77112054,0.16106144,0.05930278,0.48836012,0.09559663,1.32270703
-1.35967984,2.87627663,2.11891543,0.36774316,0.77568289,0.16186700,0.06104413,0.49474006,0.09681859,1.32564613
-1.35367684,2.88089293,2.12123617,0.36525621,0.77748217,0.16197709,0.06242210,0.50010823,0.09794768,1.32284951
-1.34767384,2.87451776,2.11267272,0.36121697,0.77655676,0.16141925,0.06340593,0.50462913,0.09898589,1.31439719
-1.34167084,2.85775494,2.09360337,0.35571779,0.77302729,0.16023607,0.06397280,0.50850123,0.09993866,1.30050914
-1.33566783,2.83145544,2.06463514,0.34888442,0.76709061,0.15848353,0.06410859,0.51194676,0.10081447,1.28153986
-1.32966483,2.79668535,2.02658488,0.34087191,0.75901125,0.15622887,0.06380840,0.51520059,0.10162426,1.25796784
-1.32366183,2.75468603,1.98045311,0.33185950,0.74911049,0.15354815,0.06307666,0.51849865,0.10238062,1.23038045
-1.31765883,2.70682834,1.92739130,0.32204466,0.73775345,0.15052347,0.06192700,0.52206629,0.10309683,1.19945468
-1.31165583,2.65456268,1.86866417,0.31163667,0.72533495,0.14724014,0.06038173,0.52610723,0.10378573,1.16593477
-1.30565283,2.59936701,1.80560844,0.30084982,0.71226441,0.14378377,0.05847107,0.53079342,0.10445870,1.13060739
-1.29964982,2.54269512,1.73958979,0.28989671,0.69895057,0.14023743,0.05623207,0.53625641,0.10512450,1.09427562
-1.29364682,2.48592704,1.67195975,0.27898171,0.68578662,0.13667907,0.05370740,0.54258042,0.10578830,1.05773262
-1.28764382,2.43032390,1.60401426,0.26829501,0.67313629,0.13317921,0.05094391,0.54979757,0.10645087,1.02173619
-1.28164082,2.37698881,1.53695552,0.25800732,0.66132152,0.12979898,0.04799115,0.55788544,0.10710795,0.98698504
-1.27563782,2.32683529,1.47185855,0.24826549,0.65061212,0.12658869,0.04489989,0.56676705,0.10774987,0.95409790
-1.26963482,2.28056440,1.40964364,0.23918920,0.64121783,0.12358684,0.04172059,0.57631323,0.10836158,0.92359598
-1.26363182,2.23865123,1.35105564,0.23086867,0.63328308,0.12081964,0.03850211,0.58634739,0.10892283,0.89588963
-1.25762881,2.20134091,1.29665056,0.22336359,0.62688453,0.11830110,0.03529046,0.59665232,0.10940880,0.87126936
-1.25162581,2.16865419,1.24678983,0.21670318,0.62203151,0.11603355,0.03212776,0.60697886,0.10979093,0.84990160
-1.24562281,2.14040168,1.20164203,0.21088731,0.61866909,0.11400864,0.02905147,0.61705595,0.11003810,0.83182915
-1.23961981,2.11620599,1.16119165,0.20588858,0.61668370,0.11220868,0.02609378,0.62660158,0.11011791,0.81697610
-1.23361681,2.09553027,1.12525431,0.20165528,0.61591086,0.11060830,0.02328128,0.63533419,0.10999818,0.80515686
-1.22761381,2.07771172,1.09349731,0.19811504,0.61614456,0.10917631,0.02063480,0.64298400,0.10964843,0.79608882
-1.22161081,2.06199825,1.06546448,0.19517891,0.61714790,0.10787764,0.01816954,0.64930364,0.10904144,0.78940791
-1.21560780,2.04758642,1.04060404,0.19274582,0.61866425,0.10667530,0.01589529,0.65407769,0.10815461,0.78468628
-1.20960480,2.03365892,1.01829816,0.19070712,0.62042863,0.10553223,0.01381686,0.65713064,0.10697115,0.78145142
-1.20360180,2.01941992,0.99789288,0.18895106,0.62217849,0.10441299,0.01193458,0.65833294,0.10548107,0.77920578
-1.19759880,2.00412667,0.97872714,0.18736696,0.62366359,0.10328521,0.01024491,0.65760486,0.10368180,0.77744598
-1.19159580,1.98711621,0.96015975,0.18584909,0.62465461,0.10212068,0.00874110,0.65491804,0.10157853,0.77568112
-1.18559280,1.96782613,0.94159342,0.18429987,0.62494988,0.10089616,0.00741381,0.65029471,0.09918408,0.77344925
-1.17958979,1.94580905,0.92249490,0.18263258,0.62438038,0.09959380,0.00625176,0.64380469,0.09651853,0.77033154
-1.17358679,1.92074028,0.90241087,0.18077327,0.62281265,0.09820124,0.00524238,0.63556030,0.09360847,0.76596380
-1.16758379,1.89241918,0.88097908,0.17866208,0.62014976,0.09671131,0.00437230,0.62570971,0.09048594,0.76004490
-1.16158079,1.86076440,0.85793483,0.17625373,0.61633037,0.09512162,0.00362785,0.61442887,0.08718713,0.75234216
-1.15557779,1.82580412,0.83311277,0.17351749,0.61132625,0.09343371,0.00299548,0.60191270,0.08375103,0.74269359
-1.14957479,1.78766196,0.80644451,0.17043647,0.60513843,0.09165224,0.00246211,0.58836586,0.08021788,0.73100731
-1.14357179,1.74654011,0.77795239,0.16700652,0.59779237,0.08978399,0.00201533,0.57399374,0.07662770,0.71725827
-1.13756878,1.70270069,0.74774021,0.16323469,0.58933264,0.08783692,0.00164365,0.55899404,0.07301887,0.70148283
-1.13156578,1.65644670,0.71598161,0.15913750,0.57981738,0.08581926,0.00133659,0.54354933,0.06942696,0.68377162
-1.12556278,1.60810375,0.68290673,0.15473909,0.56931300,0.08373871,0.00108478,0.52782104,0.06588363,0.66426115
-1.11955978,1.55800361,0.64878818,0.15006935,0.55788937,0.08160191,0.00087996,0.51194502,0.06241593,0.64312484
-1.11355678,1.50647042,0.61392687,0.14516221,0.54561595,0.07941397,0.00071501,0.49602884,0.05904585,0.62056380
-1.10755378,1.45381013,0.57863838,0.14005404,0.53255878,0.07717835,0.00058390,0.48015091,0.05579012,0.59679798
-1.10155078,1.40030356,0.54324051,0.13478244,0.51877870,0.07489689,0.00048165,0.46436131,0.05266036,0.57205797
-1.09554777,1.34620315,0.50804240,0.12938525,0.50433067,0.07257008,0.00040429,0.44868417,0.04966345,0.54657791
-1.08954477,1.29173318,0.47333553,0.12389992,0.48926419,0.07019749,0.00034880,0.43312144,0.04680216,0.52058955
-1.08354177,1.23709316,0.43938675,0.11836317,0.47362469,0.06777833,0.00031303,0.41765767,0.04407589,0.49431769
-1.07753877,1.18246374,0.40643342,0.11281103,0.45745565,0.06531211,0.00029571,0.40226548,0.04148159,0.46797704
-1.07153577,1.12801453,0.37468057,0.10727905,0.44080132,0.06279933,0.00029639,0.38691141,0.03901469,0.44177031
-1.06553277,1.07391296,0.34429996,0.10180268,0.42370964,0.06024214,0.00031538,0.37156179,0.03667002,0.41588759
-1.05952976,1.02033358,0.31543066,0.09641792,0.40623527,0.05764497,0.00035378,0.35618829,0.03444274,0.39050659
-1.05352676,0.96746686,0.28818108,0.09116184,0.38844230,0.05501501,0.00041346,0.34077281,0.03232906,0.36579377
-1.04752376,0.91552692,0.26263187,0.08607319,0.37040658,0.05236256,0.00049702,0.32531161,0.03032694,0.34190586
-1.04152076,0.86475767,0.23883964,0.08119294,0.35221735,0.04970124,0.00060782,0.30981839,0.02843655,0.31899168
-1.03551776,0.81543681,0.21684092,0.07656462,0.33397815,0.04704803,0.00074993,0.29432630,0.02666057,0.29719401
-1.02951476,0.76787756,0.19665632,0.07223449,0.31580685,0.04442308,0.00092812,0.27888868,0.02500436,0.27665117
-1.02351176,0.72242787,0.17829446,0.06825152,0.29783480,0.04184943,0.00114786,0.26357884,0.02347591,0.25749832
-1.01750875,0.67946713,0.16175567,0.06466708,0.28020511,0.03935252,0.00141518,0.24848867,0.02208560,0.23986817
-1.01150575,0.63940060,0.14703511,0.06153441,0.26307019,0.03695962,0.00173665,0.23372635,0.02084592,0.22389113
-1.00550275,0.60265163,0.13412538,0.05890777,0.24658855,0.03469915,0.00211920,0.21941329,0.01977097,0.20969475
-0.99949975,0.56965217,0.12301861,0.05684142,0.23092113,0.03259989,0.00257002,0.20568056,0.01887594,0.19740256
-0.99349675,0.54083176,0.11370781,0.05538830,0.21622717,0.03069027,0.00309631,0.19266482,0.01817645,0.18713221
-0.98749375,0.51660561,0.10618781,0.05459858,0.20265997,0.02899751,0.00370508,0.18050417,0.01768791,0.17899311
-0.98149075,0.49736199,0.10045562,0.05451797,0.19036249,0.02754690,0.00440284,0.16933391,0.01742482,0.17308355
-0.97548774,0.48344961,0.09651043,0.05518602,0.17946318,0.02636109,0.00519534,0.15928258,0.01740008,0.16948749
-0.96948474,0.47516524,0.09435330,0.05663430,0.17007205,0.02545942,0.00608718,0.15046822,0.01762435,0.16827120
-0.96348174,0.47274210,0.09398659,0.05888466,0.16227712,0.02485737,0.00708152,0.14299521,0.01810536,0.16947975
-0.95747874,0.47633951,0.09541335,0.06194747,0.15614152,0.02456610,0.00817968,0.13695149,0.01884741,0.17313381
-0.95147574,0.48603402,0.09863663,0.06582019,0.15170107,0.02459211,0.00938083,0.13240662,0.01985083,0.17922658
-0.94547274,0.50181258,0.10365890,0.07048607,0.14896280,0.02493699,0.01068169,0.12941027,0.02111159,0.18772137
-0.93946973,0.52356794,0.11048149,0.07591316,0.14790404,0.02559734,0.01207626,0.12799155,0.02262097,0.19854978
-0.93346673,0.55109664,0.11910432,0.08205386,0.14847246,0.02656475,0.01355564,0.12815892,0.02436545,0.21161073
-0.92746373,0.58409973,0.12952565,0.08884478,0.15058694,0.02782598,0.01510792,0.12990073,0.02632657,0.22677040
-0.92146073,0.62218644,0.14174213,0.09620726,0.15413920,0.02936318,0.01671822,0.13318630,0.02848112,0.24386333
-0.91545773,0.66488072,0.15574887,0.10404831,0.15899631,0.03115432,0.01836876,0.13796749,0.03080130,0.26269446
-0.90945473,0.71163060,0.17153958,0.11226226,0.16500380,0.03317364,0.02003913,0.14418069,0.03325519,0.28304246
-0.90345173,0.76182014,0.18910672,0.12073288,0.17198958,0.03539227,0.02170666,0.15174900,0.03580724,0.30466390
-0.89744872,0.81478364,0.20844147,0.12933596,0.17976823,0.03777884,0.02334686,0.16058465,0.03841900,0.32729846
