energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.89894947,5.98830037,-5.98190406,0.00635620,-0.00561727,0.17386862,-0.19040219,0.44899357,-0.43792406,4.67528196,-4.69432188,0.32311431,-0.33473025,0.46281660,-0.43118193,0.39400292,-0.38642212,0.00000000,-0.00000000
-3.89294647,5.96099064,-5.95380963,0.00671183,-0.00587603,0.17134059,-0.18606254,0.45333893,-0.43976702,4.64788790,-4.67197396,0.32067431,-0.32900904,0.46272114,-0.42867881,0.39403668,-0.38618830,0.00000000,-0.00000000
-3.88694347,5.93256623,-5.92349987,0.00710131,-0.00615833,0.16926618,-0.18204118,0.45838175,-0.44239000,4.61822101,-4.64662780,0.31907984,-0.32389218,0.46301766,-0.42633141,0.39406903,-0.38595442,0.00000000,-0.00000000
-3.88094047,5.90350158,-5.89149027,0.00752814,-0.00646836,0.16765393,-0.17839146,0.46409770,-0.44578685,4.58669526,-4.61865439,0.31835941,-0.31946819,0.46373977,-0.42420225,0.39412011,-0.38574240,0.00000000,-0.00000000
-3.87493747,5.87427816,-5.85826883,0.00799551,-0.00681047,0.16650061,-0.17515524,0.47045974,-0.44994030,4.55374859,-4.58842332,0.31852487,-0.31580924,0.46491585,-0.42234633,0.39421228,-0.38557165,0.00000000,-0.00000000
-3.86893447,5.84537704,-5.82430449,0.00850617,-0.00718898,0.16579172,-0.17236232,0.47743854,-0.45482430,4.51983571,-4.55630843,0.31957129,-0.31297097,0.46656877,-0.42081215,0.39436978,-0.38546053,0.00000000,-0.00000000
-3.86293147,5.81726592,-5.79005372,0.00906218,-0.00760806,0.16550212,-0.17003037,0.48500218,-0.46040616,4.48541661,-4.52269151,0.32147692,-0.31099258,0.46871519,-0.41964275,0.39461789,-0.38542747,0.00000000,-0.00000000
-3.85692846,5.79038101,-5.75596396,0.00966477,-0.00807154,0.16559692,-0.16816510,0.49311518,-0.46664838,4.45094106,-4.48796331,0.32420316,-0.30989714,0.47136438,-0.41887662,0.39498144,-0.38549190,0.00000000,-0.00000000
-3.85092546,5.76510467,-5.72247306,0.01031411,-0.00858265,0.16603249,-0.16676079,0.50173708,-0.47351003,4.41682985,-4.45252116,0.32769449,-0.30969203,0.47451655,-0.41854831,0.39548282,-0.38567456,0.00000000,-0.00000000
-3.84492246,5.74174015,-5.69000396,0.01100911,-0.00914389,0.16675761,-0.16580110,0.51082047,-0.48094763,4.38345388,-4.41676288,0.33187856,-0.31036935,0.47816091,-0.41868862,0.39613967,-0.38599738,0.00000000,-0.00000000
-3.83891946,5.72048525,-5.65895461,0.01174733,-0.00975672,0.16771469,-0.16526001,0.52030881,-0.48891538,4.35111258,-4.38107712,0.33666638,-0.31190633,0.48227361,-0.41932435,0.39696224,-0.38648272,0.00000000,-0.00000000
-3.83291646,5.70140705,-5.62968329,0.01252478,-0.01042141,0.16884110,-0.16510297,0.53013420,-0.49736470,4.32001305,-4.34583037,0.34195263,-0.31426567,0.48681572,-0.42047744,0.39795079,-0.38715205,0.00000000,-0.00000000
-3.82691346,5.68441966,-5.60249023,0.01333590,-0.01113684,0.17007044,-0.16528804,0.54021534,-0.50624337,4.29025173,-4.31135137,0.34761647,-0.31739579,0.49173149,-0.42216371,0.39909317,-0.38802410,0.00000000,-0.00000000
-3.82091046,5.66926743,-5.57759665,0.01417351,-0.01190032,0.17133397,-0.16576721,0.55045586,-0.51549401,4.26180012,-4.27791403,0.35352250,-0.32123095,0.49694717,-0.42439104,0.40036269,-0.38911266,0.00000000,-0.00000000
-3.81490745,5.65551540,-5.55512288,0.01502883,-0.01270748,0.17256192,-0.16648752,0.56074331,-0.52505236,4.23449597,-4.24572000,0.35952239,-0.32569142,0.50237055,-0.42715730,0.40171673,-0.39042400,0.00000000,-0.00000000
-3.80890445,5.64254860,-5.53506727,0.01589162,-0.01355219,0.17368491,-0.16739232,0.57094907,-0.53484534,4.20804111,-4.21488224,0.36545696,-0.33068359,0.50789148,-0.43044812,0.40309602,-0.39195440,0.00000000,-0.00000000
-3.80290145,5.62958141,-5.51728783,0.01675028,-0.01442657,0.17463529,-0.16842231,0.58092916,-0.54478927,4.18200666,-4.18541117,0.37115886,-0.33610031,0.51338340,-0.43423465,0.40442491,-0.39368762,0.00000000,-0.00000000
-3.79689845,5.61567729,-5.50148856,0.01759213,-0.01532099,0.17534851,-0.16951664,0.59052620,-0.55478837,4.15584583,-4.15720444,0.37645585,-0.34182134,0.51870609,-0.43847161,0.40561260,-0.39559286,0.00000000,-0.00000000
-3.79089545,5.59977886,-5.48721209,0.01840366,-0.01622423,0.17576452,-0.17061385,0.59957250,-0.56473373,4.12891430,-4.13004184,0.38117467,-0.34771422,0.52370960,-0.44309583,0.40655547,-0.39762324,0.00000000,-0.00000000
-3.78489245,5.58074732,-5.47384001,0.01917087,-0.01712365,0.17582901,-0.17165284,0.60789420,-0.57450310,4.10049722,-4.10358597,0.38514538,-0.35363554,0.52823924,-0.44802542,0.40714040,-0.39971497,0.00000000,-0.00000000
-3.77888944,5.55740971,-5.46060189,0.01987965,-0.01800545,0.17549477,-0.17257372,0.61531638,-0.58396153,4.06984184,-4.07738927,0.38820603,-0.35943269,0.53214154,-0.45315984,0.40724896,-0.40178746,0.00000000,-0.00000000
-3.77288644,5.52861191,-5.44659338,0.02051619,-0.01885495,0.17472283,-0.17331872,0.62166897,-0.59296302,4.03619411,-4.05090761,0.39020766,-0.36494620,0.53527096,-0.45838098,0.40676237,-0.40374444,0.00000000,-0.00000000
-3.76688344,5.49327472,-5.43080317,0.02106736,-0.01965704,0.17348362,-0.17383309,0.62679306,-0.60135319,3.99883741,-4.02352006,0.39101918,-0.37001270,0.53749707,-0.46355535,0.40556701,-0.40547603,0.00000000,-0.00000000
-3.76088044,5.45045023,-5.41214811,0.02152115,-0.02039649,0.17175786,-0.17406597,0.63054755,-0.60897301,3.95713127,-3.99455417,0.39053223,-0.37446831,0.53871174,-0.46853727,0.40356014,-0.40686196,0.00000000,-0.00000000
-3.75487744,5.39937535,-5.38951507,0.02186707,-0.02105847,0.16953739,-0.17397137,0.63281552,-0.61566336,3.91054803,-3.96331550,0.38866543,-0.37815270,0.53883621,-0.47317327,0.40065557,-0.40777558,0.00000000,-0.00000000
-3.74887444,5.33951968,-5.36180771,0.02209646,-0.02162894,0.16682567,-0.17350910,0.63351019,-0.62127039,3.85870538,-3.92912020,0.38536822,-0.38091340,0.53782741,-0.47730730,0.39678904,-0.40808877,0.00000000,-0.00000000
-3.74287144,5.27062492,-5.32799608,0.02220285,-0.02209513,0.16363813,-0.17264575,0.63258009,-0.62565132,3.80139294,-3.89132877,0.38062365,-0.38261040,0.53568340,-0.48078675,0.39192293,-0.40767735,0.00000000,-0.00000000
-3.73686843,5.19273357,-5.28716626,0.02218213,-0.02244595,0.16000212,-0.17135560,0.63001300,-0.62868047,3.73859140,-3.84937925,0.37445029,-0.38312084,0.53244736,-0.48346897,0.38605004,-0.40642690,0.00000000,-0.00000000
-3.73086543,5.10620528,-5.23856782,0.02203277,-0.02267234,0.15595660,-0.16962154,0.62583862,-0.63025521,3.67048318,-3.80281814,0.36690288,-0.38234349,0.52821006,-0.48522800,0.37919623,-0.40423850,0.00000000,-0.00000000
-3.72486243,5.01171956,-5.18165632,0.02175585,-0.02276761,0.15155147,-0.16743582,0.62012959,-0.63030138,3.59745390,-3.75132724,0.35807183,-0.38020288,0.52311045,-0.48596123,0.37142175,-0.40103435,0.00000000,-0.00000000
-3.71885943,4.91026475,-5.11612874,0.02135508,-0.02272768,0.14684654,-0.16480071,0.61300087,-0.62877811,3.52008468,-3.69474509,0.34808131,-0.37665292,0.51733425,-0.48559563,0.36282105,-0.39676278,0.00000000,-0.00000000
-3.71285643,4.80311330,-5.04194982,0.02083668,-0.02255125,0.14191023,-0.16172894,0.60460736,-0.62568142,3.43913559,-3.63308163,0.33708627,-0.37167962,0.51111056,-0.48409328,0.35352124,-0.39140239,0.00000000,-0.00000000
-3.70685343,4.69178454,-4.95936790,0.02020923,-0.02223981,0.13681789,-0.15824388,0.59513993,-0.62104673,3.35552109,-3.56652562,0.32526808,-0.36530295,0.50470645,-0.48145585,0.34367889,-0.38496518,0.00000000,-0.00000000
-3.70085043,4.57799649,-4.86891942,0.01948335,-0.02179770,0.13164993,-0.15437946,0.58481977,-0.61494971,3.27027868,-3.49544416,0.31282938,-0.35757761,0.49841965,-0.47772783,0.33347564,-0.37749838,0.00000000,-0.00000000
-3.69484742,4.46360875,-4.77142170,0.01867147,-0.02123192,0.12648963,-0.15017982,0.57389158,-0.60750575,3.18453230,-3.42037456,0.29998796,-0.34859252,0.49256957,-0.47299827,0.32311256,-0.36908486,0.00000000,-0.00000000
-3.68884442,4.35055893,-4.66795428,0.01778737,-0.02055194,0.12142093,-0.14569853,0.56261554,-0.59886772,3.09945220,-3.34200900,0.28697016,-0.33846928,0.48748699,-0.46740093,0.31280348,-0.35984211,0.00000000,-0.00000000
-3.68284142,4.24079533,-4.55982977,0.01684583,-0.01976942,0.11652600,-0.14099760,0.55125859,-0.58922220,3.01621299,-3.26117272,0.27400386,-0.32735929,0.48350265,-0.46111274,0.30276771,-0.34991973,0.00000000,-0.00000000
-3.67683842,4.13620860,-4.44855532,0.01586220,-0.01889785,0.11188290,-0.13614611,0.54008528,-0.57878434,2.93595183,-3.17879695,0.26131154,-0.31543989,0.48093521,-0.45435051,0.29322228,-0.33949550,0.00000000,-0.00000000
-3.67083542,4.03856502,-4.33578660,0.01485195,-0.01795214,0.10756331,-0.13121855,0.52934857,-0.56779139,2.85972830,-3.09588785,0.24910347,-0.30290949,0.48007910,-0.44736608,0.28437421,-0.32877028,0.00000000,-0.00000000
-3.66483242,3.94944413,-4.22327599,0.01383027,-0.01694818,0.10363029,-0.12629299,0.51928087,-0.55649534,2.78848761,-3.01349292,0.23757145,-0.28998196,0.48119252,-0.44043989,0.27641286,-0.31796178,0.00000000,-0.00000000
-3.65882941,3.87018281,-4.11281726,0.01281170,-0.01590239,0.10013644,-0.12144895,0.51008579,-0.54515474,2.72302836,-2.93266626,0.22688327,-0.27688043,0.48448635,-0.43387328,0.26950299,-0.30729756,0.00000000,-0.00000000
-3.65282641,3.80182801,-4.00618871,0.01180977,-0.01483126,0.09712221,-0.11676526,0.50193090,-0.53402624,2.66397607,-2.85443411,0.21717808,-0.26383078,0.49011413,-0.42797963,0.26377852,-0.29700754,0.00000000,-0.00000000
-3.64682341,3.74509959,-3.90509690,0.01083674,-0.01375091,0.09461465,-0.11231776,0.49494161,-0.52335592,2.61176304,-2.77976199,0.20856286,-0.25105508,0.49816390,-0.42307464,0.25933747,-0.28731614,0.00000000,-0.00000000
-3.64082041,3.70036464,-3.81112276,0.00990334,-0.01267670,0.09262648,-0.10817712,0.48919671,-0.51337099,2.56661528,-2.70952445,0.20111009,-0.23876514,0.50865190,-0.41946614,0.25623812,-0.27843469,0.00000000,-0.00000000
-3.63481741,3.66762401,-3.72567190,0.00901863,-0.01162290,0.09115568,-0.10440667,0.48472555,-0.50427194,2.52854665,-2.64447836,0.19485668,-0.22715654,0.52151890,-0.41744362,0.25449661,-0.27055403,0.00000000,-0.00000000
-3.62881441,3.64651161,-3.64993046,0.00818991,-0.01060235,0.09018550,-0.10106046,0.48150699,-0.49622559,2.49736026,-2.58524042,0.18980415,-0.21640324,0.53662906,-0.41726792,0.25408616,-0.26383783,0.00000000,-0.00000000
-3.62281141,3.63630627,-3.58482777,0.00742266,-0.00962628,0.08968492,-0.09818154,0.47947036,-0.48935924,2.47265692,-2.53226939,0.18592008,-0.20665295,0.55377173,-0.41916136,0.25493770,-0.25841683,0.00000000,-0.00000000
-3.61680840,3.63595606,-3.53100677,0.00672059,-0.00870411,0.08960963,-0.09580051,0.47849820,-0.48375610,2.45385034,-2.48585333,0.18314065,-0.19802351,0.57266614,-0.42329869,0.25694226,-0.25438408,0.00000000,-0.00000000
-3.61080540,3.64411412,-3.48880297,0.00608569,-0.00784341,0.08990340,-0.09393446,0.47843095,-0.47945223,2.44018834,-2.44610192,0.18137425,-0.19060022,0.59296896,-0.42979924,0.25995464,-0.25179159,0.00000000,-0.00000000
-3.60480240,3.65918491,-3.45823235,0.00551838,-0.00704982,0.09049983,-0.09258633,0.47907321,-0.47643515,2.43077960,-2.41294410,0.18050595,-0.18443438,0.61428460,-0.43872050,0.26379858,-0.25064826,0.00000000,-0.00000000
-3.59879940,3.67937948,-3.43898875,0.00501769,-0.00632711,0.09132451,-0.09174462,0.48020160,-0.47464408,2.42462488,-2.38613066,0.18040263,-0.17954280,0.63617782,-0.45005353,0.26827294,-0.25091931,0.00000000,-0.00000000
-3.59279640,3.70277792,-3.43045069,0.00458140,-0.00567730,0.09229740,-0.09138363,0.48157373,-0.47397194,2.42065188,-2.36524198,0.18091856,-0.17590858,0.65818842,-0.46372036,0.27315896,-0.25252727,0.00000000,-0.00000000
-3.58679340,3.72739687,-3.43169769,0.00420627,-0.00510073,0.09333542,-0.09146407,0.48293811,-0.47426913,2.41775252,-2.34970040,0.18190131,-0.17348282,0.67984733,-0.47957366,0.27822802,-0.25535436,0.00000000,-0.00000000
-3.58079040,3.75125986,-3.44153592,0.00388825,-0.00459627,0.09435511,-0.09193420,0.48404461,-0.47534876,2.41482163,-2.33878721,0.18319759,-0.17218731,0.70069347,-0.49739878,0.28324991,-0.25924630,0.00000000,-0.00000000
-3.57478739,3.77246786,-3.45853254,0.00362272,-0.00416151,0.09527538,-0.09273129,0.48465493,-0.47699353,2.41079550,-2.33166380,0.18465901,-0.17191814,0.72029084,-0.51691830,0.28800105,-0.26401739,0.00000000,-0.00000000
-3.56878439,3.78926756,-3.48105835,0.00340466,-0.00379296,0.09602005,-0.09378351,0.48455281,-0.47896376,2.40468929,-2.32739660,0.18614737,-0.17254993,0.73824499,-0.53779890,0.29227247,-0.26945673,0.00000000,-0.00000000
-3.56278139,3.80011466,-3.50733738,0.00322887,-0.00348626,0.09652030,-0.09501211,0.48355342,-0.48100648,2.39563166,-2.32498530,0.18753938,-0.17394073,0.75421812,-0.55966064,0.29587725,-0.27533528,0.00000000,-0.00000000
-3.55677839,3.80372966,-3.53550263,0.00309011,-0.00323642,0.09671679,-0.09633384,0.48151168,-0.48286520,2.38289552,-2.32339367,0.18873068,-0.17593720,0.76794220,-0.58208828,0.29865706,-0.28141366,0.00000000,-0.00000000
-3.55077539,3.79914393,-3.56365605,0.00298332,-0.00303800,0.09656143,-0.09766359,0.47832892,-0.48429003,2.36592362,-2.32158226,0.18963892,-0.17838012,0.77922951,-0.60464437,0.30048755,-0.28745030,0.00000000,-0.00000000
-3.54477239,3.78573394,-3.58993111,0.00290368,-0.00288531,0.09601875,-0.09891698,0.47395771,-0.48504777,2.34434791,-2.31854203,0.19020591,-0.18110985,0.78797991,-0.62688368,0.30128249,-0.29320973,0.00000000,-0.00000000
-3.53876938,3.76324218,-3.61255598,0.00284677,-0.00277262,0.09506676,-0.10001310,0.46840462,-0.48493159,2.31800173,-2.31332786,0.19039873,-0.18397171,0.79418463,-0.64836849,0.30099627,-0.29847066,0.00000000,-0.00000000
-3.53276638,3.73178368,-3.62991488,0.00280861,-0.00269428,0.09369738,-0.10087701,0.46173066,-0.48376981,2.28692440,-2.30509085,0.19020979,-0.18682100,0.79792634,-0.66868407,0.29962493,-0.30303359,0.00000000,-0.00000000
-3.52676338,3.69183774,-3.64060533,0.00278575,-0.00264486,0.09191628,-0.10144207,0.45404945,-0.48143355,2.25135769,-2.29310818,0.18965587,-0.18952755,0.79937529,-0.68745389,0.29720549,-0.30672759,0.00000000,-0.00000000
-3.52076038,3.64422510,-3.64348914,0.00277527,-0.00261932,0.08974233,-0.10165197,0.44552312,-0.47784274,2.21173436,-2.27680922,0.18877624,-0.19197962,0.79878195,-0.70435368,0.29381371,-0.30941615,0.00000000,-0.00000000
-3.51475738,3.59007129,-3.63773455,0.00277484,-0.00261303,0.08720657,-0.10146245,0.43635613,-0.47297031,2.16865907,-2.25579697,0.18762989,-0.19408703,0.79646611,-0.71912398,0.28956035,-0.31100163,0.00000000,-0.00000000
-3.50875438,3.53075792,-3.62284793,0.00278266,-0.00262187,0.08435078,-0.10084248,0.42678720,-0.46684432,2.12288237,-2.22986354,0.18629207,-0.19578346,0.79280326,-0.73158035,0.28458622,-0.31142829,0.00000000,-0.00000000
-3.50275138,3.46786377,-3.59869311,0.00279749,-0.00264232,0.08122578,-0.09977507,0.41707992,-0.45954785,2.07526899,-2.19899895,0.18485030,-0.19702775,0.78820863,-0.74162087,0.27905597,-0.31068381,0.00000000,-0.00000000
-3.49674837,3.40309839,-3.56549743,0.00281856,-0.00267142,0.07788942,-0.09825750,0.40751213,-0.45121665,2.02676154,-2.16339271,0.18340001,-0.19780422,0.78311973,-0.74923049,0.27315134,-0.30879902,0.00000000,-0.00000000
-3.49074537,3.33823120,-3.52384369,0.00284557,-0.00270685,0.07440458,-0.09630112,0.39836490,-0.44203463,1.97834142,-2.12342770,0.18203999,-0.19812210,0.77797818,-0.75448195,0.26706373,-0.30584609,0.00000000,-0.00000000
-3.48474237,3.27501915,-3.47464826,0.00287863,-0.00274688,0.07083696,-0.09393064,0.38991138,-0.43222728,1.93098852,-2.07966665,0.18086791,-0.19801389,0.77321170,-0.75753312,0.26098670,-0.30193511,0.00000000,-0.00000000
-3.47873937,3.21513628,-3.41912580,0.00291817,-0.00279039,0.06725300,-0.09118297,0.38240619,-0.42205340,1.88564160,-2.03283136,0.17997605,-0.19753295,0.76921696,-0.75862085,0.25510870,-0.29720920,0.00000000,-0.00000000
-3.47273637,3.16010832,-3.35874203,0.00296488,-0.00283678,0.06371797,-0.08810573,0.37607570,-0.41179534,1.84316100,-1.98377556,0.17944744,-0.19675028,0.76634425,-0.75805154,0.24960626,-0.29183851,0.00000000,-0.00000000
-3.46673337,3.11125522,-3.29515637,0.00301967,-0.00288600,0.06029411,-0.08475539,0.37110982,-0.40174830,1.80429555,-1.93345245,0.17935252,-0.19575073,0.76488454,-0.75618870,0.24463791,-0.28601311,0.00000000,-0.00000000
-3.46073037,3.06964401,-3.23015680,0.00308356,-0.00293843,0.05703920,-0.08119526,0.36765551,-0.39220908,1.76965484,-1.88287815,0.17974657,-0.19462876,0.76505948,-0.75343810,0.24033931,-0.27993538,0.00000000,-0.00000000
-3.45472736,3.03605410,-3.16558980,0.00315765,-0.00299488,0.05400527,-0.07749332,0.36581242,-0.38346480,1.73968824,-1.83309277,0.18066781,-0.19348390,0.76701481,-0.75023119,0.23681940,-0.27381196,0.00000000,-0.00000000
-3.44872436,3.01095618,-3.10328833,0.00324301,-0.00305644,0.05123772,-0.07371997,0.36563071,-0.37578206,1.71467149,-1.78512058,0.18213642,-0.19241622,0.77081738,-0.74700727,0.23415803,-0.26784582,0.00000000,-0.00000000
-3.44272136,2.99450548,-3.04500097,0.00334065,-0.00312447,0.04877473,-0.06994596,0.36711129,-0.36939711,1.69470111,-1.73993115,0.18415439,-0.19152193,0.77645582,-0.74419556,0.23240491,-0.26222863,0.00000000,-0.00000000
-3.43671836,2.98654916,-2.99232541,0.00345142,-0.00320050,0.04664694,-0.06624031,0.37020823,-0.36450736,1.67969697,-1.69840311,0.18670614,-0.19088922,0.78384474,-0.74219765,0.23158001,-0.25713396,0.00000000,-0.00000000
-3.43071536,2.98664721,-2.94664908,0.00357602,-0.00328613,0.04487747,-0.06266854,0.37483326,-0.36126471,1.66941244,-1.66129205,0.18976000,-0.19059475,0.79283225,-0.74137127,0.23167513,-0.25271127,0.00000000,-0.00000000
-3.42471236,2.99410520,-2.90909948,0.00371487,-0.00338298,0.04348219,-0.05929110,0.38086216,-0.35977085,1.66345150,-1.62920395,0.19327022,-0.19070068,0.80321017,-0.74201610,0.23265671,-0.24908138,0.00000000,-0.00000000
-3.41870935,3.00801708,-2.88050632,0.00386811,-0.00349258,0.04247009,-0.05616216,0.38814242,-0.36007495,1.66129177,-1.60257524,0.19717961,-0.19125251,0.81472648,-0.74436219,0.23446947,-0.24633311,0.00000000,-0.00000000
-3.41270635,3.02731537,-2.86137695,0.00403557,-0.00361631,0.04184393,-0.05332865,0.39650205,-0.36217359,1.66231203,-1.58166026,0.20142250,-0.19227774,0.82709939,-0.74856160,0.23704082,-0.24452163,0.00000000,-0.00000000
-3.40670335,3.05082609,-2.85188585,0.00421671,-0.00375535,0.04160091,-0.05082968,0.40575868,-0.36601301,1.66582282,-1.56652651,0.20592794,-0.19378543,0.84003205,-0.75468342,0.24028557,-0.24366821,0.00000000,-0.00000000
-3.40070035,3.07732538,-2.85187846,0.00441065,-0.00391055,0.04173336,-0.04869630,0.41572877,-0.37149363,1.67109842,-1.55705776,0.21062287,-0.19576660,0.85322749,-0.76271262,0.24411079,-0.24376161,0.00000000,-0.00000000
-3.39469735,3.10559508,-2.86088874,0.00461608,-0.00408247,0.04222946,-0.04695143,0.42623619,-0.37847637,1.67740866,-1.55296462,0.21543523,-0.19819546,0.86640280,-0.77255249,0.24842055,-0.24476073,0.00000000,-0.00000000
-3.38869435,3.13447424,-2.87816931,0.00483134,-0.00427125,0.04307391,-0.04561021,0.43711975,-0.38679062,1.68404879,-1.55380192,0.22029673,-0.20103134,0.87930197,-0.78403056,0.25312014,-0.24659861,0.00000000,-0.00000000
-3.38269135,3.16290444,-2.90273231,0.00505438,-0.00447664,0.04424847,-0.04468040,0.44823932,-0.39624338,1.69036627,-1.55899195,0.22514518,-0.20422125,0.89170692,-0.79690780,0.25811975,-0.24918724,0.00000000,-0.00000000
-3.37668834,3.18996672,-2.93339890,0.00528281,-0.00469792,0.04573245,-0.04416305,0.45948016,-0.40662903,1.69578309,-1.56785218,0.22992635,-0.20770282,0.90344613,-0.81089032,0.26333721,-0.25242319,0.00000000,-0.00000000
-3.37068534,3.21490878,-2.96885449,0.00551391,-0.00493393,0.04750301,-0.04405315,0.47075530,-0.41773923,1.69981284,-1.57962602,0.23459521,-0.21140759,0.91440072,-0.82564319,0.26869997,-0.25619356,0.00000000,-0.00000000
-3.36468234,3.23716171,-3.00770704,0.00574468,-0.00518308,0.04953536,-0.04434043,0.48200585,-0.42937251,1.70207191,-1.59351522,0.23911648,-0.21526427,0.92450776,-0.84080557,0.27414593,-0.26038194,0.00000000,-0.00000000
-3.35867934,3.25634594,-3.04854542,0.00597189,-0.00544332,0.05180294,-0.04501006,0.49319923,-0.44134291,1.70228473,-1.60871204,0.24346473,-0.21920201,0.93376093,-0.85600632,0.27962350,-0.26487420,0.00000000,-0.00000000
-3.35267634,3.27226711,-3.08999490,0.00619217,-0.00571218,0.05427736,-0.04604335,0.50432561,-0.45348731,1.70028308,-1.62442993,0.24762376,-0.22315334,0.94220862,-0.87087943,0.28509067,-0.26956360,0.00000000,-0.00000000
-3.34667334,3.28490270,-3.13076730,0.00640205,-0.00598685,0.05692842,-0.04741835,0.51539276,-0.46567099,1.69600003,-1.63993108,0.25158568,-0.22705668,0.94994990,-0.88507848,0.29051344,-0.27435518,0.00000000,-0.00000000
-3.34067034,3.29438117,-3.16970342,0.00659807,-0.00626414,0.05972409,-0.04911030,0.52641970,-0.47779123,1.68945927,-1.65454982,0.25534948,-0.23085843,0.95712873,-0.89828946,0.29586376,-0.27916906,0.00000000,-0.00000000
-3.33466733,3.30095544,-3.20580619,0.00677688,-0.00654062,0.06263047,-0.05109200,0.53742965,-0.48977871,1.68076081,-1.66771089,0.25891956,-0.23451427,0.96392697,-0.91024141,0.30111712,-0.28394261,0.00000000,-0.00000000
