energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
1.55177589,1.89921415,0.35413887,1.20439381,0.00043601,0.04694041,0.01337428,0.19081248,0.17698287,0.34915616
1.55777889,1.82851487,0.34752920,1.15526943,0.00040016,0.04508825,0.01269310,0.18554392,0.17822158,0.33584739
1.56378189,1.76582775,0.34316485,1.11209213,0.00036881,0.04320941,0.01205583,0.18090090,0.18004672,0.32375727
1.56978489,1.71078523,0.34073906,1.07460059,0.00034177,0.04131836,0.01146088,0.17688382,0.18240230,0.31281195
1.57578789,1.66287839,0.33991494,1.04243316,0.00031879,0.03942936,0.01090618,0.17347596,0.18521708,0.30291589
1.58179090,1.62147650,0.34033655,1.01514109,0.00029952,0.03755617,0.01038922,0.17064402,0.18840599,0.29395653
1.58779390,1.58584862,0.34164004,0.99220302,0.00028362,0.03571164,0.00990725,0.16833896,0.19187205,0.28580945
1.59379690,1.55518710,0.34346455,0.97304055,0.00027069,0.03390748,0.00945736,0.16649758,0.19550874,0.27834363
1.59979990,1.52863249,0.34546263,0.95703492,0.00026033,0.03215398,0.00903663,0.16504449,0.19920271,0.27142679
1.60580290,1.50529964,0.34730987,0.94354437,0.00025215,0.03045983,0.00864223,0.16389463,0.20283685,0.26493067
1.61180590,1.48430438,0.34871356,0.93192208,0.00024578,0.02883205,0.00827153,0.16295617,0.20629352,0.25873595
1.61780890,1.46479029,0.34942012,0.92153432,0.00024089,0.02727594,0.00792221,0.16213379,0.20945793,0.25273686
1.62381191,1.44595473,0.34922113,0.91177832,0.00023718,0.02579518,0.00759241,0.16133218,0.21222149,0.24684518
1.62981491,1.42707360,0.34795788,0.90209952,0.00023444,0.02439200,0.00728078,0.16045964,0.21448507,0.24099355
1.63581791,1.40752396,0.34552425,0.89200751,0.00023250,0.02306738,0.00698659,0.15943158,0.21616188,0.23513812
1.64182091,1.38680373,0.34186809,0.88109036,0.00023127,0.02182135,0.00670985,0.15817391,0.21718016,0.22926024
1.64782391,1.36454785,0.33699087,0.86902671,0.00023075,0.02065334,0.00645133,0.15662602,0.21748523,0.22336739
1.65382691,1.34054030,0.33094588,0.85559517,0.00023101,0.01956252,0.00621262,0.15474330,0.21704106,0.21749320
1.65982991,1.31472145,0.32383505,0.84068078,0.00023219,0.01854810,0.00599620,0.15249910,0.21583121,0.21169654
1.66583292,1.28719048,0.31580452,0.82427807,0.00023452,0.01760972,0.00580535,0.14988595,0.21385912,0.20605988
1.67183592,1.25820268,0.30703913,0.80649085,0.00023830,0.01674768,0.00564418,0.14691612,0.21114776,0.20068679
1.67783892,1.22816166,0.29775619,0.78752841,0.00024389,0.01596319,0.00551757,0.14362130,0.20773864,0.19569885
1.68384192,1.19760678,0.28819852,0.76769845,0.00025170,0.01525847,0.00543099,0.14005163,0.20369028,0.19123180
1.68984492,1.16719592,0.27862720,0.74739685,0.00026220,0.01463687,0.00539046,0.13627391,0.19907613,0.18743135
1.69584792,1.13768441,0.26931412,0.72709459,0.00027587,0.01410282,0.00540230,0.13236923,0.19398217,0.18444846
1.70185093,1.10990042,0.26053443,0.70732233,0.00029321,0.01366173,0.00547298,0.12842997,0.18850414,0.18243436
1.70785393,1.08471774,0.25255930,0.68865293,0.00031472,0.01331979,0.00560885,0.12455639,0.18274457,0.18153533
1.71385693,1.06302651,0.24564883,0.67168257,0.00034088,0.01308371,0.00581594,0.12085290,0.17680979,0.18188747
1.71985993,1.04570288,0.24004540,0.65701093,0.00037212,0.01296040,0.00609963,0.11742417,0.17080684,0.18361138
1.72586293,1.03357824,0.23596748,0.64522092,0.00040880,0.01295656,0.00646444,0.11437112,0.16484060,0.18680706
1.73186593,1.02740894,0.23360393,0.63685857,0.00045122,0.01307827,0.00691370,0.11178715,0.15901097,0.19154900
1.73786893,1.02784721,0.23310892,0.63241356,0.00049954,0.01333057,0.00744934,0.10975454,0.15341039,0.19788177
1.74387194,1.03541429,0.23459748,0.63230092,0.00055385,0.01371696,0.00807159,0.10834118,0.14812162,0.20581601
1.74987494,1.05047625,0.23814173,0.63684431,0.00061404,0.01423905,0.00877884,0.10759788,0.14321580,0.21532523
1.75587794,1.07322364,0.24376787,0.64626157,0.00067989,0.01489610,0.00956741,0.10755616,0.13875096,0.22634338
1.76188094,1.10365540,0.25145411,0.66065275,0.00075101,0.01568474,0.01043150,0.10822675,0.13477087,0.23876343
1.76788394,1.14156806,0.26112951,0.67999131,0.00082684,0.01659871,0.01136310,0.10959878,0.13130430,0.25243713
1.77388694,1.18655053,0.27267389,0.70411876,0.00090664,0.01762867,0.01235206,0.11163969,0.12836466,0.26717596
1.77988994,1.23798540,0.28591906,0.73274317,0.00098952,0.01876217,0.01338617,0.11429591,0.12595013,0.28275349
1.78589295,1.29505693,0.30065119,0.76544192,0.00107444,0.01998369,0.01445137,0.11749432,0.12404418,0.29890911
1.79189595,1.35676598,0.31661479,0.80166872,0.00116022,0.02127485,0.01553202,0.12114433,0.12261647,0.31535320
1.79789895,1.42195211,0.33351795,0.84076531,0.00124560,0.02261471,0.01661129,0.12514075,0.12162427,0.33177363
1.80390195,1.48932232,0.35103916,0.88197741,0.00132920,0.02398017,0.01767152,0.12936705,0.12101418,0.34784342
1.80990495,1.55748623,0.36883542,0.92447504,0.00140964,0.02534658,0.01869480,0.13369930,0.12072428,0.36322956
1.81590795,1.62499652,0.38655168,0.96737658,0.00148552,0.02668838,0.01966344,0.13801029,0.12068655,0.37760244
1.82191096,1.69039390,0.40383118,1.00977597,0.00155548,0.02797979,0.02056056,0.14217393,0.12082969,0.39064587
1.82791396,1.75225479,0.42032657,1.05077243,0.00161825,0.02919569,0.02137067,0.14606972,0.12108193,0.40206713
1.83391696,1.80924038,0.43571141,1.08950138,0.00167269,0.03031237,0.02208018,0.14958706,0.12137417,0.41160674
1.83991996,1.86014499,0.44969149,1.12516571,0.00171782,0.03130843,0.02267798,0.15262933,0.12164299,0.41904756
1.84592296,1.90394193,0.46201568,1.15706603,0.00175288,0.03216552,0.02315581,0.15511753,0.12183359,0.42422288
1.85192596,1.93982477,0.47248572,1.18462860,0.00177733,0.03286913,0.02350870,0.15699333,0.12190254,0.42702302
1.85792896,1.96724229,0.48096452,1.20742973,0.00179090,0.03340916,0.02373515,0.15822143,0.12182020,0.42740033
1.86393197,1.98592528,0.48738251,1.22521539,0.00179359,0.03378050,0.02383731,0.15879111,0.12157272,0.42537218
1.86993497,1.99590398,0.49174171,1.23791515,0.00178572,0.03398332,0.02382100,0.15871690,0.12116343,0.42102201
1.87593797,1.99751501,0.49411725,1.24564945,0.00176784,0.03402332,0.02369554,0.15803832,0.12061378,0.41449818
1.88194097,1.99139732,0.49465609,1.24872987,0.00174084,0.03391170,0.02347357,0.15681876,0.11996348,0.40601090
1.88794397,1.97847712,0.49357301,1.24765209,0.00170581,0.03366502,0.02317058,0.15514345,0.11927007,0.39582714
1.89394697,1.95994211,0.49114392,1.24308173,0.00166413,0.03330480,0.02280451,0.15311662,0.11860777,0.38426398
1.89994997,1.93720610,0.48769672,1.23583339,0.00161736,0.03285710,0.02239513,0.15085806,0.11806569,0.37168053
1.90595298,1.91186525,0.48359996,1.22684391,0.00156721,0.03235176,0.02196338,0.14849905,0.11774545,0.35846876
1.91195598,1.88564770,0.47924997,1.21714073,0.00151557,0.03182167,0.02153072,0.14617800,0.11775835,0.34504377
1.91795898,1.86035860,0.47505675,1.20780663,0.00146438,0.03130189,0.02111837,0.14403583,0.11822207,0.33183361
1.92396198,1.83782277,0.47142933,1.19994247,0.00141565,0.03082869,0.02074664,0.14221135,0.11925709,0.31926917
1.92996498,1.81982704,0.46876127,1.19462919,0.00137139,0.03043858,0.02043424,0.14083680,0.12098302,0.30777446
1.93596798,1.80806464,0.46741670,1.19289088,0.00133360,0.03016735,0.02019769,0.14003371,0.12351476,0.29775738
1.94197099,1.80408351,0.46771772,1.19566005,0.00130419,0.03004908,0.02005078,0.13990917,0.12695885,0.28960138
1.94797399,1.80924014,0.46993334,1.20374664,0.00128500,0.03011526,0.02000413,0.14055272,0.13140986,0.28365793
1.95397699,1.82466060,0.47427075,1.21781169,0.00127772,0.03039398,0.02006491,0.14203389,0.13694715,0.28024004
1.95997999,1.85120949,0.48086873,1.23834653,0.00128391,0.03090916,0.02023662,0.14440039,0.14363194,0.27961671
1.96598299,1.88946745,0.48979385,1.26565802,0.00130494,0.03167992,0.02051901,0.14767708,0.15150478,0.28200835
1.97198599,1.93971746,0.50103910,1.29986002,0.00134198,0.03272004,0.02090816,0.15186563,0.16058342,0.28758301
1.97798899,2.00193968,0.51452509,1.34087107,0.00139598,0.03403759,0.02139663,0.15694478,0.17086124,0.29645332
1.98399200,2.07581429,0.53010362,1.38841798,0.00146764,0.03563455,0.02197376,0.16287129,0.18230608,0.30867420
1.98999500,2.16073154,0.54756314,1.44204465,0.00155738,0.03750668,0.02262600,0.16958129,0.19485966,0.32424098
1.99599800,2.25580798,0.56663604,1.50112558,0.00166537,0.03964344,0.02333743,0.17699212,0.20843739,0.34308817
2.00200100,2.35990804,0.58700713,1.56488316,0.00179142,0.04202799,0.02409019,0.18500444,0.22292878,0.36508863
2.00800400,2.47166953,0.60832300,1.63240781,0.00193506,0.04463736,0.02486508,0.19350456,0.23819830,0.39005335
2.01400700,2.58953237,0.63020183,1.70268018,0.00209542,0.04744272,0.02564212,0.20236687,0.25408677,0.41773183
2.02001001,2.71176952,0.65224327,1.77459461,0.00227131,0.05040973,0.02640110,0.21145640,0.27041321,0.44781325
2.02601301,2.83651939,0.67403808,1.84698304,0.00246113,0.05349903,0.02712213,0.22063127,0.28697725,0.47992855
2.03201601,2.96181925,0.69517720,1.91863886,0.00266292,0.05666684,0.02778619,0.22974516,0.30356201,0.51365360
2.03801901,3.08563914,0.71526015,1.98834028,0.00287435,0.05986571,0.02837557,0.23864974,0.31993751,0.54851376
2.04402201,3.20591631,0.73390259,2.05487286,0.00309271,0.06304526,0.02887427,0.24719696,0.33586456,0.58398973
2.05002501,3.32058975,0.75074292,2.11705095,0.00331500,0.06615322,0.02926838,0.25524133,0.35109904,0.61952512
2.05602801,3.42763512,0.76544814,2.17373820,0.00353790,0.06913639,0.02954632,0.26264212,0.36539669,0.65453551
2.06203102,3.52509972,0.77771874,2.22386680,0.00375788,0.07194179,0.02969905,0.26926558,0.37851816,0.68841913
2.06803402,3.61113752,0.78729291,2.26645571,0.00397123,0.07451784,0.02972020,0.27498704,0.39023423,0.72056894
2.07403702,3.68404404,0.79395016,2.30062777,0.00417417,0.07681554,0.02960610,0.27969310,0.40033128,0.75038594
2.08004002,3.74229057,0.79751424,2.32562559,0.00436295,0.07878975,0.02935580,0.28328368,0.40861655,0.77729322
2.08604302,3.78455710,0.79785567,2.34082618,0.00453389,0.08040033,0.02897093,0.28567408,0.41492331,0.80075059
2.09204602,3.80976335,0.79489380,2.34575404,0.00468356,0.08161327,0.02845567,0.28679689,0.41911551,0.82026896
2.09804902,3.81709677,0.78859833,2.34009244,0.00480884,0.08240171,0.02781645,0.28660375,0.42109200,0.83542416
2.10405203,3.80603649,0.77899040,2.32369245,0.00490701,0.08274675,0.02706184,0.28506687,0.42078985,0.84586957
2.11005503,3.77637219,0.76614307,2.29657940,0.00497586,0.08263816,0.02620224,0.28218020,0.41818683,0.85134686
2.11605803,3.72821661,0.75018111,2.25895614,0.00501378,0.08207478,0.02524963,0.27796023,0.41330282,0.85169457
2.12206103,3.66201096,0.73128000,2.21120287,0.00501979,0.08106474,0.02421730,0.27244634,0.40620007,0.84685386
2.12806403,3.57852222,0.70966405,2.15387300,0.00499359,0.07962537,0.02311952,0.26570054,0.39698219,0.83687128
2.13406703,3.47883199,0.68560346,2.08768490,0.00493558,0.07778287,0.02197127,0.25780669,0.38579205,0.82189830
2.14007004,3.36431662,0.65941037,2.01350947,0.00484685,0.07557171,0.02078795,0.24886910,0.37280838,0.80218752
2.14607304,3.23661896,0.63143379,1.93235347,0.00472916,0.07303375,0.01958507,0.23901055,0.35824139,0.77808578
2.15207604,3.09761223,0.60205351,1.84533905,0.00458486,0.07021725,0.01837797,0.22836974,0.34232743,0.75002435
2.15807904,2.94935710,0.57167297,1.75367986,0.00441685,0.06717551,0.01718158,0.21709827,0.32532292,0.71850655
2.16408204,2.79405327,0.54071141,1.65865441,0.00422847,0.06396556,0.01601019,0.20535723,0.30749778,0.68409349
2.17008504,2.63398725,0.50959532,1.56157753,0.00402338,0.06064666,0.01487715,0.19331348,0.28912854,0.64738832
2.17608804,2.47147810,0.47874959,1.46377077,0.00380550,0.05727876,0.01379476,0.18113585,0.27049151,0.60901973
2.18209105,2.30882308,0.44858843,1.36653286,0.00357882,0.05392103,0.01277402,0.16899126,0.25185608,0.56962540
2.18809405,2.14824516,0.41950665,1.27111113,0.00334734,0.05063040,0.01182453,0.15704102,0.23347850,0.52983591
2.19409705,1.99184418,0.39187130,1.17867491,0.00311495,0.04746024,0.01095434,0.14543734,0.21559633,0.49025979
2.20010005,1.84155328,0.36601411,1.09029182,0.00288530,0.04445925,0.01016986,0.13432026,0.19842369,0.45147022
2.20610305,1.69910198,0.34222502,1.00690762,0.00266174,0.04167044,0.00947580,0.12381505,0.18214740,0.41399364
2.21210605,1.56598694,0.32074689,0.92933032,0.00244724,0.03913041,0.00887513,0.11403013,0.16692425,0.37830073
2.21810905,1.44345102,0.30177167,0.85821881,0.00224432,0.03686884,0.00836912,0.10505562,0.15287921,0.34479971
2.22411206,1.33247093,0.28543814,0.79407640,0.00205504,0.03490825,0.00795730,0.09696243,0.14010475,0.31383218
2.23011506,1.23375342,0.27183119,0.73724902,0.00188096,0.03326394,0.00763759,0.08980205,0.12866111,0.28567126
2.23611806,1.14773956,0.26098278,0.68792806,0.00172313,0.03194424,0.00740636,0.08360685,0.11857754,0.26052195
2.24212106,1.07461640,0.25287439,0.64615747,0.00158215,0.03095094,0.00725858,0.07839086,0.10985430,0.23852341
2.24812406,1.01433503,0.24744098,0.61184451,0.00145814,0.03027992,0.00718796,0.07415110,0.10246528,0.21975285
2.25412706,0.96663396,0.24457618,0.58477368,0.00135084,0.02992193,0.00718716,0.07086914,0.09636125,0.20423070
2.26013007,0.93106659,0.24413855,0.56462297,0.00125961,0.02986354,0.00724796,0.06851304,0.09147341,0.19192671
2.26613307,0.90703140,0.24595871,0.55098183,0.00118354,0.03008815,0.00736154,0.06703941,0.08771715,0.18276666
2.27213607,0.89380367,0.24984703,0.54337012,0.00112146,0.03057704,0.00751868,0.06639560,0.08499599,0.17663933
2.27813907,0.89056753,0.25560155,0.54125721,0.00107204,0.03131048,0.00771007,0.06652188,0.08320536,0.17340345
2.28414207,0.89644712,0.26301595,0.54408064,0.00103385,0.03226875,0.00792651,0.06735354,0.08223634,0.17289451
2.29014507,0.91053601,0.27188706,0.55126378,0.00100541,0.03343315,0.00815924,0.06882293,0.08197903,0.17493113
2.29614807,0.93192396,0.28202186,0.56223182,0.00098526,0.03478684,0.00840012,0.07086128,0.08232569,0.17932091
2.30215108,0.95972034,0.29324350,0.57642586,0.00097199,0.03631561,0.00864187,0.07340029,0.08317343,0.18586571
2.30815408,0.99307380,0.30539612,0.59331463,0.00096430,0.03800841,0.00887831,0.07637355,0.08442646,0.19436626
2.31415708,1.03118778,0.31834838,0.61240375,0.00096106,0.03985773,0.00910445,0.07971764,0.08599790,0.20462612
2.32016008,1.07333172,0.33199539,0.63324231,0.00096127,0.04185975,0.00931664,0.08337304,0.08781114,0.21645498
2.32616308,1.11884800,0.34625897,0.65542689,0.00096413,0.04401428,0.00951264,0.08728471,0.08980065,0.22967125
2.33216608,1.16715462,0.36108639,0.67860306,0.00096905,0.04632445,0.00969159,0.09140251,0.09191245,0.24410412
2.33816908,1.21774413,0.37644731,0.70246456,0.00097563,0.04879624,0.00985400,0.09568136,0.09410404,0.25959490
2.34417209,1.27017892,0.39232938,0.72675046,0.00098365,0.05143775,0.01000161,0.10008123,0.09634406,0.27599783
2.35017509,1.32408362,0.40873250,0.75124064,0.00099308,0.05425834,0.01013725,0.10456693,0.09861152,0.29318022
2.35617809,1.37913503,0.42566207,0.77574994,0.00100403,0.05726763,0.01026466,0.10910780,0.10089479,0.31102212
2.36218109,1.43505033,0.44312162,0.80012156,0.00101675,0.06047438,0.01038819,0.11367725,0.10319036,0.32941531
2.36818409,1.49157429,0.46110513,0.82421992,0.00103161,0.06388533,0.01051259,0.11825233,0.10550141,0.34826187
2.37418709,1.54846618,0.47958957,0.84792375,0.00104902,0.06750408,0.01064270,0.12281313,0.10783626,0.36747221
2.38019010,1.60548721,0.49852802,0.87111954,0.00106948,0.07132994,0.01078315,0.12734230,0.11020681,0.38696263
2.38619310,1.66238914,0.51784378,0.89369607,0.00109347,0.07535701,0.01093815,0.13182454,0.11262702,0.40665268
2.39219610,1.71890489,0.53742602,0.91554011,0.00112149,0.07957332,0.01111117,0.13624620,0.11511137,0.42646216
2.39819910,1.77474159,0.55712713,0.93653374,0.00115402,0.08396024,0.01130483,0.14059492,0.11767353,0.44630814
2.40420210,1.82957673,0.57676205,0.95655341,0.00119149,0.08849215,0.01152068,0.14485948,0.12032521,0.46610206
2.41020510,1.88305763,0.59610989,0.97547090,0.00123430,0.09313632,0.01175915,0.14902969,0.12307525,0.48574704
2.41620810,1.93480452,0.61491769,0.99315609,0.00128282,0.09785325,0.01201953,0.15309653,0.12592887,0.50513575
2.42221111,1.98441721,0.63290633,1.00948148,0.00133737,0.10259717,0.01230003,0.15705237,0.12888735,0.52414885
2.42821411,2.03148508,0.64977840,1.02432819,0.00139824,0.10731694,0.01259789,0.16089138,0.13194791,0.54265429
2.43421711,2.07560013,0.66522768,1.03759307,0.00146576,0.11195722,0.01290956,0.16461008,0.13510393,0.56050753
2.44022011,2.11637235,0.67894981,1.04919654,0.00154023,0.11645994,0.01323093,0.16820794,0.13834538,0.57755287
2.44622311,2.15344675,0.69065368,1.05909059,0.00162202,0.12076590,0.01355764,0.17168808,0.14165958,0.59362580
2.45222611,2.18652104,0.70007295,1.06726639,0.00171157,0.12481659,0.01388536,0.17505798,0.14503212,0.60855648
2.45822911,2.21536303,0.70697716,1.07376098,0.00180938,0.12855610,0.01421011,0.17833008,0.14844787,0.62217416
2.46423212,2.23982658,0.71118181,1.07866235,0.00191607,0.13193298,0.01452855,0.18152235,0.15189216,0.63431253
2.47023512,2.25986510,0.71255694,1.08211259,0.00203236,0.13490208,0.01483829,0.18465854,0.15535188,0.64481556
2.47623812,2.27554164,0.71103378,1.08430849,0.00215905,0.13742623,0.01513815,0.18776835,0.15881650,0.65354381
2.48224112,2.28703467,0.70660895,1.08549943,0.00229703,0.13947763,0.01542826,0.19088712,0.16227898,0.66038076
2.48824412,2.29463892,0.69934625,1.08598228,0.00244724,0.14103906,0.01571027,0.19405528,0.16573639,0.66523888
2.49424712,2.29876093,0.68937566,1.08609353,0.00261060,0.14210461,0.01598734,0.19731739,0.16919033,0.66806508
2.50025013,2.29990919,0.67688984,1.08619855,0.00278799,0.14268011,0.01626411,0.20072080,0.17264690,0.66884528
2.50625313,2.29867906,0.66213811,1.08667861,0.00298018,0.14278303,0.01654657,0.20431398,0.17611648,0.66760779
2.51225613,2.29573306,0.64541836,1.08791607,0.00318770,0.14244205,0.01684187,0.20814451,0.17961301,0.66442527
2.51825913,2.29177723,0.62706715,1.09027841,0.00341083,0.14169615,0.01715804,0.21225688,0.18315306,0.65941515
2.52426213,2.28753474,0.60744860,1.09410192,0.00364944,0.14059330,0.01750368,0.21669010,0.18675456,0.65273837
2.53026513,2.28371795,0.58694262,1.09967584,0.00390300,0.13918883,0.01788756,0.22147541,0.19043539,0.64459657
2.53626813,2.28100027,0.56593280,1.10722792,0.00417042,0.13754353,0.01831827,0.22663394,0.19421175,0.63522762
2.54227114,2.27998931,0.54479487,1.11691199,0.00445006,0.13572154,0.01880377,0.23217478,0.19809660,0.62489987
2.54827414,2.28120257,0.52388581,1.12879850,0.00473965,0.13378810,0.01935102,0.23809333,0.20209804,0.61390516
2.55427714,2.28504705,0.50353437,1.14286844,0.00503632,0.13180732,0.01996562,0.24437015,0.20621798,0.60255103
2.56028014,2.29180354,0.48403312,1.15901111,0.00533659,0.12983999,0.02065149,0.25097043,0.21045096,0.59115226
2.56628314,2.30161666,0.46563233,1.17702588,0.00563641,0.12794160,0.02141058,0.25784409,0.21478329,0.58002226
2.57228614,2.31449072,0.44853588,1.19662795,0.00593126,0.12616050,0.02224273,0.26492658,0.21919259,0.56946451
2.57828914,2.33029169,0.43289899,1.21745785,0.00621623,0.12453647,0.02314549,0.27214035,0.22364769,0.55976430
2.58429215,2.34875494,0.41882803,1.23909410,0.00648616,0.12309955,0.02411412,0.27939689,0.22810895,0.55118127
2.59029515,2.36949809,0.40638185,1.26106864,0.00673580,0.12186934,0.02514162,0.28659941,0.23252888,0.54394262
2.59629815,2.39203825,0.39557477,1.28288386,0.00695994,0.12085463,0.02621883,0.29364586,0.23685320,0.53823756
2.60230115,2.41581242,0.38638068,1.30403076,0.00715362,0.12005350,0.02733464,0.30043225,0.24102210,0.53421275
2.60830415,2.44019995,0.37873802,1.32400697,0.00731229,0.11945373,0.02847620,0.30685606,0.24497170,0.53196901
2.61430715,2.46454583,0.37255539,1.34233403,0.00743197,0.11903363,0.02962924,0.31281963,0.24863569,0.53155932
