energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
1.82191096,3.81028761,-2.58253934,0.81255223,-0.47709887,1.59136509,-1.33465383,0.07100255,-0.05543249,0.53753647,-0.06567930,0.72187523,-0.76619691,1.10046246,-0.85808263,0.08452519,-0.01373553,0.40691485,-0.22910376
1.82791396,3.88209924,-2.55955791,0.80229816,-0.47414055,1.62838509,-1.32744795,0.07133230,-0.05754773,0.55494782,-0.06401361,0.73160434,-0.77022125,1.10843839,-0.84246016,0.08327899,-0.01405526,0.42441299,-0.22579920
1.83391696,3.94586055,-2.53859771,0.79096263,-0.47114244,1.66237334,-1.31974548,0.07157732,-0.05957263,0.57122248,-0.06253801,0.74083062,-0.77458421,1.11318832,-0.82886218,0.08172073,-0.01456385,0.44118972,-0.22264018
1.83991996,4.00108490,-2.51966229,0.77885493,-0.46796031,1.69305147,-1.31141345,0.07174948,-0.06147713,0.58618835,-0.06123553,0.74963750,-0.77930894,1.11467856,-0.81748965,0.07987625,-0.01524797,0.45706765,-0.21966622
1.84592296,4.04730403,-2.50275843,0.76625714,-0.46446828,1.72015095,-1.30234536,0.07185987,-0.06323171,0.59967560,-0.06008927,0.75809036,-0.78440420,1.11289166,-0.80852059,0.07777436,-0.01609459,0.47187095,-0.21691489
1.85192596,4.08407525,-2.48789668,0.75341691,-0.46056328,1.74341839,-1.29246597,0.07191841,-0.06480816,0.61152062,-0.05908290,0.76623164,-0.78986162,1.10782570,-0.80210506,0.07544604,-0.01709087,0.48542848,-0.21442050
1.85792896,4.11099188,-2.47509084,0.74054233,-0.45616868,1.76262163,-1.28173493,0.07193351,-0.06618034,0.62157039,-0.05820094,0.77407714,-0.79565353,1.09949483,-0.79836038,0.07292363,-0.01822412,0.49757720,-0.21221277
1.86393197,4.12769626,-2.46435633,0.72779878,-0.45123671,1.77755615,-1.27014871,0.07191184,-0.06732487,0.62968698,-0.05742924,0.78161364,-0.80173157,1.08793107,-0.79736693,0.07024013,-0.01948165,0.50816569,-0.21031552
1.86993497,4.13389433,-2.45570714,0.71530776,-0.44574985,1.78805156,-1.25774095,0.07185811,-0.06822172,0.63575207,-0.05675523,0.78879789,-0.80802612,1.07318707,-0.79916438,0.06742854,-0.02085068,0.51705771,-0.20874556
1.87593797,4.12937103,-2.44915148,0.70314755,-0.43972063,1.79397747,-1.24458079,0.07177495,-0.06885470,0.63967115,-0.05616818,0.79555701,-0.81444643,1.05533962,-0.80374865,0.06452135,-0.02231824,0.52413559,-0.20751156
1.88194097,4.11400532,-2.44468613,0.69135563,-0.43319031,1.79524884,-1.23076950,0.07166285,-0.06921181,0.64137731,-0.05565942,0.80179031,-0.82088172,1.03449343,-0.81106947,0.06155008,-0.02387106,0.52930339,-0.20661328
1.88794397,4.08778402,-2.44228967,0.67993232,-0.42622606,1.79183007,-1.21643532,0.07152021,-0.06928546,0.64083430,-0.05522238,0.80737238,-0.82720292,1.01078488,-0.82102875,0.05854495,-0.02549552,0.53248972,-0.20604093
1.89394697,4.05081371,-2.44191490,0.66884570,-0.41891700,1.78373802,-1.20172678,0.07134350,-0.06907251,0.63803881,-0.05485260,0.81215755,-0.83326520,0.98438546,-0.83347971,0.05553468,-0.02717761,0.53365011,-0.20577497
1.89994997,4.00333002,-2.44348085,0.65803729,-0.41136923,1.77104372,-1.18680490,0.07112742,-0.06857427,0.63302186,-0.05454768,0.81598541,-0.83891102,0.95550436,-0.84822686,0.05254636,-0.02890287,0.53276883,-0.20578608
1.90595298,3.94570396,-2.44686473,0.64742838,-0.40370004,1.75387280,-1.17183458,0.07086533,-0.06779626,0.62584920,-0.05430712,0.81868739,-0.84397364,0.92439023,-0.86502683,0.04960543,-0.03065646,0.52986024,-0.20603557
1.91195598,3.87844519,-2.45189458,0.63692665,-0.39603160,1.73240480,-1.15697564,0.07054958,-0.06674799,0.61662076,-0.05413211,0.82009410,-0.84828098,0.89133166,-0.88359013,0.04673578,-0.03242316,0.52496945,-0.20647606
1.91795898,3.80220207,-2.45834280,0.62643301,-0.38848450,1.70687153,-1.14237400,0.07017204,-0.06544250,0.60546920,-0.05402533,0.82004333,-0.85165962,0.85665652,-0.90358383,0.04395982,-0.03418744,0.51817247,-0.20705250
1.92396198,3.71775888,-2.46592144,0.61584832,-0.38117138,1.67755467,-1.12815352,0.06972470,-0.06389601,0.59255768,-0.05399065,0.81838831,-0.85393882,0.82072986,-0.92463517,0.04129869,-0.03593363,0.50957573,-0.20770347
1.92996498,3.62603038,-2.47427947,0.60508000,-0.37419097,1.64478286,-1.11440881,0.06920023,-0.06212742,0.57807696,-0.05403285,0.81500614,-0.85495444,0.78395075,-0.94633615,0.03877242,-0.03764595,0.49931511,-0.20836275
1.93596798,3.52805409,-2.48300254,0.59404828,-0.36762298,1.60892853,-1.10119947,0.06859263,-0.06015779,0.56224197,-0.05415741,0.80980589,-0.85455261,0.74674795,-0.96824907,0.03640012,-0.03930877,0.48755439,-0.20896101
1.94197099,3.42498069,-2.49161548,0.58269203,-0.36152379,1.57040456,-1.08854607,0.06789782,-0.05800984,0.54528803,-0.05437018,0.80273623,-0.85259314,0.70957466,-0.98991298,0.03420016,-0.04090672,0.47448326,-0.20942771
1.94797399,3.31806288,-2.49958784,0.57097408,-0.35592350,1.52966091,-1.07642806,0.06711427,-0.05570752,0.52746685,-0.05467719,0.79379211,-0.84895248,0.67290262,-1.01085105,0.03219031,-0.04242492,0.46031481,-0.20969308
1.95397699,3.20864282,-2.50634223,0.55888584,-0.35082418,1.48718124,-1.06478359,0.06624343,-0.05327546,0.50904251,-0.05508441,0.78302028,-0.84352630,0.63721566,-1.03057875,0.03038778,-0.04384918,0.44528272,-0.20969000
1.95997999,3.09813835,-2.51126570,0.54645124,-0.34619953,1.44347935,-1.05351150,0.06529017,-0.05073861,0.49028738,-0.05559753,0.77052323,-0.83623161,0.60300300,-1.04861273,0.02880928,-0.04516617,0.42963792,-0.20935601
1.96598299,2.98802800,-2.51372359,0.53372973,-0.34199602,1.39909553,-1.04247504,0.06426299,-0.04812183,0.47147820,-0.05622182,0.75646142,-0.82700841,0.57075241,-1.06448031,0.02747092,-0.04636369,0.41364498,-0.20863500
1.97198599,2.87983464,-2.51307564,0.52081832,-0.33813524,1.35459228,-1.03150743,0.06317412,-0.04544951,0.45289230,-0.05696186,0.74105343,-0.81582092,0.54094341,-1.07772937,0.02638810,-0.04743083,0.39757812,-0.20747889
1.97798899,2.77510754,-2.50869375,0.50785246,-0.33451755,1.31054947,-1.02041872,0.06203942,-0.04274532,0.43480397,-0.05782145,0.72457400,-0.80265838,0.51404060,-1.08793840,0.02557525,-0.04835813,0.38171686,-0.20584902
1.98399200,2.67540278,-2.49998074,0.49500575,-0.33102669,1.26755851,-1.00900378,0.06087807,-0.04003187,0.41748092,-0.05880334,0.70734983,-0.78753550,0.49048712,-1.09472650,0.02504557,-0.04913776,0.36634149,-0.20371726
1.98999500,2.58226163,-2.48638952,0.48248818,-0.32753522,1.22621538,-0.99705101,0.05971213,-0.03733054,0.40118091,-0.05990910,0.68975316,-0.77049238,0.47069836,-1.09776306,0.02481063,-0.04976362,0.35172816,-0.20106686
1.99599800,2.49718693,-2.46744168,0.47054311,-0.32391049,1.18711240,-0.98435121,0.05856583,-0.03466126,0.38614835,-0.06113889,0.67219328,-0.75159428,0.45505581,-1.09677671,0.02487997,-0.05023144,0.33814390,-0.19789298
2.00200100,2.42161740,-2.44274499,0.45944268,-0.32002087,1.15082861,-0.97070648,0.05746473,-0.03204235,0.37261106,-0.06249125,0.65510622,-0.73093080,0.44390110,-1.09156331,0.02526061,-0.05053878,0.32584142,-0.19420281
2.00800400,2.35690013,-2.41200884,0.44948185,-0.31574200,1.11791891,-0.95593853,0.05643480,-0.02949039,0.36077686,-0.06396297,0.63894278,-0.70861484,0.43753014,-1.08199269,0.02595660,-0.05068509,0.31505402,-0.19001546
2.01400700,2.30426171,-2.37505710,0.44097107,-0.31096264,1.08890203,-0.93989615,0.05550136,-0.02702013,0.35083028,-0.06554884,0.62415559,-0.68478115,0.43618745,-1.06801365,0.02696854,-0.05067159,0.30599048,-0.18536143
2.02001001,2.26477849,-2.33183767,0.43422771,-0.30559013,1.06424784,-0.92246158,0.05468794,-0.02464441,0.34292925,-0.06724157,0.61118538,-0.65958445,0.44006065,-1.04965721,0.02829314,-0.05050124,0.29883026,-0.18028174
2.02601301,2.23934703,-2.28242844,0.42956650,-0.29955496,1.04436415,-0.90355557,0.05401522,-0.02237413,0.33720189,-0.06903170,0.60044716,-0.63319719,0.44927515,-1.02703768,0.02992287,-0.05017857,0.29371908,-0.17482686
2.03201601,2.22865564,-2.22703919,0.42728912,-0.29281446,1.02958385,-0.88314087,0.05350004,-0.02021820,0.33374342,-0.07090758,0.59231679,-0.60580700,0.46388932,-1.00035151,0.03184565,-0.04970952,0.29076503,-0.16905524
2.03801901,2.23315827,-2.16600942,0.42767341,-0.28535540,1.02015275,-0.86122424,0.05315444,-0.01818363,0.33261343,-0.07285546,0.58711850,-0.57761373,0.48389007,-0.96987389,0.03404471,-0.04910127,0.29003536,-0.16303176
2.04402201,2.25305209,-2.09980226,0.43096239,-0.27719544,1.01621888,-0.83785689,0.05298496,-0.01627550,0.33383352,-0.07485971,0.58511391,-0.54882614,0.50918926,-0.93595302,0.03649856,-0.04836202,0.29155423,-0.15682584
2.05002501,2.28825991,-2.02899450,0.43735357,-0.26838339,1.01782388,-0.81313351,0.05299212,-0.01449708,0.33738553,-0.07690313,0.58649295,-0.51965850,0.53962107,-0.89900232,0.03918112,-0.04750082,0.29530127,-0.15050960
2.05602801,2.33841876,-1.95426342,0.44698891,-0.25899838,1.02489704,-0.78719000,0.05317016,-0.01284992,0.34321050,-0.07896744,0.59136715,-0.49032689,0.57494065,-0.85949072,0.04206204,-0.04652735,0.30121149,-0.14415585
2.06203102,2.40287562,-1.87637084,0.45994584,-0.24914793,1.03725244,-0.76020007,0.05350706,-0.01133397,0.35120841,-0.08103385,0.59976546,-0.46104553,0.61482418,-0.81793131,0.04510716,-0.04545176,0.30917615,-0.13783614
2.06803402,2.48069115,-1.79614522,0.47622970,-0.23896504,1.05458965,-0.73237108,0.05398483,-0.00994776,0.36123902,-0.08308384,0.61163301,-0.43202320,0.65887082,-0.77486896,0.04827916,-0.04428457,0.31904497,-0.13161889
2.07403702,2.57065176,-1.71446248,0.49576803,-0.22860455,1.07649811,-0.70393925,0.05458010,-0.00868853,0.37312358,-0.08510000,0.62683257,-0.40345975,0.70660643,-0.73086702,0.05153840,-0.04303652,0.33062955,-0.12556768
2.08004002,2.67129033,-1.63222642,0.51840685,-0.21823881,1.10246519,-0.67516453,0.05526495,-0.00755246,0.38664773,-0.08706701,0.64514891,-0.37554310,0.75748941,-0.68649390,0.05484379,-0.04171860,0.34370786,-0.11973970
2.08604302,2.78091511,-1.55034953,0.54390938,-0.20805297,1.13188787,-0.64632550,0.05600798,-0.00653484,0.40156538,-0.08897267,0.66629570,-0.34844648,0.81091860,-0.64230983,0.05815390,-0.04034199,0.35802982,-0.11418456
2.09204602,2.89764625,-1.46973495,0.57195720,-0.19823992,1.16408759,-0.61771428,0.05677550,-0.00563028,0.41760359,-0.09080898,0.68992471,-0.32232637,0.86624320,-0.59885436,0.06142803,-0.03891819,0.37332372,-0.10894336
2.09804902,3.01945875,-1.39126009,0.60215404,-0.18899524,1.19832773,-0.58963193,0.05753296,-0.00483296,0.43446826,-0.09257314,0.71563692,-0.29732093,0.92277447,-0.55663496,0.06462733,-0.03745907,0.38930331,-0.10404813
2.10405203,3.14423052,-1.31576259,0.63403215,-0.18051215,1.23383314,-0.56238417,0.05824625,-0.00413680,0.45185056,-0.09426859,0.74299494,-0.27354914,0.97979904,-0.51611718,0.06771591,-0.03597703,0.40567522,-0.09952166
2.11005503,3.26979368,-1.24402873,0.66706113,-0.17297661,1.26981091,-0.53627768,0.05888311,-0.00353568,0.46943375,-0.09590580,0.77153645,-0.25111055,1.03659341,-0.47771654,0.07066184,-0.03448522,0.42214664,-0.09537774
2.11605803,3.39398739,-1.17678468,0.70065906,-0.16656285,1.30547142,-0.51161692,0.05941441,-0.00302360,0.48690028,-0.09750297,0.80078774,-0.23008575,1.09243910,-0.44179246,0.07343803,-0.03299763,0.43843271,-0.09162174
2.12206103,3.51470991,-1.11469031,0.73420565,-0.16142914,1.34004900,-0.48870138,0.05981522,-0.00259492,0.50393885,-0.09908647,0.83027715,-0.21053730,1.14663803,-0.40864417,0.07602291,-0.03152934,0.45426356,-0.08825157
2.12806403,3.62996816,-1.05833557,0.76705701,-0.15771403,1.37282118,-0.46782325,0.06006573,-0.00224447,0.52025114,-0.10069094,0.85954755,-0.19251127,1.19852748,-0.37850879,0.07840093,-0.03009667,0.46939057,-0.08525898
2.13406703,3.73792259,-1.00823906,0.79856154,-0.15553310,1.40312585,-0.44926531,0.06015184,-0.00196767,0.53555803,-0.10235921,0.88816760,-0.17603907,1.24749412,-0.35156126,0.08056279,-0.02871728,0.48359175,-0.08263103
2.14007004,3.83692588,-0.96484829,0.82807655,-0.15497605,1.43037563,-0.43329892,0.06006553,-0.00176069,0.54960512,-0.10414167,0.91574127,-0.16113966,1.29298644,-0.32791607,0.08250535,-0.02741022,0.49667588,-0.08035185
2.14607304,3.92555396,-0.92854126,0.85498492,-0.15610440,1.45406901,-0.42018193,0.05980485,-0.00162051,0.56216716,-0.10609550,0.94191535,-0.14782176,1.33452525,-0.30763057,0.08423137,-0.02619601,0.50848547,-0.07840440
2.15207604,4.00262838,-0.89962870,0.87871140,-0.15894961,1.47379787,-0.41015636,0.05937365,-0.00154493,0.57305161,-0.10828335,0.96638474,-0.13608620,1.37171169,-0.29070946,0.08574887,-0.02509647,0.51889820,-0.07677230
2.15807904,4.06722950,-0.87835656,0.89873775,-0.16351168,1.48925121,-0.40344574,0.05878103,-0.00153266,0.58210086,-0.11077177,0.98889552,-0.12592800,1.40423256,-0.27711021,0.08707031,-0.02413463,0.52782715,-0.07544155
2.16408204,4.11870036,-0.86490830,0.91461637,-0.16975834,1.50021528,-0.40025207,0.05804053,-0.00158324,0.58919339,-0.11362937,1.00924572,-0.11733833,1.43186276,-0.26674915,0.08821156,-0.02333440,0.53521959,-0.07440208
2.17008504,4.15664164,-0.85940656,0.92598191,-0.17762467,1.50657020,-0.40075220,0.05716914,-0.00169701,0.59424379,-0.11692461,1.02728413,-0.11030604,1.45446495,-0.25950782,0.08919066,-0.02272032,0.54105461,-0.07364906
2.17608804,4.18089858,-0.86191402,0.93256030,-0.18701350,1.50828357,-0.40509387,0.05618618,-0.00187504,0.59720167,-0.12072351,1.04290728,-0.10481882,1.47198636,-0.25523935,0.09002654,-0.02231701,0.54533981,-0.07318387
2.18209105,4.19154098,-0.87243329,0.93417509,-0.19779627,1.50540163,-0.41339132,0.05511216,-0.00211897,0.59804977,-0.12508720,1.05605509,-0.10086391,1.48445338,-0.25377478,0.09073767,-0.02214874,0.54810716,-0.07301469
2.18809405,4.18883784,-0.89090589,0.93075075,-0.20981473,1.49803857,-0.42572067,0.05396755,-0.00243085,0.59680123,-0.13006948,1.06670547,-0.09842827,1.49196397,-0.25492885,0.09134075,-0.02223873,0.54940839,-0.07315665
2.19409705,4.17322848,-0.91721050,0.92231284,-0.22288332,1.48636473,-0.44211530,0.05277174,-0.00281296,0.59349646,-0.13571446,1.07486845,-0.09749827,1.49467871,-0.25850541,0.09184953,-0.02260859,0.54931016,-0.07363156
2.20010005,4.14529177,-0.95116056,0.90898526,-0.23679238,1.47059444,-0.46256133,0.05154208,-0.00326760,0.58819962,-0.14205438,1.08058021,-0.09805899,1.49281094,-0.26430221,0.09227382,-0.02327752,0.54788941,-0.07446723
2.20610305,4.10571541,-0.99250186,0.89098448,-0.25131218,1.45097418,-0.48699364,0.05029311,-0.00379677,0.58099499,-0.14910770,1.08389753,-0.10009305,1.48661657,-0.27211509,0.09261870,-0.02426162,0.54522889,-0.07569631
2.21210605,4.05526695,-1.04091021,0.86861133,-0.26619766,1.42777168,-0.51529251,0.04903600,-0.00440198,0.57198352,-0.15687762,1.08489286,-0.10357912,1.47638424,-0.28174152,0.09288402,-0.02557313,0.54141349,-0.07735487
2.21810905,3.99476793,-1.09598994,0.84224047,-0.28119392,1.40126648,-0.54728133,0.04777833,-0.00508393,0.56127959,-0.16535098,1.08365053,-0.10849018,1.46242622,-0.29298356,0.09306428,-0.02721974,0.53652714,-0.07948059
2.22411206,3.92507224,-1.15727333,0.81230817,-0.29604238,1.37174239,-0.58272551,0.04652396,-0.00584224,0.54900813,-0.17449770,1.08026407,-0.11479168,1.44507068,-0.30565019,0.09314879,-0.02920389,0.53065079,-0.08211086
2.23011506,3.84704954,-1.22422165,0.77929885,-0.31048730,1.33948202,-0.62133283,0.04527330,-0.00667518,0.53530230,-0.18427078,1.07483488,-0.12243966,1.42465540,-0.31955925,0.09312219,-0.03152219,0.52386121,-0.08528069
2.23611806,3.76157397,-1.29622788,0.74373092,-0.32428259,1.30476340,-0.66275543,0.04402366,-0.00757944,0.52030160,-0.19460689,1.06747211,-0.13137891,1.40152329,-0.33453869,0.09296526,-0.03416496,0.51623081,-0.08902063
2.24212106,3.66951796,-1.37262148,0.70614250,-0.33719866,1.26785874,-0.70659346,0.04276991,-0.00854994,0.50415058,-0.20542744,1.05829366,-0.14154144,1.37601965,-0.35042760,0.09265604,-0.03711586,0.50782829,-0.09335491
2.24812406,3.57175084,-1.45267522,0.66707751,-0.34902902,1.22903501,-0.75240050,0.04150516,-0.00957964,0.48699789,-0.21664025,1.04742802,-0.15284518,1.34849093,-0.36707662,0.09217113,-0.04035170,0.49872004,-0.09829958
2.25412706,3.46914116,-1.53561397,0.62707262,-0.35959636,1.18855591,-0.79969057,0.04022160,-0.01065953,0.46899579,-0.22814165,1.03501674,-0.16519316,1.31928496,-0.38434811,0.09148715,-0.04384244,0.48897202,-0.10386117
2.26013007,3.36256173,-1.62062547,0.58664539,-0.36875779,1.14668494,-0.84794666,0.03891131,-0.01177856,0.45029983,-0.23981898,1.02121692,-0.17847319,1.28875196,-0.40211588,0.09058230,-0.04755141,0.47865201,-0.11003557
2.26613307,3.25289605,-1.70687264,0.54628400,-0.37640917,1.10368894,-0.89663057,0.03756705,-0.01292377,0.43106870,-0.25155335,1.00620369,-0.19255811,1.25724611,-0.42026453,0.08943782,-0.05143565,0.46783190,-0.11680742
2.27213607,3.14104465,-1.79350709,0.50643879,-0.38248799,1.05984168,-0.94519365,0.03618304,-0.01408041,0.41146396,-0.26322259,0.99017189,-0.20730668,1.22512701,-0.43868856,0.08803949,-0.05544657,0.45658982,-0.12414988
2.27813907,3.02793018,-1.87968339,0.46751557,-0.38697496,1.01542691,-0.99308825,0.03475555,-0.01523225,0.39164973,-0.27470428,0.97333696,-0.22256507,1.19276062,-0.45729105,0.08637881,-0.05953075,0.44501183,-0.13202497
2.28414207,2.91449990,-1.96457364,0.42987097,-0.38989401,0.97074054,-1.03977932,0.03328336,-0.01636189,0.37179195,-0.28587865,0.95593444,-0.23816903,1.16051915,-0.47598213,0.08445401,-0.06363094,0.43319314,-0.14038421
2.29014507,2.80172470,-2.04738176,0.39380957,-0.39131070,0.92609149,-1.08475593,0.03176810,-0.01745120,0.35205741,-0.29663140,0.93821806,-0.25394662,1.12877954,-0.49467728,0.08227083,-0.06768725,0.42123846,-0.14916982
2.29614807,2.69059392,-2.12735700,0.35958279,-0.39132912,0.88180113,-1.12754210,0.03021433,-0.01848184,0.33261232,-0.30685619,0.92045634,-0.26972139,1.09792024,-0.51329541,0.07984279,-0.07163844,0.40926162,-0.15831609
2.30215108,2.58210577,-2.20380630,0.32738929,-0.39008741,0.83820105,-1.16770678,0.02862959,-0.01943574,0.31362041,-0.31645680,0.90292742,-0.28531613,1.06831631,-0.53175701,0.07719133,-0.07542335,0.39738429,-0.16775114
2.30815408,2.47725325,-2.27610511,0.29737672,-0.38775203,0.79562921,-1.20487249,0.02702411,-0.02029578,0.29524072,-0.32534892,0.88591261,-0.30055678,1.04033255,-0.54998235,0.07434539,-0.07898232,0.38573392,-0.17739875
2.31415708,2.37700622,-2.34370640,0.26964455,-0.38451110,0.75442474,-1.23872244,0.02541055,-0.02104627,0.27762503,-0.33346146,0.86968854,-0.31527663,1.01431527,-0.56788993,0.07134083,-0.08225868,0.37444090,-0.18718034
2.32016008,2.28229021,-2.40614767,0.24424766,-0.38056711,0.71492141,-1.26900585,0.02380355,-0.02167360,0.26091507,-0.34073741,0.85451847,-0.32932050,0.99058264,-0.58539530,0.06821943,-0.08520015,0.36363514,-0.19701684
2.32616308,2.19396307,-2.46305610,0.22120058,-0.37612934,0.67744032,-1.29554150,0.02221919,-0.02216675,0.24523966,-0.34713440,0.84064299,-0.34254892,0.96941436,-0.60241044,0.06502771,-0.08776012,0.35344227,-0.20683057
2.33216608,2.11279086,-2.51415174,0.20048203,-0.37140628,0.64228212,-1.31821940,0.02067449,-0.02251777,0.23071187,-0.35262465,0.82827064,-0.35484202,0.95104114,-0.61884375,0.06181555,-0.08989885,0.34397954,-0.21654688
2.33816908,2.03942414,-2.55924916,0.18203973,-0.36659855,0.60971910,-1.33700072,0.01918678,-0.02272220,0.21742649,-0.35719483,0.81756890,-0.36610314,0.93563450,-0.63460084,0.05863468,-0.09158446,0.33535187,-0.22609566
2.34417209,1.97437632,-2.59825761,0.16579511,-0.36189251,0.57998784,-1.35191606,0.01777324,-0.02277937,0.20545778,-0.36084540,0.80865610,-0.37626209,0.92329779,-0.64958616,0.05553713,-0.09279367,0.32764805,-0.23541259
2.35017509,1.91800525,-2.63118029,0.15164801,-0.35745487,0.55328254,-1.36306238,0.01645033,-0.02269260,0.19485777,-0.36358996,0.80159464,-0.38527782,0.91405890,-0.66370561,0.05257366,-0.09351234,0.32093745,-0.24444018
2.35617809,1.87049938,-2.65811291,0.13948122,-0.35342860,0.52974966,-1.37059889,0.01523341,-0.02246933,0.18565520,-0.36545426,0.79638600,-0.39314066,0.90786521,-0.67686992,0.04979231,-0.09373577,0.31526738,-0.25312866
2.36218109,1.83186945,-2.67924200,0.12916472,-0.34993024,0.50948396,-1.37474197,0.01413635,-0.02212112,0.17785513,-0.36647526,0.79296784,-0.39987399,0.90458144,-0.68899899,0.04723710,-0.09346871,0.31066121,-0.26143672
2.36818409,1.80194634,-2.69484322,0.12055973,-0.34704869,0.49252631,-1.37575981,0.01317131,-0.02166350,0.17143938,-0.36670007,0.79121349,-0.40553538,0.90399056,-0.70002691,0.04494682,-0.09272519,0.30711752,-0.26933210
2.37418709,1.78038563,-2.70527988,0.11352249,-0.34484550,0.47886329,-1.37396665,0.01234855,-0.02111584,0.16636770,-0.36618488,0.79093395,-0.41021715,0.90579803,-0.70990757,0.04295413,-0.09152803,0.30461009,-0.27679227
2.38019010,1.76667869,-2.71100188,0.10790777,-0.34335650,0.46842869,-1.36971718,0.01167633,-0.02050103,0.16257970,-0.36499396,0.79188240,-0.41404646,0.90963932,-0.71862057,0.04128482,-0.08990830,0.30308893,-0.28380501
2.38619310,1.76017008,-2.71254492,0.10357212,-0.34259481,0.46110667,-1.36340112,0.01116094,-0.01984514,0.15999744,-0.36319858,0.79376111,-0.41718492,0.91509059,-0.72617725,0.03995738,-0.08790446,0.30248230,-0.29036913
