energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
4.21710855,2.94511488,1.64447728,0.04865210,2.10009978,0.13186942,0.07293855,0.62386288,0.34057520,0.00000000
4.22311156,2.89079743,1.59770291,0.04754787,2.07532639,0.12944926,0.06920597,0.60606651,0.32946051,0.00000000
4.22911456,2.82345316,1.54494015,0.04621897,2.04016512,0.12647001,0.06521708,0.58564826,0.31698199,0.00000000
4.23511756,2.74446726,1.48729275,0.04469036,1.99528724,0.12299752,0.06104429,0.56299750,0.30336375,0.00000000
4.24112056,2.65535972,1.42589465,0.04298932,1.94149746,0.11910316,0.05675971,0.53852088,0.28883691,0.00000000
4.24712356,2.55774248,1.36187858,0.04114462,1.87971281,0.11486176,0.05243324,0.51263066,0.27363355,0.00000000
4.25312656,2.45327686,1.29634675,0.03918581,1.81093999,0.11034944,0.04813085,0.48573383,0.25798120,0.00000000
4.25912956,2.34363240,1.23034478,0.03714247,1.73625195,0.10564171,0.04391313,0.45822227,0.24209788,0.00000000
4.26513257,2.23044877,1.16483949,0.03504353,1.65676438,0.10081157,0.03983409,0.43046423,0.22618802,0.00000000
4.27113557,2.11530153,1.10070118,0.03291668,1.57361275,0.09592798,0.03594039,0.40279748,0.21043915,0.00000000
4.27713857,1.99967279,1.03869054,0.03078786,1.48793055,0.09105446,0.03227078,0.37552423,0.19501949,0.00000000
4.28314157,1.88492720,0.97945044,0.02868080,1.40082912,0.08624809,0.02885587,0.34890772,0.18007645,0.00000000
4.28914457,1.77229378,0.92350225,0.02661679,1.31337956,0.08155877,0.02571828,0.32317071,0.16573590,0.00000000
4.29514757,1.66285349,0.87124663,0.02461440,1.22659719,0.07702878,0.02287290,0.29849543,0.15210224,0.00000000
4.30115058,1.55753258,0.82296809,0.02268944,1.14142846,0.07269266,0.02032753,0.27502515,0.13925914,0.00000000
4.30715358,1.45710129,0.77884289,0.02085491,1.05874097,0.06857736,0.01808353,0.25286684,0.12727077,0.00000000
4.31315658,1.36217743,0.73894972,0.01912112,0.97931617,0.06470264,0.01613669,0.23209483,0.11618359,0.00000000
4.31915958,1.27323427,0.70328238,0.01749585,0.90384508,0.06108163,0.01447817,0.21275523,0.10602832,0.00000000
4.32516258,1.19061198,0.67176385,0.01598453,0.83292684,0.05772162,0.01309542,0.19487066,0.09682218,0.00000000
4.33116558,1.11453185,0.64426112,0.01459054,0.76706970,0.05462492,0.01197314,0.17844520,0.08857128,0.00000000
4.33716858,1.04511244,0.62060025,0.01331549,0.70669443,0.05178979,0.01109418,0.16346920,0.08127288,0.00000000
4.34317159,0.98238693,0.60058086,0.01215953,0.65213966,0.04921141,0.01044038,0.14992384,0.07491767,0.00000000
4.34917459,0.92632071,0.58398984,0.01112162,0.60366863,0.04688278,0.00999328,0.13778510,0.06949181,0.00000000
4.35517759,0.87682857,0.57061368,0.01019989,0.56147699,0.04479566,0.00973478,0.12702721,0.06497876,0.00000000
4.36118059,0.83379074,0.56024899,0.00939184,0.52570112,0.04294130,0.00964764,0.11762532,0.06136080,0.00000000
4.36718359,0.79706706,0.55271109,0.00869461,0.49642631,0.04131115,0.00971585,0.10955738,0.05862028,0.00000000
4.37318659,0.76650897,0.54784029,0.00810515,0.47369438,0.03989734,0.00992488,0.10280524,0.05674037,0.00000000
4.37918959,0.74196859,0.54550574,0.00762040,0.45751027,0.03869309,0.01026185,0.09735493,0.05570564,0.00000000
4.38519260,0.72330495,0.54560679,0.00723735,0.44784707,0.03769290,0.01071549,0.09319629,0.05550206,0.00000000
4.39119560,0.71038696,0.54807188,0.00695313,0.44464935,0.03689259,0.01127608,0.09032183,0.05611677,0.00000000
4.39719860,0.70309327,0.55285513,0.00676502,0.44783444,0.03628923,0.01193522,0.08872514,0.05753745,0.00000000
4.40320160,0.70130916,0.55993062,0.00667038,0.45729170,0.03588090,0.01268556,0.08839879,0.05975141,0.00000000
4.40920460,0.70492071,0.56928494,0.00666663,0.47287989,0.03566629,0.01352047,0.08933195,0.06274447,0.00000000
4.41520760,0.71380678,0.58090825,0.00675115,0.49442273,0.03564432,0.01443367,0.09150790,0.06649959,0.00000000
4.42121061,0.72782938,0.59478429,0.00692114,0.52170333,0.03581356,0.01541877,0.09490147,0.07099549,0.00000000
4.42721361,0.74682298,0.61087999,0.00717356,0.55445762,0.03617178,0.01646893,0.09947662,0.07620525,0.00000000
4.43321661,0.77058373,0.62913525,0.00750494,0.59236770,0.03671536,0.01757644,0.10518435,0.08209497,0.00000000
4.43921961,0.79885914,0.64945341,0.00791134,0.63505560,0.03743882,0.01873245,0.11196094,0.08862262,0.00000000
4.44522261,0.83133915,0.67169314,0.00838822,0.68207818,0.03833442,0.01992667,0.11972673,0.09573724,0.00000000
4.45122561,0.86764923,0.69566217,0.00893036,0.73292377,0.03939184,0.02114727,0.12838551,0.10337842,0.00000000
4.45722861,0.90734614,0.72111354,0.00953184,0.78701121,0.04059799,0.02238078,0.13782458,0.11147620,0.00000000
4.46323162,0.94991690,0.74774444,0.01018606,0.84369164,0.04193698,0.02361221,0.14791546,0.11995150,0.00000000
4.46923462,0.99478121,0.77519816,0.01088572,0.90225342,0.04339020,0.02482524,0.15851534,0.12871692,0.00000000
4.47523762,1.04129742,0.80306901,0.01162292,0.96193029,0.04493665,0.02600249,0.16946923,0.13767814,0.00000000
4.48124062,1.08877210,0.83091019,0.01238928,1.02191266,0.04655324,0.02712597,0.18061262,0.14673561,0.00000000
4.48724362,1.13647269,0.85824433,0.01317601,1.08136181,0.04821539,0.02817757,0.19177476,0.15578665,0.00000000
4.49324662,1.18364300,0.88457617,0.01397414,1.13942648,0.04989764,0.02913963,0.20278227,0.16472787,0.00000000
4.49924962,1.22952063,0.90940690,0.01477463,1.19526122,0.05157428,0.02999552,0.21346304,0.17345765,0.00000000
4.50525263,1.27335566,0.93224941,0.01556858,1.24804586,0.05322012,0.03073026,0.22365018,0.18187868,0.00000000
4.51125563,1.31442971,0.95264365,0.01634742,1.29700500,0.05481117,0.03133105,0.23318596,0.18990039,0.00000000
4.51725863,1.35207441,0.97017144,0.01710300,1.34142693,0.05632525,0.03178781,0.24192548,0.19744111,0.00000000
4.52326163,1.38568837,0.98446984,0.01782784,1.38068087,0.05774260,0.03209357,0.24973998,0.20442993,0.00000000
4.52926463,1.41475196,0.99524250,0.01851514,1.41423185,0.05904625,0.03224471,0.25651958,0.21080800,0.00000000
4.53526763,1.43883905,1.00226837,0.01915894,1.44165266,0.06022235,0.03224117,0.26217550,0.21652937,0.00000000
4.54127064,1.45762535,1.00540750,0.01975414,1.46263214,0.06126029,0.03208637,0.26664145,0.22156126,0.00000000
4.54727364,1.47089301,1.00460349,0.02029650,1.47697973,0.06215268,0.03178710,0.26987438,0.22588371,0.00000000
4.55327664,1.47853142,0.99988287,0.02078265,1.48462608,0.06289516,0.03135322,0.27185442,0.22948869,0.00000000
4.55927964,1.48053434,0.99135122,0.02121000,1.48561986,0.06348613,0.03079719,0.27258417,0.23237884,0.00000000
4.56528264,1.47699376,0.97918678,0.02157672,1.48012114,0.06392629,0.03013357,0.27208723,0.23456569,0.00000000
4.57128564,1.46809104,0.96363162,0.02188158,1.46839179,0.06421822,0.02937842,0.27040634,0.23606778,0.00000000
4.57728864,1.45408598,0.94498138,0.02212394,1.45078360,0.06436585,0.02854864,0.26760094,0.23690862,0.00000000
4.58329165,1.43530462,0.92357396,0.02230361,1.42772485,0.06437398,0.02766135,0.26374458,0.23711471,0.00000000
4.58929465,1.41212659,0.89977804,0.02242078,1.39970614,0.06424787,0.02673326,0.25892205,0.23671377,0.00000000
4.59529765,1.38497287,0.87398207,0.02247602,1.36726620,0.06399292,0.02578016,0.25322665,0.23573329,0.00000000
4.60130065,1.35429448,0.84658431,0.02247022,1.33097855,0.06361448,0.02481643,0.24675743,0.23419956,0.00000000
4.60730365,1.32056304,0.81798449,0.02240463,1.29143945,0.06311777,0.02385472,0.23961681,0.23213711,0.00000000
4.61330665,1.28426327,0.78857745,0.02228092,1.24925789,0.06250805,0.02290575,0.23190842,0.22956881,0.00000000
4.61930965,1.24588807,0.75874899,0.02210130,1.20504768,0.06179087,0.02197824,0.22373540,0.22651645,0.00000000
4.62531266,1.20593595,0.72887389,0.02186859,1.15942197,0.06097245,0.02107891,0.21519911,0.22300182,0.00000000
4.63131566,1.16491087,0.69931615,0.02158645,1.11299017,0.06006030,0.02021270,0.20639821,0.21904821,0.00000000
4.63731866,1.12332408,0.67043105,0.02125951,1.06635691,0.05906379,0.01938303,0.19742820,0.21468225,0.00000000
4.64332166,1.08169753,0.64256864,0.02089355,1.02012282,0.05799480,0.01859211,0.18838127,0.20993583,0.00000000
4.64932466,1.04056824,0.61607819,0.02049568,0.97488653,0.05686842,0.01784133,0.17934641,0.20484811,0.00000000
4.65532766,1.00049285,0.59131306,0.02007445,0.93124735,0.05570353,0.01713171,0.17040972,0.19946730,0.00000000
4.66133067,0.96205170,0.56863517,0.01963997,0.88980790,0.05452326,0.01646424,0.16165480,0.19385218,0.00000000
4.66733367,0.92585169,0.54841870,0.01920398,0.85117596,0.05335532,0.01584028,0.15316309,0.18807312,0.00000000
4.67333667,0.89252710,0.53105228,0.01877975,0.81596507,0.05223213,0.01526182,0.14501417,0.18221251,0.00000000
4.67933967,0.86273788,0.51693925,0.01838207,0.78479304,0.05119066,0.01473174,0.13728579,0.17636456,0.00000000
4.68534267,0.83716490,0.50649553,0.01802702,0.75827800,0.05027210,0.01425390,0.13005376,0.17063431,0.00000000
4.69134567,0.81650182,0.50014488,0.01773173,0.73703163,0.04952114,0.01383319,0.12339140,0.16513591,0.00000000
4.69734867,0.80144347,0.49831147,0.01751400,0.72164939,0.04898509,0.01347542,0.11736883,0.15999019,0.00000000
4.70335168,0.79267078,0.50140975,0.01739190,0.71269764,0.04871268,0.01318719,0.11205179,0.15532158,0.00000000
4.70935468,0.79083265,0.50983193,0.01738325,0.71069806,0.04875264,0.01297558,0.10750032,0.15125440,0.00000000
4.71535768,0.79652515,0.52393338,0.01750508,0.71610954,0.04915216,0.01284783,0.10376711,0.14790882,0.00000000
4.72136068,0.81026876,0.54401664,0.01777302,0.72930831,0.04995508,0.01281097,0.10089568,0.14539649,0.00000000
4.72736368,0.83248469,0.57031455,0.01820068,0.75056704,0.05120020,0.01287138,0.09891856,0.14381613,0.00000000
4.73336668,0.86347099,0.60297357,0.01879905,0.78003387,0.05291942,0.01303438,0.09785543,0.14324918,0.00000000
4.73936968,0.90337995,0.64203784,0.01957587,0.81771236,0.05513609,0.01330379,0.09771143,0.14375580,0.00000000
4.74537269,0.95219761,0.68743527,0.02053517,0.86344367,0.05786341,0.01368159,0.09847566,0.14537135,0.00000000
4.75137569,1.00972683,0.73896624,0.02167674,0.91689193,0.06110317,0.01416758,0.10012009,0.14810353,0.00000000
4.75737869,1.07557489,0.79629597,0.02299582,0.97753400,0.06484470,0.01475918,0.10259889,0.15193035,0.00000000
4.76338169,1.14914671,0.85895119,0.02448287,1.04465467,0.06906428,0.01545125,0.10584828,0.15679908,0.00000000
4.76938469,1.22964433,0.92632171,0.02612347,1.11734807,0.07372485,0.01623609,0.10978696,0.16262619,0.00000000
4.77538769,1.31607347,0.99766720,0.02789842,1.19452590,0.07877631,0.01710350,0.11431720,0.16929844,0.00000000
4.78139070,1.40725723,1.07212932,0.02978396,1.27493284,0.08415621,0.01804098,0.11932647,0.17667501,0.00000000
4.78739370,1.50185698,1.14874908,0.03175219,1.35716905,0.08979096,0.01903400,0.12468981,0.18459078,0.00000000
4.79339670,1.59840004,1.22648882,0.03377163,1.43971951,0.09559741,0.02006643,0.13027255,0.19286044,0.00000000
4.79939970,1.69531342,1.30425825,0.03580793,1.52098929,0.10148494,0.02112094,0.13593369,0.20128358,0.00000000
4.80540270,1.79096245,1.38094352,0.03782474,1.59934389,0.10735784,0.02217959,0.14152948,0.20965034,0.00000000
4.81140570,1.88369312,1.45543800,0.03978461,1.67315309,0.11311788,0.02322436,0.14691731,0.21774755,0.00000000
4.81740870,1.97187630,1.52667367,0.04165004,1.74083667,0.11866714,0.02423768,0.15195957,0.22536513,0.00000000
4.82341171,2.05395232,1.59365142,0.04338447,1.80091038,0.12391079,0.02520306,0.15652751,0.23230235,0.00000000
4.82941471,2.12847391,1.65546904,0.04495335,1.85202992,0.12875983,0.02610549,0.16050477,0.23837392,0.00000000
4.83541771,2.19414584,1.71134545,0.04632512,1.89303136,0.13313363,0.02693197,0.16379056,0.24341550,0.00000000
4.84142071,2.24985948,1.76064007,0.04747205,1.92296603,0.13696214,0.02767174,0.16630226,0.24728843,0.00000000
4.84742371,2.29472104,1.80286638,0.04837107,1.94112844,0.14018771,0.02831662,0.16797738,0.24988356,0.00000000
4.85342671,2.32807214,1.83769903,0.04900435,1.94707590,0.14276647,0.02886102,0.16877484,0.25112398,0.00000000
4.85942971,2.34950217,1.86497441,0.04935974,1.94063915,0.14466912,0.02930199,0.16867542,0.25096655,0.00000000
4.86543272,2.35885200,1.88468460,0.04943101,1.92192345,0.14588123,0.02963907,0.16768145,0.24940221,0.00000000
4.87143572,2.35620915,1.89696539,0.04921792,1.89130023,0.14640294,0.02987403,0.16581579,0.24645509,0.00000000
4.87743872,2.34189499,1.90207912,0.04872607,1.84938982,0.14624818,0.03001057,0.16312011,0.24218049,0.00000000
4.88344172,2.31644485,1.90039352,0.04796655,1.79703623,0.14544345,0.03005390,0.15965258,0.23666183,0.00000000
4.88944472,2.28058215,1.89235785,0.04695551,1.73527509,0.14402619,0.03001029,0.15548517,0.23000679,0.00000000
4.89544772,2.23518820,1.87847781,0.04571345,1.66529658,0.14204291,0.02988661,0.15070056,0.22234284,0.00000000
4.90145073,2.18126909,1.85929083,0.04426459,1.58840482,0.13954713,0.02968991,0.14538892,0.21381230,0.00000000
4.90745373,2.11992128,1.83534285,0.04263599,1.50597578,0.13659729,0.02942697,0.13964477,0.20456728,0.00000000
4.91345673,2.05229765,1.80716818,0.04085676,1.41941533,0.13325470,0.02910398,0.13356381,0.19476465,0.00000000
4.91945973,1.97957510,1.77527307,0.03895721,1.33011930,0.12958162,0.02872627,0.12724014,0.18456125,0.00000000
4.92546273,1.90292520,1.74012394,0.03696805,1.23943681,0.12563958,0.02829818,0.12076375,0.17410959,0.00000000
4.93146573,1.82348854,1.70214030,0.03491963,1.14863830,0.12148799,0.02782291,0.11421851,0.16355405,0.00000000
4.93746873,1.74235354,1.66169259,0.03284129,1.05888899,0.11718304,0.02730266,0.10768059,0.15302780,0.00000000
4.94347174,1.66053981,1.61910432,0.03076075,0.97122839,0.11277696,0.02673866,0.10121739,0.14265049,0.00000000
4.94947474,1.57898621,1.57465793,0.02870366,0.88655604,0.10831752,0.02613142,0.09488693,0.13252663,0.00000000
4.95547774,1.49854310,1.52860349,0.02669324,0.80562342,0.10384792,0.02548098,0.08873773,0.12274470,0.00000000
4.96148074,1.41996847,1.48116906,0.02475002,0.72903158,0.09940684,0.02478720,0.08280900,0.11337701,0.00000000
4.96748374,1.34392702,1.43257164,0.02289169,0.65723392,0.09502864,0.02405006,0.07713120,0.10448000,0.00000000
4.97348674,1.27099166,1.38302765,0.02113301,0.59054334,0.09074375,0.02326997,0.07172686,0.09609512,0.00000000
4.97948974,1.20164655,1.33276185,0.01948587,0.52914282,0.08657905,0.02244799,0.06661146,0.08825005,0.00000000
4.98549275,1.13629099,1.28201391,0.01795935,0.47309861,0.08255825,0.02158608,0.06179448,0.08096014,0.00000000
4.99149575,1.07524355,1.23104210,0.01655985,0.42237504,0.07870223,0.02068722,0.05728040,0.07422999,0.00000000
4.99749875,1.01874598,1.18012374,0.01529128,0.37685006,0.07502927,0.01975547,0.05306969,0.06805508,0.00000000
5.00350175,0.96696661,1.12955248,0.01415523,0.33633094,0.07155516,0.01879597,0.04915965,0.06242335,0.00000000
5.00950475,0.92000317,1.07963248,0.01315121,0.30056935,0.06829325,0.01781485,0.04554517,0.05731666,0.00000000
5.01550775,0.87788498,1.03067023,0.01227688,0.26927540,0.06525431,0.01681908,0.04221934,0.05271214,0.00000000
5.02151076,0.84057477,0.98296449,0.01152824,0.24213030,0.06244637,0.01581628,0.03917388,0.04858331,0.00000000
5.02751376,0.80797041,0.93679529,0.01089985,0.21879754,0.05987452,0.01481442,0.03639948,0.04490106,0.00000000
5.03351676,0.77990685,0.89241280,0.01038508,0.19893229,0.05754060,0.01382163,0.03388599,0.04163444,0.00000000
5.03951976,0.75615867,0.85002697,0.00997627,0.18218928,0.05544307,0.01284584,0.03162255,0.03875135,0.00000000
5.04552276,0.73644363,0.80979876,0.00966495,0.16822910,0.05357680,0.01189459,0.02959763,0.03621901,0.00000000
5.05152576,0.72042731,0.77183354,0.00944201,0.15672317,0.05193303,0.01097474,0.02779902,0.03400443,0.00000000
5.05752876,0.70772923,0.73617721,0.00929790,0.14735749,0.05049943,0.01009231,0.02621388,0.03207473,0.00000000
5.06353177,0.69793030,0.70281529,0.00922277,0.13983541,0.04926030,0.00925229,0.02482868,0.03039749,0.00000000
5.06953477,0.69058165,0.67167503,0.00920667,0.13387960,0.04819689,0.00845857,0.02362929,0.02894106,0.00000000
5.07553777,0.68521462,0.64263043,0.00923965,0.12923336,0.04728784,0.00771388,0.02260102,0.02767479,0.00000000
5.08154077,0.68135154,0.61550973,0.00931197,0.12566151,0.04650977,0.00701982,0.02172879,0.02656939,0.00000000
5.08754377,0.67851701,0.59010501,0.00941416,0.12295079,0.04583791,0.00637686,0.02099720,0.02559716,0.00000000
5.09354677,0.67624915,0.56618317,0.00953720,0.12091012,0.04524681,0.00578449,0.02039084,0.02473230,0.00000000
5.09954977,0.67411046,0.54349767,0.00967259,0.11937058,0.04471102,0.00524135,0.01989444,0.02395120,0.00000000
5.10555278,0.67169774,0.52180032,0.00981247,0.11818514,0.04420583,0.00474534,0.01949319,0.02323266,0.00000000
5.11155578,0.66865086,0.50085250,0.00994964,0.11722839,0.04370793,0.00429379,0.01917298,0.02255814,0.00000000
5.11755878,0.66465984,0.48043521,0.01007771,0.11639601,0.04319593,0.00388366,0.01892066,0.02191186,0.00000000
5.12356178,0.65947018,0.46035745,0.01019106,0.11560415,0.04265093,0.00351165,0.01872437,0.02128100,0.00000000
5.12956478,0.65288631,0.44046266,0.01028492,0.11478866,0.04205683,0.00317438,0.01857370,0.02065568,0.00000000
5.13556778,0.64477306,0.42063300,0.01035537,0.11390421,0.04140060,0.00286850,0.01845998,0.02002895,0.00000000
5.14157079,0.63505532,0.40079138,0.01039936,0.11292324,0.04067245,0.00259081,0.01837639,0.01939673,0.00000000
5.14757379,0.62371595,0.38090143,0.01041468,0.11183483,0.03986582,0.00233831,0.01831818,0.01875762,0.00000000
5.15357679,0.61079234,0.36096545,0.01039999,0.11064342,0.03897734,0.00210828,0.01828270,0.01811270,0.00000000
5.15957979,0.59637161,0.34102081,0.01035473,0.10936740,0.03800666,0.00189831,0.01826946,0.01746530,0.00000000
5.16558279,0.58058499,0.32113507,0.01027918,0.10803762,0.03695622,0.00170629,0.01828012,0.01682063,0.00000000
5.17158579,0.56360155,0.30140010,0.01017433,0.10669574,0.03583097,0.00153044,0.01831838,0.01618554,0.00000000
5.17758879,0.54562141,0.28192590,0.01004192,0.10539251,0.03463807,0.00136927,0.01838987,0.01556810,0.00000000
5.18359180,0.52686889,0.26283409,0.00988431,0.10418591,0.03338652,0.00122155,0.01850191,0.01497728,0.00000000
5.18959480,0.50758554,0.24425176,0.00970447,0.10313914,0.03208685,0.00108628,0.01866323,0.01442260,0.00000000
5.19559780,0.48802336,0.22630574,0.00950587,0.10231855,0.03075070,0.00096265,0.01888363,0.01391377,0.00000000
5.20160080,0.46843816,0.20911759,0.00929241,0.10179142,0.02939052,0.00085000,0.01917350,0.01346036,0.00000000
5.20760380,0.44908322,0.19279941,0.00906829,0.10162365,0.02801921,0.00074780,0.01954341,0.01307152,0.00000000
5.21360680,0.43020324,0.17745062,0.00883794,0.10187734,0.02664979,0.00065560,0.02000352,0.01275564,0.00000000
5.21960980,0.41202871,0.16315561,0.00860585,0.10260844,0.02529506,0.00057301,0.02056300,0.01252014,0.00000000
5.22561281,0.39477059,0.14998236,0.00837644,0.10386429,0.02396731,0.00049970,0.02122945,0.01237123,0.00000000
5.23161581,0.37861548,0.13798181,0.00815394,0.10568137,0.02267805,0.00043536,0.02200831,0.01231370,0.00000000
5.23761881,0.36372135,0.12718807,0.00794224,0.10808315,0.02143772,0.00037971,0.02290226,0.01235076,0.00000000
5.24362181,0.35021386,0.11761914,0.00774475,0.11107823,0.02025546,0.00033250,0.02391074,0.01248397,0.00000000
5.24962481,0.33818342,0.10927812,0.00756428,0.11465890,0.01913893,0.00029349,0.02502950,0.01271313,0.00000000
5.25562781,0.32768315,0.10215487,0.00740292,0.11880009,0.01809412,0.00026249,0.02625027,0.01303625,0.00000000
5.26163082,0.31872781,0.09622780,0.00726199,0.12345891,0.01712524,0.00023932,0.02756063,0.01344965,0.00000000
5.26763382,0.31129382,0.09146587,0.00714194,0.12857485,0.01623466,0.00022386,0.02894393,0.01394797,0.00000000
5.27363682,0.30532047,0.08783060,0.00704236,0.13407062,0.01542288,0.00021604,0.03037951,0.01452435,0.00000000
5.27963982,0.30071236,0.08527808,0.00696201,0.13985370,0.01468860,0.00021581,0.03184300,0.01517062,0.00000000
