energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
1.37168584,0.63758514,0.53696396,0.02181560,0.01208962,0.14517343,0.27841798,0.13938371,0.03263236,0.22584252
1.37768884,0.69856075,0.59084403,0.02411616,0.01301087,0.15909166,0.30242527,0.15193200,0.03562306,0.24754648
1.38369185,0.76247532,0.64677159,0.02656798,0.01390982,0.17365497,0.32719707,0.16500742,0.03875089,0.27052580
1.38969485,0.82884085,0.70434395,0.02915489,0.01477266,0.18875448,0.35244935,0.17850389,0.04199040,0.29459325
1.39569785,0.89714414,0.76312087,0.03185836,0.01558586,0.20427743,0.37789247,0.19231543,0.04531669,0.31954432
1.40170085,0.96685464,0.82263194,0.03465773,0.01633656,0.22010863,0.40323600,0.20633821,0.04870590,0.34515955
1.40770385,1.03743258,0.88238481,0.03753042,0.01701300,0.23613208,0.42819386,0.22047239,0.05213571,0.37120724
1.41370685,1.10833715,0.94187377,0.04045221,0.01760485,0.25223242,0.45248954,0.23462376,0.05558573,0.39744656
1.41970985,1.17903417,1.00058858,0.04339763,0.01810355,0.26829622,0.47586106,0.24870494,0.05903786,0.42363085
1.42571286,1.24900293,1.05802286,0.04634033,0.01850261,0.28421297,0.49806569,0.26263613,0.06247639,0.44951107
1.43171586,1.31774170,1.11368211,0.04925357,0.01879775,0.29987579,0.51888387,0.27634523,0.06588809,0.47483932
1.43771886,1.38477182,1.16709068,0.05211062,0.01898706,0.31518170,0.53812243,0.28976743,0.06926196,0.49937232
1.44372186,1.44964003,1.21779782,0.05488527,0.01907102,0.33003150,0.55561689,0.30284407,0.07258888,0.52287463
1.44972486,1.51191916,1.26538247,0.05755224,0.01905237,0.34432937,0.57123268,0.31552114,0.07586109,0.54512172
1.45572786,1.57120715,1.30945681,0.06008762,0.01893599,0.35798207,0.58486540,0.32774715,0.07907143,0.56590264
1.46173087,1.62712475,1.34966864,0.06246919,0.01872864,0.37089804,0.59643999,0.33947085,0.08221259,0.58502236
1.46773387,1.67931223,1.38570266,0.06467673,0.01843863,0.38298641,0.60590914,0.35063873,0.08527619,0.60230363
1.47373687,1.72742553,1.41728087,0.06669225,0.01807547,0.39415607,0.61325087,0.36119274,0.08825191,0.61758853
1.47973987,1.77113246,1.44416239,0.06850010,0.01764943,0.40431499,0.61846554,0.37106816,0.09112668,0.63073954
1.48574287,1.81010939,1.46614276,0.07008709,0.01717116,0.41336991,0.62157264,0.38019214,0.09388399,0.64164028
1.49174587,1.84403908,1.48305325,0.07144240,0.01665128,0.42122649,0.62260728,0.38848279,0.09650344,0.65019595
1.49774887,1.87260997,1.49476028,0.07255756,0.01609999,0.42779007,0.62161696,0.39584924,0.09896047,0.65633354
1.50375188,1.89551747,1.50116515,0.07342632,0.01552678,0.43296705,0.61865849,0.40219255,0.10122644,0.66000185
1.50975488,1.91246726,1.50220424,0.07404446,0.01494012,0.43666687,0.61379547,0.40740757,0.10326899,0.66117136
1.51575788,1.92318085,1.49784985,0.07440962,0.01434732,0.43880459,0.60709622,0.41138579,0.10505279,0.65983410
1.52176088,1.92740315,1.48811147,0.07452114,0.01375435,0.43930391,0.59863250,0.41401896,0.10654047,0.65600345
1.52776388,1.92491177,1.47303764,0.07437986,0.01316588,0.43810058,0.58847879,0.41520336,0.10769393,0.64971393
1.53376688,1.91552764,1.45271799,0.07398802,0.01258525,0.43514587,0.57671219,0.41484451,0.10847578,0.64102103
1.53976988,1.89912636,1.42728541,0.07334915,0.01201462,0.43041003,0.56341290,0.41286205,0.10885096,0.63000093
1.54577289,1.87564949,1.39691809,0.07246805,0.01145507,0.42388542,0.54866516,0.40919452,0.10878835,0.61675025
1.55177589,1.84511519,1.36184095,0.07135076,0.01090685,0.41558917,0.53255838,0.40380371,0.10826239,0.60138561
1.55777889,1.80762732,1.32232650,0.07000465,0.01036955,0.40556515,0.51518842,0.39667835,0.10725453,0.58404302
1.56378189,1.76338245,1.27869453,0.06843847,0.00984232,0.39388501,0.49665887,0.38783690,0.10575445,0.56487705
1.56978489,1.71267409,1.23131070,0.06666251,0.00932414,0.38064833,0.47708205,0.37732923,0.10376101,0.54405966
1.57578789,1.65589375,1.18058369,0.06468864,0.00881395,0.36598167,0.45657968,0.36523709,0.10128280,0.52177867
1.58179090,1.59352851,1.12696099,0.06253047,0.00831088,0.35003660,0.43528311,0.35167329,0.09833838,0.49823582
1.58779390,1.52615502,1.07092322,0.06020338,0.00781434,0.33298676,0.41333301,0.33677962,0.09495603,0.47364447
1.59379690,1.45443020,1.01297717,0.05772455,0.00732414,0.31502398,0.39087845,0.32072357,0.09117317,0.44822683
1.59979990,1.37907860,0.95364773,0.05511292,0.00684050,0.29635381,0.36807551,0.30369411,0.08703533,0.42221089
1.60580290,1.30087736,0.89346896,0.05238907,0.00636413,0.27719043,0.34508527,0.28589657,0.08259496,0.39582700
1.61180590,1.22063899,0.83297462,0.04957500,0.00589613,0.25775133,0.32207145,0.26754704,0.07790980,0.36930434
1.61780890,1.13919300,0.77268846,0.04669391,0.00543798,0.23825196,0.29919767,0.24886638,0.07304123,0.34286723
1.62381191,1.05736696,0.71311483,0.04376982,0.00499142,0.21890051,0.27662456,0.23007430,0.06805247,0.31673147
1.62981491,0.97596800,0.65472971,0.04082720,0.00455842,0.19989321,0.25450678,0.21138366,0.06300678,0.29110095
1.63581791,0.89576529,0.59797276,0.03789053,0.00414098,0.18141008,0.23299017,0.19299527,0.05796574,0.26616447
1.64182091,0.81747439,0.54324050,0.03498382,0.00374112,0.16361157,0.21220906,0.17509333,0.05298773,0.24209301
1.64782391,0.74174400,0.49088104,0.03213020,0.00336072,0.14663602,0.19228407,0.15784182,0.04812653,0.21903756
1.65382691,0.66914546,0.44119036,0.02935143,0.00300148,0.13059796,0.17332018,0.14138177,0.04343025,0.19712754
1.65982991,0.60016545,0.39441039,0.02666753,0.00266482,0.11558747,0.15540552,0.12582956,0.03894053,0.17646989
1.66583292,0.53520191,0.35072885,0.02409647,0.00235184,0.10167036,0.13861060,0.11127622,0.03469204,0.15714890
1.67183592,0.47456320,0.31028078,0.02165384,0.00206331,0.08888921,0.12298823,0.09778769,0.03071222,0.13922668
1.67783892,0.41847033,0.27315167,0.01935276,0.00179964,0.07726511,0.10857397,0.08540595,0.02702140,0.12274433
1.68384192,0.36706198,0.23938198,0.01720372,0.00156091,0.06680007,0.09538719,0.07415084,0.02363310,0.10772372
1.68984492,0.32040191,0.20897291,0.01521464,0.00134685,0.05747980,0.08343257,0.06402256,0.02055454,0.09416980
1.69584792,0.27848822,0.18189292,0.01339093,0.00115695,0.04927683,0.07270206,0.05500453,0.01778734,0.08207325
1.70185093,0.24126412,0.15808500,0.01173567,0.00099045,0.04215386,0.06317709,0.04706658,0.01532833,0.07141354
1.70785393,0.20862944,0.13747416,0.01024987,0.00084640,0.03606700,0.05483107,0.04016821,0.01317046,0.06216211
1.71385693,0.18045256,0.11997492,0.00893274,0.00072376,0.03096902,0.04763191,0.03426188,0.01130365,0.05428553
1.71985993,0.15658211,0.10549847,0.00778201,0.00062140,0.02681229,0.04154463,0.02929614,0.00971572,0.04774870
1.72586293,0.13685803,0.09395925,0.00679432,0.00053817,0.02355144,0.03653373,0.02521847,0.00839321,0.04251772
1.73186593,0.12112160,0.08528067,0.00596551,0.00047296,0.02114562,0.03256549,0.02197779,0.00732211,0.03856246
1.73786893,0.10922394,0.07939973,0.00529100,0.00042471,0.01956029,0.02960983,0.01952659,0.00648853,0.03585871
1.74387194,0.10103296,0.07627039,0.00476602,0.00039247,0.01876850,0.02764188,0.01782258,0.00587915,0.03438973
1.74987494,0.09643822,0.07586546,0.00438593,0.00037539,0.01875168,0.02664303,0.01682981,0.00548164,0.03414726
1.75587794,0.09535384,0.07817701,0.00414635,0.00037275,0.01949981,0.02660158,0.01651939,0.00528488,0.03513181
1.76188094,0.09771914,0.08321515,0.00404330,0.00038392,0.02101118,0.02751270,0.01686965,0.00527900,0.03735222
1.76788394,0.10349725,0.09100517,0.00407326,0.00040842,0.02329146,0.02937801,0.01786579,0.00545538,0.04082454
1.77388694,0.11267144,0.10158314,0.00423314,0.00044581,0.02635240,0.03220444,0.01949922,0.00580646,0.04557014
1.77988994,0.12523969,0.11499009,0.00452018,0.00049573,0.03021000,0.03600270,0.02176633,0.00632545,0.05161320
1.78589295,0.14120727,0.13126482,0.00493179,0.00055784,0.03488227,0.04078510,0.02466700,0.00700600,0.05897748
1.79189595,0.16057801,0.15043571,0.00546535,0.00063178,0.04038667,0.04656312,0.02820277,0.00784175,0.06768270
1.79789895,0.18334430,0.17251172,0.00611791,0.00071714,0.04673728,0.05334446,0.03237478,0.00882586,0.07774041
1.80390195,0.20947640,0.19747308,0.00688592,0.00081342,0.05394174,0.06112993,0.03718156,0.00995055,0.08914965
1.80990495,0.23891144,0.22526186,0.00776493,0.00091999,0.06199824,0.06991025,0.04261671,0.01120666,0.10189262
1.81590795,0.27154265,0.25577311,0.00874924,0.00103605,0.07089250,0.07966280,0.04866666,0.01258315,0.11593038
1.82191096,0.30720936,0.28884688,0.00983163,0.00116060,0.08059495,0.09034860,0.05530851,0.01406685,0.13119900
1.82791396,0.34568836,0.32426169,0.01100312,0.00129244,0.09105829,0.10190963,0.06250809,0.01564213,0.14760626
1.83391696,0.38668710,0.36172990,0.01225275,0.00143015,0.10221554,0.11426671,0.07021834,0.01729076,0.16502918
1.83991996,0.42983924,0.40089531,0.01356750,0.00157207,0.11397863,0.12731792,0.07837819,0.01899196,0.18331254
1.84592296,0.47470312,0.44133357,0.01493222,0.00171635,0.12623784,0.14093804,0.08691186,0.02072244,0.20226863
1.85192596,0.52076333,0.48255534,0.01632972,0.00186098,0.13886201,0.15497872,0.09572879,0.02245675,0.22167830
1.85792896,0.56743564,0.52401260,0.01774096,0.00200378,0.15169966,0.16926988,0.10472424,0.02416762,0.24129344
1.86393197,0.61407553,0.56510793,0.01914530,0.00214249,0.16458106,0.18362197,0.11378052,0.02582661,0.26084086
1.86993497,0.65998996,0.60520674,0.02052090,0.00227485,0.17732128,0.19782948,0.12276890,0.02740466,0.28002766
1.87593797,0.70445235,0.64365193,0.02184521,0.00239862,0.18972402,0.21167538,0.13155219,0.02887296,0.29854772
1.88194097,0.74672024,0.67978075,0.02309550,0.00251169,0.20158628,0.22493639,0.13998786,0.03020370,0.31608938
1.88794397,0.78605508,0.71294304,0.02424950,0.00261218,0.21270363,0.23738916,0.14793163,0.03137091,0.33234391
1.89394697,0.82174329,0.74252033,0.02528604,0.00269848,0.22287592,0.24881685,0.15524145,0.03235137,0.34701442
1.89994997,0.85311802,0.76794485,0.02618571,0.00276937,0.23191321,0.25901605,0.16178162,0.03312530,0.35982501
1.90595298,0.87958038,0.78871772,0.02693151,0.00282407,0.23964164,0.26780375,0.16742694,0.03367713,0.37052965
1.91195598,0.90061952,0.80442547,0.02750944,0.00286233,0.24590905,0.27502403,0.17206676,0.03399605,0.37892039
1.91795898,0.91583046,0.81475420,0.02790899,0.00288448,0.25059005,0.28055424,0.17560865,0.03407644,0.38483467
1.92396198,0.92492893,0.81950056,0.02812365,0.00289148,0.25359034,0.28431033,0.17798153,0.03391814,0.38816123
1.92996498,0.92776261,0.81857929,0.02815111,0.00288496,0.25485004,0.28625125,0.17913825,0.03352651,0.38884454
1.93596798,0.92431812,0.81202664,0.02799352,0.00286723,0.25434597,0.28638198,0.17905732,0.03291235,0.38688733
1.94197099,0.91472354,0.79999981,0.02765751,0.00284129,0.25209261,0.28475535,0.17774382,0.03209158,0.38235126
1.94797399,0.89924628,0.78277230,0.02715407,0.00281082,0.24814187,0.28147229,0.17522946,0.03108481,0.37535573
1.95397699,0.87828655,0.76072533,0.02649835,0.00278016,0.24258162,0.27668067,0.17157164,0.02991674,0.36607472
1.95997999,0.85236649,0.73433592,0.02570929,0.00275425,0.23553298,0.27057265,0.16685180,0.02861540,0.35473196
1.96598299,0.82211572,0.70416209,0.02480915,0.00273855,0.22714666,0.26338078,0.16117291,0.02721140,0.34159468
1.97198599,0.78825381,0.67082577,0.02382296,0.00273904,0.21759838,0.25537276,0.15465636,0.02573703,0.32696608
1.97798899,0.75157049,0.63499438,0.02277791,0.00276204,0.20708366,0.24684525,0.14743837,0.02422541,0.31117698
1.98399200,0.71290437,0.59736170,0.02170268,0.00281416,0.19581229,0.23811680,0.13966602,0.02270958,0.29457693
1.98999500,0.67312102,0.55862887,0.02062672,0.00290215,0.18400248,0.22952015,0.13149320,0.02122176,0.27752520
1.99599800,0.63309132,0.51948621,0.01957961,0.00303276,0.17187526,0.22139409,0.12307647,0.01979249,0.26038188
2.00200100,0.59367058,0.48059652,0.01859035,0.00321259,0.15964910,0.21407513,0.11457123,0.01845005,0.24349953
2.00800400,0.55567935,0.44258037,0.01768675,0.00344791,0.14753499,0.20788918,0.10612805,0.01721980,0.22721548
2.01400700,0.51988616,0.40600371,0.01689482,0.00374446,0.13573227,0.20314328,0.09788956,0.01612378,0.21184510
2.02001001,0.48699268,0.37136809,0.01623824,0.00410727,0.12442507,0.20011781,0.08998777,0.01518031,0.19767609
2.02601301,0.45762151,0.33910355,0.01573790,0.00454044,0.11377969,0.19905904,0.08254200,0.01440369,0.18496389
2.03201601,0.43230669,0.30956422,0.01541150,0.00504692,0.10394268,0.20017240,0.07565733,0.01380410,0.17392824
2.03801901,0.41148676,0.28302628,0.01527318,0.00562829,0.09503974,0.20361641,0.06942369,0.01338749,0.16475079
2.04402201,0.39550053,0.25968838,0.01533326,0.00628460,0.08717539,0.20949756,0.06391541,0.01315557,0.15757378
2.05002501,0.38458501,0.23967381,0.01559809,0.00701414,0.08043309,0.21786617,0.05919125,0.01310590,0.15249956
2.05602801,0.37887561,0.22303451,0.01606982,0.00781335,0.07487604,0.22871338,0.05529487,0.01323205,0.14959097
2.06203102,0.37840814,0.20975620,0.01674645,0.00867665,0.07054819,0.24196945,0.05225550,0.01352381,0.14887234
2.06803402,0.38312241,0.19976452,0.01762174,0.00959646,0.06747554,0.25750341,0.05008893,0.01396743,0.15033108
2.07403702,0.39286740,0.19293189,0.01868537,0.01056315,0.06566763,0.27512434,0.04879854,0.01454598,0.15391974
2.08004002,0.40740758,0.18908460,0.01992306,0.01156514,0.06511891,0.29458418,0.04837653,0.01523972,0.15955844
2.08604302,0.42643041,0.18801026,0.02131684,0.01258908,0.06581017,0.31558228,0.04880501,0.01602653,0.16713766
2.09204602,0.44955497,0.18946511,0.02284540,0.01362009,0.06770987,0.33777167,0.05005716,0.01688240,0.17652137
2.09804902,0.47634152,0.19318136,0.02448448,0.01464201,0.07077528,0.36076701,0.05209833,0.01778198,0.18755041
2.10405203,0.50630207,0.19887431,0.02620743,0.01563787,0.07495360,0.38415411,0.05488706,0.01869914,0.20004628
2.11005503,0.53891186,0.20624932,0.02798577,0.01659028,0.08018296,0.40750082,0.05837609,0.01960761,0.21381521
2.11605803,0.57362170,0.21500849,0.02978987,0.01748198,0.08639344,0.43036912,0.06251338,0.02048159,0.22865257
2.12206103,0.60987116,0.22485724,0.03158971,0.01829630,0.09350810,0.45232796,0.06724305,0.02129639,0.24434766
2.12806403,0.64710230,0.23551055,0.03335566,0.01901776,0.10144413,0.47296647,0.07250651,0.02202908,0.26068882
2.13406703,0.68477386,0.24669898,0.03505927,0.01963257,0.11011424,0.49190722,0.07824356,0.02265907,0.27746879
2.14007004,0.72237565,0.25817435,0.03667410,0.02012913,0.11942816,0.50881881,0.08439366,0.02316866,0.29449029
2.14607304,0.75944267,0.26971512,0.03817650,0.02049844,0.12929451,0.52342746,0.09089726,0.02354351,0.31157165
2.15207604,0.79556871,0.28113111,0.03954638,0.02073451,0.13962283,0.53552703,0.09769733,0.02377297,0.32855240
2.15807904,0.83041881,0.29226780,0.04076780,0.02083455,0.15032587,0.54498703,0.10474085,0.02385043,0.34529852
2.16408204,0.86374024,0.30300973,0.04182955,0.02079919,0.16132201,0.55175822,0.11198039,0.02377337,0.36170731
2.17008504,0.89537127,0.31328308,0.04272556,0.02063245,0.17253772,0.55587548,0.11937565,0.02354342,0.37771140
2.17608804,0.92524748,0.32305719,0.04345511,0.02034169,0.18390993,0.55745778,0.12689488,0.02316622,0.39328186
2.18209105,0.95340492,0.33234480,0.04402293,0.01993735,0.19538814,0.55670514,0.13451599,0.02265115,0.40843006
2.18809405,0.97997978,0.34120115,0.04443908,0.01943268,0.20693614,0.55389255,0.14222743,0.02201099,0.42320810
2.19409705,1.00520442,0.34972154,0.04471862,0.01884329,0.21853310,0.54936118,0.15002853,0.02126142,0.43770759
2.20010005,1.02939930,0.35803760,0.04488118,0.01818663,0.23017397,0.54350700,0.15792939,0.02042048,0.45205667
2.20610305,1.05296111,0.36631222,0.04495024,0.01748145,0.24186891,0.53676732,0.16595008,0.01950791,0.46641518
2.21210605,1.07634710,0.37473309,0.04495240,0.01674717,0.25364188,0.52960559,0.17411921,0.01854456,0.48096812
2.21810905,1.10005602,0.38350532,0.04491641,0.01600330,0.26552811,0.52249527,0.18247187,0.01755167,0.49591737
2.22411206,1.12460624,0.39284315,0.04487220,0.01526882,0.27757068,0.51590314,0.19104685,0.01655029,0.51147196
2.23011506,1.15051184,0.40296116,0.04484979,0.01456159,0.28981612,0.51027277,0.19988338,0.01556063,0.52783730
2.23611806,1.17825762,0.41406531,0.04487828,0.01389787,0.30230945,0.50600891,0.20901739,0.01460158,0.54520360
2.24212106,1.20827401,0.42634425,0.04498478,0.01329189,0.31508855,0.50346315,0.21847755,0.01369022,0.56373427
2.24812406,1.24091317,0.43996136,0.04519352,0.01275547,0.32817846,0.50292169,0.22828122,0.01284151,0.58355451
2.25412706,1.27642745,0.45504779,0.04552504,0.01229780,0.34158579,0.50459554,0.23843058,0.01206802,0.60474108
2.26013007,1.31495133,0.47169716,0.04599550,0.01192526,0.35529358,0.50861348,0.24890921,0.01137981,0.62731343
2.26613307,1.35648805,0.48996196,0.04661629,0.01164143,0.36925703,0.51501828,0.25967931,0.01078437,0.65122721
2.27213607,1.40090167,0.50985217,0.04739371,0.01144707,0.38340040,0.52376615,0.27067982,0.01028670,0.67637025
2.27813907,1.44791548,0.53133603,0.04832902,0.01134038,0.39761538,0.53472941,0.28182560,0.00988942,0.70256160
2.28414207,1.49711685,0.55434320,0.04941857,0.01131713,0.41176116,0.54770245,0.29300788,0.00959304,0.72955388
2.29014507,1.54796882,0.57876993,0.05065428,0.01137103,0.42566624,0.56241052,0.30409594,0.00939621,0.75703892
2.29614807,1.59982786,0.60448624,0.05202417,0.01149408,0.43913218,0.57852108,0.31494014,0.00929599,0.78465662
2.30215108,1.65196735,0.63134445,0.05351313,0.01167698,0.45193905,0.59565715,0.32537613,0.00928825,0.81200669
2.30815408,1.70360540,0.65918877,0.05510380,0.01190952,0.46385243,0.61341211,0.33523015,0.00936792,0.83866290
2.31415708,1.75393601,0.68786508,0.05677740,0.01218103,0.47463171,0.63136520,0.34432512,0.00952934,0.86418896
2.32016008,1.80216159,0.71723041,0.05851470,0.01248075,0.48403927,0.64909712,0.35248734,0.00976653,0.88815554
2.32616308,1.84752547,0.74716126,0.06029684,0.01279825,0.49185006,0.66620491,0.35955337,0.01007342,0.91015723
2.33216608,1.88934223,0.77756023,0.06210603,0.01312371,0.49786114,0.68231550,0.36537675,0.01044400,0.92982884
2.33816908,1.92702449,0.80836018,0.06392619,0.01344821,0.50190059,0.69709732,0.36983423,0.01087243,0.94685989
2.34417209,1.96010433,0.83952560,0.06574325,0.01376389,0.50383545,0.71026943,0.37283117,0.01135312,0.96100668
2.35017509,1.98824832,0.87105089,0.06754536,0.01406414,0.50357803,0.72160780,0.37430570,0.01188067,0.97210108
2.35617809,2.01126519,0.90295532,0.06932279,0.01434359,0.50109049,0.73094865,0.37423157,0.01244982,0.98005566
2.36218109,2.02910567,0.93527503,0.07106765,0.01459811,0.49638717,0.73818860,0.37261940,0.01305531,0.98486482
2.36818409,2.04185472,0.96805223,0.07277343,0.01482474,0.48953480,0.74328196,0.36951629,0.01369177,0.98660187
2.37418709,2.04971656,1.00132235,0.07443431,0.01502157,0.48065030,0.74623539,0.36500376,0.01435348,0.98541219
2.38019010,2.05299355,1.03509982,0.07604444,0.01518752,0.46989652,0.74710038,0.35919426,0.01503423,0.98150303
2.38619310,2.05206030,1.06936348,0.07759717,0.01532218,0.45747601,0.74596416,0.35222631,0.01572719,0.97513040
2.39219610,2.04733465,1.10404262,0.07908426,0.01542561,0.44362323,0.74293964,0.34425856,0.01642472,0.96658399
2.39819910,2.03924755,1.13900469,0.08049525,0.01549810,0.42859552,0.73815513,0.33546317,0.01711834,0.95617090
2.40420210,2.02821355,1.17404565,0.08181691,0.01554004,0.41266344,0.73174453,0.32601879,0.01779868,0.94419931
2.41020510,2.01460390,1.20888397,0.08303297,0.01555177,0.39610086,0.72383853,0.31610356,0.01845556,0.93096283
2.41620810,1.99872401,1.24315878,0.08412405,0.01553348,0.37917533,0.71455754,0.30588844,0.01907807,0.91672661
2.42221111,1.98079638,1.27643284,0.08506790,0.01548515,0.36213924,0.70400644,0.29553128,0.01965481,0.90171589
2.42821411,1.96095030,1.30820037,0.08583987,0.01540661,0.34522209,0.69227183,0.28517179,0.02017413,0.88610755
2.43421711,1.93921863,1.33789965,0.08641370,0.01529757,0.32862424,0.67942137,0.27492777,0.02062443,0.87002513
