energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-1.70785393,2.36878569,0.33260613,0.30020358,0.01209110,0.21264393,0.89831798,1.21133145,0.10808874,0.41313762
-1.70185093,2.31743338,0.35185948,0.29325013,0.01169926,0.21023368,0.88168103,1.17342761,0.10392063,0.41455683
-1.69584792,2.27046149,0.37411138,0.28697884,0.01131302,0.20838178,0.86568443,1.13636609,0.10003387,0.41751651
-1.68984492,2.22955486,0.39954399,0.28158515,0.01094257,0.20724736,0.85095398,1.10107243,0.09650919,0.42224272
-1.68384192,2.19622092,0.42827590,0.27723883,0.01059723,0.20697330,0.83805569,1.06840542,0.09341620,0.42891738
-1.67783892,2.17172844,0.46034845,0.27407649,0.01028511,0.20768028,0.82747218,1.03912677,0.09081127,0.43766659
-1.67183592,2.15705434,0.49571372,0.27219538,0.01001277,0.20946170,0.81958252,1.01387455,0.08873573,0.44855061
-1.66583292,2.15284117,0.53422494,0.27164844,0.00978505,0.21237956,0.81464652,0.99314144,0.08721461,0.46155605
-1.65982991,2.15936701,0.57562991,0.27244111,0.00960487,0.21646152,0.81279409,0.97725857,0.08625593,0.47659071
-1.65382691,2.17652920,0.61956814,0.27452989,0.00947318,0.22169930,0.81402025,0.96638562,0.08585041,0.49348159
-1.64782391,2.20384299,0.66557206,0.27782285,0.00938894,0.22804856,0.81818597,0.96050759,0.08597194,0.51197609
-1.64182091,2.24045508,0.71307271,0.28218211,0.00934920,0.23543001,0.82502479,0.95943821,0.08657840,0.53174677
-1.63581791,2.28517187,0.76140999,0.28742812,0.00934931,0.24373212,0.83415507,0.96282983,0.08761320,0.55239940
-1.62981491,2.33650121,0.80984732,0.29334570,0.00938306,0.25281487,0.84509703,0.97018934,0.08900717,0.57348425
-1.62381191,2.39270624,0.85759040,0.29969163,0.00944303,0.26251480,0.85729419,0.98089943,0.09068096,0.59451018
-1.61780890,2.45186878,0.90380952,0.30620332,0.00952087,0.27265079,0.87013781,0.99424412,0.09254769,0.61496090
-1.61180590,2.51196005,0.94766457,0.31260846,0.00960766,0.28303062,0.88299357,1.00943759,0.09451588,0.63431297
-1.60580290,2.57091531,0.98833181,0.31863493,0.00969430,0.29345774,0.89522894,1.02565493,0.09649255,0.65205454
-1.59979990,2.62670951,1.02503128,0.32402088,0.00977182,0.30373827,0.90624023,1.04206365,0.09838623,0.66770416
-1.59379690,2.67743062,1.05705357,0.32852426,0.00983177,0.31368757,0.91547793,1.05785442,0.10010996,0.68082867
-1.58779390,2.72134736,1.08378480,0.33193157,0.00986654,0.32313643,0.92246923,1.07227001,0.10158403,0.69105950
-1.58179090,2.75696862,1.10472854,0.33406534,0.00986959,0.33193640,0.92683668,1.08463096,0.10273837,0.69810645
-1.57578789,2.78309193,1.11952365,0.33479005,0.00983571,0.33996411,0.92831227,1.09435729,0.10351461,0.70176843
-1.56978489,2.79883911,1.12795702,0.33401630,0.00976117,0.34712435,0.92674621,1.10098516,0.10386759,0.70194054
-1.56378189,2.80367773,1.12997075,0.33170296,0.00964382,0.35335200,0.92211025,1.10417813,0.10376633,0.69861719
-1.55777889,2.79742768,1.12566315,0.32785734,0.00948309,0.35861243,0.91449542,1.10373266,0.10319451,0.69189126
-1.55177589,2.78025310,1.11528363,0.32253334,0.00928000,0.36290068,0.90410444,1.09957775,0.10215031,0.68194909
-1.54577289,2.75264036,1.09922169,0.31582773,0.00903701,0.36623943,0.89123941,1.09176923,0.10064575,0.66906187
-1.53976988,2.71536360,1.07799051,0.30787489,0.00875791,0.36867575,0.87628535,1.08047889,0.09870554,0.65357370
-1.53376688,2.66943985,1.05220596,0.29884006,0.00844758,0.37027712,0.85969072,1.06597953,0.09636552,0.63588703
-1.52776388,2.61607632,1.02256217,0.28891177,0.00811179,0.37112666,0.84194576,1.04862653,0.09367071,0.61644616
-1.52176088,2.55661256,0.98980471,0.27829356,0.00775691,0.37131804,0.82356003,1.02883722,0.09067322,0.59571964
-1.51575788,2.49246045,0.95470273,0.26719561,0.00738968,0.37095021,0.80504003,1.00706905,0.08742995,0.57418249
-1.50975488,2.42504505,0.91802155,0.25582653,0.00701690,0.37012238,0.78686818,0.98379761,0.08400027,0.55229895
-1.50375188,2.35574890,0.88049663,0.24438580,0.00664522,0.36892929,0.76948404,0.95949568,0.08044383,0.53050662
-1.49774887,2.28586236,0.84281042,0.23305708,0.00628088,0.36745710,0.75326859,0.93461411,0.07681848,0.50920264
-1.49174587,2.21654183,0.80557272,0.22200270,0.00592954,0.36578017,0.73853216,0.90956547,0.07317843,0.48873241
-1.48574287,2.14877738,0.76930550,0.21135957,0.00559611,0.36395857,0.72550646,0.88471082,0.06957279,0.46938131
-1.47973987,2.08337070,0.73443252,0.20123645,0.00528461,0.36203674,0.71434083,0.86035030,0.06604435,0.45136948
-1.47373687,2.02092351,0.70127392,0.19171274,0.00499813,0.36004295,0.70510252,0.83671742,0.06262879,0.43484984
-1.46773387,1.96183633,0.67004578,0.18283872,0.00473881,0.35798980,0.69778091,0.81397717,0.05935427,0.41990907
-1.46173087,1.90631660,0.64086414,0.17463702,0.00450780,0.35587553,0.69229496,0.79222764,0.05624131,0.40657146
-1.45572786,1.85439509,0.61375314,0.16710522,0.00430534,0.35368595,0.68850344,0.77150478,0.05330305,0.39480492
-1.44972486,1.80594884,0.58865630,0.16021928,0.00413084,0.35139698,0.68621711,0.75178967,0.05054576,0.38452902
-1.44372186,1.76072896,0.56545036,0.15393767,0.00398298,0.34897750,0.68521205,0.73301780,0.04796957,0.37562415
-1.43771886,1.71839130,0.54396052,0.14820572,0.00385980,0.34639228,0.68524343,0.71508958,0.04556937,0.36794156
-1.43171586,1.67852821,0.52397638,0.14296017,0.00375887,0.34360503,0.68605893,0.69788139,0.04333581,0.36131343
-1.42571286,1.64069958,0.50526762,0.13813352,0.00367738,0.34058110,0.68741115,0.68125660,0.04125637,0.35556268
-1.41970985,1.60446158,0.48759869,0.13365804,0.00361231,0.33728992,0.68906845,0.66507592,0.03931634,0.35051196
-1.41370685,1.56939202,0.47074181,0.12946923,0.00356051,0.33370704,0.69082392,0.64920665,0.03749986,0.34599151
-1.40770385,1.53511128,0.45448800,0.12550866,0.00351883,0.32981555,0.69250202,0.63353038,0.03579079,0.34184560
-1.40170085,1.50129826,0.43865552,0.12172615,0.00348421,0.32560709,0.69396307,0.61794908,0.03417347,0.33793746
-1.39569785,1.46770122,0.42309590,0.11808110,0.00345378,0.32108228,0.69510530,0.60238918,0.03263339,0.33415258
-1.38969485,1.43414352,0.40769732,0.11454323,0.00342489,0.31625069,0.69586492,0.58680401,0.03115763,0.33040050
-1.38369185,1.40052471,0.39238559,0.11109257,0.00339515,0.31113035,0.69621423,0.57117442,0.02973524,0.32661511
-1.37768884,1.36681753,0.37712310,0.10771891,0.00336251,0.30574701,0.69615822,0.55550787,0.02835749,0.32275371
-1.37168584,1.33306149,0.36190580,0.10442078,0.00332521,0.30013316,0.69572997,0.53983633,0.02701793,0.31879505
-1.36568284,1.29935404,0.34675898,0.10120409,0.00328185,0.29432681,0.69498523,0.52421319,0.02571240,0.31473652
-1.35967984,1.26583999,0.33173196,0.09808048,0.00323133,0.28837044,0.69399654,0.50870949,0.02443903,0.31059086
-1.35367684,1.23270012,0.31689227,0.09506559,0.00317285,0.28230979,0.69284721,0.49340983,0.02319806,0.30638245
-1.34767384,1.20013971,0.30231973,0.09217731,0.00310595,0.27619286,0.69162544,0.47840824,0.02199173,0.30214361
-1.34167084,1.16837749,0.28810063,0.08943410,0.00303039,0.27006910,0.69041877,0.46380415,0.02082415,0.29791085
-1.33566783,1.13763576,0.27432245,0.08685341,0.00294622,0.26398866,0.68930912,0.44969882,0.01970114,0.29372151
-1.32966483,1.10813173,0.26106927,0.08445041,0.00285370,0.25800192,0.68836845,0.43619222,0.01863010,0.28961057
-1.32366183,1.08007056,0.24841790,0.08223682,0.00275328,0.25215920,0.68765516,0.42338054,0.01761991,0.28560804
-1.31765883,1.05364006,0.23643506,0.08022013,0.00264562,0.24651051,0.68721134,0.41135431,0.01668088,0.28173674
-1.31165583,1.02900704,0.22517535,0.07840298,0.00253152,0.24110552,0.68706078,0.40019718,0.01582466,0.27801064
-1.30565283,1.00631533,0.21468017,0.07678291,0.00241192,0.23599360,0.68720784,0.38998531,0.01506417,0.27443369
-1.29964982,0.98568515,0.20497738,0.07535230,0.00228785,0.23122378,0.68763723,0.38078723,0.01441362,0.27099926
-1.29364682,0.96721372,0.19608171,0.07409852,0.00216044,0.22684487,0.68831452,0.37266418,0.01388840,0.26768995
-1.28764382,0.95097681,0.18799568,0.07300438,0.00203090,0.22290540,0.68918757,0.36567070,0.01350497,0.26447806
-1.28164082,0.93703107,0.18071098,0.07204867,0.00190044,0.21945350,0.69018868,0.35985546,0.01328078,0.26132637
-1.27563782,0.92541670,0.17421011,0.07120691,0.00177030,0.21653675,0.69123752,0.35526208,0.01323402,0.25818950
-1.26963482,0.91616028,0.16846822,0.07045218,0.00164171,0.21420179,0.69224460,0.35192993,0.01338338,0.25501550
-1.26363182,0.90927745,0.16345494,0.06975603,0.00151584,0.21249379,0.69311532,0.34989465,0.01374765,0.25174793
-1.25762881,0.90477519,0.15913614,0.06908947,0.00139383,0.21145578,0.69375425,0.34918839,0.01434532,0.24832802
-1.25162581,0.90265338,0.15547554,0.06842397,0.00127670,0.21112775,0.69406957,0.34983952,0.01519400,0.24469717
-1.24562281,0.90290543,0.15243601,0.06773233,0.00116540,0.21154551,0.69397728,0.35187191,0.01630983,0.24079938
-1.23961981,0.90551785,0.14998061,0.06698965,0.00106073,0.21273939,0.69340503,0.35530354,0.01770670,0.23658374
-1.23361681,0.91046851,0.14807329,0.06617404,0.00096338,0.21473275,0.69229530,0.36014452,0.01939555,0.23200673
-1.22761381,0.91772366,0.14667914,0.06526733,0.00087387,0.21754024,0.69060759,0.36639447,0.02138354,0.22703428
-1.22161081,0.92723365,0.14576435,0.06425548,0.00079259,0.22116606,0.68831951,0.37403947,0.02367323,0.22164345
-1.21560780,0.93892761,0.14529581,0.06312896,0.00071977,0.22560202,0.68542662,0.38304848,0.02626179,0.21582365
-1.20960480,0.95270724,0.14524037,0.06188282,0.00065549,0.23082574,0.68194099,0.39336968,0.02914031,0.20957740
-1.20360180,0.96844012,0.14556396,0.06051665,0.00059971,0.23679886,0.67788841,0.40492662,0.03229322,0.20292042
-1.19759880,0.98595310,0.14623051,0.05903429,0.00055222,0.24346562,0.67330463,0.41761487,0.03569778,0.19588126
-1.19159580,1.00502620,0.14720082,0.05744343,0.00051273,0.25075164,0.66823065,0.43129901,0.03932391,0.18850026
-1.18559280,1.02538770,0.14843154,0.05575504,0.00048083,0.25856338,0.66270751,0.44581067,0.04313413,0.18082815
-1.17958979,1.04671105,0.14987432,0.05398269,0.00045607,0.26678805,0.65677096,0.46094764,0.04708385,0.17292412
-1.17358679,1.06861411,0.15147527,0.05214185,0.00043791,0.27529437,0.65044644,0.47647444,0.05112187,0.16485365
-1.16758379,1.09066124,0.15317471,0.05024916,0.00042581,0.28393409,0.64374475,0.49212457,0.05519123,0.15668620
-1.16158079,1.11236866,0.15490753,0.04832164,0.00041925,0.29254435,0.63665897,0.50760454,0.05923032,0.14849279
-1.15557779,1.13321317,0.15660396,0.04637613,0.00041774,0.30095098,0.62916273,0.52259964,0.06317424,0.14034375
-1.14957479,1.15264428,0.15819090,0.04442869,0.00042088,0.30897247,0.62121026,0.53678163,0.06695644,0.13230674
-1.14357179,1.17009959,0.15959378,0.04249419,0.00042839,0.31642482,0.61273831,0.54981788,0.07051044,0.12444496
-1.13756878,1.18502277,0.16073893,0.04058608,0.00044014,0.32312686,0.60366987,0.56138187,0.07377178,0.11681600
-1.13156578,1.19688383,0.16155633,0.03871627,0.00045623,0.32890598,0.59391964,0.57116465,0.07667993,0.10947103
-1.12556278,1.20520051,0.16198262,0.03689521,0.00047700,0.33360400,0.58340088,0.57888670,0.07918022,0.10245457
-1.11955978,1.20956017,0.16196441,0.03513209,0.00050309,0.33708305,0.57203341,0.58430979,0.08122560,0.09580480
-1.11355678,1.20964095,0.16146145,0.03343518,0.00053547,0.33923103,0.55975221,0.58724825,0.08277829,0.08955428
-1.10755378,1.20523132,0.16044988,0.03181230,0.00057555,0.33996649,0.54651615,0.58757907,0.08381108,0.08373118
-1.10155078,1.19624701,0.15892506,0.03027133,0.00062514,0.33924283,0.53231629,0.58525044,0.08430839,0.07836080
-1.09554777,1.18274441,0.15690412,0.02882073,0.00068655,0.33705132,0.51718333,0.58028819,0.08426692,0.07346741
-1.08954477,1.16492988,0.15442801,0.02747013,0.00076263,0.33342317,0.50119369,0.57279987,0.08369589,0.06907616
-1.08354177,1.14316426,0.15156291,0.02623082,0.00085675,0.32843022,0.48447389,0.56297613,0.08261692,0.06521512
-1.07753877,1.11796251,0.14840104,0.02511622,0.00097290,0.32218443,0.46720289,0.55108943,0.08106347,0.06191729
-1.07153577,1.08998822,0.14506085,0.02414219,0.00111563,0.31483608,0.44961232,0.53748993,0.07907992,0.05922237
-1.06553277,1.06004327,0.14168642,0.02332731,0.00129008,0.30657076,0.43198450,0.52259878,0.07672033,0.05717841
-1.05952976,1.02905289,0.13844630,0.02269298,0.00150198,0.29760528,0.41464830,0.50689905,0.07404691,0.05584316
-1.05352676,0.99804673,0.13553174,0.02226335,0.00175756,0.28818267,0.39797302,0.49092449,0.07112827,0.05528503
-1.04752376,0.96813653,0.13315431,0.02206525,0.00206356,0.27856636,0.38236059,0.47524664,0.06803752,0.05558376
-1.04152076,0.94049111,0.13154305,0.02212779,0.00242709,0.26903385,0.36823629,0.46046066,0.06485038,0.05683057
-1.03551776,0.91630948,0.13094120,0.02248200,0.00285561,0.25986995,0.35603843,0.44717030,0.06164321,0.05912798
-1.02951476,0.89679299,0.13160252,0.02316029,0.00335677,0.25135985,0.34620738,0.43597253,0.05849114,0.06258914
-1.02351176,0.88311705,0.13378736,0.02419583,0.00393834,0.24378226,0.33917422,0.42744220,0.05546638,0.06733681
-1.01750875,0.87640353,0.13775838,0.02562186,0.00460806,0.23740269,0.33534948,0.42211721,0.05263669,0.07350182
-1.01150575,0.87769419,0.14377607,0.02747099,0.00537357,0.23246705,0.33511233,0.42048461,0.05006409,0.08122128
-1.00550275,0.88792612,0.15209408,0.02977442,0.00624230,0.22919582,0.33880034,0.42296789,0.04780384,0.09063626
-0.99949975,0.90790958,0.16295443,0.03256124,0.00722141,0.22777876,0.34670039,0.42991584,0.04590373,0.10188935
-0.99349675,0.93830884,0.17658253,0.03585771,0.00831775,0.22837041,0.35904063,0.44159331,0.04440362,0.11512175
-0.98749375,0.97962653,0.19318222,0.03968668,0.00953792,0.23108638,0.37598397,0.45817405,0.04333533,0.13047019
-0.98149075,1.03219193,0.21293076,0.04406701,0.01088828,0.23600057,0.39762301,0.47973581,0.04272275,0.14806374
-0.97548774,1.09615337,0.23597393,0.04901311,0.01237516,0.24314335,0.42397677,0.50625807,0.04258233,0.16802038
-0.96948474,1.17147524,0.26242133,0.05453471,0.01400499,0.25250081,0.45498909,0.53762216,0.04292366,0.19044356
-0.96348174,1.25793957,0.29234195,0.06063657,0.01578463,0.26401503,0.49052881,0.57361425,0.04375037,0.21541875
-0.95747874,1.35515224,0.32576025,0.06731850,0.01772161,0.27758551,0.53039180,0.61393088,0.04506116,0.24301010
-0.95147574,1.46255366,0.36265269,0.07457538,0.01982450,0.29307154,0.57430464,0.65818700,0.04685089,0.27325716
-0.94547274,1.57943369,0.40294512,0.08239732,0.02210325,0.31029571,0.62192999,0.70592649,0.04911176,0.30617183
-0.93946973,1.70495014,0.44651089,0.09076992,0.02456950,0.32904830,0.67287336,0.75663469,0.05183455,0.34173557
-0.93346673,1.83815033,0.49316994,0.09967453,0.02723687,0.34909247,0.72669112,0.80975254,0.05500962,0.37989695
-0.92746373,1.97799475,0.54268901,0.10908859,0.03012108,0.37017013,0.78289960,0.86469202,0.05862792,0.42056948
-0.92146073,2.12338179,0.59478278,0.11898584,0.03324000,0.39200827,0.84098469,0.92085207,0.06268171,0.46362996
-0.91545773,2.27317254,0.64911623,0.12933652,0.03661345,0.41432554,0.90041195,0.97763450,0.06716505,0.50891721
-0.90945473,2.42621429,0.70530796,0.14010749,0.04026285,0.43683886,0.96063656,1.03445908,0.07207390,0.55623136
-0.90345173,2.58136185,0.76293455,0.15126212,0.04421054,0.45926975,1.02111300,1.09077725,0.07740591,0.60533363
-0.89744872,2.73749536,0.82153573,0.16276010,0.04847891,0.48135028,1.08130397,1.14608366,0.08315980,0.65594675
-0.89144572,2.89353397,0.88062022,0.17455708,0.05308925,0.50282825,1.14068833,1.19992511,0.08933431,0.70775599
-0.88544272,3.04844466,0.93967223,0.18660411,0.05806028,0.52347163,1.19876784,1.25190634,0.09592685,0.76041089
-0.87943972,3.20124589,0.99815815,0.19884702,0.06340659,0.54307186,1.25507245,1.30169245,0.10293175,0.81352763
-0.87343672,3.35100634,1.05553358,0.21122573,0.06913683,0.56144622,1.30916423,1.34900800,0.11033831,0.86669227
-0.86743372,3.49683892,1.11125028,0.22367348,0.07525191,0.57843902,1.36063986,1.39363273,0.11812870,0.91946469
-0.86143072,3.63789118,1.16476310,0.23611626,0.08174311,0.59392175,1.40913175,1.43539439,0.12627586,0.97138339
-0.85542771,3.77333307,1.21553666,0.24847227,0.08859046,0.60779229,1.45430818,1.47415934,0.13474147,1.02197105
-0.84942471,3.90234363,1.26305188,0.26065171,0.09576124,0.61997331,1.49587246,1.50982137,0.14347431,1.07074093
-0.84342171,4.02409807,1.30681214,0.27255690,0.10320890,0.63041002,1.53356169,1.54229002,0.15240894,1.11720397
-0.83741871,4.13775702,1.34634936,0.28408274,0.11087247,0.63906756,1.56714516,1.57147892,0.16146503,1.16087657
-0.83141571,4.24245949,1.38122977,0.29511774,0.11867646,0.64592817,1.59642304,1.59729545,0.17054736,1.20128885
-0.82541271,4.33732083,1.41105956,0.30554542,0.12653141,0.65098842,1.62122525,1.61963235,0.17954659,1.23799339
-0.81940970,4.42143688,1.43549050,0.31524636,0.13433517,0.65425664,1.64141116,1.63836223,0.18834090,1.27057404
-0.81340670,4.49389481,1.45422541,0.32410060,0.14197480,0.65575084,1.65686989,1.65333539,0.19679842,1.29865475
-0.80740370,4.55379098,1.46702355,0.33199052,0.14932908,0.65549702,1.66752158,1.66438138,0.20478049,1.32190809
-0.80140070,4.60025515,1.47370588,0.33880401,0.15627169,0.65352817,1.67331944,1.67131432,0.21214554,1.34006321
-0.79539770,4.63248045,1.47416000,0.34443792,0.16267477,0.64988385,1.67425246,1.67394181,0.21875356,1.35291297
-0.78939470,4.64975743,1.46834464,0.34880148,0.16841286,0.64461037,1.67034873,1.67207680,0.22447091,1.36031996
-0.78339170,4.65151054,1.45629352,0.35181967,0.17336696,0.63776140,1.66167887,1.66555193,0.22917516,1.36222121
-0.77738869,4.63733490,1.43811821,0.35343640,0.17742859,0.62939904,1.64835954,1.65423519,0.23275994,1.35863130
-0.77138569,4.60703100,1.41400984,0.35361712,0.18050366,0.61959509,1.63055639,1.63804588,0.23513927,1.34964380
-0.76538269,4.56063516,1.38423923,0.35235103,0.18251587,0.60843240,1.60848637,1.61696990,0.23625143,1.33543087
-0.75937969,4.49844352,1.34915544,0.34965252,0.18340963,0.59600613,1.58241887,1.59107307,0.23606184,1.31624094
-0.75337669,4.42102765,1.30918219,0.34556178,0.18315226,0.58242475,1.55267557,1.56051153,0.23456511,1.29239456
-0.74737369,4.32924050,1.26481243,0.34014466,0.18173528,0.56781067,1.51962866,1.52553846,0.23178583,1.26427841
-0.74137069,4.22421148,1.21660072,0.33349152,0.17917499,0.55230036,1.48369734,1.48650632,0.22777824,1.23233770
-0.73536768,4.10733058,1.16515365,0.32571534,0.17551196,0.53604385,1.44534254,1.44386439,0.22262473,1.19706707
-0.72936468,3.98022150,1.11111844,0.31694896,0.17080982,0.51920364,1.40505987,1.39815146,0.21643316,1.15900021
-0.72336168,3.84470486,1.05517002,0.30734159,0.16515310,0.50195293,1.36337089,1.34998389,0.20933326,1.11869863
-0.71735868,3.70275277,0.99799704,0.29705478,0.15864447,0.48447321,1.32081302,1.30003954,0.20147206,1.07673974
-0.71135568,3.55643657,0.94028718,0.28625798,0.15140138,0.46695133,1.27792820,1.24903839,0.19300890,1.03370465
-0.70535268,3.40787014,0.88271229,0.27512378,0.14355229,0.44957608,1.23525087,1.19772060,0.18410989,0.99016595
-0.69934967,3.25915107,0.82591406,0.26382317,0.13523273,0.43253440,1.19329545,1.14682331,0.17494236,0.94667601
-0.69334667,3.11230236,0.77049053,0.25252086,0.12658131,0.41600744,1.15254401,1.09705723,0.16566943,0.90375584
-0.68734367,2.96921722,0.71698413,0.24137099,0.11773582,0.40016653,1.11343443,1.04908412,0.15644495,0.86188514
-0.68134067,2.83160921,0.66587168,0.23051322,0.10882966,0.38516925,1.07634963,1.00349642,0.14740907,0.82149349
-0.67533767,2.70096995,0.61755657,0.22006954,0.09998870,0.37115585,1.04160827,0.96079983,0.13868453,0.78295331
-0.66933467,2.57853602,0.57236362,0.21014174,0.09132861,0.35824603,1.00945745,0.92139974,0.13037391,0.74657439
-0.66333167,2.46526629,0.53053654,0.20080976,0.08295279,0.34653636,0.98006760,0.88559212,0.12255784,0.71260052
-0.65732866,2.36183042,0.49223823,0.19213083,0.07495097,0.33609840,0.95353003,0.85355905,0.11529419,0.68120805
-0.65132566,2.26860870,0.45755361,0.18413957,0.06739833,0.32697756,0.92985721,0.82536922,0.10861823,0.65250651
-0.64532266,2.18570295,0.42649502,0.17684888,0.06035531,0.31919294,0.90898587,0.80098301,0.10254379,0.62654136
