energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.04402201,0.75495453,0.09427064,0.05597970,0.00429733,0.08127900,0.28408594,0.44742712,0.12426717,0.00000000
-2.03801901,0.73712688,0.09772442,0.05344591,0.00388689,0.07967612,0.27479619,0.43522417,0.12390326,0.00000000
-2.03201601,0.72323142,0.10189848,0.05119377,0.00349268,0.07849919,0.26675183,0.42523361,0.12421481,0.00000000
-2.02601301,0.71354860,0.10681991,0.04926085,0.00311794,0.07776796,0.26006050,0.41761756,0.12523148,0.00000000
-2.02001001,0.70824158,0.11251161,0.04767564,0.00276537,0.07748999,0.25478153,0.41246747,0.12696224,0.00000000
-2.01400700,0.70735594,0.11899449,0.04645743,0.00243709,0.07766069,0.25092598,0.40980393,0.12939553,0.00000000
-2.00800400,0.71082443,0.12629034,0.04561638,0.00213465,0.07826391,0.24845842,0.40957948,0.13250031,0.00000000
-2.00200100,0.71847634,0.13442540,0.04515400,0.00185902,0.07927310,0.24730063,0.41168414,0.13622776,0.00000000
-1.99599800,0.73005090,0.14343451,0.04506387,0.00161065,0.08065290,0.24733662,0.41595334,0.14051383,0.00000000
-1.98999500,0.74521398,0.15336543,0.04533262,0.00138956,0.08236113,0.24841897,0.42217772,0.14528219,0.00000000
-1.98399200,0.76357727,0.16428337,0.04594102,0.00119535,0.08435110,0.25037603,0.43011443,0.15044773,0.00000000
-1.97798899,0.78471906,0.17627520,0.04686527,0.00102732,0.08657411,0.25301976,0.43949928,0.15592030,0.00000000
-1.97198599,0.80820564,0.18945327,0.04807825,0.00088456,0.08898203,0.25615376,0.45005931,0.16160855,0.00000000
-1.96598299,0.83361249,0.20395822,0.04955093,0.00076599,0.09152997,0.25958130,0.46152511,0.16742377,0.00000000
-1.95997999,0.86054426,0.21996082,0.05125354,0.00067046,0.09417868,0.26311305,0.47364252,0.17328361,0.00000000
-1.95397699,0.88865287,0.23766217,0.05315682,0.00059680,0.09689695,0.26657417,0.48618317,0.17911537,0.00000000
-1.94797399,0.91765287,0.25729223,0.05523308,0.00054389,0.09966356,0.26981068,0.49895346,0.18485898,0.00000000
-1.94197099,0.94733349,0.27910637,0.05745703,0.00051068,0.10246893,0.27269489,0.51180175,0.19046929,0.00000000
-1.93596798,0.97756696,0.30337969,0.05980654,0.00049622,0.10531632,0.27512963,0.52462335,0.19591791,0.00000000
-1.92996498,1.00831260,0.33039929,0.06226307,0.00049970,0.10822256,0.27705154,0.53736322,0.20119417,0.00000000
-1.92396198,1.03961662,0.36045419,0.06481193,0.00052043,0.11121817,0.27843297,0.55001638,0.20630550,0.00000000
-1.91795898,1.07160759,0.39382339,0.06744230,0.00055784,0.11434700,0.27928280,0.56262588,0.21127703,0.00000000
-1.91195598,1.10448755,0.43076214,0.07014699,0.00061147,0.11766525,0.27964605,0.57527848,0.21615041,0.00000000
-1.90595298,1.13851931,0.47148698,0.07292201,0.00068094,0.12123994,0.27960232,0.58809831,0.22098209,0.00000000
-1.89994997,1.17401025,0.51615998,0.07576592,0.00076593,0.12514680,0.27926334,0.60123861,0.22584088,0.00000000
-1.89394697,1.21129326,0.56487295,0.07867904,0.00086614,0.12946780,0.27876935,0.61487204,0.23080510,0.00000000
-1.88794397,1.25070569,0.61763230,0.08166252,0.00098126,0.13428812,0.27828481,0.62917991,0.23595925,0.00000000
-1.88194097,1.29256710,0.67434538,0.08471732,0.00111094,0.13969285,0.27799333,0.64434066,0.24139051,0.00000000
-1.87593797,1.33715685,0.73480915,0.08784321,0.00125475,0.14576353,0.27809199,0.66051837,0.24718506,0.00000000
-1.86993497,1.38469260,0.79870184,0.09103776,0.00141219,0.15257452,0.27878522,0.67785153,0.25342444,0.00000000
-1.86393197,1.43531065,0.86557851,0.09429549,0.00158264,0.16018946,0.28027837,0.69644272,0.26018208,0.00000000
-1.85792896,1.48904925,0.93487093,0.09760711,0.00176537,0.16865793,0.28277118,0.71634971,0.26752012,0.00000000
-1.85192596,1.54583572,1.00589226,0.10095897,0.00195957,0.17801241,0.28645116,0.73757837,0.27548673,0.00000000
-1.84592296,1.60547817,1.07784669,0.10433283,0.00216431,0.18826583,0.29148726,0.76007779,0.28411384,0.00000000
-1.83991996,1.66766229,1.14984404,0.10770584,0.00237863,0.19940962,0.29802379,0.78373779,0.29341563,0.00000000
-1.83391696,1.73195374,1.22091894,0.11105079,0.00260154,0.21141263,0.30617493,0.80838926,0.30338762,0.00000000
-1.82791396,1.79780600,1.29005410,0.11433671,0.00283209,0.22422075,0.31601989,0.83380698,0.31400641,0.00000000
-1.82191096,1.86457355,1.35620679,0.11752971,0.00306943,0.23775749,0.32759891,0.85971520,0.32523023,0.00000000
-1.81590795,1.93152994,1.41833760,0.12059403,0.00331286,0.25192543,0.34091026,0.88579552,0.33699998,0.00000000
-1.80990495,1.99788988,1.47544025,0.12349328,0.00356192,0.26660848,0.35590836,0.91169687,0.34924099,0.00000000
-1.80390195,2.06283436,1.52657115,0.12619179,0.00381643,0.28167498,0.37250308,0.93704700,0.36186515,0.00000000
-1.79789895,2.12553779,1.57087762,0.12865601,0.00407660,0.29698140,0.39056034,0.96146511,0.37477341,0.00000000
-1.79189595,2.18519554,1.60762321,0.13085583,0.00434305,0.31237655,0.40990399,0.98457483,0.38785864,0.00000000
-1.78589295,2.24105089,1.63620933,0.13276582,0.00461688,0.32770610,0.43031906,1.00601713,0.40100841,0.00000000
-1.77988994,2.29241977,1.65619205,0.13436622,0.00489967,0.34281719,0.45155607,1.02546229,0.41410787,0.00000000
-1.77388694,2.33871224,1.66729344,0.13564377,0.00519352,0.35756288,0.47333664,1.04262061,0.42704245,0.00000000
-1.76788394,2.37944959,1.66940707,0.13659212,0.00550102,0.37180626,0.49535991,1.05725118,0.43970031,0.00000000
-1.76188094,2.41427624,1.66259757,0.13721200,0.00582520,0.38542397,0.51730975,1.06916838,0.45197438,0.00000000
-1.75587794,2.44296601,1.64709434,0.13751101,0.00616947,0.39830898,0.53886257,1.07824581,0.46376407,0.00000000
-1.74987494,2.46542239,1.62327999,0.13750309,0.00653750,0.41037254,0.55969521,1.08441756,0.47497648,0.00000000
-1.74387194,2.48167304,1.59167420,0.13720765,0.00693313,0.42154507,0.57949298,1.08767681,0.48552713,0.00000000
-1.73786893,2.49185891,1.55291382,0.13664851,0.00736014,0.43177611,0.59795728,1.08807189,0.49534027,0.00000000
-1.73186593,2.49621873,1.50773038,0.13585262,0.00782215,0.44103332,0.61481263,1.08570021,0.50434877,0.00000000
-1.72586293,2.49506976,1.45692595,0.13484862,0.00832235,0.44930055,0.62981296,1.08070029,0.51249360,0.00000000
-1.71985993,2.48878609,1.40134861,0.13366546,0.00886334,0.45657527,0.64274682,1.07324259,0.51972314,0.00000000
-1.71385693,2.47777566,1.34186845,0.13233096,0.00944686,0.46286537,0.65344137,1.06351956,0.52599215,0.00000000
-1.70785393,2.46245737,1.27935504,0.13087052,0.01007364,0.46818573,0.66176520,1.05173553,0.53126085,0.00000000
-1.70185093,2.44323959,1.21465723,0.12930609,0.01074315,0.47255470,0.66762973,1.03809707,0.53549387,0.00000000
-1.69584792,2.42050124,1.14858573,0.12765528,0.01145346,0.47599079,0.67098941,1.02280422,0.53865940,0.00000000
-1.68984492,2.39457644,1.08189891,0.12593081,0.01220109,0.47850982,0.67184075,1.00604325,0.54072861,0.00000000
-1.68384192,2.36574365,1.01529213,0.12414032,0.01298094,0.48012262,0.67022023,0.98798108,0.54167526,0.00000000
-1.67783892,2.33421961,0.94939032,0.12228641,0.01378623,0.48083369,0.66620146,0.96876181,0.54147580,0.00000000
-1.67183592,2.30015859,0.88474404,0.12036707,0.01460854,0.48064064,0.65989168,0.94850530,0.54010989,0.00000000
-1.66583292,2.26365657,0.82182837,0.11837638,0.01543792,0.47953472,0.65142785,0.92730798,0.53756122,0.00000000
-1.65982991,2.22476034,0.76104455,0.11630546,0.01626302,0.47750224,0.64097254,0.90524556,0.53381894,0.00000000
-1.65382691,2.18348060,0.70272362,0.11414357,0.01707131,0.47452691,0.62870988,0.88237746,0.52887931,0.00000000
-1.64782391,2.13980831,0.64713191,0.11187945,0.01784943,0.47059288,0.61484166,0.85875273,0.52274773,0.00000000
-1.64182091,2.09373335,0.59447760,0.10950258,0.01858344,0.46568835,0.59958377,0.83441673,0.51544093,0.00000000
-1.63581791,2.04526413,0.54491801,0.10700455,0.01925930,0.45980947,0.58316295,0.80941847,0.50698922,0.00000000
-1.62981491,1.99444708,0.49856724,0.10438029,0.01986323,0.45296430,0.56581401,0.78381778,0.49743871,0.00000000
-1.62381191,1.94138480,0.45550370,0.10162917,0.02038213,0.44517647,0.54777738,0.75769203,0.48685324,0.00000000
-1.61780890,1.88625168,0.41577714,0.09875589,0.02080408,0.43648848,0.52929686,0.73114187,0.47531594,0.00000000
-1.61180590,1.82930605,0.37941517,0.09577112,0.02111866,0.42696413,0.51061767,0.70429562,0.46293021,0.00000000
-1.60580290,1.77089801,0.34642877,0.09269188,0.02131736,0.41669009,0.49198445,0.67731199,0.44982010,0.00000000
-1.59979990,1.71147241,0.31681691,0.08954158,0.02139390,0.40577639,0.47363914,0.65038092,0.43612978,0.00000000
-1.59379690,1.65156659,0.29056993,0.08634974,0.02134444,0.39435572,0.45581871,0.62372246,0.42202222,0.00000000
-1.58779390,1.59180285,0.26767195,0.08315146,0.02116775,0.38258153,0.43875251,0.59758360,0.40767693,0.00000000
-1.58179090,1.53287583,0.24810202,0.07998652,0.02086529,0.37062498,0.42265925,0.57223333,0.39328681,0.00000000
-1.57578789,1.47553525,0.23183423,0.07689827,0.02044117,0.35867085,0.40774358,0.54795594,0.37905410,0.00000000
-1.56978489,1.42056475,0.21883679,0.07393229,0.01990202,0.34691257,0.39419231,0.52504291,0.36518566,0.00000000
-1.56378189,1.36875757,0.20907022,0.07113491,0.01925680,0.33554651,0.38217035,0.50378388,0.35188755,0.00000000
-1.55777889,1.32089025,0.20248472,0.06855158,0.01851653,0.32476596,0.37181663,0.48445685,0.33935932,0.00000000
-1.55177589,1.27769536,0.19901702,0.06622520,0.01769389,0.31475486,0.36323997,0.46731828,0.32778796,0.00000000
-1.54577289,1.23983446,0.19858674,0.06419456,0.01680287,0.30568170,0.35651533,0.45259339,0.31734201,0.00000000
-1.53976988,1.20787252,0.20109265,0.06249269,0.01585832,0.29769381,0.35168063,0.44046706,0.30816588,0.00000000
-1.53376688,1.18225482,0.20640885,0.06114557,0.01487549,0.29091231,0.34873431,0.43107594,0.30037475,0.00000000
-1.52776388,1.16328740,0.21438141,0.06017085,0.01386960,0.28542798,0.34763395,0.42450184,0.29405028,0.00000000
-1.52176088,1.15112200,0.22482542,0.05957699,0.01285542,0.28129811,0.34829610,0.42076688,0.28923725,0.00000000
-1.51575788,1.14574601,0.23752294,0.05936254,0.01184692,0.27854464,0.35059746,0.41983057,0.28594145,0.00000000
-1.50975488,1.14697812,0.25222187,0.05951592,0.01085689,0.27715349,0.35437755,0.42158896,0.28412881,0.00000000
-1.50375188,1.15446980,0.26863616,0.06001540,0.00989671,0.27707522,0.35944277,0.42587592,0.28372601,0.00000000
-1.49774887,1.16771266,0.28644732,0.06082955,0.00897616,0.27822691,0.36557192,0.43246657,0.28462236,0.00000000
-1.49174587,1.18605161,0.30530743,0.06191797,0.00810327,0.28049521,0.37252292,0.44108271,0.28667322,0.00000000
-1.48574287,1.20870313,0.32484369,0.06323241,0.00728429,0.28374041,0.38004056,0.45140008,0.28970452,0.00000000
-1.47973987,1.23477830,0.34466438,0.06471813,0.00652366,0.28780126,0.38786502,0.46305728,0.29351853,0.00000000
-1.47373687,1.26330954,0.36436628,0.06631556,0.00582415,0.29250057,0.39574073,0.47566591,0.29790040,0.00000000
-1.46773387,1.29328016,0.38354311,0.06796217,0.00518695,0.29765104,0.40342529,0.48882175,0.30262544,0.00000000
-1.46173087,1.32365566,0.40179498,0.06959438,0.00461184,0.30306139,0.41069809,0.50211640,0.30746668,0.00000000
-1.45572786,1.35341552,0.41873833,0.07114963,0.00409738,0.30854237,0.41736800,0.51514909,0.31220247,0.00000000
-1.44972486,1.38158438,0.43401603,0.07256833,0.00364118,0.31391246,0.42328018,0.52753827,0.31662391,0.00000000
-1.44372186,1.40726139,0.44730729,0.07379582,0.00324009,0.31900316,0.42832122,0.53893246,0.32054155,0.00000000
-1.43771886,1.42964671,0.45833684,0.07478398,0.00289050,0.32366360,0.43242278,0.54901999,0.32379134,0.00000000
-1.43171586,1.44806415,0.46688305,0.07549278,0.00258848,0.32776441,0.43556322,0.55753747,0.32623944,0.00000000
-1.42571286,1.46197921,0.47278462,0.07589136,0.00233011,0.33120067,0.43776734,0.56427646,0.32778575,0.00000000
-1.41970985,1.47101184,0.47594550,0.07595887,0.00211159,0.33389396,0.43910407,0.56908824,0.32836599,0.00000000
-1.41370685,1.47494371,0.47633776,0.07568487,0.00192950,0.33579352,0.43968234,0.57188659,0.32795227,0.00000000
-1.40770385,1.47371966,0.47400240,0.07506936,0.00178090,0.33687639,0.43964521,0.57264844,0.32655220,0.00000000
-1.40170085,1.46744364,0.46904791,0.07412236,0.00166349,0.33714673,0.43916256,0.57141242,0.32420648,0.00000000
-1.39569785,1.45636934,0.46164672,0.07286326,0.00157571,0.33663436,0.43842270,0.56827550,0.32098533,0.00000000
-1.38969485,1.44088613,0.45202969,0.07131971,0.00151683,0.33539253,0.43762322,0.56338779,0.31698368,0.00000000
-1.38369185,1.42150106,0.44047889,0.06952631,0.00148699,0.33349523,0.43696159,0.55694592,0.31231561,0.00000000
-1.37768884,1.39881773,0.42731891,0.06752312,0.00148723,0.33103390,0.43662589,0.54918513,0.30710817,0.00000000
-1.37168584,1.37351306,0.41290727,0.06535397,0.00151951,0.32811395,0.43678615,0.54037052,0.30149500,0.00000000
-1.36568284,1.34631294,0.39762400,0.06306481,0.00158669,0.32485103,0.43758658,0.53078786,0.29560991,0.00000000
-1.35967984,1.31796773,0.38186118,0.06070203,0.00169244,0.32136722,0.43913926,0.52073420,0.28958089,0.00000000
-1.35367684,1.28922850,0.36601246,0.05831086,0.00184124,0.31778734,0.44151936,0.51050877,0.28352478,0.00000000
-1.34767384,1.26082494,0.35046318,0.05593403,0.00203822,0.31423530,0.44476211,0.50040431,0.27754268,0.00000000
-1.34167084,1.23344545,0.33558121,0.05361048,0.00228904,0.31083079,0.44886179,0.49069929,0.27171653,0.00000000
-1.33566783,1.20771997,0.32170874,0.05137451,0.00259976,0.30768613,0.45377250,0.48165097,0.26610683,0.00000000
-1.32966483,1.18420586,0.30915529,0.04925497,0.00297660,0.30490352,0.45941078,0.47348967,0.26075149,0.00000000
-1.32366183,1.16337697,0.29819190,0.04727493,0.00342574,0.30257261,0.46565975,0.46641407,0.25566601,0.00000000
-1.31765883,1.14561572,0.28904645,0.04545150,0.00395307,0.30076846,0.47237462,0.46058775,0.25084471,0.00000000
-1.31165583,1.13120821,0.28190029,0.04379586,0.00456390,0.29954974,0.47938909,0.45613671,0.24626296,0.00000000
-1.30565283,1.12034183,0.27688586,0.04231358,0.00526267,0.29895738,0.48652236,0.45314791,0.24188019,0.00000000
-1.29964982,1.11310518,0.27408529,0.04100507,0.00605260,0.29901354,0.49358627,0.45166863,0.23764355,0.00000000
-1.29364682,1.10948980,0.27352995,0.03986614,0.00693543,0.29972078,0.50039223,0.45170650,0.23349181,0.00000000
-1.28764382,1.10939343,0.27520064,0.03888862,0.00791108,0.30106170,0.50675754,0.45323016,0.22935948,0.00000000
-1.28164082,1.11262433,0.27902857,0.03806108,0.00897738,0.30299880,0.51251081,0.45617034,0.22518072,0.00000000
-1.27563782,1.11890664,0.28489695,0.03736950,0.01012983,0.30547472,0.51749635,0.46042133,0.22089292,0.00000000
-1.26963482,1.12788646,0.29264313,0.03679792,0.01136140,0.30841282,0.52157717,0.46584290,0.21643987,0.00000000
-1.26363182,1.13913874,0.30206152,0.03632901,0.01266247,0.31171820,0.52463685,0.47226255,0.21177415,0.00000000
-1.25762881,1.15217499,0.31290704,0.03594466,0.01402076,0.31527912,0.52658006,0.47947820,0.20685902,0.00000000
-1.25162581,1.16645194,0.32489944,0.03562640,0.01542144,0.31896899,0.52733217,0.48726148,0.20166940,0.00000000
-1.24562281,1.18138144,0.33772835,0.03535579,0.01684728,0.32264872,0.52683781,0.49536159,0.19619229,0.00000000
-1.23961981,1.19634156,0.35105921,0.03511480,0.01827900,0.32616974,0.52505901,0.50350985,0.19042648,0.00000000
-1.23361681,1.21068930,0.36453998,0.03488603,0.01969568,0.32937749,0.52197296,0.51142517,0.18438181,0.00000000
-1.22761381,1.22377467,0.37780873,0.03465306,0.02107525,0.33211530,0.51756978,0.51882015,0.17807794,0.00000000
-1.22161081,1.23495643,0.39050194,0.03440062,0.02239513,0.33422882,0.51185057,0.52540814,0.17154289,0.00000000
-1.21560780,1.24361891,0.40226329,0.03411484,0.02363292,0.33557067,0.50482592,0.53091092,0.16481150,0.00000000
-1.20960480,1.24918993,0.41275285,0.03378352,0.02476715,0.33600523,0.49651506,0.53506687,0.15792378,0.00000000
-1.20360180,1.25115909,0.42165627,0.03339633,0.02577808,0.33541352,0.48694576,0.53763958,0.15092350,0.00000000
-1.19759880,1.24909594,0.42869382,0.03294512,0.02664841,0.33369781,0.47615484,0.53842636,0.14385683,0.00000000
-1.19159580,1.24266723,0.43362867,0.03242411,0.02736411,0.33078594,0.46418940,0.53726648,0.13677138,0.00000000
-1.18559280,1.23165268,0.43627433,0.03183021,0.02791502,0.32663500,0.45110849,0.53404875,0.12971539,0.00000000
-1.17958979,1.21595817,0.43650079,0.03116315,0.02829550,0.32123427,0.43698506,0.52871799,0.12273732,0.00000000
-1.17358679,1.19562603,0.43423903,0.03042578,0.02850484,0.31460728,0.42190792,0.52128024,0.11588564,0.00000000
-1.16758379,1.17084146,0.42948378,0.02962406,0.02854768,0.30681278,0.40598353,0.51180608,0.10920879,0.00000000
-1.16158079,1.14193481,0.42229425,0.02876725,0.02843412,0.29794456,0.38933729,0.50043225,0.10275542,0.00000000
-1.15557779,1.10937936,0.41279293,0.02786780,0.02817982,0.28813021,0.37211423,0.48736099,0.09657461,0.00000000
-1.14957479,1.07378447,0.40116230,0.02694126,0.02780583,0.27752854,0.35447881,0.47285732,0.09071610,0.00000000
-1.14357179,1.03588414,0.38763973,0.02600606,0.02733839,0.26632606,0.33661379,0.45724420,0.08523059,0.00000000
-1.13756878,0.99652145,0.37251071,0.02508319,0.02680845,0.25473237,0.31871817,0.44089564,0.08016974,0.00000000
-1.13156578,0.95662908,0.35610076,0.02419579,0.02625123,0.24297474,0.30100404,0.42422799,0.07558616,0.00000000
-1.12556278,0.91720675,0.33876624,0.02336864,0.02570557,0.23129201,0.28369268,0.40768977,0.07153314,0.00000000
-1.11955978,0.87929620,0.32088456,0.02262758,0.02521321,0.21992799,0.26700978,0.39175022,0.06806412,0.00000000
-1.11355678,0.84395451,0.30284417,0.02199888,0.02481813,0.20912466,0.25118018,0.37688706,0.06523199,0.00000000
-1.10755378,0.81222658,0.28503458,0.02150856,0.02456566,0.19911528,0.23642215,0.36357382,0.06308814,0.00000000
-1.10155078,0.78511769,0.26783689,0.02118164,0.02450179,0.19011768,0.22294157,0.35226703,0.06168135,0.00000000
-1.09554777,0.76356677,0.25161504,0.02104152,0.02467228,0.18232798,0.21092620,0.34339382,0.06105639,0.00000000
-1.08954477,0.74842122,0.23670809,0.02110917,0.02512196,0.17591473,0.20054023,0.33734011,0.06125268,0.00000000
-1.08354177,0.74041394,0.22342354,0.02140258,0.02589387,0.17101396,0.19191931,0.33443981,0.06230271,0.00000000
-1.07753877,0.74014302,0.21203202,0.02193610,0.02702856,0.16772493,0.18516635,0.33496528,0.06423051,0.00000000
-1.07153577,0.74805467,0.20276314,0.02271995,0.02856330,0.16610695,0.18034811,0.33911928,0.06705019,0.00000000
-1.06553277,0.76442983,0.19580267,0.02375973,0.03053139,0.16617728,0.17749275,0.34702861,0.07076451,0.00000000
-1.05952976,0.78937457,0.19129083,0.02505615,0.03296141,0.16791016,0.17658851,0.35873963,0.07536367,0.00000000
-1.05352676,0.82281479,0.18932175,0.02660477,0.03587652,0.17123703,0.17758343,0.37421575,0.08082434,0.00000000
-1.04752376,0.86449511,0.18994380,0.02839593,0.03929376,0.17604805,0.18038630,0.39333697,0.08710889,0.00000000
-1.04152076,0.91398231,0.19316083,0.03041477,0.04322337,0.18219475,0.18486872,0.41590162,0.09416510,0.00000000
-1.03551776,0.97067313,0.19893415,0.03264138,0.04766814,0.18949396,0.19086831,0.44163013,0.10192615,0.00000000
-1.02951476,1.03380645,0.20718509,0.03505117,0.05262279,0.19773280,0.19819294,0.47017098,0.11031114,0.00000000
-1.02351176,1.10247974,0.21779817,0.03761527,0.05807347,0.20667468,0.20662596,0.50110861,0.11922594,0.00000000
-1.01750875,1.17566939,0.23062474,0.04030107,0.06399729,0.21606622,0.21593226,0.53397322,0.12856467,0.00000000
-1.01150575,1.25225466,0.24548710,0.04307299,0.07036201,0.22564486,0.22586504,0.56825228,0.13821150,0.00000000
-1.00550275,1.33104463,0.26218308,0.04589320,0.07712594,0.23514684,0.23617302,0.60340334,0.14804302,0.00000000
-0.99949975,1.41080766,0.28049091,0.04872250,0.08423798,0.24431552,0.24660799,0.63886806,0.15793091,0.00000000
-0.99349675,1.49030246,0.30017468,0.05152131,0.09163792,0.25290958,0.25693238,0.67408682,0.16774507,0.00000000
-0.98749375,1.56830997,0.32098994,0.05425060,0.09925698,0.26071080,0.26692665,0.70851367,0.17735692,0.00000000
-0.98149075,1.64366510,0.34268971,0.05687292,0.10701872,0.26753128,0.27639619,0.74163101,0.18664294,0.00000000
