energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
1.43771886,0.58557932,0.17977197,0.00441724,0.02479371,0.01956881,0.16118223,0.01361672,0.12261310
1.44372186,0.52351576,0.16089027,0.00394895,0.02221121,0.01768038,0.14499547,0.01213630,0.10953453
1.44972486,0.46494464,0.14305542,0.00350686,0.01977852,0.01589139,0.12959562,0.01075437,0.09718802
1.45572786,0.41025116,0.12639310,0.00309386,0.01751312,0.01422293,0.11512025,0.00947955,0.08565111
1.46173087,0.35971211,0.11099626,0.00271197,0.01542862,0.01269352,0.10167922,0.00831812,0.07497773
1.46773387,0.31350258,0.09692717,0.00236249,0.01353502,0.01131934,0.08935589,0.00727436,0.06519958
1.47373687,0.27170557,0.08422041,0.00204598,0.01183913,0.01011464,0.07820941,0.00635082,0.05632814
1.47973987,0.23432358,0.07288641,0.00176240,0.01034498,0.00909221,0.06827761,0.00554871,0.04835706
1.48574287,0.20129165,0.06291556,0.00151119,0.00905449,0.00826390,0.05958047,0.00486827,0.04126488
1.49174587,0.17249104,0.05428246,0.00129138,0.00796795,0.00764121,0.05212388,0.00430915,0.03501778
1.49774887,0.14776288,0.04695018,0.00110168,0.00708469,0.00723585,0.04590346,0.00387078,0.02957247
1.50375188,0.12692122,0.04087433,0.00094056,0.00640359,0.00706020,0.04090830,0.00355268,0.02487886
1.50975488,0.10976509,0.03600680,0.00080639,0.00592360,0.00712781,0.03712435,0.00335475,0.02088259
1.51575788,0.09608894,0.03229894,0.00069749,0.00564414,0.00745364,0.03453736,0.00327747,0.01752730
1.52176088,0.08569142,0.02970418,0.00061217,0.00556541,0.00805425,0.03313523,0.00332204,0.01475649
1.52776388,0.07838205,0.02818001,0.00054884,0.00568855,0.00894780,0.03290963,0.00349047,0.01251517
1.53376688,0.07398597,0.02768912,0.00050601,0.00601574,0.01015380,0.03385686,0.00378553,0.01075102
1.53976988,0.07234642,0.02819994,0.00048232,0.00655004,0.01169273,0.03597793,0.00421064,0.00941528
1.54577289,0.07332537,0.02968641,0.00047655,0.00729523,0.01358537,0.03927779,0.00476967,0.00846327
1.55177589,0.07680218,0.03212703,0.00048762,0.00825540,0.01585201,0.04376378,0.00546669,0.00785462
1.55777889,0.08267060,0.03550341,0.00051459,0.00943449,0.01851137,0.04944343,0.00630556,0.00755322
1.56378189,0.09083438,0.03979822,0.00055657,0.01083570,0.02157939,0.05632157,0.00728957,0.00752699
1.56978489,0.10120179,0.04499279,0.00061279,0.01246082,0.02506795,0.06439700,0.00842093,0.00774739
1.57578789,0.11367933,0.05106440,0.00068246,0.01430951,0.02898341,0.07365883,0.00970029,0.00818892
1.58179090,0.12816507,0.05798350,0.00076479,0.01637854,0.03332519,0.08408270,0.01112624,0.00882844
1.58779390,0.14454196,0.06571085,0.00085893,0.01866112,0.03808438,0.09562700,0.01269481,0.00964448
1.59379690,0.16267152,0.07419500,0.00096394,0.02114617,0.04324252,0.10822947,0.01439904,0.01061661
1.59979990,0.18238822,0.08336994,0.00107872,0.02381783,0.04877051,0.12180419,0.01622857,0.01172473
1.60580290,0.20349510,0.09315339,0.00120202,0.02665498,0.05462787,0.13623933,0.01816943,0.01294860
1.61180590,0.22576062,0.10344566,0.00133242,0.02963104,0.06076232,0.15139586,0.02020380,0.01426734
1.61780890,0.24891738,0.11412926,0.00146826,0.03271393,0.06710983,0.16710721,0.02231006,0.01565911
1.62381191,0.27266260,0.12506940,0.00160772,0.03586622,0.07359507,0.18318028,0.02446292,0.01710093
1.62981491,0.29666067,0.13611527,0.00174879,0.03904567,0.08013243,0.19939755,0.02663373,0.01856866
1.63581791,0.32054770,0.14710239,0.00188930,0.04220584,0.08662749,0.21552064,0.02879094,0.02003711
1.64182091,0.34393795,0.15785564,0.00202694,0.04529709,0.09297902,0.23129500,0.03090080,0.02148029
1.64782391,0.36643209,0.16819322,0.00215935,0.04826769,0.09908137,0.24645577,0.03292809,0.02287182
1.65382691,0.38762685,0.17793112,0.00228414,0.05106519,0.10482724,0.26073448,0.03483711,0.02418545
1.65982991,0.40712576,0.18688820,0.00239897,0.05363786,0.11011075,0.27386656,0.03659261,0.02539560
1.66583292,0.42455054,0.19489143,0.00250159,0.05593623,0.11483056,0.28559911,0.03816087,0.02647808
1.67183592,0.43955257,0.20178125,0.00258996,0.05791465,0.11889312,0.29569876,0.03951078,0.02741067
1.67783892,0.45182394,0.20741665,0.00266224,0.05953276,0.12221567,0.30395923,0.04061482,0.02817386
1.68384192,0.46110757,0.21167986,0.00271692,0.06075683,0.12472906,0.31020818,0.04145000,0.02875136
1.68984492,0.46720587,0.21448034,0.00275284,0.06156092,0.12638014,0.31431312,0.04199864,0.02913067
1.69584792,0.46998750,0.21575793,0.00276923,0.06192782,0.12713357,0.31618601,0.04224898,0.02930349
1.70185093,0.46939193,0.21548493,0.00276571,0.06184959,0.12697311,0.31578636,0.04219564,0.02926595
1.70785393,0.46543149,0.21366707,0.00274237,0.06132790,0.12590222,0.31312262,0.04183974,0.02901875
1.71385693,0.45819088,0.21034328,0.00269971,0.06037394,0.12394387,0.30825188,0.04118894,0.02856714
1.71985993,0.44782410,0.20558428,0.00263863,0.05900802,0.12113976,0.30127781,0.04025707,0.02792069
1.72586293,0.43454893,0.19949008,0.00256041,0.05725885,0.11754884,0.29234700,0.03906374,0.02709294
1.73186593,0.41863934,0.19218645,0.00246667,0.05516253,0.11324525,0.28164378,0.03763357,0.02610098
1.73786893,0.40041603,0.18382063,0.00235929,0.05276133,0.10831574,0.26938393,0.03599540,0.02496478
1.74387194,0.38023572,0.17455640,0.00224039,0.05010226,0.10285683,0.25580745,0.03418129,0.02370658
1.74987494,0.35847954,0.16456872,0.00211220,0.04723553,0.09697162,0.24117077,0.03222553,0.02235014
1.75587794,0.33554121,0.15403834,0.00197704,0.04421303,0.09076661,0.22573876,0.03016348,0.02092000
1.76188094,0.31181526,0.14314640,0.00183725,0.04108675,0.08434853,0.20977685,0.02803063,0.01944077
1.76788394,0.28768614,0.13206937,0.00169508,0.03790733,0.07782138,0.19354366,0.02586154,0.01793641
1.77388694,0.26351820,0.12097455,0.00155268,0.03472280,0.07128370,0.17728432,0.02368894,0.01642964
1.77988994,0.23964728,0.11001610,0.00141203,0.03157740,0.06482635,0.16122474,0.02154304,0.01494140
1.78589295,0.21637387,0.09933199,0.00127490,0.02851072,0.05853058,0.14556705,0.01945084,0.01349044
1.79189595,0.19395807,0.08904165,0.00114283,0.02555703,0.05246675,0.13048619,0.01743572,0.01209298
1.79789895,0.17261645,0.07924452,0.00101709,0.02274485,0.04669340,0.11612780,0.01551714,0.01076255
1.80390195,0.15252067,0.07001946,0.00089869,0.02009681,0.04125693,0.10260728,0.01371051,0.00950986
1.80990495,0.13379785,0.06142487,0.00078838,0.01762962,0.03619166,0.09000998,0.01202724,0.00834288
1.81590795,0.11653226,0.05349952,0.00068667,0.01535439,0.03152031,0.07839245,0.01047490,0.00726691
1.82191096,0.10076848,0.04626399,0.00059381,0.01327694,0.02725481,0.06778437,0.00905743,0.00628479
1.82791396,0.08651528,0.03972248,0.00050986,0.01139839,0.02339736,0.05819130,0.00777560,0.00539717
1.83391696,0.07375046,0.03386500,0.00043470,0.00971576,0.01994173,0.04959774,0.00662732,0.00460279
1.83991996,0.06242586,0.02866976,0.00036805,0.00822263,0.01687455,0.04197059,0.00560817,0.00389884
1.84592296,0.05247274,0.02410560,0.00030950,0.00690981,0.01417679,0.03526258,0.00471184,0.00328126
1.85192596,0.04380698,0.02013445,0.00025858,0.00576607,0.01182508,0.02941580,0.00393059,0.00274516
1.85792896,0.03633414,0.01671371,0.00021474,0.00477877,0.00979307,0.02436489,0.00325569,0.00228507
1.86393197,0.02995411,0.01379836,0.00017741,0.00393444,0.00805258,0.02004008,0.00267781,0.00189536
1.86993497,0.02456527,0.01134303,0.00014603,0.00321933,0.00657470,0.01636983,0.00218740,0.00157045
1.87593797,0.02006822,0.00930372,0.00012003,0.00261985,0.00533065,0.01328307,0.00177496,0.00130518
1.88194097,0.01636890,0.00763935,0.00009890,0.00212299,0.00429256,0.01071112,0.00143132,0.00109498
1.88794397,0.01338126,0.00631307,0.00008219,0.00171660,0.00343401,0.00858908,0.00114780,0.00093618
1.89394697,0.01102940,0.00529339,0.00006952,0.00138964,0.00273045,0.00685701,0.00091639,0.00082617
1.89994997,0.00924939,0.00455510,0.00006061,0.00113238,0.00215953,0.00546063,0.00072984,0.00076366
1.90595298,0.00799064,0.00408013,0.00005524,0.00093649,0.00170122,0.00435183,0.00058173,0.00074885
1.91195598,0.00721714,0.00385814,0.00005335,0.00079515,0.00133790,0.00348890,0.00046647,0.00078363
1.91795898,0.00690839,0.00388721,0.00005497,0.00070309,0.00105434,0.00283655,0.00037935,0.00087178
1.92396198,0.00706027,0.00417435,0.00006025,0.00065662,0.00083764,0.00236586,0.00031650,0.00101918
1.92996498,0.00768578,0.00473597,0.00006950,0.00065363,0.00067707,0.00205405,0.00027485,0.00123397
1.93596798,0.00881575,0.00559830,0.00008315,0.00069355,0.00056401,0.00188425,0.00025213,0.00152681
1.94197099,0.01049949,0.00679778,0.00010180,0.00077738,0.00049170,0.00184519,0.00024681,0.00191098
1.94797399,0.01280536,0.00838132,0.00012619,0.00090760,0.00045516,0.00193096,0.00025803,0.00240264
1.95397699,0.01582131,0.01040645,0.00015723,0.00108817,0.00045100,0.00214070,0.00028561,0.00302090
1.95997999,0.01965515,0.01294130,0.00019598,0.00132442,0.00047730,0.00247838,0.00032998,0.00378795
1.96598299,0.02443475,0.01606440,0.00024365,0.00162303,0.00053346,0.00295254,0.00039212,0.00472913
1.97198599,0.03030782,0.01986414,0.00030163,0.00199188,0.00062016,0.00357615,0.00047356,0.00587284
1.97798899,0.03744132,0.02443792,0.00037143,0.00243994,0.00073918,0.00436637,0.00057631,0.00725047
1.98399200,0.04602043,0.02989092,0.00045469,0.00297711,0.00089341,0.00534445,0.00070284,0.00889615
1.98999500,0.05624682,0.03633444,0.00055315,0.00361400,0.00108677,0.00653553,0.00085601,0.01084643
1.99599800,0.06833640,0.04388368,0.00066863,0.00436168,0.00132416,0.00796848,0.00103904,0.01313974
2.00200100,0.08251615,0.05265515,0.00080297,0.00523136,0.00161145,0.00967574,0.00125542,0.01581585
2.00800400,0.09902031,0.06276347,0.00095802,0.00623410,0.00195544,0.01169307,0.00150887,0.01891505
2.01400700,0.11808569,0.07431777,0.00113555,0.00738034,0.00236385,0.01405928,0.00180327,0.02247729
2.02001001,0.13994628,0.08741773,0.00133721,0.00867949,0.00284532,0.01681597,0.00214252,0.02654114
2.02601301,0.16482711,0.10214921,0.00156449,0.01013949,0.00340937,0.02000710,0.00253049,0.03114271
2.03201601,0.19293752,0.11857984,0.00181863,0.01176626,0.00406638,0.02367858,0.00297088,0.03631446
2.03801901,0.22446407,0.13675452,0.00210054,0.01356328,0.00482756,0.02787777,0.00346711,0.04208396
2.04402201,0.25956310,0.15669106,0.00241079,0.01553105,0.00570487,0.03265285,0.00402219,0.04847269
2.05002501,0.29835339,0.17837624,0.00274951,0.01766667,0.00671099,0.03805218,0.00463859,0.05549489
2.05602801,0.34090896,0.20176243,0.00311634,0.01996350,0.00785916,0.04412350,0.00531812,0.06315648
2.06203102,0.38725243,0.22676492,0.00351041,0.02241079,0.00916309,0.05091311,0.00606178,0.07145416
2.06803402,0.43734913,0.25326021,0.00393031,0.02499356,0.01063672,0.05846486,0.00686966,0.08037463
2.07403702,0.49110214,0.28108548,0.00437408,0.02769248,0.01229406,0.06681911,0.00774083,0.08989414
2.08004002,0.54834868,0.31003917,0.00483917,0.03048396,0.01414883,0.07601150,0.00867323,0.09997813
2.08604302,0.60885780,0.33988290,0.00532253,0.03334036,0.01621414,0.08607166,0.00966363,0.11058127
2.09204602,0.67232962,0.37034471,0.00582061,0.03623037,0.01850211,0.09702176,0.01070756,0.12164767
2.09804902,0.73839623,0.40112347,0.00632939,0.03911954,0.02102333,0.10887495,0.01179930,0.13311139
2.10405203,0.80662410,0.43189449,0.00684449,0.04197094,0.02378634,0.12163371,0.01293187,0.14489712
2.11005503,0.87651811,0.46231604,0.00736124,0.04474593,0.02679705,0.13528810,0.01409711,0.15692113
2.11605803,0.94752707,0.49203664,0.00787473,0.04740511,0.03005807,0.14981397,0.01528571,0.16909230
2.12206103,1.01905039,0.52070277,0.00837995,0.04990922,0.03356805,0.16517122,0.01648732,0.18131334
2.12806403,1.09044608,0.54796678,0.00887186,0.05222019,0.03732098,0.18130205,0.01769068,0.19348197
2.13406703,1.16103944,0.57349468,0.00934546,0.05430213,0.04130559,0.19812946,0.01888381,0.20549227
2.14007004,1.23013263,0.59697353,0.00979593,0.05612229,0.04550472,0.21555595,0.02005413,0.21723590
2.14607304,1.29701460,0.61811806,0.01021864,0.05765196,0.04989480,0.23346261,0.02118868,0.22860335
2.15207604,1.36097141,0.63667649,0.01060929,0.05886721,0.05444559,0.25170870,0.02227437,0.23948513
2.15807904,1.42129662,0.65243519,0.01096391,0.05974958,0.05911989,0.27013179,0.02329816,0.24977297
2.16408204,1.47730179,0.66522215,0.01127892,0.06028653,0.06387366,0.28854863,0.02424730,0.25936088
2.17008504,1.52832682,0.67490916,0.01155118,0.06047170,0.06865624,0.30675683,0.02510959,0.26814632
2.17608804,1.57375009,0.68141281,0.01177800,0.06030502,0.07341097,0.32453729,0.02587359,0.27603127
2.18209105,1.61299848,0.68469427,0.01195714,0.05979264,0.07807596,0.34165768,0.02652885,0.28292344
2.18809405,1.64555693,0.68475797,0.01208686,0.05894660,0.08258525,0.35787660,0.02706613,0.28873748
2.19409705,1.67097769,0.68164949,0.01216588,0.05778442,0.08687018,0.37294866,0.02747757,0.29339626
2.20010005,1.68888906,0.67545264,0.01219342,0.05632849,0.09086102,0.38663024,0.02775691,0.29683227
2.20610305,1.69900340,0.66628601,0.01216917,0.05460536,0.09448877,0.39868568,0.02789957,0.29898905
2.21210605,1.70112441,0.65429927,0.01209332,0.05264494,0.09768709,0.40889394,0.02790284,0.29982268
2.21810905,1.69515321,0.63966915,0.01196653,0.05047965,0.10039432,0.41705517,0.02776592,0.29930319
2.22411206,1.68109321,0.62259553,0.01178998,0.04814356,0.10255537,0.42299719,0.02748997,0.29741597
2.23011506,1.65905329,0.60329747,0.01156530,0.04567153,0.10412368,0.42658142,0.02707812,0.29416295
2.23611806,1.62924913,0.58200947,0.01129466,0.04309836,0.10506274,0.42770806,0.02653543,0.28956357
2.24212106,1.59200240,0.55897784,0.01098069,0.04045808,0.10534755,0.42632021,0.02586885,0.28365543
2.24812406,1.54773760,0.53445730,0.01062648,0.03778326,0.10496559,0.42240676,0.02508701,0.27649447
2.25412706,1.49697638,0.50870775,0.01023560,0.03510445,0.10391745,0.41600382,0.02420014,0.26815476
2.26013007,1.44032937,0.48199114,0.00981202,0.03244970,0.10221699,0.40719465,0.02321985,0.25872769
2.26613307,1.37848550,0.45456849,0.00936009,0.02984424,0.09989104,0.39610792,0.02215884,0.24832069
2.27213607,1.31219913,0.42669700,0.00888447,0.02731019,0.09697871,0.38291455,0.02103073,0.23705540
2.27813907,1.24227506,0.39862715,0.00839006,0.02486650,0.09353017,0.36782306,0.01984967,0.22506528
2.28414207,1.16955213,0.37059997,0.00788193,0.02252884,0.08960518,0.35107369,0.01863014,0.21249293
2.29014507,1.09488568,0.34284430,0.00736523,0.02030970,0.08527126,0.33293162,0.01738660,0.19948698
2.29614807,1.01912964,0.31557425,0.00684508,0.01821847,0.08060162,0.31367936,0.01613320,0.18619874
2.30215108,0.94311869,0.28898673,0.00632649,0.01626167,0.07567302,0.29360890,0.01488352,0.17277890
2.30815408,0.86765131,0.26325936,0.00581424,0.01444311,0.07056355,0.27301378,0.01365029,0.15937411
2.31415708,0.79347416,0.23854852,0.00531283,0.01276422,0.06535048,0.25218141,0.01244520,0.14612383
2.32016008,0.72126844,0.21498795,0.00482635,0.01122428,0.06010825,0.23138600,0.01127868,0.13315746
2.32616308,0.65163863,0.19268767,0.00435845,0.00982073,0.05490671,0.21088234,0.01015980,0.12059187
2.33216608,0.58510388,0.17173346,0.00391224,0.00854946,0.04980958,0.19090060,0.00909613,0.10852943
2.33816908,0.52209237,0.15218687,0.00349031,0.00740509,0.04487323,0.17164224,0.00809372,0.09705652
2.34417209,0.46293861,0.13408568,0.00309466,0.00638126,0.04014589,0.15327729,0.00715710,0.08624270
2.35017509,0.40788360,0.11744501,0.00272671,0.00547086,0.03566707,0.13594280,0.00628927,0.07614041
2.35617809,0.35707774,0.10225881,0.00238735,0.00466631,0.03146745,0.11974248,0.00549185,0.06678520
2.36218109,0.31058608,0.08850178,0.00207689,0.00395971,0.02756900,0.10474755,0.00476513,0.05819646
2.36818409,0.26839563,0.07613173,0.00179518,0.00334309,0.02398537,0.09099845,0.00410822,0.05037859
2.37418709,0.23042419,0.06509206,0.00154162,0.00280857,0.02072260,0.07850742,0.00351925,0.04332253
2.38019010,0.19653032,0.05531457,0.00131525,0.00234849,0.01777989,0.06726165,0.00299546,0.03700750
2.38619310,0.16652397,0.04672220,0.00111478,0.00195556,0.01515060,0.05722683,0.00253344,0.03140292
2.39219610,0.14017728,0.03923188,0.00093868,0.00162298,0.01282327,0.04835095,0.00212928,0.02647045
2.39819910,0.11723519,0.03275723,0.00078526,0.00134453,0.01078268,0.04056818,0.00177872,0.02216591
2.40420210,0.09742553,0.02721117,0.00065268,0.00111464,0.00901088,0.03380252,0.00147736,0.01844130
2.41020510,0.08046830,0.02250823,0.00053909,0.00092854,0.00748825,0.02797137,0.00122073,0.01524648
2.41620810,0.06608399,0.01856677,0.00044262,0.00078225,0.00619437,0.02298870,0.00100448,0.01253086
2.42221111,0.05400070,0.01531085,0.00036144,0.00067272,0.00510893,0.01876778,0.00082448,0.01024476
2.42821411,0.04396018,0.01267188,0.00029382,0.00059791,0.00421241,0.01522360,0.00067688,0.00834061
2.43421711,0.03572268,0.01059004,0.00023815,0.00055680,0.00348675,0.01227473,0.00055823,0.00677392
2.44022011,0.02907064,0.00901545,0.00019293,0.00054958,0.00291588,0.00984479,0.00046553,0.00550401
2.44622311,0.02381143,0.00790919,0.00015686,0.00057764,0.00248616,0.00786356,0.00039625,0.00449461
2.45222611,0.01977917,0.00724406,0.00012878,0.00064375,0.00218673,0.00626765,0.00034841,0.00371419
2.45822911,0.01683573,0.00700521,0.00010772,0.00075211,0.00200976,0.00500087,0.00032058,0.00313621
2.46423212,0.01487116,0.00719064,0.00009287,0.00090846,0.00195065,0.00401442,0.00031190,0.00273923
2.47023512,0.01380350,0.00781155,0.00008362,0.00112019,0.00200819,0.00326672,0.00032206,0.00250687
2.47623812,0.01357825,0.00889247,0.00007951,0.00139640,0.00218458,0.00272326,0.00035136,0.00242775
2.48224112,0.01416742,0.01047130,0.00008026,0.00174796,0.00248552,0.00235618,0.00040066,0.00249533
2.48824412,0.01556833,0.01259910,0.00008574,0.00218755,0.00292009,0.00214389,0.00047133,0.00270768
2.49424712,0.01780215,0.01533962,0.00009597,0.00272963,0.00350071,0.00207061,0.00056530,0.00306728
2.50025013,0.02091220,0.01876858,0.00011110,0.00339039,0.00424296,0.00212595,0.00068495,0.00358069
2.50625313,0.02496201,0.02297257,0.00013143,0.00418756,0.00516533,0.00230443,0.00083311,0.00425823
2.51225613,0.03003312,0.02804755,0.00015736,0.00514023,0.00628892,0.00260516,0.00101295,0.00511366
2.51825913,0.03622260,0.03409694,0.00018939,0.00626852,0.00763703,0.00303143,0.00122792,0.00616378
2.52426213,0.04364034,0.04122918,0.00022812,0.00759320,0.00923468,0.00359048,0.00148167,0.00742799
2.53026513,0.05240596,0.04955486,0.00027423,0.00913514,0.01110798,0.00429326,0.00177787,0.00892785
2.53626813,0.06264554,0.05918337,0.00032845,0.01091473,0.01328350,0.00515429,0.00212016,0.01068659
2.54227114,0.07448806,0.07021909,0.00039156,0.01295121,0.01578751,0.00619156,0.00251192,0.01272859
2.54827414,0.08806164,0.08275728,0.00046439,0.01526187,0.01864508,0.00742654,0.00295616,0.01507890
2.55427714,0.10348979,0.09687970,0.00054777,0.01786125,0.02187932,0.00888422,0.00345535,0.01776264
2.56028014,0.12088754,0.11265015,0.00064253,0.02076033,0.02551039,0.01059319,0.00401122,0.02080456
2.56628314,0.14035791,0.13011017,0.00074950,0.02396564,0.02955468,0.01258584,0.00462460,0.02422853
2.57228614,0.16198850,0.14927495,0.00086947,0.02747855,0.03402401,0.01489853,0.00529530,0.02805715
2.57828914,0.18584868,0.17012981,0.00100320,0.03129454,0.03892486,0.01757177,0.00602194,0.03231139
2.58429215,0.21198733,0.19262745,0.00115141,0.03540264,0.04425780,0.02065050,0.00680187,0.03701036
2.59029515,0.24043128,0.21668613,0.00131475,0.03978509,0.05001708,0.02418418,0.00763111,0.04217115
2.59629815,0.27118452,0.24218891,0.00149383,0.04441715,0.05619036,0.02822694,0.00850432,0.04780880
2.60230115,0.30422834,0.26898427,0.00168919,0.04926716,0.06275872,0.03283750,0.00941486,0.05393636
2.60830415,0.33952209,0.29688800,0.00190131,0.05429685,0.06969687,0.03807904,0.01035488,0.06056500
2.61430715,0.37700479,0.32568643,0.00213059,0.05946197,0.07697349,0.04401872,0.01131544,0.06770420
2.62031016,0.41659716,0.35514095,0.00237738,0.06471306,0.08455192,0.05072699,0.01228677,0.07536198
