energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Se_s_up,Se_p_up
-1.62381191,1.18454268,0.01707627,0.07659979,0.24450048,0.07081107,0.17575558,0.03362624,0.95130176
-1.61780890,1.12871458,0.01585959,0.07198733,0.22814422,0.06735171,0.17287415,0.03349596,0.90737600
-1.61180590,1.07225874,0.01463248,0.06761422,0.21230014,0.06395549,0.16919534,0.03321015,0.86232206
-1.60580290,1.01591973,0.01341187,0.06354336,0.19717632,0.06067001,0.16472544,0.03277423,0.81672238
-1.59979990,0.96041007,0.01221308,0.05983172,0.18295540,0.05753953,0.15949258,0.03219752,0.77114036
-1.59379690,0.90639893,0.01104958,0.05652992,0.16979258,0.05460403,0.15354549,0.03149289,0.72611168
-1.58779390,0.85450232,0.00993286,0.05368207,0.15781464,0.05189850,0.14695143,0.03067615,0.68213667
-1.58179090,0.80527478,0.00887227,0.05132581,0.14711975,0.04945230,0.13979359,0.02976545,0.63967374
-1.57578789,0.75920281,0.00787506,0.04949251,0.13777804,0.04728869,0.13216784,0.02878053,0.59913404
-1.56978489,0.71669987,0.00694644,0.04820758,0.12983293,0.04542451,0.12417923,0.02774188,0.56087726
-1.56378189,0.67810336,0.00608968,0.04749094,0.12330295,0.04387003,0.11593830,0.02667000,0.52520872
-1.55777889,0.64367319,0.00530628,0.04735755,0.11818398,0.04262888,0.10755736,0.02558461,0.49237783
-1.55177589,0.61359232,0.00459620,0.04781793,0.11445191,0.04169831,0.09914701,0.02450395,0.46257774
-1.54577289,0.58796900,0.00395805,0.04887877,0.11206541,0.04106941,0.09081289,0.02344419,0.43594639
-1.53976988,0.56684076,0.00338931,0.05054350,0.11096897,0.04072765,0.08265290,0.02241897,0.41256885
-1.53376688,0.55018003,0.00288661,0.05281283,0.11109585,0.04065344,0.07475492,0.02143904,0.39248078
-1.52776388,0.53790117,0.00244593,0.05568525,0.11237111,0.04082293,0.06719509,0.02051209,0.37567308
-1.52176088,0.52986875,0.00206277,0.05915741,0.11471447,0.04120877,0.06003674,0.01964275,0.36209747
-1.51575788,0.52590687,0.00173241,0.06322451,0.11804314,0.04178113,0.05332982,0.01883268,0.35167284
-1.50975488,0.52580903,0.00145000,0.06788055,0.12227430,0.04250861,0.04711094,0.01808083,0.34429209
-1.50375188,0.52934846,0.00121076,0.07311850,0.12732753,0.04335931,0.04140389,0.01738379,0.33982931
-1.49774887,0.53628838,0.00101005,0.07893046,0.13312685,0.04430179,0.03622064,0.01673624,0.33814696
-1.49174587,0.54639197,0.00084346,0.08530773,0.13960264,0.04530605,0.03156254,0.01613147,0.33910283
-1.48574287,0.55943164,0.00070690,0.09224083,0.14669314,0.04634445,0.02742197,0.01556187,0.34255636
-1.47973987,0.57519737,0.00059666,0.09971965,0.15434583,0.04739249,0.02378398,0.01501951,0.34837442
-1.47373687,0.59350390,0.00050937,0.10773354,0.16251846,0.04842952,0.02062813,0.01449660,0.35643592
-1.46773387,0.61419654,0.00044209,0.11627153,0.17117991,0.04943929,0.01793031,0.01398595,0.36663550
-1.46173087,0.63715556,0.00039231,0.12532266,0.18031081,0.05041037,0.01566449,0.01348139,0.37888588
-1.45572786,0.66229910,0.00035790,0.13487650,0.18990399,0.05133641,0.01380436,0.01297801,0.39311902
-1.44972486,0.68958451,0.00033716,0.14492380,0.19996479,0.05221629,0.01232485,0.01247245,0.40928606
-1.44372186,0.71900839,0.00032879,0.15545726,0.21051118,0.05305406,0.01120347,0.01196297,0.42735605
-1.43771886,0.75060517,0.00033188,0.16647255,0.22157376,0.05385882,0.01042145,0.01144948,0.44731358
-1.43171586,0.78444453,0.00034591,0.17796928,0.23319565,0.05464442,0.00996464,0.01093356,0.46915552
-1.42571286,0.82062765,0.00037073,0.18995214,0.24543208,0.05542913,0.00982422,0.01041823,0.49288703
-1.41970985,0.85928239,0.00040656,0.20243183,0.25834984,0.05623510,0.00999719,0.00990788,0.51851685
-1.41370685,0.90055753,0.00045394,0.21542592,0.27202641,0.05708782,0.01048663,0.00940796,0.54605239
-1.40770385,0.94461607,0.00051378,0.22895932,0.28654860,0.05801551,0.01130170,0.00892476,0.57549444
-1.40170085,0.99162760,0.00058727,0.24306438,0.30201086,0.05904832,0.01245743,0.00846513,0.60683200
-1.39569785,1.04175979,0.00067590,0.25778042,0.31851288,0.06021763,0.01397429,0.00803617,0.64003709
-1.38969485,1.09516901,0.00078139,0.27315251,0.33615663,0.06155508,0.01587745,0.00764501,0.67506002
-1.38369185,1.15199013,0.00090568,0.28922967,0.35504267,0.06309173,0.01819589,0.00729848,0.71182491
-1.37768884,1.21232555,0.00105084,0.30606214,0.37526577,0.06485698,0.02096115,0.00700291,0.75022587
-1.37168584,1.27623362,0.00121900,0.32369793,0.39690975,0.06687755,0.02420596,0.00676391,0.79012369
-1.36568284,1.34371666,0.00141231,0.34217869,0.42004185,0.06917637,0.02796254,0.00658618,0.83134334
-1.35967984,1.41470896,0.00163281,0.36153494,0.44470653,0.07177144,0.03226081,0.00647336,0.87367221
-1.35367684,1.48906503,0.00188231,0.38178098,0.47091907,0.07467476,0.03712634,0.00642791,0.91685922
-1.34767384,1.56654870,0.00216234,0.40290953,0.49865910,0.07789119,0.04257830,0.00645100,0.96061488
-1.34167084,1.64682363,0.00247398,0.42488658,0.52786462,0.08141753,0.04862725,0.00654246,1.00461234
-1.33566783,1.72944581,0.00281778,0.44764662,0.55842645,0.08524169,0.05527315,0.00670074,1.04848941
-1.32966483,1.81385876,0.00319363,0.47108868,0.59018399,0.08934201,0.06250333,0.00692293,1.09185182
-1.32366183,1.89939204,0.00360071,0.49507341,0.62292219,0.09368691,0.07029082,0.00720473,1.13427740
-1.31765883,1.98526361,0.00403734,0.51942154,0.65637044,0.09823480,0.07859300,0.00754054,1.17532159
-1.31165583,2.07058659,0.00450103,0.54391401,0.69020341,0.10293435,0.08735068,0.00792352,1.21452391
-1.30565283,2.15438073,0.00498840,0.56829387,0.72404427,0.10772513,0.09648774,0.00834568,1.25141561
-1.29964982,2.23558863,0.00549523,0.59227006,0.75747027,0.11253863,0.10591142,0.00879807,1.28552831
-1.29364682,2.31309675,0.00601656,0.61552320,0.79002075,0.11729971,0.11551326,0.00927089,1.31640356
-1.28764382,2.38576080,0.00654678,0.63771304,0.82120744,0.12192836,0.12517076,0.00975368,1.34360309
-1.28164082,2.45243497,0.00707981,0.65848758,0.85052685,0.12634186,0.13474979,0.01023558,1.36671970
-1.27563782,2.51200406,0.00760936,0.67749346,0.87747435,0.13045712,0.14410761,0.01070552,1.38538837
-1.26963482,2.56341761,0.00812918,0.69438722,0.90155933,0.13419325,0.15309656,0.01115252,1.39929740
-1.26363182,2.60572459,0.00863335,0.70884692,0.92232113,0.13747422,0.16156814,0.01156591,1.40819922
-1.25762881,2.63810740,0.00911669,0.72058374,0.93934479,0.14023146,0.16937749,0.01193561,1.41192046
-1.25162581,2.65991364,0.00957509,0.72935281,0.95227603,0.14240633,0.17638800,0.01225242,1.41037094
-1.24562281,2.67068416,0.01000589,0.73496302,0.96083488,0.14395241,0.18247588,0.01250821,1.40355108
-1.23961981,2.67017603,0.01040828,0.73728497,0.96482709,0.14483729,0.18753446,0.01269618,1.39155746
-1.23361681,2.65837914,0.01078363,0.73625703,0.96415291,0.14504407,0.19147810,0.01281105,1.37458604
-1.22761381,2.63552547,0.01113585,0.73188879,0.95881262,0.14457224,0.19424543,0.01284917,1.35293273
-1.22161081,2.60209022,0.01147161,0.72426202,0.94890865,0.14343802,0.19580175,0.01280865,1.32699118
-1.21560780,2.55878447,0.01180055,0.71352882,0.93464389,0.14167404,0.19614062,0.01268939,1.29724741
-1.20960480,2.50653935,0.01213536,0.69990712,0.91631647,0.13932856,0.19528430,0.01249305,1.26427145
-1.20360180,2.44648204,0.01249182,0.68367370,0.89431087,0.13646393,0.19328326,0.01222301,1.22870593
-1.19759880,2.37990444,0.01288863,0.66515494,0.86908603,0.13315468,0.19021458,0.01188426,1.19125173
-1.19159580,2.30822555,0.01334718,0.64471588,0.84116068,0.12948510,0.18617939,0.01148318,1.15265128
-1.18559280,2.23294898,0.01389120,0.62274794,0.81109670,0.12554650,0.18129949,0.01102736,1.11366965
-1.17958979,2.15561724,0.01454618,0.59965592,0.77948115,0.12143422,0.17571323,0.01052538,1.07507423
-1.17358679,2.07776460,0.01533877,0.57584483,0.74690771,0.11724458,0.16957085,0.00998650,1.03761342
-1.16758379,2.00087033,0.01629599,0.55170723,0.71395836,0.11307178,0.16302949,0.00942040,1.00199534
-1.16158079,1.92631421,0.01744432,0.52761148,0.68118608,0.10900500,0.15624816,0.00883688,0.96886702
-1.15557779,1.85533606,0.01880873,0.50389147,0.64909912,0.10512565,0.14938267,0.00824563,0.93879501
-1.14957479,1.78900065,0.02041161,0.48083821,0.61814755,0.10150508,0.14258096,0.00765592,0.91224816
-1.14357179,1.72816950,0.02227170,0.45869357,0.58871255,0.09820261,0.13597885,0.00707644,0.88958312
-1.13756878,1.67348035,0.02440296,0.43764631,0.56109862,0.09526407,0.12969640,0.00651502,0.87103333
-1.13156578,1.62533496,0.02681354,0.41783053,0.53552912,0.09272086,0.12383501,0.00597859,0.85670180
-1.12556278,1.58389565,0.02950479,0.39932633,0.51214490,0.09058952,0.11847526,0.00547296,0.84655819
-1.11955978,1.54909020,0.03247045,0.38216273,0.49100607,0.08887183,0.11367565,0.00500283,0.84044028
-1.11355678,1.52062504,0.03569598,0.36632233,0.47209666,0.08755540,0.10947215,0.00457177,0.83805984
-1.10755378,1.49800573,0.03915818,0.35174768,0.45533172,0.08661475,0.10587851,0.00418218,0.83901287
-1.10155078,1.48056394,0.04282502,0.33834864,0.44056653,0.08601271,0.10288738,0.00383543,0.84279383
-1.09554777,1.46748969,0.04665582,0.32601067,0.42760744,0.08570226,0.10047205,0.00353192,0.84881339
-1.08954477,1.45786760,0.05060177,0.31460342,0.41622369,0.08562857,0.09858876,0.00327119,0.85641920
-1.08354177,1.45071566,0.05460675,0.30398930,0.40615994,0.08573124,0.09717947,0.00305209,0.86491884
-1.07753877,1.44502528,0.05860853,0.29403172,0.39714881,0.08594668,0.09617495,0.00287298,0.87360428
-1.07153577,1.43980100,0.06254025,0.28460269,0.38892304,0.08621048,0.09549813,0.00273182,0.88177694
-1.06553277,1.43409868,0.06633224,0.27558949,0.38122696,0.08645978,0.09506749,0.00262645,0.88877241
-1.05952976,1.42706096,0.06991397,0.26690032,0.37382677,0.08663554,0.09480048,0.00255471,0.89398401
-1.05352676,1.41794874,0.07321622,0.25846871,0.36651950,0.08668456,0.09461685,0.00251461,0.89688436
-1.04752376,1.40616786,0.07617331,0.25025676,0.35914034,0.08656138,0.09444163,0.00250453,0.89704403
-1.04152076,1.39129027,0.07872529,0.24225702,0.35156827,0.08622980,0.09420802,0.00252332,0.89414676
-1.03551776,1.37306895,0.08082001,0.23449323,0.34372984,0.08566410,0.09385969,0.00257045,0.88800066
-1.02951476,1.35144640,0.08241501,0.22701981,0.33560116,0.08484995,0.09335273,0.00264606,0.87854486
-1.02351176,1.32655634,0.08347908,0.21992035,0.32720805,0.08378485,0.09265717,0.00275106,0.86585152
-1.01750875,1.29871882,0.08399345,0.21330498,0.31862444,0.08247822,0.09175779,0.00288711,0.85012306
-1.01150575,1.26842882,0.08395259,0.20730690,0.30996911,0.08095110,0.09065454,0.00305661,0.83168471
-1.00550275,1.23633882,0.08336450,0.20207808,0.30140102,0.07923541,0.08936232,0.00326268,0.81097273
-0.99949975,1.20323588,0.08225047,0.19778428,0.29311315,0.07737289,0.08791020,0.00350900,0.78851858
-0.99349675,1.17001390,0.08064449,0.19459941,0.28532527,0.07541366,0.08634012,0.00379972,0.76492986
-0.98749375,1.13764208,0.07859204,0.19269946,0.27827572,0.07341447,0.08470515,0.00413925,0.74086848
-0.98149075,1.10713033,0.07614862,0.19225598,0.27221244,0.07143679,0.08306726,0.00453205,0.71702697
-0.97548774,1.07949295,0.07337784,0.19342936,0.26738354,0.06954457,0.08149480,0.00498242,0.69410376
-0.96948474,1.05571151,0.07034933,0.19636199,0.26402755,0.06780203,0.08005963,0.00549418,0.67277833
-0.96348174,1.03669828,0.06713650,0.20117151,0.26236374,0.06627131,0.07883420,0.00607043,0.65368696
-0.95747874,1.02326123,0.06381417,0.20794422,0.26258275,0.06501018,0.07788846,0.00671327,0.63740015
-0.95147574,1.01607201,0.06045631,0.21672910,0.26483775,0.06406992,0.07728688,0.00742349,0.62440230
-0.94547274,1.01563772,0.05713393,0.22753241,0.26923652,0.06349328,0.07708560,0.00820035,0.61507443
-0.93946973,1.02227784,0.05391314,0.24031326,0.27583465,0.06331276,0.07732985,0.00904133,0.60968057
-0.93346673,1.03610694,0.05085352,0.25498039,0.28463023,0.06354929,0.07805175,0.00994201,0.60835812
-0.92746373,1.05702407,0.04800689,0.27139025,0.29556011,0.06421115,0.07926851,0.01089588,0.61111284
-0.92146073,1.08470940,0.04541635,0.28934680,0.30849815,0.06529341,0.08098123,0.01189436,0.61781825
-0.91545773,1.11862829,0.04311583,0.30860298,0.32325543,0.06677784,0.08317423,0.01292681,0.62821980
-0.90945473,1.15804308,0.04112995,0.32886406,0.33958271,0.06863324,0.08581506,0.01398063,0.64194354
-0.90345173,1.20203221,0.03947433,0.34979285,0.35717498,0.07081627,0.08885508,0.01504148,0.65850892
-0.89744872,1.24951630,0.03815614,0.37101685,0.37567823,0.07327274,0.09223069,0.01609358,0.67734556
-0.89144572,1.29929037,0.03717501,0.39213694,0.39469817,0.07593930,0.09586522,0.01712004,0.69781297
-0.88544272,1.35006124,0.03652417,0.41273765,0.41381075,0.07874550,0.09967125,0.01810329,0.71922299
-0.87943972,1.40048869,0.03619163,0.43239857,0.43257418,0.08161610,0.10355341,0.01902559,0.74086368
-0.87343672,1.44922893,0.03616159,0.45070649,0.45054201,0.08447362,0.10741156,0.01986953,0.76202416
-0.86743372,1.49497885,0.03641575,0.46726788,0.46727678,0.08724099,0.11114409,0.02061853,0.78201911
-0.86143072,1.53651911,0.03693459,0.48172116,0.48236385,0.08984412,0.11465143,0.02125742,0.80021221
-0.85542771,1.57275441,0.03769849,0.49374831,0.49542477,0.09221444,0.11783933,0.02177288,0.81603756
-0.84942471,1.60274941,0.03868868,0.50308525,0.50612960,0.09429117,0.12062209,0.02215391,0.82901814
-0.84342171,1.62575847,0.03988795,0.50953060,0.51420788,0.09602328,0.12292529,0.02239220,0.83878071
-0.83741871,1.64124835,0.04128103,0.51295233,0.51945745,0.09737107,0.12468822,0.02248240,0.84506652
-0.83141571,1.64891252,0.04285479,0.51329204,0.52175104,0.09830719,0.12586555,0.02242228,0.84773740
-0.82541271,1.64867684,0.04459802,0.51056672,0.52104016,0.09881728,0.12642854,0.02221284,0.84677720
-0.81940970,1.64069621,0.04650103,0.50486771,0.51735618,0.09889993,0.12636545,0.02185823,0.84228840
-0.81340670,1.62534255,0.04855497,0.49635716,0.51080847,0.09856623,0.12568127,0.02136564,0.83448440
-0.80740370,1.60318473,0.05075097,0.48526189,0.50157983,0.09783869,0.12439685,0.02074497,0.82367771
-0.80140070,1.57496154,0.05307915,0.47186512,0.48991932,0.09674983,0.12254733,0.02000855,0.81026482
-0.79539770,1.54154899,0.05552754,0.45649632,0.47613281,0.09534034,0.12018011,0.01917069,0.79470851
-0.78939470,1.50392359,0.05808111,0.43951975,0.46057168,0.09365700,0.11735241,0.01824721,0.77751847
-0.78339170,1.46312336,0.06072081,0.42132204,0.44362032,0.09175037,0.11412854,0.01725491,0.75923107
-0.77738869,1.42020836,0.06342285,0.40229947,0.42568264,0.08967254,0.11057706,0.01621111,0.74038934
-0.77138569,1.37622245,0.06615818,0.38284542,0.40716860,0.08747485,0.10676795,0.01513309,0.72152397
-0.76538269,1.33215801,0.06889233,0.36333855,0.38848082,0.08520584,0.10276993,0.01403761,0.70313596
-0.75937969,1.28892488,0.07158554,0.34413195,0.37000224,0.08290943,0.09864806,0.01294056,0.68568175
-0.75337669,1.24732466,0.07419330,0.32554395,0.35208498,0.08062348,0.09446172,0.01185652,0.66956109
-0.74737369,1.20803109,0.07666720,0.30785056,0.33504082,0.07837867,0.09026305,0.01079849,0.65510805
-0.74137069,1.17157699,0.07895615,0.29127990,0.31913368,0.07619792,0.08609586,0.00977772,0.64258510
-0.73536768,1.13834768,0.08100784,0.27600868,0.30457421,0.07409612,0.08199511,0.00880354,0.63218034
-0.72936468,1.10858067,0.08277048,0.26216062,0.29151648,0.07208036,0.07798681,0.00788332,0.62400753
-0.72336168,1.08237104,0.08419458,0.24980686,0.28005693,0.07015049,0.07408849,0.00702249,0.61810852
-0.71735868,1.05968167,0.08523486,0.23896811,0.27023526,0.06830001,0.07030990,0.00622463,0.61445785
-0.71135568,1.04035743,0.08585203,0.22961833,0.26203731,0.06651719,0.06665420,0.00549162,0.61296876
-0.70535268,1.02414231,0.08601445,0.22168962,0.25539943,0.06478638,0.06311922,0.00482378,0.61350042
-0.69934967,1.01069837,0.08569952,0.21507815,0.25021432,0.06308940,0.05969889,0.00422014,0.61586580
-0.69334667,0.99962560,0.08489473,0.20965073,0.24633783,0.06140692,0.05638475,0.00367859,0.61983980
-0.68734367,0.99048192,0.08359837,0.20525178,0.24359652,0.05971981,0.05316727,0.00319618,0.62516750
-0.68134067,0.98280232,0.08181979,0.20171041,0.24179571,0.05801030,0.05003717,0.00276932,0.63157226
-0.67533767,0.97611689,0.07957922,0.19884732,0.24072752,0.05626306,0.04698645,0.00239399,0.63876360
-0.66933467,0.96996716,0.07690715,0.19648147,0.24017898,0.05446595,0.04400927,0.00206594,0.64644483
-0.66333167,0.96392058,0.07384337,0.19443610,0.23993962,0.05261067,0.04110250,0.00178089,0.65432053
-0.65732866,0.95758310,0.07043560,0.19254423,0.23980858,0.05069309,0.03826609,0.00153465,0.66210395
-0.65132566,0.95060978,0.06673792,0.19065334,0.23960101,0.04871336,0.03550322,0.00132328,0.66952436
-0.64532266,0.94271357,0.06280897,0.18862929,0.23915355,0.04667587,0.03282018,0.00114317,0.67633442
-0.63931966,0.93367245,0.05871006,0.18635939,0.23832898,0.04458901,0.03022620,0.00099115,0.68231756
-0.63331666,0.92333490,0.05450327,0.18375471,0.23701977,0.04246475,0.02773310,0.00086453,0.68729532
-0.62731366,0.91162392,0.05024963,0.18075150,0.23515066,0.04031818,0.02535488,0.00076116,0.69113433
-0.62131066,0.89853958,0.04600743,0.17731192,0.23268013,0.03816696,0.02310739,0.00067947,0.69375292
-0.61530765,0.88416019,0.04183081,0.17342403,0.22960089,0.03603073,0.02100792,0.00061854,0.69512673
-0.60930465,0.86864183,0.03776848,0.16910113,0.22593937,0.03393054,0.01907496,0.00057806,0.69529322
-0.60330165,0.85221629,0.03386290,0.16438059,0.22175422,0.03188825,0.01732795,0.00055841,0.69435435
-0.59729865,0.83518727,0.03014961,0.15932209,0.21713398,0.02992607,0.01578728,0.00056068,0.69247736
-0.59129565,0.81792461,0.02665694,0.15400549,0.21219392,0.02806608,0.01447420,0.00058668,0.68989304
-0.58529265,0.80085648,0.02340602,0.14852834,0.20707223,0.02632982,0.01341106,0.00063898,0.68689126
-0.57928964,0.78445956,0.02041098,0.14300305,0.20192551,0.02473795,0.01262137,0.00072091,0.68381375
-0.57328664,0.76924710,0.01767942,0.13755392,0.19692394,0.02330998,0.01213013,0.00083661,0.68104390
-0.56728364,0.75575503,0.01521304,0.13231394,0.19224594,0.02206404,0.01196398,0.00099100,0.67899389
-0.56128064,0.74452643,0.01300837,0.12742150,0.18807274,0.02101666,0.01215141,0.00118978,0.67808951
-0.55527764,0.73609463,0.01105759,0.12301703,0.18458277,0.02018259,0.01272280,0.00143940,0.67875291
-0.54927464,0.73096538,0.00934943,0.11923968,0.18194615,0.01957469,0.01371040,0.00174700,0.68138431
-0.54327164,0.72959876,0.00786996,0.11622394,0.18031937,0.01920373,0.01514801,0.00212029,0.68634304
-0.53726863,0.73239133,0.00660344,0.11409636,0.17984027,0.01907825,0.01707051,0.00256742,0.69392913
-0.53126563,0.73965929,0.00553307,0.11297241,0.18062351,0.01920441,0.01951312,0.00309683,0.70436602
-0.52526263,0.75162323,0.00464161,0.11295342,0.18275655,0.01958579,0.02251033,0.00371698,0.71778549
-0.51925963,0.76839525,0.00391200,0.11412372,0.18629637,0.02022323,0.02609464,0.00443609,0.73421557
-0.51325663,0.78996895,0.00332778,0.11654800,0.19126688,0.02111460,0.03029495,0.00526182,0.75357208
-0.50725363,0.81621284,0.00287348,0.12026898,0.19765729,0.02225466,0.03513480,0.00620091,0.77565442
-0.50125063,0.84686755,0.00253489,0.12530532,0.20542125,0.02363487,0.04063040,0.00725881,0.80014598
-0.49524762,0.88154712,0.00229926,0.13165004,0.21447703,0.02524322,0.04678857,0.00843923,0.82661928
-0.48924462,0.91974437,0.00215542,0.13926933,0.22470862,0.02706412,0.05360469,0.00974377,0.85454575
-0.48324162,0.96084047,0.00209387,0.14810190,0.23596775,0.02907839,0.06106079,0.01117151,0.88330994
-0.47723862,1.00411829,0.00210678,0.15805897,0.24807688,0.03126323,0.06912375,0.01271865,0.91222748
-0.47123562,1.04877923,0.00218808,0.16902497,0.26083304,0.03359238,0.07774399,0.01437823,0.94056621
-0.46523262,1.09396313,0.00233335,0.18085889,0.27401239,0.03603627,0.08685452,0.01613991,0.96756956
-0.45922961,1.13877044,0.00253994,0.19339649,0.28737554,0.03856240,0.09637056,0.01798986,0.99248116
-0.45322661,1.18228608,0.00280689,0.20645330,0.30067340,0.04113574,0.10618988,0.01991079,1.01456968
-0.44722361,1.22360418,0.00313498,0.21982841,0.31365341,0.04371935,0.11619380,0.02188207,1.03315289
