energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
1.62381191,0.81161129,0.51147793,0.01903210,0.01786109,0.14694214,0.23278063,0.27026207,0.19707148,0.00000000
1.62981491,0.87777235,0.55586283,0.02068477,0.01919930,0.15940924,0.25227712,0.29173506,0.21184804,0.00000000
1.63581791,0.94443570,0.60158587,0.02239642,0.02049139,0.17190724,0.27208636,0.31307483,0.22727511,0.00000000
1.64182091,1.01071745,0.64816921,0.02415137,0.02171528,0.18425633,0.29199832,0.33395201,0.24318809,0.00000000
1.64782391,1.07573524,0.69513864,0.02593386,0.02284901,0.19627298,0.31180620,0.35403642,0.25943631,0.00000000
1.65382691,1.13863357,0.74203833,0.02772849,0.02387138,0.20777511,0.33131287,0.37300654,0.27588810,0.00000000
1.65982991,1.19860964,0.78844557,0.02952064,0.02476259,0.21858743,0.35033710,0.39055914,0.29243533,0.00000000
1.66583292,1.25493845,0.83398492,0.03129686,0.02550491,0.22854693,0.36871942,0.40641876,0.30899729,0.00000000
1.67183592,1.30699595,0.87834091,0.03304522,0.02608323,0.23750818,0.38632734,0.42034664,0.32552335,0.00000000
1.67783892,1.35427906,0.92126854,0.03475564,0.02648562,0.24534814,0.40305934,0.43214853,0.34199448,0.00000000
1.68384192,1.39642156,0.96260083,0.03642012,0.02670370,0.25197044,0.41884771,0.44168112,0.35842320,0.00000000
1.68984492,1.43320473,1.00225283,0.03803288,0.02673296,0.25730869,0.43365981,0.44885661,0.37485183,0.00000000
1.69584792,1.46456231,1.04022163,0.03959042,0.02657293,0.26132881,0.44749762,0.45364534,0.39134910,0.00000000
1.70185093,1.49057905,1.07658210,0.04109149,0.02622718,0.26403011,0.46039570,0.45607608,0.40800495,0.00000000
1.70785393,1.51148308,1.11147836,0.04253687,0.02570319,0.26544525,0.47241743,0.45623421,0.42492384,0.00000000
1.71385693,1.52763215,1.14511122,0.04392917,0.02501212,0.26563881,0.48364978,0.45425756,0.44221662,0.00000000
1.71985993,1.53949440,1.17772206,0.04527245,0.02416840,0.26470476,0.49419685,0.45033040,0.45999134,0.00000000
1.72586293,1.54762457,1.20957390,0.04657176,0.02318923,0.26276283,0.50417248,0.44467567,0.47834353,0.00000000
1.73186593,1.55263686,1.24093066,0.04783265,0.02209406,0.25995393,0.51369243,0.43754588,0.49734623,0.00000000
1.73786893,1.55517577,1.27203557,0.04906066,0.02090388,0.25643500,0.52286650,0.42921321,0.51704043,0.00000000
1.74387194,1.55588644,1.30309011,0.05026072,0.01964064,0.25237330,0.53179099,0.41995929,0.53742650,0.00000000
1.74987494,1.55538607,1.33423465,0.05143670,0.01832656,0.24794064,0.54054220,0.41006508,0.55845698,0.00000000
1.75587794,1.55423782,1.36553193,0.05259084,0.01698353,0.24330770,0.54917110,0.39980142,0.58003152,0.00000000
1.76188094,1.55292862,1.39695460,0.05372345,0.01563250,0.23863869,0.55769980,0.38942072,0.60199402,0.00000000
1.76788394,1.55185198,1.42837753,0.05483255,0.01429306,0.23408663,0.56611979,0.37915007,0.62413262,0.00000000
1.77388694,1.55129661,1.45957574,0.05591372,0.01298297,0.22978944,0.57439244,0.36918603,0.64618254,0.00000000
1.77988994,1.55144135,1.49022806,0.05696007,0.01171791,0.22586694,0.58245146,0.35969142,0.66783188,0.00000000
1.78589295,1.55235657,1.51992670,0.05796238,0.01051125,0.22241879,0.59020747,0.35079389,0.68873025,0.00000000
1.79189595,1.55401177,1.54819230,0.05890937,0.00937398,0.21952352,0.59755437,0.34258651,0.70850001,0.00000000
1.79789895,1.55628881,1.57449379,0.05978809,0.00831476,0.21723851,0.60437708,0.33512989,0.72674959,0.00000000
1.80390195,1.55899980,1.59827217,0.06058455,0.00733996,0.21560082,0.61056048,0.32845582,0.74308860,0.00000000
1.80990495,1.56190863,1.61896687,0.06128431,0.00645390,0.21462876,0.61599873,0.32257199,0.75714374,0.00000000
1.81590795,1.56475466,1.63604351,0.06187327,0.00565909,0.21432408,0.62060472,0.31746738,0.76857520,0.00000000
1.82191096,1.56727728,1.64902137,0.06233843,0.00495653,0.21467444,0.62431896,0.31311804,0.77709243,0.00000000
1.82791396,1.56923979,1.65749921,0.06266876,0.00434605,0.21565613,0.62711736,0.30949272,0.78246886,0.00000000
1.83391696,1.57045130,1.66117808,0.06285588,0.00382668,0.21723669,0.62901763,0.30655815,0.78455470,0.00000000
1.83991996,1.57078546,1.65987985,0.06289486,0.00339699,0.21937739,0.63008366,0.30428355,0.78328721,0.00000000
1.84592296,1.57019506,1.65356046,0.06278473,0.00305542,0.22203533,0.63042786,0.30264423,0.77869806,0.00000000
1.85192596,1.56872173,1.64231730,0.06252899,0.00280064,0.22516517,0.63021113,0.30162406,0.77091732,0.00000000
1.85792896,1.56650046,1.62639036,0.06213587,0.00263181,0.22872023,0.62964052,0.30121670,0.76017385,0.00000000
1.86393197,1.56375876,1.60615712,0.06161846,0.00254881,0.23265321,0.62896466,0.30142581,0.74679211,0.00000000
1.86993497,1.56081084,1.58212170,0.06099463,0.00255247,0.23691638,0.62846715,0.30226403,0.73118543,0.00000000
1.87593797,1.55804715,1.55489876,0.06028671,0.00264465,0.24146136,0.62845823,0.30375119,0.71384597,0.00000000
1.88194097,1.55592015,1.52519328,0.05952108,0.00282835,0.24623861,0.62926512,0.30591165,0.69533187,0.00000000
1.88794397,1.55492720,1.49377725,0.05872750,0.00310770,0.25119679,0.63122150,0.30877134,0.67625186,0.00000000
1.89394697,1.55559149,1.46146459,0.05793840,0.00348790,0.25628200,0.63465642,0.31235439,0.65724804,0.00000000
1.89994997,1.55844216,1.42908552,0.05718795,0.00397510,0.26143721,0.63988335,0.31667992,0.63897746,0.00000000
1.90595298,1.56399450,1.39746173,0.05651116,0.00457622,0.26660186,0.64718953,0.32175894,0.62209300,0.00000000
1.91195598,1.57273122,1.36738329,0.05594287,0.00529870,0.27171177,0.65682620,0.32759172,0.60722430,0.00000000
1.91795898,1.58508535,1.33958835,0.05551675,0.00615022,0.27669947,0.66899983,0.33416571,0.59495931,0.00000000
1.92396198,1.60142556,1.31474620,0.05526437,0.00713832,0.28149488,0.68386483,0.34145404,0.58582699,0.00000000
1.92996498,1.62204405,1.29344413,0.05521427,0.00827003,0.28602643,0.70151757,0.34941475,0.58028175,0.00000000
1.93596798,1.64714729,1.27617821,0.05539118,0.00955151,0.29022252,0.72199219,0.35799062,0.57868992,0.00000000
1.94197099,1.67684946,1.26334777,0.05581523,0.01098752,0.29401325,0.74525790,0.36710965,0.58131877,0.00000000
1.94797399,1.71116853,1.25525332,0.05650145,0.01258112,0.29733229,0.77121791,0.37668608,0.58832822,0.00000000
1.95397699,1.75002467,1.25209730,0.05745920,0.01433316,0.30011886,0.79970992,0.38662173,0.59976548,0.00000000
1.95997999,1.79324050,1.25398694,0.05869188,0.01624196,0.30231956,0.83050802,0.39680775,0.61556275,0.00000000
1.96598299,1.84054300,1.26093872,0.06019670,0.01830298,0.30389009,0.86332591,0.40712656,0.63553797,0.00000000
1.97198599,1.89156654,1.27288335,0.06196456,0.02050852,0.30479652,0.89782135,0.41745377,0.65939865,0.00000000
1.97798899,1.94585691,1.28967108,0.06398010,0.02284759,0.30501634,0.93360164,0.42766027,0.68674844,0.00000000
1.98399200,2.00287598,1.31107652,0.06622184,0.02530575,0.30453894,0.97023012,0.43761415,0.71709661,0.00000000
1.98999500,2.06200700,1.33680270,0.06866241,0.02786518,0.30336560,1.00723345,0.44718255,0.74986977,0.00000000
1.99599800,2.12256051,1.36648433,0.07126896,0.03050473,0.30150907,1.04410961,0.45623342,0.78442583,0.00000000
2.00200100,2.18378089,1.39969019,0.07400359,0.03320020,0.29899264,1.08033656,0.46463716,0.82006957,0.00000000
2.00800400,2.24485381,1.43592489,0.07682392,0.03592459,0.29584880,1.11538121,0.47226812,0.85606953,0.00000000
2.01400700,2.30491475,1.47463041,0.07968379,0.03864858,0.29211768,1.14870888,0.47900609,0.89167574,0.00000000
2.02001001,2.36305869,1.51518790,0.08253399,0.04134099,0.28784513,1.17979274,0.48473764,0.92613767,0.00000000
2.02601301,2.41835147,1.55692023,0.08532314,0.04396942,0.28308083,1.20812341,0.48935746,0.95872203,0.00000000
2.03201601,2.46984254,1.59909601,0.08799862,0.04650083,0.27787622,1.23321820,0.49276975,0.98872981,0.00000000
2.03801901,2.51657955,1.64093538,0.09050759,0.04890222,0.27228270,1.25463009,0.49488939,1.01551221,0.00000000
2.04402201,2.55762438,1.68161816,0.09279806,0.05114139,0.26634983,1.27195606,0.49564332,1.03848487,0.00000000
2.05002501,2.59207071,1.72029456,0.09481995,0.05318753,0.26012387,1.28484473,0.49497164,1.05714016,0.00000000
2.05602801,2.61906255,1.75609856,0.09652628,0.05501197,0.25364666,1.29300296,0.49282875,1.07105716,0.00000000
2.06203102,2.63781346,1.78816381,0.09787419,0.05658875,0.24695472,1.29620151,0.48918436,1.07990912,0.00000000
2.06803402,2.64762584,1.81564181,0.09882604,0.05789522,0.24007882,1.29427929,0.48402431,1.08346833,0.00000000
2.07403702,2.64790957,1.83772176,0.09935034,0.05891251,0.23304386,1.28714648,0.47735117,1.08160824,0.00000000
2.08004002,2.63819949,1.85365152,0.09942263,0.05962594,0.22586911,1.27478613,0.46918468,1.07430306,0.00000000
2.08604302,2.61817074,1.86275868,0.09902613,0.06002530,0.21856876,1.25725438,0.45956182,1.06162478,0.00000000
2.09204602,2.58765147,1.86447104,0.09815231,0.06010511,0.21115270,1.23467925,0.44853666,1.04373800,0.00000000
2.09804902,2.54663218,1.85833528,0.09680112,0.05986466,0.20362756,1.20725805,0.43617990,1.02089271,0.00000000
2.10405203,2.49527111,1.84403322,0.09498117,0.05930805,0.19599787,1.17525346,0.42257805,0.99341536,0.00000000
2.11005503,2.43389539,1.82139443,0.09270948,0.05844402,0.18826723,1.13898834,0.40783234,0.96169866,0.00000000
2.11605803,2.36299755,1.79040487,0.09001115,0.05728581,0.18043959,1.09883950,0.39205736,0.92619028,0.00000000
2.12206103,2.28322747,1.75121073,0.08691873,0.05585078,0.17252041,1.05523038,0.37537933,0.88738105,0.00000000
2.12806403,2.19537979,1.70411726,0.08347136,0.05416006,0.16451765,1.00862302,0.35793429,0.84579273,0.00000000
2.13406703,2.10037712,1.64958259,0.07971381,0.05223805,0.15644267,0.95950927,0.33986593,0.80196598,0.00000000
2.14007004,1.99924964,1.58820647,0.07569528,0.05011191,0.14831085,0.90840167,0.32132336,0.75644858,0.00000000
2.14607304,1.89311161,1.52071468,0.07146814,0.04781098,0.14014194,0.85582394,0.30245871,0.70978430,0.00000000
2.15207604,1.78313581,1.44793934,0.06708662,0.04536612,0.13196022,0.80230156,0.28342476,0.66250261,0.00000000
2.15807904,1.67052648,1.37079623,0.06260546,0.04280912,0.12379429,0.74835247,0.26437242,0.61510946,0.00000000
2.16408204,1.55649213,1.29025989,0.05807862,0.04017203,0.11567668,0.69447812,0.24544844,0.56807916,0.00000000
2.17008504,1.44221877,1.20733758,0.05355802,0.03748654,0.10764318,0.64115528,0.22679309,0.52184769,0.00000000
2.17608804,1.32884481,1.12304310,0.04909249,0.03478338,0.09973201,0.58882846,0.20853809,0.47680722,0.00000000
2.18209105,1.21743825,1.03837155,0.04472678,0.03209181,0.09198282,0.53790354,0.19080477,0.43330218,0.00000000
2.18809405,1.10897696,0.95427599,0.04050080,0.02943909,0.08443566,0.48874236,0.17370246,0.39162659,0.00000000
2.19409705,1.00433267,0.87164667,0.03644907,0.02685008,0.07712986,0.44165869,0.15732727,0.35202282,0.00000000
2.20010005,0.90425902,0.79129377,0.03260030,0.02434693,0.07010298,0.39691550,0.14176118,0.31468164,0.00000000
2.20610305,0.80938381,0.71393380,0.02897727,0.02194887,0.06338985,0.35472360,0.12707157,0.27974342,0.00000000
2.21210605,0.72020568,0.64018030,0.02559683,0.01967200,0.05702175,0.31524167,0.11331112,0.24730046,0.00000000
2.21810905,0.63709488,0.57053862,0.02247013,0.01752931,0.05102581,0.27857763,0.10051810,0.21740014,0.00000000
2.22411206,0.56029801,0.50540491,0.01960292,0.01553073,0.04542453,0.24479110,0.08871714,0.19004899,0.00000000
2.23011506,0.48994613,0.44506894,0.01699610,0.01368323,0.04023567,0.21389714,0.07792024,0.16521727,0.00000000
2.23611806,0.42606588,0.38972040,0.01464622,0.01199108,0.03547227,0.18587070,0.06812827,0.14284401,0.00000000
2.24212106,0.36859295,0.33945822,0.01254622,0.01045613,0.03114299,0.16065195,0.05933259,0.12284235,0.00000000
2.24812406,0.31738720,0.29430216,0.01068603,0.00907812,0.02725259,0.13815202,0.05151708,0.10510498,0.00000000
2.25412706,0.27224893,0.25420625,0.00905332,0.00785509,0.02380270,0.11825917,0.04466015,0.08950954,0.00000000
2.26013007,0.23293552,0.21907337,0.00763414,0.00678379,0.02079265,0.10084500,0.03873701,0.07592385,0.00000000
2.26613307,0.19917807,0.18877020,0.00641360,0.00586009,0.01822053,0.08577058,0.03372187,0.06421087,0.00000000
2.27213607,0.17069730,0.16314226,0.00537647,0.00507939,0.01608421,0.07289244,0.02959015,0.05423324,0.00000000
2.27813907,0.14721839,0.14202819,0.00450767,0.00443702,0.01438251,0.06206804,0.02632049,0.04585744,0.00000000
2.28414207,0.12848442,0.12527306,0.00379278,0.00392862,0.01311623,0.05316085,0.02389668,0.03895731,0.00000000
2.29014507,0.11426800,0.11274009,0.00321842,0.00355046,0.01228922,0.04604474,0.02230921,0.03341714,0.00000000
2.29614807,0.10438093,0.10432068,0.00277253,0.00329973,0.01190926,0.04060778,0.02155660,0.02913416,0.00000000
2.30215108,0.09868174,0.09994227,0.00244468,0.00317476,0.01198880,0.03675524,0.02164628,0.02602040,0.00000000
2.30815408,0.09708095,0.09957400,0.00222615,0.00317516,0.01254557,0.03441194,0.02259507,0.02400405,0.00000000
2.31415708,0.09954402,0.10322996,0.00211012,0.00330192,0.01360283,0.03352378,0.02442916,0.02303028,0.00000000
2.32016008,0.10609204,0.11096994,0.00209167,0.00355746,0.01518948,0.03405860,0.02718357,0.02306144,0.00000000
2.32616308,0.11680000,0.12289772,0.00216778,0.00394553,0.01733980,0.03600632,0.03090117,0.02407687,0.00000000
2.33216608,0.13179296,0.13915689,0.00233733,0.00447108,0.02009290,0.03937838,0.03563098,0.02607214,0.00000000
2.33816908,0.15123996,0.15992425,0.00260092,0.00514011,0.02349189,0.04420657,0.04142615,0.02905795,0.00000000
2.34417209,0.17534596,0.18540107,0.00296086,0.00595937,0.02758263,0.05054121,0.04834131,0.03305849,0.00000000
2.35017509,0.20434196,0.21580222,0.00342090,0.00693601,0.03241229,0.05844884,0.05642947,0.03810950,0.00000000
2.35617809,0.23847339,0.25134368,0.00398615,0.00807727,0.03802752,0.06800938,0.06573867,0.04425597,0.00000000
2.36218109,0.27798723,0.29222852,0.00466280,0.00938998,0.04447241,0.07931277,0.07630822,0.05154947,0.00000000
2.36818409,0.32311797,0.33863200,0.00545795,0.01088016,0.05178622,0.09245530,0.08816486,0.06004521,0.00000000
2.37418709,0.37407291,0.39068608,0.00637928,0.01255254,0.06000096,0.10753550,0.10131894,0.06979894,0.00000000
2.38019010,0.43101708,0.44846399,0.00743488,0.01441008,0.06913889,0.12464981,0.11576068,0.08086353,0.00000000
2.38619310,0.49405828,0.51196531,0.00863285,0.01645351,0.07921003,0.14388793,0.13145681,0.09328555,0.00000000
2.39219610,0.56323273,0.58110228,0.00998107,0.01868094,0.09020977,0.16532810,0.14834769,0.10710168,0.00000000
2.39819910,0.63849164,0.65568786,0.01148682,0.02108746,0.10211666,0.18903226,0.16634509,0.12233520,0.00000000
2.40420210,0.71968936,0.73542608,0.01315644,0.02366486,0.11489054,0.21504111,0.18533082,0.13899257,0.00000000
2.41020510,0.80657342,0.81990522,0.01499497,0.02640136,0.12847103,0.24336941,0.20515624,0.15706017,0.00000000
2.41620810,0.89877694,0.90859431,0.01700576,0.02928154,0.14277656,0.27400130,0.22564293,0.17650132,0.00000000
2.42221111,0.99581365,1.00084322,0.01919011,0.03228623,0.15770396,0.30688598,0.24658439,0.19725375,0.00000000
2.42821411,1.09707598,1.09588647,0.02154685,0.03539267,0.17312871,0.34193370,0.26774890,0.21922744,0.00000000
2.43421711,1.20183623,1.19285099,0.02407200,0.03857460,0.18890587,0.37901233,0.28888343,0.24230314,0.00000000
2.44022011,1.30925103,1.29076765,0.02675841,0.04180263,0.20487173,0.41794450,0.30971862,0.26633155,0.00000000
2.44622311,1.41836915,1.38858629,0.02959544,0.04504457,0.22084621,0.45850556,0.32997448,0.29113320,0.00000000
2.45222611,1.52814249,1.48519393,0.03256868,0.04826594,0.23663589,0.50042238,0.34936690,0.31649922,0.00000000
2.45822911,1.63744013,1.57943569,0.03565976,0.05143051,0.25203770,0.54337337,0.36761450,0.34219301,0.00000000
2.46423212,1.74506532,1.67013774,0.03884628,0.05450095,0.26684308,0.58698956,0.38444574,0.36795281,0.00000000
2.47023512,1.84977486,1.75613163,0.04210172,0.05743949,0.28084263,0.63085712,0.39960587,0.39349520,0.00000000
2.47623812,1.95030079,1.83627932,0.04539561,0.06020862,0.29383100,0.67452136,0.41286371,0.41851954,0.00000000
2.48224112,2.04537374,1.90949814,0.04869378,0.06277182,0.30561187,0.71749225,0.42401765,0.44271332,0.00000000
2.48824412,2.13374753,1.97478496,0.05195870,0.06509429,0.31600297,0.75925155,0.43290104,0.46575826,0.00000000
2.49424712,2.21422459,2.03123887,0.05515010,0.06714366,0.32484082,0.79926151,0.43938645,0.48733704,0.00000000
2.50025013,2.28568152,2.07808183,0.05822562,0.06889064,0.33198518,0.83697502,0.44338889,0.50714070,0.00000000
2.50625313,2.34709428,2.11467667,0.06114169,0.07030963,0.33732293,0.87184716,0.44486778,0.52487623,0.00000000
2.51225613,2.39756232,2.14054202,0.06385448,0.07137933,0.34077131,0.90334775,0.44382762,0.54027434,0.00000000
2.51825913,2.43633114,2.15536393,0.06632101,0.07208315,0.34228038,0.93097465,0.44031751,0.55309712,0.00000000
2.52426213,2.46281247,2.15900368,0.06850028,0.07240966,0.34183465,0.95426742,0.43442942,0.56314529,0.00000000
2.53026513,2.47660155,2.15150190,0.07035447,0.07235285,0.33945378,0.97282084,0.42629536,0.57026477,0.00000000
2.53626813,2.47749086,2.13307872,0.07185013,0.07191230,0.33519230,0.98629773,0.41608368,0.57435242,0.00000000
2.54227114,2.46547969,2.10413007,0.07295929,0.07109330,0.32913840,0.99444063,0.40399456,0.57536051,0.00000000
2.54827414,2.44077905,2.06522016,0.07366046,0.06990672,0.32141187,0.99708168,0.39025485,0.57329982,0.00000000
2.55427714,2.40381160,2.01707028,0.07393949,0.06836889,0.31216114,0.99415033,0.37511254,0.56824119,0.00000000
2.56028014,2.35520621,1.96054422,0.07379021,0.06650126,0.30155958,0.98567829,0.35883095,0.56031532,0.00000000
2.56628314,2.29578717,1.89663046,0.07321484,0.06432999,0.28980122,0.97180153,0.34168288,0.54971078,0.00000000
2.57228614,2.22655792,1.82642159,0.07222411,0.06188539,0.27709595,0.95275894,0.32394472,0.53667021,0.00000000
2.57828914,2.14867985,1.75109136,0.07083712,0.05920130,0.26366436,0.92888778,0.30589090,0.52148486,0.00000000
2.58429215,2.06344638,1.67186978,0.06908092,0.05631435,0.24973248,0.90061574,0.28778852,0.50448742,0.00000000
2.59029515,1.97225306,1.59001681,0.06698976,0.05326314,0.23552641,0.86845004,0.26989248,0.48604356,0.00000000
2.59629815,1.87656465,1.50679536,0.06460417,0.05008746,0.22126711,0.83296382,0.25244099,0.46654230,0.00000000
2.60230115,1.77788003,1.42344403,0.06196973,0.04682738,0.20716548,0.79478032,0.23565167,0.44638566,0.00000000
2.60830415,1.67769611,1.34115052,0.05913579,0.04352244,0.19341785,0.75455556,0.21971816,0.42597776,0.00000000
2.61430715,1.57747198,1.26102613,0.05615394,0.04021082,0.18020190,0.71296005,0.20480737,0.40571403,0.00000000
2.62031016,1.47859444,1.18408232,0.05307656,0.03692861,0.16767334,0.67066036,0.19105730,0.38597065,0.00000000
2.62631316,1.38234614,1.11120981,0.04995527,0.03370914,0.15596315,0.62830124,0.17857553,0.36709488,0.00000000
2.63231616,1.28987739,1.04316088,0.04683954,0.03058241,0.14517560,0.58648897,0.16743831,0.34939636,0.00000000
2.63831916,1.20218257,0.98053552,0.04377539,0.02757467,0.13538704,0.54577660,0.15769032,0.33313995,0.00000000
2.64432216,1.12008197,0.92377175,0.04080421,0.02470812,0.12664545,0.50665153,0.14934507,0.31854025,0.00000000
2.65032516,1.04420958,0.87314048,0.03796191,0.02200069,0.11897074,0.46952588,0.14238595,0.30575801,0.00000000
2.65632816,0.97500707,0.82874519,0.03527825,0.01946606,0.11235579,0.43472996,0.13676787,0.29489853,0.00000000
2.66233117,0.91272420,0.79052629,0.03277637,0.01711368,0.10676814,0.40250885,0.13241957,0.28601220,0.00000000
2.66833417,0.85742523,0.75827019,0.03047274,0.01494899,0.10215226,0.37302213,0.12924644,0.27909691,0.00000000
2.67433717,0.80900109,0.73162270,0.02837716,0.01297370,0.09843243,0.34634662,0.12713384,0.27410247,0.00000000
2.68034017,0.76718661,0.71010636,0.02649318,0.01118617,0.09551592,0.32248173,0.12595094,0.27093654,0.00000000
2.68634317,0.73158187,0.69314102,0.02481860,0.00958182,0.09329663,0.30135720,0.12555481,0.26947196,0.00000000
